EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFouls,DefLongMidRangeReboundPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,DefThreePtRebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeFGA,Fg2aBlocked,Arc3Assists,OffTwoPtRebounds,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3PctAssisted,SecondChanceShotQualityAvg,Offensive Fouls Drawn,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,SecondChanceFg3Pct,OffShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,BadPassOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTDefRebounds,Technical Free Throw Trips,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,SecondChanceFtPoints,Fg3aBlocked,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Loose Ball Fouls,Charge Fouls Drawn,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,Blocked3s,BlockedArc3,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,HeaveAttempts,SecondChanceTurnovers,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Offensive Fouls,3SecondViolations,FTOffRebounds,ThreePtShootingFoulsDrawn,OffFTReboundPct,SecondChanceAtRimPctAssisted,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Charge Fouls,Defensive 3 Seconds Violations,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
1626181-1626259-1627775-1627832-201975,1610612761,"Norman Powell, Malcolm Miller, Patrick McCaw, Fred VanVleet, Jodie Meeks","Powell, Miller, McCaw, VanVleet, Meeks",1626181-1626259-1627775-1627832-201975,TOR,213.0,1,4.0,8.0,9.0,10.0,9.0,10.0,1.0,19.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,5.0,2.0,14.0,6.0,1.0,3.0,3.0,2.0,5.0,2.0,14.0,6.0,3.0,3.0,3.0,1.0,3.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,14.0,14.0,9.0,1.0,1.0,1.0,1.0,0.5,0.4,0.4,0.4,1.0,1.0,0.75,0.75,0.7,0.7,0.625,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.5,1.0,0.3333333333333333,128.45070422535213,9.333333333333334,12.9,8.88888888888889,12.6,0.375,1.0,1.0,1.0,0.25,0.5,0.5,1.0,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,1.0,0.25,0.5,0.375,0.3333333333333333,1.0,0.3333333333333333,0.5951,0.5951,0.1111111111111111,0.25,1.0,1.5666666666666667,25.76,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1626259-1627775-201975-203961,1610612761,"Norman Powell, Malcolm Miller, Patrick McCaw, Jodie Meeks, Eric Moreland","Powell, Miller, McCaw, Meeks, Moreland",1626181-1626259-1627775-201975-203961,TOR,87.0,1,1.0,3.0,3.0,4.0,,4.0,,7.0,,,,,,,,,1.0,2.0,,,,1.0,1.0,1.0,2.0,,5.0,2.0,,,,,,,,2.0,,3.0,2.0,1.0,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,5.0,,,,,1.0,1.0,,0.5,,0.5,1.0,,0.8333333333333334,,0.8333333333333334,,0.6666666666666666,1.0,,1.0,,,1.0,,115.86206896551724,10.333333333333334,14.0,10.333333333333334,14.0,,,,,,,,,0.6666666666666666,0.5,0.5,,,,,,,,0.6666666666666666,0.5,0.4419,,,,,15.7,26.35,,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1626259-1627832-201586-201975,1610612761,"Norman Powell, Malcolm Miller, Fred VanVleet, Serge Ibaka, Jodie Meeks","Powell, Miller, VanVleet, Ibaka, Meeks",1626181-1626259-1627832-201586-201975,TOR,28.0,1,,-1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,19.0,9.0,19.0,9.0,,,,,,,,,,,,,,,,,,,,,0.3783,0.3783,,,,18.9,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1626259-201586-201975-202391,1610612761,"Norman Powell, Malcolm Miller, Serge Ibaka, Jodie Meeks, Jeremy Lin","Powell, Miller, Ibaka, Meeks, Lin",1626181-1626259-201586-201975-202391,TOR,55.0,1,1.0,1.0,2.0,2.0,2.0,2.0,,4.0,,,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,2.0,,3.0,2.0,,,,1.0,2.0,,3.0,,3.0,,1.0,,,1.0,1.0,1.0,,3.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,3.0,3.0,2.0,,,,,1.0,0.5,0.5,0.5,,,0.75,0.75,0.75,0.75,1.0,1.0,,1.0,,,,,104.72727272727273,7.5,20.0,7.5,20.0,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,0.5,1.0,0.5,,1.0,,0.565725,0.565725,,,1.0,,24.3,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1626259-201975-202391-203961,1610612761,"Norman Powell, Malcolm Miller, Jodie Meeks, Jeremy Lin, Eric Moreland","Powell, Miller, Meeks, Lin, Moreland",1626181-1626259-201975-202391-203961,TOR,243.0,2,4.0,-4.0,8.0,8.0,8.0,8.0,1.0,16.0,,1.0,,1.0,,,,,,2.0,,,2.0,2.0,3.0,,2.0,2.0,6.0,10.0,,2.0,3.0,,2.0,2.0,6.0,2.0,,,2.0,,1.0,,1.0,,,2.0,1.0,1.0,4.0,1.0,5.0,,,,,1.0,1.0,,2.0,,1.0,,,,4.0,6.0,8.0,1.0,1.0,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,0.4,0.4,0.5,0.5,0.4,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,0.5,,94.81481481481482,15.125,15.25,14.375,13.25,0.2,,,,,,,,0.4,,,,0.2,,,,0.4,,0.6,,0.4436,0.4436,,,1.0,12.666666666666666,25.15,1.0,2.0,2.0,1.0,0.4,1.0,1.0,0.5,,,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627775-1627832-201188-202695,1610612761,"Norman Powell, Patrick McCaw, Fred VanVleet, Marc Gasol, Kawhi Leonard","Powell, McCaw, VanVleet, Gasol, Leonard",1626181-1627775-1627832-201188-202695,TOR,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627775-1627832-201586-201975,1610612761,"Norman Powell, Patrick McCaw, Fred VanVleet, Serge Ibaka, Jodie Meeks","Powell, McCaw, VanVleet, Ibaka, Meeks",1626181-1627775-1627832-201586-201975,TOR,280.0,3,5.0,10.0,10.0,7.0,2.0,3.0,1.0,17.0,3.0,4.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,5.0,9.0,1.0,2.0,2.0,15.0,5.0,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,3.0,,2.0,1.0,3.0,1.0,4.0,,3.0,9.0,1.0,4.0,5.0,2.0,7.0,,,,,2.0,2.0,,3.0,2.0,,1.0,,1.0,15.0,5.0,2.0,,,0.6,0.6,1.0,0.5,1.0,0.5,0.5555555555555556,1.0,0.5909090909090909,1.25,0.625,1.25,0.18181818181818182,1.0,1.0,1.0,0.4,1.0,1.0,,87.42857142857142,13.8,20.285714285714285,12.8,20.285714285714285,0.36363636363636365,0.75,1.0,1.0,,,,,0.18181818181818182,0.5,0.5,0.5,0.5,1.0,,,0.5,1.0,0.5454545454545454,0.5,0.5191136363636364,0.566,0.16666666666666666,0.2,0.3333333333333333,7.711111111111112,24.8,0.2,1.0,2.0,,0.18181818181818182,0.5,0.5,,1.0,1.0,,1.0,,4.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.25,0.25,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.52095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627775-1627832-201586-202695,1610612761,"Norman Powell, Patrick McCaw, Fred VanVleet, Serge Ibaka, Kawhi Leonard","Powell, McCaw, VanVleet, Ibaka, Leonard",1626181-1627775-1627832-201586-202695,TOR,13.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627775-1627832-201975-203961,1610612761,"Norman Powell, Patrick McCaw, Fred VanVleet, Jodie Meeks, Eric Moreland","Powell, McCaw, VanVleet, Meeks, Moreland",1626181-1627775-1627832-201975-203961,TOR,156.0,2,3.0,-2.0,4.0,5.0,2.0,2.0,1.0,9.0,,,,,,,,,,3.0,1.0,,1.0,1.0,2.0,,3.0,,2.0,4.0,1.0,1.0,1.0,,1.0,,2.0,,,,3.0,,,,,,,,2.0,2.0,3.0,2.0,5.0,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,0.5,1.0,0.2,0.5,0.2,0.5,0.6,0.6666666666666666,0.6666666666666666,0.75,0.5,0.6666666666666666,0.5,,83.07692307692308,18.5,16.4,17.75,15.4,,,,,,,,,0.6,,,1.0,,,,,0.5,,0.6,,0.47942,0.49435,,,1.0,18.75,27.099999999999998,0.5,1.0,2.0,,0.4,0.5,0.5,,,,,,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
1626181-1627775-200768-201188-201586,1610612761,"Norman Powell, Patrick McCaw, Kyle Lowry, Marc Gasol, Serge Ibaka","Powell, McCaw, Lowry, Gasol, Ibaka",1626181-1627775-200768-201188-201586,TOR,191.0,1,3.0,,5.0,6.0,,,1.0,11.0,1.0,1.0,,,,,,,1.0,2.0,1.0,,,2.0,3.0,1.0,2.0,,7.0,7.0,1.0,,,,,,,4.0,3.0,,2.0,1.0,2.0,1.0,3.0,,1.0,7.0,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,,,,,,,,,4.0,,,,,1.0,1.0,1.0,0.5,,0.5,0.6666666666666666,,0.7,,0.7,,0.4,1.0,,1.0,0.5,,,0.5,82.93193717277488,16.8,17.833333333333332,16.4,17.833333333333332,0.2,1.0,1.0,1.0,,,,,0.4,0.5,0.5,1.0,,,,,,,0.6,0.5,0.55221,,,,,6.066666666666666,25.25,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,1.0,,,1.5,1.5,1.0,1.0,1.0,0.42857142857142855,1.0,2.0,,1.0,1.0,,,,,,1.0,,,0.4,0.5,0.5,1.0,0.5742,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2019,2018-19,False
