EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,OffThreePtRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,PenaltyArc3Frequency,Corner3FGM,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,LongMidRangeAssists,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3FGA,SecondChanceFtPoints,SelfOReb,LostBallSteals,Offensive Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,ShortMidRangePctBlocked,OffCorner3ReboundPct,SelfORebPct,PenaltyCorner3Frequency,SecondChanceArc3FGA,BlockedAtRim,RecoveredBlocks,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,PenaltyFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,SecondChanceArc3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,PtsUnassisted3s,FTDefRebounds,Charge Fouls Drawn,Blocked3s,BlockedArc3,DefFTReboundPct,SecondChanceAtRimPctAssisted,Charge Fouls,Fg3aBlocked,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,BlockedLongMidRange,BlockedCorner3,3pt And 1 Free Throw Trips,Corner3PctBlocked,team_id,year,season,team_vs
101161-1626246-1628413-203613-204456,1610612755,"Amir Johnson, Boban Marjanovic, Jonah Bolden, Jonathon Simmons, T.J. McConnell","Johnson, Marjanovic, Bolden, Simmons, McConnell",101161-1626246-1628413-203613-204456,PHI,696.0,3,12.0,-7.0,25.0,23.0,12.0,18.0,3.0,48.0,6.0,7.0,2.0,2.0,3.0,4.0,4.0,9.0,1.0,1.0,1.0,1.0,2.0,11.0,17.0,3.0,2.0,24.0,31.0,2.0,2.0,1.0,4.0,4.0,6.0,2.0,10.0,8.0,14.0,4.0,1.0,1.0,4.0,4.0,2.0,2.0,8.0,3.0,6.0,2.0,8.0,3.0,11.0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,20.0,10.0,12.0,1.0,1.0,0.36363636363636365,0.4444444444444444,0.6470588235294118,1.0,0.6666666666666666,0.55,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.7142857142857143,0.15,0.5,1.0,0.5,0.6666666666666666,0.7272727272727273,0.375,0.6,1.0,1.0,0.625,1.0,99.3103448275862,15.32,13.608695652173912,15.0,12.956521739130435,0.35,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.45,0.4444444444444444,0.4444444444444444,0.5,0.05,1.0,1.0,0.05,0.1,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,0.75,0.5,0.4466763157894737,0.6235,0.4462,0.16666666666666666,0.4166666666666667,7.211764705882352,33.1,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
101161-1627732-202699-202710-203516,1610612755,"Amir Johnson, Ben Simmons, Tobias Harris, Jimmy Butler, James Ennis III","Johnson, Simmons, Harris, Butler, Ennis III",101161-1627732-202699-202710-203516,PHI,151.0,1,3.0,-1.0,4.0,5.0,,,,9.0,,,,,,,2.0,2.0,,1.0,,,,2.0,3.0,,3.0,7.0,8.0,,,,,,,,,,4.0,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,2.0,2.0,3.0,,7.0,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.875,,,,,,,1.0,0.6666666666666666,,,,,1.0,1.0,85.82781456953643,18.25,15.6,18.25,15.6,,,,,0.6666666666666666,1.0,1.0,,0.3333333333333333,,,,,,,,,,,0.3587666666666667,,,,,9.9,,,2.0,1.0,2.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
101161-1628413-203516-203613-204456,1610612755,"Amir Johnson, Jonah Bolden, James Ennis III, Jonathon Simmons, T.J. McConnell","Johnson, Bolden, Ennis III, Simmons, McConnell",101161-1628413-203516-203613-204456,PHI,323.0,3,5.0,-10.0,12.0,12.0,7.0,4.0,2.0,24.0,,2.0,,1.0,,2.0,1.0,5.0,,1.0,1.0,,2.0,1.0,8.0,3.0,2.0,4.0,14.0,,1.0,,,1.0,5.0,,2.0,2.0,,,,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,3.0,4.0,3.0,7.0,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,3.0,4.0,1.0,2.0,,4.0,2.0,7.0,1.0,,1.0,1.0,0.125,,0.2,0.09090909090909091,,0.14285714285714285,0.16666666666666666,,0.14285714285714285,0.2727272727272727,0.6666666666666666,1.0,0.2857142857142857,1.0,1.0,0.3,,1.0,1.0,,1.0,106.99690402476779,15.5,11.416666666666666,15.25,11.416666666666666,0.18181818181818182,,,,0.45454545454545453,0.2,0.2,1.0,0.09090909090909091,,,0.09090909090909091,0.18181818181818182,1.0,,,0.2857142857142857,,0.45454545454545453,0.5035090909090909,0.7304,0.5391857142857143,,0.5,8.6125,25.133333333333336,0.5833333333333334,2.0,,1.0,0.08333333333333333,0.1111111111111111,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.125,0.5,0.3333333333333333,1.0,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
101161-200755-202699-202710-203516,1610612755,"Amir Johnson, JJ Redick, Tobias Harris, Jimmy Butler, James Ennis III","Johnson, Redick, Harris, Butler, Ennis III",101161-200755-202699-202710-203516,PHI,7.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-1628413-200755-203516,1610612755,"Boban Marjanovic, Ben Simmons, Jonah Bolden, JJ Redick, James Ennis III","Marjanovic, Simmons, Bolden, Redick, Ennis III",1626246-1627732-1628413-200755-203516,PHI,85.0,1,1.0,-5.0,3.0,3.0,,,2.0,6.0,,1.0,,1.0,,,,,,,1.0,,2.0,,1.0,3.0,,,5.0,,1.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,0.75,1.0,,,,,0.5,,,,,,101.6470588235294,20.666666666666668,7.666666666666667,17.666666666666668,7.666666666666667,0.25,,,,,,,,,,,0.25,0.5,1.0,,,,,1.0,0.5856,,,,,1.2,25.133333333333336,,1.0,,,,,,,,2.0,,1.0,,,,0.6666666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-1628413-202699-202710,1610612755,"Boban Marjanovic, Ben Simmons, Jonah Bolden, Tobias Harris, Jimmy Butler","Marjanovic, Simmons, Bolden, Harris, Butler",1626246-1627732-1628413-202699-202710,PHI,88.0,1,1.0,1.0,4.0,4.0,,,1.0,8.0,,,,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,3.0,,5.0,4.0,1.0,1.0,,2.0,,,,,2.0,,,,1.0,1.0,2.0,,,5.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,3.0,,,,,1.0,1.0,1.0,1.0,,0.625,1.0,,0.625,1.0,,0.75,,1.0,,,1.0,,,,,,,130.9090909090909,8.5,13.5,6.5,13.5,,,,,,,,,0.25,1.0,1.0,0.5,0.25,,,,,,0.75,0.5268875,0.3911,,0.4,,18.3,25.133333333333336,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202699-202710,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Tobias Harris, Jimmy Butler","Marjanovic, Simmons, Redick, Harris, Butler",1626246-1627732-200755-202699-202710,PHI,413.0,5,7.0,-4.0,16.0,14.0,5.0,,4.0,30.0,3.0,5.0,2.0,3.0,,1.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,6.0,11.0,6.0,4.0,19.0,23.0,2.0,3.0,2.0,5.0,1.0,3.0,4.0,6.0,6.0,6.0,2.0,,3.0,3.0,4.0,1.0,1.0,9.0,3.0,1.0,1.0,2.0,6.0,8.0,1.0,,1.0,,,1.0,1.0,2.0,1.0,7.0,5.0,5.0,2.0,14.0,6.0,5.0,,2.0,0.5,0.6,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.4411764705882353,0.4,0.25,0.47368421052631576,0.4166666666666667,0.4166666666666667,0.35294117647058826,0.5,0.5,0.6,1.0,0.6666666666666666,0.6,0.5,,1.0,1.0,,104.60048426150121,14.125,13.357142857142858,12.5625,13.0,0.29411764705882354,0.6,0.6,0.3333333333333333,0.23529411764705882,0.5,0.6666666666666666,0.5,0.11764705882352941,0.5,0.5,0.17647058823529413,0.17647058823529413,0.6,0.6666666666666666,0.4,0.25,,0.6470588235294118,0.5426264705882353,0.6443666666666666,0.535475,0.2631578947368421,0.3157894736842105,7.645454545454545,24.366666666666664,0.3125,4.0,,,,,,1.0,1.0,3.0,,,,0.09090909090909091,,0.6,1.0,0.6666666666666666,,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.16666666666666666,,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.1111111111111111,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202699-203118,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Tobias Harris, Mike Scott","Marjanovic, Simmons, Redick, Harris, Scott",1626246-1627732-200755-202699-203118,PHI,376.0,3,6.0,-6.0,14.0,14.0,12.0,6.0,2.0,28.0,1.0,2.0,,,1.0,1.0,1.0,3.0,3.0,5.0,,,2.0,5.0,10.0,2.0,1.0,11.0,17.0,,,1.0,1.0,5.0,8.0,,10.0,6.0,4.0,,,2.0,3.0,3.0,1.0,1.0,6.0,2.0,4.0,2.0,6.0,2.0,8.0,,,,1.0,,3.0,,3.0,2.0,5.0,2.0,2.0,,10.0,10.0,12.0,1.0,,0.6,0.6,0.5,,0.625,0.4166666666666667,,0.5,0.4230769230769231,0.25,0.5,0.16666666666666666,,1.0,0.4,0.8,0.8571428571428571,0.2857142857142857,,1.0,,1.0,,107.23404255319149,11.714285714285714,15.142857142857142,10.928571428571429,15.142857142857142,0.16666666666666666,0.5,0.5,1.0,0.25,0.3333333333333333,0.3333333333333333,1.0,0.4166666666666667,0.6,0.6,,0.16666666666666666,,,,0.1,1.0,0.3333333333333333,0.4801625,0.54165,0.46564500000000003,0.09090909090909091,0.9090909090909091,10.3,25.8,0.8571428571428571,2.0,,1.0,0.07692307692307693,0.09090909090909091,2.0,2.0,,,,,1.0,,,,1.0,,0.2,,,,,,1.0,1.0,,,,1.0,0.3333333333333333,,,,,1.0,,,2.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202699-203516,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Tobias Harris, James Ennis III","Marjanovic, Simmons, Redick, Harris, Ennis III",1626246-1627732-200755-202699-203516,PHI,221.0,2,4.0,-13.0,8.0,10.0,,,1.0,18.0,,1.0,,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,4.0,2.0,,2.0,15.0,,1.0,,,,,,,,2.0,,,1.0,,,,,,,1.0,2.0,3.0,1.0,4.0,,,1.0,,,2.0,1.0,3.0,,2.0,,,,2.0,,,,,,,0.25,,,0.16666666666666666,,,0.16666666666666666,,,0.3333333333333333,0.3333333333333333,1.0,,1.0,1.0,0.2,,1.0,1.0,1.0,,117.28506787330318,15.375,9.8,14.875,9.8,0.16666666666666666,,,,0.3333333333333333,,,,0.16666666666666666,1.0,1.0,0.16666666666666666,0.16666666666666666,,,,,,0.5,0.5004833333333333,,,,,10.225,24.8,,1.0,,,,,,,,1.0,2.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
1626246-1627732-200755-202710-203118,1610612755,"Boban Marjanovic, Ben Simmons, JJ Redick, Jimmy Butler, Mike Scott","Marjanovic, Simmons, Redick, Butler, Scott",1626246-1627732-200755-202710-203118,PHI,138.0,1,2.0,-3.0,5.0,4.0,5.0,4.0,1.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,3.0,,,1.0,1.0,5.0,1.0,,5.0,8.0,1.0,1.0,,2.0,1.0,5.0,,5.0,,2.0,2.0,,1.0,,1.0,,,3.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,1.0,,,,3.0,5.0,5.0,,,,,0.2,1.0,0.2,0.4166666666666667,1.0,0.4166666666666667,0.4166666666666667,1.0,0.4166666666666667,0.16666666666666666,,0.5,0.25,,0.5,0.25,,,,,,93.91304347826087,15.6,15.0,15.6,13.25,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.5,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,0.3333333333333333,0.419975,0.4147,0.419975,0.4,1.0,12.459999999999999,25.1,1.0,1.0,,,,,1.0,1.0,1.0,,,,,0.2,,,,,0.16666666666666666,,1.0,3.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2019,2018-19,False
