EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,Fg2aBlocked,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyPointsPct,Avg2ptShotDistance,PlusMinus,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,LongMidRangeFGA,SecondChanceFG2A,DefLongMidRangeReboundPct,LongMidRangeFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,Steals,BadPassSteals,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3FGA,PenaltyCorner3FGA,Corner3Frequency,PenaltyCorner3Frequency,LongMidRangeFGM,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Fouls,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,LiveBallTurnoverPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,LostBallSteals,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,OffCorner3ReboundPct,DefCorner3ReboundPct,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Travels,Charge Fouls,Loose Ball Fouls,BlockedAtRim,AtRimPctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Corner3Assists,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,HeaveAttempts,3pt And 1 Free Throw Trips,Charge Fouls Drawn,SecondChanceArc3PctAssisted,Offensive Fouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Technical Free Throw Trips,LongMidRangePctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedLongMidRange,team_id,year,season,team_vs
1627736-1627750-1628420-203115-203486,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Will Barton, Mason Plumlee","Beasley, Murray, Morris, Barton, Plumlee",1627736-1627750-1628420-203115-203486,DEN,201.0,1,3.0,6.0,6.0,,,12,1.0,,1.0,,1.0,,1.0,2.0,3.0,,0.14285714285714285,1.0,,1.0,,85.97014925373134,18.833333333333332,14.666666666666666,18.666666666666668,14.666666666666666,0.14285714285714285,,0.2857142857142857,0.42364999999999997,,24.7,,1.0,1.0,3.0,2.0,6.0,4.0,10.0,,,,4.0,1.0,1.0,1.0,1.0,,,,,2.0,,0.3333333333333333,,0.2857142857142857,,0.2857142857142857,,0.16666666666666666,0.3333333333333333,0.25,1.0,0.2,0.5,,0.42857142857142855,0.3333333333333333,0.5,,9.35,-6.0,,1.0,,,,,,,,,,2.0,,,,,,,,,,2.0,,,,,,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,0.5,2.0,1.0,,0.2857142857142857,0.4458,,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628420-203486-203914,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Mason Plumlee, Gary Harris","Beasley, Murray, Morris, Plumlee, Harris",1627736-1627750-1628420-203486-203914,DEN,7.0,1,,,1.0,,1.0,1,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628420-203486-203999,1610612743,"Malik Beasley, Jamal Murray, Monte Morris, Mason Plumlee, Nikola Jokic","Beasley, Murray, Morris, Plumlee, Jokic",1627736-1627750-1628420-203486-203999,DEN,148.0,2,2.0,5.0,5.0,2.0,2.0,10,2.0,1.0,2.0,1.0,2.0,2.0,,2.0,3.0,2.0,0.5,,0.5,0.5,1.0,97.29729729729729,14.2,15.4,14.2,12.2,0.5,0.5,0.75,0.5767875,0.67785,24.55,0.4,1.0,1.0,1.0,1.0,2.0,2.0,6.0,,1.0,,2.0,,,,1.0,1.0,2.0,,1.0,2.0,,0.5,,0.25,,0.25,,,,,,0.3333333333333333,,,0.25,1.0,1.0,,4.25,-4.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,0.5,0.25,,,,,,,0.5,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-200794-203115,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Paul Millsap, Will Barton","Beasley, Murray, Craig, Millsap, Barton",1627736-1627750-1628470-200794-203115,DEN,1.0,1,,1.0,,1.0,,1,,,,,,,,,,,,,,,,1440.0,1.0,,1.0,,,,,,,,1.0,,,,,,2.0,,,,2.0,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,,2.0,,,,,,,,,2.0,,,,,2.0,,,,,,,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-203115-203486,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Will Barton, Mason Plumlee","Beasley, Murray, Craig, Barton, Plumlee",1627736-1627750-1628470-203115-203486,DEN,39.0,1,1.0,1.0,2.0,1.0,2.0,3,,,,,,,,1.0,1.0,1.0,,,,1.0,,110.76923076923076,10.0,14.5,10.0,8.0,,,,,,,1.0,,,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,1.0,1.0,,,,,0.5,0.5,,,,1.0,,,,,,,1.0,,-1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-203115-203999,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Will Barton, Nikola Jokic","Beasley, Murray, Craig, Barton, Jokic",1627736-1627750-1628470-203115-203999,DEN,80.0,1,1.0,3.0,3.0,,,6,1.0,,1.0,,1.0,1.0,,1.0,1.0,,0.5,,1.0,1.0,1.0,108.0,14.0,12.666666666666666,14.0,12.666666666666666,0.5,,1.0,0.628625,,24.7,,,,,1.0,1.0,4.0,5.0,,,,2.0,,,,,,,,,4.0,,1.0,,0.5,,0.6666666666666666,,,,,,,,,,,,,0.4,-1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-203486-203914,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Mason Plumlee, Gary Harris","Beasley, Murray, Craig, Plumlee, Harris",1627736-1627750-1628470-203486-203914,DEN,8.0,1,,1.0,1.0,1.0,1.0,2,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,360.0,3.0,5.0,3.0,5.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-1628470-203914-203999,1610612743,"Malik Beasley, Jamal Murray, Torrey Craig, Gary Harris, Nikola Jokic","Beasley, Murray, Craig, Harris, Jokic",1627736-1627750-1628470-203914-203999,DEN,1010.0,5,17.0,32.0,32.0,7.0,7.0,64,8.0,1.0,10.0,2.0,8.0,7.0,,13.0,16.0,7.0,0.3448275862068966,,0.6363636363636364,0.7222222222222222,0.75,91.24752475247526,14.3125,17.25,14.09375,16.0,0.27586206896551724,0.16666666666666666,0.6896551724137931,0.5205224137931035,0.5426666666666666,25.54,0.21875,4.0,4.0,7.0,11.0,19.0,35.0,38.0,3.0,4.0,7.0,14.0,1.0,3.0,6.0,3.0,2.0,5.0,,2.0,28.0,7.0,0.5789473684210527,0.75,0.5344827586206896,0.5,0.546875,0.5,0.05263157894736842,,0.375,0.8571428571428571,0.2,0.3333333333333333,0.8333333333333334,0.2413793103448276,0.5714285714285714,0.5714285714285714,0.2,6.742105263157894,-3.0,6.0,10.0,2.0,2.0,3.0,,,3.0,4.0,,1.0,7.0,,1.0,6.0,3.0,2.0,6.0,2.0,14.0,,4.0,8.0,1.0,3.0,,,0.6666666666666666,0.3,,0.3,0.875,,,0.3448275862068966,0.6,0.6666666666666666,0.375,0.375,0.6666666666666666,,0.3333333333333333,1.0,,0.375,0.125,0.14285714285714285,0.2,2.0,3.0,1.0,0.06896551724137931,0.5144,2.0,2.0,3.0,4.0,2.0,2.0,,1.0,1.0,0.6666666666666666,1.0,2.0,1.0,0.06896551724137931,0.16666666666666666,1.0,8.0,4.0,1.0,3.0,,1.0,3.0,2.0,3.0,9.0,1.0,2.0,1.0,2.0,1.0,,0.36363636363636365,0.4444444444444444,0.6,0.25,0.07142857142857142,0.5,0.16666666666666666,0.75,0.5,0.5,,0.09090909090909091,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.1,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-200794-203115-203486,1610612743,"Malik Beasley, Jamal Murray, Paul Millsap, Will Barton, Mason Plumlee","Beasley, Murray, Millsap, Barton, Plumlee",1627736-1627750-200794-203115-203486,DEN,347.0,2,6.0,13.0,11.0,1.0,,24,4.0,1.0,4.0,1.0,4.0,5.0,,6.0,6.0,1.0,0.36363636363636365,,0.7142857142857143,0.6666666666666666,0.5,99.59654178674351,14.23076923076923,14.727272727272727,14.23076923076923,14.636363636363637,0.36363636363636365,1.0,0.6363636363636364,0.4581045454545455,0.30735,24.875,0.07692307692307693,,2.0,3.0,5.0,7.0,16.0,12.0,,,3.0,8.0,,,1.0,,,2.0,,,16.0,3.0,0.7142857142857143,,0.7272727272727273,1.5,0.7272727272727273,1.5,,,,0.5,,,0.5,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.1875,5.7,4.0,2.0,3.0,,,2.0,,1.0,2.0,,,,,1.0,,6.0,2.0,2.0,3.0,2.0,8.0,,1.0,,,,,,1.0,0.5,1.0,0.5,,,,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,,,,1.0,0.5,,,,1.0,,1.0,0.09090909090909091,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,1.0,,,2.0,,1.0,1.0,,1.0,,1.0,1.0,,0.2,0.2,1.0,1.0,,1.0,,0.5,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-200794-203115-203914,1610612743,"Malik Beasley, Jamal Murray, Paul Millsap, Will Barton, Gary Harris","Beasley, Murray, Millsap, Barton, Harris",1627736-1627750-200794-203115-203914,DEN,52.0,1,1.0,3.0,3.0,3.0,3.0,6,,,,,,,,1.0,1.0,2.0,,,,0.5,,166.15384615384616,7.333333333333333,10.0,7.333333333333333,9.333333333333334,,,1.0,0.7425,0.7425,,1.0,,,,1.0,1.0,4.0,5.0,1.0,1.0,4.0,,,,1.0,,,,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.5,,,0.5,,,,1.0,0.4,-1.0,1.0,1.0,1.0,1.0,,,,,2.0,,,,,2.0,,,,1.0,,2.0,,1.0,2.0,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-200794-203115-203999,1610612743,"Malik Beasley, Jamal Murray, Paul Millsap, Will Barton, Nikola Jokic","Beasley, Murray, Millsap, Barton, Jokic",1627736-1627750-200794-203115-203999,DEN,107.0,4,2.0,3.0,4.0,1.0,2.0,7,,,1.0,1.0,,,,,1.0,1.0,0.5,,,,,94.2056074766355,16.333333333333332,14.5,16.333333333333332,12.25,,,1.0,0.52745,0.5991,23.9,0.3333333333333333,,,,1.0,1.0,3.0,6.0,,,,2.0,,,,1.0,,,,,3.0,,1.0,,0.5,,0.5,,,,,,,,,,,,,2.5,-3.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-200794-203914-203999,1610612743,"Malik Beasley, Jamal Murray, Paul Millsap, Gary Harris, Nikola Jokic","Beasley, Murray, Millsap, Harris, Jokic",1627736-1627750-200794-203914-203999,DEN,2929.0,11,49.0,96.0,96.0,37.0,52.0,192,17.0,6.0,22.0,8.0,17.0,18.0,3.0,32.0,44.0,37.0,0.2682926829268293,0.6,0.5294117647058824,0.5272727272727272,0.8,94.39399112325025,14.822916666666666,15.6875,14.427083333333334,14.677083333333334,0.2073170731707317,0.2,0.5975609756097561,0.4749780487804878,0.450555,25.05,0.3854166666666667,13.0,7.0,19.0,32.0,60.0,102.0,115.0,9.0,22.0,40.0,32.0,6.0,8.0,11.0,12.0,5.0,12.0,2.0,3.0,81.0,40.0,0.5333333333333333,0.4090909090909091,0.5,0.45,0.5543478260869565,0.5405405405405406,0.1,0.10526315789473684,0.2857142857142857,0.5238095238095238,0.25,0.3333333333333333,0.5333333333333333,0.23170731707317074,0.3684210526315789,0.4117647058823529,0.39215686274509803,7.9,-13.0,17.0,27.0,4.0,8.0,4.0,1.0,2.0,6.0,20.0,1.0,4.0,21.0,3.0,13.0,9.0,4.0,3.0,19.0,1.0,41.0,3.0,19.0,22.0,2.0,9.0,3.0,3.0,0.5,0.2727272727272727,0.375,0.2727272727272727,1.05,0.1875,0.15384615384615385,0.32926829268292684,0.6296296296296297,0.7391304347826086,0.23529411764705882,0.25,0.25,0.1111111111111111,0.26666666666666666,0.5,0.3333333333333333,0.23529411764705882,0.10112359550561797,0.13432835820895522,0.20588235294117646,14.0,8.0,0.6666666666666666,0.17073170731707318,0.4438571428571429,3.0,4.0,7.0,8.0,8.0,5.0,1.0,0.875,0.9444444444444444,0.4444444444444444,0.75,5.0,2.0,0.06097560975609756,0.06666666666666667,8.0,32.0,16.0,7.0,4.0,5.0,1.0,7.0,4.0,15.0,27.0,,4.0,1.0,4.0,1.0,4.0,0.5,0.5714285714285714,0.5833333333333334,0.3333333333333333,0.02702702702702703,0.25,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.625,,9.0,3.0,1.0,2.0,0.3333333333333333,0.5,,3.0,2.0,,2.0,3.0,0.14814814814814814,0.4,,1.0,0.5,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.045454545454545456,0.058823529411764705,0.4,0.4,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-203115-203486-203914,1610612743,"Malik Beasley, Jamal Murray, Will Barton, Mason Plumlee, Gary Harris","Beasley, Murray, Barton, Plumlee, Harris",1627736-1627750-203115-203486-203914,DEN,66.0,1,1.0,2.0,3.0,2.0,3.0,5,1.0,1.0,1.0,1.0,,2.0,,2.0,2.0,2.0,1.0,,0.6666666666666666,0.6666666666666666,,109.09090909090908,17.5,10.333333333333334,17.5,10.333333333333334,1.0,1.0,1.0,,,71.2,1.0,,,,,,,2.0,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,,,,0.5,1.0,,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-203115-203486-203999,1610612743,"Malik Beasley, Jamal Murray, Will Barton, Mason Plumlee, Nikola Jokic","Beasley, Murray, Barton, Plumlee, Jokic",1627736-1627750-203115-203486-203999,DEN,257.0,3,4.0,7.0,8.0,5.0,5.0,15,3.0,1.0,4.0,2.0,3.0,,,2.0,4.0,5.0,0.6666666666666666,,,0.4,,84.04669260700389,17.571428571428573,16.75,17.285714285714285,16.375,0.5,0.25,0.8333333333333334,0.5094,0.5082375,24.65,0.7142857142857143,1.0,,,1.0,2.0,11.0,12.0,1.0,2.0,11.0,2.0,,1.0,2.0,2.0,,2.0,,1.0,9.0,11.0,0.5,0.5,0.6666666666666666,1.0,0.7857142857142857,1.1,,,1.0,1.0,0.6666666666666666,,1.0,,,,1.0,10.35,-1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,3.0,,,2.0,2.0,3.0,6.0,1.0,2.0,2.0,1.0,6.0,1.0,3.0,3.0,,,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.25,1.0,1.0,0.3333333333333333,0.16666666666666666,,0.18181818181818182,1.0,1.0,,0.16666666666666666,0.506,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,,,,,,,,2.0,1.0,,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,,0.25,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-203115-203914-203999,1610612743,"Malik Beasley, Jamal Murray, Will Barton, Gary Harris, Nikola Jokic","Beasley, Murray, Barton, Harris, Jokic",1627736-1627750-203115-203914-203999,DEN,140.0,3,2.0,5.0,4.0,,1.0,9,1.0,,1.0,,1.0,1.0,,1.0,1.0,,0.3333333333333333,,0.5,0.5,,92.57142857142857,11.6,20.5,11.6,17.75,0.3333333333333333,,1.0,0.55625,,26.6,,,,,2.0,2.0,9.0,6.0,,,,2.0,,,,,,,,,9.0,,1.0,,1.1666666666666667,,1.125,,,,,,,,,,,,,2.15,3.0,2.0,2.0,,,1.0,,,1.0,2.0,,,,,,3.0,1.0,1.0,2.0,1.0,5.0,,1.0,2.0,,1.0,,,1.0,1.0,,1.0,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,1.0,3.0,,1.0,,1.0,,,0.5,0.5,,0.5,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627750-203486-203914-203999,1610612743,"Malik Beasley, Jamal Murray, Mason Plumlee, Gary Harris, Nikola Jokic","Beasley, Murray, Plumlee, Harris, Jokic",1627736-1627750-203486-203914-203999,DEN,851.0,4,14.0,27.0,26.0,19.0,8.0,53,8.0,5.0,9.0,5.0,8.0,4.0,1.0,7.0,11.0,19.0,0.4090909090909091,1.0,1.0,0.6,1.0,89.68272620446534,16.59259259259259,15.5,16.0,15.0,0.36363636363636365,0.3333333333333333,0.6818181818181818,0.4882795454545455,0.4933166666666667,25.144444444444446,0.7037037037037037,4.0,3.0,7.0,5.0,13.0,36.0,35.0,5.0,10.0,26.0,6.0,3.0,3.0,2.0,4.0,2.0,6.0,2.0,5.0,34.0,26.0,0.38461538461538464,0.5,0.7045454545454546,0.7333333333333333,0.6923076923076923,0.7647058823529411,0.23076923076923078,0.2857142857142857,0.375,0.3333333333333333,0.4,0.5,0.25,0.3181818181818182,0.42857142857142855,0.6,0.7222222222222222,5.746153846153846,1.0,2.0,6.0,2.0,5.0,6.0,,4.0,7.0,5.0,,,2.0,4.0,4.0,9.0,6.0,3.0,5.0,3.0,13.0,1.0,8.0,9.0,,3.0,1.0,1.0,0.42857142857142855,0.7777777777777778,0.8,0.7777777777777778,0.5,0.5,0.5,0.2727272727272727,0.3333333333333333,0.4,0.75,0.75,0.5,,0.3333333333333333,0.4,0.8,0.75,0.16,0.1875,0.05555555555555555,,1.0,1.0,,0.6156,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,0.045454545454545456,,,4.0,2.0,,2.0,,,4.0,3.0,3.0,6.0,1.0,1.0,,1.0,1.0,1.0,0.4,0.5,0.6666666666666666,1.0,,1.0,,0.6666666666666666,,,,0.1111111111111111,12.0,2.0,,,,0.5,,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.25,,,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
1627736-1627823-1628420-1628470-203486,1610612743,"Malik Beasley, Juancho Hernangomez, Monte Morris, Torrey Craig, Mason Plumlee","Beasley, Hernangomez, Morris, Craig, Plumlee",1627736-1627823-1628420-1628470-203486,DEN,101.0,1,2.0,3.0,3.0,,,6,1.0,,1.0,,1.0,1.0,,1.0,1.0,,0.3333333333333333,,1.0,1.0,,85.54455445544555,20.333333333333332,13.333333333333334,20.333333333333332,13.333333333333334,0.3333333333333333,,0.3333333333333333,0.44016666666666665,,25.3,,,1.0,2.0,1.0,2.0,2.0,5.0,,,,,,,,,,,,,2.0,,0.5,,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.6666666666666666,0.5,0.5,,6.85,-3.0,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2019,2018-19,True
