EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,OffRebounds,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChancePointsPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted2s,TwoPtAssists,AtRimAssists,Assisted2sPct,NonPutbacksAssisted2sPct,ShortMidRangePctBlocked,AtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,OffTwoPtRebounds,BlockedLongMidRange,SecondChanceFg3Pct,OffTwoPtReboundPct,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceShotQualityAvg,LongMidRangeAssists,LostBallSteals,DefAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFGA,ShortMidRangeFGM,PtsUnassisted3s,ShortMidRangeAssists,Travels,NonShootingPenaltyNonTakeFouls,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,Loose Ball Fouls,Offensive Fouls Drawn,Technical Free Throw Trips,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,SelfOReb,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedAtRim,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,3SecondViolations,FTOffRebounds,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,team_id,year,season,team_vs
1628371-1628411-203095-203487-203932,1610612753,"Jonathan Isaac, Wes Iwundu, Evan Fournier, Michael Carter-Williams, Aaron Gordon","Isaac, Iwundu, Fournier, Carter-Williams, Gordon",1628371-1628411-203095-203487-203932,ORL,3.0,1,,,1,,,,1,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,480.0,3.0,,3.0,,,,,,,,1.0,,,,,1.0,0.22995,,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628371-201571-202696-203082-203095,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Terrence Ross, Evan Fournier","Isaac, Augustin, Vucevic, Ross, Fournier",1628371-201571-202696-203082-203095,ORL,498.0,4,8.0,5.0,16,18.0,1.0,8.0,34,2.0,4.0,,1.0,3.0,3.0,1.0,,3.0,,5.0,10.0,4.0,3.0,16.0,11.0,,1.0,,,,2.0,3.0,,9.0,2.0,,11.0,12.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,,4.0,1.0,4.0,3.0,,1.0,16.0,,1.0,0.5,,0.4642857142857143,,0.5,,0.2857142857142857,,,0.5,,0.5,0.9,0.7857142857142857,0.5,0.8571428571428571,1.0,98.31325301204818,15.25,14.11111111111111,15.25,13.444444444444445,0.2857142857142857,0.5,0.5,0.21428571428571427,0.21428571428571427,0.07142857142857142,0.21428571428571427,1.0,,,,0.5714285714285714,0.51,0.4428,0.06666666666666667,0.09090909090909091,,8.690000000000001,25.45,0.0625,1.0,1.0,,,1.0,,1.0,,,3.0,1.0,5.0,,11.0,1.0,1.0,,,,,,,1.0,0.25,,0.25,,,,0.3333333333333333,0.14285714285714285,,1.0,,0.3333333333333333,0.3333333333333333,,,,,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,8.0,4.0,2.0,0.8,0.8,,1.0,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,1.0,,2.0,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628371-201571-202696-203082-203487,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Terrence Ross, Michael Carter-Williams","Isaac, Augustin, Vucevic, Ross, Carter-Williams",1628371-201571-202696-203082-203487,ORL,75.0,1,1.0,-5.0,3,3.0,,3.0,6,,,,,1.0,1.0,,,,,,2.0,,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,1.0,2.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,115.2,17.666666666666668,7.333333333333333,17.666666666666668,7.333333333333333,,,,0.5,0.5,,,,,,,,0.3694,,0.3333333333333333,0.3333333333333333,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628371-201571-202696-203082-203932,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Terrence Ross, Aaron Gordon","Isaac, Augustin, Vucevic, Ross, Gordon",1628371-201571-202696-203082-203932,ORL,317.0,3,5.0,-2.0,8,10.0,,3.0,18,1.0,1.0,,,1.0,1.0,1.0,,3.0,,1.0,3.0,4.0,2.0,10.0,12.0,,,,,,,3.0,,2.0,1.0,,3.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,2.0,2.0,,1.0,7.0,,,0.3333333333333333,,0.5714285714285714,,0.625,,0.5714285714285714,,,1.0,,0.3333333333333333,1.0,0.6,,1.0,1.0,81.76656151419559,19.75,15.9,18.0,15.3,0.14285714285714285,1.0,1.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,,,,,0.7142857142857143,0.5325857142857143,,0.125,0.25,,8.0,25.225,,1.0,,,,2.0,,,3.0,,6.0,2.0,3.0,,8.0,1.0,1.0,,,,,,,1.0,0.5,,0.5,,1.5,1.5,0.5,0.25,1.0,0.5,,,,,,,,0.3,2.0,,2.0,2.0,0.6666666666666666,0.6666666666666666,1.0,,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628371-201571-202696-203095-203932,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Evan Fournier, Aaron Gordon","Isaac, Augustin, Vucevic, Fournier, Gordon",1628371-201571-202696-203095-203932,ORL,4330.0,5,72.0,50.0,146,141.0,5.0,19.0,287,32.0,57.0,3.0,3.0,22.0,10.0,14.0,,32.0,1.0,50.0,89.0,46.0,16.0,182.0,132.0,4.0,4.0,1.0,,8.0,54.0,32.0,8.0,23.0,32.0,3.0,58.0,76.0,18.0,7.0,12.0,2.0,9.0,9.0,3.0,21.0,,11.0,30.0,1.0,31.0,20.0,4.0,12.0,165.0,8.0,5.0,0.5617977528089888,1.0,0.6148148148148148,0.8,0.6363636363636364,0.8,0.34074074074074073,0.0898876404494382,0.12280701754385964,0.5714285714285714,1.0,0.7111111111111111,0.9583333333333334,0.7971014492753623,1.0,1.0,0.8,95.44572748267898,14.308219178082192,15.893617021276595,13.506849315068493,15.581560283687944,0.4222222222222222,0.5614035087719298,0.64,0.16296296296296298,0.07407407407407407,0.1037037037037037,0.23703703703703705,0.6,1.0,,0.2,0.762962962962963,0.5205462962962963,0.54189,0.08391608391608392,0.12371134020618557,0.04395604395604396,5.501123595505618,24.915217391304346,0.03424657534246575,16.0,7.0,6.0,,22.0,8.0,16.0,17.0,,54.0,18.0,41.0,6.0,100.0,6.0,18.0,,7.0,3.0,8.0,2.0,,0.8181818181818182,0.4782608695652174,,0.4782608695652174,0.5,0.47058823529411764,0.5,0.25,0.2857142857142857,0.1875,0.7777777777777778,0.25,0.7,0.7,0.42857142857142855,0.42857142857142855,1.0,,0.09340659340659341,16.0,,16.0,12.0,0.5,0.5,0.75,,0.5,46.0,23.0,18.0,0.46,0.5,0.045454545454545456,0.5625,,1.0,,1.0,12.0,,,0.3076923076923077,0.4,0.058823529411764705,,,0.47727499999999995,3.0,11.0,0.5,0.42857142857142855,13.0,11.0,12.0,2.0,3.0,1.0,0.5,0.5238095238095238,0.18181818181818182,0.7647058823529411,,3.0,,0.375,,,,,,7.0,1.0,8.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.18181818181818182,0.05454545454545454,0.5384615384615384,0.2857142857142857,,,,,,,,,,1610612753,2019,2018-19,True
1628371-201571-203082-203095-203920,1610612753,"Jonathan Isaac, D.J. Augustin, Terrence Ross, Evan Fournier, Khem Birch","Isaac, Augustin, Ross, Fournier, Birch",1628371-201571-203082-203095-203920,ORL,437.0,1,7.0,1.0,13,12.0,2.0,7.0,25,1.0,1.0,,,,1.0,4.0,1.0,3.0,,1.0,2.0,7.0,4.0,18.0,17.0,,,1.0,1.0,4.0,,3.0,,1.0,,,1.0,2.0,2.0,,1.0,,1.0,2.0,,3.0,,1.0,4.0,1.0,4.0,5.0,,1.0,18.0,4.0,2.0,0.5,,0.7777777777777778,1.5,0.8181818181818182,1.0,0.7777777777777778,,,0.3333333333333333,,,0.5,0.3333333333333333,,,1.0,82.37986270022884,16.76923076923077,18.25,16.53846153846154,16.916666666666668,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.4444444444444444,0.3333333333333333,,,1.0,,0.8888888888888888,0.5470888888888888,0.56085,0.18181818181818182,0.3333333333333333,0.2222222222222222,9.05,24.12857142857143,0.15384615384615385,1.0,,3.0,1.0,4.0,,,,1.0,12.0,4.0,5.0,3.0,14.0,1.0,1.0,,,,,,,1.0,0.5714285714285714,1.0,0.5714285714285714,,,,0.3333333333333333,0.25,,,,,,0.75,0.75,1.0,1.0,,1.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.3333333333333333,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,0.125,,,,,,,1610612753,2019,2018-19,True
1628371-201571-203082-203095-203932,1610612753,"Jonathan Isaac, D.J. Augustin, Terrence Ross, Evan Fournier, Aaron Gordon","Isaac, Augustin, Ross, Fournier, Gordon",1628371-201571-203082-203095-203932,ORL,29.0,1,,2.0,1,1.0,,,2,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,99.3103448275862,15.0,14.0,15.0,14.0,1.0,1.0,1.0,,,,,,,,,1.0,0.6824,,,,,1.2,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628371-202696-203082-203095-203487,1610612753,"Jonathan Isaac, Nikola Vucevic, Terrence Ross, Evan Fournier, Michael Carter-Williams","Isaac, Vucevic, Ross, Fournier, Carter-Williams",1628371-202696-203082-203095-203487,ORL,235.0,2,4.0,2.0,7,7.0,2.0,7.0,14,2.0,2.0,,,1.0,,,,4.0,2.0,3.0,3.0,4.0,,9.0,7.0,,,2.0,,,,4.0,,2.0,1.0,,3.0,3.0,1.0,,,,,,,,,2.0,2.0,,,,,,9.0,,2.0,1.0,,0.6428571428571429,,0.6428571428571429,,0.5714285714285714,,,,,0.5,1.0,0.75,,1.0,,85.7872340425532,14.428571428571429,19.142857142857142,14.428571428571429,18.571428571428573,0.2857142857142857,1.0,1.0,0.14285714285714285,,,0.5714285714285714,,,,1.0,0.8571428571428571,0.5347500000000001,0.51,,,,2.6333333333333333,24.875,0.2857142857142857,,,,,1.0,,,,,3.0,1.0,4.0,,9.0,,,,,,,,,1.0,0.25,,0.25,,,,,,,1.0,,,,,,,,,1.0,,1.0,1.0,0.25,0.25,1.0,,0.25,6.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628371-203082-203095-203487-203920,1610612753,"Jonathan Isaac, Terrence Ross, Evan Fournier, Michael Carter-Williams, Khem Birch","Isaac, Ross, Fournier, Carter-Williams, Birch",1628371-203082-203095-203487-203920,ORL,1453.0,4,24.0,4.0,47,47.0,6.0,8.0,94,6.0,12.0,1.0,1.0,6.0,7.0,7.0,,12.0,2.0,11.0,25.0,19.0,7.0,44.0,40.0,1.0,2.0,2.0,2.0,4.0,8.0,12.0,1.0,11.0,12.0,,23.0,26.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,11.0,,12.0,7.0,,2.0,39.0,4.0,6.0,0.44,0.5,0.42045454545454547,0.25,0.4574468085106383,0.4,0.4318181818181818,0.04,0.08333333333333333,0.6666666666666666,,0.631578947368421,0.6470588235294118,0.6388888888888888,0.4,0.7333333333333333,,93.15898141775638,14.872340425531915,16.04255319148936,14.53191489361702,14.680851063829786,0.2727272727272727,0.5,0.5454545454545454,0.13636363636363635,0.1590909090909091,0.1590909090909091,0.2727272727272727,0.25,1.0,,0.5,0.7045454545454546,0.49641022727272727,0.43775,0.043478260869565216,0.07407407407407407,0.09090909090909091,8.512,25.157894736842106,0.1276595744680851,3.0,3.0,2.0,,5.0,,,5.0,,15.0,5.0,12.0,2.0,29.0,1.0,3.0,1.0,2.0,,2.0,,1.0,1.0,0.2631578947368421,,0.2631578947368421,,0.75,0.8333333333333334,0.07692307692307693,0.1111111111111111,,0.7272727272727273,,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.0,,0.11363636363636363,3.0,,3.0,3.0,0.25,0.25,1.0,,0.25,14.0,7.0,4.0,0.6363636363636364,0.6363636363636364,,0.6666666666666666,,,1.0,2.0,2.0,2.0,0.5,0.14285714285714285,0.3333333333333333,,,,0.470325,1.0,2.0,0.6666666666666666,0.3333333333333333,,2.0,,2.0,,,0.3333333333333333,0.3333333333333333,1.0,,2.0,1.0,1.0,0.2,1.0,2.0,1.0,0.5,1.0,,2.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628411-1628982-203487-203920-203932,1610612753,"Wes Iwundu, Melvin Frazier Jr., Michael Carter-Williams, Khem Birch, Aaron Gordon","Iwundu, Frazier Jr., Carter-Williams, Birch, Gordon",1628411-1628982-203487-203920-203932,ORL,33.0,1,1.0,,1,1.0,1.0,,2,,,,,,,1.0,1.0,1.0,1.0,,,2.0,,,,,,2.0,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,87.27272727272727,25.0,8.0,16.0,8.0,,,,,,0.5,0.5,,,0.5,0.5,1.0,0.5979,0.5979,,,,,23.8,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
1628411-201571-202696-203082-203932,1610612753,"Wes Iwundu, D.J. Augustin, Nikola Vucevic, Terrence Ross, Aaron Gordon","Iwundu, Augustin, Vucevic, Ross, Gordon",1628411-201571-202696-203082-203932,ORL,574.0,4,10.0,-3.0,18,18.0,3.0,5.0,36,6.0,9.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,7.0,12.0,3.0,4.0,21.0,24.0,1.0,2.0,1.0,,2.0,8.0,2.0,1.0,5.0,,,5.0,6.0,1.0,1.0,1.0,,,1.0,1.0,2.0,,2.0,4.0,1.0,4.0,5.0,1.0,3.0,16.0,2.0,3.0,0.5833333333333334,0.5,0.5666666666666667,0.3333333333333333,0.6176470588235294,0.3333333333333333,0.2,0.08333333333333333,0.1111111111111111,0.5,,,1.0,0.7142857142857143,,1.0,1.0,90.31358885017421,15.222222222222221,16.666666666666668,14.777777777777779,15.444444444444445,0.6,0.6666666666666666,0.75,0.06666666666666667,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.3333333333333333,1.0,0.3333333333333333,,0.8,0.5100533333333334,0.49256666666666665,0.17647058823529413,0.21428571428571427,0.09523809523809523,5.658333333333334,24.833333333333332,0.16666666666666666,2.0,1.0,,,1.0,1.0,1.0,5.0,,3.0,1.0,4.0,,9.0,,1.0,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,1.0,1.25,1.25,,0.14285714285714285,,,,0.5,0.5,,,,,0.23809523809523808,1.0,,1.0,1.0,0.5,0.5,1.0,,0.5,6.0,3.0,2.0,0.42857142857142855,0.42857142857142855,,0.3333333333333333,,,1.0,1.0,1.0,,1.0,0.2,,,,,0.572375,1.0,,,1.0,1.0,,,,,,,,,0.5,,1.0,,,1.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,1610612753,2019,2018-19,True
1628411-201571-202696-203095-203932,1610612753,"Wes Iwundu, D.J. Augustin, Nikola Vucevic, Evan Fournier, Aaron Gordon","Iwundu, Augustin, Vucevic, Fournier, Gordon",1628411-201571-202696-203095-203932,ORL,342.0,3,6.0,7.0,9,10.0,4.0,2.0,19,2.0,3.0,,,4.0,1.0,1.0,1.0,2.0,1.0,6.0,8.0,3.0,,15.0,8.0,3.0,3.0,2.0,,9.0,8.0,2.0,,1.0,5.0,,6.0,9.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,11.0,9.0,4.0,0.75,1.0,0.6818181818181818,0.9,0.6818181818181818,0.9,0.2727272727272727,,,,,1.0,1.0,1.0,1.0,,1.0,80.0,17.666666666666668,18.3,17.444444444444443,18.1,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.18181818181818182,,,0.2,0.2,0.5454545454545454,0.5091409090909091,0.50838,,,0.6,8.4125,25.133333333333336,0.4444444444444444,2.0,1.0,,,1.0,2.0,2.0,4.0,1.0,3.0,1.0,3.0,,7.0,2.0,3.0,,2.0,,2.0,2.0,,1.0,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.75,1.0,,1.0,1.0,1.0,,,,,0.26666666666666666,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,4.0,2.0,1.0,0.3333333333333333,0.5,,0.5,,,,,1.0,,,0.5,1.0,,,,0.433,,,1.0,,1.0,3.0,,1.0,,,0.75,0.75,0.3333333333333333,0.5,,,,1.0,,,,,,1.0,,4.0,1.0,,,,,,,2.0,,,,,0.25,1.0,,,,,,,,,,,1610612753,2019,2018-19,True
1628411-202696-203082-203487-203932,1610612753,"Wes Iwundu, Nikola Vucevic, Terrence Ross, Michael Carter-Williams, Aaron Gordon","Iwundu, Vucevic, Ross, Carter-Williams, Gordon",1628411-202696-203082-203487-203932,ORL,682.0,4,11.0,-1.0,23,24.0,16.0,11.0,47,2.0,3.0,,,4.0,2.0,1.0,,4.0,3.0,5.0,9.0,5.0,5.0,21.0,22.0,2.0,5.0,3.0,4.0,14.0,2.0,4.0,,4.0,6.0,,10.0,10.0,1.0,1.0,2.0,,1.0,3.0,1.0,5.0,5.0,3.0,7.0,,5.0,8.0,,2.0,21.0,14.0,16.0,0.5555555555555556,0.4,0.5714285714285714,0.625,0.5833333333333334,0.6363636363636364,0.35714285714285715,,,0.4,,0.75,1.0,0.8333333333333334,0.6666666666666666,1.0,1.0,99.23753665689149,14.478260869565217,14.541666666666666,14.478260869565217,14.041666666666666,0.21428571428571427,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,,,,0.375,0.5714285714285714,0.5016357142857143,0.4401,0.125,0.18181818181818182,0.6666666666666666,7.699999999999999,25.48,0.6956521739130435,,1.0,,,2.0,,,,2.0,6.0,2.0,6.0,,14.0,,,2.0,,,,,2.0,1.0,0.4,0.6666666666666666,0.4,,,,,,,1.0,,0.5,0.5,,,,,,2.0,2.0,2.0,2.0,0.5,0.5,1.0,0.6666666666666666,0.5,8.0,4.0,2.0,0.8,0.8,,1.0,,,,,,,,,,,,,,1.0,,0.6666666666666666,1.0,,2.0,,1.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,1610612753,2019,2018-19,True
1628411-203082-203487-203920-203932,1610612753,"Wes Iwundu, Terrence Ross, Michael Carter-Williams, Khem Birch, Aaron Gordon","Iwundu, Ross, Carter-Williams, Birch, Gordon",1628411-203082-203487-203920-203932,ORL,655.0,5,11.0,5.0,24,22.0,8.0,12.0,46,5.0,9.0,1.0,2.0,3.0,3.0,1.0,,5.0,3.0,9.0,15.0,6.0,2.0,26.0,21.0,2.0,4.0,3.0,,7.0,8.0,5.0,1.0,4.0,4.0,2.0,10.0,10.0,2.0,2.0,2.0,,1.0,,1.0,2.0,1.0,3.0,5.0,,2.0,2.0,,1.0,26.0,7.0,8.0,0.6,0.5,0.5714285714285714,0.5,0.5909090909090909,0.5,0.2857142857142857,0.06666666666666667,0.1111111111111111,1.0,1.0,0.5714285714285714,1.0,0.7272727272727273,0.3333333333333333,1.0,1.0,101.12977099236642,14.708333333333334,13.727272727272727,14.708333333333334,12.590909090909092,0.42857142857142855,0.5555555555555556,0.625,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.23809523809523808,0.2857142857142857,0.5,,0.42857142857142855,0.7142857142857143,0.5095666666666667,0.49792142857142857,0.045454545454545456,0.0625,0.2692307692307692,7.4,26.05,0.3333333333333333,,3.0,,,2.0,,,,1.0,3.0,1.0,6.0,,13.0,,,,3.0,,3.0,2.0,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,0.6666666666666666,1.0,1.0,,,,,,2.0,1.0,2.0,1.0,0.4,0.4,0.5,0.3333333333333333,0.4,10.0,5.0,2.0,0.5555555555555556,0.5555555555555556,,0.4,,,,,,,,,,,,,,2.0,,0.75,0.6666666666666666,,1.0,3.0,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,True
