EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,LostBallOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,2pt And 1 Free Throw Trips,LostBallSteals,DefensiveGoaltends,Travels,LongMidRangeAssists,LongMidRangePctAssisted,Corner3PctBlocked,Loose Ball Fouls,Technical Free Throw Trips,Charge Fouls,Charge Fouls Drawn,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,SecondChanceAtRimPctAssisted,HeaveAttempts,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Clear Path Fouls,team_id,year,season,team_vs
1627735-1627774-1628380-1628403-1629014,1610612757,"Wade Baldwin IV, Jake Layman, Zach Collins, Caleb Swanigan, Anfernee Simons","Baldwin IV, Layman, Collins, Swanigan, Simons",1627735-1627774-1628380-1628403-1629014,POR,322.0,1,5.0,-3.0,13.0,12.0,4.0,2.0,25.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,7.0,1.0,2.0,11.0,14.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,9.0,5.0,4.0,0.5,0.6666666666666666,0.5,1.0,0.5,0.5714285714285714,0.5,0.5,0.6111111111111112,0.5,0.8333333333333334,0.55,0.5,0.8333333333333334,0.2222222222222222,0.14285714285714285,0.5,0.25,0.5,0.3333333333333333,1.0,0.6666666666666666,0.25,0.5,0.6666666666666666,1.0,111.80124223602485,12.0,13.833333333333334,11.23076923076923,13.5,0.4444444444444444,1.0,1.0,0.5,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.4728111111111111,0.569,0.47425,0.1,0.125,0.18181818181818182,0.45454545454545453,4.957142857142857,28.5,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628380-1628403-203552,1610612757,"Wade Baldwin IV, Jake Layman, Zach Collins, Caleb Swanigan, Seth Curry","Baldwin IV, Layman, Collins, Swanigan, Curry",1627735-1627774-1628380-1628403-203552,POR,684.0,2,11.0,-8.0,24.0,23.0,,3.0,47.0,2.0,9.0,,2.0,,,4.0,4.0,2.0,6.0,,,5.0,17.0,2.0,6.0,16.0,24.0,,4.0,3.0,,,,,,2.0,8.0,3.0,,6.0,2.0,3.0,1.0,2.0,1.0,5.0,4.0,3.0,4.0,9.0,5.0,14.0,,,2.0,1.0,4.0,,,6.0,,1.0,,,13.0,,,0.2,0.2,0.3333333333333333,,0.3333333333333333,0.29411764705882354,,,0.34782608695652173,0.3,,0.34782608695652173,0.3,,0.2608695652173913,0.17647058823529413,,0.3333333333333333,0.6666666666666666,0.36363636363636365,0.6,0.6363636363636364,0.3333333333333333,,1.0,0.6666666666666666,98.94736842105263,15.916666666666666,13.130434782608695,15.0,11.956521739130435,0.391304347826087,0.2222222222222222,0.3333333333333333,0.5,0.17391304347826086,0.17391304347826086,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.4,,,,,,0.6521739130434783,0.3333333333333333,0.4881369565217391,0.5265625,,,,0.1875,,8.094117647058823,26.166666666666668,,13.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,6.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,0.5,1.0,0.3333333333333333,1.0,0.25,0.42857142857142855,0.3333333333333333,0.25,1.0,0.5,0.08333333333333333,0.6666666666666666,0.5,0.5,0.25,0.25,0.5,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628380-1628403-203917,1610612757,"Wade Baldwin IV, Jake Layman, Zach Collins, Caleb Swanigan, Nik Stauskas","Baldwin IV, Layman, Collins, Swanigan, Stauskas",1627735-1627774-1628380-1628403-203917,POR,815.0,4,14.0,-11.0,29.0,27.0,18.0,4.0,56.0,2.0,5.0,,1.0,2.0,4.0,8.0,1.0,,4.0,,3.0,5.0,14.0,2.0,9.0,23.0,34.0,,2.0,2.0,3.0,7.0,2.0,7.0,19.0,4.0,6.0,3.0,,4.0,,2.0,2.0,3.0,1.0,7.0,2.0,5.0,2.0,8.0,5.0,13.0,1.0,1.0,3.0,,1.0,1.0,,4.0,2.0,7.0,10.0,3.0,21.0,19.0,18.0,0.4,0.4,0.2222222222222222,0.2857142857142857,0.2222222222222222,0.35714285714285715,,0.42857142857142855,0.34782608695652173,,0.42857142857142855,0.4107142857142857,0.25,0.5,0.391304347826087,0.14285714285714285,0.125,0.75,0.6666666666666666,0.2222222222222222,0.8333333333333334,0.7777777777777778,0.25,0.4,0.5,0.8,98.94478527607362,14.448275862068966,14.666666666666666,12.89655172413793,14.0,0.21739130434782608,0.4,0.4,0.5,0.34782608695652173,0.043478260869565216,0.17391304347826086,,,0.3333333333333333,,0.2857142857142857,0.5,0.21428571428571427,,0.6086956521739131,,0.4688434782608696,0.3701,0.47833571428571425,0.11538461538461539,0.17647058823529413,0.08695652173913043,0.8260869565217391,7.735714285714286,24.41111111111111,0.6206896551724138,22.0,3.0,,,1.0,,1.0,3.0,1.0,,2.0,1.0,,2.0,1.0,2.0,6.0,1.0,,,,,,,1.0,0.5,,,1.0,0.2857142857142857,,,0.25,,1.0,,,0.375,0.42857142857142855,,,,0.3333333333333333,,,2.0,5.0,2.0,4.0,7.0,2.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.21739130434782608,0.4,0.4,0.5,0.2857142857142857,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628380-203086-203468,1610612757,"Wade Baldwin IV, Jake Layman, Zach Collins, Meyers Leonard, CJ McCollum","Baldwin IV, Layman, Collins, Leonard, McCollum",1627735-1627774-1628380-203086-203468,POR,96.0,1,2.0,,3.0,3.0,3.0,,6.0,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,5.0,,,,1.0,1.0,1.0,2.0,5.0,,2.0,,,2.0,1.0,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,5.0,5.0,3.0,,,0.5,0.5,0.5,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.8333333333333334,,0.8333333333333334,0.6666666666666666,,,,,,,,,,,,90.0,21.333333333333332,10.666666666666666,21.333333333333332,10.333333333333334,,,,,,0.3333333333333333,0.6666666666666666,0.5,0.5,,,,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.43271666666666664,,0.43271666666666664,,,,1.0,20.4,24.8,1.0,,,1.0,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628380-203086-203552,1610612757,"Wade Baldwin IV, Jake Layman, Zach Collins, Meyers Leonard, Seth Curry","Baldwin IV, Layman, Collins, Leonard, Curry",1627735-1627774-1628380-203086-203552,POR,162.0,1,3.0,1.0,5.0,5.0,,,10.0,2.0,2.0,,,,,,,,1.0,,,2.0,2.0,,1.0,6.0,5.0,,,,,,,,,4.0,,,,1.0,,,2.0,2.0,2.0,4.0,,,1.0,2.0,,2.0,1.0,1.0,,,2.0,,,2.0,,3.0,2.0,1.0,6.0,,,1.0,1.0,,,,1.0,,,0.6666666666666666,,,0.75,,,0.3333333333333333,,,,1.0,,,0.5,,,1.0,,88.88888888888889,19.8,12.6,19.8,12.0,0.6666666666666666,1.0,1.0,1.0,,,0.3333333333333333,,,,,,,,,1.0,,0.47586666666666666,,,0.25,0.3333333333333333,,,2.15,25.2,,,,,,,,,,,,,1.0,,,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628380-203468-203552,1610612757,"Wade Baldwin IV, Jake Layman, Zach Collins, CJ McCollum, Seth Curry","Baldwin IV, Layman, Collins, McCollum, Curry",1627735-1627774-1628380-203468-203552,POR,114.0,1,2.0,1.0,4.0,4.0,,,8.0,1.0,1.0,,,,,2.0,,,1.0,,,1.0,3.0,,1.0,3.0,2.0,,,,,,,,,2.0,,,,1.0,,,1.0,1.0,1.0,2.0,,2.0,1.0,3.0,,3.0,,,,,,,,,,2.0,1.0,1.0,3.0,,,1.0,1.0,,,,0.3333333333333333,,,0.25,,,0.375,,,0.25,,,,1.0,,1.0,1.0,,,,1.0,101.05263157894737,16.5,12.0,16.5,12.0,0.25,1.0,1.0,1.0,0.5,,0.25,,,,,,,,,0.5,,0.49495,,,0.25,0.3333333333333333,,,4.8,24.8,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628380-203468-203994,1610612757,"Wade Baldwin IV, Jake Layman, Zach Collins, CJ McCollum, Jusuf Nurkic","Baldwin IV, Layman, Collins, McCollum, Nurkic",1627735-1627774-1628380-203468-203994,POR,103.0,1,2.0,-5.0,3.0,4.0,3.0,,7.0,,,,,,,1.0,1.0,,,,,,2.0,,1.0,,5.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,0.3333333333333333,,,,0.5,,,0.5,,,,,97.86407766990291,17.0,13.0,17.0,12.25,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,0.3333333333333333,,0.46655,,0.46655,,,,,11.55,24.2,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628403-1629014-203917,1610612757,"Wade Baldwin IV, Jake Layman, Caleb Swanigan, Anfernee Simons, Nik Stauskas","Baldwin IV, Layman, Swanigan, Simons, Stauskas",1627735-1627774-1628403-1629014-203917,POR,111.0,1,2.0,-2.0,5.0,4.0,,,9.0,,,,,,,1.0,1.0,1.0,2.0,,,1.0,2.0,1.0,2.0,5.0,7.0,,,,,,,,,,2.0,,,2.0,1.0,,,1.0,,3.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,5.0,,,,,0.5,,0.5,0.5,,,0.625,,,0.625,,,0.5,,,,1.0,,,1.0,,,,,116.75675675675676,15.2,8.75,15.2,8.75,,,,,0.25,0.25,0.5,0.5,0.5,,,,,,,0.5,0.5,0.47425,,,,,,,13.6,24.65,,4.0,1.0,,,,,,3.0,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628403-1629018-203086,1610612757,"Wade Baldwin IV, Jake Layman, Caleb Swanigan, Gary Trent Jr., Meyers Leonard","Baldwin IV, Layman, Swanigan, Trent Jr., Leonard",1627735-1627774-1628403-1629018-203086,POR,420.0,1,7.0,-2.0,16.0,15.0,,2.0,31.0,3.0,5.0,1.0,1.0,,,,3.0,,4.0,,,3.0,8.0,,5.0,8.0,10.0,1.0,2.0,2.0,,,,,,4.0,2.0,,,4.0,,,2.0,2.0,2.0,4.0,1.0,6.0,2.0,8.0,3.0,11.0,2.0,1.0,2.0,,2.0,2.0,,4.0,,1.0,2.0,1.0,6.0,,,0.6666666666666666,0.6666666666666666,,,,0.375,0.5,,0.23076923076923078,0.5,,0.2857142857142857,0.5,,0.38461538461538464,,,0.5,1.0,0.2,0.8571428571428571,0.8888888888888888,0.3,,,0.8,106.28571428571429,15.9375,11.0,14.875,10.6,0.38461538461538464,0.6,0.6,0.6666666666666666,,0.23076923076923078,0.3076923076923077,,,0.5,1.0,,,,,0.7692307692307693,,0.5467346153846153,,,0.07142857142857142,0.1111111111111111,0.25,,7.6125,24.72,,,,,,,,,,,,2.0,,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,0.4,,0.3333333333333333,0.25,1.0,1.0,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,1.0,,,0.07692307692307693,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
1627735-1627774-1628403-203086-203552,1610612757,"Wade Baldwin IV, Jake Layman, Caleb Swanigan, Meyers Leonard, Seth Curry","Baldwin IV, Layman, Swanigan, Leonard, Curry",1627735-1627774-1628403-203086-203552,POR,173.0,1,3.0,-1.0,5.0,6.0,,1.0,11.0,,1.0,,,,,,1.0,2.0,3.0,,,,2.0,2.0,3.0,6.0,7.0,,,,,,,,,,,3.0,,3.0,2.0,1.0,,1.0,,3.0,1.0,,3.0,3.0,2.0,5.0,,,1.0,,1.0,,,2.0,,,,,6.0,,,,,0.6666666666666666,,0.6666666666666666,,,,0.6,,,0.6,,,0.6,0.5,,0.5,1.0,0.5,,0.75,0.6666666666666666,,1.0,,91.5606936416185,19.6,12.5,16.0,12.333333333333334,0.2,,,,,0.2,0.6,0.6666666666666666,0.6666666666666666,,,,,,,0.8,0.6666666666666666,0.47497,0.4137,,,,,,11.75,25.066666666666666,,,,,,1.0,,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,0.5,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2019,2018-19,False
