EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,3SecondViolations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,LongMidRangeFGM,ShortMidRangeAssists,LongMidRangeAssists,BlockedShortMidRange,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3FGA,PenaltyArc3Frequency,PenaltyArc3FGM,PtsUnassisted3s,LostBallSteals,PenaltyArc3Accuracy,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChancePointsPct,LostBallOutOfBoundsTurnovers,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PtsPutbacks,OffThreePtRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,ThreePtShootingFoulsDrawnPct,OffArc3ReboundPct,SecondChanceFtPoints,OffShortMidRangeReboundPct,Loose Ball Fouls,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,BlockedCorner3,SecondChanceTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,OffensiveGoaltends,LongMidRangePctBlocked,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,HeaveAttempts,BlockedLongMidRange,Defensive 3 Seconds Violations,HeaveMakes,Corner3PctBlocked,team_id,year,season,team_vs
1626172-1628035-202691-2733-2738,1610612744,"Kevon Looney, Alfonzo McKinnie, Klay Thompson, Shaun Livingston, Andre Iguodala","Looney, McKinnie, Thompson, Livingston, Iguodala",1626172-1628035-202691-2733-2738,GSW,146.0,1,2.0,4.0,5.0,,,9.0,2.0,3.0,5.0,,0.6666666666666666,0.6666666666666666,1.0,88.76712328767124,19.5,13.6,17.25,13.6,,-1.0,1.0,,,,2.0,3.0,1.0,1.0,5.0,1.0,,5.0,6.0,1.0,2.0,,1.0,1.0,2.0,,5.0,2.0,,2.0,,,,,,,1.0,2.0,,1.0,,3.0,1.0,1.0,0.2,0.4166666666666667,0.35714285714285715,0.16666666666666666,,0.5,,0.5,0.5,0.5,,,,,,,,0.3333333333333333,0.5,0.16666666666666666,,0.16666666666666666,0.428925,0.4032,0.14285714285714285,0.16666666666666666,14.940000000000001,26.1,,,,,,,1.0,1.0,,,,,,,3.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,2.0,2.0,2.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,1.0,2.0,1.0,1.0,0.5,0.4,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628395-201142-201939-202691,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Stephen Curry, Klay Thompson","Looney, Bell, Durant, Curry, Thompson",1626172-1628395-201142-201939-202691,GSW,719.0,5,12.0,22.0,23.0,,4.0,45.0,10.0,12.0,14.0,,1.0,0.8,1.0,90.12517385257303,13.681818181818182,18.17391304347826,13.272727272727273,16.043478260869566,,4.0,1.0,4.0,6.0,1.0,4.0,2.0,5.0,6.0,12.0,6.0,4.0,22.0,18.0,1.0,6.0,6.0,5.0,3.0,4.0,2.0,9.0,1.0,2.0,2.0,,,2.0,1.0,1.0,3.0,3.0,6.0,,3.0,,20.0,0.5,0.6,0.5,0.5,0.5238095238095238,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.4,0.2,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.6666666666666666,0.8,0.5,0.2222222222222222,0.1111111111111111,0.2777777777777778,0.5,0.6666666666666666,0.5101972222222222,0.51225,0.14285714285714285,0.2,6.6000000000000005,25.71666666666667,,2.0,1.0,1.0,,,1.0,2.0,,,,,,,3.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,3.0,,,,,,,,0.5,0.3333333333333333,,0.3333333333333333,,,,0.08333333333333333,,,,0.5,,0.5,0.5,0.05555555555555555,1.0,1.0,1.0,0.2,0.2,,,,,0.2,,,,,,1.0,,,0.5,,,,,,,3.0,,,1.0,2.0,1.0,0.5,0.5,0.09090909090909091,1.0,,,1.0,,2.0,1.0,,,,,,,,,,,,,0.16666666666666666,0.25,,1.0,,,0.25,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628395-201142-201939-2738,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Stephen Curry, Andre Iguodala","Looney, Bell, Durant, Curry, Iguodala",1626172-1628395-201142-201939-2738,GSW,707.0,4,12.0,23.0,24.0,13.0,9.0,47.0,9.0,13.0,17.0,13.0,0.75,0.6842105263157895,1.0,95.72842998585573,12.956521739130435,17.041666666666668,11.91304347826087,15.5,0.5652173913043478,15.0,4.0,2.0,3.0,,4.0,4.0,6.0,5.0,11.0,12.0,8.0,36.0,21.0,2.0,4.0,6.0,6.0,2.0,6.0,1.0,16.0,1.0,4.0,4.0,1.0,1.0,1.0,,,1.0,5.0,8.0,,2.0,,29.0,0.4,0.4,0.45454545454545453,0.6086956521739131,0.6923076923076923,0.5217391304347826,1.0,0.16666666666666666,0.5714285714285714,0.3333333333333333,,0.5714285714285714,1.0,0.75,0.3333333333333333,0.13043478260869565,0.6666666666666666,0.6666666666666666,0.5,0.17391304347826086,0.17391304347826086,0.2608695652173913,,0.6521739130434783,0.5222695652173913,0.3977,0.16,0.15384615384615385,10.645454545454545,25.425,2.0,1.0,3.0,6.0,3.0,5.0,3.0,6.0,2.0,7.0,5.0,8.0,4.0,23.0,12.0,3.0,1.0,4.0,2.0,2.0,,,,1.0,,2.0,3.0,,1.0,4.0,3.0,4.0,23.0,1.0,0.6666666666666666,0.5,0.625,0.5,0.2857142857142857,0.6333333333333333,0.71875,0.09090909090909091,,,,1.0,,0.25,0.25,0.2608695652173913,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,0.13333333333333333,0.3333333333333333,0.6,0.5,0.5197033333333334,0.6388888888888888,,1.0,2.0,1.0,,1.0,1.0,0.5,0.6666666666666666,,3.0,0.2,2.0,6.0,,0.6666666666666666,1.0,7.0,0.5,0.8333333333333334,0.875,0.19444444444444445,,3.0,0.75,,1.0,,3.0,,,,,,2.0,,2.0,,,,1.0,,0.5,0.6666666666666666,,0.5,0.16666666666666666,0.3333333333333333,2.0,,,,1.0,,,,,1.0,1.0,,,1.0,,0.3333333333333333,,0.25,,,,1.0,1.0,1.0,,,,,,1610612744,2019,2018-19,False
1626172-1628395-201142-202691-2738,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Klay Thompson, Andre Iguodala","Looney, Bell, Durant, Thompson, Iguodala",1626172-1628395-201142-202691-2738,GSW,49.0,1,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,58.775510204081634,8.0,41.0,8.0,41.0,1.0,2.0,,,,,1.0,,,1.0,1.0,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,0.4192,,,,12.6,,,1.0,,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,0.4192,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628395-201142-2733-2738,1610612744,"Kevon Looney, Jordan Bell, Kevin Durant, Shaun Livingston, Andre Iguodala","Looney, Bell, Durant, Livingston, Iguodala",1626172-1628395-201142-2733-2738,GSW,11.0,1,,,1.0,,1.0,1.0,1.0,1.0,1.0,,0.5,0.5,,130.9090909090909,,11.0,,8.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,,,,,,57.4,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612744,2019,2018-19,False
1626172-1628395-201939-201973-2733,1610612744,"Kevon Looney, Jordan Bell, Stephen Curry, Jonas Jerebko, Shaun Livingston","Looney, Bell, Curry, Jerebko, Livingston",1626172-1628395-201939-201973-2733,GSW,206.0,1,3.0,8.0,7.0,5.0,,15.0,3.0,5.0,8.0,5.0,1.0,0.8333333333333334,1.0,104.85436893203884,11.75,16.0,9.25,15.142857142857142,0.625,6.0,3.0,2.0,4.0,2.0,1.0,,6.0,2.0,5.0,6.0,,10.0,4.0,3.0,,4.0,6.0,,1.0,,3.0,2.0,2.0,3.0,,,,,,,1.0,,,,,6.0,,,0.4,0.45454545454545453,0.45454545454545453,0.5454545454545454,,0.6666666666666666,0.6666666666666666,0.5,,,1.0,0.5,1.0,0.36363636363636365,0.5,0.6666666666666666,,0.09090909090909091,,0.5454545454545454,0.6666666666666666,0.9090909090909091,0.5040227272727272,0.50965,,,4.12,28.0,2.0,,,,,,2.0,2.0,1.0,2.0,1.0,4.0,,5.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,5.0,,0.5,0.3333333333333333,0.25,0.3333333333333333,0.5,0.4166666666666667,0.4166666666666667,0.2,,,,1.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,,,0.3333333333333333,0.49573333333333336,0.5,,,,,,,,,,,4.0,0.6666666666666666,1.0,3.0,,0.25,2.0,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,0.25,0.3333333333333333,,1.0,0.5,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628395-201939-203110-2733,1610612744,"Kevon Looney, Jordan Bell, Stephen Curry, Draymond Green, Shaun Livingston","Looney, Bell, Curry, Green, Livingston",1626172-1628395-201939-203110-2733,GSW,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628395-201939-203110-2738,1610612744,"Kevon Looney, Jordan Bell, Stephen Curry, Draymond Green, Andre Iguodala","Looney, Bell, Curry, Green, Iguodala",1626172-1628395-201939-203110-2738,GSW,4.0,1,,,1.0,,,1.0,,,,,,,,360.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628395-201939-2733-2738,1610612744,"Kevon Looney, Jordan Bell, Stephen Curry, Shaun Livingston, Andre Iguodala","Looney, Bell, Curry, Livingston, Iguodala",1626172-1628395-201939-2733-2738,GSW,267.0,2,4.0,9.0,10.0,6.0,,19.0,3.0,4.0,5.0,6.0,0.6,0.6666666666666666,0.5,102.47191011235955,13.444444444444445,14.6,12.777777777777779,13.6,0.6666666666666666,-3.0,1.0,,,,,3.0,3.0,,3.0,4.0,4.0,7.0,10.0,,,,3.0,,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,2.0,4.0,,1.0,1.0,5.0,,,,0.21428571428571427,0.3888888888888889,0.5714285714285714,,,1.0,0.16666666666666666,,0.5,1.0,1.0,,,,,,,0.42857142857142855,0.42857142857142855,,0.5714285714285714,0.4515285714285714,,0.125,0.25,16.900000000000002,28.5,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,3.0,2.0,5.0,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,,0.25,0.3333333333333333,0.25,,0.3,0.4166666666666667,,,,,,,,,0.14285714285714285,,,,0.3333333333333333,0.3333333333333333,,,0.2,,0.3333333333333333,0.44604,0.7142857142857143,,,,,,,,,,,2.0,0.4,1.0,3.0,,0.5,,2.0,,,1.0,0.2857142857142857,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628980-201142-201939-201973,1610612744,"Kevon Looney, Jacob Evans, Kevin Durant, Stephen Curry, Jonas Jerebko","Looney, Evans, Durant, Curry, Jerebko",1626172-1628980-201142-201939-201973,GSW,127.0,1,2.0,5.0,5.0,,,10.0,2.0,4.0,5.0,,1.0,1.0,1.0,113.38582677165354,8.4,17.0,8.2,17.0,,4.0,1.0,1.0,2.0,1.0,,1.0,,1.0,3.0,,5.0,7.0,3.0,1.0,,2.0,,,,,,1.0,2.0,1.0,,,1.0,,,1.0,2.0,6.0,,,,5.0,,,0.3333333333333333,0.3333333333333333,0.7,,1.0,0.5,1.0,0.5,,,,1.0,1.0,0.6666666666666666,0.5,0.5,,,0.3333333333333333,,1.0,0.6666666666666666,0.5052333333333333,0.5474,0.4,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,0.2857142857142857,,,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628980-201142-201939-203110,1610612744,"Kevon Looney, Jacob Evans, Kevin Durant, Stephen Curry, Draymond Green","Looney, Evans, Durant, Curry, Green",1626172-1628980-201142-201939-203110,GSW,167.0,1,3.0,7.0,6.0,,,13.0,1.0,1.0,1.0,,1.0,1.0,,112.09580838323353,13.0,12.666666666666666,13.0,12.666666666666666,,,,,,,3.0,1.0,1.0,3.0,4.0,1.0,,9.0,9.0,,4.0,2.0,1.0,2.0,3.0,,7.0,,,,,,2.0,,1.0,2.0,,,,,,9.0,0.6666666666666666,0.6666666666666666,0.75,0.9,0.9,0.2,1.0,,,,,1.0,,,,,,,,0.6,0.2,0.2,,0.2,0.46112000000000003,,,,11.175,24.7,,2.0,,,,,1.0,1.0,,,,,,,3.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628980-201142-201973-202691,1610612744,"Kevon Looney, Jacob Evans, Kevin Durant, Jonas Jerebko, Klay Thompson","Looney, Evans, Durant, Jerebko, Thompson",1626172-1628980-201142-201973-202691,GSW,84.0,1,1.0,3.0,3.0,3.0,3.0,6.0,1.0,1.0,2.0,3.0,1.0,0.5,,102.85714285714286,12.333333333333334,15.666666666666666,11.666666666666666,15.333333333333334,1.0,4.0,1.0,,,,2.0,1.0,,3.0,3.0,1.0,,6.0,2.0,1.0,6.0,,,3.0,3.0,,6.0,,,1.0,,,,,,,,,,,,4.0,1.0,1.0,1.0,0.75,0.75,0.25,,,,1.0,,1.0,,,,,,,,0.5,0.25,,,0.25,0.460125,0.4192,,,14.4,23.5,,2.0,,1.0,,1.0,,,3.0,3.0,,1.0,,6.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,6.0,,,,,,1.0,0.75,0.75,,,,,,,1.0,1.0,0.25,,,,,,,,0.25,,,0.460125,1.0,,,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,2.0,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628980-201142-201973-2738,1610612744,"Kevon Looney, Jacob Evans, Kevin Durant, Jonas Jerebko, Andre Iguodala","Looney, Evans, Durant, Jerebko, Iguodala",1626172-1628980-201142-201973-2738,GSW,145.0,1,2.0,5.0,5.0,5.0,5.0,10.0,,1.0,2.0,5.0,,,,99.3103448275862,14.6,14.4,14.2,14.4,1.0,,1.0,,1.0,,,3.0,1.0,2.0,4.0,1.0,2.0,9.0,9.0,,4.0,,1.0,2.0,3.0,,7.0,1.0,,1.0,,,,,,,1.0,2.0,,,,6.0,1.0,1.0,0.5,0.7,0.75,0.2,,0.5,,0.5,,,,,,0.2,,,,,0.6,0.2,,0.4,0.47775,0.55605,,,13.95,26.8,1.0,,,,,,1.0,1.0,2.0,4.0,1.0,1.0,2.0,9.0,3.0,1.0,,1.0,1.0,,,1.0,,,,1.0,2.0,,1.0,,,,9.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7,0.75,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,0.2,,,1.0,0.47775,1.0,,,2.0,,2.0,,,0.6666666666666666,0.6666666666666666,1.0,1.0,0.2,1.0,,,1.0,,3.0,,1.5,1.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628980-201142-202691-203110,1610612744,"Kevon Looney, Jacob Evans, Kevin Durant, Klay Thompson, Draymond Green","Looney, Evans, Durant, Thompson, Green",1626172-1628980-201142-202691-203110,GSW,47.0,1,1.0,2.0,2.0,2.0,,4.0,,,1.0,2.0,,,,122.55319148936171,14.0,9.5,6.5,9.5,1.0,2.0,1.0,,,,1.0,1.0,,1.0,2.0,,,2.0,,1.0,2.0,,,1.0,1.0,,2.0,,,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,0.5,0.5,,,,0.3631,0.314,0.5,0.5,16.65,,,1.0,,,,,,,1.0,2.0,,,,2.0,,,,,,,1.0,,,,,,,,,,,,2.0,,,,,,0.5,0.5,0.5,,,,0.5,,,1.0,1.0,,,,,,,,,,,,0.3631,1.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628980-201142-202691-2738,1610612744,"Kevon Looney, Jacob Evans, Kevin Durant, Klay Thompson, Andre Iguodala","Looney, Evans, Durant, Thompson, Iguodala",1626172-1628980-201142-202691-2738,GSW,20.0,1,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,72.0,,20.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1628980-201939-201973-2738,1610612744,"Kevon Looney, Jacob Evans, Stephen Curry, Jonas Jerebko, Andre Iguodala","Looney, Evans, Curry, Jerebko, Iguodala",1626172-1628980-201939-201973-2738,GSW,130.0,2,2.0,4.0,4.0,4.0,3.0,8.0,1.0,1.0,1.0,4.0,0.5,0.5,,88.61538461538463,13.75,18.75,12.25,18.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,1.0,,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,2.0,0.5,0.5,0.6666666666666666,0.5,0.5,0.25,,,,,,,1.0,,,0.25,1.0,1.0,,0.5,,0.25,1.0,0.5,0.4640375,0.5257,,,8.066666666666666,25.2,1.0,1.0,,,,,,,2.0,3.0,,1.0,,4.0,,,,,,,,,,,,,1.0,,,1.0,,1.0,4.0,,,,,,0.6666666666666666,0.5,0.5,,,,,,,0.5,0.5,,,,,,,,0.25,,,,0.4640375,1.0,,,,1.0,,1.0,1.0,,,,1.0,0.25,,,,,1.0,2.0,1.0,1.0,1.0,0.5,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
1626172-1629094-201142-201939-2738,1610612744,"Kevon Looney, Marcus Derrickson, Kevin Durant, Stephen Curry, Andre Iguodala","Looney, Derrickson, Durant, Curry, Iguodala",1626172-1629094-201142-201939-2738,GSW,100.0,1,2.0,3.0,4.0,,,7.0,1.0,2.0,2.0,,0.5,0.6666666666666666,,100.8,19.0,10.75,19.0,10.75,,-2.0,,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,2.0,4.0,,,2.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,2.0,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,1.0,,,0.5,,1.0,,0.3333333333333333,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,0.6666666666666666,0.48065,,,,7.3,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,False
