EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Arc3FGA,FG3A,OpponentPoints,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PenaltyOffPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,DefensiveGoaltends,Charge Fouls,Charge Fouls Drawn,BlockedShortMidRange,OffLongMidRangeReboundPct,2pt And 1 Free Throw Trips,PtsUnassisted3s,Travels,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,OffCorner3ReboundPct,Loose Ball Fouls,Blocked3s,BlockedCorner3,BlockedLongMidRange,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Clear Path Fouls,Defensive 3 Seconds Violations,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,Corner3PctBlocked,HeaveAttempts,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1626220-1628378-200757-202327-2594,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Ekpe Udoh, Kyle Korver","O'Neale, Mitchell, Sefolosha, Udoh, Korver",1626220-1628378-200757-202327-2594,UTA,46.0,1,1.0,-5.0,1.0,2.0,3.0,,,5.0,,,,,,,,,,93.91304347826086,29.0,8.5,29.0,8.5,,1.0,0.3186,,,,,2.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-200757-203497-203526,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Rudy Gobert, Raul Neto","O'Neale, Mitchell, Sefolosha, Gobert, Neto",1626220-1628378-200757-203497-203526,UTA,991.0,8,17.0,2.0,33.0,31.0,64.0,5.0,8.0,36.0,5.0,1.0,10.0,13.0,11.0,0.27586206896551724,1.0,0.7692307692307693,,92.99697275479315,14.878787878787879,16.129032258064516,14.666666666666666,15.935483870967742,0.1724137931034483,0.6896551724137931,0.5487086206896552,24.35,2.0,2.0,0.06060606060606061,5.0,9.0,12.0,,,15.0,21.0,38.0,1.0,1.0,2.0,16.0,8.0,10.0,6.0,22.0,8.0,36.0,2.0,,0.5333333333333333,0.5714285714285714,0.7142857142857143,1.0,0.6206896551724138,0.5,0.6333333333333333,0.5,0.41379310344827586,0.75,0.75,0.6666666666666666,,,0.490725,0.05263157894736842,5.4714285714285715,3.0,1.0,2.0,7.0,,2.0,1.0,2.0,2.0,1.0,2.0,2.0,14.0,6.0,2.0,1.0,2.0,1.0,2.0,9.0,,3.0,3.0,3.0,,,3.0,7.0,2.0,,4.0,3.0,1.0,0.25,0.25,0.5,0.5,0.5,,0.75,0.3333333333333333,0.25,,0.8,1.0,1.0,0.2413793103448276,0.06896551724137931,,,0.2,0.2,1.0,1.0,0.5,0.2,0.5149,0.1,0.13636363636363635,0.05263157894736842,6.0,1.0,3.0,,,,1.0,,,,,1.0,,,1.0,2.0,,1.0,,4.0,2.0,2.0,1.0,2.0,1.0,,1.0,1.0,1.0,,,,,,,,0.5714285714285714,0.16666666666666666,1.0,,0.6666666666666666,,,0.8571428571428571,0.8571428571428571,0.3333333333333333,,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,,,,,,0.5,2.0,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-200757-203497-203957,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Rudy Gobert, Dante Exum","O'Neale, Mitchell, Sefolosha, Gobert, Exum",1626220-1628378-200757-203497-203957,UTA,477.0,4,8.0,-3.0,16.0,16.0,32.0,1.0,1.0,19.0,1.0,,4.0,4.0,3.0,0.07692307692307693,,0.6666666666666666,,96.60377358490565,16.375,13.4375,16.375,13.1875,0.07692307692307693,0.5384615384615384,0.4842,24.8,,,,,4.0,6.0,,,7.0,12.0,16.0,,,,4.0,2.0,2.0,2.0,4.0,1.0,16.0,,,0.2857142857142857,0.2857142857142857,0.5833333333333334,,0.5384615384615384,,0.6153846153846154,,0.46153846153846156,0.6666666666666666,0.8,0.5,,,,,6.125,,,,4.0,2.0,2.0,,,2.0,,,,10.0,,,,,,,4.0,,,1.0,,1.0,,2.0,3.0,,,2.0,2.0,,,,,,,,1.0,,,,1.0,,,0.3076923076923077,0.15384615384615385,1.0,1.0,,,,,,,,0.15384615384615385,0.16666666666666666,,1.0,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,,,,,,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-200757-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Sefolosha, Gobert, Ingles",1626220-1628378-200757-203497-204060,UTA,2019.0,10,34.0,3.0,69.0,68.0,137.0,16.0,19.0,75.0,16.0,11.0,22.0,30.0,12.0,0.3064516129032258,1.0,0.8695652173913043,1.0,97.71173848439823,14.55072463768116,14.926470588235293,13.898550724637682,14.823529411764707,0.25806451612903225,0.7258064516129032,0.5361983870967743,25.5,12.0,12.0,0.17391304347826086,9.0,13.0,26.0,2.0,4.0,25.0,43.0,78.0,4.0,9.0,15.0,20.0,10.0,15.0,6.0,35.0,16.0,71.0,15.0,,0.4,0.43478260869565216,0.5813953488372093,0.4444444444444444,0.5483870967741935,0.5,0.5746268656716418,0.5357142857142857,0.41935483870967744,0.5,0.5652173913043478,0.46153846153846156,0.36363636363636365,0.5,0.4839136363636364,0.19230769230769232,5.193023255813954,8.0,3.0,4.0,13.0,3.0,4.0,6.0,6.0,10.0,3.0,5.0,7.0,30.0,15.0,4.0,6.0,5.0,5.0,5.0,9.0,2.0,8.0,6.0,5.0,1.0,,4.0,11.0,9.0,2.0,14.0,7.0,0.8333333333333334,0.3157894736842105,0.3157894736842105,0.6,0.5,0.5,1.0,0.75,0.2777777777777778,0.26666666666666666,0.15384615384615385,0.75,1.0,1.0,0.20967741935483872,0.06451612903225806,0.75,0.75,0.375,0.375,0.8333333333333334,0.6666666666666666,0.75,0.375,0.5259,0.10606060606060606,0.14893617021276595,0.08974358974358974,9.0,,3.0,,1.0,1.0,2.0,,1.0,1.0,1.0,2.0,4.0,3.0,,3.0,1.0,3.0,1.0,7.0,6.0,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,0.5,0.06976744186046512,0.11538461538461539,,0.6363636363636364,0.25,0.75,0.3333333333333333,0.7142857142857143,0.037037037037037035,1.0,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.3333333333333333,0.04838709677419355,,,,0.16666666666666666,,,0.18181818181818182,0.5,,,,1.0,,3.0,3.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,1610612762,2019,2018-19,True
1626220-1628378-200757-203497-2594,1610612762,"Royce O'Neale, Donovan Mitchell, Thabo Sefolosha, Rudy Gobert, Kyle Korver","O'Neale, Mitchell, Sefolosha, Gobert, Korver",1626220-1628378-200757-203497-2594,UTA,431.0,5,7.0,-5.0,12.0,14.0,26.0,3.0,3.0,21.0,3.0,5.0,5.0,7.0,3.0,0.2727272727272727,1.0,0.8333333333333334,1.0,86.8677494199536,17.5,15.785714285714286,16.333333333333332,14.928571428571429,0.2727272727272727,0.45454545454545453,0.46398181818181816,24.633333333333336,,,,,1.0,2.0,,,4.0,8.0,16.0,,,,2.0,1.0,2.0,,5.0,3.0,12.0,,,0.25,0.25,0.5,,0.5,,0.5769230769230769,,0.18181818181818182,0.5,1.0,,,,,,10.025,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,6.0,3.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,1.0,2.0,,5.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,,,0.25,0.3333333333333333,,,,1.0,0.36363636363636365,0.18181818181818182,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.4309,0.15384615384615385,0.2,0.25,2.0,,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,0.125,0.5,,1.0,0.5,0.5,0.5,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-202324-203109,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Derrick Favors, Jae Crowder","O'Neale, Mitchell, Rubio, Favors, Crowder",1626220-1628378-201937-202324-203109,UTA,678.0,8,11.0,15.0,24.0,25.0,49.0,1.0,2.0,23.0,1.0,2.0,7.0,11.0,3.0,0.09090909090909091,0.6666666666666666,0.7142857142857143,1.0,104.07079646017698,14.125,13.56,13.875,13.16,0.045454545454545456,0.6818181818181818,0.5556613636363636,23.95,11.0,11.0,0.4583333333333333,5.0,8.0,13.0,3.0,3.0,13.0,20.0,38.0,4.0,6.0,14.0,10.0,5.0,7.0,4.0,16.0,5.0,32.0,14.0,1.0,0.38461538461538464,0.45454545454545453,0.65,0.6666666666666666,0.7272727272727273,0.875,0.7916666666666666,0.875,0.5909090909090909,0.6153846153846154,0.7272727272727273,0.5,0.375,1.0,0.51586875,0.3684210526315789,4.76,3.0,2.0,3.0,5.0,1.0,2.0,1.0,2.0,6.0,3.0,4.0,6.0,16.0,6.0,4.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,6.0,6.0,,,2.0,4.0,3.0,,6.0,2.0,1.0,1.0,1.0,0.75,0.75,0.75,0.6666666666666666,0.75,0.5714285714285714,0.5714285714285714,0.8,0.6666666666666666,,,0.22727272727272727,0.09090909090909091,0.5,0.5,1.0,1.0,1.0,0.75,0.6666666666666666,1.0,0.57775,0.125,0.09523809523809523,0.15789473684210525,4.0,1.0,1.0,,,1.0,1.0,,,,2.0,2.0,,2.0,1.0,1.0,,,,2.0,1.0,1.0,,,,,1.0,,1.0,,,,1.0,0.1,0.15384615384615385,,0.5,,,,1.0,,,0.8,0.8,0.25,,0.045454545454545456,1.0,1.0,1.0,,,,0.125,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,3.0,0.125,1.0,,0.5,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-202324-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Derrick Favors, Rudy Gobert","O'Neale, Mitchell, Rubio, Favors, Gobert",1626220-1628378-201937-202324-203497,UTA,356.0,4,6.0,-2.0,13.0,14.0,27.0,2.0,4.0,17.0,2.0,2.0,3.0,4.0,3.0,0.3333333333333333,1.0,0.75,1.0,109.21348314606742,13.692307692307692,12.714285714285714,13.538461538461538,12.214285714285714,0.16666666666666666,0.6666666666666666,0.4920625,24.35,2.0,2.0,0.15384615384615385,,2.0,4.0,,,4.0,8.0,15.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,8.0,3.0,13.0,3.0,,0.25,0.3333333333333333,0.5,1.0,0.5833333333333334,0.5,0.625,0.75,0.3333333333333333,0.5,0.5,0.5,,,0.470925,0.2,7.4375,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,,0.5,0.25,0.16666666666666666,0.5,,,,0.08333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.5,0.5403,0.08333333333333333,0.125,0.13333333333333333,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,0.5,0.16666666666666666,,1.0,1.0,,,0.16666666666666666,0.5,0.5,1.0,,,,,,,,,,,1.0,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-202324-203957,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Derrick Favors, Dante Exum","O'Neale, Mitchell, Rubio, Favors, Exum",1626220-1628378-201937-202324-203957,UTA,30.0,1,,-2.0,1.0,2.0,3.0,,,2.0,,,1.0,1.0,,,,,,144.0,25.0,2.5,25.0,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-202324-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Derrick Favors, Joe Ingles","O'Neale, Mitchell, Rubio, Favors, Ingles",1626220-1628378-201937-202324-204060,UTA,224.0,3,4.0,2.0,8.0,6.0,14.0,1.0,2.0,7.0,1.0,1.0,3.0,3.0,,0.25,1.0,0.6666666666666666,1.0,90.0,15.125,17.166666666666668,15.125,16.166666666666668,0.125,0.625,0.53425625,24.85,,,,4.0,2.0,3.0,,,3.0,6.0,9.0,,,,4.0,2.0,3.0,1.0,7.0,3.0,9.0,,1.0,0.6666666666666666,0.6666666666666666,0.5,,0.5625,,0.5625,,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,7.383333333333333,,,,1.0,1.0,2.0,1.0,1.0,,,,,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,0.5,0.5,,,,1.0,0.5,,,,,,,0.125,0.25,0.5,0.5,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,,,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-202324-2594,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Derrick Favors, Kyle Korver","O'Neale, Mitchell, Rubio, Favors, Korver",1626220-1628378-201937-202324-2594,UTA,125.0,2,2.0,2.0,5.0,6.0,11.0,,,2.0,,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,126.71999999999998,11.0,11.666666666666666,11.0,11.666666666666666,,0.3333333333333333,0.4160333333333333,,2.0,2.0,0.4,5.0,1.0,1.0,,,1.0,3.0,4.0,,1.0,2.0,,,,,,3.0,4.0,2.0,,,,0.3333333333333333,,0.3333333333333333,,0.5,0.5,0.3333333333333333,1.0,1.0,,,,0.3797,0.5,4.933333333333334,,,,2.0,,,,,2.0,,,,2.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,1.0,,,0.6666666666666666,,,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,2.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,0.3333333333333333,,0.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-202327-203109,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Ekpe Udoh, Jae Crowder","O'Neale, Mitchell, Rubio, Udoh, Crowder",1626220-1628378-201937-202327-203109,UTA,199.0,2,3.0,3.0,7.0,5.0,12.0,2.0,3.0,6.0,2.0,,2.0,5.0,2.0,0.42857142857142855,,0.4,,86.83417085427135,16.714285714285715,16.4,12.285714285714286,13.6,0.2857142857142857,0.8571428571428571,0.4729285714285715,25.266666666666666,2.0,2.0,0.2857142857142857,1.0,2.0,3.0,1.0,1.0,2.0,4.0,9.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,5.0,1.0,7.0,5.0,,0.5,0.5,0.5,1.0,0.5,1.25,0.5625,1.25,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.5,1.0,0.51315,0.5555555555555556,5.775,3.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,,1.0,1.0,1.0,1.0,2.0,,3.0,1.0,,1.0,1.0,1.0,2.0,,,3.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.75,1.0,0.3333333333333333,,,,0.14285714285714285,,,0.5,0.5,1.0,0.3333333333333333,1.0,0.5,0.439,0.125,0.2,0.2222222222222222,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,0.5,1.0,,1.0,1.0,0.25,,,,,,0.14285714285714285,,,,0.3333333333333333,,,0.5,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-203109-203497,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Jae Crowder, Rudy Gobert","O'Neale, Mitchell, Rubio, Crowder, Gobert",1626220-1628378-201937-203109-203497,UTA,7472.0,33,125.0,-1.0,258.0,257.0,515.0,57.0,72.0,301.0,57.0,47.0,89.0,118.0,59.0,0.301255230125523,0.8545454545454545,0.7456140350877193,0.8125,99.25053533190578,14.531007751937985,14.486381322957198,14.143410852713178,14.035019455252918,0.2384937238493724,0.6192468619246861,0.5087698744769875,25.436111111111114,66.0,66.0,0.2558139534883721,89.0,48.0,76.0,16.0,27.0,85.0,167.0,300.0,24.0,43.0,93.0,72.0,36.0,59.0,21.0,141.0,62.0,273.0,93.0,8.0,0.4235294117647059,0.45569620253164556,0.5089820359281437,0.5581395348837209,0.5313807531380753,0.5806451612903226,0.5629770992366412,0.6301369863013698,0.3179916317991632,0.631578947368421,0.676056338028169,0.4375,0.43548387096774194,0.5925925925925926,0.5251056451612903,0.31,7.480239520958084,24.0,8.0,15.0,58.0,14.0,33.0,21.0,28.0,46.0,9.0,20.0,27.0,98.0,69.0,12.0,21.0,23.0,17.0,20.0,38.0,4.0,29.0,21.0,14.0,7.0,4.0,16.0,28.0,27.0,3.0,63.0,23.0,0.8214285714285714,0.3888888888888889,0.3888888888888889,0.45,0.48,0.5,0.6666666666666666,0.6440677966101694,0.24390243902439024,0.23015873015873015,0.21428571428571427,0.6818181818181818,0.6875,0.9130434782608695,0.24267782426778242,0.13807531380753138,0.42424242424242425,0.4375,0.3684210526315789,0.3684210526315789,0.8095238095238095,0.6,0.5333333333333333,0.3684210526315789,0.565225,0.10505836575875487,0.12637362637362637,0.09,23.0,7.0,15.0,1.0,4.0,6.0,15.0,2.0,5.0,3.0,8.0,19.0,21.0,9.0,6.0,10.0,5.0,9.0,6.0,12.0,7.0,5.0,3.0,4.0,1.0,5.0,8.0,5.0,9.0,5.0,5.0,0.4,0.42105263157894735,0.05389221556886228,0.06578947368421052,0.05172413793103448,0.42857142857142855,0.20454545454545456,0.2571428571428571,0.19444444444444445,0.5714285714285714,0.05172413793103448,0.5555555555555556,0.39655172413793105,0.41818181818181815,0.43478260869565216,0.35714285714285715,0.06276150627615062,0.4666666666666667,0.5,0.8571428571428571,0.16,0.25,1.0,0.24193548387096775,0.4,,1.0,,2.0,0.2631578947368421,8.0,15.0,2.0,2.0,4.0,7.0,0.06451612903225806,0.5,1.0,0.25,0.25,6.0,1.0,1.0,1.0,4.0,0.05333333333333334,5.0,1.0,1.0,,,0.04,1.0,1.0,1.0,,1.0,1.0,0.013888888888888888,,,1.0,0.030303030303030304,0.06666666666666667,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-203497-203957,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Rudy Gobert, Dante Exum","O'Neale, Mitchell, Rubio, Gobert, Exum",1626220-1628378-201937-203497-203957,UTA,17.0,1,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,,169.41176470588235,15.0,2.0,15.0,2.0,,1.0,0.3219,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
1626220-1628378-201937-203497-204060,1610612762,"Royce O'Neale, Donovan Mitchell, Ricky Rubio, Rudy Gobert, Joe Ingles","O'Neale, Mitchell, Rubio, Gobert, Ingles",1626220-1628378-201937-203497-204060,UTA,1307.0,6,22.0,-28.0,45.0,45.0,90.0,7.0,11.0,64.0,7.0,2.0,14.0,19.0,8.0,0.3142857142857143,0.5,0.6111111111111112,0.5,99.15837796480488,14.488888888888889,14.555555555555555,14.377777777777778,13.311111111111112,0.2,0.5142857142857142,0.46353,25.354545454545452,26.0,26.0,0.5777777777777777,20.0,3.0,7.0,2.0,5.0,11.0,24.0,36.0,5.0,12.0,22.0,12.0,6.0,7.0,1.0,15.0,13.0,33.0,22.0,1.0,0.5454545454545454,0.5454545454545454,0.4583333333333333,0.4166666666666667,0.35714285714285715,0.34210526315789475,0.43902439024390244,0.4583333333333333,0.2,0.42857142857142855,0.5,0.3333333333333333,0.2631578947368421,0.4,0.49859473684210526,0.6111111111111112,9.441666666666666,5.0,,2.0,11.0,4.0,6.0,,1.0,11.0,,2.0,3.0,10.0,3.0,,,1.0,,3.0,9.0,3.0,5.0,1.0,1.0,,2.0,6.0,8.0,7.0,2.0,12.0,3.0,1.0,0.09090909090909091,0.09090909090909091,,,0.3,1.0,0.6428571428571429,0.23076923076923078,0.23809523809523808,0.25,0.5714285714285714,1.0,,0.3142857142857143,0.17142857142857143,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,0.6147,0.07894736842105263,0.1111111111111111,0.08333333333333333,4.0,1.0,4.0,,,,4.0,,1.0,3.0,1.0,7.0,9.0,2.0,1.0,2.0,3.0,2.0,,2.0,2.0,,,2.0,,3.0,3.0,2.0,3.0,1.0,3.0,,0.14285714285714285,0.08333333333333333,0.14285714285714285,0.09090909090909091,0.25,0.25,0.2857142857142857,0.2,0.6,,0.3333333333333333,0.36363636363636365,0.4,0.5,0.75,0.11428571428571428,0.25,0.25,1.0,,,,0.21052631578947367,,1.0,,,1.0,,,,1.0,1.0,3.0,5.0,0.15789473684210525,0.3333333333333333,1.0,,0.3333333333333333,,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,1610612762,2019,2018-19,True
