EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChancePoints,PenaltyFG3M,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,SecondChanceFtPoints,Corner3Assists,FTDefRebounds,Travels,Charge Fouls Drawn,DefFTReboundPct,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffCorner3ReboundPct,LongMidRangeFGM,PenaltyCorner3FGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyCorner3Accuracy,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,ShortMidRangeAssists,DefensiveGoaltends,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctAssisted,HeaveMakes,HeaveAttempts,Offensive Fouls Drawn,StepOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,PtsUnassisted3s,3SecondViolations,BlockedLongMidRange,LongMidRangePctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,BlockedArc3,Clear Path Fouls,team_id,year,season,team_vs
1626159-1626196-1627884-1628389-201609,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Bam Adebayo, Goran Dragic","Winslow, Richardson, Jones Jr., Adebayo, Dragic",1626159-1626196-1627884-1628389-201609,MIA,39.0,1,1.0,-2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,73.84615384615384,6.0,33.0,6.0,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-1628389-203079,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Bam Adebayo, Dion Waiters","Winslow, Richardson, Jones Jr., Adebayo, Waiters",1626159-1626196-1627884-1628389-203079,MIA,418.0,5,7.0,-11.0,13.0,17.0,7.0,4.0,30.0,18.0,,1.0,1.0,2.0,6.0,,7.0,103.34928229665071,14.923076923076923,13.176470588235293,14.461538461538462,12.764705882352942,0.5384615384615384,1.0,2.0,2.0,1.0,1.0,1.0,1.0,6.0,1.0,3.0,2.0,3.0,7.0,3.0,7.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,6.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,5.0,5.0,3.0,2.0,1.0,1.0,5.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.2,0.25,0.2692307692307692,0.3333333333333333,0.7,1.0,0.6666666666666666,1.0,0.14285714285714285,0.8,0.125,0.16666666666666666,0.5,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.1,0.1,0.6,1.0,0.25,1.0,0.75,0.9,0.5672349999999999,0.57665,0.23076923076923078,0.5,0.5714285714285714,3.0666666666666664,25.357142857142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-1628389-203482,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Bam Adebayo, Kelly Olynyk","Winslow, Richardson, Jones Jr., Adebayo, Olynyk",1626159-1626196-1627884-1628389-203482,MIA,262.0,1,4.0,1.0,9.0,8.0,6.0,,17.0,8.0,1.0,1.0,,,1.0,,6.0,93.4351145038168,14.0,17.0,14.0,17.0,0.6666666666666666,,2.0,2.0,1.0,1.0,,1.0,3.0,,2.0,2.0,2.0,4.0,2.0,9.0,,1.0,1.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,1.0,5.0,,1.0,3.0,4.0,,4.0,,,,,,2.0,,4.0,1.0,1.0,,1.0,1.0,9.0,4.0,,0.5,0.5,1.0,1.0,0.5833333333333334,0.25,0.5625,0.3333333333333333,0.6666666666666666,,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,,0.16666666666666666,0.5,,0.25,1.0,0.5,1.0,0.568325,0.5578875,0.14285714285714285,0.3333333333333333,0.4444444444444444,1.45,24.625,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-1628389-203585,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Bam Adebayo, Rodney McGruder","Winslow, Richardson, Jones Jr., Adebayo, McGruder",1626159-1626196-1627884-1628389-203585,MIA,917.0,6,15.0,-3.0,32.0,30.0,16.0,14.0,62.0,26.0,2.0,7.0,2.0,3.0,7.0,1.0,16.0,97.36095965103598,14.875,14.7,13.8125,14.7,0.5,7.0,5.0,14.0,2.0,6.0,6.0,1.0,8.0,2.0,5.0,7.0,21.0,9.0,3.0,23.0,2.0,3.0,9.0,6.0,3.0,12.0,4.0,8.0,2.0,4.0,2.0,10.0,3.0,4.0,5.0,9.0,7.0,16.0,7.0,5.0,2.0,5.0,1.0,3.0,1.0,4.0,,,,,,14.0,12.0,,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3,0.359375,0.35294117647058826,0.3,0.7142857142857143,1.0,1.0,0.42857142857142855,1.0,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,,0.4666666666666667,0.35714285714285715,0.45454545454545453,0.4,0.2,0.03333333333333333,0.26666666666666666,0.2857142857142857,0.4,0.3333333333333333,0.3333333333333333,0.7666666666666667,0.5106683333333334,0.5178433333333333,,,0.5217391304347826,4.447619047619048,25.155555555555555,1.0,2.0,2.0,10.0,6.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,0.2222222222222222,0.2222222222222222,1.0,0.25,0.25,1.0,0.06666666666666667,0.25,3.0,5.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,9.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,0.5,0.16666666666666666,0.6,0.6428571428571429,0.6428571428571429,0.19047619047619047,0.21428571428571427,0.16666666666666666,0.2857142857142857,0.2222222222222222,0.5,0.058823529411764705,0.3333333333333333,0.4,0.03333333333333333,0.7142857142857143,0.6,0.3333333333333333,0.5,1.0,0.2,0.5533875,0.391304347826087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-1628389-204020,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Bam Adebayo, Tyler Johnson","Winslow, Richardson, Jones Jr., Adebayo, Johnson",1626159-1626196-1627884-1628389-204020,MIA,323.0,5,5.0,-9.0,9.0,11.0,5.0,5.0,20.0,15.0,1.0,1.0,1.0,2.0,2.0,,5.0,89.1640866873065,21.22222222222222,12.0,20.444444444444443,12.0,0.5555555555555556,2.0,1.0,2.0,1.0,1.0,3.0,3.0,,,,1.0,7.0,3.0,1.0,6.0,,1.0,4.0,1.0,1.0,3.0,2.0,,1.0,2.0,1.0,5.0,,1.0,,2.0,3.0,5.0,,,,,,3.0,,2.0,1.0,,,,,3.0,3.0,,1.0,1.0,0.14285714285714285,0.25,0.25,0.2,0.2727272727272727,0.25,0.3,,,1.0,,1.0,0.375,,,,1.0,,,0.2,0.5,0.5,1.0,0.3,0.3,,,0.2,1.0,,0.5,0.49103,0.47633000000000003,0.09090909090909091,0.125,0.5,8.3,23.2,1.0,,1.0,,3.0,,1.0,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,0.2,,1.0,2.0,,2.0,,,1.0,2.0,,3.0,,,,3.0,,,,,,0.5,0.5,0.5,,,,0.5,,0.6666666666666666,,,,0.2,1.0,0.5,1.0,,,,0.6491,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-1628389-2548,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Bam Adebayo, Dwyane Wade","Winslow, Richardson, Jones Jr., Adebayo, Wade",1626159-1626196-1627884-1628389-2548,MIA,1466.0,7,24.0,11.0,49.0,48.0,11.0,37.0,97.0,49.0,4.0,7.0,2.0,2.0,9.0,2.0,9.0,95.27967257844475,16.142857142857142,14.0625,15.204081632653061,13.3125,0.22448979591836735,5.0,11.0,13.0,,,9.0,5.0,11.0,2.0,2.0,12.0,25.0,16.0,12.0,60.0,3.0,,3.0,3.0,5.0,5.0,12.0,11.0,6.0,14.0,6.0,36.0,1.0,12.0,9.0,25.0,6.0,31.0,2.0,1.0,1.0,3.0,,10.0,1.0,15.0,5.0,1.0,,1.0,1.0,51.0,1.0,2.0,0.5,0.5454545454545454,0.48,,0.5853658536585366,,0.625,0.2777777777777778,0.3902439024390244,0.42857142857142855,0.75,0.75,0.125,0.75,0.23809523809523808,0.2,1.0,0.6666666666666666,0.7,0.8333333333333334,1.0,0.3170731707317073,0.8461538461538461,0.9166666666666666,0.5454545454545454,0.21951219512195122,0.12195121951219512,0.2682926829268293,0.4,,,0.3333333333333333,0.7073170731707317,0.5130292682926829,0.4433833333333333,0.1111111111111111,0.1724137931034483,0.08333333333333333,5.956,25.13125,1.0,6.0,8.0,12.0,24.0,6.0,8.0,6.0,,3.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5454545454545454,0.5454545454545454,1.0,0.16666666666666666,0.5454545454545454,2.0,2.0,1.0,3.0,,,2.0,2.0,1.0,9.0,,2.0,3.0,4.0,,3.0,,0.3333333333333333,,1.0,0.7,0.75,0.12,0.07692307692307693,0.2222222222222222,0.3076923076923077,,0.5,,0.1111111111111111,0.14285714285714285,0.07317073170731707,0.4,1.0,,,,,0.5577799999999999,0.15,2.0,2.0,2.0,4.0,2.0,,1.0,,0.4,0.4,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-201609-202355,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Goran Dragic, Hassan Whiteside","Winslow, Richardson, Jones Jr., Dragic, Whiteside",1626159-1626196-1627884-201609-202355,MIA,53.0,2,1.0,-1.0,2.0,2.0,,2.0,4.0,5.0,,,,,,,,108.67924528301887,14.5,12.0,13.5,12.0,,1.0,2.0,4.0,,,,,,,,2.0,4.0,,,4.0,,,,,,,2.0,,1.0,1.0,1.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,2.0,,,0.5,1.0,0.5,,0.5,,0.5,,,,,,,,1.0,,,,,,,1.0,0.5,0.5,0.5,,,,,,,,1.0,0.6661,,,,,0.75,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,2.0,,2.0,,2.0,,2.0,1.0,,,,,0.5,0.5,0.5,,,,1.0,1.0,,0.5,,,,1.0,0.5,,,,,0.6173,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-201609-203482,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Goran Dragic, Kelly Olynyk","Winslow, Richardson, Jones Jr., Dragic, Olynyk",1626159-1626196-1627884-201609-203482,MIA,293.0,2,5.0,-5.0,9.0,10.0,4.0,4.0,19.0,15.0,1.0,1.0,,,1.0,,4.0,93.37883959044368,18.444444444444443,12.7,17.22222222222222,12.7,0.4444444444444444,1.0,3.0,4.0,1.0,2.0,1.0,1.0,3.0,,1.0,3.0,5.0,4.0,1.0,10.0,1.0,1.0,3.0,1.0,,2.0,6.0,3.0,3.0,4.0,3.0,9.0,1.0,2.0,,2.0,1.0,3.0,,,,,,3.0,,1.0,1.0,,,,,7.0,2.0,1.0,1.0,1.0,0.6,0.3333333333333333,0.5,0.25,0.5555555555555556,0.25,0.4444444444444444,,,1.0,0.3333333333333333,1.0,0.2,0.3333333333333333,,,1.0,,,0.4444444444444444,0.75,0.75,1.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,,0.5,0.5,0.25,0.8888888888888888,0.5427111111111111,0.545725,0.1111111111111111,0.2,0.2,2.58,25.25,,,1.0,,3.0,,1.0,,,,,,1.0,0.25,0.25,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,1.0,,,1.5,1.5,,,,,,,,,,,,,,,,,,0.3,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-202355-203079,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Hassan Whiteside, Dion Waiters","Winslow, Richardson, Jones Jr., Whiteside, Waiters",1626159-1626196-1627884-202355-203079,MIA,186.0,1,3.0,9.0,6.0,6.0,,,12.0,3.0,,,,1.0,1.0,,,92.90322580645162,14.333333333333334,16.666666666666668,13.5,16.0,,1.0,4.0,4.0,,,,2.0,1.0,,,4.0,4.0,3.0,1.0,12.0,1.0,,,,,,6.0,1.0,3.0,4.0,3.0,9.0,1.0,2.0,1.0,4.0,1.0,5.0,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,1.0,1.0,9.0,,,0.75,0.75,1.0,,0.7857142857142857,,0.8571428571428571,,0.42857142857142855,,1.0,0.6666666666666666,0.5,0.75,0.5,,,,1.0,0.5,1.0,0.5714285714285714,1.0,1.0,0.75,,0.2857142857142857,0.14285714285714285,,,,,1.0,0.61625,,0.14285714285714285,0.25,,1.5,24.46666666666667,,,1.0,2.0,3.0,,1.0,,,,1.0,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,3.0,,,,,,,,1.0,,,1.5,1.5,,,,,,,,,,,,,,,,,0.6021,0.25,1.0,,1.0,1.0,,,1.0,,0.5,0.5,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
1626159-1626196-1627884-202355-203482,1610612748,"Justise Winslow, Josh Richardson, Derrick Jones Jr., Hassan Whiteside, Kelly Olynyk","Winslow, Richardson, Jones Jr., Whiteside, Olynyk",1626159-1626196-1627884-202355-203482,MIA,404.0,2,7.0,8.0,12.0,13.0,11.0,,25.0,7.0,,1.0,1.0,,1.0,,11.0,89.10891089108911,17.333333333333332,15.076923076923077,17.083333333333332,15.076923076923077,0.9166666666666666,2.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,,2.0,4.0,7.0,5.0,1.0,15.0,,4.0,6.0,5.0,,14.0,,2.0,,2.0,,6.0,,5.0,3.0,8.0,2.0,10.0,2.0,1.0,1.0,1.0,,2.0,,2.0,1.0,,,,,12.0,14.0,,,,0.5714285714285714,0.6666666666666666,0.5833333333333334,0.6363636363636364,0.5769230769230769,0.6363636363636364,0.4166666666666667,1.0,1.0,1.0,,1.0,0.3333333333333333,,1.0,1.0,1.0,,,0.25,1.0,1.0,,0.16666666666666666,0.25,0.16666666666666666,,0.2727272727272727,1.0,0.18181818181818182,0.6666666666666666,0.5310916666666666,0.5407272727272727,0.07692307692307693,0.125,0.9333333333333333,8.914285714285715,23.919999999999998,3.0,1.0,2.0,8.0,6.0,1.0,2.0,1.0,,,,,1.0,0.4,0.4,1.0,0.5,0.5,1.0,0.2727272727272727,0.5,1.0,1.0,,2.0,,1.0,1.0,1.0,,3.0,2.0,2.0,,2.0,,1.0,,,0.4,1.0,1.0,0.75,,,,0.6666666666666666,,1.0,,,,0.16666666666666666,1.0,1.0,,,,0.5,0.6057,0.2,1.0,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,1.0,1.0,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2019,2018-19,False
