EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,OffPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,Loose Ball Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallTurnovers,Charge Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,SelfOReb,SecondChanceTurnovers,Blocked3s,BlockedCorner3,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,PenaltyFtPoints,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,HeaveAttempts,Loose Ball Fouls,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,Defensive 3 Seconds Violations,PenaltyArc3FGM,PenaltyFG2A,StepOutOfBoundsTurnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,NonShootingPenaltyNonTakeFouls,Charge Fouls Drawn,PenaltyFG2M,PenaltyFg2Pct,BadPassSteals,Offensive Fouls Drawn,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,2pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,3SecondViolations,LostBallOutOfBoundsTurnovers,Clear Path Fouls,DefensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
1626179-1627759-1628400-202330-202694,1610612738,"Terry Rozier, Jaylen Brown, Semi Ojeleye, Gordon Hayward, Marcus Morris","Rozier, Brown, Ojeleye, Hayward, Morris",1626179-1627759-1628400-202330-202694,BOS,131.0,1,2.0,5.0,,9.0,4.0,98.93129770992367,12.6,11.8,2.0,4.0,,,,2.0,,,4.0,6.0,,2.0,,2.0,,6.0,,,6.0,,,,0.75,0.75,1.0,17.0,17.0,,,,,,0.5,1.0,0.5941125,,24.275,,1.0,2.0,6.0,1.0,2.0,1.0,,1.0,2.0,3.0,,,1.0,,,1.0,0.5,0.5,1.0,0.6666666666666666,1.0,,,,0.5,0.5,1.0,0.5,,,,,,,1.0,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,0.5,0.5,0.5,,,,,0.5,1.0,,,,,0.5,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.25,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627759-1628464-201143-202681,1610612738,"Terry Rozier, Jaylen Brown, Daniel Theis, Al Horford, Kyrie Irving","Rozier, Brown, Theis, Horford, Irving",1626179-1627759-1628464-201143-202681,BOS,160.0,1,-2.0,6.0,,12.0,5.0,108.0,18.833333333333332,18.833333333333332,3.0,6.0,,1.0,2.0,,1.0,4.0,,3.0,,,,,,,1.0,1.0,3.0,,,0.25,0.25,0.3,,7.833333333333333,7.5,0.25,,,,0.5,,0.25,0.454175,11.35,,1.0,,,,,,,,2.0,4.0,6.0,2.0,,3.0,1.0,,,,,1.0,1.0,,0.5,0.5,,,,,,,1.0,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,2.0,,,,,,2.0,2.0,,2.0,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,0.6666666666666666,1.0,,0.6666666666666666,,1.0,,1.0,1.0,,0.25,,,,,,,,1.0,,,,,0.5786,,0.2,0.2,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627759-1628464-202330-202694,1610612738,"Terry Rozier, Jaylen Brown, Daniel Theis, Gordon Hayward, Marcus Morris","Rozier, Brown, Theis, Hayward, Morris",1626179-1627759-1628464-202330-202694,BOS,84.0,1,1.0,3.0,3.0,7.0,3.0,120.00000000000001,16.0,16.0,1.0,4.0,,,1.0,2.0,,1.0,2.0,4.0,,2.0,,1.0,,3.0,,1.0,4.0,,,,0.5,0.5,0.6666666666666666,9.0,7.75,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.48184999999999995,19.5,27.85,,1.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,,1.0,1.0,,1.0,0.5,0.5,1.0,1.0,1.0,,,,0.5,0.5,1.0,0.5,4.0,1.0,,,,,,,,,2.0,1.0,,,,,1.0,2.0,4.0,,,,,,,1.0,,,1.0,,,,,,,,,3.0,,1.0,1.0,1.0,1.0,4.0,4.0,0.5,,,0.5,,0.5,,,,,,1.0,,,0.5,,1.0,,,,1.0,,,,,,,,,,,,,0.6666666666666666,0.56295,0.48184999999999995,0.25,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627759-1628464-202681-202694,1610612738,"Terry Rozier, Jaylen Brown, Daniel Theis, Kyrie Irving, Marcus Morris","Rozier, Brown, Theis, Irving, Morris",1626179-1627759-1628464-202681-202694,BOS,53.0,1,-5.0,2.0,,4.0,5.0,108.67924528301887,13.0,13.0,1.0,2.0,,,,1.0,,,2.0,,,1.0,,,,,1.0,1.0,,,,,,,1.0,13.5,13.5,,,,,,0.5,1.0,0.5898,,23.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627759-201143-202330-202681,1610612738,"Terry Rozier, Jaylen Brown, Al Horford, Gordon Hayward, Kyrie Irving","Rozier, Brown, Horford, Hayward, Irving",1626179-1627759-201143-202330-202681,BOS,222.0,2,-1.0,8.0,6.0,18.0,8.0,116.75675675675676,14.25,14.25,4.0,10.0,,,3.0,2.0,1.0,3.0,2.0,7.0,2.0,2.0,1.0,1.0,,2.0,1.0,3.0,7.0,1.0,1.0,0.3333333333333333,0.2,0.4375,0.4,10.8,10.8,,,,,0.6,0.4,0.4,0.43609,16.099999999999998,25.9,1.0,,,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,3.0,,,,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,7.0,,,,,,,,,,2.0,5.0,,,,,,2.0,5.0,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,6.0,1.0,,,,,5.0,7.0,,,,,,0.4166666666666667,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,0.45925,0.16666666666666666,0.25,,0.7142857142857143,0.7,,,,,,,,,,,,,5.0,2.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627759-201143-202330-202694,1610612738,"Terry Rozier, Jaylen Brown, Al Horford, Gordon Hayward, Marcus Morris","Rozier, Brown, Horford, Hayward, Morris",1626179-1627759-201143-202330-202694,BOS,428.0,2,-4.0,14.0,,27.0,17.0,90.8411214953271,15.214285714285714,15.214285714285714,7.0,13.0,1.0,1.0,,3.0,2.0,3.0,4.0,13.0,2.0,3.0,1.0,3.0,1.0,8.0,,2.0,13.0,0.5,0.5,0.6666666666666666,0.7142857142857143,0.7222222222222222,0.5714285714285714,16.53846153846154,16.53846153846154,0.14285714285714285,1.0,1.0,1.0,,0.42857142857142855,0.7142857142857143,0.5229428571428572,5.8,25.675,,1.0,2.0,6.0,1.0,2.0,1.0,,3.0,6.0,6.0,2.0,,4.0,3.0,,1.0,0.5,0.5,1.0,0.8571428571428571,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,,1.0,2.0,1.0,1.0,,,,3.0,,,,,,,,2.0,,,1.0,,,,3.0,,,,,2.0,,,2.0,,1.0,4.0,2.0,,,,,,,,,,,,,,,,0.5,,,0.75,,,,,,1.0,0.5,,0.2857142857142857,0.5,0.5,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,0.2222222222222222,0.4,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627759-201143-202681-202694,1610612738,"Terry Rozier, Jaylen Brown, Al Horford, Kyrie Irving, Marcus Morris","Rozier, Brown, Horford, Irving, Morris",1626179-1627759-201143-202681-202694,BOS,225.0,3,-10.0,8.0,3.0,13.0,15.0,83.2,16.875,14.0,4.0,5.0,,,2.0,2.0,1.0,2.0,2.0,5.0,,2.0,,1.0,,3.0,2.0,3.0,5.0,,,0.5,0.625,0.625,0.5,18.0,18.0,,,,,0.5,0.5,0.5,0.395475,16.0,27.6,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,2.0,2.0,2.0,,2.0,1.0,,1.0,0.5,0.5,,0.6666666666666666,,0.5,0.5,,0.5,0.5,1.0,0.5,2.0,,,,,,,,,,1.0,,,,,,,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,1.0,,,,,,,2.0,2.0,,,,0.3333333333333333,,0.3333333333333333,,,,,,,0.6666666666666666,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,,0.351,,,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627759-202330-202694-203382,1610612738,"Terry Rozier, Jaylen Brown, Gordon Hayward, Marcus Morris, Aron Baynes","Rozier, Brown, Hayward, Morris, Baynes",1626179-1627759-202330-202694-203382,BOS,463.0,2,2.0,14.0,1.0,30.0,14.0,93.30453563714903,13.857142857142858,13.142857142857142,8.0,16.0,1.0,1.0,3.0,5.0,4.0,9.0,7.0,16.0,,5.0,,2.0,,6.0,2.0,4.0,14.0,,,0.4444444444444444,0.4375,0.47058823529411764,0.4375,16.8125,16.0,0.0625,1.0,1.0,,0.1875,0.3125,0.5,0.447434375,10.544444444444444,24.957142857142856,3.0,1.0,2.0,6.0,1.0,2.0,1.0,,2.0,5.0,7.0,1.0,,1.0,2.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.5,0.5,0.5,1.0,1.0,,0.2,0.2,1.0,0.2,4.0,2.0,,,,5.0,1.0,2.0,,1.0,2.0,2.0,,1.0,2.0,2.0,,3.0,2.0,8.0,,1.0,1.0,,2.0,,2.0,1.0,2.0,1.0,,,,,,,1.0,2.0,,1.0,1.0,1.0,1.0,2.0,4.0,,,,,0.5,0.2,0.1111111111111111,,0.2,,1.0,,0.5,0.5,0.2222222222222222,,,0.5,0.5,0.3333333333333333,1.0,0.3125,,,,0.125,0.5,0.5,1.0,,,0.25,,0.5,,0.4551625,,,0.125,0.125,0.25,,,,,,,,,,1.0,,,2.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627824-1628400-1628464-202954,1610612738,"Terry Rozier, Guerschon Yabusele, Semi Ojeleye, Daniel Theis, Brad Wanamaker","Rozier, Yabusele, Ojeleye, Theis, Wanamaker",1626179-1627824-1628400-1628464-202954,BOS,241.0,1,,10.0,4.0,21.0,11.0,125.47717842323651,12.4,12.3,4.0,11.0,4.0,5.0,1.0,3.0,4.0,6.0,4.0,11.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,9.0,0.5,0.5,0.6666666666666666,0.4,0.4230769230769231,0.4,10.636363636363637,10.545454545454545,0.5,0.8,1.0,0.5,0.1,0.3,0.9,0.595695,3.3000000000000003,29.275,,,,,,,,,1.0,3.0,5.0,,,,3.0,,,,,1.0,0.75,1.0,,,,,,,,11.0,2.0,1.0,2.0,,,,1.0,,1.0,3.0,3.0,1.0,2.0,,2.0,,4.0,11.0,4.0,,1.0,,,2.0,,2.0,,2.0,1.0,,,,,,,,6.0,2.0,,,,,11.0,11.0,,0.5,0.5,0.4,0.5,0.4230769230769231,0.16666666666666666,0.2,,,,,0.6666666666666666,0.6666666666666666,0.4,,,1.0,,0.6666666666666666,,,,,,0.1,,,,1.0,0.5,0.1,,0.3,,0.595695,0.16666666666666666,0.25,0.18181818181818182,1.0,1.0,,,,,,,,,,,,,3.0,1.0,1.0,,,,,,,,,6.0,,,,,,,,4.0,0.6666666666666666,1.0,,4.0,5.0,1.0,0.5,0.8,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1627824-1628400-1629057-202954,1610612738,"Terry Rozier, Guerschon Yabusele, Semi Ojeleye, Robert Williams III, Brad Wanamaker","Rozier, Yabusele, Ojeleye, Williams III, Wanamaker",1626179-1627824-1628400-1629057-202954,BOS,322.0,1,8.0,12.0,9.0,24.0,9.0,107.32919254658385,16.75,14.833333333333334,5.0,12.0,2.0,3.0,1.0,2.0,3.0,6.0,2.0,17.0,2.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,15.0,0.3333333333333333,0.3333333333333333,0.5,0.5625,0.7083333333333334,0.25,10.083333333333334,9.75,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,0.25,0.625,0.5178,6.983333333333333,26.25,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,4.0,6.0,1.0,,1.0,5.0,1.0,1.0,0.5,0.5,0.5,0.5714285714285714,1.0,1.0,1.0,,0.5,0.5,1.0,0.5,12.0,2.0,,1.0,,2.0,,,,,2.0,8.0,,1.0,2.0,2.0,1.0,2.0,17.0,4.0,,,,,1.0,1.0,3.0,,2.0,1.0,,,,,,,1.0,9.0,2.0,1.0,,1.0,,17.0,12.0,0.5,,,0.5625,0.5,0.7083333333333334,,,,,,0.3333333333333333,0.6,1.0,0.5,0.5,,1.0,,0.3333333333333333,,0.25,,,,,,,,1.0,,,,0.25,0.4304,0.5178,0.2222222222222222,0.2857142857142857,0.11764705882352941,1.0,1.0,,,,,,,,,,1.0,,,8.0,3.0,3.0,,,,,,,,1.0,6.0,,1.0,,0.5,,,,3.0,0.5,1.0,,2.0,3.0,,0.375,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1628369-1628400-1629057-202954,1610612738,"Terry Rozier, Jayson Tatum, Semi Ojeleye, Robert Williams III, Brad Wanamaker","Rozier, Tatum, Ojeleye, Williams III, Wanamaker",1626179-1628369-1628400-1629057-202954,BOS,102.0,1,-1.0,3.0,,7.0,5.0,98.82352941176471,17.666666666666668,16.333333333333332,2.0,4.0,1.0,2.0,1.0,,1.0,3.0,,4.0,2.0,,1.0,1.0,1.0,2.0,,,4.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,12.25,12.25,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,,0.6666666666666666,0.4748666666666667,7.633333333333333,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,0.25,,,,,,,,,4.0,,,,,,,,,,,2.0,,,,,,,4.0,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,4.0,4.0,,,,0.3333333333333333,,0.5,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.4748666666666667,,,,1.0,1.0,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,3.0,,,,,,,,1.0,0.3333333333333333,,,1.0,2.0,,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1628369-1628464-202330-202694,1610612738,"Terry Rozier, Jayson Tatum, Daniel Theis, Gordon Hayward, Marcus Morris","Rozier, Tatum, Theis, Hayward, Morris",1626179-1628369-1628464-202330-202694,BOS,113.0,1,-1.0,3.0,1.0,7.0,2.0,89.20353982300885,13.666666666666666,10.0,2.0,4.0,,2.0,,,,4.0,,1.0,,,,,,,1.0,1.0,,,,,,0.1,,18.0,17.75,0.5,,,,,,0.5,0.4275,5.7,,,,,,,,,,1.0,3.0,4.0,,,,1.0,,,,,0.5,0.5,0.5,,,,,,,,4.0,1.0,,,,2.0,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,2.0,1.0,,,,,1.0,4.0,,,,,0.5,0.1,,,,,1.0,0.25,0.5,,0.25,,,,,0.5,,0.5,,,,,,,,,,,,,,0.4275,0.2,0.2,1.0,1.0,1.0,,,,1.0,,,,0.5,,,0.25,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,2.0,,0.5,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1628369-1628464-202330-203935,1610612738,"Terry Rozier, Jayson Tatum, Daniel Theis, Gordon Hayward, Marcus Smart","Rozier, Tatum, Theis, Hayward, Smart",1626179-1628369-1628464-202330-203935,BOS,120.0,1,-4.0,6.0,,11.0,5.0,132.0,9.666666666666666,9.666666666666666,2.0,5.0,,3.0,,,,5.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,0.07142857142857142,0.16666666666666666,12.4,11.2,0.5,,,,,,0.6666666666666666,0.5165166666666666,3.2,24.0,,,,,,,,,2.0,2.0,5.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,5.0,3.0,,2.0,,2.0,,1.0,,1.0,,1.0,,2.0,,,,1.0,1.0,,,1.0,,,,3.0,,,3.0,1.0,1.0,1.0,,1.0,,,,2.0,1.0,,,,,1.0,5.0,,,,,,0.07142857142857142,0.2,0.3333333333333333,,1.0,,0.6,,,0.5,1.0,,,1.0,,,0.3333333333333333,,,,0.16666666666666666,,,,0.6666666666666666,,0.16666666666666666,,,0.6103,0.5165166666666666,0.14285714285714285,0.16666666666666666,,1.0,1.0,,1.0,,,,,,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,5.0,,1.0,,,,,1.0,,,,,,3.0,,0.5,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1628369-1628464-202681-203382,1610612738,"Terry Rozier, Jayson Tatum, Daniel Theis, Kyrie Irving, Aron Baynes","Rozier, Tatum, Theis, Irving, Baynes",1626179-1628369-1628464-202681-203382,BOS,21.0,1,2.0,1.0,1.0,1.0,,68.57142857142857,18.0,18.0,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1628369-201143-202330-202681,1610612738,"Terry Rozier, Jayson Tatum, Al Horford, Gordon Hayward, Kyrie Irving","Rozier, Tatum, Horford, Hayward, Irving",1626179-1628369-201143-202330-202681,BOS,241.0,3,-1.0,6.0,4.0,16.0,8.0,95.60165975103735,20.0,14.666666666666666,4.0,10.0,1.0,3.0,2.0,1.0,2.0,5.0,1.0,7.0,4.0,1.0,2.0,2.0,1.0,4.0,,2.0,7.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.16666666666666666,12.1,12.1,0.5,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5334666666666666,7.340000000000001,26.5,1.0,,,,,,,1.0,1.0,2.0,2.0,2.0,,3.0,2.0,,,,,0.3333333333333333,0.2857142857142857,,0.5,0.5,1.0,,,,,7.0,,,,,,,,,,,3.0,,,,,,,5.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,3.0,2.0,,,,,5.0,7.0,,,,0.4,,0.5,,,,0.3333333333333333,,,0.25,,,,,,,,,,,,,,,,,,,,,,,0.5299400000000001,0.2857142857142857,0.3333333333333333,,0.7142857142857143,0.7,,,,,,,,,1.0,0.5,,,1.0,,,,1.0,,,,,,,5.0,,2.0,,,,,,2.0,0.4,,,1.0,3.0,,0.6,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1628369-201143-202330-202694,1610612738,"Terry Rozier, Jayson Tatum, Al Horford, Gordon Hayward, Marcus Morris","Rozier, Tatum, Horford, Hayward, Morris",1626179-1628369-201143-202330-202694,BOS,1582.0,6,14.0,49.0,7.0,95.0,39.0,86.47281921618205,17.224489795918366,17.142857142857142,26.0,46.0,6.0,11.0,7.0,11.0,16.0,27.0,13.0,53.0,14.0,11.0,7.0,11.0,4.0,26.0,5.0,10.0,46.0,0.4375,0.4666666666666667,0.5925925925925926,0.5875,0.6162790697674418,0.325,16.043478260869566,15.826086956521738,0.275,0.5454545454545454,0.6,0.6666666666666666,0.175,0.275,0.6,0.49493124999999993,7.951851851851852,25.76923076923077,5.0,5.0,5.0,12.0,5.0,4.0,4.0,3.0,14.0,21.0,29.0,3.0,1.0,11.0,8.0,,0.8,0.38461538461538464,0.38461538461538464,0.875,0.8333333333333334,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.6,0.45454545454545453,0.45454545454545453,0.8,0.45454545454545453,6.0,7.0,1.0,1.0,5.0,9.0,,2.0,,,3.0,6.0,1.0,1.0,2.0,7.0,1.0,3.0,7.0,18.0,2.0,1.0,,,1.0,7.0,6.0,1.0,8.0,3.0,1.0,8.0,1.0,4.0,4.0,,1.0,6.0,2.0,3.0,2.0,3.0,3.0,7.0,6.0,0.3333333333333333,1.0,0.8333333333333334,0.35714285714285715,0.875,0.4375,0.037037037037037035,0.09090909090909091,,0.7272727272727273,1.0,0.6363636363636364,0.75,0.14285714285714285,0.4444444444444444,0.75,,0.2,0.6666666666666666,0.8333333333333334,1.0,0.225,0.5555555555555556,0.5555555555555556,,0.05,,,,0.3333333333333333,1.0,,,0.42857142857142855,0.6273,0.4637071428571429,0.047619047619047616,0.06896551724137931,0.1320754716981132,0.1320754716981132,0.13043478260869565,1.0,2.0,3.0,2.0,3.0,,,0.8,1.0,0.5,0.11764705882352941,0.3333333333333333,2.0,1.0,1.0,,1.0,,,,,,1.0,4.0,,2.0,,0.3333333333333333,,,,1.0,0.25,2.0,1.0,1.0,3.0,,0.42857142857142855,0.3333333333333333,,,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,1610612738,2019,2018-19,False
1626179-1628369-201143-202330-203935,1610612738,"Terry Rozier, Jayson Tatum, Al Horford, Gordon Hayward, Marcus Smart","Rozier, Tatum, Horford, Hayward, Smart",1626179-1628369-201143-202330-203935,BOS,20.0,1,1.0,1.0,,2.0,,144.0,20.0,20.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2019,2018-19,False
