EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Fouls,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,ShootingFouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,Corner3Assists,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Charge Fouls,PenaltyFg3Pct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3FGM,Fg2aBlocked,Fg3aBlocked,OffTwoPtRebounds,DefTwoPtRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,PenaltyArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,HeaveAttempts,LostBallSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Offensive Fouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,SecondChanceArc3FGA,SecondChanceFG3A,OffThreePtRebounds,FTDefRebounds,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,AtRimPctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,LongMidRangeAssists,Travels,Blocked3s,BlockedArc3,LongMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffAtRimReboundPct,StepOutOfBoundsTurnovers,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFtPoints,DefensiveGoaltends,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,Corner3PctBlocked,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,team_id,year,season,team_vs
101150-1626149-1628983-201568-202066,1610612746,"Lou Williams, Montrezl Harrell, Shai Gilgeous-Alexander, Danilo Gallinari, Garrett Temple","Williams, Harrell, Gilgeous-Alexander, Gallinari, Temple",101150-1626149-1628983-201568-202066,LAC,30.0,1,,,,1.0,2.0,,3.0,1.0,1.0,,1.0,1.0,2.0,2.0,,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,1.0,144.0,16.0,7.0,16.0,7.0,1.0,1.0,1.0,1.0,,1.0,0.4612,2.9,1.0,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,0.4612,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1628983-201976-203210,1610612746,"Lou Williams, Montrezl Harrell, Shai Gilgeous-Alexander, Patrick Beverley, JaMychal Green","Williams, Harrell, Gilgeous-Alexander, Beverley, Green",101150-1626149-1628983-201976-203210,LAC,272.0,3,2.0,5.0,-12.0,11.0,10.0,1.0,21.0,,1.0,3.0,2.0,5.0,11.0,23.0,1.0,4.0,2.0,4.0,,10.0,1.0,9.0,1.0,1.0,0.4,0.625,0.6111111111111112,111.17647058823529,16.09090909090909,9.5,15.272727272727273,9.1,0.125,,,,0.375,0.5,0.48720625,12.68,3.0,7.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,,1.0,1.0,4.0,6.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,0.6666666666666666,0.6666666666666666,,0.75,0.6666666666666666,0.375,0.125,1.0,1.0,1.0,0.375,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.567275,0.1111111111111111,0.16666666666666666,0.36363636363636365,26.566666666666666,0.2727272727272727,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,,1.0,3.0,,1.0,1.0,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,0.5,,,,0.5,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,0.6666666666666666,,,0.25,,,,1.0,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,,0.18181818181818182,,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1628983-202066-203210,1610612746,"Lou Williams, Montrezl Harrell, Shai Gilgeous-Alexander, Garrett Temple, JaMychal Green","Williams, Harrell, Gilgeous-Alexander, Temple, Green",101150-1626149-1628983-202066-203210,LAC,237.0,2,3.0,4.0,-5.0,9.0,8.0,1.0,17.0,2.0,2.0,,2.0,3.0,6.0,11.0,,2.0,1.0,1.0,1.0,2.0,1.0,6.0,0.5,0.5,0.6666666666666666,0.3333333333333333,0.42857142857142855,103.29113924050633,12.666666666666666,15.375,11.11111111111111,11.5,0.3333333333333333,1.0,1.0,0.5,,0.8333333333333334,0.50965,4.5,7.0,,,1.0,,2.0,,3.0,2.0,2.0,3.0,2.0,6.0,,2.0,,,,,2.0,2.0,1.0,6.0,7.0,,,,0.6666666666666666,0.4,0.5,0.5,0.16666666666666666,,,,0.3333333333333333,,,,,0.50496,0.14285714285714285,0.25,1.0,25.766666666666666,0.7777777777777778,2.0,2.0,,,1.0,,,2.0,,2.0,2.0,,,3.0,4.0,1.0,,1.0,3.0,,,,0.5,,,,0.16666666666666666,,,,0.4,1.0,,,0.4,,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,0.6666666666666666,0.6666666666666666,,,,,1.0,,,,,,,,1.0,,,,,,,,0.4173,,,,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629010-1629013-201568,1610612746,"Lou Williams, Montrezl Harrell, Jerome Robinson, Landry Shamet, Danilo Gallinari","Williams, Harrell, Robinson, Shamet, Gallinari",101150-1626149-1629010-1629013-201568,LAC,25.0,1,1.0,,-2.0,1.0,1.0,,2.0,,,,,1.0,,2.0,,,,,,,,,,,,,,115.19999999999999,23.0,2.0,23.0,2.0,,,,,,,0.3634,6.9,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,0.3634,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629010-1629013-201976,1610612746,"Lou Williams, Montrezl Harrell, Jerome Robinson, Landry Shamet, Patrick Beverley","Williams, Harrell, Robinson, Shamet, Beverley",101150-1626149-1629010-1629013-201976,LAC,56.0,1,2.0,1.0,-2.0,2.0,1.0,,3.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,77.14285714285714,14.0,28.0,14.0,28.0,0.5,,,,,1.0,0.583325,1.4,2.0,1.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,1.0,,,,2.0,,,,,,,0.5,,,,,0.5,,,,,0.583325,,,,26.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629010-201163-202066,1610612746,"Lou Williams, Montrezl Harrell, Jerome Robinson, Wilson Chandler, Garrett Temple","Williams, Harrell, Robinson, Chandler, Temple",101150-1626149-1629010-201163-202066,LAC,559.0,1,5.0,9.0,-1.0,18.0,20.0,,38.0,3.0,4.0,2.0,6.0,8.0,19.0,20.0,,6.0,3.0,4.0,1.0,9.0,6.0,19.0,0.5,0.5,0.75,0.5357142857142857,0.5588235294117647,97.88908765652953,13.833333333333334,15.5,13.722222222222221,15.1,0.2857142857142857,0.75,0.75,0.3333333333333333,0.14285714285714285,0.7142857142857143,0.48240357142857143,7.975,2.0,5.0,2.0,2.0,1.0,6.0,1.0,6.0,4.0,,1.0,,,3.0,6.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,,2.0,1.0,0.16666666666666666,0.16666666666666666,,,,0.42857142857142855,0.14285714285714285,1.0,1.0,0.5,0.42857142857142855,0.16666666666666666,0.16666666666666666,1.0,0.16666666666666666,0.43535,0.17647058823529413,0.2727272727272727,,26.916666666666668,0.1111111111111111,,1.0,1.0,,,,,1.0,,1.0,6.0,,4.0,7.0,8.0,2.0,2.0,,2.0,,,0.8,0.7777777777777778,0.8,0.5,0.5,,,,,0.5,,,,0.5,,,,,3.0,1.0,2.0,,2.0,,,,1.0,1.0,,,,,1.0,0.75,,0.16666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,0.25,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629010-201568-201976,1610612746,"Lou Williams, Montrezl Harrell, Jerome Robinson, Danilo Gallinari, Patrick Beverley","Williams, Harrell, Robinson, Gallinari, Beverley",101150-1626149-1629010-201568-201976,LAC,46.0,1,,1.0,,1.0,1.0,1.0,2.0,,,1.0,,1.0,3.0,3.0,1.0,,,1.0,,3.0,,,,,,0.5,0.5,62.60869565217391,33.0,13.0,13.0,13.0,,,,,0.3333333333333333,0.6666666666666666,0.46255,17.3,,1.0,,,1.0,2.0,1.0,2.0,,,,,,3.0,2.0,1.0,1.0,1.0,,,,,,,1.0,0.5,0.5,,,,0.6666666666666666,,,,,0.6666666666666666,0.5,0.5,1.0,0.5,,,,,27.65,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,3.0,,,,,,,0.75,0.75,,,0.5049,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629010-201568-202066,1610612746,"Lou Williams, Montrezl Harrell, Jerome Robinson, Danilo Gallinari, Garrett Temple","Williams, Harrell, Robinson, Gallinari, Temple",101150-1626149-1629010-201568-202066,LAC,207.0,1,2.0,3.0,3.0,7.0,7.0,,14.0,2.0,2.0,2.0,5.0,5.0,12.0,9.0,,10.0,5.0,5.0,2.0,10.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,97.39130434782608,12.714285714285714,16.857142857142858,12.714285714285714,16.857142857142858,0.4,1.0,1.0,1.0,0.4,0.4,0.49000000000000005,10.620000000000001,,,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,,2.0,1.0,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,0.16666666666666666,0.16666666666666666,,,,,,2.0,,,,,,,,,,,2.0,2.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629010-201976-202066,1610612746,"Lou Williams, Montrezl Harrell, Jerome Robinson, Patrick Beverley, Garrett Temple","Williams, Harrell, Robinson, Beverley, Temple",101150-1626149-1629010-201976-202066,LAC,74.0,1,,1.0,1.0,2.0,3.0,2.0,5.0,2.0,5.0,,2.0,5.0,4.0,3.0,3.0,,,,,,1.0,,,,0.4,0.4,0.4,97.29729729729729,12.5,16.333333333333332,12.0,16.333333333333332,1.0,0.4,0.4,,,1.0,0.58246,1.46,2.0,2.0,,,,,,,,2.0,5.0,,4.0,,,,,,,,,,4.0,2.0,,,,0.4,0.4,0.4,,,,,,,,,,,0.58246,,,1.0,,1.0,2.0,5.0,,,,,,,,,4.0,,1.0,2.0,5.0,,,,,,,1.0,1.0,,,,,,,,1.0,0.4,,,,,,,3.0,,3.0,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,3.0,2.0,4.0,4.0,,,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5956333333333333,1.0,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629010-202066-203210,1610612746,"Lou Williams, Montrezl Harrell, Jerome Robinson, Garrett Temple, JaMychal Green","Williams, Harrell, Robinson, Temple, Green",101150-1626149-1629010-202066-203210,LAC,86.0,1,1.0,1.0,-4.0,4.0,3.0,1.0,7.0,,1.0,,,2.0,2.0,6.0,1.0,,,,,,1.0,2.0,,,,,0.25,117.20930232558139,12.0,12.666666666666666,11.75,12.666666666666666,0.3333333333333333,,,,,0.6666666666666666,0.5204,4.2,4.0,3.0,,1.0,,1.0,,1.0,2.0,,2.0,2.0,2.0,,1.0,,,,,,2.0,,2.0,4.0,,,,,,0.25,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,0.5204,,,1.0,26.5,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,,,,1.0,,,,,,,,,,,1.0,,0.5968,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629013-201163-201976,1610612746,"Lou Williams, Montrezl Harrell, Landry Shamet, Wilson Chandler, Patrick Beverley","Williams, Harrell, Shamet, Chandler, Beverley",101150-1626149-1629013-201163-201976,LAC,76.0,1,1.0,1.0,-3.0,3.0,2.0,,5.0,,1.0,,,1.0,,3.0,,,,,,,,,,,,,,94.73684210526316,12.333333333333334,19.5,12.333333333333334,16.0,0.5,,,,,1.0,0.498425,2.9,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,0.5,,,,,,,,,26.1,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629013-201163-202066,1610612746,"Lou Williams, Montrezl Harrell, Landry Shamet, Wilson Chandler, Garrett Temple","Williams, Harrell, Shamet, Chandler, Temple",101150-1626149-1629013-201163-202066,LAC,7.0,1,,,1.0,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,2.0,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629013-201163-203210,1610612746,"Lou Williams, Montrezl Harrell, Landry Shamet, Wilson Chandler, JaMychal Green","Williams, Harrell, Shamet, Chandler, Green",101150-1626149-1629013-201163-203210,LAC,123.0,1,1.0,2.0,,4.0,4.0,2.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,1.0,,,,,,1.0,2.0,,,0.5,0.25,0.4,93.65853658536587,16.25,14.5,14.25,14.5,0.25,1.0,1.0,,0.25,0.75,0.5025125,9.7,4.0,,,,,2.0,,2.0,2.0,1.0,2.0,2.0,4.0,,2.0,,,,,,2.0,,4.0,4.0,,,,0.5,0.25,0.4,0.5,,,,,0.5,,,,,0.5025125,,,1.0,25.6,1.0,1.0,1.0,,,,,,2.0,,2.0,2.0,,1.0,2.0,4.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,0.25,1.0,,,0.5,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,1.0,0.6666666666666666,,,,,1.0,1.0,1.0,2.0,2.0,,,,,1.0,0.5,0.5,0.5,1.0,0.575125,0.5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,0.5,1.0,0.5,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629013-201568-201976,1610612746,"Lou Williams, Montrezl Harrell, Landry Shamet, Danilo Gallinari, Patrick Beverley","Williams, Harrell, Shamet, Gallinari, Beverley",101150-1626149-1629013-201568-201976,LAC,862.0,4,9.0,14.0,-4.0,31.0,31.0,8.0,62.0,6.0,10.0,7.0,11.0,24.0,30.0,34.0,3.0,10.0,5.0,7.0,3.0,16.0,8.0,21.0,0.45454545454545453,0.5,0.4583333333333333,0.4375,0.45454545454545453,103.57308584686774,16.06451612903226,11.741935483870968,14.96774193548387,11.096774193548388,0.3125,0.6,0.6666666666666666,0.5,0.21875,0.5625,0.502191935483871,8.508333333333333,15.0,24.0,2.0,7.0,,5.0,2.0,8.0,2.0,4.0,8.0,1.0,12.0,6.0,4.0,,2.0,,,5.0,3.0,1.0,12.0,15.0,1.0,0.25,0.2857142857142857,0.5,0.39285714285714285,0.4,0.25,0.21875,0.2857142857142857,0.3333333333333333,,0.15625,,,,,0.5146692307692308,0.03125,0.041666666666666664,0.4,28.925,0.4838709677419355,1.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,1.0,6.0,12.0,2.0,7.0,11.0,19.0,4.0,2.0,5.0,8.0,1.0,0.16666666666666666,0.875,0.8461538461538461,0.8333333333333334,0.42857142857142855,0.5,0.09375,0.6666666666666666,0.6666666666666666,1.0,0.14285714285714285,0.5,0.14285714285714285,0.5,0.2857142857142857,,3.0,,6.0,4.0,8.0,3.0,1.0,2.0,3.0,4.0,1.0,,2.0,,0.125,0.14285714285714285,,0.375,0.8,0.46153846153846156,0.47058823529411764,0.4,1.0,1.0,,2.0,2.0,2.0,9.0,2.0,1.0,2.0,,1.0,0.6666666666666666,0.875,0.9,0.5,1.0,0.52475,0.3,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,,,,0.1,,0.5,0.25,0.3333333333333333,0.5,,,2.0,1.0,,,0.6666666666666666,,,,1.0,2.0,1.0,0.14285714285714285,,,0.75,,,1.0,1.0,2.0,1.0,0.14285714285714285,1.0,0.25,1.0,1.0,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629013-201568-202066,1610612746,"Lou Williams, Montrezl Harrell, Landry Shamet, Danilo Gallinari, Garrett Temple","Williams, Harrell, Shamet, Gallinari, Temple",101150-1626149-1629013-201568-202066,LAC,321.0,2,1.0,5.0,4.0,12.0,10.0,,22.0,2.0,2.0,2.0,3.0,5.0,12.0,8.0,,6.0,3.0,3.0,2.0,6.0,4.0,12.0,1.0,1.0,0.6,0.42857142857142855,0.6,98.69158878504673,13.333333333333334,16.1,13.333333333333334,15.1,0.2857142857142857,1.0,1.0,1.0,0.2857142857142857,0.5714285714285714,0.4987857142857143,9.2,3.0,1.0,1.0,1.0,,1.0,,2.0,6.0,,,2.0,2.0,,1.0,,,,1.0,,6.0,3.0,2.0,3.0,,,,,,0.3333333333333333,0.2857142857142857,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,,,,0.48795,0.3,0.375,0.16666666666666666,25.3,0.25,,,,,1.0,,1.0,1.0,,2.0,,,3.0,5.0,5.0,,,1.0,2.0,1.0,,0.75,0.45454545454545453,0.75,,,0.14285714285714285,,,,,,0.5,,0.5,,,,,2.0,,1.0,1.0,,,,,,,,,,,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629013-201568-203210,1610612746,"Lou Williams, Montrezl Harrell, Landry Shamet, Danilo Gallinari, JaMychal Green","Williams, Harrell, Shamet, Gallinari, Green",101150-1626149-1629013-201568-203210,LAC,177.0,1,1.0,3.0,-3.0,6.0,5.0,1.0,11.0,2.0,4.0,1.0,4.0,6.0,11.0,14.0,1.0,2.0,1.0,2.0,,5.0,1.0,9.0,0.25,0.25,0.6666666666666666,0.7857142857142857,0.7857142857142857,89.4915254237288,14.5,18.0,14.333333333333334,17.2,0.5714285714285714,0.5,1.0,,0.14285714285714285,0.7142857142857143,0.5287142857142857,5.8,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,5.0,,8.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,,8.0,4.0,1.0,1.0,1.0,0.8,0.8,0.8,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,1.0,0.5240199999999999,,,0.7272727272727273,25.6,0.6666666666666666,2.0,3.0,1.0,,,,,,,,6.0,,,,1.0,,,,,,,,,,1.0,1.0,,,,,0.6,0.6666666666666666,,,,,2.0,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,0.5,0.5,,,,,,,1.0,2.0,,,,,,1.0,1.0,1.0,,,0.3375,0.18181818181818182,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612746,2019,2018-19,False
101150-1626149-1629013-201976-203210,1610612746,"Lou Williams, Montrezl Harrell, Landry Shamet, Patrick Beverley, JaMychal Green","Williams, Harrell, Shamet, Beverley, Green",101150-1626149-1629013-201976-203210,LAC,371.0,3,5.0,6.0,2.0,13.0,12.0,,25.0,2.0,2.0,2.0,5.0,7.0,18.0,16.0,,2.0,1.0,2.0,1.0,5.0,4.0,18.0,0.2,0.2,0.7142857142857143,0.6666666666666666,0.6923076923076923,97.03504043126684,15.384615384615385,14.25,15.384615384615385,13.416666666666666,0.16666666666666666,1.0,1.0,0.5,0.16666666666666666,0.5833333333333334,0.4605875,8.442857142857143,7.0,2.0,2.0,3.0,2.0,5.0,2.0,5.0,2.0,3.0,3.0,2.0,11.0,3.0,5.0,2.0,1.0,1.0,,2.0,3.0,1.0,11.0,7.0,0.5,0.4,0.4,1.0,0.75,0.7857142857142857,0.4166666666666667,0.25,0.6666666666666666,0.6666666666666666,,0.4166666666666667,0.4,0.4,0.5,0.4,0.447325,0.15384615384615385,0.125,0.6111111111111112,26.26,0.5384615384615384,1.0,1.0,1.0,,,,,3.0,1.0,3.0,8.0,,1.0,2.0,2.0,2.0,1.0,,,,0.3333333333333333,0.5,0.5,,0.5,0.5,,,,,0.16666666666666666,1.0,,,0.5,1.0,,,,1.0,,,,,,,,1.0,1.0,,,,,,0.5,,,,1.0,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,0.2,,,,,,,,1610612746,2019,2018-19,False
