EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2A,FG3A,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,FTOffRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,OffFTReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,FG2M,FG3M,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceFG3M,Loose Ball Fouls,SecondChanceFg3Pct,DefLongMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,PenaltyFG2M,PenaltyPoints,PtsUnassisted3s,SelfOReb,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyTurnovers,ShortMidRangePctBlocked,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,HeaveAttempts,LostBallTurnovers,FTDefRebounds,DefFTReboundPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,PenaltyFtPoints,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Loose Ball Fouls Drawn,SecondChanceAtRimPctAssisted,Corner3PctBlocked,Defensive 3 Seconds Violations,BlockedLongMidRange,Blocked3s,BlockedArc3,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,team_id,year,season,team_vs
1626172-1626188-1628035-201939-201973,1610612744,"Kevon Looney, Quinn Cook, Alfonzo McKinnie, Stephen Curry, Jonas Jerebko","Looney, Cook, McKinnie, Curry, Jerebko",1626172-1626188-1628035-201939-201973,GSW,91.0,1,2.0,5.0,4.0,5.0,4.0,1.0,9.0,2.0,1.0,,1.0,,,,4.0,1.0,1.0,,4.0,1.0,,,,1.0,2.0,5.0,0.2,,,0.3333333333333333,,,142.41758241758242,7.8,13.0,7.0,13.0,0.4,0.2,,,,0.2,,0.6,0.54233,0.6029,0.54233,4.825,22.6,1.0,-2.0,1.0,2.0,,,1.0,,1.0,1.0,5.0,7.0,2.0,,3.0,,1.0,1.0,2.0,,1.0,1.0,,5.0,,1.0,1.0,,,,,1.0,,2.0,5.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.5,,0.5,,0.3333333333333333,,,,0.4,0.5,0.5,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,0.3333333333333333,,0.5,,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,5.0,,1.0,,,,,5.0,0.25,0.5,0.5,,0.3333333333333333,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,0.4,0.5,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628035-201939-203110,1610612744,"Kevon Looney, Quinn Cook, Alfonzo McKinnie, Stephen Curry, Draymond Green","Looney, Cook, McKinnie, Curry, Green",1626172-1626188-1628035-201939-203110,GSW,140.0,1,2.0,5.0,5.0,,,1.0,10.0,1.0,,,,1.0,,,3.0,1.0,2.0,,,,1.0,1.0,,2.0,4.0,,0.25,,1.0,1.0,1.0,,102.85714285714285,13.8,14.2,10.4,13.2,0.25,,0.25,,,,,0.75,0.5175875,0.4592,,2.9,27.2,,-1.0,1.0,2.0,,,,,2.0,,7.0,8.0,2.0,2.0,,,1.0,,1.0,,,,,2.0,1.0,,2.0,,,2.0,2.0,2.0,2.0,2.0,5.0,0.5,0.5,,,,0.6666666666666666,0.5,0.7,1.0,,0.5,0.5,,,,0.5,0.5,0.5,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,2.0,,,1.0,1.0,,,,,,2.0,3.0,1.0,2.0,,,,,,0.5,0.5,0.5,,,1.0,1.0,,0.5,,1.0,1.0,1.0,0.5,,0.4,0.5,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628035-201939-2738,1610612744,"Kevon Looney, Quinn Cook, Alfonzo McKinnie, Stephen Curry, Andre Iguodala","Looney, Cook, McKinnie, Curry, Iguodala",1626172-1626188-1628035-201939-2738,GSW,54.0,1,1.0,2.0,2.0,2.0,2.0,,4.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,2.0,0.5,,,,,,106.66666666666666,20.5,6.5,20.5,6.5,,,0.5,,,,0.5,1.0,0.3519,,0.3519,3.6,38.7,1.0,-2.0,,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.5,0.3333333333333333,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628035-201973-202691,1610612744,"Kevon Looney, Quinn Cook, Alfonzo McKinnie, Jonas Jerebko, Klay Thompson","Looney, Cook, McKinnie, Jerebko, Thompson",1626172-1626188-1628035-201973-202691,GSW,79.0,1,1.0,2.0,2.0,1.0,2.0,1.0,4.0,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,3.0,1.0,,,,1.0,,,72.9113924050633,11.5,28.0,11.5,19.5,1.0,,,,,,,,0.4123,,0.4123,9.5,,0.5,4.0,,,,,,,,,4.0,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,2.0,,,,,,,,0.6666666666666666,,0.25,1.0,0.4,,0.5,1.0,,,,,,,,,,,,,,,,,,,4.0,,2.0,,,,1.0,,,,,,2.0,4.0,,2.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,2.0,,1.0,,,,,2.0,,,0.5,,1.0,,,0.5,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628035-201973-2733,1610612744,"Kevon Looney, Quinn Cook, Alfonzo McKinnie, Jonas Jerebko, Shaun Livingston","Looney, Cook, McKinnie, Jerebko, Livingston",1626172-1626188-1628035-201973-2733,GSW,180.0,2,3.0,7.0,5.0,6.0,2.0,1.0,12.0,2.0,,,,1.0,,1.0,6.0,1.0,1.0,,4.0,1.0,1.0,,,1.0,3.0,6.0,0.14285714285714285,,,0.5,,,96.0,13.571428571428571,17.0,11.0,17.0,0.2857142857142857,,0.14285714285714285,,,,0.2,0.7142857142857143,0.48972142857142853,0.4125,0.50673,5.833333333333333,25.8,0.8571428571428571,6.0,3.0,4.0,,,,,4.0,,10.0,4.0,8.0,,,,4.0,,4.0,,,3.0,,8.0,1.0,1.0,2.0,1.0,,,,,,,10.0,1.0,1.0,,,,0.6666666666666666,0.5714285714285714,0.625,,1.0,1.0,1.0,,1.0,1.0,0.5714285714285714,0.75,0.75,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,,,,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,0.5,1.0,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,3.0,8.0,,,,,,,8.0,0.75,0.6,0.6666666666666666,,,,,0.8,,,,,,,,,,,,,3.0,3.0,,2.0,,,,,,,1.0,,1.0,,,,0.6,1.0,1.0,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628035-202691-203110,1610612744,"Kevon Looney, Quinn Cook, Alfonzo McKinnie, Klay Thompson, Draymond Green","Looney, Cook, McKinnie, Thompson, Green",1626172-1626188-1628035-202691-203110,GSW,153.0,2,3.0,5.0,6.0,3.0,,,11.0,,1.0,,1.0,2.0,,1.0,2.0,3.0,,,1.0,2.0,2.0,,,,3.0,3.0,0.6,,,,,,103.52941176470588,10.2,17.0,10.2,15.333333333333334,,0.2,0.4,,,0.3333333333333333,0.3333333333333333,1.0,0.57911,,0.5497500000000001,1.45,26.2,0.6,4.0,2.0,2.0,,,,1.0,2.0,1.0,7.0,3.0,4.0,,3.0,1.0,2.0,1.0,3.0,1.0,,2.0,,7.0,3.0,,3.0,1.0,,,,,1.0,1.0,7.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.7,0.7,,,1.0,0.6,,,1.0,0.4,1.0,1.0,1.0,,,,,,,,0.5,0.5,1.0,0.5,,,,,,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,,,,,,,5.0,1.0,0.8333333333333334,0.8333333333333334,,,,,0.7142857142857143,,,1.0,1.0,0.5,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628395-1628980-201142,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Jacob Evans, Kevin Durant","Looney, Cook, Bell, Evans, Durant",1626172-1626188-1628395-1628980-201142,GSW,4.0,1,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,4.0,,4.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628395-1628980-201973,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Jacob Evans, Jonas Jerebko","Looney, Cook, Bell, Evans, Jerebko",1626172-1626188-1628395-1628980-201973,GSW,134.0,1,2.0,4.0,5.0,4.0,,1.0,9.0,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,4.0,0.3333333333333333,1.0,,,,,96.71641791044776,13.0,16.4,11.25,15.2,,,0.3333333333333333,,1.0,,0.3333333333333333,1.0,0.58165,0.48285,0.58165,1.7,25.5,1.0,2.0,2.0,2.0,,,,,2.0,,8.0,6.0,,4.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,8.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,,0.5,,0.5,0.5,,,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,3.0,7.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,2.0,8.0,,,,,,1.0,8.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.5,1.0,,,,,,,,,,,,,2.0,2.0,,4.0,,,,,,,2.0,1.0,2.0,,,,0.6666666666666666,1.0,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628395-201142-201939,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Kevin Durant, Stephen Curry","Looney, Cook, Bell, Durant, Curry",1626172-1626188-1628395-201142-201939,GSW,18.0,1,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,18.0,,18.0,,,,,,,,,,,,,,,-2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628395-201142-202691,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Kevin Durant, Klay Thompson","Looney, Cook, Bell, Durant, Thompson",1626172-1626188-1628395-201142-202691,GSW,141.0,2,2.0,5.0,4.0,2.0,,1.0,9.0,,,,,1.0,,,1.0,1.0,,,1.0,,1.0,,,,,2.0,0.5,,,,,,91.91489361702128,14.8,16.75,14.0,16.75,,,0.5,,,,,1.0,0.486325,,0.4937,2.6,26.3,0.4,-1.0,1.0,1.0,,,,1.0,1.0,1.0,7.0,8.0,,2.0,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,7.0,,,,1.0,1.0,1.0,1.25,1.1666666666666667,1.0,,,,,,,0.5,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,1.0,4.0,3.0,,,,,,4.0,1.0,1.0,1.0,,,,,0.5714285714285714,,,,,,,,1.0,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628395-201142-2738,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Kevin Durant, Andre Iguodala","Looney, Cook, Bell, Durant, Iguodala",1626172-1626188-1628395-201142-2738,GSW,5.0,1,,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,288.0,5.0,,5.0,,,1.0,,,,,,1.0,0.3732,,,,22.4,,3.0,,,,,1.0,,,1.0,3.0,,,,3.0,,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-1628395-201973-2733,1610612744,"Kevon Looney, Quinn Cook, Jordan Bell, Jonas Jerebko, Shaun Livingston","Looney, Cook, Bell, Jerebko, Livingston",1626172-1626188-1628395-201973-2733,GSW,193.0,1,3.0,5.0,6.0,,,,11.0,1.0,,,,1.0,,,2.0,1.0,,,,,1.0,,,,4.0,,0.3333333333333333,,,,,,82.07253886010362,21.6,14.166666666666666,21.6,14.166666666666666,0.3333333333333333,,0.3333333333333333,,,,,0.6666666666666666,0.4873166666666667,,,2.6,32.1,,,1.0,1.0,,,,,1.0,,4.0,4.0,2.0,,,,1.0,,1.0,,,1.0,,2.0,1.0,3.0,4.0,,,1.0,1.0,1.0,,,4.0,1.0,1.0,,,,0.5,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.25,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-201142-201939-201973,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Stephen Curry, Jonas Jerebko","Looney, Cook, Durant, Curry, Jerebko",1626172-1626188-201142-201939-201973,GSW,126.0,2,2.0,4.0,6.0,,1.0,,10.0,1.0,,,,1.0,,,3.0,1.0,,,,,1.0,,,,3.0,,0.25,,,,,,114.28571428571428,10.25,14.166666666666666,10.25,14.166666666666666,0.25,,0.25,,,,,0.5,0.47195,,,10.833333333333334,25.7,,2.0,1.0,1.0,,1.0,,,2.0,,4.0,2.0,4.0,,,,2.0,,2.0,,,1.0,,4.0,2.0,1.0,3.0,,,,,,1.0,1.0,4.0,1.0,1.0,,,,0.6666666666666666,0.5,0.5,,1.0,1.0,1.0,1.0,,1.0,0.25,1.0,1.0,1.0,0.25,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-201142-201939-2733,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Stephen Curry, Shaun Livingston","Looney, Cook, Durant, Curry, Livingston",1626172-1626188-201142-201939-2733,GSW,168.0,1,3.0,6.0,6.0,2.0,6.0,,12.0,1.0,,,,1.0,,1.0,3.0,1.0,,,,1.0,1.0,,,,4.0,2.0,0.25,,,,,,102.85714285714286,15.0,13.0,15.0,13.0,0.25,,0.25,,,,1.0,0.75,0.55225,,0.4869,4.933333333333334,24.6,0.3333333333333333,1.0,2.0,2.0,,,,,2.0,,6.0,5.0,4.0,,,,2.0,,2.0,,,2.0,,4.0,3.0,1.0,4.0,,,1.0,,1.0,1.0,1.0,6.0,1.0,1.0,,,,0.6666666666666666,0.5,0.6,1.0,1.0,1.0,1.0,1.0,,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-201142-201939-2738,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Stephen Curry, Andre Iguodala","Looney, Cook, Durant, Curry, Iguodala",1626172-1626188-201142-201939-2738,GSW,201.0,2,3.0,6.0,7.0,,5.0,,13.0,1.0,,,,3.0,,,3.0,3.0,,,,,3.0,,,,1.0,,0.5,,,,,,93.13432835820895,17.0,14.142857142857142,17.0,14.142857142857142,0.16666666666666666,,0.5,,,,,0.6666666666666666,0.5028583333333333,,,9.966666666666667,26.0,,-1.0,1.0,1.0,,1.0,,3.0,2.0,3.0,13.0,14.0,,4.0,6.0,3.0,,2.0,2.0,2.0,,,,6.0,1.0,,1.0,,,,,,1.0,2.0,13.0,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0833333333333333,1.0833333333333333,,,1.0,1.0,,,,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,,,,1.0,1.0,0.6666666666666666,1.0,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-201142-201973-202691,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Jonas Jerebko, Klay Thompson","Looney, Cook, Durant, Jerebko, Thompson",1626172-1626188-201142-201973-202691,GSW,709.0,6,12.0,28.0,24.0,6.0,11.0,4.0,52.0,4.0,1.0,,1.0,9.0,1.0,5.0,12.0,10.0,1.0,1.0,,6.0,9.0,3.0,,3.0,13.0,6.0,0.45454545454545453,,0.5,0.2727272727272727,0.5,,105.61354019746122,12.928571428571429,14.458333333333334,12.321428571428571,14.458333333333334,0.18181818181818182,0.045454545454545456,0.4090909090909091,,0.5,0.16666666666666666,0.8333333333333334,0.6363636363636364,0.5074090909090909,,0.549,9.725,25.580000000000002,0.21428571428571427,8.0,2.0,4.0,3.0,4.0,1.0,3.0,7.0,4.0,39.0,31.0,12.0,2.0,12.0,3.0,6.0,4.0,10.0,3.0,1.0,2.0,2.0,24.0,5.0,4.0,10.0,,,1.0,1.0,2.0,2.0,4.0,34.0,0.8571428571428571,0.8571428571428571,1.0,0.4,0.4,0.5833333333333334,0.5909090909090909,0.6724137931034483,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,0.75,0.75,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,2.0,13.0,1.0,5.0,,,2.0,,,,1.0,,,9.0,15.0,1.0,7.0,,,,,1.0,1.0,0.5,0.625,,,,,,,,0.5,0.5,1.0,,,0.25,0.3888888888888889,0.1282051282051282,,,,,1.0,,,,,13.0,,,,,,,13.0,,0.75,0.8125,,,,,0.3333333333333333,,,2.0,3.0,0.5,0.4,,,1.0,1.0,1.0,1.0,,,3.0,4.0,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,1610612744,2019,2018-19,True
1626172-1626188-201142-201973-2733,1610612744,"Kevon Looney, Quinn Cook, Kevin Durant, Jonas Jerebko, Shaun Livingston","Looney, Cook, Durant, Jerebko, Livingston",1626172-1626188-201142-201973-2733,GSW,562.0,3,9.0,20.0,17.0,12.0,12.0,4.0,37.0,2.0,2.0,1.0,2.0,9.0,1.0,6.0,4.0,11.0,1.0,2.0,2.0,8.0,9.0,3.0,,3.0,8.0,12.0,0.7333333333333333,,0.5,0.375,0.4,1.0,94.80427046263345,13.3,17.41176470588235,11.65,16.529411764705884,0.13333333333333333,0.13333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.2,0.6,0.8666666666666667,0.494325,0.476425,0.500315,6.725,28.818181818181817,0.6,,2.0,2.0,,,1.0,3.0,2.0,4.0,27.0,27.0,,4.0,12.0,3.0,,4.0,4.0,3.0,1.0,,,12.0,2.0,2.0,5.0,1.0,,2.0,1.0,3.0,4.0,6.0,21.0,,,1.0,0.36363636363636365,0.36363636363636365,0.5,0.5333333333333333,0.675,0.6666666666666666,0.4,1.0,0.5714285714285714,,0.3333333333333333,1.0,0.13333333333333333,1.0,1.0,,,,,,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,,,,11.0,,6.0,,,,,1.0,,1.0,1.0,1.0,5.0,11.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,0.11764705882352941,0.2,0.2222222222222222,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,22.0,,,,,,1.0,22.0,0.5,0.55,0.7333333333333333,,,1.0,0.08333333333333333,0.8148148148148148,,,2.0,3.0,0.375,0.3333333333333333,,1.0,1.0,1.0,1.0,0.5,1.0,1.0,,11.0,,,,,,,3.0,,3.0,,,1.0,0.1,1.0,,,,1.0,,,,,,,,,,1610612744,2019,2018-19,True
