EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGA,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,DefThreePtRebounds,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,OffThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SecondChanceArc3Frequency,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,HeaveAttempts,Offensive Fouls Drawn,Travels,ShortMidRangeAssists,ShortMidRangePctAssisted,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChancePoints,Charge Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,FTDefRebounds,LostBallSteals,DefFTReboundPct,OffShortMidRangeReboundPct,OffAtRimReboundPct,SecondChanceCorner3FGA,PtsUnassisted3s,LongMidRangeAssists,Loose Ball Fouls,LongMidRangePctAssisted,SecondChanceCorner3Frequency,OffensiveGoaltends,BlockedShortMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ShortMidRangePctBlocked,SecondChanceFtPoints,SelfOReb,SelfORebPct,PtsPutbacks,StepOutOfBoundsTurnovers,Offensive Fouls,PenaltyTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Technical Free Throw Trips,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3SecondViolations,BlockedArc3,3pt And 1 Free Throw Trips,Corner3PctBlocked,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101109-202331-202335-203500-203518,1610612760,"Raymond Felton, Paul George, Patrick Patterson, Steven Adams, Alex Abrines","Felton, George, Patterson, Adams, Abrines",101109-202331-202335-203500-203518,OKC,575.0,4,10.0,1.0,19.0,19.0,,38.0,4.0,4.0,,6.0,,1.0,5.0,9.0,12.0,2.0,6.0,1.0,25.0,24.0,,6.0,12.0,6.0,4.0,3.0,2.0,5.0,,2.0,12.0,1.0,4.0,7.0,1.0,8.0,1.0,2.0,1.0,,2.0,,1.0,,,,,25.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.4,0.75,0.6666666666666666,0.6578947368421053,0.3333333333333333,0.5714285714285714,0.3333333333333333,0.6363636363636364,0.16666666666666666,,0.5,1.0,95.16521739130434,,12.421052631578947,17.842105263157894,12.421052631578947,16.473684210526315,0.2222222222222222,1.0,1.0,0.5,0.3333333333333333,0.05555555555555555,,,,0.2777777777777778,,0.5555555555555556,0.5253,,0.05263157894736842,0.07692307692307693,11.025,32.31666666666667,2.0,2.0,2.0,2.0,3.0,0.75,1.0,0.1111111111111111,0.4,0.4,1.0,0.5,,,,,,,,,,2.0,1.0,,2.0,,,,,,,,,4.0,10.0,,,1.0,,1.0,2.0,4.0,,2.0,,4.0,,4.0,4.0,1.0,,,0.5,0.3333333333333333,0.3333333333333333,,,,,,0.16666666666666666,0.16666666666666666,,0.46495,0.16,0.21052631578947367,1.0,,,,,,,,,,,,,,,,,5.0,0.8333333333333334,0.8333333333333334,,,,0.5,,,,1.0,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-202693-203457-203471,1610612760,"Raymond Felton, Paul George, Markieff Morris, Nerlens Noel, Dennis Schroder","Felton, George, Morris, Noel, Schroder",101109-202331-202693-203457-203471,OKC,1789.0,7,30.0,7.0,54.0,55.0,10.0,109.0,11.0,21.0,7.0,7.0,2.0,4.0,17.0,19.0,39.0,7.0,21.0,5.0,64.0,57.0,8.0,18.0,20.0,21.0,17.0,9.0,7.0,16.0,2.0,5.0,39.0,9.0,9.0,21.0,15.0,36.0,9.0,19.0,17.0,4.0,6.0,2.0,4.0,3.0,2.0,3.0,1.0,46.0,0.47368421052631576,0.5294117647058824,1.0,0.3333333333333333,0.3333333333333333,0.48717948717948717,0.49166666666666664,0.5161290322580645,0.35,0.6428571428571429,0.45,0.6923076923076923,0.4117647058823529,0.6,0.7142857142857143,0.6666666666666666,87.73616545556176,0.3333333333333333,15.703703703703704,17.10909090909091,14.277777777777779,16.054545454545455,0.35,0.5238095238095238,0.5789473684210527,0.45454545454545453,0.11666666666666667,0.06666666666666667,0.5,0.5,1.0,0.2833333333333333,0.5,0.7,0.5136825,0.5729318181818182,0.06451612903225806,0.0975609756097561,6.082051282051282,24.771428571428572,11.0,5.0,5.0,5.0,9.0,0.75,0.75,0.18333333333333332,0.29411764705882354,0.3125,1.0,0.29411764705882354,4.0,6.0,4.0,5.0,6.0,2.0,4.0,3.0,3.0,3.0,,1.0,7.0,,0.10256410256410256,0.09523809523809523,0.5714285714285714,0.35714285714285715,0.3333333333333333,0.75,0.2857142857142857,16.0,14.0,9.0,6.0,2.0,1.0,6.0,7.0,14.0,2.0,8.0,,20.0,,20.0,16.0,1.0,,0.25,0.5,0.45454545454545453,0.45454545454545453,0.5,0.5,0.5454545454545454,0.6666666666666666,0.4090909090909091,0.09090909090909091,0.2727272727272727,0.16666666666666666,0.5243363636363636,0.3125,0.2962962962962963,,2.0,,4.0,0.6666666666666666,3.0,5.0,3.0,18.0,,0.375,0.6428571428571429,0.6428571428571429,0.42857142857142855,,0.5555555555555556,0.28125,2.0,0.2857142857142857,0.2857142857142857,3.0,4.0,1.0,0.6,0.3,2.0,,,,,0.14285714285714285,,1.0,1.0,0.5,0.18181818181818182,,3.0,0.10344827586206896,4.0,,,,,,2.0,4.0,1.0,0.6666666666666666,1.0,0.5,1.0,,,,,1.0,0.047619047619047616,0.058823529411764705,,2.0,1.0,1.0,,1.0,,,,,,,,1610612760,2019,2018-19,False
101109-202331-202693-203471-203500,1610612760,"Raymond Felton, Paul George, Markieff Morris, Dennis Schroder, Steven Adams","Felton, George, Morris, Schroder, Adams",101109-202331-202693-203471-203500,OKC,623.0,5,10.0,12.0,24.0,25.0,3.0,49.0,5.0,8.0,2.0,2.0,2.0,2.0,5.0,7.0,13.0,3.0,7.0,12.0,35.0,23.0,2.0,6.0,8.0,9.0,5.0,3.0,3.0,6.0,2.0,1.0,15.0,4.0,3.0,7.0,4.0,11.0,3.0,7.0,8.0,,13.0,,4.0,,,,,29.0,0.42857142857142855,0.5,1.0,0.42857142857142855,0.42857142857142855,0.5384615384615384,0.575,0.6730769230769231,0.35,0.6,0.6666666666666666,0.7777777777777778,0.4,,,1.0,113.25842696629213,,12.458333333333334,12.96,12.041666666666666,12.48,0.4,0.625,0.625,0.2,0.1,0.1,1.0,1.0,1.0,0.25,0.6666666666666666,0.75,0.5294,0.5924666666666667,0.2,0.23529411764705882,5.084615384615384,24.557142857142857,3.0,1.0,1.0,1.0,4.0,1.0,1.0,0.15,0.2,0.2,1.0,0.2,,1.0,,,4.0,4.0,,1.0,,2.0,,,2.0,,,,,,,1.0,,9.0,5.0,4.0,1.0,1.0,1.0,3.0,2.0,5.0,2.0,4.0,5.0,15.0,1.0,15.0,9.0,1.0,,0.5,0.4,0.5555555555555556,0.6818181818181818,,0.5,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.5316888888888889,0.42857142857142855,0.375,,,,1.0,1.0,1.0,2.0,1.0,6.0,,0.5,0.8333333333333334,0.75,0.5,,0.5,0.17142857142857143,1.0,0.5,0.5,,,,1.0,0.6666666666666666,1.0,,1.0,1.0,1.0,0.3333333333333333,,,1.0,1.0,,1.0,,,2.0,,,1.0,1.0,0.125,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-203457-203471-203924,1610612760,"Raymond Felton, Paul George, Nerlens Noel, Dennis Schroder, Jerami Grant","Felton, George, Noel, Schroder, Grant",101109-202331-203457-203471-203924,OKC,38.0,2,1.0,-2.0,,2.0,,2.0,,,,,,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,75.78947368421053,,,9.5,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-203457-203518-203924,1610612760,"Raymond Felton, Paul George, Nerlens Noel, Alex Abrines, Jerami Grant","Felton, George, Noel, Abrines, Grant",101109-202331-203457-203518-203924,OKC,691.0,4,12.0,8.0,24.0,27.0,5.0,51.0,4.0,7.0,2.0,2.0,,2.0,12.0,5.0,11.0,2.0,14.0,4.0,20.0,12.0,2.0,6.0,4.0,6.0,10.0,3.0,2.0,5.0,,2.0,12.0,4.0,9.0,11.0,5.0,16.0,2.0,6.0,6.0,,6.0,,3.0,3.0,2.0,3.0,3.0,13.0,0.6,1.0,1.0,0.14285714285714285,0.16666666666666666,0.45454545454545453,0.32,0.35714285714285715,0.56,0.8181818181818182,0.6666666666666666,0.7857142857142857,0.3333333333333333,0.5,1.0,1.0,106.2807525325615,1.0,13.958333333333334,13.185185185185185,13.458333333333334,12.11111111111111,0.28,0.5714285714285714,0.6666666666666666,0.5,0.08,0.08,,,,0.48,0.5,0.84,0.5357086956521739,0.6779666666666667,0.10714285714285714,0.21428571428571427,4.836363636363637,28.664285714285715,2.0,2.0,2.0,2.0,2.0,0.6666666666666666,1.0,0.08,0.16666666666666666,0.16666666666666666,1.0,0.2,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,3.0,1.0,0.09090909090909091,0.14285714285714285,0.6666666666666666,0.1111111111111111,0.14285714285714285,,0.25,21.0,18.0,7.0,1.0,2.0,2.0,11.0,5.0,11.0,2.0,13.0,3.0,19.0,,19.0,21.0,2.0,,0.15384615384615385,0.45454545454545453,0.3333333333333333,0.36538461538461536,,0.6666666666666666,0.5,0.5,0.2916666666666667,0.08333333333333333,0.4583333333333333,0.18181818181818182,0.5322477272727273,0.95,0.875,2.0,1.0,,1.0,1.0,2.0,4.0,2.0,7.0,,1.0,0.875,0.875,1.0,,0.5714285714285714,0.35,,,,,,,1.0,0.6666666666666666,1.0,,,1.0,,0.25,,1.0,,,,,,,4.0,,1.0,2.0,,,1.0,1.0,,0.5,,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-203471-203500-203924,1610612760,"Raymond Felton, Paul George, Dennis Schroder, Steven Adams, Jerami Grant","Felton, George, Schroder, Adams, Grant",101109-202331-203471-203500-203924,OKC,91.0,2,2.0,-5.0,2.0,3.0,,5.0,,,,,,,,,1.0,,,,,5.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,0.5,,,,1.0,79.12087912087912,,22.0,15.666666666666666,22.0,15.666666666666666,,,,,,,,,,,,,0.4393,,,,8.4,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
101109-202331-203500-203518-203924,1610612760,"Raymond Felton, Paul George, Steven Adams, Alex Abrines, Jerami Grant","Felton, George, Adams, Abrines, Grant",101109-202331-203500-203518-203924,OKC,227.0,3,4.0,,8.0,8.0,2.0,16.0,1.0,2.0,,2.0,,2.0,2.0,2.0,5.0,,4.0,,4.0,4.0,,,4.0,,2.0,,,,,,,1.0,1.0,2.0,3.0,5.0,1.0,2.0,4.0,1.0,,,,,,,,4.0,,,,,,0.4,0.2222222222222222,0.2222222222222222,0.4444444444444444,1.0,0.3333333333333333,1.0,0.42857142857142855,,,,101.4977973568282,,17.875,10.5,15.625,10.5,0.2222222222222222,0.5,0.5,,0.2222222222222222,0.2222222222222222,,,,0.2222222222222222,,0.6666666666666666,0.5354444444444444,,,,8.4,24.475,1.0,,,,1.0,1.0,1.0,0.1111111111111111,,,,,2.0,2.0,,2.0,1.0,,,1.0,,2.0,1.0,,2.0,,,,,0.5,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,0.5,0.5,,1.0,,,1.0,,,,,,,,,,,,,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1628390-1628977-202335,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Terrance Ferguson, Hamidou Diallo, Patrick Patterson","Luwawu-Cabarrot, Nader, Ferguson, Diallo, Patterson",1627789-1627846-1628390-1628977-202335,OKC,37.0,1,1.0,-2.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,2.0,,,,,2.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,77.83783783783784,,23.0,14.0,22.0,14.0,0.5,,,,,,,,,,,0.5,0.4587,0.2478,,,5.85,,1.0,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,0.5,1.0,,,,,,1.0,1.0,1.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,0.5,,,,0.4587,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1628390-1628977-203457,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Terrance Ferguson, Hamidou Diallo, Nerlens Noel","Luwawu-Cabarrot, Nader, Ferguson, Diallo, Noel",1627789-1627846-1628390-1628977-203457,OKC,393.0,4,7.0,-5.0,13.0,14.0,1.0,27.0,,,,1.0,,1.0,3.0,,2.0,,4.0,,,5.0,,,,,3.0,,,,,,,1.0,6.0,9.0,1.0,10.0,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,0.6666666666666666,0.8571428571428571,0.5,0.8888888888888888,0.16666666666666666,,1.0,0.5,98.93129770992367,1.0,14.923076923076923,14.214285714285714,14.461538461538462,13.785714285714286,,,,,0.16666666666666666,0.16666666666666666,,,,0.5,,0.6666666666666666,0.47325833333333334,,,,9.45,25.575,1.0,,,,2.0,1.0,1.0,0.16666666666666666,,,,,,,1.0,,1.0,1.0,,1.0,,5.0,1.0,,5.0,1.0,0.5,,,,,1.0,,8.0,9.0,,,,,1.0,,1.0,,1.0,,,,,8.0,,,,,,,,1.0,,,,,0.5,,0.431675,,0.6153846153846154,,,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1628390-1629126-202335,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Terrance Ferguson, Deonte Burton, Patrick Patterson","Luwawu-Cabarrot, Nader, Ferguson, Burton, Patterson",1627789-1627846-1628390-1629126-202335,OKC,60.0,1,1.0,-5.0,3.0,2.0,,5.0,,,,,,,1.0,,,,1.0,,,5.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,120.0,,15.0,7.5,15.0,6.5,,,,,,,,,,1.0,,1.0,0.5004,,,,,25.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,1.0,,,,,3.0,2.0,,,,,1.0,,,,1.0,,,,,3.0,,,,,,,,,,,,,1.0,,0.5004,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1628977-1629126-202335,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Hamidou Diallo, Deonte Burton, Patrick Patterson","Luwawu-Cabarrot, Nader, Diallo, Burton, Patterson",1627789-1627846-1628977-1629126-202335,OKC,76.0,1,1.0,4.0,4.0,3.0,1.0,7.0,1.0,2.0,,,,,,3.0,4.0,,,,6.0,2.0,1.0,,6.0,,,,,,,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,4.0,,,,,,0.75,0.75,0.75,,,1.0,,1.0,,,,132.63157894736844,,10.5,11.333333333333334,10.25,11.333333333333334,0.5,0.5,0.5,,,,,,,,,0.5,0.56945,0.5256,,,2.925,,2.0,,,,,,,0.5,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,3.0,1.0,2.0,,,,1.0,1.0,,,,2.0,,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,0.6639,0.3333333333333333,0.5,,,,,,,1.0,1.0,2.0,,1.0,1.0,1.0,,,1.0,0.3333333333333333,,,,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1628977-202335-203457,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Hamidou Diallo, Patrick Patterson, Nerlens Noel","Luwawu-Cabarrot, Nader, Diallo, Patterson, Noel",1627789-1627846-1628977-202335-203457,OKC,304.0,2,5.0,-3.0,13.0,14.0,,27.0,3.0,6.0,,,,,1.0,4.0,7.0,,1.0,2.0,10.0,13.0,,,8.0,,1.0,,,,,,,,3.0,4.0,,4.0,2.0,2.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,10.0,,,,,,0.5714285714285714,0.5,0.5555555555555556,0.125,0.6,,0.5,,,0.75,,127.89473684210527,1.0,11.153846153846153,11.357142857142858,11.153846153846153,10.857142857142858,0.75,0.5,0.5,,,,,,,0.125,,0.875,0.6759375,,0.1111111111111111,0.125,1.8,25.0,1.0,,,,,,,0.125,,,,,,,,,1.0,,1.0,,,3.0,,1.0,4.0,,,,0.25,,,,,13.0,8.0,6.0,1.0,,,1.0,4.0,7.0,,1.0,2.0,10.0,,10.0,13.0,,,,0.5714285714285714,0.5,0.5555555555555556,,,1.0,1.0,0.75,,0.125,,0.6759375,1.0,1.0,,,,,,,3.0,,,,,,,,,0.5,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1628977-203457-203518,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Hamidou Diallo, Nerlens Noel, Alex Abrines","Luwawu-Cabarrot, Nader, Diallo, Noel, Abrines",1627789-1627846-1628977-203457-203518,OKC,157.0,2,3.0,-5.0,6.0,5.0,,11.0,1.0,1.0,,1.0,,1.0,,1.0,3.0,,1.0,,2.0,7.0,,2.0,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,0.3333333333333333,0.25,0.25,0.25,,,,,,,,100.89171974522293,,14.333333333333334,14.2,14.333333333333334,14.0,0.25,1.0,1.0,1.0,0.25,0.25,,,,,,0.5,0.4967625,,,,9.333333333333334,23.4,1.0,,,,,,,0.25,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,6.0,,1.0,,1.0,,,1.0,3.0,,1.0,,2.0,,2.0,6.0,,,,0.3333333333333333,0.25,0.25,,,,,0.25,0.25,,,0.4967625,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1628977-203471-203518,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Hamidou Diallo, Dennis Schroder, Alex Abrines","Luwawu-Cabarrot, Nader, Diallo, Schroder, Abrines",1627789-1627846-1628977-203471-203518,OKC,93.0,1,2.0,-2.0,4.0,5.0,,9.0,,2.0,,,,1.0,,,2.0,,1.0,,,2.0,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,139.3548387096774,,16.5,5.4,16.5,5.4,0.6666666666666666,,,,,0.3333333333333333,,,,,,1.0,0.5708666666666666,,,,1.65,23.2,,,,,,,,,,,,,,,1.0,,1.0,,,,,2.0,,,2.0,,0.5,0.5,,,,,,4.0,5.0,2.0,,1.0,,,,2.0,,1.0,,,,,4.0,1.0,,,,,,,,,,0.6666666666666666,0.3333333333333333,,,0.5708666666666666,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1629093-1629126-203518,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Tyler Davis, Deonte Burton, Alex Abrines","Luwawu-Cabarrot, Nader, Davis, Burton, Abrines",1627789-1627846-1629093-1629126-203518,OKC,54.0,1,1.0,,2.0,1.0,1.0,3.0,,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,1.0,0.5,,1.0,,80.0,,19.5,15.0,18.0,15.0,0.5,,,,,,,,,,1.0,0.5,0.4714,0.5716,,,7.45,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
1627789-1627846-1629126-202335-203457,1610612760,"Timothe Luwawu-Cabarrot, Abdel Nader, Deonte Burton, Patrick Patterson, Nerlens Noel","Luwawu-Cabarrot, Nader, Burton, Patterson, Noel",1627789-1627846-1629126-202335-203457,OKC,266.0,2,4.0,-6.0,10.0,11.0,1.0,21.0,1.0,3.0,,,1.0,1.0,1.0,3.0,5.0,1.0,2.0,,9.0,15.0,,2.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,,2.0,1.0,3.0,3.0,4.0,1.0,,,,,,,,,9.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.6,0.6428571428571429,0.6428571428571429,0.2857142857142857,,0.5,,0.3333333333333333,,,,113.68421052631578,,15.7,9.909090909090908,15.2,9.090909090909092,0.42857142857142855,0.3333333333333333,0.5,,,0.14285714285714285,1.0,1.0,1.0,0.14285714285714285,,0.7142857142857143,0.5087499999999999,,,,4.8,26.0,2.0,,,,,,,0.2857142857142857,,,,,,,1.0,,1.0,,2.0,,1.0,1.0,,1.0,3.0,1.0,0.2,0.3333333333333333,0.6666666666666666,,,,,3.0,11.0,2.0,2.0,,,,1.0,2.0,,,,2.0,,2.0,3.0,1.0,,,0.5,0.5,0.5,,,1.0,1.0,1.0,,,,0.58805,0.2222222222222222,0.3,,,,1.0,0.5,,1.0,,,,,,,,,0.5,,,,,2.0,1.0,0.6666666666666666,,0.5,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2019,2018-19,False
