EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGM,Arc3Assists,LostBallTurnovers,PenaltyTurnovers,FoulsDrawn,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffArc3ReboundPct,BlocksRecoveredPct,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGA,FtPoints,Fg2aBlocked,OffTwoPtRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedAtRim,BlockedCorner3,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2A,PenaltyFtPoints,PtsPutbacks,SelfOReb,ThreePtShootingFoulsDrawn,AtRimPctBlocked,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,SecondChanceFtPoints,PenaltyFG2M,LongMidRangeAssists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Steals,LostBallSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,BadPassSteals,ShortMidRangeFGM,SecondChanceCorner3FGA,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,ShortMidRangeAssists,ShortMidRangePctAssisted,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,BadPassOutOfBoundsTurnovers,Charge Fouls Drawn,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Offensive Fouls,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,HeaveAttempts,LongMidRangePctBlocked,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,team_id,year,season,team_vs
1627748-1628379-201961-202397-2585,1610612765,"Thon Maker, Luke Kennard, Wayne Ellington, Ish Smith, Zaza Pachulia","Maker, Kennard, Ellington, Smith, Pachulia",1627748-1628379-201961-202397-2585,DET,93.0,1,2.0,-1.0,5.0,4.0,,,9,,,,,2.0,,1.0,,2.0,1.0,2.0,,,,2.0,,,,,,,,1.0,2.0,,3.0,,3.0,,,,,,,,,1.0,,,,,,,,0.125,0.6666666666666666,,,1.0,1.0,,1.0,,,,1.0,,139.3548387096774,9.6,11.25,9.6,11.25,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5177166666666667,10.9,25.15,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,,1.0,0.3333333333333333,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628379-201961-202704-203083,1610612765,"Thon Maker, Luke Kennard, Wayne Ellington, Reggie Jackson, Andre Drummond","Maker, Kennard, Ellington, Jackson, Drummond",1627748-1628379-201961-202704-203083,DET,635.0,1,11.0,17.0,20.0,20.0,,1.0,40,9.0,10.0,,1.0,9.0,10.0,12.0,5.0,10.0,38.0,21.0,14.0,6.0,6.0,9.0,7.0,2.0,9.0,,7.0,20.0,2.0,5.0,6.0,,11.0,3.0,14.0,,,,,,,1.0,3.0,36.0,0.7,0.7777777777777778,0.4,0.5,0.5,0.8333333333333334,0.7954545454545454,0.8260869565217391,0.45454545454545453,,,0.8571428571428571,1.0,0.4,0.9166666666666666,0.42857142857142855,1.0,0.6666666666666666,1.0,1.0,90.70866141732283,12.1,19.65,12.05,19.1,0.45454545454545453,0.9,0.9,0.7777777777777778,0.045454545454545456,,,,0.4090909090909091,0.9090909090909091,0.5371,4.216666666666667,26.169999999999998,,5.0,,,,,,5.0,2.0,,,5.0,,,,,,,1.0,0.5555555555555556,0.5555555555555556,0.4,,,0.5555555555555556,,,,1.0,1.0,1.0,1.0,1.0,2.0,9.0,2.0,,2.0,2.0,,1.0,0.5,0.5,0.25,1.0,0.045454545454545456,0.5,1.0,0.05263157894736842,1.0,3.0,,1.0,,,,4.0,3.0,,2.0,,,,0.5,,1.0,0.045454545454545456,,0.4905,0.13043478260869565,0.23076923076923078,,,,1.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628379-201961-202704-204038,1610612765,"Thon Maker, Luke Kennard, Wayne Ellington, Reggie Jackson, Langston Galloway","Maker, Kennard, Ellington, Jackson, Galloway",1627748-1628379-201961-202704-204038,DET,93.0,1,2.0,-1.0,2.0,2.0,2.0,2.0,4,,2.0,,1.0,,,2.0,,1.0,1.0,2.0,,,,,,,,,,,1.0,1.0,,,1.0,2.0,3.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,0.125,0.3333333333333333,,,,1.0,1.0,0.5,1.0,1.0,,,,61.93548387096774,22.0,24.5,21.5,22.0,0.6666666666666666,,,,0.3333333333333333,,,,,1.0,0.47469999999999996,3.1,23.1,2.0,,,,,1.0,1.0,,,,1.0,1.0,,1.0,2.0,,,0.125,1.0,,,,,,,0.47469999999999996,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,0.25,,,,1.0,,1.0,,1.0,1.0,1.0,,,,2.0,,,,,0.5,,1.0,,,,,0.463,,,,1.0,,,2.0,1.0,,,,0.5,1.0,,,0.3333333333333333,,,,2.0,,1.0,,,1.0,1.0,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628379-202397-203922-204038,1610612765,"Thon Maker, Luke Kennard, Ish Smith, Glenn Robinson III, Langston Galloway","Maker, Kennard, Smith, Robinson III, Galloway",1627748-1628379-202397-203922-204038,DET,179.0,1,3.0,-3.0,6.0,5.0,,,11,,1.0,,1.0,1.0,,3.0,,2.0,,3.0,,,,1.0,,,,,,,,1.0,2.0,,3.0,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,0.4,,,0.5,1.0,,0.6,,,,0.3333333333333333,,88.49162011173185,19.5,12.4,19.5,9.0,0.2,,,,0.2,,,,0.2,0.6,0.47363,9.1,25.2,6.0,,,1.0,,2.0,,,,,1.0,,,,6.0,,,,1.0,,,,0.2,,,0.47363,,1.0,,,,,,,,2.0,2.0,2.0,1.0,,,,,,0.5,,,,,2.0,,1.0,,,,,,,,,,0.3333333333333333,,,,1.0,0.4,,,,,,1.0,,,3.0,,,,,1.0,,,,0.2,,,,1.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628379-202397-204038-2585,1610612765,"Thon Maker, Luke Kennard, Ish Smith, Langston Galloway, Zaza Pachulia","Maker, Kennard, Smith, Galloway, Pachulia",1627748-1628379-202397-204038-2585,DET,244.0,1,4.0,-1.0,8.0,9.0,,,17,3.0,3.0,,1.0,3.0,3.0,3.0,1.0,4.0,9.0,10.0,6.0,,3.0,3.0,3.0,1.0,4.0,,3.0,9.0,,3.0,,,3.0,,3.0,1.0,1.0,,,1.0,,,1.0,9.0,1.0,1.0,1.0,0.25,0.25,1.0,0.6428571428571429,0.5625,0.5714285714285714,1.0,,,1.0,,0.75,,,,,1.0,100.32786885245902,14.75,14.0,14.75,12.666666666666666,0.42857142857142855,1.0,1.0,1.0,0.14285714285714285,,,,0.42857142857142855,1.0,0.6068,1.9333333333333333,26.825,,1.0,,,,,,1.0,1.0,,,2.0,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628971-201933-201961-202704,1610612765,"Thon Maker, Bruce Brown, Blake Griffin, Wayne Ellington, Reggie Jackson","Maker, Brown, Griffin, Ellington, Jackson",1627748-1628971-201933-201961-202704,DET,47.0,1,1.0,5.0,2.0,1.0,,,3,1.0,1.0,,,,1.0,1.0,,,5.0,,,2.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,5.0,,,,,,1.0,1.0,1.25,,,,1.0,,,1.0,,,,1.0,,91.91489361702128,9.5,28.0,9.5,28.0,1.0,1.0,1.0,,,,,,,1.0,0.6544,1.1,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,3.0,,,,,,,,,,,,,0.5,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628971-201933-202397-204038,1610612765,"Thon Maker, Bruce Brown, Blake Griffin, Ish Smith, Langston Galloway","Maker, Brown, Griffin, Smith, Galloway",1627748-1628971-201933-202397-204038,DET,138.0,1,2.0,6.0,5.0,4.0,2.0,1.0,9,2.0,3.0,,,1.0,3.0,5.0,,1.0,6.0,,4.0,2.0,,1.0,2.0,,2.0,,1.0,4.0,,2.0,2.0,,4.0,1.0,5.0,,,,,,,,1.0,4.0,0.6666666666666666,0.6666666666666666,,,,0.6,0.5,0.5,0.16666666666666666,,,1.0,0.6666666666666666,,0.8,0.5,,,1.0,,93.91304347826087,11.8,19.75,11.0,16.25,0.5,0.6666666666666666,0.6666666666666666,0.5,,,,,0.16666666666666666,0.6666666666666666,0.46469166666666667,6.459999999999999,26.9,2.0,,,,,,2.0,,,,,1.0,,2.0,2.0,,0.5,0.5,1.0,,,,,,,0.3409,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0,,,1.0,,,,,,,,,,,1.0,,,0.16666666666666666,,0.6568,,,,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,0.5,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628971-201961-202704-203083,1610612765,"Thon Maker, Bruce Brown, Wayne Ellington, Reggie Jackson, Andre Drummond","Maker, Brown, Ellington, Jackson, Drummond",1627748-1628971-201961-202704-203083,DET,741.0,1,12.0,25.0,27.0,27.0,,3.0,54,8.0,9.0,1.0,3.0,9.0,11.0,15.0,6.0,12.0,44.0,19.0,10.0,12.0,18.0,9.0,5.0,6.0,11.0,1.0,5.0,28.0,1.0,5.0,8.0,1.0,14.0,3.0,17.0,,,1.0,,1.0,,2.0,5.0,42.0,0.45454545454545453,0.5,1.0,0.5,0.5,0.7333333333333333,0.7407407407407407,0.7586206896551724,0.4444444444444444,,1.0,0.8,0.8333333333333334,0.16666666666666666,0.8125,0.2,0.5,0.75,0.8,1.0,104.93927125506073,10.925925925925926,16.51851851851852,10.37037037037037,15.925925925925926,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.625,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.7777777777777778,0.5541462962962963,5.3,26.616666666666664,,5.0,,,,,,5.0,5.0,,,6.0,,,,,,,0.75,0.5555555555555556,0.5555555555555556,1.0,,,0.5555555555555556,,,,,,2.0,1.0,2.0,2.0,,3.0,1.0,3.0,2.0,,0.5,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.07407407407407407,,,0.045454545454545456,4.0,4.0,,1.0,,1.0,,6.0,4.0,,2.0,,,,0.25,,1.0,0.14814814814814814,,0.54765,0.13793103448275862,0.23529411764705882,,,,1.0,,,2.0,,,,,,,,,,,,1.0,,,,,,,0.5,0.5,,,,3.0,1.0,,2.0,,2.0,2.0,1.0,0.5,0.5,0.3333333333333333,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-1628971-201961-202704-204038,1610612765,"Thon Maker, Bruce Brown, Wayne Ellington, Reggie Jackson, Langston Galloway","Maker, Brown, Ellington, Jackson, Galloway",1627748-1628971-201961-202704-204038,DET,184.0,1,3.0,-6.0,5.0,5.0,,,10,,1.0,,,,1.0,3.0,,,2.0,8.0,2.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,2.0,1.0,2.0,,,3.0,2.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,78.26086956521739,18.8,18.0,18.8,15.2,0.3333333333333333,,,,,,,,,0.3333333333333333,0.4399,8.766666666666667,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,0.5,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-201933-201961-202704-204038,1610612765,"Thon Maker, Blake Griffin, Wayne Ellington, Reggie Jackson, Langston Galloway","Maker, Griffin, Ellington, Jackson, Galloway",1627748-201933-201961-202704-204038,DET,176.0,1,3.0,-5.0,7.0,6.0,,1.0,13,1.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,7.0,12.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,3.0,7.0,0.5,0.5,1.0,0.25,0.25,0.6666666666666666,0.5,0.5,0.5714285714285714,1.0,,1.0,,0.3333333333333333,1.0,0.25,0.5,1.0,,,106.36363636363637,16.142857142857142,10.5,15.142857142857142,10.5,0.14285714285714285,1.0,1.0,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,0.7142857142857143,0.5515214285714286,9.466666666666667,24.8,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,0.14285714285714285,,,,1.0,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1627748-201961-202397-203922-204038,1610612765,"Thon Maker, Wayne Ellington, Ish Smith, Glenn Robinson III, Langston Galloway","Maker, Ellington, Smith, Robinson III, Galloway",1627748-201961-202397-203922-204038,DET,22.0,1,,,1.0,,,,1,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.45454545454545,20.0,,20.0,,,,,,,,,,,,0.3096,20.5,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0.3096,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1628379-1628971-201961-202397-203083,1610612765,"Luke Kennard, Bruce Brown, Wayne Ellington, Ish Smith, Andre Drummond","Kennard, Brown, Ellington, Smith, Drummond",1628379-1628971-201961-202397-203083,DET,173.0,1,3.0,13.0,6.0,5.0,1.0,,11,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,13.0,,2.0,,6.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,,1.0,2.0,1.0,4.0,,4.0,1.0,,,,1.0,,1.0,1.0,13.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.375,1.3,0.75,1.0,1.0,0.6666666666666666,1.0,,0.75,,,,1.0,,91.5606936416185,10.333333333333334,22.2,10.333333333333334,21.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,1.0,0.5,1.0,0.56315,2.1,25.53333333333333,3.0,2.0,,,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,,5.0,3.0,1.0,1.5,1.25,1.0,1.0,1.0,0.5,,,1.0,0.6153,0.38461538461538464,0.5,,,,,,,3.0,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1628379-1628971-201961-202704-203083,1610612765,"Luke Kennard, Bruce Brown, Wayne Ellington, Reggie Jackson, Andre Drummond","Kennard, Brown, Ellington, Jackson, Drummond",1628379-1628971-201961-202704-203083,DET,46.0,1,1.0,1.0,2.0,2.0,,,4,1.0,1.0,,,,1.0,2.0,,,3.0,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,,,1.0,1.0,2.0,,2.0,,,,,,,1.0,1.0,3.0,1.0,1.0,,,,0.5,0.5,0.75,,,1.0,1.0,,,1.0,,,1.0,,,125.21739130434781,8.5,14.5,8.5,14.5,0.5,1.0,1.0,1.0,,,,,,0.5,0.5707,7.45,,2.0,,,,,,3.0,,,,,1.0,,3.0,2.0,,0.5,0.75,,,,,,,,0.5707,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,0.5,,,0.5,0.5,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,0.5,,,,0.5,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1628379-1628971-202397-203083-204038,1610612765,"Luke Kennard, Bruce Brown, Ish Smith, Andre Drummond, Langston Galloway","Kennard, Brown, Smith, Drummond, Galloway",1628379-1628971-202397-203083-204038,DET,345.0,2,6.0,11.0,12.0,12.0,1.0,1.0,24,4.0,5.0,,,4.0,6.0,8.0,2.0,4.0,21.0,10.0,8.0,4.0,6.0,4.0,4.0,2.0,6.0,,2.0,14.0,,2.0,3.0,1.0,6.0,1.0,7.0,,,,,,,2.0,2.0,19.0,0.6666666666666666,0.8,1.0,0.5,0.5,0.75,0.75,0.8076923076923077,0.3333333333333333,,1.0,1.0,1.0,,1.0,0.25,,1.0,1.0,,100.17391304347827,13.833333333333334,14.916666666666666,13.833333333333334,14.916666666666666,0.4166666666666667,0.8,1.0,0.5,,,,,0.3333333333333333,0.75,0.5259208333333333,4.3875,26.9,5.0,2.0,2.0,3.0,2.0,3.0,8.0,2.0,2.0,,,4.0,,8.0,5.0,0.6666666666666666,0.75,0.8,1.0,0.5,0.5,1.0,0.75,0.6666666666666666,0.5,0.508225,0.38095238095238093,0.4166666666666667,1.0,1.0,,1.0,1.0,2.0,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.09523809523809523,3.0,3.0,1.0,1.0,,,,4.0,3.0,,,,0.125,,0.5,1.0,1.0,0.25,,0.5463,0.23076923076923078,0.3333333333333333,,,,,1.0,2.0,2.0,,,0.2,,,,,,,,1.0,,,,,,,,,,,0.25,,1.0,,,2.0,,1.0,2.0,,0.6666666666666666,0.6666666666666666,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1628379-1628971-202704-203083-204038,1610612765,"Luke Kennard, Bruce Brown, Reggie Jackson, Andre Drummond, Langston Galloway","Kennard, Brown, Jackson, Drummond, Galloway",1628379-1628971-202704-203083-204038,DET,243.0,2,4.0,-2.0,7.0,8.0,,,15,1.0,2.0,,,1.0,3.0,4.0,1.0,1.0,10.0,12.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,,1.0,5.0,,1.0,1.0,,2.0,,2.0,1.0,,1.0,,2.0,,,,10.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.75,0.9,0.8333333333333334,0.2,0.5,,1.0,1.0,,1.0,,,1.0,,,88.88888888888889,16.0,16.375,16.0,16.375,0.4,0.5,1.0,1.0,,,,,0.2,0.6,0.49078999999999995,8.125,29.7,,1.0,,,,,,1.0,1.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,0.2,,,,1.0,1.0,1.0,,,,,2.0,1.0,1.0,,,0.25,,,,,0.2,,,0.16666666666666666,0.2,,,,,,,,,,0.5,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1628379-1629017-202397-204038-2585,1610612765,"Luke Kennard, Khyri Thomas, Ish Smith, Langston Galloway, Zaza Pachulia","Kennard, Thomas, Smith, Galloway, Pachulia",1628379-1629017-202397-204038-2585,DET,257.0,1,4.0,-5.0,7.0,8.0,7.0,,15,1.0,1.0,,,2.0,1.0,3.0,,2.0,2.0,7.0,,2.0,,2.0,,,,,,,,2.0,1.0,,3.0,,3.0,2.0,2.0,,,2.0,,,1.0,2.0,,,,,,0.3333333333333333,0.2,0.2,0.4,1.0,,1.0,1.0,,1.0,,,,,1.0,84.04669260700389,20.428571428571427,14.25,20.428571428571427,14.25,0.2,1.0,1.0,,,,,,0.4,0.6,0.46281999999999995,3.9,27.35,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1628379-201933-201961-202397-203083,1610612765,"Luke Kennard, Blake Griffin, Wayne Ellington, Ish Smith, Andre Drummond","Kennard, Griffin, Ellington, Smith, Drummond",1628379-201933-201961-202397-203083,DET,78.0,1,1.0,-2.0,2.0,3.0,3.0,,5,,,,,2.0,,,1.0,2.0,3.0,5.0,,,3.0,2.0,,1.0,1.0,,,3.0,,,1.0,,1.0,,1.0,,,,,,,1.0,1.0,3.0,,,1.0,0.5,0.5,,0.75,0.75,1.0,,,1.0,,,1.0,,,1.0,,,92.3076923076923,11.5,18.333333333333332,11.5,18.333333333333332,,,,,,,,,1.0,1.0,0.5478,,26.6,2.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,,,,,3.0,2.0,0.5,0.75,0.75,,0.5,0.5,1.0,1.0,0.5,0.5,0.5478,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
1628379-201933-201961-202397-204038,1610612765,"Luke Kennard, Blake Griffin, Wayne Ellington, Ish Smith, Langston Galloway","Kennard, Griffin, Ellington, Smith, Galloway",1628379-201933-201961-202397-204038,DET,4.0,1,,,,1.0,1.0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.0,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2019,2018-19,True
