EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,BlockedLongMidRange,OffensiveGoaltends,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,HeaveAttempts,Corner3PctBlocked,Clear Path Fouls,BlockedCorner3,team_id,year,season,team_vs
1627752-1628381-1628989-1629027-203473,1610612737,"Taurean Prince, John Collins, Kevin Huerter, Trae Young, Dewayne Dedmon","Prince, Collins, Huerter, Young, Dedmon",1627752-1628381-1628989-1629027-203473,ATL,19441.0,26,324,32.0,694,693,85.0,106.0,67.0,1387,149.0,213.0,26.0,29.0,17.0,26.0,41.0,93.0,35.0,71.0,26.0,64.0,4.0,4.0,8.0,60.0,170.0,6.0,16.0,5.0,19.0,225.0,377.0,86.0,234.0,129.0,837.0,805.0,31.0,45.0,6.0,20.0,10.0,90.0,19.0,34.0,9.0,27.0,34.0,99.0,268.0,182.0,219.0,39.0,40.0,170.0,60.0,27.0,1.0,134.0,73.0,207.0,48.0,25.0,91.0,21.0,22.0,487.0,26.0,49.0,1.0,116.0,115.0,10.0,241.0,76.0,317.0,10.0,69.0,51.0,18.0,58.0,8.0,37.0,28.0,2.0,21.0,1.0,3.0,86.0,6.0,14.0,61.0,133.0,1.0,10.0,7.0,142.0,3.0,7.0,11.0,163.0,13.0,1.0,1.0,70.0,4.0,13.0,34.0,2.0,2.0,21.0,13.0,36.0,15.0,1.0,2.0,747.0,98.0,84.0,5.0,11.0,0.5955555555555555,0.6536585365853659,0.8488372093023255,0.36752136752136755,0.3,0.3333333333333333,0.36752136752136755,0.596816976127321,0.6888888888888889,0.5588235294117647,0.5793780687397708,0.6153846153846154,0.5327868852459017,0.6111111111111112,0.6428571428571429,0.61875,0.3829787234042553,0.004273504273504274,0.07161803713527852,0.09859154929577464,0.06451612903225806,0.0058823529411764705,0.6744186046511628,0.8333333333333334,0.125,0.6388888888888888,0.3223684210526316,0.7785234899328859,0.17567567567567569,0.7021276595744681,0.25,0.3125,0.40384615384615385,0.2222222222222222,0.18181818181818182,0.15789473684210525,0.5733333333333334,0.6666666666666666,0.7333333333333333,0.7678571428571429,0.8108108108108109,0.03676470588235294,102.73545599506198,0.4166666666666667,13.802593659942364,14.230880230880231,13.291066282420749,13.613275613275613,0.3486088379705401,0.6995305164319249,0.7760416666666666,0.610738255033557,0.15220949263502456,0.44086021505376344,0.47126436781609193,0.5121951219512195,0.11620294599018004,0.49295774647887325,0.49295774647887325,0.6285714285714286,0.10474631751227496,0.40625,0.40625,0.9615384615384616,0.27823240589198034,0.35294117647058826,0.35502958579881655,0.8,0.4461538461538462,0.896551724137931,0.15384615384615385,0.06153846153846154,0.24615384615384617,0.375,0.6666666666666666,0.4262295081967213,0.6538461538461539,0.13114754098360656,0.5,0.3114754098360656,0.2631578947368421,0.7315875613747954,0.35294117647058826,0.5496042553191489,0.5358522727272728,0.5836229508196721,0.11028315946348734,0.16129032258064516,0.016877637130801686,0.10752688172043011,0.11827956989247312,6.517771883289124,24.87008547008547,0.12247838616714697,,,,,,,,,,,,1610612737,2019,2018-19,True
1628381-1628989-1629027-203145-203473,1610612737,"John Collins, Kevin Huerter, Trae Young, Kent Bazemore, Dewayne Dedmon","Collins, Huerter, Young, Bazemore, Dedmon",1628381-1628989-1629027-203145-203473,ATL,8916.0,18,149,3.0,311,318,25.0,39.0,31.0,629,66.0,106.0,8.0,17.0,3.0,5.0,18.0,35.0,10.0,26.0,10.0,31.0,2.0,1.0,4.0,25.0,79.0,3.0,6.0,2.0,9.0,94.0,167.0,35.0,110.0,53.0,346.0,343.0,11.0,20.0,4.0,8.0,6.0,40.0,4.0,8.0,3.0,13.0,7.0,24.0,124.0,64.0,84.0,21.0,12.0,79.0,25.0,12.0,,62.0,28.0,90.0,19.0,9.0,47.0,10.0,5.0,208.0,14.0,27.0,,51.0,45.0,5.0,101.0,41.0,142.0,7.0,45.0,31.0,14.0,28.0,6.0,19.0,20.0,5.0,9.0,2.0,2.0,48.0,4.0,3.0,32.0,56.0,1.0,3.0,1.0,69.0,3.0,4.0,4.0,71.0,7.0,,4.0,32.0,,5.0,13.0,,,9.0,4.0,13.0,4.0,,,306.0,21.0,23.0,2.0,2.0,0.6595744680851063,0.7045454545454546,0.8,0.3181818181818182,0.5,0.23076923076923078,0.3181818181818182,0.562874251497006,0.55,0.5,0.5288808664259927,0.6071428571428571,0.40476190476190477,0.5602605863192183,0.625,0.46153846153846156,0.3971119133574007,,0.0718562874251497,0.08490566037735849,0.05714285714285714,,0.5833333333333334,0.625,,0.5769230769230769,0.3698630136986301,0.7727272727272727,0.18666666666666668,0.6666666666666666,0.27702702702702703,0.4,0.29411764705882354,0.375,0.24074074074074073,0.047619047619047616,0.5263157894736842,0.6785714285714286,0.5,0.8409090909090909,0.6363636363636364,0.051470588235294115,101.58815612382234,0.3076923076923077,14.29903536977492,14.053459119496855,13.82636655948553,13.19811320754717,0.38267148014440433,0.6226415094339622,0.6804123711340206,0.7121212121212122,0.1263537906137184,0.5142857142857142,0.5454545454545454,0.5555555555555556,0.09386281588447654,0.38461538461538464,0.4,0.5,0.11191335740072202,0.3225806451612903,0.3225806451612903,0.9,0.2851985559566787,0.31645569620253167,0.31645569620253167,0.76,0.6071428571428571,0.47058823529411764,0.25,0.07142857142857142,0.21428571428571427,0.5,1.0,0.23809523809523808,0.6,0.19047619047619047,0.25,0.42857142857142855,0.2222222222222222,0.779783393501805,0.31645569620253167,0.547313357400722,0.5499428571428572,0.5373642857142856,0.10596026490066225,0.16666666666666666,,0.11560693641618497,0.06936416184971098,5.480838323353293,25.056363636363635,0.08038585209003216,1.0,0.038461538461538464,0.5,,,,,,,,,1610612737,2019,2018-19,True
1627761-1628381-1628989-1629027-203473,1610612737,"DeAndre' Bembry, John Collins, Kevin Huerter, Trae Young, Dewayne Dedmon","Bembry, Collins, Huerter, Young, Dedmon",1627761-1628381-1628989-1629027-203473,ATL,8259.0,24,138,-2.0,280,283,27.0,19.0,29.0,563,60.0,84.0,11.0,18.0,6.0,10.0,17.0,36.0,13.0,27.0,8.0,29.0,1.0,1.0,3.0,25.0,65.0,2.0,8.0,3.0,8.0,90.0,147.0,33.0,94.0,60.0,339.0,341.0,11.0,20.0,2.0,9.0,1.0,29.0,8.0,15.0,4.0,11.0,8.0,36.0,106.0,74.0,93.0,6.0,12.0,65.0,25.0,11.0,,53.0,31.0,84.0,23.0,8.0,41.0,5.0,7.0,199.0,15.0,21.0,,50.0,44.0,2.0,96.0,36.0,132.0,2.0,26.0,20.0,6.0,23.0,5.0,16.0,26.0,4.0,7.0,,4.0,49.0,5.0,3.0,29.0,65.0,1.0,4.0,8.0,63.0,,3.0,4.0,76.0,11.0,1.0,2.0,41.0,1.0,1.0,19.0,,,13.0,6.0,19.0,13.0,1.0,1.0,310.0,36.0,27.0,3.0,1.0,0.5888888888888889,0.6309523809523809,0.9393939393939394,0.35106382978723405,0.2222222222222222,0.36363636363636365,0.35106382978723405,0.6122448979591837,0.55,0.5333333333333333,0.578838174273859,0.4827586206896552,0.5384615384615384,0.6194852941176471,0.48333333333333334,0.5454545454545454,0.3900414937759336,,0.07482993197278912,0.08333333333333333,0.1111111111111111,,0.46938775510204084,1.0,,0.6285714285714286,0.38181818181818183,0.704225352112676,0.25,0.6666666666666666,0.3130434782608696,0.34782608695652173,0.3684210526315789,0.46153846153846156,0.2564102564102564,0.23809523809523808,0.6190476190476191,0.6086956521739131,0.8,0.6727272727272727,0.8125,0.019230769230769232,98.16200508536141,0.6842105263157895,14.65,14.68904593639576,14.167857142857143,13.96113074204947,0.34854771784232363,0.7142857142857143,0.7792207792207793,0.6833333333333333,0.14937759336099585,0.4722222222222222,0.53125,0.29411764705882354,0.11203319502074689,0.48148148148148145,0.48148148148148145,0.5384615384615384,0.12033195020746888,0.27586206896551724,0.27586206896551724,1.0,0.2697095435684647,0.38461538461538464,0.38461538461538464,0.92,0.6206896551724138,0.6111111111111112,0.2727272727272727,0.034482758620689655,0.27586206896551724,0.25,1.0,0.38461538461538464,0.6,0.11538461538461539,0.3333333333333333,0.3076923076923077,0.375,0.7385892116182573,0.38461538461538464,0.5316514583333334,0.5594033333333334,0.51354,0.15498154981549817,0.23163841807909605,0.010638297872340425,0.0855457227138643,0.10619469026548672,6.5,25.011702127659575,0.09642857142857143,,,,,,,,,,,,1610612737,2019,2018-19,True
1627752-1629027-1713-203145-203458,1610612737,"Taurean Prince, Trae Young, Vince Carter, Kent Bazemore, Alex Len","Prince, Young, Carter, Bazemore, Len",1627752-1629027-1713-203145-203458,ATL,6125.0,18,102,49.0,220,223,18.0,14.0,22.0,443,39.0,60.0,5.0,8.0,3.0,4.0,15.0,31.0,13.0,32.0,3.0,9.0,1.0,1.0,2.0,32.0,64.0,2.0,4.0,,3.0,67.0,123.0,35.0,73.0,32.0,271.0,222.0,9.0,17.0,2.0,5.0,4.0,28.0,5.0,9.0,1.0,5.0,6.0,19.0,80.0,54.0,93.0,12.0,4.0,64.0,32.0,15.0,,40.0,31.0,71.0,28.0,3.0,27.0,8.0,5.0,173.0,5.0,20.0,1.0,46.0,46.0,6.0,98.0,26.0,124.0,3.0,17.0,14.0,3.0,17.0,4.0,12.0,19.0,2.0,5.0,1.0,3.0,36.0,3.0,4.0,20.0,48.0,2.0,2.0,4.0,47.0,1.0,2.0,5.0,41.0,7.0,,2.0,22.0,,1.0,13.0,,,9.0,3.0,13.0,12.0,,1.0,243.0,19.0,18.0,2.0,1.0,0.5970149253731343,0.6153846153846154,0.8857142857142857,0.4794520547945205,0.4,0.2,0.4794520547945205,0.5447154471544715,0.5294117647058824,0.5555555555555556,0.6096938775510204,0.5454545454545454,0.4642857142857143,0.6344339622641509,0.6086956521739131,0.5588235294117647,0.37244897959183676,,0.12195121951219512,0.15,0.1935483870967742,,0.4722222222222222,1.0,0.3333333333333333,0.7301587301587301,0.36363636363636365,0.8363636363636363,0.13157894736842105,0.7796610169491526,0.26881720430107525,0.45,0.4375,0.21052631578947367,0.125,0.16666666666666666,0.75,0.5555555555555556,0.9230769230769231,0.8205128205128205,0.875,0.0379746835443038,104.15020408163265,0.9230769230769231,13.913636363636364,13.739910313901346,13.4,13.394618834080717,0.30612244897959184,0.65,0.7647058823529411,0.6923076923076923,0.15816326530612246,0.4838709677419355,0.6,0.5333333333333333,0.16326530612244897,0.40625,0.40625,0.38461538461538464,0.04591836734693878,0.3333333333333333,0.3333333333333333,1.0,0.32653061224489793,0.5,0.5,0.875,0.36363636363636365,0.625,0.6,0.045454545454545456,0.18181818181818182,0.5,1.0,0.2857142857142857,0.75,0.14285714285714285,0.5,0.21428571428571427,,0.6785714285714286,0.5,0.5406788265306123,0.5194722222222222,0.553725,0.10426540284360189,0.15942028985507245,,0.1033210332103321,0.07011070110701106,7.78130081300813,25.493150684931507,0.08181818181818182,,,,1.0,1.0,,,,,,,1610612737,2019,2018-19,True
1627752-1628381-1628989-1629027-203458,1610612737,"Taurean Prince, John Collins, Kevin Huerter, Trae Young, Alex Len","Prince, Collins, Huerter, Young, Len",1627752-1628381-1628989-1629027-203458,ATL,5670.0,19,94,15.0,211,210,37.0,37.0,21.0,421,33.0,58.0,5.0,8.0,5.0,13.0,14.0,45.0,12.0,22.0,13.0,23.0,2.0,1.0,2.0,19.0,44.0,2.0,3.0,3.0,5.0,59.0,125.0,32.0,67.0,35.0,249.0,234.0,6.0,14.0,3.0,5.0,4.0,25.0,7.0,24.0,4.0,7.0,8.0,34.0,64.0,54.0,81.0,15.0,6.0,44.0,19.0,6.0,,32.0,27.0,59.0,14.0,13.0,23.0,2.0,7.0,145.0,9.0,14.0,2.0,43.0,36.0,3.0,82.0,25.0,107.0,3.0,18.0,13.0,5.0,15.0,3.0,11.0,9.0,1.0,4.0,,1.0,24.0,3.0,9.0,17.0,35.0,,3.0,4.0,41.0,,1.0,4.0,48.0,6.0,,2.0,21.0,1.0,4.0,11.0,,,6.0,4.0,11.0,8.0,,,224.0,34.0,37.0,1.0,3.0,0.5423728813559322,0.5714285714285714,0.84375,0.47761194029850745,0.6,0.5714285714285714,0.47761194029850745,0.472,0.42857142857142855,0.2916666666666667,0.5572916666666666,0.5526315789473685,0.41935483870967744,0.5825471698113207,0.5681818181818182,0.4594594594594595,0.3489583333333333,,0.048,0.10344827586206896,,,0.625,1.0,0.2857142857142857,0.6428571428571429,0.21212121212121213,0.7962962962962963,0.2571428571428571,0.7181818181818181,0.22772277227722773,0.28,0.1935483870967742,0.1,0.12,0.6,0.6129032258064516,0.5882352941176471,0.875,0.8461538461538461,0.6666666666666666,0.031578947368421054,106.92063492063492,0.7272727272727273,13.213270142180095,13.723809523809523,12.663507109004739,13.18095238095238,0.3020833333333333,0.5689655172413793,0.6346153846153846,0.696969696969697,0.234375,0.3111111111111111,0.3111111111111111,0.14285714285714285,0.11458333333333333,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.11979166666666667,0.5652173913043478,0.5652173913043478,1.0,0.22916666666666666,0.4318181818181818,0.4318181818181818,0.7368421052631579,0.42105263157894735,0.625,0.2,0.10526315789473684,0.15789473684210525,0.6666666666666666,0.5,0.41935483870967744,0.38461538461538464,0.06451612903225806,0.5,0.16129032258064516,0.6,0.6510416666666666,0.4318181818181818,0.5424635416666667,0.479005,0.5196774193548387,0.10576923076923077,0.15,0.014705882352941176,0.10040160642570281,0.13654618473895583,7.356,24.62537313432836,0.17535545023696683,1.0,,0.5,1.0,,1.0,,,,,,1610612737,2019,2018-19,True
1627752-1628381-1629027-203145-203473,1610612737,"Taurean Prince, John Collins, Trae Young, Kent Bazemore, Dewayne Dedmon","Prince, Collins, Young, Bazemore, Dedmon",1627752-1628381-1629027-203145-203473,ATL,4658.0,15,78,26.0,160,164,48.0,38.0,20.0,324,33.0,60.0,7.0,11.0,8.0,18.0,6.0,18.0,6.0,13.0,6.0,20.0,2.0,2.0,7.0,14.0,38.0,2.0,3.0,2.0,8.0,45.0,91.0,20.0,58.0,34.0,184.0,158.0,8.0,14.0,3.0,5.0,3.0,28.0,9.0,26.0,4.0,15.0,16.0,46.0,50.0,40.0,51.0,9.0,12.0,38.0,14.0,14.0,,25.0,17.0,42.0,12.0,5.0,17.0,6.0,2.0,101.0,5.0,18.0,,35.0,32.0,6.0,73.0,23.0,96.0,1.0,17.0,13.0,4.0,10.0,1.0,7.0,6.0,,3.0,,1.0,16.0,,5.0,15.0,43.0,1.0,5.0,2.0,38.0,,1.0,,44.0,7.0,,,18.0,2.0,5.0,11.0,,,4.0,5.0,11.0,6.0,,1.0,156.0,43.0,46.0,5.0,2.0,0.5555555555555556,0.6410256410256411,0.85,0.3448275862068966,0.6,0.26666666666666666,0.3448275862068966,0.4945054945054945,0.5714285714285714,0.34615384615384615,0.5033557046979866,0.6578947368421053,0.36585365853658536,0.5508982035928144,0.6666666666666666,0.4791666666666667,0.38926174496644295,,0.15384615384615385,0.21666666666666667,0.05555555555555555,,0.625,0.8571428571428571,,0.6956521739130435,0.391304347826087,0.7954545454545454,0.13157894736842105,0.7444444444444445,0.27380952380952384,0.48148148148148145,0.25,0.2857142857142857,0.20833333333333334,,0.55,0.8235294117647058,0.7777777777777778,0.8275862068965517,0.7333333333333333,0.014285714285714285,100.16316015457276,0.5454545454545454,13.925,14.817073170731707,13.4,14.140243902439025,0.40268456375838924,0.55,0.7021276595744681,0.5151515151515151,0.12080536912751678,0.3333333333333333,0.35294117647058826,1.0,0.087248322147651,0.46153846153846156,0.46153846153846156,0.3333333333333333,0.1342281879194631,0.3,0.3,0.8333333333333334,0.2550335570469799,0.3684210526315789,0.3684210526315789,0.8571428571428571,0.5789473684210527,0.6363636363636364,0.14285714285714285,0.10526315789473684,0.15789473684210525,0.6666666666666666,0.5,0.43902439024390244,0.4444444444444444,0.17073170731707318,0.2857142857142857,0.1951219512195122,0.25,0.7919463087248322,0.3684210526315789,0.5491030201342282,0.5668,0.5356756097560976,0.12345679012345678,0.17647058823529413,0.03333333333333333,0.15217391304347827,0.25,5.268131868131868,24.629310344827587,0.3,1.0,,0.5,2.0,,1.0,1.0,,,,,1610612737,2019,2018-19,True
1627752-1629016-1629027-203145-203458,1610612737,"Taurean Prince, Omari Spellman, Trae Young, Kent Bazemore, Alex Len","Prince, Spellman, Young, Bazemore, Len",1627752-1629016-1629027-203145-203458,ATL,3742.0,13,62,37.0,141,143,19.0,20.0,19.0,284,26.0,43.0,4.0,7.0,3.0,6.0,8.0,19.0,11.0,20.0,5.0,9.0,2.0,,1.0,12.0,36.0,,2.0,1.0,4.0,45.0,82.0,17.0,45.0,23.0,164.0,127.0,6.0,9.0,1.0,4.0,4.0,19.0,4.0,8.0,1.0,5.0,6.0,17.0,54.0,36.0,45.0,6.0,8.0,36.0,12.0,3.0,,27.0,15.0,42.0,10.0,5.0,17.0,3.0,7.0,99.0,10.0,10.0,2.0,26.0,22.0,3.0,51.0,22.0,73.0,2.0,22.0,18.0,4.0,15.0,3.0,11.0,11.0,1.0,4.0,,2.0,26.0,5.0,6.0,10.0,25.0,,1.0,3.0,27.0,,2.0,3.0,29.0,3.0,,2.0,8.0,2.0,4.0,9.0,,,8.0,1.0,9.0,3.0,,,145.0,17.0,19.0,1.0,2.0,0.6,0.6585365853658537,0.8823529411764706,0.37777777777777777,0.25,0.2,0.37777777777777777,0.5487804878048781,0.6666666666666666,0.5,0.5551181102362205,0.5769230769230769,0.4230769230769231,0.5869565217391305,0.6,0.5,0.3543307086614173,,0.036585365853658534,0.06976744186046512,,,0.5769230769230769,1.0,0.5,0.6111111111111112,0.2702702702702703,0.8387096774193549,0.35714285714285715,0.7164179104477612,0.3076923076923077,0.29411764705882354,0.18181818181818182,0.3333333333333333,0.375,0.25,0.5,0.75,0.8333333333333334,0.8333333333333334,0.8461538461538461,0.03225806451612903,109.28915018706574,0.3333333333333333,13.432624113475176,12.923076923076923,12.787234042553191,12.475524475524475,0.33858267716535434,0.6046511627906976,0.65,0.6538461538461539,0.14960629921259844,0.42105263157894735,0.42105263157894735,0.375,0.15748031496062992,0.55,0.55,0.6363636363636364,0.07086614173228346,0.5555555555555556,0.5555555555555556,1.0,0.28346456692913385,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5384615384615384,0.5714285714285714,,0.15384615384615385,0.15384615384615385,,,0.46153846153846156,0.5,0.07692307692307693,,0.3076923076923077,0.25,0.6929133858267716,0.3333333333333333,0.5330125984251969,0.5417444444444445,0.5461615384615385,0.07462686567164178,0.09195402298850575,0.0425531914893617,0.11585365853658537,0.10365853658536585,7.719512195121951,25.39111111111111,0.1347517730496454,1.0,,0.5,,,1.0,,,,,,1610612737,2019,2018-19,True
1627761-1629121-1713-203145-203458,1610612737,"DeAndre' Bembry, Jaylen Adams, Vince Carter, Kent Bazemore, Alex Len","Bembry, Adams, Carter, Bazemore, Len",1627761-1629121-1713-203145-203458,ATL,3118.0,10,52,-9.0,111,110,64.0,40.0,21.0,221,15.0,29.0,5.0,9.0,7.0,17.0,7.0,20.0,2.0,9.0,5.0,12.0,1.0,2.0,6.0,9.0,28.0,1.0,1.0,5.0,15.0,24.0,58.0,14.0,40.0,27.0,117.0,126.0,7.0,13.0,2.0,2.0,10.0,30.0,13.0,36.0,7.0,21.0,17.0,64.0,18.0,30.0,39.0,3.0,8.0,27.0,9.0,6.0,,9.0,13.0,22.0,8.0,5.0,7.0,2.0,,57.0,5.0,16.0,2.0,24.0,17.0,3.0,44.0,23.0,67.0,1.0,10.0,8.0,2.0,9.0,4.0,8.0,10.0,3.0,1.0,,,19.0,2.0,11.0,9.0,25.0,1.0,1.0,2.0,26.0,,1.0,,37.0,5.0,,,15.0,,6.0,4.0,,,3.0,1.0,4.0,2.0,,,87.0,64.0,64.0,3.0,5.0,0.375,0.45,0.9285714285714286,0.35,1.0,0.3333333333333333,0.358974358974359,0.41379310344827586,0.5384615384615384,0.3611111111111111,0.45918367346938777,0.6666666666666666,0.41228070175438597,0.5131578947368421,0.7142857142857143,0.47761194029850745,0.40816326530612246,,0.10344827586206896,0.06896551724137931,0.2,,0.47368421052631576,0.5,0.6666666666666666,0.7391304347826086,0.48484848484848486,0.75,0.2,0.7454545454545455,0.3620689655172414,0.5,0.5833333333333334,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.6666666666666666,0.7142857142857143,1.0,0.7857142857142857,0.5,0.019230769230769232,102.06542655548428,0.5,14.072072072072071,14.145454545454545,13.54054054054054,13.427272727272728,0.29591836734693877,0.5172413793103449,0.5555555555555556,0.4666666666666667,0.20408163265306123,0.35,0.4375,0.2857142857142857,0.09183673469387756,0.2222222222222222,0.2222222222222222,,0.12244897959183673,0.4166666666666667,0.4166666666666667,1.0,0.2857142857142857,0.32142857142857145,0.32142857142857145,0.8888888888888888,0.6,0.5555555555555556,0.2,0.06666666666666667,0.06666666666666667,1.0,1.0,0.2982456140350877,0.4117647058823529,0.10526315789473684,0.3333333333333333,0.2631578947368421,0.3333333333333333,0.7040816326530612,0.3333333333333333,0.5257036082474227,0.5315807692307692,0.5155280701754387,0.1388888888888889,0.22058823529411764,,0.2564102564102564,0.5470085470085471,6.582758620689655,25.307499999999997,0.5765765765765766,1.0,,1.0,,,1.0,,1.0,,,,1610612737,2019,2018-19,True
