EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PtsAssisted3s,ThreePtAssists,Arc3Assists,DefThreePtRebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,Arc3PctAssisted,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,BlockedShortMidRange,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,LiveBallTurnovers,BadPassTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,LiveBallTurnoverPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Travels,SecondChanceArc3FGA,ShortMidRangeAssists,LostBallSteals,ShortMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,FTDefRebounds,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,PenaltyFg3Pct,DefFTReboundPct,PenaltyArc3Accuracy,SelfOReb,SelfORebPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceArc3FGM,Offensive Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,PenaltyCorner3FGM,Charge Fouls,Loose Ball Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceFtPoints,DefensiveGoaltends,Fg3aBlocked,Loose Ball Fouls Drawn,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,StepOutOfBoundsTurnovers,BlockedCorner3,HeaveAttempts,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101141-1626192-1628425-201572-202339,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Brook Lopez, Eric Bledsoe","Ilyasova, Connaughton, Brown, Lopez, Bledsoe",101141-1626192-1628425-201572-202339,MIL,137.0,1,2.0,-1.0,4.0,3.0,,7.0,1.0,1.0,,1.0,2.0,2.0,,1.0,6.0,7.0,4.0,,1.0,,2.0,2.0,1.0,4.0,,,1.0,,,4.0,1.0,1.0,,,1.0,0.6666666666666666,0.75,0.3333333333333333,,,,73.57664233576642,21.75,16.666666666666668,20.0,16.666666666666668,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,0.6666666666666666,,0.5094,9.8,25.2,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,1.0,,,2.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,1.0,1.0,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.25,0.3333333333333333,0.3333333333333333,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-201588-202339,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Eric Bledsoe","Ilyasova, Connaughton, Brown, Hill, Bledsoe",101141-1626192-1628425-201588-202339,MIL,60.0,1,1.0,-2.0,2.0,2.0,2.0,4.0,,,,2.0,,,,2.0,,2.0,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,96.0,16.0,14.0,16.0,14.0,,,,,1.0,,,1.0,,0.5487,,26.05,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-201588-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Nikola Mirotic","Ilyasova, Connaughton, Brown, Hill, Mirotic",101141-1626192-1628425-201588-202703,MIL,172.0,2,3.0,,5.0,7.0,7.0,12.0,1.0,5.0,1.0,3.0,1.0,5.0,1.0,3.0,6.0,6.0,,3.0,3.0,1.0,,,,,3.0,4.0,7.0,,1.0,4.0,,,0.3333333333333333,0.3333333333333333,0.2,0.3125,0.3333333333333333,0.375,1.0,1.0,1.0,100.46511627906976,19.8,10.428571428571429,19.0,8.857142857142858,0.625,0.2,0.2,,0.375,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.5220875,1.58,26.599999999999998,,,,1.0,,,,,,1.0,1.0,,,,2.0,1.0,1.0,3.0,,1.0,,,,,,1.0,1.0,1.0,3.0,2.0,,1.0,1.0,1.0,1.0,2.0,2.0,,,,3.0,3.0,,,,,,,1.0,,,2.0,,1.0,,1.0,2.0,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,0.16666666666666666,,,,0.75,,0.5,0.75,,,,1.0,,,,,,,1.0,0.3333333333333333,,0.5,,,0.5,0.5837,0.44175,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-201588-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Giannis Antetokounmpo","Ilyasova, Connaughton, Brown, Hill, Antetokounmpo",101141-1626192-1628425-201588-203507,MIL,113.0,3,2.0,3.0,4.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,7.0,4.0,2.0,,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,7.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.875,0.3333333333333333,1.0,1.0,,101.94690265486726,10.75,17.5,10.75,17.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.3750833333333334,11.6,29.9,3.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,4.0,,,,1.0,1.0,,,1.0,,,1.0,2.0,,,,1.0,2.0,1.0,2.0,7.0,,,,,,,,,,,,,,2.0,,,3.0,1.0,1.0,,7.0,4.0,,,0.5,,0.8333333333333334,,0.875,,,,,,,,,,,,,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.3750833333333334,0.3333333333333333,0.5,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-201588-204025,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Tim Frazier","Ilyasova, Connaughton, Brown, Hill, Frazier",101141-1626192-1628425-201588-204025,MIL,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-202339-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Eric Bledsoe, Nikola Mirotic","Ilyasova, Connaughton, Brown, Bledsoe, Mirotic",101141-1626192-1628425-202339-202703,MIL,96.0,1,2.0,3.0,3.0,3.0,3.0,6.0,2.0,2.0,,,2.0,4.0,,1.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,0.5,1.0,,,0.5,0.4,0.4,0.2,0.5,0.6666666666666666,1.0,90.0,16.333333333333332,15.666666666666666,11.666666666666666,15.333333333333334,0.4,1.0,1.0,0.5,,,,0.6,,0.55386,6.95,23.6,,,,1.0,,,,,,1.0,,1.0,,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,2.0,2.0,4.0,1.0,,4.0,2.0,2.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,4.0,3.0,,0.5,0.5,0.5,0.4,0.5,0.4,,,,1.0,1.0,1.0,,,,,,0.2,0.2,,,,0.2,0.5,1.0,,0.4,1.0,0.2,,0.6398,0.55386,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-202339-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Eric Bledsoe, Giannis Antetokounmpo","Ilyasova, Connaughton, Brown, Bledsoe, Antetokounmpo",101141-1626192-1628425-202339-203507,MIL,169.0,2,3.0,-4.0,5.0,6.0,,11.0,,,1.0,2.0,,,1.0,3.0,6.0,10.0,,,2.0,1.0,,1.0,,3.0,1.0,2.0,3.0,,1.0,3.0,,,0.3333333333333333,0.3333333333333333,,0.5,0.6,1.0,1.0,1.0,,93.72781065088756,13.8,16.666666666666668,13.4,16.666666666666668,,,,,0.6666666666666666,0.5,0.5,1.0,0.5,0.56075,,25.433333333333334,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,3.0,,,3.0,,,,,,,,,,1.0,,1.0,,,,1.0,1.0,,2.0,,,4.0,,2.0,,,,,,,1.5,,1.5,,,,,,0.5,0.5,,,1.0,1.0,1.0,,,,,,0.3333333333333333,,,,,,,,,,0.4,1.0,0.5,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-202703-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Nikola Mirotic, Khris Middleton","Ilyasova, Connaughton, Brown, Mirotic, Middleton",101141-1626192-1628425-202703-203114,MIL,7.0,1,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.71428571428572,,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-1628425-202703-204025,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Nikola Mirotic, Tim Frazier","Ilyasova, Connaughton, Brown, Mirotic, Frazier",101141-1626192-1628425-202703-204025,MIL,61.0,2,1.0,5.0,4.0,3.0,,7.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,7.0,2.0,,,2.0,1.0,,1.0,,3.0,,1.0,2.0,,1.0,5.0,,,0.5,0.5,0.6666666666666666,0.7,0.7,0.4,,1.0,,165.24590163934428,11.5,5.0,11.5,3.0,0.6,0.6666666666666666,1.0,,0.4,0.5,0.5,1.0,0.5,0.5807599999999999,2.1,25.55,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,2.0,,,,,,4.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,,1.0,,0.5,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,0.7002,,,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-202339,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Eric Bledsoe","Ilyasova, Connaughton, Lopez, Hill, Bledsoe",101141-1626192-201572-201588-202339,MIL,176.0,2,3.0,-6.0,8.0,7.0,7.0,15.0,2.0,2.0,,2.0,2.0,3.0,,2.0,4.0,10.0,,,2.0,,,,,,2.0,2.0,2.0,1.0,1.0,4.0,,,,,0.6666666666666666,0.4,0.3333333333333333,0.4,0.6666666666666666,0.6666666666666666,,122.72727272727273,13.5,9.714285714285714,13.5,9.714285714285714,0.4,1.0,1.0,,0.4,,,0.8,,0.50206,6.366666666666667,26.75,,,,,1.0,,1.0,,,,1.0,,,,4.0,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,4.0,,,,,,,1.0,,,,2.0,2.0,1.0,,,2.0,,,1.0,,4.0,,,,,,,,,,,,,,,,,0.5,,,0.2,,,,,,,,,,,1.0,,0.47685,,,,,0.5,,,,,,,,2.0,2.0,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Nikola Mirotic","Ilyasova, Connaughton, Lopez, Hill, Mirotic",101141-1626192-201572-201588-202703,MIL,107.0,1,2.0,2.0,4.0,3.0,,7.0,1.0,1.0,,,2.0,3.0,,,4.0,2.0,2.0,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,0.5,0.5,,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,0.5,94.2056074766355,13.5,17.666666666666668,13.5,17.666666666666668,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,,0.43603333333333333,10.700000000000001,,,,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,4.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,2.0,3.0,,,4.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,4.0,4.0,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,1.0,,,,0.43603333333333333,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Khris Middleton","Ilyasova, Connaughton, Lopez, Hill, Middleton",101141-1626192-201572-201588-203114,MIL,2386.0,10,40.0,20.0,76.0,81.0,29.0,157.0,14.0,17.0,14.0,28.0,16.0,36.0,16.0,33.0,93.0,73.0,18.0,9.0,28.0,14.0,9.0,22.0,9.0,57.0,23.0,40.0,47.0,8.0,20.0,86.0,0.5625,0.6,0.48484848484848486,0.48484848484848486,0.4444444444444444,0.5797101449275363,0.62,0.4782608695652174,0.7419354838709677,0.76,0.5833333333333334,94.75272422464376,14.802631578947368,15.567901234567902,14.210526315789474,14.518518518518519,0.2463768115942029,0.8235294117647058,0.875,0.6428571428571429,0.4057971014492754,0.5,0.5,0.7246376811594203,0.5,0.5113717391304348,7.452777777777778,26.242424242424242,39.0,13.0,11.0,15.0,8.0,4.0,9.0,5.0,0.8125,0.7894736842105263,1.0,0.42857142857142855,0.5555555555555556,0.7857142857142857,28.0,7.0,2.0,3.0,4.0,4.0,12.0,,7.0,5.0,3.0,12.0,13.0,2.0,6.0,7.0,4.0,8.0,15.0,10.0,45.0,14.0,2.0,2.0,,4.0,3.0,7.0,3.0,2.0,1.0,3.0,8.0,2.0,14.0,1.0,2.0,13.0,1.0,4.0,3.0,45.0,28.0,3.0,0.3333333333333333,0.5,0.5,0.7608695652173914,0.5,0.8035714285714286,0.05555555555555555,0.058823529411764705,0.08333333333333333,0.15,0.23529411764705882,0.1891891891891892,,0.3,0.14285714285714285,0.75,1.0,0.17391304347826086,0.10144927536231885,,,,0.07246376811594203,0.42857142857142855,0.6666666666666666,0.5,0.17391304347826086,1.0,0.13043478260869565,0.5217391304347826,0.4499666666666667,0.5268304347826087,0.05555555555555555,0.10256410256410256,0.07526881720430108,0.4838709677419355,0.3684210526315789,2.0,2.0,,,1.0,1.0,2.0,5.0,1.0,,3.0,3.0,1.0,0.625,0.16666666666666666,0.18181818181818182,0.4,0.4,1.0,,,,,1.0,,1.0,,0.14285714285714285,8.0,9.0,2.0,,1.0,1.0,0.6,1.0,0.6666666666666666,,,,0.6666666666666666,1.0,,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-201588-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Giannis Antetokounmpo","Ilyasova, Connaughton, Lopez, Hill, Antetokounmpo",101141-1626192-201572-201588-203507,MIL,29.0,2,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,99.3103448275862,5.0,24.0,5.0,24.0,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201572-202339-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, Eric Bledsoe, Khris Middleton","Ilyasova, Connaughton, Lopez, Bledsoe, Middleton",101141-1626192-201572-202339-203114,MIL,223.0,2,4.0,4.0,9.0,9.0,,18.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,13.0,9.0,2.0,6.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,8.0,1.0,2.0,11.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8333333333333334,0.8125,0.5,0.6666666666666666,0.8571428571428571,0.5,116.23318385650224,11.333333333333334,13.444444444444445,11.0,13.333333333333334,0.5,0.6666666666666666,1.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.5785583333333334,2.0,25.3,,,,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,9.0,2.0,1.0,1.0,2.0,3.0,,,,,,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,12.0,2.0,2.0,1.0,,,1.0,2.0,,,,,3.0,3.0,2.0,,,4.0,,1.0,,12.0,9.0,,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8571428571428571,0.3333333333333333,0.3333333333333333,,1.0,,0.5,1.0,,,,1.0,,,,,,,1.0,1.0,,0.5,0.6666666666666666,,0.5,0.5538,0.5785583333333334,0.14285714285714285,0.25,0.15384615384615385,0.9230769230769231,1.0,,,,,,,,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,2.0,2.0,,,,,0.6666666666666666,,0.6666666666666666,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-202339-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Eric Bledsoe, Nikola Mirotic","Ilyasova, Connaughton, Hill, Bledsoe, Mirotic",101141-1626192-201588-202339-202703,MIL,42.0,1,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,,,1.0,2.0,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,2.0,,,,,0.5,0.5,0.5,,1.0,1.0,,137.14285714285714,11.5,9.5,11.5,9.5,0.5,1.0,1.0,,,,,0.5,,0.48355,8.65,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-202339-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Eric Bledsoe, Giannis Antetokounmpo","Ilyasova, Connaughton, Hill, Bledsoe, Antetokounmpo",101141-1626192-201588-202339-203507,MIL,81.0,2,1.0,4.0,4.0,4.0,4.0,8.0,1.0,1.0,,,1.0,1.0,1.0,1.0,7.0,3.0,,,,,,1.0,,3.0,1.0,2.0,2.0,1.0,2.0,7.0,,,1.0,1.0,1.0,1.25,0.875,0.5,1.0,1.0,,142.2222222222222,7.5,12.75,7.5,12.75,0.5,1.0,1.0,,,,,1.0,,0.678275,0.4,23.3,3.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,4.0,,,,1.0,1.0,,,,1.0,1.0,,2.0,,,,1.0,1.0,1.0,2.0,7.0,2.0,,,,,,,,,,,,,2.0,,,4.0,,1.0,,7.0,4.0,1.0,,1.0,,1.25,,0.875,,,,,,,,,,,1.0,,,,,,0.5,,,,0.5,1.0,0.5,,,0.678275,0.3333333333333333,0.5,,1.0,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,False
101141-1626192-201588-202703-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Nikola Mirotic, Khris Middleton","Ilyasova, Connaughton, Hill, Mirotic, Middleton",101141-1626192-201588-202703-203114,MIL,639.0,5,11.0,-5.0,19.0,21.0,7.0,40.0,2.0,3.0,2.0,5.0,4.0,10.0,3.0,6.0,23.0,28.0,4.0,,5.0,2.0,2.0,5.0,1.0,13.0,3.0,7.0,10.0,,2.0,17.0,0.5,0.6666666666666666,0.5,0.5,0.4,0.53125,0.6052631578947368,0.375,0.6,0.7,0.5,90.14084507042253,17.263157894736842,14.80952380952381,15.894736842105264,14.428571428571429,0.1875,0.6666666666666666,1.0,0.5,0.3125,0.4,0.4,0.5625,0.4,0.484134375,9.72,25.233333333333334,9.0,3.0,2.0,4.0,,,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,9.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,1.0,1.0,3.0,6.0,2.0,2.0,6.0,2.0,4.0,4.0,4.0,11.0,4.0,2.0,1.0,,1.0,2.0,3.0,1.0,1.0,2.0,2.0,3.0,,6.0,,1.0,6.0,,2.0,,11.0,9.0,1.0,1.0,0.5,1.0,0.4375,1.0,0.55,0.1,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5,0.3333333333333333,,0.75,0.3125,0.125,0.5,0.5,,0.0625,0.5,1.0,,0.25,0.5,0.125,0.375,0.4792,0.51285,0.1111111111111111,0.16666666666666666,0.2608695652173913,0.4782608695652174,0.47368421052631576,1.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.2,0.2,1.0,1.0,1.0,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,0.25,,,,,,,,,,,,1.0,,,,,1.0,,,2.0,1.0,,,,,,,,,,,,,,1610612749,2019,2018-19,False
