EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,Fg2aBlocked,ThreePtAssists,Corner3Assists,FTOffRebounds,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,OffCorner3ReboundPct,Technical Free Throw Trips,PtsPutbacks,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,OffAtRimReboundPct,BadPassOutOfBoundsTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PtsUnassisted3s,HeaveMakes,Offensive Fouls,Loose Ball Fouls Drawn,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Accuracy,Travels,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,NonHeaveArc3FGM,Fg3aBlocked,Arc3Assists,FTDefRebounds,SelfOReb,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,SelfORebPct,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,Arc3PctBlocked,team_id,year,season,team_vs
1628371-1628411-203095-203487-203932,1610612753,"Jonathan Isaac, Wes Iwundu, Evan Fournier, Michael Carter-Williams, Aaron Gordon","Isaac, Iwundu, Fournier, Carter-Williams, Gordon",1628371-1628411-203095-203487-203932,ORL,3.0,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,480.0,,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1628371-201571-202696-203082-203095,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Terrence Ross, Evan Fournier","Isaac, Augustin, Vucevic, Ross, Fournier",1628371-201571-202696-203082-203095,ORL,498.0,4,8.0,-5.0,18.0,16,8.0,1.0,2.0,34,2.0,3.0,1.0,2.0,,1.0,,2.0,3.0,1.0,8.0,1.0,5.0,2.0,6.0,11.0,4.0,11.0,16.0,1.0,2.0,1.0,4.0,1.0,3.0,6.0,4.0,9.0,2.0,2.0,6.0,1.0,1.0,1.0,,,2.0,1.0,2.0,2.0,4.0,6.0,3.0,9.0,1.0,,1.0,1.0,1.0,2.0,,1.0,4.0,4.0,1.0,4.0,,,,,,,7.0,9.0,8.0,0.5,1.0,0.3333333333333333,0.5,0.3333333333333333,0.20588235294117646,0.3333333333333333,0.2777777777777778,0.2894736842105263,0.5,0.4090909090909091,0.6470588235294118,0.5,1.0,0.5,0.6666666666666666,0.1,0.8571428571428571,0.21428571428571427,0.5,0.14285714285714285,1.0,1.0,1.0,1.0,,98.31325301204818,,14.11111111111111,15.25,13.444444444444445,15.25,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.058823529411764705,,,,0.11764705882352941,,,,0.17647058823529413,0.47058823529411764,0.3333333333333333,0.2222222222222222,0.5,0.1111111111111111,0.5555555555555556,0.8235294117647058,0.533715625,0.5120166666666667,0.53311875,,,0.36363636363636365,0.8181818181818182,7.583333333333333,26.227272727272727,0.4444444444444444,1.0,1.0,,,1.0,1.0,,,,,,,,0.09090909090909091,0.16666666666666666,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,,,,2.0,1.0,,,1.0,,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.125,0.125,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1628371-201571-202696-203082-203487,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Terrence Ross, Michael Carter-Williams","Isaac, Augustin, Vucevic, Ross, Carter-Williams",1628371-201571-202696-203082-203487,ORL,75.0,1,1.0,5.0,3.0,3,3.0,,,6,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,1.0,1.0,1.0,2.0,7.0,2.0,,,,,1.0,1.0,1.0,2.0,7.0,,2.0,,,1.0,,,,3.0,,,,2.0,2.0,,2.0,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,7.0,7.0,3.0,,,1.0,,1.0,1.25,,1.25,1.1666666666666667,,1.1666666666666667,0.5,,1.0,,,,1.0,,,,,1.0,1.0,,,115.2,,7.333333333333333,17.666666666666668,7.333333333333333,17.666666666666668,0.5,1.0,1.0,,,,,,,,,,0.5,,,0.5,1.0,0.5,,1.0,0.53395,,0.53395,,,,1.0,2.4,23.5,1.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1628371-201571-202696-203082-203932,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Terrence Ross, Aaron Gordon","Isaac, Augustin, Vucevic, Ross, Gordon",1628371-201571-202696-203082-203932,ORL,317.0,3,5.0,2.0,10.0,8,3.0,,2.0,18,1.0,2.0,,,1.0,3.0,1.0,1.0,2.0,,1.0,,1.0,3.0,6.0,3.0,3.0,12.0,10.0,1.0,1.0,1.0,2.0,,,1.0,3.0,3.0,2.0,4.0,1.0,1.0,2.0,,,1.0,5.0,,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,3.0,,,,,,,10.0,3.0,3.0,0.3333333333333333,0.5,0.5,1.0,,0.5,0.5,,0.6,0.5,0.75,0.3333333333333333,0.5,1.0,0.6666666666666666,0.5,,0.75,0.4,,,,1.0,1.0,,1.0,81.76656151419559,,15.9,19.75,15.3,18.0,0.2222222222222222,0.5,0.5,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,0.1111111111111111,,,,,1.0,0.5555555555555556,0.5005944444444445,0.611125,0.5772,0.1,,0.16666666666666666,0.25,7.166666666666667,23.566666666666666,0.3,1.0,1.0,1.0,,1.0,,3.0,,1.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,0.5,0.5,0.5,1.0,0.5,1.0,,,,1.0,,,,0.5,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1628371-201571-202696-203095-203932,1610612753,"Jonathan Isaac, D.J. Augustin, Nikola Vucevic, Evan Fournier, Aaron Gordon","Isaac, Augustin, Vucevic, Fournier, Gordon",1628371-201571-202696-203095-203932,ORL,4330.0,5,72.0,-50.0,141.0,146,19.0,5.0,10.0,287,13.0,31.0,2.0,3.0,8.0,26.0,9.0,18.0,8.0,1.0,34.0,1.0,10.0,30.0,75.0,42.0,21.0,132.0,182.0,2.0,10.0,2.0,7.0,3.0,7.0,11.0,2.0,26.0,34.0,26.0,34.0,17.0,31.0,7.0,2.0,8.0,76.0,1.0,13.0,18.0,27.0,47.0,14.0,61.0,12.0,9.0,3.0,18.0,7.0,27.0,3.0,12.0,31.0,30.0,1.0,26.0,,10.0,8.0,7.0,8.0,4.0,125.0,26.0,19.0,0.5666666666666667,0.5666666666666667,0.4,0.2,0.42857142857142855,0.47435897435897434,0.2916666666666667,0.6666666666666666,0.5077519379844961,0.2692307692307692,0.6842105263157895,0.358974358974359,0.6666666666666666,0.6923076923076923,0.28888888888888886,0.75,0.041666666666666664,0.7142857142857143,0.2028985507246377,,,0.6,0.8181818181818182,1.0,0.8125,0.625,95.44572748267898,0.5,15.893617021276595,14.308219178082192,15.581560283687944,13.506849315068493,0.26495726495726496,0.41935483870967744,0.48148148148148145,0.5384615384615384,0.2222222222222222,0.3076923076923077,0.34782608695652173,0.25,0.15384615384615385,0.5,0.5,0.8888888888888888,0.06837606837606838,0.2905982905982906,0.08333333333333333,0.16666666666666666,0.6666666666666666,0.05555555555555555,0.5555555555555556,0.6239316239316239,0.501382905982906,0.47550833333333337,0.5229027777777778,0.0859375,0.11764705882352941,0.05303030303030303,0.19696969696969696,8.186666666666667,25.254761904761907,0.1347517730496454,1.0,4.0,3.0,1.0,17.0,6.0,42.0,7.0,14.0,3.0,,,0.8235294117647058,0.40476190476190477,0.5454545454545454,0.40476190476190477,0.09333333333333334,0.11538461538461539,,0.2222222222222222,0.375,0.42857142857142855,1.0,0.3333333333333333,0.25,1.0,,,1.0,1.0,1.0,0.5,0.08333333333333333,,,,0.2,1.0,,9.0,,11.0,0.5,,1.0,1.0,14.0,5.0,,9.0,,3.0,,0.4117647058823529,0.4117647058823529,0.5,2.0,1.0,0.023255813953488372,1.0,14.0,1.0,11.0,2.0,3.0,1.0,3.0,1.0,1.0,0.023809523809523808,0.12903225806451613,0.125,1.0,0.04918032786885246,0.7857142857142857,1.0,1.0,0.4117647058823529,,,,,,1610612753,2019,2018-19,False
1628371-201571-203082-203095-203920,1610612753,"Jonathan Isaac, D.J. Augustin, Terrence Ross, Evan Fournier, Khem Birch","Isaac, Augustin, Ross, Fournier, Birch",1628371-201571-203082-203095-203920,ORL,437.0,1,7.0,-1.0,12.0,13,7.0,2.0,1.0,25,,,,,2.0,3.0,,,3.0,2.0,3.0,1.0,2.0,2.0,3.0,6.0,1.0,17.0,18.0,,,1.0,,,,4.0,1.0,13.0,,4.0,3.0,,3.0,,,,9.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,1.0,1.0,,2.0,,4.0,2.0,2.0,4.0,4.0,1.0,2.0,,1.0,,,,,17.0,13.0,7.0,,,0.6666666666666666,,,0.8888888888888888,,1.5,0.85,,1.3,0.6666666666666666,0.5,1.0,1.0,0.6666666666666666,0.5,0.75,0.6666666666666666,,1.0,,,1.0,1.0,,82.37986270022884,,18.25,16.76923076923077,16.916666666666668,16.53846153846154,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.5,0.5,0.6666666666666666,0.5023777777777778,0.58395,0.57465,0.1,0.25,,0.7647058823529411,9.066666666666666,23.566666666666666,0.5833333333333334,,,2.0,2.0,4.0,4.0,9.0,,3.0,2.0,,,0.75,0.6666666666666666,1.0,0.6666666666666666,,,,1.0,0.6666666666666666,0.6666666666666666,1.0,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,,,,2.0,2.0,,3.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,0.3333333333333333,0.5,,,0.6666666666666666,,,,,,1610612753,2019,2018-19,False
1628371-201571-203082-203095-203932,1610612753,"Jonathan Isaac, D.J. Augustin, Terrence Ross, Evan Fournier, Aaron Gordon","Isaac, Augustin, Ross, Fournier, Gordon",1628371-201571-203082-203095-203932,ORL,29.0,1,,-2.0,1.0,1,,,,2,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.3103448275862,,14.0,15.0,14.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1628371-202696-203082-203095-203487,1610612753,"Jonathan Isaac, Nikola Vucevic, Terrence Ross, Evan Fournier, Michael Carter-Williams","Isaac, Vucevic, Ross, Fournier, Carter-Williams",1628371-202696-203082-203095-203487,ORL,235.0,2,4.0,-2.0,7.0,7,7.0,2.0,,14,,,,,,1.0,,1.0,1.0,1.0,2.0,,2.0,,2.0,3.0,4.0,7.0,9.0,,,,,,2.0,3.0,4.0,7.0,,,2.0,,1.0,,,,3.0,,1.0,3.0,,3.0,1.0,4.0,,,,1.0,,1.0,1.0,,,2.0,,4.0,,2.0,,,,,7.0,7.0,7.0,,,,,,0.3,,0.3,0.5,,0.5,0.6,1.0,,0.5,1.0,,1.0,0.25,1.0,,,,,1.0,,85.7872340425532,,19.142857142857142,14.428571428571429,18.571428571428573,14.428571428571429,,,,,0.2,,,,0.2,,,,0.2,0.4,,,,0.2,0.4,0.6,0.4868,,0.4868,0.2857142857142857,0.5,,1.0,14.7,24.599999999999998,1.0,,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1628371-203082-203095-203487-203920,1610612753,"Jonathan Isaac, Terrence Ross, Evan Fournier, Michael Carter-Williams, Khem Birch","Isaac, Ross, Fournier, Carter-Williams, Birch",1628371-203082-203095-203487-203920,ORL,1453.0,4,24.0,-4.0,47.0,47,8.0,6.0,10.0,94,7.0,10.0,2.0,2.0,2.0,13.0,1.0,6.0,3.0,,19.0,3.0,4.0,10.0,29.0,22.0,5.0,40.0,44.0,3.0,10.0,3.0,6.0,3.0,6.0,4.0,,9.0,4.0,16.0,19.0,2.0,5.0,2.0,,,13.0,6.0,7.0,12.0,12.0,24.0,14.0,38.0,2.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,12.0,11.0,,6.0,2.0,4.0,1.0,1.0,1.0,,34.0,9.0,8.0,0.2,0.2222222222222222,0.3448275862068966,0.3,0.5,0.3431372549019608,0.23076923076923078,0.45,0.37735849056603776,0.23076923076923078,0.45,0.43137254901960786,0.375,0.8571428571428571,0.3684210526315789,0.9230769230769231,0.35294117647058826,0.8888888888888888,0.3611111111111111,0.6,0.26666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8,93.15898141775638,,16.04255319148936,14.872340425531915,14.680851063829786,14.53191489361702,0.19607843137254902,0.7,0.7,0.2857142857142857,0.2549019607843137,0.15384615384615385,0.15384615384615385,,0.11764705882352941,0.16666666666666666,0.25,,0.058823529411764705,0.37254901960784315,0.23076923076923078,0.2,1.0,,0.4,0.6274509803921569,0.4937127450980392,0.5537055555555556,0.49807499999999993,0.07547169811320754,0.12903225806451613,0.15,0.225,8.151724137931035,25.872727272727275,0.1702127659574468,3.0,6.0,1.0,,5.0,1.0,9.0,2.0,3.0,1.0,1.0,1.0,0.6,0.22727272727272727,0.25,0.22727272727272727,0.06896551724137931,,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.46153846153846156,0.5,,,,,,,,,,,0.3333333333333333,1.0,,2.0,5.0,,2.0,0.3333333333333333,1.0,,,4.0,1.0,,6.0,,1.0,2.0,0.21052631578947367,0.21052631578947367,0.25,1.0,,,,4.0,,2.0,,1.0,1.0,2.0,1.0,,,,,,0.029411764705882353,0.5,,,0.21052631578947367,0.3333333333333333,,,,,1610612753,2019,2018-19,False
1628411-1628982-203487-203920-203932,1610612753,"Wes Iwundu, Melvin Frazier Jr., Michael Carter-Williams, Khem Birch, Aaron Gordon","Iwundu, Frazier Jr., Carter-Williams, Birch, Gordon",1628411-1628982-203487-203920-203932,ORL,33.0,1,1.0,,1.0,1,,1.0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,1.0,87.27272727272727,,8.0,25.0,8.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2019,2018-19,False
1628411-201571-202696-203082-203932,1610612753,"Wes Iwundu, D.J. Augustin, Nikola Vucevic, Terrence Ross, Aaron Gordon","Iwundu, Augustin, Vucevic, Ross, Gordon",1628411-201571-202696-203082-203932,ORL,574.0,4,10.0,3.0,18.0,18,5.0,3.0,2.0,36,3.0,4.0,,,,,2.0,3.0,4.0,2.0,4.0,1.0,1.0,5.0,7.0,8.0,5.0,24.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,,5.0,8.0,2.0,4.0,4.0,7.0,3.0,,1.0,17.0,,2.0,2.0,4.0,7.0,2.0,9.0,1.0,,1.0,1.0,1.0,3.0,1.0,3.0,4.0,4.0,1.0,5.0,,1.0,1.0,1.0,1.0,1.0,22.0,5.0,5.0,0.8,0.8,0.7142857142857143,1.0,1.0,0.6333333333333333,0.5,0.625,0.7058823529411765,0.5,0.625,0.5333333333333333,0.3333333333333333,0.8,1.0,1.0,,0.8571428571428571,0.2857142857142857,1.0,,1.0,1.0,,1.0,1.0,90.31358885017421,1.0,16.666666666666668,15.222222222222221,15.444444444444445,14.777777777777779,0.26666666666666666,0.75,0.75,1.0,,,,,0.2,0.6666666666666666,0.6666666666666666,0.5,0.26666666666666666,0.26666666666666666,0.5,,,0.5,0.25,0.8,0.52053,0.615925,0.538875,0.11764705882352941,0.125,0.08333333333333333,0.20833333333333334,8.671428571428573,24.2375,0.2777777777777778,1.0,1.0,1.0,,3.0,1.0,9.0,,3.0,1.0,,,1.0,0.375,0.3333333333333333,0.375,,,,,0.25,0.25,1.0,0.5,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,2.0,1.0,,,,1.0,,0.5,0.5,1.0,,1.0,0.1111111111111111,,2.0,,2.0,1.0,,,,,,,,,1.0,,1.0,,,0.5,1.0,,,,,1610612753,2019,2018-19,False
1628411-201571-202696-203095-203932,1610612753,"Wes Iwundu, D.J. Augustin, Nikola Vucevic, Evan Fournier, Aaron Gordon","Iwundu, Augustin, Vucevic, Fournier, Gordon",1628411-201571-202696-203095-203932,ORL,342.0,3,6.0,-7.0,10.0,9,2.0,4.0,1.0,19,1.0,5.0,,1.0,,,,1.0,2.0,1.0,1.0,,,1.0,6.0,3.0,,8.0,15.0,1.0,1.0,,2.0,,1.0,1.0,,,,2.0,1.0,,1.0,,,,3.0,,,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,,,6.0,,2.0,,,0.16666666666666666,1.0,,0.4444444444444444,1.0,,0.4,1.0,,0.3333333333333333,1.0,0.5,,,,0.25,,,,,1.0,,,,80.0,,18.3,17.666666666666668,18.1,17.444444444444443,0.5555555555555556,0.2,0.3333333333333333,,,,,,0.1111111111111111,,,,0.2222222222222222,0.1111111111111111,,0.5,,0.5,,0.8888888888888888,0.5668277777777777,0.6399,0.516375,0.1,0.14285714285714285,0.25,,3.6,24.266666666666666,0.2,1.0,1.0,1.0,,2.0,,3.0,2.0,1.0,1.0,1.0,,0.5,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,1.0,,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,3.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,0.4,,,,,,,1.0,,,,,,1610612753,2019,2018-19,False
1628411-202696-203082-203487-203932,1610612753,"Wes Iwundu, Nikola Vucevic, Terrence Ross, Michael Carter-Williams, Aaron Gordon","Iwundu, Vucevic, Ross, Carter-Williams, Gordon",1628411-202696-203082-203487-203932,ORL,682.0,4,11.0,1.0,24.0,23,11.0,16.0,2.0,47,3.0,6.0,1.0,2.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,,2.0,6.0,14.0,5.0,7.0,22.0,21.0,2.0,2.0,,4.0,2.0,6.0,3.0,5.0,9.0,4.0,8.0,3.0,2.0,3.0,,2.0,,7.0,,2.0,3.0,4.0,7.0,2.0,9.0,2.0,1.0,1.0,1.0,1.0,4.0,,2.0,5.0,7.0,,9.0,,2.0,,,,,18.0,9.0,11.0,0.3333333333333333,0.4,0.42857142857142855,1.0,0.3333333333333333,0.39473684210526316,1.0,0.2222222222222222,0.4782608695652174,1.0,0.375,0.2631578947368421,0.25,1.0,0.25,1.0,,1.0,0.16666666666666666,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,99.23753665689149,,14.541666666666666,14.478260869565217,14.041666666666666,14.478260869565217,0.3157894736842105,0.5,0.5,,0.21052631578947367,0.5,0.5,1.0,0.21052631578947367,0.25,0.25,,0.10526315789473684,0.15789473684210525,,0.2222222222222222,0.5,0.1111111111111111,0.2222222222222222,0.5789473684210527,0.46104736842105265,0.45015,0.4695944444444444,0.13636363636363635,0.125,0.18181818181818182,0.4090909090909091,8.264285714285714,24.619999999999997,0.4583333333333333,1.0,1.0,,,1.0,,3.0,,1.0,,,2.0,1.0,0.2,,0.2,,,,,,,,0.5,1.0,,,,,,,,,,,,,,2.0,3.0,,,0.3333333333333333,1.0,1.0,1.0,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,0.16666666666666666,,1.0,,1.0,,,,1.0,,1.0,,,,,,1.0,,,0.3333333333333333,,1.0,,,,1610612753,2019,2018-19,False
1628411-203082-203487-203920-203932,1610612753,"Wes Iwundu, Terrence Ross, Michael Carter-Williams, Khem Birch, Aaron Gordon","Iwundu, Ross, Carter-Williams, Birch, Gordon",1628411-203082-203487-203920-203932,ORL,655.0,5,11.0,-5.0,22.0,24,12.0,8.0,1.0,46,3.0,7.0,1.0,4.0,2.0,2.0,1.0,4.0,1.0,1.0,5.0,,1.0,6.0,13.0,6.0,3.0,21.0,26.0,,2.0,1.0,,3.0,9.0,2.0,2.0,11.0,6.0,6.0,5.0,3.0,4.0,2.0,1.0,,9.0,,3.0,4.0,6.0,10.0,3.0,13.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,21.0,11.0,12.0,0.5,0.5,0.46153846153846156,,0.3333333333333333,0.47368421052631576,,0.4090909090909091,0.525,,0.4583333333333333,0.3157894736842105,0.5,1.0,0.42857142857142855,1.0,,1.0,0.2727272727272727,0.6666666666666666,,1.0,1.0,,1.0,1.0,101.12977099236642,1.0,13.727272727272727,14.708333333333334,12.590909090909092,14.708333333333334,0.3684210526315789,0.42857142857142855,0.75,0.6666666666666666,0.10526315789473684,1.0,1.0,0.5,0.21052631578947367,0.25,0.25,,0.05263157894736842,0.2631578947368421,,0.36363636363636365,0.25,0.09090909090909091,0.09090909090909091,0.6842105263157895,0.4565657894736842,0.5049333333333333,0.4313,0.15,0.21428571428571427,,0.5238095238095238,8.115384615384615,27.083333333333332,0.5454545454545454,,1.0,,,2.0,1.0,3.0,3.0,1.0,,,,0.5,0.3333333333333333,0.5,0.3333333333333333,0.23076923076923078,,,,,,,0.3333333333333333,,,,,1.0,,,,0.3333333333333333,,,,,,,2.0,,,0.25,,,,2.0,1.0,,3.0,,,,0.4,0.4,1.0,1.0,,,,2.0,,1.0,,,,,,,,0.42857142857142855,,,,0.5,,,0.4,,1.0,,,,1610612753,2019,2018-19,False
