EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,PtsUnassisted2s,Fg2aBlocked,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,FG2APctBlocked,AtRimPctBlocked,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,PenaltyDefPoss,SecondChanceAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Steals,BadPassSteals,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,DefShortMidRangeReboundPct,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallTurnovers,Fg3aBlocked,FTDefRebounds,Travels,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,HeaveAttempts,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LostBallSteals,SecondChanceCorner3FGA,SecondChanceFtPoints,SecondChanceTurnovers,Charge Fouls Drawn,Loose Ball Fouls Drawn,Technical Free Throw Trips,DefensiveGoaltends,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PtsUnassisted3s,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,BlockedCorner3,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101141-1626192-1628425-201572-202339,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Brook Lopez, Eric Bledsoe","Ilyasova, Connaughton, Brown, Lopez, Bledsoe",101141-1626192-1628425-201572-202339,MIL,137.0,1,2.0,1.0,3.0,4.0,,7.0,2.0,4.0,,,,,,,2.0,4.0,1.0,1.0,,7.0,6.0,,,,,,,2.0,3.0,,,1.0,1.0,2.0,,1.0,5.0,,,2.0,,,,5.0,,,0.5,1.0,1.0,1.0,,1.0,0.5,,0.7,,0.7,,0.2,,,,73.57664233576642,16.666666666666668,21.75,16.666666666666668,20.0,0.8,0.5,0.5,0.5,,,,,,,,,1.0,,0.52921,,,,,1.975,23.7,,1.0,2.0,,1.0,,2.0,2.0,,,,2.0,,,,,1.0,,,,0.2,1.0,,,1.0,,,,1.0,1.0,2.0,2.0,1.0,,2.0,2.0,,,,,,1.0,1.0,,,,,,,,,,0.5,0.5,0.5,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,0.5,0.5549,0.2857142857142857,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-201588-202339,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Eric Bledsoe","Ilyasova, Connaughton, Brown, Hill, Bledsoe",101141-1626192-1628425-201588-202339,MIL,60.0,1,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,1.0,,2.0,,1.0,1.0,,1.0,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,2.0,2.0,2.0,,,,2.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,96.0,14.0,16.0,14.0,16.0,0.5,1.0,1.0,1.0,,,,,0.5,1.0,,,1.0,,0.621225,0.621225,,,1.0,1.3,23.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-201588-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Nikola Mirotic","Ilyasova, Connaughton, Brown, Hill, Mirotic",101141-1626192-1628425-201588-202703,MIL,172.0,2,3.0,,7.0,5.0,7.0,12.0,1.0,3.0,1.0,3.0,,1.0,,1.0,2.0,5.0,,1.0,2.0,6.0,6.0,2.0,5.0,,1.0,2.0,6.0,4.0,,1.0,,2.0,,2.0,,1.0,4.0,2.0,3.0,3.0,1.0,2.0,,6.0,6.0,7.0,1.0,1.0,,,,,0.4,0.4,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.42857142857142855,0.16666666666666666,1.0,0.5,1.0,100.46511627906976,10.428571428571429,19.8,8.857142857142858,19.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.5,0.3333333333333333,0.16666666666666666,,0.6666666666666666,,0.49713333333333337,0.49713333333333337,,,1.0,8.059999999999999,27.5,1.0,1.0,,2.0,,,,,,,1.0,,,,0.25,,,,0.25,0.3333333333333333,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,0.5232,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-201588-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Giannis Antetokounmpo","Ilyasova, Connaughton, Brown, Hill, Antetokounmpo",101141-1626192-1628425-201588-203507,MIL,113.0,3,2.0,-3.0,4.0,4.0,4.0,8.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,3.0,,1.0,2.0,4.0,7.0,1.0,3.0,,1.0,2.0,4.0,2.0,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,1.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,0.4,0.4,0.25,,1.0,,101.94690265486726,17.5,10.75,17.5,10.75,0.25,1.0,1.0,1.0,0.25,,,,0.25,1.0,0.25,,0.5,,0.44836666666666664,0.44836666666666664,0.2,0.25,1.0,11.9,55.8,1.0,,,2.0,,,,,,,1.0,,,,1.0,,,,,0.5,,,,4.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-201588-204025,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, George Hill, Tim Frazier","Ilyasova, Connaughton, Brown, Hill, Frazier",101141-1626192-1628425-201588-204025,MIL,12.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-202339-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Eric Bledsoe, Nikola Mirotic","Ilyasova, Connaughton, Brown, Bledsoe, Mirotic",101141-1626192-1628425-202339-202703,MIL,96.0,1,2.0,-3.0,3.0,3.0,3.0,6.0,,1.0,,1.0,,,,,,2.0,,1.0,1.0,1.0,4.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,,,,,,,,,,0.125,0.125,0.3333333333333333,,,,90.0,15.666666666666666,16.333333333333332,15.333333333333334,11.666666666666666,0.3333333333333333,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,0.5357999999999999,0.5357999999999999,0.25,0.3333333333333333,1.0,3.55,24.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,1.0,0.3333333333333333,3.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,0.3333333333333333,,,,,,,,,,0.6341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-202339-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Eric Bledsoe, Giannis Antetokounmpo","Ilyasova, Connaughton, Brown, Bledsoe, Antetokounmpo",101141-1626192-1628425-202339-203507,MIL,169.0,2,3.0,4.0,6.0,5.0,,11.0,,,,,1.0,2.0,,,2.0,3.0,2.0,3.0,,10.0,6.0,,,,,,,,6.0,2.0,1.0,,2.0,2.0,1.0,,6.0,1.0,2.0,2.0,1.0,,,10.0,,,,,1.0,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.8333333333333334,,0.8333333333333334,,0.5,0.5,0.5,,93.72781065088756,16.666666666666668,13.8,16.666666666666668,13.4,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,0.5,0.5,0.48654166666666665,,,,,13.666666666666666,25.766666666666666,,,,2.0,1.0,,,4.0,,,,,,,,,,,,0.3333333333333333,0.16666666666666666,,,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-202703-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Nikola Mirotic, Khris Middleton","Ilyasova, Connaughton, Brown, Mirotic, Middleton",101141-1626192-1628425-202703-203114,MIL,7.0,1,,,1.0,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,205.71428571428572,7.0,,7.0,,,,,,1.0,,,,,,1.0,,1.0,,0.33675,0.33675,,,,,25.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-1628425-202703-204025,1610612749,"Ersan Ilyasova, Pat Connaughton, Sterling Brown, Nikola Mirotic, Tim Frazier","Ilyasova, Connaughton, Brown, Mirotic, Frazier",101141-1626192-1628425-202703-204025,MIL,61.0,2,1.0,-5.0,3.0,4.0,,7.0,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,2.0,7.0,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,2.0,,,,,,,,,1.0,,0.5,,0.5,,0.5,1.0,0.5,1.0,165.24590163934428,5.0,11.5,3.0,11.5,0.5,1.0,1.0,,0.5,,,,,,,,1.0,,0.461625,,,,,3.1,25.9,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,0.41295,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201572-201588-202339,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Eric Bledsoe","Ilyasova, Connaughton, Lopez, Hill, Bledsoe",101141-1626192-201572-201588-202339,MIL,176.0,2,3.0,6.0,7.0,8.0,7.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,3.0,10.0,4.0,2.0,5.0,1.0,1.0,3.0,10.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,2.0,4.0,5.0,1.0,3.0,,10.0,10.0,7.0,0.5,0.5,1.0,1.0,1.0,1.0,0.4,0.4,0.5833333333333334,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.16666666666666666,1.0,1.0,1.0,122.72727272727273,9.714285714285714,13.5,9.714285714285714,13.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,1.0,0.16666666666666666,1.0,0.3333333333333333,1.0,0.5085000000000001,0.5085000000000001,0.14285714285714285,,1.0,7.82,25.8,1.0,,,1.0,,,,2.0,1.0,,1.0,1.0,0.2,,1.0,,0.3333333333333333,,,0.16666666666666666,,,,4.0,,1.0,3.0,,,,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.5,,,,0.5,0.3333333333333333,0.5,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201572-201588-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Nikola Mirotic","Ilyasova, Connaughton, Lopez, Hill, Mirotic",101141-1626192-201572-201588-202703,MIL,107.0,1,2.0,-2.0,3.0,4.0,,7.0,,2.0,,1.0,,,,,,3.0,,,2.0,2.0,4.0,,1.0,,,,,,,,,,,,,,,,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,0.25,,,,1.0,,94.2056074766355,17.666666666666668,13.5,17.666666666666668,13.5,0.6666666666666666,,,,,,,,1.0,,,,0.6666666666666666,,0.4376,0.4724,0.25,0.25,,8.566666666666666,,,,,1.0,,,,,1.0,,1.0,1.0,0.3333333333333333,0.5,1.0,,0.3333333333333333,,,0.3333333333333333,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201572-201588-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Khris Middleton","Ilyasova, Connaughton, Lopez, Hill, Middleton",101141-1626192-201572-201588-203114,MIL,2386.0,10,40.0,-20.0,81.0,76.0,29.0,157.0,6.0,18.0,3.0,9.0,3.0,15.0,1.0,4.0,19.0,50.0,6.0,25.0,17.0,73.0,93.0,6.0,18.0,1.0,5.0,9.0,24.0,20.0,18.0,15.0,3.0,10.0,6.0,16.0,3.0,5.0,38.0,13.0,30.0,42.0,20.0,23.0,8.0,67.0,24.0,29.0,0.5263157894736842,0.5263157894736842,1.0,0.24,0.2,0.24,0.38,0.3333333333333333,0.37333333333333335,0.32608695652173914,0.4235294117647059,0.41379310344827586,0.3333333333333333,0.7647058823529411,0.8108108108108109,0.8571428571428571,94.75272422464376,15.567901234567902,14.802631578947368,14.518518518518519,14.210526315789474,0.24,0.3333333333333333,0.42857142857142855,0.8333333333333334,0.2,0.2,0.21428571428571427,1.0,0.391304347826087,0.3333333333333333,0.17391304347826086,0.25,0.5733333333333334,0.2,0.4791666666666667,0.4849739130434783,0.09876543209876543,0.14285714285714285,0.3287671232876712,7.792000000000001,25.024,0.35802469135802467,11.0,2.0,11.0,10.0,1.0,4.0,18.0,8.0,4.0,17.0,12.0,0.16,0.2222222222222222,0.85,0.21052631578947367,0.24,,1.0,0.14666666666666667,0.13333333333333333,0.25,0.043478260869565216,28.0,1.0,9.0,21.0,4.0,3.0,1.0,6.0,,3.0,2.0,8.0,,3.0,2.0,6.0,9.0,3.0,4.0,14.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,0.25,0.125,0.2727272727272727,0.14285714285714285,0.3333333333333333,0.25806451612903225,0.25,,0.3333333333333333,,0.28,0.42857142857142855,0.5,0.36363636363636365,0.4,0.5,0.3,0.3,1.0,0.5,0.52444,0.0821917808219178,5.0,1.0,1.0,3.0,0.7,0.5,2.0,4.0,1.0,0.25,,,3.0,,1.0,,,0.3333333333333333,,,1.0,1.0,,1.0,,0.04,0.06666666666666667,,0.4166666666666667,0.5714285714285714,1.0,,,,,4.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.09090909090909091,1.0,0.25,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201572-201588-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, George Hill, Giannis Antetokounmpo","Ilyasova, Connaughton, Lopez, Hill, Antetokounmpo",101141-1626192-201572-201588-203507,MIL,29.0,2,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1.0,,,,99.3103448275862,24.0,5.0,24.0,5.0,,,,,1.0,,,,,,,,1.0,,0.5172,,,,,,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201572-202339-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, Brook Lopez, Eric Bledsoe, Khris Middleton","Ilyasova, Connaughton, Lopez, Bledsoe, Middleton",101141-1626192-201572-202339-203114,MIL,223.0,2,4.0,-4.0,9.0,9.0,,18.0,1.0,3.0,,,2.0,3.0,,,1.0,4.0,2.0,6.0,1.0,9.0,13.0,,,,,,,,6.0,3.0,2.0,,2.0,2.0,2.0,,6.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.25,,0.4,,0.45,,0.6,1.0,0.5,1.0,116.23318385650224,13.444444444444445,11.333333333333334,13.333333333333334,11.0,0.3,0.3333333333333333,0.5,,0.3,0.6666666666666666,0.6666666666666666,1.0,,,,,0.9,0.6666666666666666,0.49207,,0.1,0.25,,7.05,25.2,,1.0,,1.0,3.0,,,2.0,1.0,,,1.0,0.25,0.3333333333333333,,,0.14285714285714285,,,0.1,0.3,,,9.0,,,,,,,3.0,,,,1.0,,,,,,,1.0,2.0,,,1.0,,1.0,1.0,,1.0,,,1.5,1.5,,,0.3333333333333333,,,,,,,,,,,,,,,0.55845,0.3333333333333333,3.0,2.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,0.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201588-202339-202703,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Eric Bledsoe, Nikola Mirotic","Ilyasova, Connaughton, Hill, Bledsoe, Mirotic",101141-1626192-201588-202339-202703,MIL,42.0,1,1.0,-2.0,2.0,2.0,2.0,4.0,,,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,,,,,,2.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,1.0,,137.14285714285714,9.5,11.5,9.5,11.5,,,,,,,,,,,,,,,0.4147,0.4147,,,,18.2,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201588-202339-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Eric Bledsoe, Giannis Antetokounmpo","Ilyasova, Connaughton, Hill, Bledsoe, Antetokounmpo",101141-1626192-201588-202339-203507,MIL,81.0,2,1.0,-4.0,4.0,4.0,4.0,8.0,,,,,,1.0,,1.0,,1.0,,1.0,3.0,3.0,7.0,,1.0,,1.0,3.0,3.0,,,1.0,,,,,,,,,,,2.0,4.0,1.0,3.0,3.0,4.0,,,,,,,,,,,0.375,0.375,0.5,,,,142.2222222222222,12.75,7.5,12.75,7.5,,,,,0.5,,,,,,0.5,,0.5,,0.452925,0.452925,0.3333333333333333,0.5,1.0,14.7,26.3,1.0,,,1.0,,,,,,,,,,,,,,,,0.5,,,,4.0,,,,,,,,,,,,,,,,,,1.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201588-202703-203114,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Nikola Mirotic, Khris Middleton","Ilyasova, Connaughton, Hill, Mirotic, Middleton",101141-1626192-201588-202703-203114,MIL,639.0,5,11.0,5.0,21.0,19.0,7.0,40.0,5.0,7.0,,2.0,4.0,8.0,,3.0,7.0,12.0,4.0,9.0,2.0,28.0,23.0,1.0,4.0,,4.0,2.0,4.0,8.0,12.0,8.0,4.0,4.0,4.0,8.0,4.0,2.0,20.0,2.0,6.0,9.0,2.0,2.0,,26.0,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,0.4444444444444444,,0.4444444444444444,0.5833333333333334,0.25,0.6190476190476191,0.125,0.6363636363636364,0.2222222222222222,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.6666666666666666,90.14084507042253,14.80952380952381,17.263157894736842,14.428571428571429,15.894736842105264,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.4,0.38095238095238093,0.5,0.5714285714285714,1.0,0.25,,0.375,,0.7619047619047619,0.5,0.5092880952380953,0.4791375,,,0.14285714285714285,6.55,27.11111111111111,0.3333333333333333,3.0,,3.0,1.0,1.0,,6.0,,1.0,4.0,3.0,,,0.6666666666666666,0.2,0.3,0.25,1.0,0.14285714285714285,0.047619047619047616,,0.125,9.0,,1.0,2.0,1.0,,,2.0,,,1.0,2.0,,1.0,1.0,1.0,2.0,,2.0,6.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,0.5,,0.5,0.4,1.0,,,,0.09523809523809523,0.5,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,0.59685,0.07142857142857142,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,0.1111111111111111,0.125,,0.5,,1.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
101141-1626192-201588-202703-203507,1610612749,"Ersan Ilyasova, Pat Connaughton, George Hill, Nikola Mirotic, Giannis Antetokounmpo","Ilyasova, Connaughton, Hill, Mirotic, Antetokounmpo",101141-1626192-201588-202703-203507,MIL,162.0,2,3.0,-6.0,6.0,6.0,,12.0,1.0,2.0,,,,1.0,,,1.0,6.0,,1.0,,2.0,8.0,,,,,,,,,1.0,,,,,,,,2.0,3.0,5.0,1.0,,,,,,,,,,,,0.16666666666666666,,0.14285714285714285,,0.14285714285714285,,0.14285714285714285,1.0,1.0,1.0,106.66666666666666,18.166666666666668,8.833333333333334,16.666666666666668,8.833333333333334,0.2857142857142857,0.5,0.5,,0.14285714285714285,,,,,,,,0.42857142857142855,,0.4252714285714286,,,,,10.766666666666666,25.9,,1.0,2.0,2.0,,,2.0,2.0,,,,2.0,,,,,0.3333333333333333,,,0.2857142857142857,,1.0,,5.0,1.0,,2.0,,,1.0,2.0,2.0,,,2.0,,,,1.0,1.0,,3.0,3.0,,,,,,,,,,0.5,0.5,0.5,,,0.4,,0.5,,,0.2857142857142857,,,,,,,,,0.5,0.45365,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2019,2018-19,True
