EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PtsUnassisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,FTDefRebounds,Travels,Offensive Fouls,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,LongMidRangeAssists,SelfOReb,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceEfgPct,OffAtRimReboundPct,SelfORebPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,Fg2aBlocked,BlockedShortMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,ShortMidRangeAssists,Offensive Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,3SecondViolations,Charge Fouls,Loose Ball Fouls,SecondChanceTurnovers,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,3pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffensiveGoaltends,Corner3PctBlocked,HeaveAttempts,BlockedArc3,HeaveMakes,team_id,year,season,team_vs
1626161-1628368-1628382-202357-203463,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Justin Jackson, Nemanja Bjelica, Ben McLemore","Cauley-Stein, Fox, Jackson, Bjelica, McLemore",1626161-1628368-1628382-202357-203463,SAC,43.0,1,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,,,1.0,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,2.0,,,0.5,0.5,0.5,,1.0,,1.0,,,133.95348837209303,,7.5,14.0,7.5,14.0,0.5,1.0,1.0,0.5,,,,0.5,,0.59045,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628382-202357-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Justin Jackson, Nemanja Bjelica, Bogdan Bogdanovic","Cauley-Stein, Fox, Jackson, Bjelica, Bogdanovic",1626161-1628368-1628382-202357-203992,SAC,599.0,10,10.0,-2.0,21.0,19.0,40.0,7.0,11.0,1.0,1.0,4.0,8.0,12.0,1.0,6.0,20.0,6.0,3.0,4.0,1.0,4.0,1.0,5.0,7.0,,,,,16.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5277777777777778,0.5277777777777778,0.3333333333333333,0.5,1.0,0.8333333333333334,,1.0,96.1602671118531,,16.285714285714285,13.526315789473685,15.19047619047619,13.526315789473685,0.6111111111111112,0.6363636363636364,0.7,0.05555555555555555,0.2222222222222222,0.25,0.25,0.9444444444444444,0.25,0.5530805555555556,2.2583333333333333,24.416666666666668,,1.0,3.0,,,1.0,,,,2.0,,,,,,1.0,22.0,2.0,1.0,,4.0,,,,,,,10.0,,5.0,,5.0,,,4.0,10.0,,2.0,,2.0,3.0,2.0,1.0,3.0,,2.0,2.0,1.0,5.0,,3.0,5.0,2.0,,1.0,,1.0,,,,,,0.625,0.625,,,,,0.6666666666666666,,0.6,,0.5,,0.2222222222222222,,,1.0,,1.0,0.5714285714285714,1.0,1.0,,,,0.1111111111111111,,,,,,,,,,,,0.52245,,,,0.2,,,,1.0,1.0,,1.0,1.0,2.0,,,1.0,,,1.0,0.6666666666666666,0.5,0.125,,0.3333333333333333,1.0,,,,1.0,,,,0.08333333333333333,0.09090909090909091,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628382-202697-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Justin Jackson, Iman Shumpert, Bogdan Bogdanovic","Cauley-Stein, Fox, Jackson, Shumpert, Bogdanovic",1626161-1628368-1628382-202697-203992,SAC,1659.0,6,28.0,-10.0,61.0,65.0,126.0,16.0,20.0,9.0,1.0,10.0,20.0,38.0,2.0,12.0,56.0,16.0,6.0,9.0,1.0,7.0,19.0,27.0,32.0,7.0,4.0,7.0,4.0,54.0,0.16666666666666666,0.18181818181818182,0.5263157894736842,0.46,0.49122807017543857,0.24,0.8260869565217391,0.875,0.8387096774193549,0.875,0.8333333333333334,109.36708860759494,0.5714285714285714,14.868852459016393,11.569230769230769,14.540983606557377,11.246153846153845,0.4,0.8,0.8421052631578947,0.18,0.2,0.1,0.1,0.64,0.1111111111111111,0.5160969387755102,7.028947368421053,28.008333333333336,23.0,10.0,4.0,3.0,4.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,2.0,,4.0,10.0,66.0,2.0,2.0,,2.0,5.0,15.0,1.0,5.0,5.0,18.0,24.0,,12.0,,12.0,,,10.0,24.0,1.0,3.0,1.0,5.0,5.0,3.0,2.0,5.0,1.0,1.0,6.0,4.0,11.0,3.0,3.0,12.0,14.0,1.0,13.0,,,5.0,2.0,18.0,23.0,1.0,0.6,0.631578947368421,,0.2,0.3333333333333333,0.325,0.25,0.375,0.45454545454545453,1.0,0.16666666666666666,0.1111111111111111,0.14814814814814814,0.14285714285714285,0.125,0.7272727272727273,1.0,1.0,0.625,0.2222222222222222,0.2857142857142857,0.18,0.2222222222222222,0.25,0.04,0.5,0.5,,,0.5,0.2,0.75,0.05,1.0,0.2,,0.5625125,0.4612210526315789,0.09090909090909091,0.11627906976744186,0.03571428571428571,0.32142857142857145,0.3770491803278688,1.0,,3.0,1.0,1.0,2.0,1.0,2.0,,,,3.0,0.5,0.25,0.5,,,0.5,0.5,,,,4.0,3.0,,,0.10526315789473684,0.05,0.2222222222222222,,,,2.0,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.1111111111111111,,,1.0,,,1610612758,2019,2018-19,True
1626161-1628368-1628382-203463-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Justin Jackson, Ben McLemore, Bogdan Bogdanovic","Cauley-Stein, Fox, Jackson, McLemore, Bogdanovic",1626161-1628368-1628382-203463-203992,SAC,38.0,1,1.0,3.0,1.0,1.0,2.0,,,,1.0,1.0,,,1.0,1.0,3.0,,,1.0,1.0,,,,,,,,,3.0,1.0,1.0,,1.5,1.5,1.0,,,,,,75.78947368421053,,13.0,25.0,13.0,25.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5442,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628412-202357-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Frank Mason, Nemanja Bjelica, Bogdan Bogdanovic","Cauley-Stein, Fox, Mason, Bjelica, Bogdanovic",1626161-1628368-1628412-202357-203992,SAC,444.0,1,7.0,-7.0,16.0,17.0,33.0,4.0,6.0,4.0,2.0,3.0,4.0,11.0,2.0,4.0,15.0,4.0,3.0,3.0,2.0,2.0,3.0,6.0,8.0,,,,,13.0,0.5,0.5,0.36363636363636365,0.4666666666666667,0.5,0.26666666666666666,0.6,1.0,0.7142857142857143,0.6666666666666666,1.0,107.02702702702702,,14.75,12.235294117647058,14.4375,11.882352941176471,0.4,0.6666666666666666,0.6666666666666666,0.26666666666666666,0.2,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.50846,6.681818181818182,25.475,,,2.0,,,,,1.0,,1.0,,,,,,1.0,22.0,2.0,,,2.0,,,,,,,4.0,3.0,2.0,1.0,3.0,1.0,,2.0,7.0,,2.0,,2.0,,,,2.0,1.0,2.0,1.0,,3.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,0.5,0.6666666666666666,0.5,,,,0.5,,0.6666666666666666,,0.2857142857142857,,0.2222222222222222,0.25,,0.5,,1.0,0.5,,,0.06666666666666667,,,0.06666666666666667,,,,0.5,,,,,,,,0.4655,,0.06666666666666667,0.09090909090909091,0.13333333333333333,,,1.0,,,1.0,1.0,1.0,1.0,2.0,,1.0,,,0.5,0.5,0.5,0.1111111111111111,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628963-201147-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Marvin Bagley III, Corey Brewer, Bogdan Bogdanovic","Cauley-Stein, Fox, Bagley III, Brewer, Bogdanovic",1626161-1628368-1628963-201147-203992,SAC,187.0,3,3.0,-1.0,7.0,6.0,13.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,7.0,2.0,,2.0,1.0,,2.0,2.0,2.0,,,,,7.0,0.5,0.5,0.5,0.625,0.7,0.5,1.0,,0.6666666666666666,1.0,,100.10695187165776,,13.285714285714286,15.666666666666666,13.285714285714286,13.5,0.25,1.0,1.0,0.25,0.5,0.5,0.5,0.75,0.5,0.5173625,4.0,26.15,,2.0,,,,,,,,,,,,,,2.0,8.0,,,,,,,,,,,,3.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,2.0,,2.0,,,2.0,1.0,,2.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.2,0.3333333333333333,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628963-202692-203084,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Marvin Bagley III, Alec Burks, Harrison Barnes","Cauley-Stein, Fox, Bagley III, Burks, Barnes",1626161-1628368-1628963-202692-203084,SAC,43.0,1,1.0,-2.0,1.0,2.0,3.0,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,100.46511627906976,1.0,12.0,15.5,12.0,15.5,,,,,1.0,,,1.0,,0.5505,,27.3,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628963-202692-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Marvin Bagley III, Alec Burks, Bogdan Bogdanovic","Cauley-Stein, Fox, Bagley III, Burks, Bogdanovic",1626161-1628368-1628963-202692-203992,SAC,156.0,1,3.0,-6.0,4.0,4.0,8.0,,,5.0,,3.0,1.0,5.0,,3.0,2.0,,,3.0,,,,1.0,5.0,,,,,,,,0.2,0.125,0.125,0.375,,,,,,73.84615384615384,,24.5,14.5,20.0,14.5,,,,0.625,0.375,,,0.375,,0.46903125,10.98,25.2,,,2.0,,,1.0,,,,,,,1.0,,,,8.0,3.0,1.0,,2.0,,,,,,,2.0,,1.0,,1.0,,,,2.0,1.0,3.0,,4.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,1.0,1.0,,,,,0.25,,,,0.75,0.3333333333333333,0.5714285714285714,0.75,0.3333333333333333,,,,,0.2,0.2,,,,,,,,,0.25,,,,,,,0.47426666666666667,,,,1.0,,,1.0,,,1.0,,,1.0,,,2.0,,,0.3333333333333333,0.25,,0.2857142857142857,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628963-202697-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Marvin Bagley III, Iman Shumpert, Bogdan Bogdanovic","Cauley-Stein, Fox, Bagley III, Shumpert, Bogdanovic",1626161-1628368-1628963-202697-203992,SAC,1454.0,10,24.0,11.0,51.0,53.0,104.0,15.0,21.0,9.0,2.0,13.0,15.0,32.0,3.0,16.0,54.0,14.0,,13.0,2.0,9.0,17.0,27.0,38.0,2.0,1.0,2.0,2.0,43.0,0.1875,0.1875,0.46875,0.40625,0.47368421052631576,0.3333333333333333,0.85,0.8181818181818182,0.8387096774193549,0.75,0.9,102.99862448418156,1.0,14.588235294117647,13.39622641509434,13.72549019607843,12.962264150943396,0.4375,0.7142857142857143,0.75,0.1875,0.2708333333333333,0.15384615384615385,0.15384615384615385,0.7708333333333334,0.15384615384615385,0.5221802083333333,5.246875,25.35625,24.0,27.0,9.0,6.0,7.0,,,2.0,1.0,3.0,1.0,2.0,2.0,,6.0,15.0,43.0,7.0,2.0,3.0,11.0,6.0,11.0,1.0,8.0,9.0,24.0,16.0,9.0,8.0,3.0,11.0,2.0,1.0,8.0,25.0,3.0,8.0,,11.0,3.0,3.0,,3.0,1.0,3.0,4.0,,7.0,3.0,7.0,12.0,15.0,,21.0,2.0,,7.0,3.0,24.0,24.0,3.0,0.5333333333333333,0.5333333333333333,1.0,0.125,0.5454545454545454,0.39473684210526316,0.5,0.48,0.42857142857142855,,0.47058823529411764,0.23076923076923078,0.36666666666666664,0.4444444444444444,0.2727272727272727,0.8,1.0,,0.5333333333333333,,,0.041666666666666664,,,0.0625,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2222222222222222,0.3684210526315789,0.8571428571428571,0.10526315789473684,0.5,0.3157894736842105,,0.50285,0.5121842105263158,0.14814814814814814,0.1891891891891892,0.2037037037037037,0.4444444444444444,0.47058823529411764,1.0,,,1.0,4.0,6.0,4.0,,,4.0,1.0,1.0,0.5714285714285714,0.4444444444444444,0.6666666666666666,0.14285714285714285,,0.6666666666666666,0.6666666666666666,0.058823529411764705,,,2.0,1.0,,,0.0625,0.047619047619047616,0.1111111111111111,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,,0.75,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-1628963-203084-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Marvin Bagley III, Harrison Barnes, Bogdan Bogdanovic","Cauley-Stein, Fox, Bagley III, Barnes, Bogdanovic",1626161-1628368-1628963-203084-203992,SAC,545.0,6,9.0,6.0,21.0,19.0,40.0,3.0,4.0,2.0,2.0,9.0,3.0,8.0,2.0,9.0,19.0,6.0,,9.0,2.0,1.0,7.0,10.0,11.0,2.0,2.0,2.0,2.0,19.0,0.2222222222222222,0.2222222222222222,0.375,0.35294117647058826,0.475,0.5294117647058824,0.7777777777777778,0.5,0.7272727272727273,1.0,1.0,105.6880733944954,1.0,13.142857142857142,14.157894736842104,13.142857142857142,13.68421052631579,0.23529411764705882,0.75,1.0,0.11764705882352941,0.5294117647058824,0.2222222222222222,0.2222222222222222,0.7647058823529411,0.2222222222222222,0.5076588235294118,7.4625,25.455555555555556,17.0,13.0,,1.0,1.0,,,2.0,,,,,,2.0,8.0,7.0,13.0,,,,,1.0,4.0,2.0,8.0,7.0,15.0,,6.0,,2.0,2.0,2.0,,,6.0,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,3.0,6.0,4.0,,7.0,,,,2.0,15.0,17.0,2.0,,,1.0,0.25,0.25,0.3333333333333333,,0.5,1.0,,0.2,,0.08333333333333333,,,0.6666666666666666,0.5,,,,,0.11764705882352941,,,,,,,1.0,,0.08333333333333333,1.0,,,0.6666666666666666,0.25,,0.5044708333333333,0.05555555555555555,,,0.7894736842105263,0.8095238095238095,2.0,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,0.1,,,1.0,,,,0.125,0.25,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-201147-202357-202692,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Corey Brewer, Nemanja Bjelica, Alec Burks","Cauley-Stein, Fox, Brewer, Bjelica, Burks",1626161-1628368-201147-202357-202692,SAC,129.0,2,2.0,-6.0,4.0,4.0,8.0,,,,,2.0,1.0,1.0,,2.0,2.0,2.0,,2.0,,,1.0,1.0,2.0,,,,,2.0,,,1.0,0.3333333333333333,0.25,0.6666666666666666,1.0,,1.0,,,89.30232558139535,,20.25,12.0,19.25,12.0,,,,,0.6666666666666666,,,0.6666666666666666,,0.50415,14.9,25.1,,,1.0,,,,1.0,1.0,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,,,,,,0.5,0.5,,0.5,1.0,,,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,0.25,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-201147-202357-203084,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Corey Brewer, Nemanja Bjelica, Harrison Barnes","Cauley-Stein, Fox, Brewer, Bjelica, Barnes",1626161-1628368-201147-202357-203084,SAC,18.0,1,,-1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,160.0,,7.0,11.0,7.0,11.0,,,,,1.0,,,1.0,,0.5964,,25.6,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5964,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-201147-202357-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Corey Brewer, Nemanja Bjelica, Bogdan Bogdanovic","Cauley-Stein, Fox, Brewer, Bjelica, Bogdanovic",1626161-1628368-201147-202357-203992,SAC,228.0,1,4.0,9.0,8.0,6.0,14.0,1.0,1.0,5.0,1.0,1.0,4.0,7.0,1.0,1.0,14.0,6.0,,1.0,1.0,1.0,,1.0,2.0,,,,,12.0,1.0,1.0,0.5714285714285714,0.6875,0.7777777777777778,0.125,,1.0,0.5,,1.0,88.42105263157895,,15.25,17.666666666666668,15.25,16.5,0.125,1.0,1.0,0.625,0.125,1.0,1.0,0.25,1.0,0.44989375,8.714285714285714,27.1,,,1.0,,,2.0,1.0,1.0,,,,,,,,3.0,5.0,1.0,,,2.0,,,,,,,2.0,3.0,1.0,1.0,2.0,1.0,,,5.0,,1.0,,1.0,3.0,1.0,2.0,,,,,,,,,2.0,1.0,,3.0,,,,,,,,0.25,0.3333333333333333,1.0,,,,1.0,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,,,,0.4,0.4,0.125,1.0,1.0,,,,,1.0,,,,,,,,0.6065,,0.1111111111111111,,0.14285714285714285,,,,,,,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-201147-202692-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Corey Brewer, Alec Burks, Bogdan Bogdanovic","Cauley-Stein, Fox, Brewer, Burks, Bogdanovic",1626161-1628368-201147-202692-203992,SAC,109.0,1,2.0,6.0,4.0,4.0,8.0,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,2.0,8.0,2.0,,2.0,2.0,1.0,1.0,2.0,2.0,,,,,8.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.5,1.0,0.6666666666666666,,1.0,105.68807339449542,,8.75,18.5,8.75,18.0,0.3333333333333333,1.0,1.0,,0.6666666666666666,1.0,1.0,1.0,1.0,0.6067833333333333,0.4,26.0,,3.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.0,,2.0,2.0,2.0,,,6.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-201147-203084-203992,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Corey Brewer, Harrison Barnes, Bogdan Bogdanovic","Cauley-Stein, Fox, Brewer, Barnes, Bogdanovic",1626161-1628368-201147-203084-203992,SAC,293.0,3,5.0,1.0,9.0,8.0,17.0,,,2.0,2.0,5.0,1.0,2.0,3.0,6.0,11.0,2.0,3.0,5.0,2.0,,2.0,3.0,4.0,2.0,1.0,2.0,,8.0,0.5,0.5,0.5,0.6875,0.6875,0.75,0.3333333333333333,,0.3333333333333333,,,83.54948805460751,,16.11111111111111,18.5,14.444444444444445,17.375,,,,0.25,0.625,0.4,0.4,0.75,0.4,0.476575,8.95,26.833333333333332,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,10.0,,1.0,,3.0,,,,,,,,6.0,,2.0,2.0,1.0,1.0,,6.0,,1.0,,1.0,,,,,,,,,,,3.0,3.0,1.0,,,,,,,,,,,,0.6666666666666666,,,,1.5,,,,1.0,,0.25,1.0,,0.5,,,,0.5,1.0,,,,0.125,1.0,1.0,1.0,0.5,,,,,,,,0.4539,,,,0.2727272727272727,,,1.0,,,1.0,,,,,,,,,,1.5,,,,,,,,1.0,1.0,1.0,,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1610612758,2019,2018-19,True
1626161-1628368-202357-202692-203084,1610612758,"Willie Cauley-Stein, De'Aaron Fox, Nemanja Bjelica, Alec Burks, Harrison Barnes","Cauley-Stein, Fox, Bjelica, Burks, Barnes",1626161-1628368-202357-202692-203084,SAC,118.0,1,2.0,,5.0,4.0,9.0,1.0,3.0,2.0,,,2.0,5.0,,,4.0,2.0,,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,,,0.4,0.4,0.4,,1.0,1.0,1.0,1.0,1.0,109.83050847457628,1.0,13.4,12.75,13.4,12.75,0.6,0.3333333333333333,1.0,0.4,,,,0.6,,0.49408,5.04,,,,,,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.4,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612758,2019,2018-19,True
