EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,FTDefRebounds,LostBallTurnovers,StepOutOfBoundsTurnovers,ShootingFouls,Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceOffPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG2A,Fg2aBlocked,Corner3Assists,OffTwoPtRebounds,OffRebounds,Steals,LostBallSteals,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,OffThreePtRebounds,Loose Ball Fouls Drawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,PtsPutbacks,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,ShortMidRangeAssists,SelfOReb,BadPassSteals,Offensive Fouls,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,LongMidRangePctBlocked,PtsUnassisted3s,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3Frequency,Loose Ball Fouls,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,3pt And 1 Free Throw Trips,DefensiveGoaltends,Blocked3s,BlockedArc3,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3,HeaveMakes,Corner3PctBlocked,team_id,year,season,team_vs
101120-101127-1725-201603-2547,1610612761,"Antoine Wright, Jarrett Jack, Rasho Nesterovic, Sonny Weems, Chris Bosh","Wright, Jack, Nesterovic, Weems, Bosh",101120-101127-1725-201603-2547,TOR,107.0,1,2.0,3.0,4.0,5.0,1.0,9.0,,,2.0,2.0,1.0,8.0,5.0,,,,3.0,2.0,1.0,2.0,,5.0,,1.0,1.0,1.0,,,,,,,,2.0,2.0,1.0,,,,,8.0,3.0,1.0,0.5,0.5,1.0,,0.875,0.75,0.8,0.75,,1.0,,1.0,,,121.12149532710279,,11.0,12.6,11.0,12.6,,,,,0.4995375,0.342975,0.2,0.3333333333333333,0.375,6.8,0.25,5.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,,1.0,,1.0,,,,,1.0,1.0,,,,,1.0,0.5,0.5,0.5,0.5,,,1.0,0.25,1.0,1.0,1.0,0.25,0.25,,,,,,0.5,,0.75,,28.9,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,0.25,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-1725-201942-2547,1610612761,"Antoine Wright, Jarrett Jack, Rasho Nesterovic, DeMar DeRozan, Chris Bosh","Wright, Jack, Nesterovic, DeRozan, Bosh",101120-101127-1725-201942-2547,TOR,549.0,5,9.0,,19.0,18.0,9.0,37.0,3.0,4.0,5.0,8.0,10.0,20.0,20.0,2.0,3.0,6.0,10.0,4.0,2.0,2.0,2.0,4.0,,5.0,6.0,9.0,3.0,,1.0,3.0,,6.0,2.0,7.0,12.0,3.0,,,,,18.0,10.0,9.0,0.4,0.4,0.625,0.6666666666666666,0.5,0.4,0.625,0.5555555555555556,0.5,1.0,,0.8333333333333334,1.0,,97.04918032786885,,14.263157894736842,15.444444444444445,11.789473684210526,14.944444444444445,0.4,0.75,0.75,0.6666666666666666,0.500505,0.45099,0.23076923076923078,0.2727272727272727,0.5,10.8125,0.47368421052631576,10.0,2.0,3.0,,,1.0,,2.0,,2.0,,2.0,,2.0,6.0,,2.0,,,,,1.0,2.0,,2.0,6.0,,,,3.0,2.0,,,,,0.2,1.0,1.0,1.0,0.3,0.6666666666666666,1.0,,0.1,0.2,,,,,,0.4,,0.5,,24.25,4.0,,,,,1.0,1.0,,2.0,3.0,3.0,1.0,0.125,0.3333333333333333,0.6666666666666666,0.4,1.0,,,,,,,,0.50515,1.0,1.0,1.0,2.0,,1.0,1.0,0.5,0.5,,1.0,,0.5,1.0,,0.1,,,1.0,1.0,,,,2.0,2.0,,,,,,,,,0.5,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-1725-2045-2547,1610612761,"Antoine Wright, Jarrett Jack, Rasho Nesterovic, Hedo Turkoglu, Chris Bosh","Wright, Jack, Nesterovic, Turkoglu, Bosh",101120-101127-1725-2045-2547,TOR,173.0,2,3.0,2.0,6.0,7.0,2.0,13.0,,,1.0,1.0,3.0,11.0,9.0,,,2.0,5.0,,,2.0,,6.0,1.0,1.0,2.0,2.0,1.0,,1.0,,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,,11.0,5.0,2.0,,,1.0,,1.0,1.5,1.1,1.25,1.0,0.5,1.0,0.6666666666666666,,,108.20809248554913,,12.0,14.428571428571429,12.0,14.142857142857142,,,,,0.5894875,0.60315,0.25,1.0,0.45454545454545453,,0.3333333333333333,,1.0,1.0,,,,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,6.0,2.0,2.0,2.0,2.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.75,,,1.0,0.25,1.0,1.0,,,0.5,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,23.900000000000002,,,1.0,,,,,,,,1.0,,,,,,,1.0,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201158-201942,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Marco Belinelli, DeMar DeRozan","Wright, Jack, Bargnani, Belinelli, DeRozan",101120-101127-200745-201158-201942,TOR,2.0,1,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,720.0,,2.0,,2.0,,,,,,0.2788,0.2788,,,,13.5,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201158-2045,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Marco Belinelli, Hedo Turkoglu","Wright, Jack, Bargnani, Belinelli, Turkoglu",101120-101127-200745-201158-2045,TOR,155.0,2,3.0,-3.0,6.0,5.0,,11.0,,,,4.0,1.0,1.0,4.0,,,,,,,,,,,2.0,2.0,4.0,,,,3.0,1.0,3.0,,1.0,2.0,1.0,,,,,1.0,,,,,,,,,0.1,,,1.0,,1.0,,,102.19354838709677,,15.5,12.4,12.333333333333334,12.4,,,,,0.4816,,0.2,0.2,,6.3,,,,1.0,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,0.25,,,,0.75,,,,,,,,,0.25,,,2.0,,,,,,,,1.0,2.0,1.0,1.0,,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,0.3333333333333333,,0.25,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201158-2501,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Marco Belinelli, Reggie Evans","Wright, Jack, Bargnani, Belinelli, Evans",101120-101127-200745-201158-2501,TOR,169.0,2,3.0,-2.0,6.0,8.0,5.0,14.0,,1.0,1.0,3.0,2.0,7.0,9.0,1.0,3.0,2.0,7.0,2.0,1.0,2.0,,5.0,,1.0,1.0,2.0,,,,,,,,3.0,6.0,2.0,1.0,1.0,1.0,1.0,6.0,7.0,5.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,0.4375,0.5,,0.5,,0.5,0.5,,119.28994082840237,1.0,14.333333333333334,10.375,14.333333333333334,10.125,0.2,,,,0.56931,0.56931,0.2857142857142857,0.4,1.0,7.3999999999999995,0.8333333333333334,6.0,1.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,1.0,2.0,,3.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,1.0,0.5,0.5,0.5,0.4,,,,0.4,0.5,0.5,1.0,,0.2,,,,0.4,0.5,0.2,,0.8,,23.85,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,,,0.5,0.3333333333333333,1.0,,0.2,1.0,1.0,1.0,0.2,1.0,,,,,1.0,,,,,0.5,,,,,,,0.14285714285714285,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201158-2547,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Marco Belinelli, Chris Bosh","Wright, Jack, Bargnani, Belinelli, Bosh",101120-101127-200745-201158-2547,TOR,1848.0,12,31.0,13.0,65.0,59.0,33.0,124.0,7.0,13.0,21.0,36.0,23.0,77.0,64.0,7.0,16.0,17.0,40.0,20.0,10.0,14.0,3.0,32.0,3.0,14.0,19.0,25.0,5.0,,4.0,7.0,2.0,12.0,6.0,20.0,26.0,9.0,5.0,1.0,5.0,4.0,69.0,40.0,33.0,0.47619047619047616,0.5263157894736842,0.5833333333333334,0.4375,0.5510204081632653,0.5227272727272727,0.6333333333333333,0.6290322580645161,0.4166666666666667,0.7368421052631579,0.6,0.7083333333333334,0.5714285714285714,0.6666666666666666,96.62337662337661,0.8,14.23076923076923,15.64406779661017,13.892307692307693,14.898305084745763,0.2653061224489796,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.4784418367346939,0.4523,0.16363636363636364,0.21428571428571427,0.5194805194805194,8.863888888888889,0.5076923076923077,30.0,9.0,14.0,3.0,6.0,9.0,2.0,10.0,1.0,3.0,4.0,13.0,3.0,6.0,22.0,12.0,10.0,2.0,4.0,2.0,3.0,2.0,1.0,,9.0,23.0,2.0,3.0,1.0,5.0,5.0,1.0,0.3076923076923077,0.5,0.3076923076923077,0.2653061224489796,0.6666666666666666,0.75,1.0,0.2857142857142857,0.6428571428571429,0.75,0.3333333333333333,0.1836734693877551,0.20408163265306123,0.2,0.2,1.0,0.2727272727272727,0.5,0.13636363636363635,0.3333333333333333,0.5510204081632653,0.2,24.569230769230767,6.0,2.0,3.0,2.0,3.0,5.0,2.0,2.0,2.0,6.0,2.0,1.0,0.05555555555555555,0.14285714285714285,0.14285714285714285,0.2608695652173913,,0.5,0.061224489795918366,0.6666666666666666,0.6666666666666666,1.0,0.13636363636363635,0.6666666666666666,0.50575,3.0,4.0,3.0,8.0,4.0,,0.6,0.6,0.8,0.4444444444444444,0.3333333333333333,0.5,0.8,0.75,0.3333333333333333,0.1038961038961039,4.0,5.0,,,2.0,4.0,1.0,1.0,3.0,,,,,0.047619047619047616,0.5555555555555556,0.5555555555555556,0.8,,,,,1.0,1.0,,4.0,1.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201603-2045,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Sonny Weems, Hedo Turkoglu","Wright, Jack, Bargnani, Weems, Turkoglu",101120-101127-200745-201603-2045,TOR,121.0,3,2.0,-4.0,2.0,6.0,1.0,8.0,,,1.0,1.0,2.0,4.0,8.0,1.0,1.0,,2.0,,,,,,1.0,1.0,2.0,2.0,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,95.20661157024794,1.0,17.5,14.333333333333334,17.5,14.333333333333334,,,,,0.3792,0.3792,0.5,0.5,0.5,8.2,0.5,6.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201603-2501,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Sonny Weems, Reggie Evans","Wright, Jack, Bargnani, Weems, Evans",101120-101127-200745-201603-2501,TOR,510.0,4,8.0,7.0,17.0,17.0,8.0,34.0,1.0,3.0,8.0,13.0,3.0,19.0,12.0,5.0,6.0,2.0,12.0,2.0,1.0,1.0,,2.0,1.0,6.0,7.0,9.0,1.0,,,1.0,,2.0,,4.0,6.0,2.0,,,,,17.0,12.0,8.0,0.125,0.14285714285714285,0.6153846153846154,0.8333333333333334,0.5333333333333333,0.625,0.5277777777777778,0.6,0.5,1.0,0.3333333333333333,0.7777777777777778,1.0,,96.0,,12.588235294117647,17.41176470588235,12.294117647058824,17.11764705882353,0.2,0.3333333333333333,0.3333333333333333,,0.5164607142857143,0.5678642857142857,0.11764705882352941,0.13333333333333333,0.631578947368421,7.338461538461539,0.47058823529411764,8.0,6.0,7.0,4.0,4.0,3.0,,2.0,,2.0,,2.0,,2.0,14.0,,1.0,,,,1.0,,1.0,,3.0,5.0,,,,1.0,1.0,,,,,0.13333333333333333,,1.0,1.0,0.4666666666666667,0.8571428571428571,0.8571428571428571,0.16666666666666666,0.2,0.13333333333333333,,,,0.5,1.0,0.25,,0.6,,32.85,2.0,,,,,2.0,,,1.0,2.0,2.0,2.0,,,0.2,0.3333333333333333,,0.3333333333333333,,,,,,,0.5432,1.0,2.0,1.0,2.0,1.0,,0.5,0.5,0.5,1.0,,1.0,1.0,0.5,,0.10526315789473684,2.0,1.0,,,,,1.0,,1.0,,,0.5,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201603-2547,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Sonny Weems, Chris Bosh","Wright, Jack, Bargnani, Weems, Bosh",101120-101127-200745-201603-2547,TOR,4278.0,13,71.0,31.0,144.0,149.0,26.0,293.0,18.0,34.0,51.0,93.0,31.0,166.0,135.0,4.0,11.0,11.0,22.0,50.0,25.0,35.0,9.0,80.0,24.0,39.0,66.0,82.0,14.0,4.0,9.0,9.0,,23.0,4.0,31.0,41.0,16.0,12.0,7.0,13.0,8.0,148.0,22.0,26.0,0.49019607843137253,0.5208333333333334,0.5483870967741935,0.36363636363636365,0.5869565217391305,0.4230769230769231,0.6148148148148148,0.5,0.6086956521739131,0.7090909090909091,0.8888888888888888,0.7682926829268293,0.5789473684210527,0.9166666666666666,98.62552594670407,0.6153846153846154,14.243055555555555,14.946308724832214,13.847222222222221,14.167785234899329,0.2956521739130435,0.5294117647058824,0.5294117647058824,0.5,0.5068582608695652,0.48698846153846154,0.12307692307692308,0.14814814814814814,0.13253012048192772,9.689247311827957,0.18055555555555555,53.0,23.0,33.0,1.0,4.0,26.0,6.0,15.0,1.0,2.0,11.0,22.0,1.0,2.0,52.0,30.0,15.0,6.0,10.0,5.0,13.0,3.0,5.0,,17.0,30.0,3.0,1.0,,5.0,5.0,0.9090909090909091,0.5,0.5,0.5,0.19130434782608696,0.75,0.6923076923076923,0.8260869565217391,0.28695652173913044,0.696969696969697,0.7419354838709677,0.5652173913043478,0.22608695652173913,0.13043478260869565,0.4,0.4,0.8333333333333334,0.3076923076923077,0.25,0.15384615384615385,0.5,0.4782608695652174,0.4,24.281818181818185,12.0,5.0,7.0,,,10.0,2.0,5.0,11.0,16.0,6.0,2.0,0.021505376344086023,0.06060606060606061,0.2619047619047619,0.3076923076923077,0.4,0.6666666666666666,0.06086956521739131,0.7142857142857143,0.7142857142857143,1.0,,,0.546,3.0,7.0,4.0,18.0,5.0,,0.4,0.5384615384615384,0.5625,0.5,0.1875,0.5,0.5384615384615384,0.42857142857142855,,0.10843373493975904,6.0,10.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,,0.25,0.5,0.06,0.38461538461538464,0.38461538461538464,0.3,0.15384615384615385,,3.0,1.0,,,1.0,4.0,,4.0,0.07692307692307693,2.0,1.0,2.0,,,0.6666666666666666,0.5,1.0,,1.0,,,1.0,1.0,,,,,,1.0,1.0,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201942-2045,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, DeMar DeRozan, Hedo Turkoglu","Wright, Jack, Bargnani, DeRozan, Turkoglu",101120-101127-200745-201942-2045,TOR,289.0,2,5.0,,9.0,9.0,4.0,18.0,2.0,3.0,2.0,4.0,1.0,8.0,8.0,1.0,3.0,,2.0,,,1.0,,3.0,2.0,1.0,3.0,3.0,,,,2.0,1.0,2.0,1.0,2.0,3.0,1.0,,,,,8.0,2.0,4.0,,,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,0.5,0.3333333333333333,,1.0,1.0,1.0,,1.0,89.6885813148789,,15.666666666666666,16.444444444444443,15.666666666666666,16.444444444444443,0.5,0.6666666666666666,0.6666666666666666,,0.42536666666666667,0.3913,0.14285714285714285,0.2,0.25,15.625,0.4444444444444444,6.0,,,,,1.0,1.0,2.0,,,1.0,2.0,,,4.0,3.0,2.0,1.0,1.0,1.0,,,,,2.0,4.0,1.0,,1.0,,,1.0,0.5,,0.5,0.3333333333333333,,1.0,,,,,,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,,,,,0.3333333333333333,0.5,25.5,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201942-2501,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, DeMar DeRozan, Reggie Evans","Wright, Jack, Bargnani, DeRozan, Evans",101120-101127-200745-201942-2501,TOR,457.0,6,8.0,-4.0,17.0,14.0,8.0,31.0,3.0,6.0,4.0,9.0,5.0,13.0,17.0,2.0,5.0,3.0,7.0,2.0,1.0,1.0,,2.0,,5.0,5.0,6.0,3.0,,1.0,1.0,,4.0,,5.0,6.0,1.0,1.0,1.0,1.0,1.0,11.0,7.0,8.0,0.25,0.25,0.4444444444444444,0.4,0.4444444444444444,0.4,0.5416666666666666,0.5,0.75,0.8333333333333334,,0.8333333333333334,1.0,,97.68052516411379,1.0,12.823529411764707,17.071428571428573,12.529411764705882,16.785714285714285,0.6666666666666666,0.5,0.5,,0.41155555555555556,0.43296,0.1,0.1,0.5384615384615384,14.799999999999999,0.47058823529411764,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,6.0,,,,,,1.0,,2.0,,1.0,5.0,,,,2.0,2.0,,,,,,,,1.0,0.1111111111111111,1.0,1.0,1.0,0.2222222222222222,,,,,0.2,1.0,,,0.1111111111111111,,,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,0.2,0.2,,,,,,,,,0.4178,,,1.0,2.0,,1.0,1.0,1.0,1.0,,0.3333333333333333,,,,,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1610612761,2010,2009-10,False
101120-101127-200745-201942-2547,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, DeMar DeRozan, Chris Bosh","Wright, Jack, Bargnani, DeRozan, Bosh",101120-101127-200745-201942-2547,TOR,3759.0,12,63.0,-10.0,117.0,120.0,19.0,237.0,9.0,31.0,47.0,87.0,28.0,134.0,144.0,4.0,9.0,9.0,20.0,40.0,20.0,24.0,3.0,52.0,10.0,24.0,36.0,48.0,11.0,1.0,7.0,4.0,,15.0,3.0,26.0,36.0,16.0,1.0,1.0,1.0,1.0,115.0,20.0,19.0,0.425531914893617,0.4878048780487805,0.5402298850574713,0.4444444444444444,0.5247524752475248,0.4583333333333333,0.5796460176991151,0.5588235294117647,0.7333333333333333,0.7741935483870968,0.8333333333333334,0.7906976744186046,0.6666666666666666,0.8888888888888888,90.7901037509976,1.0,16.555555555555557,15.183333333333334,16.102564102564102,14.858333333333333,0.3069306930693069,0.2903225806451613,0.2903225806451613,0.3333333333333333,0.5234975247524752,0.46760833333333335,0.15315315315315314,0.16666666666666666,0.14925373134328357,8.345977011494254,0.1623931623931624,46.0,29.0,40.0,2.0,2.0,16.0,2.0,8.0,1.0,2.0,4.0,14.0,1.0,3.0,54.0,12.0,8.0,2.0,4.0,2.0,14.0,2.0,4.0,1.0,16.0,24.0,2.0,7.0,4.0,2.0,2.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.13861386138613863,1.0,0.6666666666666666,0.9230769230769231,0.39603960396039606,0.725,0.7837837837837838,0.4827586206896552,0.15841584158415842,0.07920792079207921,0.25,0.25,1.0,0.16666666666666666,1.0,0.16666666666666666,0.5,0.5346534653465347,0.25,24.057142857142857,13.0,2.0,6.0,,1.0,9.0,4.0,2.0,10.0,12.0,6.0,2.0,0.04597701149425287,0.075,0.2564102564102564,0.24489795918367346,0.5,0.6666666666666666,0.0594059405940594,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,,0.5452857142857143,6.0,6.0,7.0,19.0,2.0,,0.7777777777777778,0.7777777777777778,0.7916666666666666,0.2,0.18181818181818182,0.16666666666666666,0.6666666666666666,1.0,,0.1417910447761194,12.0,9.0,,,5.0,3.0,3.0,4.0,,2.0,0.0625,0.14285714285714285,0.25,0.06521739130434782,0.5625,0.6,0.3333333333333333,,,,,,,,,1.0,3.0,,,,,,1.0,,,,0.06666666666666667,,,,,,,,,,,,,,1.0,,,,1610612761,2010,2009-10,False
101120-101127-200745-2045-2501,1610612761,"Antoine Wright, Jarrett Jack, Andrea Bargnani, Hedo Turkoglu, Reggie Evans","Wright, Jack, Bargnani, Turkoglu, Evans",101120-101127-200745-2045-2501,TOR,415.0,3,7.0,-3.0,14.0,16.0,8.0,30.0,,1.0,3.0,8.0,1.0,13.0,16.0,2.0,6.0,,10.0,4.0,2.0,3.0,,7.0,,5.0,5.0,8.0,1.0,1.0,,1.0,,2.0,1.0,3.0,4.0,2.0,,,,,11.0,10.0,8.0,0.6666666666666666,1.0,0.375,0.3333333333333333,0.46153846153846156,0.5555555555555556,0.43333333333333335,0.5,0.5,0.8333333333333334,,0.7142857142857143,1.0,,104.09638554216868,,14.571428571428571,13.1875,14.285714285714286,12.5,0.07692307692307693,,,,0.5592884615384615,0.5434055555555556,0.13333333333333333,0.2,0.7692307692307693,5.2875,0.5714285714285714,14.0,2.0,5.0,1.0,4.0,2.0,1.0,4.0,1.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,,1.0,,1.0,,1.0,3.0,1.0,,,,,0.5,0.4,0.6666666666666666,0.4,0.38461538461538464,,0.6666666666666666,1.0,0.38461538461538464,0.4,0.4,0.5,0.15384615384615385,0.3076923076923077,0.25,0.25,,0.4444444444444444,0.25,0.2222222222222222,0.5,0.7692307692307693,0.25,24.52,3.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,1.0,,,,0.4,0.375,0.6666666666666666,,0.07692307692307693,1.0,1.0,1.0,0.1111111111111111,1.0,0.5403,1.0,2.0,1.0,2.0,1.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,,0.3333333333333333,1.0,0.5,,0.15384615384615385,2.0,1.0,,,,1.0,1.0,1.0,,,,,,0.125,0.5,0.5,1.0,,,3.0,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612761,2010,2009-10,False
