EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,OffRebounds,Rebounds,Fouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,DefPoss,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,FtPoints,OpponentPoints,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,SelfORebPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,DefThreePtRebounds,LostBallSteals,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGM,LongMidRangeFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,NonHeaveArc3FGM,Arc3Assists,DeadBallTurnovers,Offensive Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyFg3Pct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,LostBallTurnovers,PtsUnassisted3s,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,LongMidRangePctAssisted,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,AtRimPctBlocked,BlocksRecoveredPct,PenaltyFtPoints,Travels,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,OffCorner3ReboundPct,SecondChanceFtPoints,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedShortMidRange,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,Blocked3s,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,BlockedArc3,DefensiveGoaltends,Clear Path Fouls,HeaveAttempts,Corner3PctBlocked,team_id,year,season,team_vs
101114-101139-101179-200794-201585,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Kosta Koufos","Williams, Miles, Price, Millsap, Koufos",101114-101139-101179-200794-201585,UTA,39.0,1,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,36.92307692307692,13.0,13.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,0.4717,0.5769,1.0,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-101179-200794-202083,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Wesley Matthews","Williams, Miles, Price, Millsap, Matthews",101114-101139-101179-200794-202083,UTA,265.0,1,4.0,-3.0,8.0,1.0,17.0,1.0,2.0,,1.0,4.0,3.0,7.0,7.0,,2.0,,2.0,,2.0,3.0,7.0,3.0,0.42857142857142855,,0.3333333333333333,,0.35,,0.5,0.5,,92.37735849056604,20.875,13.75,0.2222222222222222,0.5,0.5,0.4444444444444444,0.3333333333333333,,0.4444444444444444,0.4510166666666666,0.44745,,8.714285714285714,9.0,4.0,9.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,10.0,1.0,1.0,5.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,2.0,4.0,1.0,0.6666666666666666,0.6666666666666666,0.2,0.14285714285714285,0.14285714285714285,0.2222222222222222,0.14285714285714285,0.25,1.0,1.0,0.75,0.5,0.75,1.0,1.0,0.5,0.6666666666666666,1.0,0.2,10.88888888888889,10.666666666666666,1.0,0.5,0.6666666666666666,0.5,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.14285714285714285,0.2857142857142857,0.42933571428571426,0.1,0.125,0.2857142857142857,26.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-101179-200794-2246,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Mehmet Okur","Williams, Miles, Price, Millsap, Okur",101114-101139-101179-200794-2246,UTA,212.0,1,4.0,4.0,7.0,,15.0,2.0,2.0,,,2.0,3.0,4.0,10.0,,,,4.0,,,,4.0,2.0,0.75,,0.75,,0.7142857142857143,,,,,101.88679245283019,10.285714285714286,10.285714285714286,0.3333333333333333,1.0,1.0,0.3333333333333333,,,0.6666666666666666,0.56665,,,2.975,8.0,,,,1.0,,,,,2.0,1.0,6.0,,,,,,2.0,,,1.0,2.0,1.0,,5.0,,3.0,,4.0,,1.0,,,,,2.0,,3.0,3.0,2.0,10.0,,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,,,,0.6,,0.6666666666666666,,,,1.0,0.5,,17.5,15.625,0.5,0.5,0.5,,,,,,,,0.2857142857142857,0.4,,23.5,,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-101179-200794-2430,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Carlos Boozer","Williams, Miles, Price, Millsap, Boozer",101114-101139-101179-200794-2430,UTA,337.0,2,6.0,4.0,11.0,,20.0,4.0,4.0,,,1.0,6.0,6.0,23.0,,,,4.0,,,,1.0,5.0,1.0,,1.05,,1.15,,,,,85.459940652819,14.545454545454545,14.545454545454545,0.4,1.0,1.0,0.1,,,0.8,0.568975,,,4.416666666666667,9.0,7.0,8.0,2.0,1.0,1.0,3.0,,2.0,4.0,2.0,19.0,,4.0,4.0,3.0,14.0,8.0,3.0,,4.0,7.0,3.0,1.0,17.0,,,,1.0,,,,,,1.0,2.0,,2.0,2.0,1.0,23.0,14.0,7.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.4,,,,,,,0.5,,,,,,,19.666666666666668,19.666666666666668,0.75,1.0,1.0,1.0,0.1,0.3,,0.2857142857142857,0.2857142857142857,0.5526785714285715,0.2,0.16666666666666666,0.6086956521739131,24.3,0.6363636363636364,1.0,1.0,3.0,9.0,3.0,1.0,1.0,,,1.0,1.0,0.75,0.75,1.0,,,0.1,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.14285714285714285,1.0,0.5,0.6666666666666666,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-101179-201585-2246,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Kosta Koufos, Mehmet Okur","Williams, Miles, Price, Koufos, Okur",101114-101139-101179-201585-2246,UTA,62.0,1,1.0,-1.0,2.0,,5.0,1.0,2.0,,,,1.0,2.0,2.0,,,,2.0,,,,2.0,3.0,0.5,,0.5,,0.5,,,,,116.1290322580645,13.5,13.5,1.0,0.5,0.5,,,,1.0,0.5712,,,,3.0,,3.0,,,,,,,,,3.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,2.0,,,,,2.0,,,1.0,,,,,,,,,,0.5,1.0,,1.0,,,,,,,11.666666666666666,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-101179-202083-2246,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Wesley Matthews, Mehmet Okur","Williams, Miles, Price, Matthews, Okur",101114-101139-101179-202083-2246,UTA,170.0,1,3.0,-2.0,5.0,,10.0,2.0,2.0,,,,2.0,3.0,4.0,,,,,,,,1.0,2.0,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,,,84.70588235294117,15.4,15.4,0.6666666666666666,1.0,1.0,,,,0.6666666666666666,0.6483,,,8.266666666666667,5.0,,,,,1.0,,,,,,6.0,,,,,,4.0,,,2.0,2.0,2.0,,4.0,,1.0,,1.0,,2.0,,2.0,,2.0,1.0,,1.0,,,4.0,,,,1.0,1.0,,,,,,,1.0,,0.5,,0.5,,,,1.0,,,18.6,15.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-101179-2246-2430,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Mehmet Okur, Carlos Boozer","Williams, Miles, Price, Okur, Boozer",101114-101139-101179-2246-2430,UTA,430.0,3,7.0,1.0,13.0,2.0,26.0,1.0,4.0,1.0,1.0,,3.0,9.0,12.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,8.0,4.0,0.3333333333333333,0.5,0.5454545454545454,0.5,0.5454545454545454,0.5,0.3333333333333333,0.3333333333333333,,87.06976744186046,18.23076923076923,16.692307692307693,0.36363636363636365,0.25,0.25,,0.5,1.0,0.5454545454545454,0.43606818181818185,0.46755,0.16666666666666666,11.411111111111111,13.0,6.0,2.0,1.0,,5.0,1.0,,,2.0,,11.0,,,4.0,,,2.0,1.0,,1.0,2.0,,,5.0,,3.0,,6.0,1.0,,,1.0,1.0,3.0,3.0,,1.0,,,10.0,,6.0,,0.3333333333333333,0.5,,,,0.18181818181818182,,,0.3333333333333333,,1.0,,0.75,0.6666666666666666,,,1.0,,0.16666666666666666,14.846153846153847,14.461538461538462,,,,,0.45454545454545453,0.09090909090909091,,0.25,,0.332575,,,,23.75,0.46153846153846156,1.0,1.0,2.0,3.0,1.0,1.0,3.0,,,,0.5,1.0,1.0,0.6,1.0,0.5,0.09090909090909091,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,,2.0,,,,,0.6666666666666666,0.4,0.4,1.0,1.0,,,,,,1.0,,,3.0,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-101179-2430-2594,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Carlos Boozer, Kyle Korver","Williams, Miles, Price, Boozer, Korver",101114-101139-101179-2430-2594,UTA,168.0,1,3.0,4.0,6.0,,12.0,1.0,2.0,,,,1.0,2.0,6.0,,,,,,,,3.0,1.0,0.5,,0.8333333333333334,,0.75,,,,,102.85714285714286,15.0,15.0,0.6666666666666666,0.5,1.0,,,,1.0,0.633,,,,6.0,,,,,,,,,1.0,1.0,2.0,,,,,,2.0,,1.0,1.0,2.0,1.0,,5.0,,3.0,,3.0,,2.0,,1.0,1.0,2.0,,,2.0,2.0,1.0,6.0,,,,1.0,1.0,,,,0.3333333333333333,0.5,,0.5,,0.75,,0.75,,,,1.0,,,13.0,12.666666666666666,1.0,,,,,,,,,,0.25,0.3333333333333333,,23.7,,1.0,1.0,1.0,3.0,1.0,1.0,,2.0,,,1.0,1.0,1.0,,0.5,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-1905-200758-200794,1610612762,"Deron Williams, CJ Miles, Andrei Kirilenko, Ronnie Brewer, Paul Millsap","Williams, Miles, Kirilenko, Brewer, Millsap",101114-101139-1905-200758-200794,UTA,194.0,3,3.0,1.0,6.0,1.0,12.0,2.0,2.0,1.0,1.0,,2.0,2.0,6.0,1.0,1.0,2.0,2.0,,,1.0,4.0,2.0,1.0,1.0,0.5,1.0,0.6,1.0,,0.5,,89.0721649484536,14.166666666666666,12.333333333333334,0.5,1.0,1.0,,1.0,1.0,1.0,0.5974375,,0.3333333333333333,,6.0,5.0,,2.0,,,,,,2.0,2.0,5.0,,2.0,2.0,1.0,6.0,2.0,,,1.0,1.0,1.0,,2.0,1.0,2.0,,3.0,,,,,,2.0,,,1.0,2.0,,4.0,6.0,5.0,,0.5,0.5,1.0,0.6666666666666666,0.75,0.5,,,,,0.4,0.5,0.5,,,,,0.6666666666666666,,18.166666666666668,16.666666666666668,0.5,,,,,,,0.6666666666666666,,0.6123333333333333,,,1.0,22.65,0.8333333333333334,,2.0,,,,,1.0,,,,,,,1.0,,,0.5,,,,2.0,,,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,1.0,0.3333333333333333,,,,,,,,,2.0,,2.0,2.0,2.0,,,,2.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
101114-101139-1905-200758-2246,1610612762,"Deron Williams, CJ Miles, Andrei Kirilenko, Ronnie Brewer, Mehmet Okur","Williams, Miles, Kirilenko, Brewer, Okur",101114-101139-1905-200758-2246,UTA,70.0,1,1.0,,2.0,,4.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,82.28571428571428,17.0,17.0,1.0,1.0,1.0,,,,1.0,0.5184,,,,2.0,2.0,2.0,1.0,,,,,,,,2.0,,1.0,1.0,,2.0,2.0,,,1.0,1.0,1.0,,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,2.0,2.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,18.0,14.0,1.0,,,,,,,1.0,,0.5184,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,False
