EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,PenaltyFG2M,PtsAssisted2s,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,3SecondViolations,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,Blocked2s,BlockedAtRim,Blocks,FtPoints,PenaltyFtPoints,LiveBallTurnovers,LostBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,LiveBallTurnoverPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Offensive Fouls,Offensive Fouls Drawn,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,Corner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,ShortMidRangeAssists,LongMidRangeAssists,SelfOReb,LostBallSteals,BadPassTurnovers,Loose Ball Fouls Drawn,DefensiveGoaltends,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,OffLongMidRangeReboundPct,ShootingFouls,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,HeaveAttempts,Travels,SecondChanceAtRimPctAssisted,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGA,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,Technical Free Throw Trips,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,SecondChanceCorner3FGM,HeaveMakes,SecondChanceCorner3Accuracy,Clear Path Fouls,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
200752-200758-200766-201188-201589,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, Marc Gasol, Darrell Arthur","Gay, Brewer, Williams, Gasol, Arthur",200752-200758-200766-201188-201589,MEM,165.0,1,3.0,1.0,5.0,6.0,5.0,6.0,11.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,0.3,0.3,0.3,0.3,0.2,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,96.0,12.0,17.5,12.0,17.5,0.2,0.6,0.2,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.46496000000000004,0.46496000000000004,1.0,14.4,24.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201188-2216,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, Marc Gasol, Zach Randolph","Gay, Brewer, Williams, Gasol, Randolph",200752-200758-200766-201188-2216,MEM,119.0,1,2.0,,4.0,4.0,4.0,3.0,8.0,,1.0,,,,,4.0,,,4.0,4.0,4.0,,,4.0,,,,1.0,,2.0,,4.0,,1.0,2.0,3.0,,,4.0,4.0,4.0,,,,,0.5,0.5,0.5,0.5,,0.25,,0.5,,0.5,,,,96.80672268907563,14.0,15.75,12.5,14.25,,0.25,,,,,,,0.75,,0.5661,0.5661,1.0,5.125,,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,1.0,1.0,0.75,0.6666666666666666,1.0,1.0,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201564-201934,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, O.J. Mayo, Hasheem Thabeet","Gay, Brewer, Williams, Mayo, Thabeet",200752-200758-200766-201564-201934,MEM,81.0,2,1.0,1.0,3.0,2.0,1.0,,5.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.5,1.5,0.5,1.5,0.3333333333333333,,,,1.0,0.3333333333333333,,,1.0,88.88888888888889,7.333333333333333,29.5,7.333333333333333,23.5,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.4275333333333333,0.1557,1.0,11.05,29.1,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201564-201970,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, O.J. Mayo, Sam Young","Gay, Brewer, Williams, Mayo, Young",200752-200758-200766-201564-201970,MEM,17.0,1,,-2.0,,1.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.70588235294117,,17.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201564-2216,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, O.J. Mayo, Zach Randolph","Gay, Brewer, Williams, Mayo, Randolph",200752-200758-200766-201564-2216,MEM,43.0,1,1.0,,3.0,3.0,3.0,3.0,6.0,,,,,,,,,,4.0,4.0,,,,4.0,,,,,,,,,,,,,,,4.0,4.0,3.0,,,,,,,1.0,1.0,,,,,,,,,,200.93023255813952,6.0,8.333333333333334,6.0,5.666666666666667,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201589-201632,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, Darrell Arthur, Hamed Haddadi","Gay, Brewer, Williams, Arthur, Haddadi",200752-200758-200766-201589-201632,MEM,148.0,1,2.0,-2.0,5.0,5.0,,,10.0,1.0,2.0,1.0,1.0,,,4.0,1.0,1.0,3.0,5.0,,,,,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,,1.0,1.0,2.0,,,3.0,,,1.0,1.0,,1.0,0.3,,0.3,,0.2,,,1.0,,1.0,,1.0,,97.29729729729729,17.6,12.0,17.6,12.0,0.2,0.4,0.2,1.0,1.0,1.0,,,0.4,1.0,0.46896000000000004,,,11.375,25.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,0.25,0.25,1.0,,0.2,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201589-201970,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, Darrell Arthur, Sam Young","Gay, Brewer, Williams, Arthur, Young",200752-200758-200766-201589-201970,MEM,779.0,2,13.0,9.0,26.0,28.0,,,54.0,7.0,8.0,1.0,1.0,,,25.0,1.0,2.0,31.0,22.0,,,,,3.0,1.0,1.0,3.0,1.0,10.0,1.0,21.0,5.0,5.0,10.0,16.0,4.0,3.0,27.0,,,1.0,0.5,,0.5,0.5740740740740741,,0.5740740740740741,,0.07407407407407407,0.12,,0.625,0.8333333333333334,0.7142857142857143,0.6,0.6666666666666666,0.8,99.82028241335045,15.307692307692308,13.607142857142858,14.76923076923077,13.321428571428571,0.25925925925925924,0.2962962962962963,0.037037037037037035,1.0,1.0,1.0,,,0.4444444444444444,1.0,0.4939777777777778,,,8.996,24.5,,5.0,7.0,10.0,,,14.0,,18.0,9.0,4.0,6.0,,6.0,1.0,5.0,1.0,,,,1.0,0.6428571428571429,0.6923076923076923,0.56,,0.3,,0.5454545454545454,0.5,0.6666666666666666,,0.37037037037037035,0.7,1.0,0.5714285714285714,,,,,,,,4.0,1.0,2.0,,,0.8,,,,1.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,4.0,10.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.1111111111111111,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,0.5,1.0,0.037037037037037035,0.75,0.6666666666666666,0.533325,0.12903225806451613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201589-2216,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, Darrell Arthur, Zach Randolph","Gay, Brewer, Williams, Arthur, Randolph",200752-200758-200766-201589-2216,MEM,78.0,1,1.0,-2.0,2.0,2.0,,,4.0,2.0,,,,,,2.0,,,2.0,4.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,0.5,,0.5,,,,,,,,,,,73.84615384615384,28.5,10.5,26.5,10.5,1.0,,,,,,,,,,0.3408,,,12.25,,,1.0,,,,,1.0,,,,,1.0,,1.0,,1.0,1.0,,,,,,,0.5,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,1.0,,,,,,2.0,,,,1.0,,1.0,,,,,,1.0,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201632-2216,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, Hamed Haddadi, Zach Randolph","Gay, Brewer, Williams, Haddadi, Randolph",200752-200758-200766-201632-2216,MEM,81.0,1,1.0,2.0,2.0,2.0,,,4.0,1.0,,,,,,2.0,,,4.0,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,0.6666666666666666,,,,,,,,,,,71.1111111111111,25.0,15.5,17.5,15.5,0.5,,,,,,,,0.5,,0.46975,,,3.75,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,1.0,2.0,1.0,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,,,1.0,1.0,2.0,4.0,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,0.4873,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
200752-200758-200766-201934-2216,1610612763,"Rudy Gay, Ronnie Brewer, Marcus Williams, Hasheem Thabeet, Zach Randolph","Gay, Brewer, Williams, Thabeet, Randolph",200752-200758-200766-201934-2216,MEM,143.0,1,2.0,-1.0,5.0,5.0,,,10.0,2.0,2.0,,,,,9.0,,,4.0,5.0,,,,,,,,1.0,,1.0,,2.0,,2.0,2.0,8.0,1.0,,2.0,,,,,,,0.1111111111111111,,0.2,,,0.1111111111111111,,1.0,,1.0,,1.0,,100.69930069930071,17.2,11.4,12.2,11.4,0.2222222222222222,0.2222222222222222,,,,,,,0.5555555555555556,,0.506,,,6.188888888888889,,,3.0,1.0,5.0,,,1.0,,2.0,1.0,1.0,5.0,,6.0,,,,,,,,1.0,1.0,0.1111111111111111,,0.2,,0.625,0.625,0.5,,0.5555555555555556,0.2,0.25,1.0,,,,,,2.0,,,,2.0,2.0,1.0,,0.1,0.1,,,,3.0,,,,,5.0,2.0,,,,,,1.0,,,,,,0.16666666666666666,0.5,,,,,,,,,,0.6,,0.50942,0.5,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2010,2009-10,False
