EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,BadPassTurnovers,DeadBallTurnovers,Travels,Loose Ball Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,LostBallSteals,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Arc3Assists,Offensive Fouls,BlockedShortMidRange,Arc3PctAssisted,PenaltyArc3FGM,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,PenaltyArc3Accuracy,Offensive Fouls Drawn,OffensiveGoaltends,ShortMidRangePctBlocked,BadPassOutOfBoundsTurnovers,HeaveAttempts,LostBallOutOfBoundsTurnovers,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceTurnovers,Clear Path Fouls,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedLongMidRange,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,DefensiveGoaltends,Blocked3s,BlockedCorner3,BlockedArc3,Arc3PctBlocked,team_id,year,season,team_vs
101126-101135-1716-1733-201163,1610612752,"Nate Robinson, David Lee, Larry Hughes, Al Harrington, Wilson Chandler","Robinson, Lee, Hughes, Harrington, Chandler",101126-101135-1716-1733-201163,NYK,261.0,2,4.0,-4.0,8.0,7.0,3.0,4.0,15.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,9.0,13.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,9.0,2.0,3.0,0.25,0.25,1.0,1.0,0.6666666666666666,0.5,0.6428571428571429,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,82.75862068965517,19.625,14.857142857142858,19.625,14.857142857142858,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,1.0,0.5,0.6666666666666666,0.460275,0.507475,0.14285714285714285,0.2,0.2222222222222222,3.375,25.05,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1716-1733-201568,1610612752,"Nate Robinson, David Lee, Larry Hughes, Al Harrington, Danilo Gallinari","Robinson, Lee, Hughes, Harrington, Gallinari",101126-101135-1716-1733-201568,NYK,941.0,5,16.0,6.0,29.0,29.0,3.0,1.0,58.0,6.0,7.0,1.0,2.0,2.0,9.0,2.0,,2.0,13.0,24.0,4.0,10.0,36.0,30.0,2.0,4.0,,8.0,12.0,14.0,2.0,6.0,6.0,3.0,12.0,11.0,1.0,15.0,20.0,1.0,,2.0,,2.0,7.0,8.0,11.0,6.0,29.0,8.0,3.0,0.46153846153846156,0.46153846153846156,0.5416666666666666,0.5,0.4642857142857143,0.5,0.5625,0.8,0.14285714285714285,0.5,1.0,0.9166666666666666,0.8235294117647058,0.875,88.75664187035069,16.137931034482758,16.310344827586206,14.862068965517242,15.310344827586206,0.25,0.8571428571428571,0.8571428571428571,0.5,0.32142857142857145,0.2222222222222222,0.2222222222222222,0.07142857142857142,0.07142857142857142,0.5,0.5,,0.39285714285714285,0.4709446428571429,0.51155,0.1935483870967742,0.2222222222222222,0.2222222222222222,8.875,24.65,0.10344827586206896,4.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,5.0,7.0,4.0,1.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.7,0.2727272727272727,0.6,0.6666666666666666,0.35714285714285715,1.0,0.14285714285714285,0.3333333333333333,1.0,0.5,1.0,1.0,0.3333333333333333,1.0,0.07142857142857142,1.0,0.5,0.2857142857142857,0.625,0.625,0.4,0.3333333333333333,0.3333333333333333,0.4014,0.19444444444444445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1716-1733-2407,1610612752,"Nate Robinson, David Lee, Larry Hughes, Al Harrington, Jared Jeffries","Robinson, Lee, Hughes, Harrington, Jeffries",101126-101135-1716-1733-2407,NYK,628.0,5,10.0,11.0,22.0,20.0,8.0,4.0,42.0,6.0,6.0,2.0,2.0,,1.0,2.0,1.0,4.0,9.0,12.0,6.0,6.0,30.0,19.0,2.0,3.0,3.0,11.0,10.0,8.0,4.0,5.0,6.0,2.0,13.0,6.0,,7.0,8.0,,,1.0,,2.0,2.0,7.0,7.0,2.0,28.0,11.0,8.0,0.5555555555555556,0.625,0.75,0.6666666666666666,0.6666666666666666,0.5833333333333334,0.7142857142857143,0.6875,0.3333333333333333,,,0.8571428571428571,0.7777777777777778,1.0,96.30573248407643,17.09090909090909,12.6,17.0,12.4,0.3333333333333333,1.0,1.0,0.3333333333333333,0.05555555555555555,,,0.1111111111111111,0.2222222222222222,0.3333333333333333,1.0,0.16666666666666666,0.6666666666666666,0.47568611111111114,0.5054583333333333,0.15,0.14285714285714285,0.36666666666666664,7.4750000000000005,26.25,0.36363636363636365,1.0,3.0,5.0,,,1.0,1.0,,,2.0,4.0,,3.0,,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,0.14285714285714285,,1.0,,,,0.6666666666666666,1.0,0.5,,,1.0,,0.2777777777777778,0.6,0.6,1.0,,,0.5262,0.06666666666666667,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,0.25,0.25,1.0,1.0,1.0,0.3333333333333333,0.25,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1716-1733-2768,1610612752,"Nate Robinson, David Lee, Larry Hughes, Al Harrington, Chris Duhon","Robinson, Lee, Hughes, Harrington, Duhon",101126-101135-1716-1733-2768,NYK,707.0,2,12.0,15.0,23.0,21.0,,,44.0,6.0,6.0,,,1.0,2.0,4.0,,3.0,8.0,10.0,7.0,5.0,36.0,21.0,,,,,4.0,12.0,3.0,2.0,7.0,2.0,19.0,3.0,1.0,9.0,10.0,2.0,,4.0,,1.0,4.0,4.0,6.0,3.0,34.0,,,0.25,0.2857142857142857,0.8,,0.9117647058823529,,0.9,,0.4117647058823529,0.5,1.0,0.42857142857142855,0.5714285714285714,0.5,89.61810466760961,14.826086956521738,17.428571428571427,14.826086956521738,16.333333333333332,0.35294117647058826,1.0,1.0,0.3333333333333333,0.11764705882352941,0.5,0.5,0.23529411764705882,0.17647058823529413,,,,0.7647058823529411,0.5483735294117648,,0.15,0.23076923076923078,,5.26,24.428571428571427,,1.0,1.0,2.0,,,1.0,1.0,,,2.0,,,,,1.0,5.0,1.0,,2.0,2.0,2.0,2.0,,,,,,2.0,,2.0,,,1.0,1.0,1.0,0.5,0.7142857142857143,,0.25,,1.0,,,,1.0,,0.6666666666666666,1.0,,,,0.11764705882352941,0.5,0.5,,,,0.5899,0.05555555555555555,1.0,1.0,2.0,,3.0,,5.0,,15.0,,2.0,3.0,5.0,2.0,,,,1.0,0.7142857142857143,,0.7142857142857143,0.5,0.5,1.0,1.0,1.0,1.0,1.0,,,1.0,,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1716-201163-201568,1610612752,"Nate Robinson, David Lee, Larry Hughes, Wilson Chandler, Danilo Gallinari","Robinson, Lee, Hughes, Chandler, Gallinari",101126-101135-1716-201163-201568,NYK,247.0,1,4.0,,9.0,8.0,4.0,,17.0,3.0,5.0,1.0,2.0,,,,,4.0,3.0,5.0,4.0,,9.0,9.0,1.0,2.0,2.0,5.0,,6.0,4.0,,,,,1.0,,4.0,6.0,,,1.0,,1.0,2.0,,,,5.0,5.0,4.0,,,0.6,0.5,0.5,0.625,0.5,0.625,0.4444444444444444,,,0.5,0.8,,99.1093117408907,13.0,16.25,12.88888888888889,15.75,0.5555555555555556,0.6,0.75,,,,,,0.4444444444444444,0.5,0.5,,1.0,0.5219499999999999,0.486875,,,0.5555555555555556,,27.15,0.4444444444444444,2.0,,,,,2.0,2.0,,,4.0,,,,,2.0,3.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,0.4,1.0,,,,,0.5,,1.0,1.0,0.25,,,,,,,,,0.56715,0.4444444444444444,2.0,2.0,,,1.0,2.0,1.0,1.0,,3.0,4.0,1.0,,,1.0,,,,0.25,0.5,0.25,,,,0.25,0.25,1.0,1.0,,0.5,0.25,,,1.0,,,1.0,1.0,0.2,0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1716-201568-201941,1610612752,"Nate Robinson, David Lee, Larry Hughes, Danilo Gallinari, Jordan Hill","Robinson, Lee, Hughes, Gallinari, Hill",101126-101135-1716-201568-201941,NYK,59.0,1,1.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,,,2.0,2.0,,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,48.8135593220339,26.0,33.0,26.0,33.0,,,,,,,,,,,,,,0.3876,,,,,22.4,,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1733-1886-201163,1610612752,"Nate Robinson, David Lee, Al Harrington, Jonathan Bender, Wilson Chandler","Robinson, Lee, Harrington, Bender, Chandler",101126-101135-1733-1886-201163,NYK,632.0,4,11.0,6.0,25.0,25.0,8.0,12.0,50.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,,5.0,8.0,14.0,6.0,8.0,24.0,18.0,3.0,4.0,2.0,11.0,8.0,8.0,5.0,4.0,4.0,3.0,8.0,7.0,,11.0,12.0,1.0,1.0,3.0,1.0,4.0,7.0,7.0,8.0,4.0,21.0,11.0,8.0,0.5,0.5,0.5714285714285714,0.75,0.4,0.5,0.5217391304347826,0.6875,0.3,0.3333333333333333,,0.875,0.9166666666666666,1.0,113.92405063291139,11.76,13.52,11.2,13.48,0.2,1.0,1.0,0.75,0.2,0.5,0.6666666666666666,0.05,0.25,0.3333333333333333,1.0,,0.5,0.471925,0.5048666666666667,0.18181818181818182,0.25,0.4583333333333333,9.185714285714285,25.366666666666664,0.32,1.0,2.0,6.0,,,1.0,1.0,,1.0,3.0,5.0,1.0,,1.0,,4.0,1.0,,,,,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,,1.0,0.2,0.09090909090909091,,,,0.25,,0.75,,1.0,,,1.0,0.5,0.3,0.3333333333333333,0.3333333333333333,,,,,0.125,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,1.0,,,,1.0,0.07142857142857142,,,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1733-1886-201568,1610612752,"Nate Robinson, David Lee, Al Harrington, Jonathan Bender, Danilo Gallinari","Robinson, Lee, Harrington, Bender, Gallinari",101126-101135-1733-1886-201568,NYK,325.0,2,5.0,6.0,10.0,11.0,7.0,2.0,21.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,3.0,7.0,1.0,6.0,15.0,9.0,2.0,3.0,1.0,11.0,2.0,4.0,1.0,1.0,2.0,1.0,5.0,5.0,,6.0,8.0,,,1.0,1.0,2.0,4.0,3.0,6.0,2.0,11.0,11.0,7.0,0.3333333333333333,0.5,0.42857142857142855,0.6666666666666666,0.5625,0.875,0.6818181818181818,0.9166666666666666,0.125,,,1.0,0.8571428571428571,1.0,93.04615384615384,15.7,15.272727272727273,15.6,14.272727272727273,0.25,0.5,0.5,1.0,0.25,,,,0.125,0.25,1.0,,0.375,0.45158125,0.4610625,0.2,0.2222222222222222,0.7333333333333333,10.157142857142857,25.9,0.7,2.0,2.0,3.0,,,1.0,1.0,,2.0,4.0,4.0,,,,2.0,1.0,2.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,0.5,1.0,0.5,,,,1.0,1.0,0.5,,0.3333333333333333,1.0,,0.375,0.6666666666666666,0.6666666666666666,,,,0.3964,0.26666666666666666,,,,,1.0,1.0,1.0,1.0,3.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,0.25,1.0,,1.0,,,1.0,1.0,1.0,0.14285714285714285,,1.0,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1733-1886-201962,1610612752,"Nate Robinson, David Lee, Al Harrington, Jonathan Bender, Toney Douglas","Robinson, Lee, Harrington, Bender, Douglas",101126-101135-1733-1886-201962,NYK,270.0,1,4.0,4.0,11.0,10.0,,,21.0,5.0,7.0,,,,2.0,,,,6.0,11.0,,2.0,14.0,10.0,,,,,4.0,8.0,,2.0,2.0,1.0,4.0,1.0,,5.0,6.0,,,,,1.0,2.0,3.0,4.0,3.0,12.0,,,0.3333333333333333,0.4,0.5454545454545454,,0.5454545454545454,,0.5833333333333334,,,,,0.5,0.8333333333333334,,112.0,10.727272727272727,15.2,10.727272727272727,15.2,0.6363636363636364,0.7142857142857143,0.8333333333333334,0.2,0.18181818181818182,,,,,,,,0.6363636363636364,0.5547090909090909,,0.25,0.25,,4.8,,,1.0,1.0,2.0,,,1.0,1.0,,,2.0,,,1.0,,1.0,4.0,1.0,,1.0,1.0,,,,,,2.0,,,,,,,1.0,1.0,1.0,0.2,1.0,,0.2,0.5,,,,,,0.5,1.0,,,,,0.18181818181818182,0.5,0.5,1.0,,,0.5921,0.14285714285714285,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,0.09090909090909091,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
101126-101135-1733-201163-201568,1610612752,"Nate Robinson, David Lee, Al Harrington, Wilson Chandler, Danilo Gallinari","Robinson, Lee, Harrington, Chandler, Gallinari",101126-101135-1733-201163-201568,NYK,2612.0,9,44.0,-23.0,89.0,92.0,12.0,34.0,181.0,15.0,28.0,3.0,4.0,12.0,20.0,,,15.0,35.0,62.0,15.0,14.0,87.0,110.0,6.0,7.0,3.0,14.0,26.0,44.0,14.0,13.0,13.0,7.0,26.0,22.0,2.0,34.0,47.0,9.0,2.0,19.0,2.0,13.0,22.0,16.0,18.0,6.0,72.0,14.0,12.0,0.37142857142857144,0.43333333333333335,0.5645161290322581,0.8571428571428571,0.474025974025974,0.6,0.5178571428571429,0.5833333333333334,0.19480519480519481,0.47368421052631576,1.0,0.7096774193548387,0.7272727272727273,0.7142857142857143,99.78560490045942,15.741573033707866,13.16304347826087,15.235955056179776,12.706521739130435,0.36363636363636365,0.5357142857142857,0.6,0.4666666666666667,0.2597402597402597,0.6,0.6666666666666666,,0.19480519480519481,0.4,0.75,,0.5584415584415584,0.4963460526315789,0.4946055555555556,0.08641975308641975,0.09230769230769231,0.16091954022988506,6.525806451612904,26.16,0.1348314606741573,10.0,8.0,14.0,,1.0,7.0,9.0,1.0,1.0,15.0,2.0,5.0,1.0,2.0,11.0,10.0,13.0,3.0,4.0,3.0,7.0,10.0,1.0,,2.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,0.7777777777777778,0.7,0.6818181818181818,0.4074074074074074,0.7692307692307693,0.16666666666666666,0.3333333333333333,0.6153846153846154,0.25,0.16666666666666666,0.16666666666666666,,0.7647058823529411,0.5714285714285714,0.8333333333333334,,0.08823529411764706,0.75,0.4166666666666667,0.18181818181818182,0.5714285714285714,0.5714285714285714,0.125,,0.1,0.5413944444444445,0.1724137931034483,6.0,6.0,,,1.0,3.0,1.0,,,3.0,10.0,1.0,,,1.0,,1.0,,0.06666666666666667,,0.07142857142857142,,,,0.06666666666666667,0.06666666666666667,0.6,1.0,,0.3,0.07142857142857142,0.0625,,4.0,,,,5.0,0.08064516129032258,0.10714285714285714,,2.0,,0.1,2.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,1610612752,2010,2009-10,True
