EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Assists,Corner3Assists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Clear Path Fouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted2s,HeaveAttempts,FTOffRebounds,Travels,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,LongMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,SecondChanceArc3Frequency,LostBallSteals,Loose Ball Fouls Drawn,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,OffLongMidRangeReboundPct,SecondChanceAtRimFGM,PtsPutbacks,BlockedAtRim,SecondChanceAtRimAccuracy,Arc3Assists,FTDefRebounds,2pt And 1 Free Throw Trips,Defensive 3 Seconds Violations,DefFTReboundPct,Arc3PctAssisted,Technical Free Throw Trips,BadPassOutOfBoundsTurnovers,ShortMidRangePctBlocked,SelfOReb,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,StepOutOfBoundsTurnovers,3SecondViolations,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101155-201147-201196-2744-2863,1610612750,"Ryan Gomes, Corey Brewer, Ramon Sessions, Al Jefferson, Damien Wilkins","Gomes, Brewer, Sessions, Jefferson, Wilkins",101155-201147-201196-2744-2863,MIN,518.0,6,9.0,6.0,20.0,18.0,7.0,7.0,38.0,,,,,2.0,4.0,,2.0,2.0,4.0,6.0,26.0,20.0,,2.0,,4.0,6.0,,4.0,2.0,2.0,6.0,,14.0,3.0,3.0,6.0,8.0,1.0,1.0,2.0,1.0,3.0,4.0,,6.0,8.0,1.0,,24.0,4.0,7.0,,1.0,0.5,,0.5,0.5882352941176471,0.2857142857142857,0.6190476190476191,0.2857142857142857,0.23529411764705882,0.75,1.0,0.8571428571428571,1.0,0.5,1.0,105.63706563706565,14.0,13.222222222222221,13.85,13.166666666666666,,,,,0.23529411764705882,0.5,0.5,,,0.2857142857142857,,0.7058823529411765,0.5,0.5036470588235293,0.49964285714285717,0.15384615384615385,24.75,0.35,2.0,5.0,8.0,2.0,1.0,2.0,,,2.0,5.0,7.0,13.0,1.0,2.0,2.0,2.0,5.0,8.0,,4.0,3.0,,1.0,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,0.5714285714285714,0.6666666666666666,0.5384615384615384,0.5,0.4,0.5,0.5,,,0.5,0.3333333333333333,,0.2857142857142857,0.3333333333333333,,0.47058823529411764,0.625,0.625,0.6,,,,,0.29411764705882354,0.4,0.4,0.5,1.0,0.2857142857142857,0.5,0.55225,0.07692307692307693,7.592307692307693,,,,6.0,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,1.0,3.0,,,0.15,0.1875,0.3333333333333333,1.0,2.0,,0.5,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201567-201605-201938,1610612750,"Ryan Gomes, Corey Brewer, Kevin Love, Nathan Jawai, Jonny Flynn","Gomes, Brewer, Love, Jawai, Flynn",101155-201147-201567-201605-201938,MIN,914.0,7,15.0,-5.0,30.0,35.0,2.0,8.0,65.0,,1.0,,,3.0,6.0,,1.0,3.0,7.0,,31.0,36.0,,1.0,,2.0,9.0,,6.0,3.0,3.0,10.0,,23.0,1.0,7.0,10.0,10.0,3.0,,6.0,,6.0,12.0,2.0,5.0,3.0,,,31.0,2.0,2.0,,1.0,0.42857142857142855,,0.42857142857142855,0.6739130434782609,0.5,0.6458333333333334,0.5,0.30434782608695654,0.4375,1.0,0.47058823529411764,0.2857142857142857,0.5714285714285714,1.0,102.40700218818381,13.2,14.8,13.2,13.771428571428572,0.043478260869565216,,,,0.2608695652173913,0.5,0.5,,,0.5,,0.7391304347826086,0.5,0.566795652173913,0.456925,0.06451612903225806,25.614285714285717,0.06666666666666667,,9.0,10.0,,,,,2.0,2.0,4.0,11.0,16.0,,,,1.0,1.0,14.0,,7.0,6.0,,1.0,,,,6.0,5.0,3.0,2.0,1.0,,,1.0,0.6363636363636364,0.6363636363636364,0.6875,,1.0,,,,,0.5,,,,,,0.43478260869565216,0.9,0.9,0.6666666666666666,0.08695652173913043,,,,0.17391304347826086,0.5,0.5,0.5,,,,,,5.36875,,,,8.0,,,,1.0,3.0,1.0,3.0,2.0,,,,,0.5,,0.6666666666666666,,1.0,,,1.0,,,0.041666666666666664,0.058823529411764705,,,,2.0,,3.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201567-201938-201961,1610612750,"Ryan Gomes, Corey Brewer, Kevin Love, Jonny Flynn, Wayne Ellington","Gomes, Brewer, Love, Flynn, Ellington",101155-201147-201567-201938-201961,MIN,529.0,5,9.0,-10.0,17.0,19.0,12.0,14.0,36.0,,,,,2.0,3.0,,1.0,2.0,3.0,6.0,18.0,28.0,,1.0,4.0,6.0,3.0,3.0,3.0,2.0,1.0,3.0,,7.0,,3.0,3.0,6.0,1.0,,2.0,2.0,2.0,4.0,,6.0,9.0,1.0,,14.0,6.0,12.0,1.0,0.5,0.6666666666666666,,0.6666666666666666,0.42857142857142855,0.1111111111111111,0.5,0.25,0.21428571428571427,0.75,,0.75,1.0,1.0,,97.99621928166351,14.941176470588236,14.473684210526315,14.882352941176471,12.31578947368421,,,,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,,0.1111111111111111,,0.2857142857142857,0.6666666666666666,0.4260857142857143,0.40857777777777776,0.3333333333333333,25.8,0.7058823529411765,3.0,1.0,1.0,,1.0,1.0,2.0,4.0,,6.0,3.0,11.0,,,4.0,1.0,8.0,4.0,,2.0,1.0,1.0,,,3.0,3.0,,,1.0,,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,0.125,,0.6666666666666666,,,0.5,0.375,,0.3333333333333333,,,0.07142857142857142,1.0,1.0,1.0,0.2857142857142857,0.5,0.5,0.5,0.42857142857142855,,,,,0.1111111111111111,1.0,,0.2222222222222222,12.8,,,4.0,2.0,,,,1.0,1.0,,1.0,1.0,,,0.5,,,,1.0,,,1.0,,4.0,,,0.23529411764705882,0.2857142857142857,0.3333333333333333,,,1.0,,1.0,,1.0,,,0.5,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201567-201938-2545,1610612750,"Ryan Gomes, Corey Brewer, Kevin Love, Jonny Flynn, Darko Milicic","Gomes, Brewer, Love, Flynn, Milicic",101155-201147-201567-201938-2545,MIN,4578.0,17,76.0,34.0,161.0,158.0,33.0,32.0,319.0,6.0,13.0,2.0,2.0,7.0,16.0,1.0,3.0,13.0,29.0,31.0,188.0,154.0,3.0,5.0,12.0,41.0,36.0,3.0,16.0,7.0,12.0,49.0,6.0,110.0,17.0,38.0,56.0,64.0,10.0,,24.0,7.0,14.0,30.0,4.0,25.0,36.0,3.0,,179.0,41.0,33.0,3.0,0.9230769230769231,0.4482758620689655,0.6,0.4482758620689655,0.5902255639097744,0.6590909090909091,0.6394557823129252,0.7321428571428571,0.21804511278195488,0.6909090909090909,0.85,0.7333333333333333,0.875,0.7419354838709677,0.8666666666666667,100.34076015727392,13.732919254658386,14.981012658227849,13.360248447204969,14.367088607594937,0.09774436090225563,0.46153846153846156,0.46153846153846156,1.0,0.12030075187969924,0.4375,0.4666666666666667,0.09090909090909091,1.0,0.13636363636363635,0.3333333333333333,0.5789473684210527,0.4375,0.5294774436090226,0.5495340909090909,0.21808510638297873,24.486206896551725,0.20496894409937888,9.0,33.0,48.0,5.0,6.0,9.0,8.0,16.0,18.0,40.0,59.0,104.0,4.0,8.0,9.0,10.0,17.0,74.0,3.0,37.0,24.0,4.0,9.0,3.0,5.0,8.0,23.0,17.0,14.0,13.0,1.0,3.0,,1.0,0.6271186440677966,0.6607142857142857,0.5673076923076923,0.5,0.5882352941176471,0.5,0.5625,0.028846153846153848,0.0625,0.5833333333333334,0.11363636363636363,0.1875,0.13333333333333333,0.2,0.2857142857142857,0.3609022556390977,0.6875,0.7333333333333333,0.7272727272727273,0.12030075187969924,0.5,0.5,0.5,0.3007518796992481,0.45,0.45,0.5,0.625,0.4090909090909091,0.6666666666666666,0.5004000000000001,0.047872340425531915,8.5375,,,1.0,44.0,,,1.0,1.0,3.0,2.0,3.0,3.0,,,,0.1111111111111111,0.5,0.8,1.0,,6.0,,1.0,15.0,,,0.11805555555555555,0.13274336283185842,0.09523809523809523,3.0,6.0,1.0,0.6,6.0,1.0,6.0,,0.5,0.8571428571428571,,1.0,,,,,,,,,1.0,,0.034482758620689655,0.0625,,,,,,1.0,1.0,,2.0,0.06451612903225806,,,,,1610612750,2010,2009-10,True
101155-201147-201567-201938-2562,1610612750,"Ryan Gomes, Corey Brewer, Kevin Love, Jonny Flynn, Sasha Pavlovic","Gomes, Brewer, Love, Flynn, Pavlovic",101155-201147-201567-201938-2562,MIN,197.0,2,3.0,1.0,6.0,7.0,,7.0,13.0,,1.0,,,1.0,1.0,,,1.0,2.0,,7.0,6.0,,,,,3.0,,1.0,1.0,1.0,2.0,,5.0,,2.0,2.0,4.0,,,,,,1.0,,,,,,5.0,,,,1.0,0.5,,0.5,0.4375,,0.4375,,0.25,0.6666666666666666,,0.6666666666666666,1.0,,,95.0253807106599,15.833333333333334,14.571428571428571,15.0,14.142857142857142,0.125,,,,0.125,1.0,1.0,,,,,0.5,1.0,0.503925,,,24.4,,2.0,1.0,2.0,1.0,,,1.0,2.0,,2.0,2.0,6.0,1.0,2.0,2.0,,,2.0,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,,,,1.0,0.5,0.5,0.3333333333333333,0.5,,0.5,0.5,,,,0.5,,0.4,,,0.25,0.5,0.5,1.0,0.25,0.5,0.5,,0.25,,,,0.5,,,0.5217,0.2857142857142857,7.283333333333334,,,,2.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,0.5,,,,,1.0,,,,,1.0,,,,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201567-201938-2744,1610612750,"Ryan Gomes, Corey Brewer, Kevin Love, Jonny Flynn, Al Jefferson","Gomes, Brewer, Love, Flynn, Jefferson",101155-201147-201567-201938-2744,MIN,8073.0,36,135.0,2.0,273.0,279.0,63.0,93.0,552.0,10.0,19.0,3.0,4.0,12.0,38.0,3.0,7.0,22.0,57.0,45.0,299.0,297.0,6.0,11.0,22.0,80.0,63.0,3.0,38.0,12.0,21.0,82.0,10.0,185.0,21.0,80.0,112.0,147.0,17.0,3.0,40.0,12.0,34.0,50.0,2.0,50.0,63.0,8.0,,272.0,80.0,63.0,7.0,0.9545454545454546,0.38596491228070173,0.5454545454545454,0.38596491228070173,0.5313807531380753,0.5918367346938775,0.5559701492537313,0.6475409836065574,0.2384937238493724,0.7476635514018691,0.8076923076923077,0.7593984962406015,0.7878787878787878,0.7692307692307693,0.9,98.46153846153845,14.534798534798535,14.71326164874552,14.032967032967033,14.096774193548388,0.0794979079497908,0.5263157894736842,0.5263157894736842,1.0,0.1589958158995816,0.3157894736842105,0.3157894736842105,0.08163265306122448,0.75,0.14285714285714285,0.42857142857142855,0.5397489539748954,0.3157894736842105,0.5165891213389121,0.5200204081632653,0.26755852842809363,24.524561403508773,0.23076923076923078,28.0,52.0,72.0,16.0,14.0,18.0,13.0,33.0,29.0,77.0,94.0,182.0,12.0,23.0,27.0,20.0,38.0,122.0,17.0,61.0,32.0,6.0,23.0,8.0,27.0,35.0,18.0,13.0,23.0,11.0,12.0,5.0,,4.0,0.648936170212766,0.7093023255813954,0.5164835164835165,0.5217391304347826,0.5263157894736842,0.46153846153846156,0.46551724137931033,0.09340659340659341,0.1527777777777778,0.575,0.3068181818181818,0.22857142857142856,0.2845528455284553,0.4,0.2222222222222222,0.301255230125523,0.7222222222222222,0.8524590163934426,0.6153846153846154,0.13807531380753138,0.3939393939393939,0.4642857142857143,0.46153846153846156,0.32217573221757323,0.37662337662337664,0.3815789473684211,0.7931034482758621,0.6153846153846154,0.3673469387755102,0.7777777777777778,0.5265840909090909,0.0903010033444816,9.367032967032968,2.0,3.0,3.0,66.0,,,5.0,3.0,15.0,5.0,15.0,10.0,0.012987012987012988,,0.4,0.23076923076923078,0.6857142857142857,0.5,0.6666666666666666,0.07692307692307693,5.0,3.0,2.0,25.0,,,0.09615384615384616,0.12315270935960591,0.22916666666666666,9.0,16.0,7.0,0.5625,11.0,11.0,4.0,,0.9166666666666666,0.9166666666666666,1.0,3.0,0.15151515151515152,2.0,0.018867924528301886,0.2222222222222222,,1.0,,,,,,,0.038461538461538464,,,,,1.0,2.0,,,,3.0,,,,1610612750,2010,2009-10,True
101155-201147-201567-201938-2863,1610612750,"Ryan Gomes, Corey Brewer, Kevin Love, Jonny Flynn, Damien Wilkins","Gomes, Brewer, Love, Flynn, Wilkins",101155-201147-201567-201938-2863,MIN,1634.0,19,27.0,3.0,62.0,57.0,32.0,30.0,119.0,,3.0,,2.0,4.0,10.0,2.0,6.0,4.0,13.0,12.0,70.0,67.0,2.0,8.0,5.0,33.0,3.0,9.0,10.0,4.0,1.0,16.0,,33.0,7.0,10.0,19.0,25.0,4.0,1.0,11.0,6.0,8.0,20.0,,16.0,19.0,1.0,,62.0,33.0,32.0,1.0,0.25,0.3076923076923077,0.25,0.3076923076923077,0.5686274509803921,0.5,0.6052631578947368,0.5333333333333333,0.2549019607843137,0.5882352941176471,1.0,0.7083333333333334,0.3333333333333333,0.7142857142857143,1.0,104.87148102815178,13.790322580645162,13.666666666666666,13.451612903225806,13.035087719298245,0.058823529411764705,,,,0.19607843137254902,0.4,0.4444444444444444,0.07142857142857142,,0.21428571428571427,0.3333333333333333,0.6274509803921569,0.4,0.4828294117647059,0.4737071428571428,0.4714285714285714,25.1,0.5161290322580645,5.0,14.0,19.0,5.0,7.0,10.0,4.0,10.0,5.0,9.0,23.0,38.0,4.0,6.0,8.0,11.0,20.0,30.0,,15.0,10.0,2.0,3.0,2.0,4.0,6.0,4.0,4.0,7.0,4.0,3.0,,,6.0,0.6521739130434783,0.6818181818181818,0.6052631578947368,0.6666666666666666,0.55,0.6666666666666666,0.6666666666666666,,,0.6363636363636364,0.26666666666666666,0.2857142857142857,0.2727272727272727,0.8,0.6666666666666666,0.37254901960784315,0.7368421052631579,0.7368421052631579,0.7142857142857143,0.19607843137254902,0.4,0.4,0.5,0.17647058823529413,0.5555555555555556,0.5555555555555556,0.6,0.8333333333333334,0.35714285714285715,0.7,0.54134,0.11428571428571428,7.313157894736841,,,,16.0,,,,1.0,5.0,,5.0,2.0,,,,,0.75,1.0,0.4,,,1.0,1.0,11.0,,,0.19642857142857142,0.2558139534883721,,3.0,2.0,5.0,0.6,1.0,2.0,6.0,,1.0,0.25,1.0,1.0,,,,0.3333333333333333,,,,,1.0,,0.07692307692307693,0.1,,,,,,1.0,1.0,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201567-201961-2863,1610612750,"Ryan Gomes, Corey Brewer, Kevin Love, Wayne Ellington, Damien Wilkins","Gomes, Brewer, Love, Ellington, Wilkins",101155-201147-201567-201961-2863,MIN,1.0,1,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,0.15315,0.15315,,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201605-201938-201961,1610612750,"Ryan Gomes, Corey Brewer, Nathan Jawai, Jonny Flynn, Wayne Ellington","Gomes, Brewer, Jawai, Flynn, Ellington",101155-201147-201605-201938-201961,MIN,137.0,1,2.0,-3.0,4.0,4.0,4.0,2.0,8.0,,,,,,,,,,,,2.0,5.0,,,,2.0,,,,,,1.0,,2.0,,1.0,1.0,1.0,,,,,1.0,3.0,,1.0,2.0,1.0,,2.0,2.0,4.0,1.0,,,,,0.3333333333333333,0.3333333333333333,0.25,0.25,,0.5,,0.5,,,,84.08759124087592,16.5,17.75,16.5,13.75,,,,,,,,,,,,0.6666666666666666,,0.4605666666666666,0.4605666666666666,1.0,,1.0,,1.0,2.0,,1.0,2.0,,,,1.0,1.0,3.0,,,,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,0.6666666666666666,0.5,,,4.7,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201605-201938-2073,1610612750,"Ryan Gomes, Corey Brewer, Nathan Jawai, Jonny Flynn, Brian Cardinal","Gomes, Brewer, Jawai, Flynn, Cardinal",101155-201147-201605-201938-2073,MIN,253.0,3,4.0,3.0,10.0,11.0,5.0,5.0,21.0,1.0,1.0,,,,,,,1.0,1.0,2.0,11.0,8.0,,,,4.0,3.0,,,,1.0,4.0,1.0,9.0,,4.0,6.0,8.0,2.0,,3.0,1.0,1.0,4.0,1.0,3.0,3.0,,,11.0,4.0,5.0,,1.0,1.0,,1.0,0.5625,0.5,0.6111111111111112,0.5,0.125,1.0,,1.0,1.0,1.0,,119.52569169960474,13.3,10.909090909090908,11.4,10.909090909090908,0.125,1.0,1.0,1.0,,,,,,,,0.75,,0.59321875,0.606025,0.36363636363636365,23.9,0.5,1.0,3.0,5.0,,2.0,3.0,,2.0,,,3.0,7.0,,1.0,,2.0,4.0,6.0,1.0,3.0,3.0,,,,2.0,2.0,,,1.0,,1.0,,,1.0,1.0,1.0,0.42857142857142855,,0.5,,,0.14285714285714285,0.2,0.3333333333333333,0.5,,0.5,0.5,,0.625,0.6,0.75,1.0,0.25,,,,,,,,,0.75,0.6666666666666666,0.3705,,3.1142857142857143,,,,,,,,,1.0,,1.0,1.0,,,0.5,,1.0,,1.0,,,1.0,,2.0,,,0.2222222222222222,0.25,,,,1.0,,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201605-201938-2562,1610612750,"Ryan Gomes, Corey Brewer, Nathan Jawai, Jonny Flynn, Sasha Pavlovic","Gomes, Brewer, Jawai, Flynn, Pavlovic",101155-201147-201605-201938-2562,MIN,183.0,2,3.0,5.0,8.0,7.0,8.0,7.0,15.0,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,3.0,,13.0,8.0,1.0,3.0,,13.0,3.0,,2.0,,1.0,4.0,1.0,9.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,2.0,1.0,,,8.0,13.0,8.0,,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.65,0.65,0.65,0.65,0.3,0.5,,0.5,,0.5,,118.03278688524591,9.625,15.142857142857142,8.5,15.142857142857142,0.1,1.0,1.0,1.0,0.2,,,0.1,1.0,0.2,,0.8,,0.55923,0.55923,1.0,26.599999999999998,1.0,1.0,3.0,5.0,2.0,3.0,5.0,1.0,1.0,1.0,1.0,5.0,7.0,1.0,2.0,5.0,5.0,7.0,6.0,,3.0,2.0,1.0,,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,0.6,0.75,0.7142857142857143,0.5,0.7142857142857143,0.8333333333333334,0.8333333333333334,,,1.0,1.0,,0.6666666666666666,1.0,,0.5,0.6,0.6,0.6666666666666666,0.1,1.0,1.0,1.0,0.1,1.0,1.0,,0.6666666666666666,0.5,0.6,0.65495,0.38461538461538464,4.142857142857143,,1.0,,4.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,0.1,0.14285714285714285,,1.0,2.0,,0.5,,,1.0,,,,,,,1.0,0.3333333333333333,,1.0,1.0,,1.0,,1.0,,,0.3333333333333333,1.0,,,,,,1.0,,,,,,,1610612750,2010,2009-10,True
101155-201147-201605-201938-2744,1610612750,"Ryan Gomes, Corey Brewer, Nathan Jawai, Jonny Flynn, Al Jefferson","Gomes, Brewer, Jawai, Flynn, Jefferson",101155-201147-201605-201938-2744,MIN,45.0,1,1.0,-3.0,1.0,2.0,,,3.0,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,96.0,19.0,13.0,19.0,2.5,,,,,,,,,,,,,,0.3932,,,,,,,,,,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
101155-201147-201605-201938-2863,1610612750,"Ryan Gomes, Corey Brewer, Nathan Jawai, Jonny Flynn, Damien Wilkins","Gomes, Brewer, Jawai, Flynn, Wilkins",101155-201147-201605-201938-2863,MIN,302.0,4,5.0,8.0,11.0,10.0,5.0,1.0,21.0,,,,,2.0,4.0,,,2.0,4.0,4.0,16.0,8.0,,,3.0,5.0,6.0,,4.0,2.0,2.0,3.0,,8.0,3.0,2.0,5.0,5.0,,,,,,1.0,,3.0,5.0,1.0,,16.0,5.0,5.0,1.0,1.0,0.5,,0.5,0.6666666666666666,0.3333333333333333,0.7272727272727273,0.5,0.4444444444444444,0.6666666666666666,1.0,0.8333333333333334,1.0,,1.0,100.13245033112582,13.727272727272727,15.1,13.363636363636363,13.9,,,,,0.4444444444444444,0.5,0.5,,,,,0.6666666666666666,0.5,0.5522611111111111,0.4134333333333333,0.3125,25.25,0.45454545454545453,,2.0,2.0,,,,,,1.0,3.0,3.0,5.0,,,,1.0,3.0,2.0,,1.0,1.0,,,,,,2.0,2.0,,,,,,,0.3333333333333333,0.3333333333333333,0.6,,0.3333333333333333,,,,,,,,,,,0.2222222222222222,1.0,1.0,0.5,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,11.72,,,,4.0,,,,,1.0,,1.0,1.0,,,,,0.5,1.0,1.0,,,1.0,,2.0,,,0.2,0.3333333333333333,,,,1.0,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,True
