EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,FtPoints,PenaltyFtPoints,DefTwoPtRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGA,PenaltyArc3FGA,PenaltyFG3A,Fg2aBlocked,AtRimAssists,FTDefRebounds,DeadBallTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimPctAssisted,Corner3Frequency,PenaltyArc3Frequency,PenaltyCorner3FGA,LostBallTurnovers,Loose Ball Fouls,PenaltyCorner3Frequency,SecondChanceArc3FGA,SecondChanceFG3A,Fg3aBlocked,OffThreePtRebounds,ShootingFouls,Loose Ball Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SecondChanceArc3Frequency,HeaveAttempts,AtRimPctBlocked,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,Travels,SecondChanceTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Corner3FGM,Corner3Assists,Defensive 3 Seconds Violations,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,BlockedShortMidRange,PtsUnassisted3s,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SelfORebPct,PenaltyCorner3FGM,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,FTOffRebounds,SecondChanceFg3Pct,OffFTReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceAtRimPctAssisted,Clear Path Fouls,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Corner3PctBlocked,HeaveMakes,BlockedCorner3,3pt And 1 Free Throw Trips,OffensiveGoaltends,team_id,year,season,team_vs
101155-200762-200797-201147-201196,1610612750,"Ryan Gomes, Oleksiy Pecherov, Ryan Hollins, Corey Brewer, Ramon Sessions","Gomes, Pecherov, Hollins, Brewer, Sessions",101155-200762-200797-201147-201196,MIN,192.0,2,3.0,-1.0,7.0,6.0,4.0,6.0,1.0,13.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,9.0,1.0,6.0,7.0,1.0,2.0,2.0,3.0,7.0,6.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,4.0,6.0,4.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.42857142857142855,0.3,0.5,0.42857142857142855,0.3,0.5,0.42857142857142855,0.1,0.3333333333333333,1.0,1.0,0.2857142857142857,1.0,1.0,97.5,16.142857142857142,13.166666666666666,13.857142857142858,13.166666666666666,0.3,0.3333333333333333,0.3333333333333333,0.2,0.4,0.5,0.5,0.5,0.1,1.0,0.5,0.2857142857142857,0.5,0.4,0.467065,0.51125,0.4354,0.3333333333333333,1.0,9.788888888888888,25.7,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-200797-201147-201938,1610612750,"Ryan Gomes, Oleksiy Pecherov, Ryan Hollins, Corey Brewer, Jonny Flynn","Gomes, Pecherov, Hollins, Brewer, Flynn",101155-200762-200797-201147-201938,MIN,278.0,2,5.0,8.0,8.0,9.0,2.0,3.0,,17.0,,,,,,,3.0,3.0,3.0,,5.0,6.0,,14.0,6.0,,,,1.0,1.0,5.0,,10.0,,,,,,,,,3.0,,3.0,,3.0,,14.0,5.0,2.0,,,,0.8333333333333334,,1.0,0.8333333333333334,,1.0,0.875,,0.8333333333333334,,,,0.42857142857142855,,,,88.05755395683452,12.125,20.11111111111111,12.125,16.444444444444443,,,,0.5,0.5,1.0,1.0,,,,,,,,0.3972833333333334,,0.3605,,0.35714285714285715,12.1,,0.25,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-200797-201196-201961,1610612750,"Ryan Gomes, Oleksiy Pecherov, Ryan Hollins, Ramon Sessions, Wayne Ellington","Gomes, Pecherov, Hollins, Sessions, Ellington",101155-200762-200797-201196-201961,MIN,499.0,2,8.0,6.0,15.0,16.0,7.0,3.0,,31.0,1.0,1.0,,,1.0,1.0,2.0,4.0,7.0,1.0,6.0,10.0,2.0,12.0,6.0,,,,5.0,5.0,10.0,6.0,6.0,,1.0,3.0,3.0,2.0,6.0,,1.0,13.0,,13.0,7.0,2.0,,12.0,10.0,7.0,1.0,0.5,0.5,0.6,,1.0,0.5,,0.8333333333333334,0.5,,0.8333333333333334,0.16666666666666666,,0.3333333333333333,0.7333333333333333,,,0.5,89.45891783567134,15.133333333333333,17.0,15.133333333333333,15.625,0.08333333333333333,1.0,1.0,0.16666666666666666,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.5,0.08333333333333333,,,0.16666666666666666,1.0,0.25,0.44593750000000004,,0.46036666666666665,,0.8333333333333334,13.469999999999999,23.8,0.4666666666666667,1.0,,,10.0,,,,,,3.0,,,,,3.0,2.0,3.0,,,0.8333333333333334,0.6666666666666666,1.0,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,1.0,0.1,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.08333333333333333,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-201147-201196-201567,1610612750,"Ryan Gomes, Oleksiy Pecherov, Corey Brewer, Ramon Sessions, Kevin Love","Gomes, Pecherov, Brewer, Sessions, Love",101155-200762-201147-201196-201567,MIN,108.0,1,2.0,,6.0,6.0,6.0,6.0,,12.0,2.0,2.0,,,2.0,2.0,1.0,,,1.0,3.0,3.0,2.0,6.0,6.0,,,,3.0,3.0,6.0,,6.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,6.0,6.0,6.0,1.0,,,1.0,,1.0,0.6,,0.6,0.6,,0.6,0.4,,1.0,1.0,,,1.0,160.0,5.666666666666667,12.333333333333334,5.666666666666667,12.333333333333334,0.4,1.0,1.0,0.2,,,,,0.2,,,0.4,1.0,0.8,0.55153,,0.55153,,1.0,2.6333333333333333,24.65,1.0,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,0.2,0.2,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-201147-201196-201938,1610612750,"Ryan Gomes, Oleksiy Pecherov, Corey Brewer, Ramon Sessions, Jonny Flynn","Gomes, Pecherov, Brewer, Sessions, Flynn",101155-200762-201147-201196-201938,MIN,108.0,2,2.0,-1.0,6.0,4.0,6.0,3.0,1.0,10.0,,1.0,,,,1.0,,,1.0,3.0,,2.0,3.0,4.0,5.0,,,,,2.0,4.0,,,,3.0,,,,,,1.0,2.0,1.0,3.0,1.0,2.0,,4.0,4.0,6.0,,,,,,,,,,0.2857142857142857,,0.2857142857142857,0.6,,1.0,1.0,0.25,,1.0,133.33333333333334,10.333333333333334,11.5,10.0,11.5,0.2,,,,0.2,,,,0.6,,,0.2,,0.8,0.42184999999999995,0.17295,0.42184999999999995,,1.0,8.5,26.0,1.0,,4.0,4.0,,,,,,,,4.0,,,2.0,,,,2.0,,,,,,,,,,3.0,3.0,,,1.0,,,,,,,,,1.0,,,,,0.6,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-201147-201196-2073,1610612750,"Ryan Gomes, Oleksiy Pecherov, Corey Brewer, Ramon Sessions, Brian Cardinal","Gomes, Pecherov, Brewer, Sessions, Cardinal",101155-200762-201147-201196-2073,MIN,252.0,2,4.0,,8.0,9.0,8.0,7.0,1.0,17.0,1.0,1.0,,,1.0,1.0,1.0,3.0,4.0,3.0,4.0,6.0,3.0,8.0,8.0,1.0,1.0,2.0,4.0,6.0,8.0,6.0,2.0,,2.0,3.0,3.0,2.0,6.0,1.0,1.0,4.0,1.0,5.0,2.0,2.0,,6.0,8.0,8.0,1.0,0.75,0.75,0.6666666666666666,1.0,0.6666666666666666,0.4444444444444444,1.0,0.4444444444444444,0.4444444444444444,1.0,0.4444444444444444,0.3333333333333333,0.5,1.0,0.75,0.25,1.0,1.0,97.14285714285714,14.875,14.777777777777779,14.25,14.0,0.1111111111111111,1.0,1.0,0.1111111111111111,0.4444444444444444,0.75,0.75,0.6666666666666666,0.3333333333333333,,,0.1111111111111111,1.0,0.4444444444444444,0.4686,0.4625,0.4686,0.25,1.0,14.066666666666668,30.53333333333333,1.0,,,,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.6666666666666666,,0.5,,,,,,3.0,3.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,,1.0,,0.3333333333333333,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-201147-201196-2562,1610612750,"Ryan Gomes, Oleksiy Pecherov, Corey Brewer, Ramon Sessions, Sasha Pavlovic","Gomes, Pecherov, Brewer, Sessions, Pavlovic",101155-200762-201147-201196-2562,MIN,208.0,2,3.0,,7.0,5.0,1.0,3.0,2.0,12.0,,2.0,,1.0,,1.0,,2.0,3.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,2.0,2.0,,1.0,,4.0,,,2.0,2.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,3.0,,1.0,,2.0,,1.0,,1.0,1.0,0.4,0.5,,0.2857142857142857,0.5,,0.2857142857142857,0.5,,0.2857142857142857,0.3333333333333333,1.0,0.5,0.2,1.0,1.0,83.07692307692308,17.285714285714285,17.4,13.142857142857142,17.4,0.2857142857142857,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,1.0,0.2857142857142857,0.5,,1.0,,0.5714285714285714,0.4739785714285714,0.4248,0.472,0.5,,12.76,26.0,0.14285714285714285,,,,,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-201147-201196-2744,1610612750,"Ryan Gomes, Oleksiy Pecherov, Corey Brewer, Ramon Sessions, Al Jefferson","Gomes, Pecherov, Brewer, Sessions, Jefferson",101155-200762-201147-201196-2744,MIN,1210.0,6,20.0,16.0,38.0,38.0,7.0,10.0,10.0,76.0,9.0,16.0,4.0,7.0,,,10.0,4.0,11.0,1.0,18.0,37.0,3.0,46.0,30.0,6.0,10.0,15.0,1.0,3.0,8.0,16.0,20.0,8.0,1.0,8.0,9.0,3.0,19.0,12.0,2.0,17.0,13.0,30.0,9.0,7.0,,31.0,8.0,7.0,1.0,0.4444444444444444,0.5714285714285714,0.4864864864864865,0.6,0.3333333333333333,0.4875,0.6,0.4166666666666667,0.5113636363636364,0.6363636363636364,0.5,0.075,0.631578947368421,0.5,0.7391304347826086,0.6190476190476191,0.42857142857142855,1.0,90.44628099173553,15.078947368421053,16.763157894736842,13.447368421052632,16.18421052631579,0.4,0.5625,0.6428571428571429,0.25,0.275,0.36363636363636365,0.36363636363636365,0.75,0.025,0.7,0.5714285714285714,,,0.475,0.49569625000000006,0.5250222222222223,0.49559166666666665,0.32608695652173914,0.17391304347826086,7.678378378378379,24.53333333333333,0.18421052631578946,5.0,7.0,3.0,15.0,3.0,1.0,2.0,5.0,4.0,6.0,10.0,1.0,5.0,,2.0,2.0,2.0,,0.8333333333333334,0.7894736842105263,0.6666666666666666,0.875,0.5,0.625,0.11363636363636363,0.12195121951219512,2.0,1.0,3.0,4.0,3.0,,1.0,3.0,,,1.0,,0.10810810810810811,0.2,,0.8,0.5,0.3333333333333333,0.05,0.16666666666666666,2.0,1.0,1.0,0.3333333333333333,,,,1.0,3.0,,,,0.5,,,,0.125,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8571428571428571,0.6,0.5,0.3333333333333333,0.4,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-201147-201196-2863,1610612750,"Ryan Gomes, Oleksiy Pecherov, Corey Brewer, Ramon Sessions, Damien Wilkins","Gomes, Pecherov, Brewer, Sessions, Wilkins",101155-200762-201147-201196-2863,MIN,165.0,1,3.0,9.0,5.0,5.0,3.0,5.0,,10.0,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,11.0,2.0,,,,1.0,1.0,6.0,2.0,2.0,,2.0,1.0,3.0,1.0,8.0,,1.0,1.0,,1.0,,3.0,,11.0,6.0,3.0,,0.5,0.5,1.0,,1.0,1.25,,1.25,1.1,,1.0,0.5,,1.0,1.0,,,,87.27272727272727,14.0,19.0,14.0,19.0,,,,,0.5,1.0,1.0,0.5,0.5,,,,,0.5,0.461275,,0.474725,,0.5454545454545454,14.6,25.7,0.6,,1.0,1.0,,2.0,1.0,1.0,,,,2.0,,1.0,,,,,,,,,,,,0.2,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,6.0,2.0,2.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
101155-200762-201147-201567-201938,1610612750,"Ryan Gomes, Oleksiy Pecherov, Corey Brewer, Kevin Love, Jonny Flynn","Gomes, Pecherov, Brewer, Love, Flynn",101155-200762-201147-201567-201938,MIN,182.0,2,3.0,,7.0,6.0,7.0,2.0,,13.0,,,,,,,,,,3.0,,,4.0,9.0,9.0,,,,,,9.0,,,,3.0,,1.0,,3.0,,,,,,1.0,3.0,,9.0,9.0,7.0,1.0,,,,,,0.375,,0.375,0.6428571428571429,,0.6428571428571429,1.0,,,,,,,102.85714285714286,11.142857142857142,17.333333333333332,11.142857142857142,14.833333333333334,,,,,,,,,0.75,,,,,1.0,0.5990625,,0.5990625,,1.0,,24.375,1.0,,6.0,6.0,,1.0,1.0,,,,,6.0,,1.0,2.0,,,,2.0,,,,,,,0.2,1.0,1.0,3.0,4.0,,,,,,,,,,,,,,,,0.25,0.75,1.0,,1.0,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,1.0,0.25,0.25,0.25,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612750,2010,2009-10,False
