EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,Corner3FGA,PenaltyCorner3FGA,FG3A,OpponentPoints,PenaltyFG3A,DefThreePtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,ShootingFouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Corner3FGM,PenaltyCorner3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,LostBallSteals,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Assists,FTDefRebounds,Loose Ball Fouls Drawn,DefFTReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,BlockedLongMidRange,SecondChanceArc3FGA,SecondChanceFG3A,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,LongMidRangePctBlocked,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3Frequency,HeaveAttempts,PtsUnassisted3s,SelfOReb,SelfORebPct,Travels,Technical Free Throw Trips,3SecondViolations,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceFtPoints,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,SecondChanceAtRimPctAssisted,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked,team_id,year,season,team_vs
101109-101211-1536-1737-201945,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Gerald Henderson","Felton, Graham, Jackson, Mohammed, Henderson",101109-101211-1536-1737-201945,CHA,57.0,1,1.0,-2.0,3.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.5,1.0,1.0,1.0,126.31578947368422,11.666666666666666,11.0,11.666666666666666,11.0,1.0,1.0,1.0,0.60435,0.60435,22.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-1737-201974,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Derrick Brown","Felton, Graham, Jackson, Mohammed, Brown",101109-101211-1536-1737-201974,CHA,66.0,1,1.0,,1.0,2.0,,3.0,,,,2.0,,,1.0,1.0,,,,,,1.0,,,,,,1.0,,65.45454545454545,25.0,20.5,25.0,20.5,,,1.0,0.5063,,,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-1737-2205,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, DeSagana Diop","Felton, Graham, Jackson, Mohammed, Diop",101109-101211-1536-1737-2205,CHA,465.0,1,8.0,-3.0,15.0,14.0,10.0,29.0,,,2.0,18.0,2.0,2.0,5.0,8.0,,,1.0,1.0,1.0,6.0,1.0,10.0,0.13333333333333333,,1.0,0.7142857142857143,1.0,89.80645161290323,13.933333333333334,18.285714285714285,13.666666666666666,17.428571428571427,,,0.6666666666666666,0.48373000000000005,0.4832318181818182,27.35,0.6666666666666666,4.0,8.0,6.0,13.0,15.0,8.0,4.0,4.0,2.0,8.0,3.0,1.0,11.0,0.6666666666666666,0.8,0.46153846153846156,0.4,0.46875,0.6,1.0,0.5333333333333333,0.5,0.5714285714285714,0.5,3.0,3.0,1.0,2.0,2.0,6.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,3.0,9.0,2.0,8.0,4.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.3333333333333333,0.07692307692307693,0.125,0.42857142857142855,0.3333333333333333,0.5,1.0,0.5,1.0,0.06666666666666667,0.26666666666666666,0.5,0.5,1.0,0.13333333333333333,0.6666666666666666,0.5,0.5454545454545454,0.3333333333333333,0.18181818181818182,0.44903333333333334,0.125,0.14285714285714285,0.26666666666666666,0.5333333333333333,6.907692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-1737-2222,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Gerald Wallace","Felton, Graham, Jackson, Mohammed, Wallace",101109-101211-1536-1737-2222,CHA,271.0,1,5.0,2.0,9.0,9.0,7.0,18.0,1.0,1.0,1.0,7.0,1.0,1.0,3.0,3.0,,,2.0,2.0,1.0,3.0,2.0,7.0,0.2,,1.0,0.75,1.0,95.64575645756457,13.666666666666666,16.444444444444443,13.666666666666666,16.11111111111111,0.2,0.25,0.8,0.5264300000000001,0.5645375,24.4,0.7777777777777778,2.0,3.0,2.0,4.0,9.0,2.0,1.0,2.0,1.0,5.0,2.0,1.0,9.0,0.5,0.5,0.5,0.7,0.75,0.6666666666666666,,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,,2.0,3.0,1.0,,,,,2.0,,,,2.0,3.0,2.0,9.0,2.0,,,,,,,3.0,1.0,,3.0,2.0,,,1.0,,1.0,9.0,,,0.6666666666666666,,0.875,,0.9,,,,,,,,,0.2,,,,,,,,0.75,0.6666666666666666,,,,,,1.0,3.225,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-1737-2436,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Flip Murray","Felton, Graham, Jackson, Mohammed, Murray",101109-101211-1536-1737-2436,CHA,202.0,2,3.0,3.0,6.0,7.0,5.0,13.0,,,1.0,5.0,1.0,,3.0,4.0,,,1.0,1.0,,6.0,,5.0,0.25,,,0.5,,92.67326732673267,8.666666666666666,21.428571428571427,8.666666666666666,16.857142857142858,,,1.0,0.607875,0.607875,24.7,0.8333333333333334,1.0,3.0,1.0,3.0,8.0,2.0,1.0,2.0,1.0,5.0,2.0,2.0,8.0,1.0,1.0,0.3333333333333333,0.625,0.6666666666666666,0.5,0.3333333333333333,0.75,0.3333333333333333,0.3333333333333333,1.0,5.0,1.0,,1.0,1.0,3.0,,,,1.0,1.0,3.0,,1.0,,1.0,3.0,3.0,8.0,,,1.0,,,1.0,1.0,2.0,2.0,1.0,3.0,4.0,,1.0,,,,8.0,2.0,,0.3333333333333333,,0.625,,0.6666666666666666,,,0.5,0.5,0.5,,,,,,,,,0.25,1.0,,0.75,0.3333333333333333,0.25,0.5764,0.2,0.25,,1.0,0.8333333333333334,,,1.0,1.0,3.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-1737-2564,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Boris Diaw","Felton, Graham, Jackson, Mohammed, Diaw",101109-101211-1536-1737-2564,CHA,1145.0,3,19.0,-8.0,33.0,33.0,1.0,66.0,2.0,,7.0,34.0,1.0,3.0,10.0,15.0,2.0,2.0,2.0,4.0,,4.0,1.0,1.0,0.22580645161290322,0.5,0.75,0.5882352941176471,,83.00436681222708,18.303030303030305,16.393939393939394,17.78787878787879,14.363636363636363,0.06451612903225806,,0.6451612903225806,0.4997693548387097,0.41745,25.885714285714283,0.030303030303030304,7.0,13.0,9.0,24.0,26.0,8.0,4.0,5.0,3.0,11.0,7.0,1.0,20.0,0.4444444444444444,0.6666666666666666,0.375,0.3387096774193548,0.37142857142857144,0.5384615384615384,0.8333333333333334,0.41935483870967744,0.5384615384615384,0.5833333333333334,0.42857142857142855,,5.0,3.0,5.0,,,5.0,1.0,6.0,5.0,1.0,5.0,3.0,5.0,6.0,,,,,10.0,6.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,,9.0,8.0,,4.0,1.0,,1.0,,,0.6,,0.6,,0.6,,0.041666666666666664,0.07692307692307693,0.2,0.19047619047619047,0.16666666666666666,0.25,,1.0,0.16129032258064516,0.1935483870967742,0.16666666666666666,0.16666666666666666,1.0,0.16129032258064516,1.0,0.6,,,1.0,0.548525,0.11428571428571428,0.14285714285714285,0.23076923076923078,,6.383333333333333,,,1.0,,3.0,1.0,,3.0,,1.0,,,1.0,0.14285714285714285,,0.14285714285714285,0.3333333333333333,,,,,,1.0,,1.0,1.0,,,,0.2,0.2,1.0,,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.2,0.5,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-200748-201974,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Derrick Brown","Felton, Graham, Jackson, Thomas, Brown",101109-101211-1536-200748-201974,CHA,128.0,1,2.0,5.0,5.0,5.0,3.0,10.0,,,1.0,2.0,1.0,1.0,3.0,3.0,,,,,,1.0,,3.0,0.25,,1.0,1.0,,112.5,12.6,13.0,11.2,13.0,,,0.25,0.4437625,0.466525,25.6,0.6,,,2.0,3.0,7.0,,,,,,1.0,,7.0,,,0.6666666666666666,0.5,0.7,1.0,1.0,,,,,5.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,3.0,,1.0,,1.0,1.0,3.0,5.0,4.0,,1.0,,,,,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,5.0,1.0,,1.0,,0.5,,0.8333333333333334,,,,,,,,1.0,0.25,0.5,0.5,0.5,,0.25,,,,,0.5,0.4163,0.25,0.3333333333333333,,0.7142857142857143,12.933333333333332,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-200748-2199,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Tyson Chandler","Felton, Graham, Jackson, Thomas, Chandler",101109-101211-1536-200748-2199,CHA,173.0,2,3.0,1.0,4.0,5.0,,9.0,,,2.0,6.0,,,2.0,2.0,,,,,,1.0,,,0.5,,,1.0,,74.91329479768787,19.5,19.0,19.5,19.0,,,0.5,0.453275,,25.9,,,,2.0,2.0,7.0,4.0,2.0,3.0,,7.0,2.0,1.0,7.0,1.0,1.0,1.0,0.875,0.875,1.0,1.0,,,,,2.0,,,,,,,2.0,2.0,2.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,17.4,,,1.0,,3.0,1.0,,,,,,,1.0,0.5,,0.5,,,,,,,1.0,,1.0,1.0,,,,0.5,0.5,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-200748-2564,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Boris Diaw","Felton, Graham, Jackson, Thomas, Diaw",101109-101211-1536-200748-2564,CHA,840.0,5,14.0,-9.0,31.0,30.0,7.0,61.0,3.0,,10.0,31.0,4.0,3.0,11.0,15.0,3.0,2.0,7.0,10.0,2.0,11.0,1.0,7.0,0.45454545454545453,0.3,0.75,0.8181818181818182,,104.57142857142857,14.387096774193548,13.133333333333333,14.129032258064516,12.8,0.13636363636363635,,0.6818181818181818,0.5056181818181819,0.524325,25.369999999999997,0.22580645161290322,3.0,5.0,5.0,12.0,22.0,4.0,2.0,4.0,1.0,10.0,6.0,4.0,20.0,0.4,0.5,0.4166666666666667,0.36363636363636365,0.4230769230769231,0.8571428571428571,1.0,0.22727272727272727,0.6,0.75,0.3333333333333333,25.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,7.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,6.0,2.0,7.0,2.0,,1.0,4.0,2.0,2.0,1.0,8.0,8.0,,3.0,,,,4.0,6.0,1.0,0.5,0.5,0.16666666666666666,0.5,0.2857142857142857,0.16666666666666666,0.2,0.16666666666666666,0.21428571428571427,1.0,,1.0,0.75,0.18181818181818182,0.13636363636363635,0.3333333333333333,0.5,,0.3181818181818182,0.5,1.0,0.3333333333333333,0.5,0.6666666666666666,0.6065,0.12,0.2,0.09090909090909091,0.18181818181818182,7.316666666666666,,,2.0,,6.0,2.0,,,1.0,,,1.0,1.0,0.2,,0.2,0.6666666666666666,,,,,,2.0,,2.0,2.0,2.0,,0.6666666666666666,0.2857142857142857,0.2857142857142857,1.0,,0.2857142857142857,1.0,2.0,1.0,3.0,1.0,,1.0,0.25,,0.3333333333333333,0.25,0.25,,1.0,1.0,1.0,1.0,1.0,2.0,0.3333333333333333,0.2,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
101109-101211-1536-200748-689,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Theo Ratliff","Felton, Graham, Jackson, Thomas, Ratliff",101109-101211-1536-200748-689,CHA,367.0,3,6.0,-4.0,11.0,12.0,,23.0,,,1.0,12.0,,,6.0,8.0,3.0,,,3.0,,3.0,,,0.1111111111111111,1.0,,0.8,,90.24523160762944,16.363636363636363,15.583333333333334,15.909090909090908,14.333333333333334,,,0.4444444444444444,0.49298888888888887,,24.9,,1.0,3.0,3.0,8.0,8.0,2.0,1.0,1.0,,2.0,4.0,3.0,8.0,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.4,0.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5,,1.0,1.0,,,,,1.0,1.0,4.0,1.0,,2.0,,,,,,,,4.0,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,,,,,,,,,0.125,0.3333333333333333,0.4,0.3333333333333333,0.5,,1.0,,0.1111111111111111,0.4444444444444444,0.25,0.25,1.0,0.1111111111111111,,,,,,0.6027,0.1,0.1111111111111111,,,10.825,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,,,0.3333333333333333,,1.0,1.0,,1.0,1.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,True
