EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,NonHeaveArc3FGA,Fg2aBlocked,LiveBallTurnovers,LostBallTurnovers,Turnovers,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,PenaltyDefPoss,AtRimFGM,SecondChanceAtRimFGM,FTDefRebounds,BadPassTurnovers,Blocked2s,BlockedAtRim,Blocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,PenaltyOffPoss,LongMidRangeFGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,AtRimAssists,LongMidRangeAssists,SelfOReb,BadPassSteals,PenaltyTurnovers,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Corner3Assists,OffThreePtRebounds,FTOffRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,3SecondViolations,SecondChanceFg3Pct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,Offensive Fouls,SecondChanceTurnovers,PenaltyCorner3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls Drawn,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3Accuracy,DefensiveGoaltends,BlockedLongMidRange,SecondChanceCorner3FGA,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Clear Path Fouls,OffensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,team_id,year,season,team_vs
101111-101198-1888-201948-2732,1610612765,"Charlie Villanueva, Will Bynum, Richard Hamilton, Austin Daye, Ben Gordon","Villanueva, Bynum, Hamilton, Daye, Gordon",101111-101198-1888-201948-2732,DET,276.0,1,5.0,6.0,10.0,11.0,21.0,5.0,,7.0,2.0,12.0,,,1.0,1.0,1.0,0.2222222222222222,,,1.0,109.56521739130436,11.9,14.272727272727273,11.9,13.272727272727273,0.5555555555555556,,0.7777777777777778,0.5552111111111111,23.65,1.0,1.0,1.0,1.0,1.0,4.0,18.0,1.0,1.0,3.0,,8.0,2.0,,2.0,,6.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,,2.0,3.0,4.0,15.0,,,0.5714285714285714,1.0,0.7777777777777778,1.0,0.8181818181818182,1.5,,0.75,0.3333333333333333,0.5,0.6666666666666666,0.3333333333333333,0.5,,,,0.1111111111111111,1.0,1.0,,0.1111111111111111,1.0,0.5707,0.16666666666666666,4.728571428571429,,3.0,1.0,,,1.0,,1.0,,,,,,0.6,0.6,1.0,3.0,,2.0,,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,5.0,6.0,,2.0,,,,1.0,1.0,1.0,,5.0,2.0,,1.0,5.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.25,1.25,0.75,0.5,0.3333333333333333,,,,,0.2222222222222222,,,,,,,0.605075,0.2,0.25,,0.2777777777777778,0.3,1.0,1.0,2.0,1.0,,,,,,2.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,0.5,1.0,0.5,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-1888-201973-2419,1610612765,"Charlie Villanueva, Will Bynum, Richard Hamilton, Jonas Jerebko, Tayshaun Prince","Villanueva, Bynum, Hamilton, Jerebko, Prince",101111-101198-1888-201973-2419,DET,246.0,2,4.0,1.0,10.0,11.0,21.0,4.0,,6.0,1.0,8.0,,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.25,1.0,122.92682926829269,13.5,10.090909090909092,13.5,9.090909090909092,0.5714285714285714,,0.7142857142857143,0.5647642857142857,23.6,,,,,2.0,3.0,9.0,,,,2.0,4.0,,1.0,1.0,,2.0,,,1.0,1.0,,1.0,3.0,2.0,2.0,2.0,4.0,9.0,0.3333333333333333,0.3333333333333333,0.5,,0.42857142857142855,,0.5,,,1.0,,,0.5,,,,,,,,,,0.2857142857142857,,,,6.05,6.0,2.0,,,,,,,,,,,,0.5,0.6666666666666666,,3.0,1.0,1.0,,,,,3.0,,1.0,2.0,,1.0,,2.0,,,,,,1.0,,1.0,,1.0,4.0,2.0,,,2.0,3.0,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,0.5,0.5,1.0,0.14285714285714285,,,,,,,0.61565,0.25,0.2857142857142857,,0.2222222222222222,0.3,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-1888-201973-2732,1610612765,"Charlie Villanueva, Will Bynum, Richard Hamilton, Jonas Jerebko, Ben Gordon","Villanueva, Bynum, Hamilton, Jerebko, Gordon",101111-101198-1888-201973-2732,DET,394.0,2,7.0,-9.0,13.0,13.0,26.0,3.0,,9.0,2.0,20.0,,1.0,,,2.0,0.18181818181818182,0.1111111111111111,0.3333333333333333,,95.0253807106599,14.692307692307692,15.615384615384615,14.692307692307692,15.615384615384615,0.2727272727272727,,0.45454545454545453,0.4733909090909091,23.45,,,1.0,3.0,3.0,3.0,11.0,,,,2.0,4.0,,1.0,2.0,,5.0,,2.0,2.0,5.0,,5.0,,,2.0,3.0,3.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.4090909090909091,,0.5,,,1.0,,1.0,1.0,,,,1.0,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.2727272727272727,,,,9.899999999999999,1.0,2.0,,1.0,,,,,,,1.0,,,0.6666666666666666,1.0,,1.0,,2.0,,,,1.0,2.0,,1.0,1.0,,,1.0,3.0,3.0,,1.0,,1.0,,,,,,2.0,2.0,,,3.0,1.0,,1.0,0.5,,0.5,1.0,1.0,1.5,,,,0.5,,,,0.18181818181818182,,,,,,,0.5272,0.18181818181818182,0.2222222222222222,,0.2727272727272727,0.07692307692307693,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,2.0,,,,,,,,0.5,0.5,1.0,,,,1.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-1888-2198-2732,1610612765,"Charlie Villanueva, Will Bynum, Richard Hamilton, Kwame Brown, Ben Gordon","Villanueva, Bynum, Hamilton, Brown, Gordon",101111-101198-1888-2198-2732,DET,935.0,5,16.0,13.0,28.0,26.0,54.0,5.0,8.0,15.0,9.0,25.0,8.0,1.0,2.0,1.0,3.0,0.375,0.06666666666666667,0.2,0.6666666666666666,83.16577540106951,15.0,19.807692307692307,14.214285714285714,19.384615384615383,0.20833333333333334,0.3333333333333333,0.5833333333333334,0.51175625,25.466666666666665,2.0,,1.0,3.0,7.0,9.0,38.0,,1.0,2.0,10.0,8.0,,5.0,9.0,,22.0,1.0,3.0,5.0,11.0,2.0,13.0,2.0,1.0,5.0,11.0,7.0,36.0,0.5555555555555556,0.5555555555555556,0.6,,0.6875,,0.7037037037037037,0.5,,0.5,0.16666666666666666,0.75,0.5714285714285714,0.2222222222222222,,,0.42857142857142855,0.6666666666666666,0.125,0.3333333333333333,0.3333333333333333,,0.2916666666666667,,,0.05263157894736842,10.846666666666666,8.0,4.0,,3.0,1.0,3.0,2.0,3.0,,3.0,1.0,0.3333333333333333,0.5,0.8,1.0,,5.0,4.0,1.0,4.0,,4.0,5.0,5.0,2.0,,1.0,,4.0,1.0,1.0,12.0,4.0,4.0,3.0,2.0,3.0,,1.0,,,7.0,4.0,,,1.0,5.0,,0.8,0.5555555555555556,,0.5555555555555556,,,0.08333333333333333,1.0,1.0,,0.5,0.5714285714285714,0.5714285714285714,0.75,0.041666666666666664,0.5,0.5,0.75,0.8,,0.5,0.43791,0.14814814814814814,0.2222222222222222,,0.02631578947368421,0.17857142857142858,,,1.0,,,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,,,,,,,,,,3.0,,,,1.0,0.3333333333333333,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-1888-2404-2732,1610612765,"Charlie Villanueva, Will Bynum, Richard Hamilton, Chris Wilcox, Ben Gordon","Villanueva, Bynum, Hamilton, Wilcox, Gordon",101111-101198-1888-2404-2732,DET,219.0,1,4.0,-2.0,5.0,5.0,10.0,2.0,1.0,4.0,1.0,6.0,1.0,,,,1.0,0.2,,,,65.75342465753425,28.2,15.6,23.8,15.6,0.4,0.2,0.6,0.45629,25.5,1.0,2.0,,,2.0,1.0,4.0,,2.0,,2.0,,,1.0,1.0,,2.0,2.0,1.0,1.0,2.0,3.0,5.0,,,,1.0,3.0,4.0,1.0,1.0,0.25,,0.2,,0.2857142857142857,,,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,,,1.0,,,,,0.4,0.6666666666666666,0.5116833333333334,,9.275,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,1.0,,,,,4.0,2.0,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,0.2857142857142857,0.3333333333333333,,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-1888-2419-2732,1610612765,"Charlie Villanueva, Will Bynum, Richard Hamilton, Tayshaun Prince, Ben Gordon","Villanueva, Bynum, Hamilton, Prince, Gordon",101111-101198-1888-2419-2732,DET,61.0,3,1.0,3.0,5.0,2.0,7.0,2.0,,4.0,,1.0,,1.0,1.0,,1.0,,0.25,0.5,1.0,165.24590163934428,10.0,5.5,9.8,5.5,0.5,,0.5,0.428775,,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,2.0,1.0,,,,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,0.25,1.0,0.25,1.0,0.4,1.0,,,1.0,,,1.0,,1.0,,,0.25,,,,0.25,1.0,0.7569,0.5,7.475,2.0,1.0,1.0,,1.0,,,,,1.0,,,,0.5,1.0,1.0,5.0,,,,,,,2.0,,1.0,4.0,,,2.0,4.0,,,,,1.0,,,,1.0,,2.0,1.0,,,4.0,5.0,,,,,,0.25,0.25,0.4,,,,1.0,,,,,,,,,,,0.428775,0.2,0.2,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201948-201969,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Austin Daye, DaJuan Summers","Villanueva, Bynum, Stuckey, Daye, Summers",101111-101198-201155-201948-201969,DET,147.0,1,2.0,-1.0,5.0,4.0,9.0,1.0,1.0,2.0,1.0,8.0,1.0,,,,1.0,0.3333333333333333,,,,88.16326530612244,18.8,13.25,18.8,13.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.49510000000000004,26.1,,,,1.0,,1.0,7.0,,,,2.0,,,1.0,2.0,,5.0,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,7.0,1.0,1.0,0.5,,0.8333333333333334,,0.875,,,1.0,,,1.0,,,,1.0,,0.3333333333333333,,,,,,,,2.7,4.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,2.0,,,,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,1.0,,0.25,0.3333333333333333,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201948-201973,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Austin Daye, Jonas Jerebko","Villanueva, Bynum, Stuckey, Daye, Jerebko",101111-101198-201155-201948-201973,DET,12.0,1,,-3.0,,1.0,1.0,,,,,3.0,,,,,,,,,,120.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201948-2198,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Austin Daye, Kwame Brown","Villanueva, Bynum, Stuckey, Daye, Brown",101111-101198-201155-201948-2198,DET,1623.0,5,27.0,4.0,45.0,45.0,90.0,14.0,3.0,34.0,3.0,37.0,3.0,3.0,3.0,1.0,9.0,0.08108108108108109,0.08823529411764706,0.07142857142857142,0.3333333333333333,79.85212569316081,19.8,16.266666666666666,19.133333333333333,15.733333333333333,0.3783783783783784,0.08108108108108109,0.4594594594594595,0.46382162162162166,25.733333333333334,4.0,2.0,5.0,10.0,10.0,17.0,41.0,2.0,4.0,4.0,22.0,12.0,2.0,11.0,11.0,4.0,22.0,5.0,10.0,14.0,24.0,6.0,30.0,3.0,1.0,4.0,15.0,11.0,37.0,0.6470588235294118,0.6875,0.5,0.5,0.4594594594594595,0.5,0.4642857142857143,0.5,0.1,0.8235294117647058,0.29411764705882354,0.8333333333333334,0.8275862068965517,0.3,0.25,0.2,0.875,1.0,0.2702702702702703,0.5,0.5555555555555556,0.8,0.2702702702702703,0.5,0.4910666666666667,0.0975609756097561,7.844117647058823,3.0,10.0,2.0,,2.0,1.0,,2.0,,,,0.375,1.0,0.7142857142857143,0.7692307692307693,1.0,2.0,2.0,,,,,,7.0,,1.0,2.0,,,,2.0,,,,,6.0,1.0,,2.0,1.0,,13.0,6.0,,,2.0,2.0,,,,,,0.5,0.5,0.5,0.5,0.6666666666666666,,0.6,0.2,0.2222222222222222,0.5,,,,,,,,0.39665,0.14285714285714285,0.15384615384615385,,0.04878048780487805,0.044444444444444446,,,,,,,,,,,1.0,,,6.0,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,3.0,,,,,3.0,,1.0,0.5,,,,,2.0,0.1,,,,,,,,,,1.0,,1.0,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201948-2404,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Austin Daye, Chris Wilcox","Villanueva, Bynum, Stuckey, Daye, Wilcox",101111-101198-201155-201948-2404,DET,804.0,4,13.0,3.0,27.0,25.0,52.0,8.0,2.0,19.0,3.0,24.0,2.0,2.0,1.0,,6.0,0.13636363636363635,0.10526315789473684,0.125,0.16666666666666666,93.13432835820895,13.777777777777779,17.28,13.74074074074074,16.28,0.36363636363636365,0.09090909090909091,0.5,0.4903571428571428,28.633333333333336,2.0,2.0,3.0,6.0,5.0,10.0,27.0,2.0,2.0,4.0,6.0,14.0,4.0,3.0,5.0,1.0,12.0,2.0,1.0,7.0,11.0,2.0,13.0,3.0,1.0,6.0,11.0,4.0,23.0,0.3,0.375,0.5263157894736842,1.0,0.5909090909090909,1.0,0.5625,1.0,0.16666666666666666,0.7,0.2222222222222222,0.3333333333333333,0.6153846153846154,0.2222222222222222,0.5,0.3333333333333333,0.6,0.5,0.2727272727272727,0.5,0.6,0.3333333333333333,0.22727272727272727,1.0,0.57135,0.14814814814814814,7.2368421052631575,8.0,6.0,2.0,3.0,1.0,2.0,1.0,2.0,,1.0,1.0,,0.6666666666666666,0.75,0.8571428571428571,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,1.0,,,6.0,1.0,2.0,1.0,2.0,,1.0,2.0,1.0,,4.0,2.0,,,,1.0,,1.0,0.6666666666666666,,0.6666666666666666,,,,1.0,,0.14285714285714285,0.3333333333333333,0.2,0.2,,0.045454545454545456,0.5,0.5,1.0,1.0,,0.5,,0.08333333333333333,0.09523809523809523,,,0.037037037037037035,,,1.0,,,,,,,1.0,,,2.0,5.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,2.0,,1.0,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201948-2419,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Austin Daye, Tayshaun Prince","Villanueva, Bynum, Stuckey, Daye, Prince",101111-101198-201155-201948-2419,DET,32.0,1,1.0,,,1.0,1.0,,,,,,,,,,,,,,,45.0,,12.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201969-2198,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, DaJuan Summers, Kwame Brown","Villanueva, Bynum, Stuckey, Summers, Brown",101111-101198-201155-201969-2198,DET,463.0,3,8.0,6.0,13.0,14.0,27.0,6.0,,11.0,,4.0,,,2.0,,4.0,,,,0.5,83.97408207343412,16.53846153846154,17.714285714285715,15.923076923076923,16.928571428571427,0.5454545454545454,,0.5454545454545454,0.48016363636363635,,2.0,2.0,1.0,3.0,2.0,5.0,10.0,1.0,2.0,2.0,6.0,4.0,2.0,3.0,3.0,1.0,6.0,2.0,2.0,6.0,8.0,2.0,10.0,1.0,,,3.0,1.0,8.0,0.6,0.75,0.45454545454545453,0.5,0.45454545454545453,0.5,0.45454545454545453,0.5,,0.6666666666666666,0.3333333333333333,1.0,0.7272727272727273,0.3333333333333333,,0.5,0.75,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,1.0,0.58155,0.2,5.918181818181818,,3.0,1.0,,2.0,,,,,,,1.0,,0.5,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,0.75,1.0,0.16666666666666666,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201969-2404,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, DaJuan Summers, Chris Wilcox","Villanueva, Bynum, Stuckey, Summers, Wilcox",101111-101198-201155-201969-2404,DET,363.0,1,6.0,,11.0,11.0,22.0,4.0,1.0,9.0,2.0,13.0,1.0,2.0,,,1.0,0.18181818181818182,0.2222222222222222,0.5,,87.27272727272728,17.363636363636363,15.636363636363637,16.727272727272727,15.454545454545455,0.36363636363636365,0.09090909090909091,0.5454545454545454,0.5080227272727273,23.3,2.0,,1.0,3.0,2.0,4.0,13.0,,1.0,2.0,6.0,2.0,,3.0,4.0,,9.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,1.0,2.0,5.0,2.0,11.0,0.75,0.75,0.4444444444444444,,0.5,,0.5416666666666666,0.5,,0.5,0.4,1.0,0.6,0.3333333333333333,1.0,,,1.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.18181818181818182,,0.4389,0.15384615384615385,7.322222222222223,3.0,2.0,,,,1.0,1.0,1.0,,,,,1.0,0.5,1.0,,,1.0,1.0,,,,1.0,2.0,2.0,,,,,,,3.0,,1.0,,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,0.5,,0.5,,,,,,,1.0,0.5,0.5,1.0,0.09090909090909091,,,,,,,,0.08333333333333333,0.1,,,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201973-2198,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Jonas Jerebko, Kwame Brown","Villanueva, Bynum, Stuckey, Jerebko, Brown",101111-101198-201155-201973-2198,DET,183.0,2,3.0,3.0,6.0,6.0,12.0,1.0,,3.0,2.0,1.0,,,1.0,,3.0,0.4,,,0.3333333333333333,94.42622950819673,14.833333333333334,15.666666666666666,12.166666666666666,14.833333333333334,0.2,,0.6,0.49223999999999996,22.7,1.0,,,1.0,1.0,2.0,4.0,,,,,4.0,,,,,,1.0,,3.0,3.0,2.0,5.0,1.0,,1.0,2.0,2.0,4.0,,,0.6666666666666666,,0.4,,0.4,,,0.6,1.0,,0.5,0.6666666666666666,,1.0,1.0,,0.2,,,,0.2,,0.672,,9.466666666666667,,1.0,,,1.0,,,,,,,,0.3333333333333333,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.4,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,2.0,,,,,,,0.5,,0.5,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
101111-101198-201155-201973-2404,1610612765,"Charlie Villanueva, Will Bynum, Rodney Stuckey, Jonas Jerebko, Chris Wilcox","Villanueva, Bynum, Stuckey, Jerebko, Wilcox",101111-101198-201155-201973-2404,DET,320.0,2,5.0,1.0,11.0,11.0,22.0,3.0,3.0,7.0,3.0,10.0,3.0,1.0,,,2.0,0.3,0.14285714285714285,,,99.0,16.454545454545453,12.636363636363637,16.454545454545453,12.545454545454545,0.3,0.3,0.6,0.47980999999999996,25.0,1.0,,,1.0,3.0,2.0,11.0,,,,2.0,2.0,,1.0,3.0,,8.0,1.0,1.0,2.0,4.0,1.0,5.0,,,,2.0,3.0,11.0,0.5,0.5,0.2857142857142857,,0.5,,0.5,,,0.5,0.25,1.0,0.6,0.2,1.0,,1.0,,0.1,,,,0.3,,,,9.285714285714286,9.0,2.0,,1.0,,,,,,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,2.0,,,2.0,,,2.0,1.0,,1.0,2.0,,,,2.0,6.0,2.0,2.0,2.0,1.0,,1.0,,,,2.0,2.0,,,2.0,2.0,,1.0,0.6666666666666666,,0.6666666666666666,0.5,0.5,0.5,,1.0,0.25,0.5,,,,,0.6666666666666666,0.6666666666666666,1.0,,,0.6666666666666666,0.44055,0.18181818181818182,0.25,,0.18181818181818182,0.18181818181818182,1.0,1.0,,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,0.5,1.0,,,1.0,,,,1.0,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,1610612765,2010,2009-10,False
