EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyFtPoints,PenaltyPoints,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyTsPct,PenaltyPointsPct,PenaltyOffPossPct,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefShortMidRangeReboundPct,Corner3FGM,Corner3FGA,Corner3Assists,BlockedShortMidRange,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFGA,PenaltyFG2A,SecondChanceTurnovers,PenaltyTurnovers,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,ShortMidRangePctBlocked,OffCorner3ReboundPct,PenaltyArc3Frequency,PenaltyArc3Accuracy,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SelfOReb,DefensiveGoaltends,LongMidRangePctBlocked,SelfORebPct,PenaltyAtRimFGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked3s,BlockedCorner3,NonShootingPenaltyNonTakeFouls,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Travels,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedArc3,BlockedLongMidRange,Defensive 3 Seconds Violations,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends,HeaveAttempts,3SecondViolations,team_id,year,season,team_vs
101115-1885-200769-200770-2575,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Jordan Farmar, Luke Walton","Bynum, Odom, Brown, Farmar, Walton",101115-1885-200769-200770-2575,LAL,2453.0,9,41.0,2.0,69.0,70.0,11.0,139,8.0,21.0,,7.0,6.0,14.0,7.0,16.0,3.0,11.0,,1.0,21.0,51.0,4.0,14.0,17.0,71.0,69.0,2.0,10.0,,1.0,3.0,7.0,24.0,18.0,9.0,3.0,2.0,11.0,3.0,12.0,3.0,15.0,2.0,5.0,1.0,6.0,33.0,4.0,11.0,1.0,8.0,12.0,2.0,22.0,16.0,38.0,6.0,4.0,2.0,5.0,3.0,6.0,2.0,11.0,7.0,15.0,1.0,2.0,21.0,2.0,21.0,2.0,1.0,10.0,4.0,2.0,4.0,2.0,64.0,0.5714285714285714,0.6,0.75,0.2857142857142857,,0.2857142857142857,0.4117647058823529,0.2,0.4153846153846154,0.18181818181818182,0.47297297297297297,0.25,0.2153846153846154,0.45454545454545453,0.6666666666666666,0.25,0.6,0.3793103448275862,0.8888888888888888,0.4,0.6896551724137931,0.38461538461538464,0.14285714285714285,0.3333333333333333,0.375,0.5,0.75,0.8,81.598043212393,0.5,17.579710144927535,17.714285714285715,16.63768115942029,17.314285714285713,0.3230769230769231,0.38095238095238093,0.47058823529411764,0.625,0.2153846153846154,0.42857142857142855,0.5,0.16666666666666666,0.24615384615384617,0.4375,0.4375,0.8571428571428571,0.16923076923076924,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6363636363636364,,,0.09090909090909091,,,0.5384615384615384,0.2727272727272727,0.48622615384615386,0.546,0.136986301369863,0.1694915254237288,0.09859154929577464,8.154901960784313,25.207142857142856,6.0,3.0,2.0,13.0,1.0,13.0,6.0,1.0,1.0833333333333333,0.18309859154929578,0.08695652173913043,6.0,0.11764705882352941,0.19047619047619047,0.5384615384615384,0.625,1.0,3.0,1.0,2.0,1.0,0.046153846153846156,0.3333333333333333,0.3333333333333333,1.0,,2.0,1.0,,,0.52896,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,1.1,0.14285714285714285,0.5,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-200769-200770-965,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Jordan Farmar, Derek Fisher","Bynum, Odom, Brown, Farmar, Fisher",101115-1885-200769-200770-965,LAL,195.0,1,3.0,-1.0,6.0,6.0,1.0,12,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,3.0,6.0,,,,6.0,7.0,1.0,1.0,,,,2.0,2.0,4.0,,,2.0,,,1.0,,1.0,,,1.0,,2.0,,1.0,,1.0,2.0,,3.0,1.0,4.0,,,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,4.0,0.3333333333333333,0.5,,,,,0.5,1.0,0.5,1.0,0.5,1.0,,,,,1.0,0.3333333333333333,1.0,,1.0,0.3333333333333333,,,,1.0,1.0,1.0,88.61538461538461,,12.5,20.0,12.166666666666666,20.0,0.5,0.3333333333333333,0.5,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,1.0,1.0,,,,,,1.0,1.0,,,,,0.5,,0.5025499999999999,0.5477,,,0.3333333333333333,5.3500000000000005,,,,,,,,,,,,,1.0,0.16666666666666666,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-200769-200770-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Jordan Farmar, Kobe Bryant","Bynum, Odom, Brown, Farmar, Bryant",101115-1885-200769-200770-977,LAL,1762.0,9,29.0,-5.0,50.0,53.0,8.0,103,11.0,20.0,2.0,2.0,4.0,6.0,5.0,8.0,3.0,11.0,1.0,2.0,20.0,34.0,5.0,14.0,5.0,60.0,65.0,3.0,3.0,1.0,2.0,4.0,13.0,26.0,14.0,15.0,,4.0,11.0,3.0,13.0,5.0,18.0,3.0,6.0,4.0,3.0,41.0,5.0,2.0,,6.0,10.0,2.0,18.0,7.0,25.0,3.0,2.0,1.0,5.0,2.0,1.0,3.0,6.0,6.0,8.0,,1.0,10.0,1.0,6.0,2.0,,4.0,6.0,4.0,6.0,3.0,47.0,0.65,0.7222222222222222,1.0,0.35714285714285715,0.5,0.35714285714285715,0.5882352941176471,1.0,0.5729166666666666,0.9,0.6,0.9285714285714286,0.2916666666666667,0.8333333333333334,1.0,,0.5263157894736842,0.14285714285714285,0.75,0.5555555555555556,0.5925925925925926,0.30434782608695654,,,0.5,0.3333333333333333,0.8,0.6666666666666666,84.17707150964813,0.5,17.28,16.943396226415093,15.54,16.0,0.4166666666666667,0.55,0.6470588235294118,0.5454545454545454,0.125,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.625,0.625,0.6,0.22916666666666666,0.2727272727272727,0.3,1.0,0.4,1.0,,0.4,0.5,1.0,0.7083333333333334,0.2727272727272727,0.51603125,0.5568166666666666,0.08,0.1111111111111111,0.21666666666666667,5.747058823529412,25.24285714285714,2.0,3.0,,,,,2.0,,,,0.04,3.0,0.08823529411764706,0.15,0.2222222222222222,0.5,2.0,3.0,2.0,2.0,1.0,0.0625,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.5,0.58315,,1.0,,,1.0,,,,,,,,1.0,0.5,,1.0,0.07142857142857142,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-200769-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Sasha Vujacic, Kobe Bryant","Bynum, Odom, Brown, Vujacic, Bryant",101115-1885-200769-2756-977,LAL,11.0,1,,,1.0,,,1,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.2713,,,,,20.1,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,0.2713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-200769-965-977,1610612747,"Andrew Bynum, Lamar Odom, Shannon Brown, Derek Fisher, Kobe Bryant","Bynum, Odom, Brown, Fisher, Bryant",101115-1885-200769-965-977,LAL,224.0,2,4.0,7.0,9.0,8.0,1.0,17,1.0,1.0,,,,,2.0,4.0,2.0,4.0,,1.0,3.0,5.0,2.0,4.0,3.0,15.0,8.0,,,,1.0,,,2.0,4.0,6.0,,,4.0,2.0,1.0,2.0,3.0,2.0,,,1.0,8.0,1.0,,,1.0,2.0,,3.0,1.0,4.0,1.0,1.0,,,,,,,1.0,1.0,,,3.0,,4.0,2.0,,3.0,1.0,1.0,1.0,1.0,15.0,0.3333333333333333,0.3333333333333333,1.0,0.5,,0.5,0.6,,0.6666666666666666,,0.75,,0.4444444444444444,,,,1.0,,1.0,0.5,1.0,0.25,,,0.5,1.0,,,109.28571428571428,1.0,10.444444444444445,16.25,9.88888888888889,16.25,0.1111111111111111,1.0,1.0,,,,,,0.4444444444444444,0.5,0.5,0.5,0.4444444444444444,0.5,0.5,1.0,,,,1.0,,,0.5555555555555556,0.5,0.5187666666666666,,0.3,0.5,,15.919999999999998,25.65,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-200770-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Sasha Vujacic, Kobe Bryant","Bynum, Odom, Farmar, Vujacic, Bryant",101115-1885-200770-2756-977,LAL,1250.0,7,21.0,-13.0,37.0,36.0,4.0,73,6.0,14.0,,5.0,2.0,5.0,4.0,6.0,1.0,5.0,,,12.0,25.0,2.0,8.0,2.0,32.0,45.0,1.0,6.0,,,,2.0,14.0,10.0,3.0,3.0,,5.0,1.0,7.0,1.0,8.0,,5.0,2.0,,17.0,1.0,5.0,,4.0,6.0,1.0,11.0,6.0,17.0,1.0,,1.0,5.0,3.0,4.0,2.0,9.0,8.0,13.0,,1.0,7.0,2.0,6.0,,2.0,2.0,3.0,2.0,3.0,2.0,30.0,0.5833333333333334,0.5833333333333334,0.5,0.25,,0.25,0.48,0.16666666666666666,0.45454545454545453,0.16666666666666666,0.44285714285714284,0.16666666666666666,0.24242424242424243,0.5555555555555556,1.0,,0.46153846153846156,0.38461538461538464,0.5714285714285714,0.2,0.5,0.3333333333333333,0.6666666666666666,,,0.5714285714285714,0.5,1.0,84.096,0.6666666666666666,17.324324324324323,16.916666666666668,16.62162162162162,16.416666666666668,0.42424242424242425,0.42857142857142855,0.6,0.8333333333333334,0.15151515151515152,0.4,0.5,1.0,0.18181818181818182,0.6666666666666666,0.8,,0.15151515151515152,0.2,0.2,,0.8333333333333334,,,,,,0.6666666666666666,0.2,0.5195090909090909,0.52722,0.05714285714285714,0.07407407407407407,0.0625,5.184,25.0875,1.0,1.0,1.0,1.0,,1.0,1.0,,,0.03125,0.02702702702702703,6.0,0.24,0.2857142857142857,0.375,0.25,1.0,3.0,1.0,1.0,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.33195,,1.0,,,1.0,1.0,,,,,,0.2,0.5,1.0,,,,,1.0,1.0,0.16666666666666666,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-200770-965-977,1610612747,"Andrew Bynum, Lamar Odom, Jordan Farmar, Derek Fisher, Kobe Bryant","Bynum, Odom, Farmar, Fisher, Bryant",101115-1885-200770-965-977,LAL,64.0,2,1.0,4.0,2.0,3.0,1.0,5,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,2.0,4.0,,,,,,2.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,,,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,2.0,,2.0,,,1.0,,,,,2.0,1.0,1.0,,,,,1.0,,0.5,,0.6666666666666666,1.0,0.5,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,112.5,,8.0,16.0,8.0,16.0,0.5,1.0,1.0,1.0,,,,,,,,,0.5,,,,,,,,,,1.0,,0.621925,,0.3333333333333333,0.5,0.5,,24.1,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-2575-965-977,1610612747,"Andrew Bynum, Lamar Odom, Luke Walton, Derek Fisher, Kobe Bryant","Bynum, Odom, Walton, Fisher, Bryant",101115-1885-2575-965-977,LAL,145.0,1,2.0,-1.0,4.0,4.0,,8,,,,,,,1.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,3.0,4.0,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,,1.0,2.0,,,,1.0,1.0,,2.0,,2.0,,,,,,1.0,,1.0,,1.0,,1.0,2.0,,2.0,,,1.0,,,,,3.0,1.0,1.0,,,,,1.0,,0.5,,0.5,,0.5,,,,1.0,,0.5,,0.6666666666666666,,,,,,1.0,0.5,79.44827586206897,,13.25,23.0,13.25,22.5,,,,,,,,,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,0.5,,0.491975,,0.3333333333333333,0.5,,20.5,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-200769-200770-2200,1610612747,"Andrew Bynum, Metta World Peace, Shannon Brown, Jordan Farmar, Pau Gasol","Bynum, World Peace, Brown, Farmar, Gasol",101115-1897-200769-200770-2200,LAL,151.0,1,3.0,2.0,4.0,5.0,1.0,9,,3.0,,1.0,,,,,1.0,1.0,,,,3.0,2.0,2.0,,6.0,4.0,,1.0,,,,,,,6.0,,,1.0,1.0,,2.0,2.0,1.0,,,,6.0,,1.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,1.0,,,,,,,,,,6.0,,,1.0,1.0,,1.0,,,0.6,,0.6,,0.4,,,,1.0,0.3333333333333333,,,1.0,0.3333333333333333,,,,,1.0,,85.82781456953643,,14.5,18.6,13.0,18.6,0.6,,,,,,,,,,,,0.2,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,0.59377,0.6297,,,,,23.8,,,,,,,,,,,,3.0,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,,,0.2,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-200769-200770-977,1610612747,"Andrew Bynum, Metta World Peace, Shannon Brown, Jordan Farmar, Kobe Bryant","Bynum, World Peace, Brown, Farmar, Bryant",101115-1897-200769-200770-977,LAL,360.0,1,6.0,3.0,10.0,10.0,1.0,20,1.0,1.0,,,2.0,4.0,2.0,2.0,1.0,2.0,,,5.0,7.0,2.0,3.0,4.0,20.0,17.0,,,,,2.0,2.0,2.0,8.0,6.0,,,2.0,1.0,1.0,2.0,3.0,1.0,,1.0,,8.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,,,,,,,,,,1.0,,,4.0,,5.0,1.0,,2.0,1.0,,1.0,1.0,18.0,0.2,0.2,1.0,0.6666666666666666,,0.6666666666666666,0.7142857142857143,,0.8,,0.8333333333333334,1.0,0.3,,,,0.5,0.5,1.0,,0.6666666666666666,0.3333333333333333,0.5,,,,,,80.0,1.0,19.0,17.0,19.0,16.6,0.1,1.0,1.0,,0.4,0.5,0.5,0.5,0.2,1.0,1.0,,0.2,0.5,0.5,1.0,,,,,,,0.4,0.5,0.48387,,0.18181818181818182,0.25,0.1,9.700000000000001,23.96666666666667,,,,,1.0,,,,,,,,,,,0.5,1.0,1.0,1.0,1.0,1.0,0.1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-200769-2200-965,1610612747,"Andrew Bynum, Metta World Peace, Shannon Brown, Pau Gasol, Derek Fisher","Bynum, World Peace, Brown, Gasol, Fisher",101115-1897-200769-2200-965,LAL,568.0,3,9.0,3.0,19.0,17.0,1.0,36,3.0,6.0,,,1.0,3.0,1.0,4.0,2.0,3.0,,1.0,5.0,13.0,3.0,5.0,3.0,22.0,19.0,,,,1.0,,,4.0,6.0,9.0,,,3.0,2.0,2.0,3.0,5.0,2.0,2.0,,,13.0,,1.0,,3.0,3.0,1.0,7.0,1.0,8.0,1.0,,1.0,,,1.0,,1.0,4.0,9.0,,1.0,3.0,,3.0,1.0,,1.0,1.0,1.0,2.0,1.0,22.0,0.4,0.4,1.0,0.6,,0.6,0.38461538461538464,,0.5277777777777778,,0.5789473684210527,,0.2777777777777778,,1.0,,0.42857142857142855,0.125,0.6,,0.5,0.1,,0.3333333333333333,,,0.5,0.3333333333333333,91.26760563380282,0.5,14.210526315789474,17.529411764705884,13.947368421052632,16.352941176470587,0.3333333333333333,0.5,0.75,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.25,0.25,,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,,,,1.0,,,0.6111111111111112,0.6666666666666666,0.5272027777777777,0.6039,0.05555555555555555,0.07692307692307693,,7.230769230769231,23.9,14.0,7.0,3.0,15.0,1.0,15.0,14.0,1.0,0.5357142857142857,0.6818181818181818,0.7368421052631579,2.0,0.15384615384615385,0.3333333333333333,,1.0,1.0,2.0,1.0,,1.0,0.1111111111111111,0.5,0.5,1.0,4.0,9.0,,1.0,0.3076923076923077,0.5290884615384616,1.0,2.0,3.0,2.0,4.0,,,,0.5,0.3333333333333333,0.46153846153846156,,,0.15384615384615385,0.5,,,,,,,,2.0,1.0,2.0,1.0,1.0,3.0,0.5,0.15384615384615385,0.5,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-200769-2200-977,1610612747,"Andrew Bynum, Metta World Peace, Shannon Brown, Pau Gasol, Kobe Bryant","Bynum, World Peace, Brown, Gasol, Bryant",101115-1897-200769-2200-977,LAL,375.0,1,6.0,-4.0,10.0,9.0,3.0,19,1.0,3.0,,,1.0,2.0,2.0,4.0,,1.0,,1.0,4.0,9.0,,2.0,,8.0,12.0,2.0,2.0,,1.0,,4.0,6.0,2.0,,,,1.0,,3.0,,3.0,,1.0,,2.0,6.0,,2.0,,,2.0,,2.0,2.0,4.0,1.0,1.0,,1.0,1.0,,,1.0,,3.0,,,2.0,,,,,,,,,,4.0,0.75,0.75,,,,,0.4444444444444444,1.0,0.36363636363636365,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.18181818181818182,1.0,,,0.6666666666666666,0.4,,,0.6666666666666666,0.2857142857142857,,0.5,,,0.5,,72.96,,18.7,20.88888888888889,14.8,20.0,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.18181818181818182,0.5,0.5,,0.36363636363636365,0.5,0.5,1.0,0.09090909090909091,,,,,,,0.3333333333333333,,,0.45454545454545453,,0.4940227272727272,0.43018333333333336,,,0.5,8.733333333333333,24.15,3.0,,,2.0,,2.0,3.0,,0.3333333333333333,0.25,0.3,,,,0.5,1.0,,1.0,,,,0.09090909090909091,,,,1.0,3.0,,,0.3333333333333333,0.5262333333333333,,,1.0,,,,,2.0,,0.3333333333333333,0.3333333333333333,,,,,,,,1.0,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-200769-2694-977,1610612747,"Andrew Bynum, Metta World Peace, Shannon Brown, Josh Powell, Kobe Bryant","Bynum, World Peace, Brown, Powell, Bryant",101115-1897-200769-2694-977,LAL,55.0,1,1.0,2.0,3.0,3.0,1.0,6,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,,,,1.0,1.0,,,1.0,,1.0,,,2.0,1.0,2.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,,0.5,,,,0.5,,,,,1.0,,,157.0909090909091,1.0,6.666666666666667,11.666666666666666,6.666666666666667,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,3.0,3.0,2.0,2.0,,2.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-200770-2200-977,1610612747,"Andrew Bynum, Metta World Peace, Jordan Farmar, Pau Gasol, Kobe Bryant","Bynum, World Peace, Farmar, Gasol, Bryant",101115-1897-200770-2200-977,LAL,177.0,3,3.0,,5.0,5.0,2.0,10,,2.0,,1.0,,,,,1.0,2.0,1.0,1.0,,2.0,1.0,3.0,1.0,4.0,4.0,,1.0,1.0,1.0,,3.0,,,3.0,,,2.0,1.0,,1.0,1.0,1.0,,,,3.0,1.0,1.0,,,2.0,,2.0,2.0,4.0,,,,,,2.0,,2.0,,,,,2.0,,4.0,,,2.0,,,,,1.0,,,1.0,0.3333333333333333,1.0,0.3333333333333333,,,0.3,0.75,0.2857142857142857,0.75,0.6,,,,1.0,1.0,,0.5,1.0,0.6666666666666666,,,,,1.0,,81.35593220338983,,21.6,13.8,20.6,13.8,0.4,,,,,,,,,,,,0.4,0.5,0.5,1.0,0.5,,,0.5,1.0,1.0,1.0,0.5,0.59995,0.8494,0.2857142857142857,0.5,0.75,,23.766666666666666,1.0,1.0,,,,,1.0,,,,0.2,2.0,1.0,1.0,1.0,1.0,,1.0,,,,0.2,,,,2.0,2.0,1.0,1.0,1.0,0.6565,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-200770-965-977,1610612747,"Andrew Bynum, Metta World Peace, Jordan Farmar, Derek Fisher, Kobe Bryant","Bynum, World Peace, Farmar, Fisher, Bryant",101115-1897-200770-965-977,LAL,1.0,1,,,1.0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1897-2200-2756-977,1610612747,"Andrew Bynum, Metta World Peace, Pau Gasol, Sasha Vujacic, Kobe Bryant","Bynum, World Peace, Gasol, Vujacic, Bryant",101115-1897-2200-2756-977,LAL,451.0,2,8.0,-1.0,15.0,15.0,1.0,30,1.0,3.0,,1.0,1.0,2.0,3.0,6.0,,1.0,,,5.0,11.0,,1.0,3.0,13.0,14.0,,1.0,,,,,4.0,6.0,,,,1.0,,2.0,,2.0,,,1.0,1.0,4.0,1.0,,,1.0,3.0,,4.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,,,2.0,1.0,4.0,,,3.0,,4.0,,,2.0,,,,,13.0,0.4,0.4,,,,,0.45454545454545453,,0.4166666666666667,,0.4642857142857143,,0.08333333333333333,1.0,,,0.5,,0.5,1.0,0.5,0.14285714285714285,,,1.0,0.5,,1.0,95.78713968957871,,12.933333333333334,17.133333333333333,12.733333333333333,15.8,0.25,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.5,0.5,1.0,0.5,0.5,0.5,0.3333333333333333,0.08333333333333333,,,,1.0,,,,,,0.3333333333333333,,0.4888333333333333,,0.14285714285714285,0.15384615384615385,,11.327272727272726,24.0,4.0,6.0,2.0,2.0,,2.0,4.0,,0.2,0.15384615384615385,0.26666666666666666,,,,,1.0,,,,,,,,,,1.0,3.0,,,0.25,0.4912,,1.0,,,1.0,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
