EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,NonHeaveArc3FGA,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,LongMidRangeFGM,Arc3FGM,FG3M,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,BadPassSteals,DeadBallTurnovers,Offensive Fouls,Offensive Fouls Drawn,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,PenaltyFG2M,PenaltyFg2Pct,PenaltyEfgPct,SecondChanceAtRimFGM,ShortMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,FTDefRebounds,2pt And 1 Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,ShortMidRangeFrequency,Corner3Frequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,SecondChancePointsPct,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,AtRimAssists,LostBallTurnovers,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyAtRimFGM,PenaltyAtRimAccuracy,Travels,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,SecondChanceTurnovers,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,FTOffRebounds,SelfOReb,NonShootingPenaltyNonTakeFoulsDrawn,OffFTReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,DefensiveGoaltends,Blocked3s,BlockedCorner3,LongMidRangePctBlocked,HeaveAttempts,Loose Ball Fouls,ThreePtShootingFoulsDrawn,BlockedArc3,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101126-1718-200749-2754-714,1610612738,"Nate Robinson, Paul Pierce, Shelden Williams, Tony Allen, Michael Finley","Robinson, Pierce, Williams, Allen, Finley",101126-1718-200749-2754-714,BOS,274.0,1,5.0,-2.0,7.0,7.0,4.0,7.0,1.0,14.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,4.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,0.2,0.16666666666666666,0.2857142857142857,0.3333333333333333,0.16666666666666666,1.0,0.3333333333333333,0.25,0.5,0.4,0.2,0.25,1.0,0.5,73.57664233576642,14.285714285714286,24.857142857142858,13.428571428571429,19.857142857142858,0.16666666666666666,1.0,1.0,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.435525,0.4269,0.346825,0.14285714285714285,0.16666666666666666,0.5,15.84,24.6,0.5714285714285714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-200765-201175-739,1610612738,"Nate Robinson, Paul Pierce, Rajon Rondo, Glen Davis, Rasheed Wallace","Robinson, Pierce, Rondo, Davis, Wallace",101126-1718-200765-201175-739,BOS,197.0,1,3.0,1.0,5.0,5.0,,,1.0,10.0,,2.0,1.0,2.0,,1.0,3.0,2.0,,5.0,4.0,1.0,,,,,,2.0,1.0,,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,1.0,2.0,,2.0,1.0,1.0,,1.0,5.0,,,0.3333333333333333,0.5,0.4166666666666667,,0.4,,0.3333333333333333,0.5,,0.3333333333333333,0.6666666666666666,,,,73.09644670050761,15.4,24.0,15.4,22.2,0.4,,,0.2,0.4,,0.8,0.5253599999999999,,,0.16666666666666666,0.25,,6.233333333333333,26.45,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-200765-708-739,1610612738,"Nate Robinson, Paul Pierce, Rajon Rondo, Kevin Garnett, Rasheed Wallace","Robinson, Pierce, Rondo, Garnett, Wallace",101126-1718-200765-708-739,BOS,7.0,1,,2.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,1.0,,,2.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,1.0,,,,0.2602,,0.2602,,,1.0,21.9,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-200765-708-951,1610612738,"Nate Robinson, Paul Pierce, Rajon Rondo, Kevin Garnett, Ray Allen","Robinson, Pierce, Rondo, Garnett, Allen",101126-1718-200765-708-951,BOS,225.0,5,4.0,3.0,10.0,8.0,4.0,3.0,5.0,18.0,2.0,5.0,2.0,5.0,4.0,3.0,8.0,6.0,3.0,12.0,9.0,3.0,2.0,4.0,,5.0,6.0,5.0,3.0,,1.0,3.0,6.0,9.0,1.0,,1.0,1.0,1.0,,2.0,3.0,4.0,,3.0,2.0,,,,3.0,5.0,4.0,0.375,0.32142857142857145,0.4,0.4166666666666667,0.42857142857142855,1.0,1.0,0.75,,1.0,0.6666666666666666,,,,115.2,13.4,11.375,10.6,11.375,0.35714285714285715,0.4,0.6666666666666666,0.14285714285714285,0.35714285714285715,0.6666666666666666,0.7857142857142857,0.46129615384615386,0.5007,0.34984000000000004,0.13333333333333333,0.2222222222222222,0.4166666666666667,6.925,25.03333333333333,0.4,2.0,1.0,1.0,1.0,,,1.0,2.0,,,,,,,3.0,1.0,,,,,,,,0.16666666666666666,0.16666666666666666,0.25,0.4,0.6,1.0,0.75,1.0,0.5,0.5,,0.2,0.25,,0.4,0.2,1.0,0.5,0.4166666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,9.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,0.5,0.25,0.6666666666666666,0.7,0.75,0.16666666666666666,0.2,1.0,0.07142857142857142,0.07142857142857142,0.5,0.2,0.2,1.0,0.25,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-200765-714-951,1610612738,"Nate Robinson, Paul Pierce, Rajon Rondo, Michael Finley, Ray Allen","Robinson, Pierce, Rondo, Finley, Allen",101126-1718-200765-714-951,BOS,16.0,2,,2.0,1.0,,1.0,,,1.0,,1.0,,,,1.0,2.0,,,2.0,,,2.0,,,2.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,2.0,1.0,0.5,0.5,0.5,0.5,,,,1.0,,,1.0,,,,90.0,16.0,,16.0,,0.5,,,,,,0.5,0.2634,,0.2634,,,1.0,6.3,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,1.0,,1.0,,,,,,,,,,,1.0,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-200765-739-951,1610612738,"Nate Robinson, Paul Pierce, Rajon Rondo, Rasheed Wallace, Ray Allen","Robinson, Pierce, Rondo, Wallace, Allen",101126-1718-200765-739-951,BOS,87.0,3,1.0,-4.0,4.0,2.0,2.0,2.0,,6.0,,1.0,,2.0,1.0,,1.0,2.0,,,4.0,,,1.0,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,0.6666666666666666,,,,,,,,,,99.3103448275862,10.75,22.0,10.75,22.0,0.3333333333333333,,,,0.6666666666666666,1.0,1.0,0.5017,,0.36,,,,,25.45,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-201175-2754-708,1610612738,"Nate Robinson, Paul Pierce, Glen Davis, Tony Allen, Kevin Garnett","Robinson, Pierce, Davis, Allen, Garnett",101126-1718-201175-2754-708,BOS,116.0,1,2.0,-3.0,3.0,3.0,,,,6.0,,,2.0,,,,2.0,,2.0,2.0,5.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,2.0,,2.0,1.0,,,,2.0,,,,,0.3333333333333333,,,,,,0.5,0.5,,,,0.5,74.48275862068965,21.0,17.666666666666668,21.0,12.333333333333334,,,,1.0,,,,0.36755,,,0.3333333333333333,0.3333333333333333,,18.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-201175-2754-739,1610612738,"Nate Robinson, Paul Pierce, Glen Davis, Tony Allen, Rasheed Wallace","Robinson, Pierce, Davis, Allen, Wallace",101126-1718-201175-2754-739,BOS,1133.0,6,19.0,-8.0,31.0,32.0,8.0,7.0,6.0,63.0,4.0,9.0,6.0,10.0,3.0,7.0,19.0,11.0,1.0,27.0,35.0,5.0,2.0,3.0,,3.0,4.0,10.0,4.0,5.0,6.0,11.0,6.0,17.0,3.0,1.0,5.0,3.0,6.0,2.0,4.0,11.0,6.0,,1.0,1.0,,,,20.0,3.0,8.0,0.3684210526315789,0.43333333333333335,0.45,0.3,0.36666666666666664,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.7333333333333333,0.3157894736842105,0.25,0.75,1.0,80.07060900264784,17.93548387096774,18.03125,16.870967741935484,17.46875,0.3,0.4444444444444444,0.5,0.2,0.3333333333333333,0.6,0.6666666666666666,0.49502166666666664,0.5504125,0.43990999999999997,0.03333333333333333,0.05263157894736842,0.1111111111111111,7.726315789473685,24.927272727272726,0.25806451612903225,5.0,2.0,4.0,4.0,10.0,12.0,4.0,2.0,5.0,4.0,9.0,4.0,2.0,22.0,2.0,2.0,1.0,1.0,,,0.7142857142857143,0.8333333333333334,1.0,0.36363636363636365,0.36363636363636365,0.10526315789473684,0.1111111111111111,0.2857142857142857,0.2,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,1.0,0.8333333333333334,0.4,,,0.3,3.0,4.0,1.0,,,1.0,1.0,3.0,,1.0,1.0,7.0,1.0,,2.0,,,1.0,,,0.3333333333333333,0.6,0.5,0.5833333333333334,,,,0.13333333333333333,0.03333333333333333,0.6,,0.16666666666666666,,0.3333333333333333,0.25925925925925924,1.0,1.0,0.25,0.3333333333333333,0.2,3.0,2.0,0.25,0.6666666666666666,1.0,0.5,0.5,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-201175-708-951,1610612738,"Nate Robinson, Paul Pierce, Glen Davis, Kevin Garnett, Ray Allen","Robinson, Pierce, Davis, Garnett, Allen",101126-1718-201175-708-951,BOS,277.0,2,5.0,-3.0,8.0,8.0,,,2.0,16.0,,3.0,2.0,1.0,,2.0,6.0,1.0,5.0,9.0,12.0,2.0,,,,,,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,,,,,,2.0,2.0,4.0,1.0,6.0,3.0,,,,9.0,,,0.3333333333333333,0.2857142857142857,0.45,,0.14285714285714285,,1.0,0.25,1.0,1.0,0.4,1.0,,1.0,83.17689530685921,18.25,16.375,15.5,16.375,0.42857142857142855,,,0.2857142857142857,0.14285714285714285,,0.5714285714285714,0.49964285714285717,0.5725,,0.3,0.3333333333333333,,7.8999999999999995,25.6,,2.0,1.0,,,4.0,,,1.0,2.0,,2.0,,1.0,4.0,1.0,,,,,,1.0,1.0,,,,0.16666666666666666,0.3333333333333333,1.0,,1.0,1.0,0.5,0.5,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
101126-1718-201175-739-951,1610612738,"Nate Robinson, Paul Pierce, Glen Davis, Rasheed Wallace, Ray Allen","Robinson, Pierce, Davis, Wallace, Allen",101126-1718-201175-739-951,BOS,320.0,3,5.0,4.0,10.0,10.0,,1.0,1.0,20.0,3.0,3.0,1.0,,,3.0,5.0,,5.0,11.0,7.0,,,,,,2.0,,1.0,,5.0,7.0,1.0,8.0,,,,,3.0,,1.0,1.0,3.0,,6.0,3.0,,,,10.0,,,0.6,0.6,0.6875,,,,1.0,0.5,,1.0,0.5,,1.0,,90.0,14.8,17.2,14.8,17.2,0.6,1.0,1.0,0.2,,,0.6,0.4967,,,0.375,0.375,,6.14,,,,,,,4.0,,,,2.0,,2.0,,,4.0,,,3.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,0.5,,,1.0,0.2,,,,,,,0.09090909090909091,,,,,,2.0,,,1.0,,1.0,,0.6666666666666666,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,False
