EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,PtsUnassisted2s,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,ShortMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,ShootingFouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyFg3Pct,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChancePointsPct,Corner3FGM,Corner3FGA,Corner3Assists,Offensive Fouls Drawn,OffAtRimReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyTurnovers,FtPoints,PenaltyFtPoints,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,DefAtRimReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LostBallSteals,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGM,SecondChanceFG3M,LostBallTurnovers,SecondChanceFg3Pct,DefCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,FTDefRebounds,DefFTReboundPct,SelfOReb,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceFtPoints,SecondChanceAtRimFGM,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,BlockedShortMidRange,2pt And 1 Free Throw Trips,Clear Path Fouls,Technical Free Throw Trips,Travels,3SecondViolations,Blocked3s,BlockedCorner3,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3FGA,PenaltyCorner3Frequency,StepOutOfBoundsTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,BlockedLongMidRange,OffCorner3ReboundPct,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,DefensiveGoaltends,3pt And 1 Free Throw Trips,team_id,year,season,team_vs
101108-1752-1899-201153-201977,1610612740,"Chris Paul, Sean Marks, James Posey, Julian Wright, Marcus Thornton","Paul, Marks, Posey, Wright, Thornton",101108-1752-1899-201153-201977,NOH,95.0,1,2.0,2.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,75.78947368421053,16.666666666666668,22.5,16.666666666666668,22.5,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,1.0,0.54735,6.45,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1752-1899-201954-201977,1610612740,"Chris Paul, Sean Marks, James Posey, Darren Collison, Marcus Thornton","Paul, Marks, Posey, Collison, Thornton",101108-1752-1899-201954-201977,NOH,41.0,1,1.0,1.0,2.0,2.0,4.0,,,,,,1.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,140.4878048780488,4.0,16.5,4.0,16.5,,,,,,,,,,,,0.424,14.9,,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1752-1899-201954-2561,1610612740,"Chris Paul, Sean Marks, James Posey, Darren Collison, David West","Paul, Marks, Posey, Collison, West",101108-1752-1899-201954-2561,NOH,249.0,1,4.0,-2.0,8.0,7.0,15.0,,2.0,2.0,,2.0,1.0,7.0,,2.0,2.0,4.0,2.0,,2.0,,1.0,,1.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,,,,0.14285714285714285,0.1111111111111111,0.1111111111111111,0.2222222222222222,86.74698795180723,17.25,15.857142857142858,16.625,14.714285714285714,0.2222222222222222,,,,0.2222222222222222,0.2222222222222222,,,,0.4444444444444444,,0.4819111111111111,9.385714285714286,24.85,,3.0,,2.0,4.0,5.0,,,,2.0,,,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,,1.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.16666666666666666,0.6666666666666666,0.125,0.3333333333333333,0.6666666666666666,0.5,0.5,1.0,1.0,0.5817,0.4029,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1752-1899-201977-2731,1610612740,"Chris Paul, Sean Marks, James Posey, Marcus Thornton, Emeka Okafor","Paul, Marks, Posey, Thornton, Okafor",101108-1752-1899-201977-2731,NOH,132.0,1,2.0,-2.0,4.0,4.0,8.0,,1.0,,1.0,3.0,,1.0,1.0,3.0,3.0,5.0,,3.0,2.0,1.0,,1.0,1.0,1.0,,3.0,,,,3.0,,,1.0,0.3333333333333333,0.5,,0.375,0.375,0.75,87.27272727272727,14.25,18.75,14.25,15.25,0.25,,,,,0.75,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5802666666666666,,32.96666666666667,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,0.5,,1.0,,,,3.0,4.0,,,,,,1.0,3.0,,,,,,,1.0,,3.0,3.0,,0.375,0.375,,,,,,,,,,,,,0.5802666666666666,1.0,0.75,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,0.3333333333333333,0.25,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1752-1899-2443-2484,1610612740,"Chris Paul, Sean Marks, James Posey, Darius Songaila, Devin Brown","Paul, Marks, Posey, Songaila, Brown",101108-1752-1899-2443-2484,NOH,132.0,1,2.0,-2.0,5.0,4.0,9.0,,,1.0,,2.0,2.0,4.0,,2.0,4.0,6.0,2.0,,2.0,,1.0,,1.0,,,2.0,1.0,1.0,,2.0,0.5,1.0,,,,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,98.18181818181817,16.2,12.75,16.2,12.5,,,,,0.16666666666666666,0.3333333333333333,,,,0.3333333333333333,,0.44530833333333336,15.95,25.3,1.0,3.0,2.0,,,1.0,,,,2.0,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,5.0,4.0,1.0,1.0,,,2.0,4.0,4.0,,,,,1.0,2.0,,,4.0,5.0,0.5,0.3333333333333333,0.3333333333333333,,,,,0.25,,,1.0,1.0,,,,0.44530833333333336,1.0,1.0,,,2.0,,2.0,,,,,,0.3333333333333333,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1752-201954-201977-2561,1610612740,"Chris Paul, Sean Marks, Darren Collison, Marcus Thornton, David West","Paul, Marks, Collison, Thornton, West",101108-1752-201954-201977-2561,NOH,177.0,1,3.0,1.0,5.0,4.0,9.0,,2.0,1.0,,,,5.0,1.0,1.0,3.0,2.0,,3.0,,,,1.0,1.0,,,3.0,1.0,1.0,,3.0,,,1.0,1.0,1.0,,0.25,0.25,0.16666666666666666,73.22033898305084,17.0,23.0,16.0,23.0,0.3333333333333333,,,,0.16666666666666666,,,,,0.5,,0.48855833333333337,8.84,22.8,,2.0,,,1.0,2.0,,,,1.0,,,,,1.0,,,0.3333333333333333,,,,,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,0.2,0.5,0.2,1.0,0.2,,1.0,,,,,0.3941,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1752-201954-2443-978,1610612740,"Chris Paul, Sean Marks, Darren Collison, Darius Songaila, Peja Stojakovic","Paul, Marks, Collison, Songaila, Stojakovic",101108-1752-201954-2443-978,NOH,98.0,1,2.0,-1.0,4.0,4.0,8.0,,,2.0,,1.0,2.0,2.0,,1.0,4.0,5.0,2.0,,1.0,,1.0,,1.0,,,2.0,,,,4.0,0.5,0.5,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,117.55102040816327,17.25,7.25,17.25,7.25,,,,,0.6666666666666666,0.3333333333333333,,,,0.3333333333333333,,0.40576666666666666,7.85,26.1,,,2.0,,,,1.0,1.0,1.0,2.0,,2.0,1.0,,,,,,,,4.0,4.0,,2.0,,,2.0,2.0,4.0,,1.0,,,,,,,4.0,4.0,1.0,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,1.0,0.5,,,0.40576666666666666,1.0,1.0,,,1.0,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1752-2484-2561-978,1610612740,"Chris Paul, Sean Marks, Devin Brown, David West, Peja Stojakovic","Paul, Marks, Brown, West, Stojakovic",101108-1752-2484-2561-978,NOH,254.0,1,4.0,-7.0,7.0,9.0,16.0,,1.0,1.0,,2.0,1.0,5.0,,2.0,3.0,10.0,2.0,,2.0,,1.0,,1.0,,,2.0,1.0,1.0,,3.0,1.0,1.0,,,,0.2,0.14285714285714285,0.1875,0.2857142857142857,90.70866141732283,12.857142857142858,18.22222222222222,11.571428571428571,16.0,0.14285714285714285,,,,0.14285714285714285,0.2857142857142857,,,,0.42857142857142855,,0.4985857142857143,13.459999999999999,24.8,,3.0,,2.0,2.0,4.0,,,2.0,4.0,1.0,,,0.4,0.2857142857142857,,0.3333333333333333,0.42857142857142855,,,2.0,4.0,2.0,1.0,2.0,2.0,,,1.0,,1.0,2.0,,2.0,2.0,1.0,,1.0,2.0,,,0.5,,,0.5,,0.3333333333333333,0.3333333333333333,,1.0,1.0,1.0,1.0,0.5952,,0.3333333333333333,0.2857142857142857,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,1.0,1.0,1.0,2.0,1.0,0.5,0.125,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1899-200756-201153-201954,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Julian Wright, Darren Collison","Paul, Posey, Armstrong, Wright, Collison",101108-1899-200756-201153-201954,NOH,141.0,1,2.0,9.0,6.0,5.0,11.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,9.0,,4.0,3.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,1.0,,9.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.7,0.75,0.4,112.34042553191489,10.833333333333334,15.2,10.833333333333334,15.2,0.2,1.0,1.0,1.0,0.4,0.4,0.5,0.5,1.0,0.6,0.5,0.54097,4.933333333333334,25.55,,,,2.0,2.0,2.0,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,1.0,1.0,0.16666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
101108-1899-200756-201153-201977,1610612740,"Chris Paul, James Posey, Hilton Armstrong, Julian Wright, Marcus Thornton","Paul, Posey, Armstrong, Wright, Thornton",101108-1899-200756-201153-201977,NOH,184.0,1,3.0,3.0,6.0,6.0,12.0,2.0,3.0,1.0,,,3.0,6.0,,,7.0,4.0,4.0,,,,2.0,,2.0,,2.0,4.0,1.0,1.0,,7.0,0.6666666666666666,0.6666666666666666,,,,0.5,0.5,0.5,,93.91304347826086,15.0,15.666666666666666,15.0,15.166666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,,0.5,,0.43095,8.283333333333333,,1.0,2.0,2.0,2.0,2.0,3.0,,,,1.0,,,,0.6666666666666666,0.6666666666666666,,1.0,0.3333333333333333,0.5,0.5,6.0,2.0,1.0,,,,3.0,6.0,7.0,,,1.0,,1.0,,1.0,,7.0,6.0,0.5,0.5,0.5,,,0.3333333333333333,,0.3333333333333333,1.0,,,,,,0.3854,0.43095,1.0,1.0,3.0,,,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,2.0,,0.5,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2010,2009-10,False
