EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGA,FtPoints,OpponentPoints,FTA,TwoPtShootingFoulsDrawn,LongMidRangeFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,Corner3Assists,LostBallTurnovers,SecondChanceTurnovers,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,Travels,Offensive Fouls,RecoveredBlocks,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangePctAssisted,PenaltyTurnovers,LongMidRangePctBlocked,SecondChanceArc3FGA,SecondChanceFG3A,LostBallSteals,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffArc3ReboundPct,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,PenaltyCorner3FGM,DefensiveGoaltends,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,HeaveMakes,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,team_id,year,season,team_vs
101109-101211-1536-1737-201945,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Gerald Henderson","Felton, Graham, Jackson, Mohammed, Henderson",101109-101211-1536-1737-201945,CHA,57.0,1,1.0,2.0,2.0,3.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,126.31578947368422,11.0,11.666666666666666,11.0,11.666666666666666,0.5,1.0,1.0,0.5,1.0,0.590625,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-1737-201974,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Derrick Brown","Felton, Graham, Jackson, Mohammed, Brown",101109-101211-1536-1737-201974,CHA,66.0,1,1.0,,2.0,1.0,,3.0,,,,,1.0,,2.0,,,,,,,1.0,,2.0,,,0.5,,,,,65.45454545454545,20.5,25.0,20.5,25.0,,,,,,0.407,,1.0,2.0,2.0,2.0,1.0,1.0,0.5,0.5,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-1737-2205,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, DeSagana Diop","Felton, Graham, Jackson, Mohammed, Diop",101109-101211-1536-1737-2205,CHA,465.0,1,8.0,3.0,14.0,15.0,10.0,29.0,2.0,2.0,1.0,6.0,11.0,4.0,18.0,8.0,2.0,7.0,9.0,,,6.0,1.0,15.0,0.5454545454545454,0.5,0.5625,0.26666666666666666,1.0,0.6666666666666666,,89.80645161290323,18.285714285714285,13.933333333333334,17.428571428571427,13.666666666666666,0.13333333333333333,1.0,1.0,0.06666666666666667,0.4,0.47326785714285713,32.125,4.0,3.0,15.0,3.0,1.0,0.26666666666666666,0.06666666666666667,0.09090909090909091,10.381818181818183,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,5.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,0.3333333333333333,0.4,1.0,0.25,0.3333333333333333,0.5,0.5,0.5,0.3333333333333333,0.75,0.625,0.09090909090909091,0.2,1.0,1.0,0.5714285714285714,0.4,0.2857142857142857,0.5,0.5,1.0,1.0,0.5,0.3333333333333333,0.2,0.25,0.75,0.75,0.3333333333333333,0.2,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.5,0.523,0.5671,0.16666666666666666,0.2777777777777778,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-1737-2222,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Gerald Wallace","Felton, Graham, Jackson, Mohammed, Wallace",101109-101211-1536-1737-2222,CHA,271.0,1,5.0,-2.0,9.0,9.0,7.0,18.0,1.0,3.0,2.0,1.0,4.0,2.0,7.0,2.0,,2.0,3.0,,,3.0,2.0,7.0,0.25,0.4166666666666667,0.5,0.3333333333333333,,1.0,,95.64575645756457,16.444444444444443,13.666666666666666,16.11111111111111,13.666666666666666,0.5,0.3333333333333333,0.5,0.3333333333333333,0.8333333333333334,0.5660083333333333,23.65,1.0,2.0,9.0,2.0,1.0,0.16666666666666666,0.14285714285714285,0.2,5.525,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,3.0,,,,,1.0,,1.0,1.0,,,,3.0,1.0,2.0,,1.0,3.0,1.0,3.0,,3.0,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,0.25,,1.0,,1.0,0.3333333333333333,0.25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-1737-2436,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Flip Murray","Felton, Graham, Jackson, Mohammed, Murray",101109-101211-1536-1737-2436,CHA,202.0,2,3.0,-3.0,7.0,6.0,5.0,13.0,,1.0,,,4.0,,5.0,,,1.0,4.0,,,6.0,,5.0,,,0.3125,,,0.5,,92.67326732673267,21.428571428571427,8.666666666666666,16.857142857142858,8.666666666666666,0.25,,,,0.25,0.465925,,3.0,5.0,8.0,8.0,2.0,0.75,0.3333333333333333,0.3333333333333333,13.55,5.0,3.0,,1.0,,1.0,,,,,,,,,1.0,,,,3.0,,5.0,5.0,,,,,,,,,,,,,,,2.0,1.0,,3.0,2.0,2.0,2.0,1.0,3.0,1.0,,2.0,,,,5.0,5.0,2.0,,,,,,,,,,,0.35714285714285715,,,1.0,,0.5,0.5,0.5,,0.5,,,,,,,,,,,,,,1.0,,0.3333333333333333,,,,0.6524,0.48573333333333335,,1.0,0.7142857142857143,,,,1.0,1.0,,0.6666666666666666,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-1737-2564,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Nazr Mohammed, Boris Diaw","Felton, Graham, Jackson, Mohammed, Diaw",101109-101211-1536-1737-2564,CHA,1145.0,3,19.0,8.0,33.0,33.0,1.0,66.0,9.0,16.0,2.0,13.0,27.0,6.0,34.0,14.0,5.0,17.0,24.0,2.0,2.0,4.0,1.0,30.0,0.48148148148148145,0.48484848484848486,0.5,0.18181818181818182,0.8333333333333334,0.8095238095238095,0.5,83.00436681222708,16.393939393939394,18.303030303030305,14.363636363636363,17.78787878787879,0.48484848484848486,0.5625,0.6,0.06060606060606061,0.6666666666666666,0.5434787878787879,24.8,9.0,2.0,26.0,2.0,1.0,0.2727272727272727,0.029411764705882353,0.03571428571428571,6.455555555555556,,5.0,2.0,4.0,,,1.0,2.0,3.0,1.0,4.0,,2.0,2.0,4.0,,4.0,,,,,,12.0,6.0,2.0,,4.0,1.0,1.0,6.0,2.0,8.0,1.0,3.0,2.0,18.0,6.0,12.0,,7.0,4.0,1.0,7.0,4.0,9.0,,,,1.0,1.0,1.0,,,,0.46153846153846156,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,0.5,,0.037037037037037035,,0.5714285714285714,,0.8,0.46153846153846156,0.4117647058823529,1.0,0.8333333333333334,0.8,1.0,0.3333333333333333,0.06060606060606061,0.5,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.12121212121212122,0.25,0.25,1.0,1.0,0.5,,,,0.25,0.54875,,0.11764705882352941,,,1.0,1.0,3.0,3.0,,0.0625,0.16666666666666666,0.75,0.5,0.5,1.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,0.25,0.6666666666666666,1.0,0.17647058823529413,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-200748-201974,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Derrick Brown","Felton, Graham, Jackson, Thomas, Brown",101109-101211-1536-200748-201974,CHA,128.0,1,2.0,-5.0,5.0,5.0,3.0,10.0,,,,1.0,2.0,1.0,2.0,,1.0,2.0,2.0,,,1.0,,2.0,0.5,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,,112.5,13.0,12.6,13.0,11.2,,,,,0.3333333333333333,0.41030000000000005,26.3,1.0,,7.0,2.0,,0.3333333333333333,,,15.3,5.0,,,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,2.0,1.0,,2.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,2.0,,1.0,,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,,2.0,5.0,1.0,1.0,1.0,,,,,0.5,,0.3333333333333333,,0.25,0.5,,1.0,,1.0,,,,,1.0,1.0,,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,,,,,,,,0.3333333333333333,,,0.41030000000000005,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-200748-2199,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Tyson Chandler","Felton, Graham, Jackson, Thomas, Chandler",101109-101211-1536-200748-2199,CHA,173.0,2,3.0,-1.0,5.0,4.0,,9.0,1.0,1.0,,2.0,4.0,,6.0,2.0,1.0,1.0,1.0,,,1.0,,6.0,0.5,0.5,0.6,,1.0,1.0,,74.91329479768787,19.0,19.5,19.0,19.5,0.25,1.0,1.0,,0.25,0.4262,,2.0,2.0,7.0,2.0,1.0,0.5,0.2,0.2,11.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,1.0,,2.0,2.0,2.0,,,,,,,1.0,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,2.0,2.0,,0.5,0.5,,,,,,,,,0.5,,,,,,,,,,,1.0,1.0,0.25,,,0.5,0.5,,,,,,,,,,,,,0.4364,,0.3333333333333333,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-200748-2564,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Boris Diaw","Felton, Graham, Jackson, Thomas, Diaw",101109-101211-1536-200748-2564,CHA,840.0,5,14.0,9.0,30.0,31.0,7.0,61.0,7.0,10.0,,11.0,18.0,4.0,31.0,6.0,6.0,11.0,14.0,3.0,2.0,11.0,1.0,29.0,0.6111111111111112,0.5,0.5166666666666667,0.18181818181818182,0.75,0.7857142857142857,0.6666666666666666,104.57142857142857,13.133333333333333,14.387096774193548,12.8,14.129032258064516,0.45454545454545453,0.7,0.7,,0.6363636363636364,0.5199545454545454,26.025,6.0,9.0,22.0,18.0,4.0,0.2727272727272727,0.16666666666666666,0.2,7.25,25.0,3.0,1.0,1.0,7.0,10.0,,2.0,4.0,,4.0,3.0,,1.0,1.0,,2.0,10.0,15.0,3.0,9.0,29.0,16.0,,2.0,,4.0,,,8.0,,8.0,,6.0,2.0,16.0,1.0,5.0,,3.0,2.0,2.0,4.0,3.0,8.0,1.0,2.0,6.0,2.0,1.0,2.0,29.0,25.0,6.0,0.7272727272727273,0.8,,,,1.0,0.6666666666666666,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5576923076923077,,,0.5,,0.8333333333333334,0.14285714285714285,0.18181818181818182,,,1.0,0.8,0.8571428571428571,0.09090909090909091,,,0.6666666666666666,0.6666666666666666,0.5,0.18181818181818182,,,,0.3333333333333333,1.0,0.5555555555555556,0.7,0.16666666666666666,,0.5478,0.5406972222222222,0.06451612903225806,0.9354838709677419,0.8333333333333334,,,,,1.0,,,1.0,,,,1.0,,0.3333333333333333,,1.0,,2.0,,1.0,1.0,0.25,0.3333333333333333,,,0.5,,3.0,,2.0,2.0,1.0,1.0,1.0,0.25,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
101109-101211-1536-200748-689,1610612766,"Raymond Felton, Stephen Graham, Stephen Jackson, Tyrus Thomas, Theo Ratliff","Felton, Graham, Jackson, Thomas, Ratliff",101109-101211-1536-200748-689,CHA,367.0,3,6.0,4.0,12.0,11.0,,23.0,5.0,6.0,,5.0,10.0,,12.0,2.0,1.0,4.0,5.0,3.0,,3.0,,12.0,0.5,0.5,0.5,,1.0,0.6666666666666666,,90.24523160762944,15.583333333333334,16.363636363636363,14.333333333333334,15.909090909090908,0.6,0.8333333333333334,1.0,,0.6,0.57006,,3.0,2.0,8.0,5.0,3.0,0.3,0.25,0.25,5.7700000000000005,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,,,,8.0,,,,,,1.0,4.0,,4.0,,4.0,,8.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,0.8,0.8,,,,,,,,,,0.1,,1.0,,0.6,0.2,0.2,,0.5,0.6666666666666666,1.0,0.8,0.1,,,,,,,,,,,,,,,,,0.4327,,,0.08333333333333333,,,,1.0,,0.16666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612766,2010,2009-10,False
