EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,Defensive 3 Seconds Violations,PenaltyOffPossExcludingTakeFouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG2M,FG2A,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Travels,PenaltyTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,NonShootingPenaltyNonTakeFouls,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
101112-200811-201162-201609-2202,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Goran Dragic, Jason Richardson","Frye, Amundson, Dudley, Dragic, Richardson",101112-200811-201162-201609-2202,PHX,77.0,5,1.0,-6.0,1.0,4.0,1.0,4.0,5,2.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,93.5064935064935,5.0,18.0,5.0,12.75,1.0,1.0,1.0,0.1926,0.1926,37.55,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201609-2571,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Goran Dragic, Leandro Barbosa","Frye, Amundson, Dudley, Dragic, Barbosa",101112-200811-201162-201609-2571,PHX,5797.0,16,97.0,21.0,166.0,171.0,12.0,11.0,337,52.0,4.0,67.0,177.0,5.0,,52.0,16.0,64.0,96.0,18.0,49.0,46.0,,12.0,0.4036144578313253,0.7619047619047619,0.6941176470588235,1.0,83.71226496463689,16.0,18.36842105263158,14.650602409638553,17.57894736842105,0.3132530120481928,0.26666666666666666,0.7349397590361446,0.5409677710843374,0.5289533333333334,24.844776119402983,0.07228915662650602,24.0,33.0,55.0,8.0,14.0,3.0,5.0,4.0,17.0,13.0,27.0,9.0,15.0,1.0,16.0,4.0,11.0,1.0,50.0,99.0,25.0,23.0,198.0,9.0,17.0,4.0,11.0,4.0,34.0,5.0,10.0,1.0,2.0,15.0,32.0,68.0,60.0,15.0,14.0,16.0,10.0,2.0,16.0,20.0,36.0,12.0,8.0,11.0,2.0,3.0,92.0,16.0,15.0,1.0,43.0,5.0,32.0,1.0,13.0,9.0,4.0,9.0,3.0,5.0,11.0,1.0,4.0,20.0,2.0,4.0,6.0,2.0,4.0,35.0,6.0,1.0,2.0,17.0,1.0,2.0,8.0,2.0,1.0,5.0,8.0,5.0,1.0,164.0,15.0,2.0,0.32,0.37209302325581395,0.8,0.373134328358209,0.36363636363636365,0.2,0.373134328358209,0.5050505050505051,0.5294117647058824,0.5,0.5271084337349398,0.5357142857142857,0.43333333333333335,0.5502793296089385,0.5666666666666667,0.4411764705882353,0.029850746268656716,0.10101010101010101,0.16363636363636364,0.058823529411764705,0.038461538461538464,0.45,0.8333333333333334,0.16666666666666666,0.671875,0.30612244897959184,0.38095238095238093,0.34065934065934067,0.36363636363636365,0.23076923076923078,0.2857142857142857,0.3888888888888889,0.3333333333333333,0.5714285714285714,0.64,0.76,0.6428571428571429,0.012658227848101266,0.625,0.3313253012048193,0.6,0.717391304347826,0.3333333333333333,0.10240963855421686,0.23529411764705882,0.25,0.5,0.16265060240963855,0.48148148148148145,0.48148148148148145,0.23076923076923078,0.09036144578313253,0.6,0.6,0.8888888888888888,0.3076923076923077,0.32,0.75,0.5,0.5714285714285714,0.39285714285714285,0.36363636363636365,1.0,0.3333333333333333,0.6,0.06666666666666667,0.25,0.3076923076923077,0.567578125,0.1016949152542373,0.15454545454545454,0.014925373134328358,0.1717171717171717,0.07575757575757576,6.55050505050505,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-2202-959,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Jason Richardson, Steve Nash","Frye, Amundson, Dudley, Richardson, Nash",101112-200811-201162-2202-959,PHX,367.0,6,6.0,3.0,13.0,12.0,6.0,7.0,25,3.0,1.0,3.0,10.0,1.0,,3.0,,4.0,8.0,,1.0,4.0,,6.0,0.2727272727272727,,0.75,,98.09264305177112,15.384615384615385,13.916666666666666,14.384615384615385,13.666666666666666,0.2727272727272727,0.25,0.5454545454545454,0.47465454545454544,0.4340125,25.400000000000002,0.46153846153846156,3.0,1.0,3.0,,1.0,1.0,1.0,,1.0,2.0,4.0,,,,1.0,,,,3.0,8.0,1.0,4.0,13.0,,2.0,,,2.0,2.0,2.0,3.0,,4.0,8.0,,6.0,3.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,3.0,1.0,3.0,,3.0,1.0,4.0,,1.0,,1.0,2.0,,1.0,1.0,,1.0,3.0,,,,1.0,,5.0,,,,1.0,1.0,,1.0,,,1.0,1.0,,,11.0,8.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.375,,0.6666666666666666,0.4090909090909091,,0.5,0.5,0.3333333333333333,0.6666666666666666,,0.125,,1.0,,0.6666666666666666,1.0,,0.75,0.6,0.5,0.5714285714285714,,1.0,1.0,0.5,,,0.6666666666666666,1.0,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.09090909090909091,,,,0.36363636363636365,0.5,0.5,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,0.25,1.0,,,0.3333333333333333,0.47345,0.15384615384615385,0.1111111111111111,0.25,0.15384615384615385,0.6153846153846154,10.3,1.0,1.0,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-2571-959,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Leandro Barbosa, Steve Nash","Frye, Amundson, Dudley, Barbosa, Nash",101112-200811-201162-2571-959,PHX,458.0,7,8.0,3.0,17.0,17.0,12.0,10.0,34,5.0,3.0,7.0,15.0,4.0,,5.0,2.0,7.0,11.0,1.0,2.0,3.0,1.0,12.0,0.35,1.0,0.7777777777777778,1.0,106.89956331877728,12.647058823529411,14.294117647058824,12.352941176470589,13.470588235294118,0.25,0.21428571428571427,0.65,0.5116225,0.490925,24.542857142857144,0.7058823529411765,1.0,2.0,6.0,,1.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,,,1.0,,6.0,13.0,1.0,3.0,18.0,,1.0,,1.0,1.0,1.0,4.0,10.0,1.0,1.0,12.0,4.0,8.0,3.0,,,,3.0,,2.0,1.0,3.0,,1.0,,1.0,1.0,7.0,1.0,3.0,,5.0,,4.0,,,,,1.0,,,,,1.0,1.0,,,,,,4.0,2.0,,,3.0,,,1.0,1.0,,,1.0,,,17.0,12.0,,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,,0.25,0.14285714285714285,0.46153846153846156,,0.4,0.375,,0.39285714285714285,0.42857142857142855,0.16666666666666666,0.42857142857142855,,0.23076923076923078,0.5,,,1.0,,,0.7142857142857143,0.42857142857142855,0.16666666666666666,0.3076923076923077,0.75,,,0.2,,0.6666666666666666,,1.0,1.0,,,0.3,0.3333333333333333,0.6666666666666666,,0.15,0.6666666666666666,0.6666666666666666,0.5,0.2,0.5,0.5,0.5,0.1,0.5,0.5,1.0,,,,0.5,,0.5,,,0.2857142857142857,0.25,0.07142857142857142,,,0.523375,0.14285714285714285,0.21428571428571427,,0.05555555555555555,0.6666666666666666,8.5,,,1.0,1.0,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201609-2202-255,1610612756,"Channing Frye, Lou Amundson, Goran Dragic, Jason Richardson, Grant Hill","Frye, Amundson, Dragic, Richardson, Hill",101112-200811-201609-2202-255,PHX,25.0,1,,,1.0,,1.0,,1,,,,,,,,,,,,1.0,,,1.0,,,,,57.599999999999994,15.0,,15.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201609-2202-2571,1610612756,"Channing Frye, Lou Amundson, Goran Dragic, Jason Richardson, Leandro Barbosa","Frye, Amundson, Dragic, Richardson, Barbosa",101112-200811-201609-2202-2571,PHX,114.0,2,2.0,-1.0,4.0,4.0,1.0,1.0,8,1.0,,1.0,6.0,,,1.0,,1.0,2.0,1.0,2.0,1.0,,1.0,0.25,,0.5,,101.05263157894737,12.25,16.25,12.25,16.25,0.25,,1.0,0.5256375,,28.0,0.25,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,2.0,3.0,,1.0,5.0,1.0,1.0,,,,2.0,,,,1.0,1.0,,4.0,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,3.0,1.0,1.0,,,,,,,,0.6666666666666666,1.0,,0.5,1.0,,0.5,1.0,0.5,,,,,,,,,1.0,1.0,,0.5,1.0,,,,,,1.0,,,,,0.75,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.581,,,,0.4,0.2,1.1666666666666667,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201609-255-2571,1610612756,"Channing Frye, Lou Amundson, Goran Dragic, Grant Hill, Leandro Barbosa","Frye, Amundson, Dragic, Hill, Barbosa",101112-200811-201609-255-2571,PHX,50.0,2,1.0,,1.0,2.0,1.0,,3,,,,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,86.39999999999999,13.0,18.5,13.0,18.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-2202-255-959,1610612756,"Channing Frye, Lou Amundson, Jason Richardson, Grant Hill, Steve Nash","Frye, Amundson, Richardson, Hill, Nash",101112-200811-2202-255-959,PHX,105.0,2,2.0,-2.0,4.0,4.0,4.0,2.0,8,3.0,3.0,3.0,6.0,3.0,,3.0,,1.0,3.0,1.0,2.0,1.0,,4.0,0.75,,1.0,,109.71428571428571,13.5,12.75,12.25,12.75,0.75,0.75,0.75,0.499425,0.499425,25.066666666666666,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,1.0,,1.0,1.0,,2.0,4.0,,,,1.0,,,1.0,1.0,,2.0,4.0,,2.0,,,,,,,,,,,,,,,,2.0,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,1.0,,,,,,,,4.0,4.0,1.0,,,,,,,,1.0,,1.0,0.25,,0.25,0.4,,0.4,,,,,,,,,1.0,,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,16.0,,,,,1.0,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-201162-201609-2202-2405,1610612756,"Channing Frye, Jared Dudley, Goran Dragic, Jason Richardson, Amar'e Stoudemire","Frye, Dudley, Dragic, Richardson, Stoudemire",101112-201162-201609-2202-2405,PHX,633.0,7,11.0,-4.0,20.0,22.0,18.0,11.0,42,3.0,3.0,4.0,29.0,4.0,,3.0,1.0,5.0,9.0,3.0,4.0,5.0,,18.0,0.23529411764705882,0.5,0.3333333333333333,,95.54502369668246,14.9,15.227272727272727,14.0,13.681818181818182,0.17647058823529413,0.2,0.5294117647058824,0.47926176470588233,0.48432333333333333,24.275,0.9,4.0,4.0,5.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,3.0,1.0,1.0,1.0,2.0,,,2.0,6.0,13.0,3.0,4.0,25.0,1.0,3.0,,,2.0,4.0,5.0,11.0,3.0,4.0,23.0,8.0,4.0,9.0,,2.0,2.0,,,4.0,3.0,7.0,2.0,1.0,3.0,,1.0,17.0,,3.0,1.0,2.0,2.0,4.0,,1.0,,1.0,1.0,,1.0,2.0,1.0,,3.0,,,,1.0,,6.0,,1.0,1.0,,1.0,2.0,1.0,1.0,,,1.0,,,21.0,23.0,2.0,0.6666666666666666,0.8,1.0,0.75,,0.75,0.75,0.46153846153846156,0.3333333333333333,0.45454545454545453,0.6176470588235294,0.3333333333333333,0.6333333333333333,0.6578947368421053,0.5,0.6764705882352942,,,,,,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.42857142857142855,,0.375,1.0,0.25,0.5,,,0.4,,,0.5,,,0.29411764705882354,0.8,0.8,0.75,0.29411764705882354,0.2,0.2,,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,1.0,,,,0.26666666666666666,0.75,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.4719,0.058823529411764705,,0.25,0.16,0.92,7.261538461538462,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-201162-201609-2260-2571,1610612756,"Channing Frye, Jared Dudley, Goran Dragic, Jarron Collins, Leandro Barbosa","Frye, Dudley, Dragic, Collins, Barbosa",101112-201162-201609-2260-2571,PHX,142.0,1,2.0,-1.0,5.0,4.0,5.0,4.0,9,1.0,1.0,2.0,7.0,2.0,,1.0,,1.0,1.0,,1.0,1.0,,5.0,0.6666666666666666,,1.0,,91.26760563380282,19.0,11.75,19.0,11.75,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.41773333333333335,0.41773333333333335,24.5,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,6.0,,,,,,,1.0,1.0,1.0,1.0,6.0,2.0,,3.0,,,,,,1.0,1.0,2.0,,1.0,,,1.0,5.0,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,6.0,6.0,1.0,1.0,1.0,1.0,0.5,,0.5,0.5,1.0,,1.0,0.8333333333333334,,0.8333333333333334,0.75,,0.75,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,23.2,,,1.0,1.0,1.0,,,,,,,,,,,,,,1610612756,2010,2009-10,False
