EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,Fg2aBlocked,OffThreePtRebounds,LostBallSteals,Loose Ball Fouls,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFGA,PenaltyAtRimFrequency,SecondChanceCorner3FGA,FtPoints,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,OffArc3ReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,PenaltyFtPoints,AtRimAssists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,BadPassTurnovers,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangePctAssisted,PtsUnassisted3s,Offensive Fouls,Loose Ball Fouls Drawn,BlockedAtRim,RecoveredBlocks,BlocksRecoveredPct,PenaltyCorner3FGA,SelfOReb,NonShootingFoulsDrawn,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,PenaltyCorner3Frequency,FTDefRebounds,3SecondViolations,DefFTReboundPct,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,Travels,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFGM,SecondChanceTurnovers,PenaltyAtRimAccuracy,Corner3FGM,Corner3Assists,FTOffRebounds,Offensive Fouls Drawn,BlockedLongMidRange,ShortMidRangePctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,LongMidRangePctBlocked,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Clear Path Fouls,Corner3PctBlocked,HeaveMakes,BlockedCorner3,team_id,year,season,team_vs
101124-201151-201181-201959-2457,1610612741,"Hakim Warrick, Acie Law, Chris Richard, Taj Gibson, Jannero Pargo","Warrick, Law, Richard, Gibson, Pargo",101124-201151-201181-201959-2457,CHI,7.0,1,,2.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,205.71428571428572,7.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201181-2436-2457,1610612741,"Hakim Warrick, Acie Law, Chris Richard, Flip Murray, Jannero Pargo","Warrick, Law, Richard, Murray, Pargo",101124-201151-201181-2436-2457,CHI,842.0,5,14.0,4.0,25.0,25.0,3.0,3.0,1.0,50.0,2.0,3.0,5.0,2.0,1.0,3.0,,,,,6.0,12.0,3.0,5.0,29.0,25.0,,,2.0,1.0,1.0,1.0,1.0,7.0,2.0,10.0,6.0,3.0,1.0,1.0,2.0,3.0,,,8.0,,3.0,7.0,10.0,,10.0,3.0,2.0,3.0,1.0,,1.0,4.0,,2.0,4.0,27.0,7.0,3.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6,,1.0,0.6,0.5,1.0,0.6176470588235294,,1.25,0.6363636363636364,1.0,1.1666666666666667,0.29411764705882354,0.75,0.875,,0.6,0.7692307692307693,,,0.5,1.0,0.6,85.51068883610452,19.12,14.56,18.44,14.16,0.17647058823529413,0.6666666666666666,0.6666666666666666,,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.3333333333333333,0.3333333333333333,,,,,,,0.5294117647058824,0.3333333333333333,0.4681794117647059,,0.65705,0.06896551724137931,0.2413793103448276,9.708333333333334,24.64,0.12,4.0,,,,,,,1.0,,,,,,,,,0.23529411764705882,,,,1.0,0.5,,8.0,10.0,11.0,,4.0,,1.0,,0.19047619047619047,0.25,4.0,2.0,1.0,,,2.0,1.0,,,,,1.0,1.0,0.25,,3.0,,1.0,,,,1.0,,1.0,,1.0,,,,0.5,,,,,2.0,,,,,1.0,,1.0,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201181-2436-2550,1610612741,"Hakim Warrick, Acie Law, Chris Richard, Flip Murray, Kirk Hinrich","Warrick, Law, Richard, Murray, Hinrich",101124-201151-201181-2436-2550,CHI,414.0,2,7.0,,12.0,13.0,,,1.0,25.0,,1.0,4.0,1.0,,2.0,,,,,6.0,7.0,,3.0,13.0,13.0,,,2.0,,,,,,8.0,4.0,,2.0,,4.0,,4.0,,,8.0,1.0,1.0,3.0,7.0,1.0,8.0,,,1.0,1.0,1.0,,2.0,,3.0,3.0,11.0,,,0.6666666666666666,0.6666666666666666,,,,,,0.8571428571428571,,0.6,1.0,,0.5909090909090909,1.0,,0.3,0.5,0.75,1.0,1.0,0.8,0.25,,,1.0,1.0,86.95652173913044,18.5,14.76923076923077,18.333333333333332,14.76923076923077,0.1,,,,0.4,0.1,0.2,,,,,,,,,0.5,,0.48136,0.4219,,0.15384615384615385,,10.742857142857144,24.233333333333334,,2.0,,4.0,1.0,1.0,,,,,,1.0,,,,,,0.2,1.0,1.0,,,,,1.0,3.0,2.0,,1.0,,1.0,,0.09090909090909091,0.125,2.0,,1.0,3.0,,1.0,,1.0,,1.0,,1.0,1.0,0.5,0.75,,,,1.0,,,,,,,,1.0,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201565-201959-2436,1610612741,"Hakim Warrick, Acie Law, Derrick Rose, Taj Gibson, Flip Murray","Warrick, Law, Rose, Gibson, Murray",101124-201151-201565-201959-2436,CHI,189.0,1,3.0,,6.0,5.0,,,,11.0,,,2.0,2.0,,1.0,,,,,1.0,2.0,1.0,3.0,5.0,5.0,,,,,,,,,,2.0,3.0,1.0,,,1.0,1.0,,,3.0,,1.0,1.0,2.0,,2.0,1.0,,1.0,,,1.0,1.0,,,1.0,5.0,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,0.5,,,0.5,,,0.6,1.0,0.3333333333333333,,1.0,0.5,,,0.3333333333333333,,,83.80952380952381,17.666666666666668,16.6,17.666666666666668,14.2,,,,,0.4,0.4,0.2,,,,,,,,,0.6,,0.49240000000000006,,,,,20.05,23.833333333333332,,,,1.0,,,,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201570-201949-2436,1610612741,"Hakim Warrick, Acie Law, Joe Alexander, James Johnson, Flip Murray","Warrick, Law, Alexander, Johnson, Murray",101124-201151-201570-201949-2436,CHI,268.0,1,4.0,-2.0,10.0,9.0,,,1.0,19.0,1.0,2.0,3.0,,1.0,1.0,,,,,4.0,7.0,1.0,1.0,13.0,15.0,,,2.0,,,,,,2.0,6.0,,1.0,1.0,1.0,,1.0,,,2.0,1.0,2.0,,2.0,1.0,3.0,,,,2.0,,,2.0,,2.0,2.0,11.0,,,0.25,0.3333333333333333,,1.0,,,1.0,0.5714285714285714,,0.6875,1.0,,0.7222222222222222,1.0,,0.125,,,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,,,,1.0,102.08955223880596,15.3,12.777777777777779,15.3,12.333333333333334,0.25,0.5,0.5,,0.375,,0.125,1.0,1.0,,,,,,,0.375,1.0,0.4511125,0.5609,,0.15384615384615385,,10.885714285714286,26.7,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,2.0,2.0,2.0,,1.0,,,,0.1111111111111111,0.125,2.0,,,1.0,2.0,,,,,,,1.0,1.0,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201570-201949-2457,1610612741,"Hakim Warrick, Acie Law, Joe Alexander, James Johnson, Jannero Pargo","Warrick, Law, Alexander, Johnson, Pargo",101124-201151-201570-201949-2457,CHI,146.0,1,2.0,-4.0,5.0,5.0,5.0,3.0,1.0,10.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,9.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,5.0,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,1.0,,,1.0,1.0,2.0,,,,,,,,,2.0,3.0,2.0,5.0,5.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.5,0.5,0.5,1.5,0.5,0.4,,,0.5,,,0.3333333333333333,,,,,98.63013698630138,20.6,8.6,19.8,8.6,0.2,,,,0.4,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.4,1.0,0.46097,0.5124,0.46097,0.6,1.0,16.599999999999998,24.3,1.0,,,1.0,,,1.0,,,,,,0.3333333333333333,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,0.2,1.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201570-201949-2484,1610612741,"Hakim Warrick, Acie Law, Joe Alexander, James Johnson, Devin Brown","Warrick, Law, Alexander, Johnson, Brown",101124-201151-201570-201949-2484,CHI,262.0,1,4.0,1.0,10.0,11.0,8.0,1.0,2.0,21.0,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,9.0,8.0,,,2.0,1.0,2.0,,1.0,7.0,2.0,,,,,1.0,,1.0,,,2.0,,4.0,2.0,6.0,2.0,8.0,1.0,1.0,3.0,2.0,,,5.0,4.0,1.0,1.0,7.0,7.0,8.0,1.0,1.0,,,,,,0.5,0.5,0.3333333333333333,,0.3333333333333333,0.6428571428571429,1.0,0.5833333333333334,0.3333333333333333,0.6,0.6666666666666666,,1.0,0.8571428571428571,0.5,,0.5,,1.0,115.41984732824429,14.3,10.818181818181818,12.8,10.727272727272727,0.3333333333333333,,,,,0.3333333333333333,,,,,,,,,,0.6666666666666666,,0.5579333333333333,,0.5579333333333333,0.2222222222222222,0.7777777777777778,3.65,23.2,0.8,1.0,,,,,,1.0,,,,,,,1.0,,1.0,0.3333333333333333,,,,1.0,0.3333333333333333,,7.0,5.0,8.0,,3.0,,1.0,,0.5,0.6,1.0,5.0,1.0,,1.0,3.0,,2.0,,3.0,,1.0,1.0,1.0,,,,1.0,2.0,2.0,0.6666666666666666,1.0,,1.0,,1.0,,,,0.3333333333333333,,,,,2.0,,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201570-2436-2484,1610612741,"Hakim Warrick, Acie Law, Joe Alexander, Flip Murray, Devin Brown","Warrick, Law, Alexander, Murray, Brown",101124-201151-201570-2436-2484,CHI,6.0,1,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201949-201959-2457,1610612741,"Hakim Warrick, Acie Law, James Johnson, Taj Gibson, Jannero Pargo","Warrick, Law, Johnson, Gibson, Pargo",101124-201151-201949-201959-2457,CHI,133.0,1,2.0,1.0,4.0,5.0,3.0,5.0,,9.0,1.0,1.0,,,,2.0,,,,2.0,1.0,2.0,,2.0,3.0,2.0,,,,,1.0,,2.0,,,2.0,,2.0,,,,,,,,,,1.0,2.0,,2.0,,,,,,,,,2.0,2.0,3.0,,3.0,,,,,,,,0.5,,0.25,,,0.375,,,0.5,,1.0,,,1.0,,,1.0,,,97.44360902255639,12.5,16.6,12.5,16.6,0.25,1.0,1.0,,,,0.5,,,,,,,0.6666666666666666,,0.75,,0.5032125,,0.5331166666666667,,,2.85,24.75,0.75,1.0,,,,,,,,,,,,,,,,0.25,,,,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201949-201959-2484,1610612741,"Hakim Warrick, Acie Law, James Johnson, Taj Gibson, Devin Brown","Warrick, Law, Johnson, Gibson, Brown",101124-201151-201949-201959-2484,CHI,91.0,1,2.0,-3.0,2.0,2.0,,,,4.0,,1.0,,,,,,,,,,1.0,,,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,63.2967032967033,23.0,22.5,23.0,22.5,1.0,,,,,,,,,,,,,,,,,0.3982,,,,,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201949-201959-2550,1610612741,"Hakim Warrick, Acie Law, James Johnson, Taj Gibson, Kirk Hinrich","Warrick, Law, Johnson, Gibson, Hinrich",101124-201151-201949-201959-2550,CHI,77.0,1,1.0,2.0,4.0,3.0,,3.0,1.0,7.0,,,2.0,,,,,,,,3.0,4.0,,,6.0,4.0,,,2.0,,,,,,2.0,4.0,,,,1.0,,1.0,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,4.0,,,0.3333333333333333,0.5,,,,,,0.75,,0.75,1.0,,0.75,1.0,,,,,1.0,,,1.0,1.0,,,,130.9090909090909,9.25,13.333333333333334,9.25,13.333333333333334,,,,,0.5,,,,,,,,,,,0.5,,0.517075,0.6334,,0.3333333333333333,,9.15,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201959-2436-2457,1610612741,"Hakim Warrick, Acie Law, Taj Gibson, Flip Murray, Jannero Pargo","Warrick, Law, Gibson, Murray, Pargo",101124-201151-201959-2436-2457,CHI,85.0,1,1.0,1.0,4.0,3.0,2.0,,,7.0,,,1.0,,,,,,,,,1.0,,,4.0,3.0,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,2.0,2.0,,,,,,,,,,,,,0.6666666666666666,,0.5,,,,,,,,,,,,118.58823529411764,12.25,12.0,12.25,12.0,,,,,1.0,,,,,,,,,,,,,0.394,,0.394,,0.5,18.4,,0.5,,,,,,,,,,,,,,,,,,,,,,,,4.0,2.0,4.0,,2.0,,,,0.6666666666666666,0.6666666666666666,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201151-201959-2436-2550,1610612741,"Hakim Warrick, Acie Law, Taj Gibson, Flip Murray, Kirk Hinrich","Warrick, Law, Gibson, Murray, Hinrich",101124-201151-201959-2436-2550,CHI,53.0,1,1.0,-1.0,2.0,2.0,,,,4.0,,,1.0,,,,,,,,1.0,2.0,,,2.0,3.0,,,,,,,,,2.0,,,,,1.0,,1.0,,,2.0,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,0.5,,0.5,,,0.5,,,,,1.0,,,1.0,,,1.0,,,108.67924528301887,12.0,14.5,12.0,14.5,,,,,0.5,,,,,,,,,,,0.5,,0.4407,,,,,10.55,,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201181-201565-201949-2436,1610612741,"Hakim Warrick, Chris Richard, Derrick Rose, James Johnson, Flip Murray","Warrick, Richard, Rose, Johnson, Murray",101124-201181-201565-201949-2436,CHI,282.0,2,5.0,2.0,9.0,8.0,2.0,1.0,1.0,17.0,1.0,1.0,2.0,1.0,2.0,3.0,,,,,2.0,5.0,3.0,4.0,15.0,13.0,,,2.0,,1.0,,,2.0,2.0,2.0,9.0,3.0,2.0,1.0,3.0,4.0,2.0,,11.0,1.0,,1.0,2.0,1.0,3.0,1.0,,,,,,,,2.0,2.0,13.0,2.0,2.0,0.5,0.5,1.0,0.75,,,0.75,0.4,,0.7222222222222222,1.0,,0.75,1.0,0.5,0.4444444444444444,,1.0,0.3333333333333333,,1.0,0.25,0.5,1.0,,,86.80851063829788,19.22222222222222,13.625,17.88888888888889,13.625,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,,0.6666666666666666,0.6666666666666666,0.48970555555555556,0.3867,0.3805,0.13333333333333333,0.13333333333333333,8.66,24.5,0.2222222222222222,2.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,0.2,0.5,,,,0.2222222222222222,,,,,,,2.0,2.0,2.0,,1.0,,,,0.1,0.16666666666666666,1.0,2.0,1.0,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201181-201565-201959-2436,1610612741,"Hakim Warrick, Chris Richard, Derrick Rose, Taj Gibson, Flip Murray","Warrick, Richard, Rose, Gibson, Murray",101124-201181-201565-201959-2436,CHI,69.0,1,1.0,1.0,2.0,2.0,,,,4.0,,,,,,1.0,,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,2.0,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,1.0,,0.5,,,0.5,,,0.5,,1.0,,,1.0,,,,,,83.47826086956522,18.0,16.5,18.0,16.5,,,,,,,0.5,,,,,,,,,1.0,,0.5404,,,,,,25.0,,1.0,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201181-201565-201959-2550,1610612741,"Hakim Warrick, Chris Richard, Derrick Rose, Taj Gibson, Kirk Hinrich","Warrick, Richard, Rose, Gibson, Hinrich",101124-201181-201565-201959-2550,CHI,152.0,1,3.0,2.0,5.0,4.0,5.0,,2.0,9.0,,,2.0,,,,,,,,2.0,4.0,,,4.0,2.0,,,2.0,2.0,4.0,,,4.0,,4.0,,,,,,,,,,2.0,,2.0,2.0,2.0,4.0,,,1.0,1.0,,1.0,2.0,2.0,,,2.0,4.0,5.0,,,,,,,,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,0.5,1.0,1.0,,1.0,1.0,1.0,,1.0,,85.26315789473685,19.2,14.0,17.0,14.0,,,,,0.5,,,,,,,,,,,0.5,,0.424425,0.6221,0.424425,0.5,1.0,9.25,,1.0,2.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,0.5,,,1.0,2.0,0.5,,,,,,,,,,,,2.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201181-201565-2436-2457,1610612741,"Hakim Warrick, Chris Richard, Derrick Rose, Flip Murray, Jannero Pargo","Warrick, Richard, Rose, Murray, Pargo",101124-201181-201565-2436-2457,CHI,226.0,2,4.0,4.0,7.0,6.0,3.0,2.0,3.0,13.0,1.0,2.0,2.0,,,1.0,,,,1.0,4.0,7.0,,1.0,8.0,4.0,,,4.0,1.0,3.0,,1.0,2.0,4.0,4.0,,1.0,,2.0,,2.0,,1.0,4.0,2.0,1.0,2.0,3.0,3.0,6.0,,,1.0,,,1.0,1.0,,1.0,2.0,4.0,2.0,3.0,0.5,1.0,,,,,,0.5714285714285714,0.3333333333333333,0.5,0.6666666666666666,0.25,0.5,0.6666666666666666,0.25,0.125,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,1.0,1.0,1.0,1.0,82.83185840707965,15.714285714285714,19.333333333333332,14.714285714285714,19.333333333333332,0.25,0.5,0.5,1.0,0.25,,0.125,,,,,,,0.25,,0.5,,0.4997,0.4943,0.5186,0.5,0.25,8.22857142857143,26.1,0.42857142857142855,3.0,2.0,,2.0,3.0,,1.0,,,,0.6666666666666666,,,1.0,,,0.375,,,0.6666666666666666,1.0,0.25,,,,,,,1.0,,,,,3.0,,1.0,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,2.0,,4.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
101124-201181-201565-2436-2550,1610612741,"Hakim Warrick, Chris Richard, Derrick Rose, Flip Murray, Kirk Hinrich","Warrick, Richard, Rose, Murray, Hinrich",101124-201181-201565-2436-2550,CHI,180.0,2,3.0,2.0,7.0,6.0,,,3.0,13.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,7.0,1.0,2.0,6.0,4.0,1.0,2.0,4.0,,,,,,2.0,,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,5.0,3.0,,3.0,3.0,4.0,7.0,1.0,1.0,,,,,,,,,2.0,,,1.0,1.0,1.0,0.5,0.5,,0.5,0.14285714285714285,,0.2777777777777778,0.5,,0.3,0.5,,0.2222222222222222,,0.75,0.5,,0.75,0.5714285714285714,,1.0,,,104.0,12.857142857142858,15.0,11.714285714285714,15.0,0.1111111111111111,,,,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,0.7777777777777778,1.0,0.5596111111111112,0.523125,,0.6666666666666666,,4.071428571428571,23.85,,5.0,1.0,,,1.0,2.0,1.0,,,,,0.2857142857142857,0.4,1.0,0.75,1.0,0.5555555555555556,,,0.3333333333333333,,,1.0,1.0,1.0,2.0,,1.0,,,0.3333333333333333,0.1,0.125,1.0,,1.0,,,,,1.0,1.0,1.0,,0.2,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,0.2,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612741,2010,2009-10,True
