EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,NonShootingPenaltyNonTakeFouls,Arc3FGA,PenaltyArc3FGA,NonHeaveArc3FGA,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,Arc3Frequency,PenaltyArc3Frequency,SecondChanceOffPoss,ShortMidRangeFGA,PtsUnassisted2s,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,Avg2ptShotDistance,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceFG2A,Fg2aBlocked,LongMidRangeAssists,Offensive Fouls Drawn,Technical Free Throw Trips,BlockedShortMidRange,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceShotQualityAvg,HeaveAttempts,BadPassSteals,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,ThreePtAssists,Corner3Assists,OffThreePtRebounds,SelfOReb,Loose Ball Fouls,3SecondViolations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Accuracy,SecondChancePointsPct,ThreePtShootingFoulsDrawn,RecoveredBlocks,DefShortMidRangeReboundPct,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,Arc3FGM,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,BlockedLongMidRange,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DefCorner3ReboundPct,ShortMidRangePctAssisted,StepOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,DefensiveGoaltends,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,team_id,year,season,team_vs
101121-101130-1853-201951-2124,1610612743,"Joey Graham, Johan Petro, Anthony Carter, Ty Lawson, Malik Allen","Graham, Petro, Carter, Lawson, Allen",101121-101130-1853-201951-2124,DEN,159.0,1,3.0,4.0,4.0,5.0,4.0,5.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,6.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.75,0.75,0.3333333333333333,81.50943396226415,9.25,24.4,9.25,13.2,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,0.61,0.61,0.3333333333333333,0.5,1.0,22.9,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-201167-201951-2546,1610612743,"Joey Graham, Johan Petro, Arron Afflalo, Ty Lawson, Carmelo Anthony","Graham, Petro, Afflalo, Lawson, Anthony",101121-101130-201167-201951-2546,DEN,18.0,1,,-1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-201167-2124-2747,1610612743,"Joey Graham, Johan Petro, Arron Afflalo, Malik Allen, JR Smith","Graham, Petro, Afflalo, Allen, Smith",101121-101130-201167-2124-2747,DEN,105.0,1,2.0,-3.0,5.0,5.0,5.0,5.0,10.0,,,,,1.0,1.0,,,2.0,4.0,4.0,7.0,,,2.0,4.0,4.0,,,,,,,,2.0,2.0,2.0,4.0,,,2.0,,,,4.0,4.0,5.0,2.0,,,,,,,0.5,0.5,1.0,137.14285714285714,12.0,9.0,12.0,9.0,,,,,0.5,,,0.5,1.0,0.481425,0.481425,,,1.0,24.3,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-1497-201167-201951-2030,1610612743,"Joey Graham, Chauncey Billups, Arron Afflalo, Ty Lawson, Kenyon Martin","Graham, Billups, Afflalo, Lawson, Martin",101121-1497-201167-201951-2030,DEN,112.0,1,2.0,-3.0,5.0,4.0,5.0,,9.0,1.0,1.0,1.0,1.0,,,1.0,3.0,,1.0,3.0,6.0,1.0,3.0,,1.0,3.0,,,,,,,,2.0,3.0,1.0,2.0,,1.0,,1.0,1.0,1.0,3.0,3.0,5.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.375,,115.71428571428571,10.2,15.25,10.2,15.25,0.3333333333333333,1.0,1.0,,,0.3333333333333333,1.0,,0.3333333333333333,0.46269999999999994,0.46269999999999994,0.25,0.25,1.0,,1.0,,,,,,,1.0,2.0,,,0.5,,,,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,0.5,1.0,0.6666666666666666,4.633333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-1497-201167-2030-2546,1610612743,"Joey Graham, Chauncey Billups, Arron Afflalo, Kenyon Martin, Carmelo Anthony","Graham, Billups, Afflalo, Martin, Anthony",101121-1497-201167-2030-2546,DEN,233.0,1,4.0,-1.0,9.0,8.0,5.0,,17.0,1.0,3.0,1.0,2.0,,,3.0,6.0,1.0,3.0,9.0,10.0,2.0,3.0,,2.0,6.0,4.0,2.0,2.0,1.0,4.0,,,,4.0,2.0,3.0,,,1.0,1.0,,1.0,9.0,6.0,5.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.5,0.75,0.14285714285714285,105.06437768240343,14.666666666666666,12.625,14.11111111111111,12.0,0.42857142857142855,0.3333333333333333,0.5,1.0,,0.6666666666666666,0.5,,0.5714285714285714,0.4962071428571429,0.5396333333333333,,,0.6666666666666666,24.7,0.5555555555555556,,1.0,,1.0,1.0,,1.0,2.0,,0.5,0.5,1.0,0.14285714285714285,,1.0,1.0,2.0,1.0,,1.0,2.0,,2.0,,1.0,2.0,0.3333333333333333,,0.25,,,0.14285714285714285,7.45,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,0.2857142857142857,0.5,0.5,1.0,0.3746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-1497-201167-2403-2747,1610612743,"Joey Graham, Chauncey Billups, Arron Afflalo, Nene, JR Smith","Graham, Billups, Afflalo, Nene, Smith",101121-1497-201167-2403-2747,DEN,20.0,1,,,,1.0,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,72.0,,19.0,,19.0,,,,,,,,,1.0,,,,,,56.9,,,1.0,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-1497-201951-2030-2546,1610612743,"Joey Graham, Chauncey Billups, Ty Lawson, Kenyon Martin, Carmelo Anthony","Graham, Billups, Lawson, Martin, Anthony",101121-1497-201951-2030-2546,DEN,318.0,1,5.0,5.0,10.0,11.0,9.0,9.0,21.0,3.0,7.0,3.0,6.0,1.0,1.0,4.0,9.0,2.0,2.0,13.0,8.0,4.0,7.0,2.0,2.0,13.0,6.0,3.0,4.0,2.0,9.0,2.0,,2.0,4.0,5.0,2.0,,,1.0,,,,9.0,13.0,9.0,1.0,0.75,1.0,0.4444444444444444,0.5714285714285714,0.5,0.6111111111111112,0.5416666666666666,0.65,0.18181818181818182,95.09433962264151,13.9,16.272727272727273,13.4,14.454545454545455,0.6363636363636364,0.42857142857142855,0.5,0.6666666666666666,0.09090909090909091,0.6666666666666666,0.5,0.1111111111111111,0.8181818181818182,0.5180727272727274,0.5337777777777778,,,1.0,24.2,0.9,1.0,1.0,1.0,1.0,1.0,1.0,3.0,7.0,1.0,0.5,0.5,,0.09090909090909091,0.1111111111111111,4.0,,2.0,3.0,1.0,4.0,2.0,1.0,2.0,,2.0,,0.6,0.5,0.6666666666666666,,0.5,,3.9555555555555557,,1.0,2.0,3.0,1.0,1.0,2.0,,,0.1111111111111111,0.14285714285714285,0.5,,,0.18181818181818182,0.5,0.5,1.0,0.5799,,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-1497-201951-2546-2747,1610612743,"Joey Graham, Chauncey Billups, Ty Lawson, Carmelo Anthony, JR Smith","Graham, Billups, Lawson, Anthony, Smith",101121-1497-201951-2546-2747,DEN,10.0,1,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,288.0,8.0,2.0,8.0,2.0,,,,,,,,,1.0,0.4005,0.4005,,,,24.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-1497-2030-2546-2747,1610612743,"Joey Graham, Chauncey Billups, Kenyon Martin, Carmelo Anthony, JR Smith","Graham, Billups, Martin, Anthony, Smith",101121-1497-2030-2546-2747,DEN,304.0,1,5.0,-2.0,12.0,13.0,7.0,13.0,25.0,2.0,5.0,2.0,3.0,,,3.0,6.0,4.0,4.0,10.0,12.0,2.0,3.0,3.0,1.0,5.0,4.0,2.0,2.0,1.0,4.0,1.0,,5.0,6.0,3.0,7.0,,2.0,,1.0,,1.0,10.0,5.0,7.0,,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.3,0.3333333333333333,0.38461538461538464,0.35714285714285715,0.4,118.42105263157896,8.333333333333334,15.692307692307692,8.25,15.153846153846153,0.5,0.4,0.4,0.5,,0.5,0.6666666666666666,,0.9,0.6007,0.6226333333333333,0.23076923076923078,0.25,0.5,24.8,0.5833333333333334,1.0,4.0,3.0,4.0,4.0,2.0,6.0,7.0,1.0,0.8,0.6666666666666666,,0.4,0.5,1.0,,2.0,1.0,,1.0,,,,,,,0.3333333333333333,,0.14285714285714285,,,,2.8833333333333333,,1.0,1.0,1.0,,1.0,,,1.0,,,0.3333333333333333,,,0.1,1.0,1.0,1.0,0.575,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,,1.0,,,,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-201167-201951-2365-2546,1610612743,"Joey Graham, Arron Afflalo, Ty Lawson, Chris Andersen, Carmelo Anthony","Graham, Afflalo, Lawson, Andersen, Anthony",101121-201167-201951-2365-2546,DEN,198.0,1,3.0,5.0,7.0,7.0,,,14.0,1.0,1.0,,,1.0,,3.0,5.0,1.0,,9.0,4.0,,,,,,2.0,1.0,2.0,,5.0,,,,2.0,1.0,,,,,,,,9.0,,,,0.3333333333333333,0.3333333333333333,0.6,,0.75,,0.75,,0.16666666666666666,101.81818181818183,12.0,16.285714285714285,12.0,16.285714285714285,0.16666666666666666,1.0,1.0,,0.16666666666666666,,,,0.3333333333333333,0.4769333333333334,,,,,23.6,,,,,,1.0,,3.0,3.0,,1.0,1.0,,,,,,4.0,,2.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,,12.540000000000001,,2.0,4.0,,,1.0,,,,,,,,,0.6666666666666666,0.5,0.5,0.5,,,,,,1.0,,1.0,,,,,3.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
