EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefRebounds,Rebounds,DeadBallTurnovers,Turnovers,PenaltyTurnovers,3SecondViolations,PenaltyOffPossExcludingTakeFouls,FG3APct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,TsPct,PenaltyTsPct,PenaltyPointsPct,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,FG2M,PenaltyFG2M,PtsUnassisted2s,Loose Ball Fouls Drawn,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,PenaltyCorner3Frequency,SecondChanceOffPoss,Arc3FGM,FG3M,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,OffTwoPtRebounds,Travels,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted2s,PtsPutbacks,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,DefTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Offensive Fouls Drawn,PtsUnassisted3s,HeaveAttempts,OffensiveGoaltends,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,PenaltyCorner3Accuracy,DefensiveGoaltends,team_id,year,season,team_vs
200757-201142-201566-201586-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Russell Westbrook, Serge Ibaka, Nick Collison","Sefolosha, Durant, Westbrook, Ibaka, Collison",200757-201142-201566-201586-2555,OKC,144.0,1,2.0,3.0,6.0,5.0,1.0,5.0,11,,,1.0,,1.0,1.0,3.0,,,1.0,,1.0,1.0,2.0,3.0,1.0,,1.0,0.5,,0.2,,110.0,9.666666666666666,17.2,6.833333333333333,15.0,,,0.5,,1.0,0.621625,,,27.2,0.16666666666666666,1.0,6.0,,,,1.0,2.0,2.0,,3.0,,,1.0,,,,,,1.0,,2.0,,1.0,,1.25,,,,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,,,2.0,1.0,,,1.0,3.0,,,3.0,3.0,1.0,,1.0,1.0,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,3.0,,,,1.5,,,,,,0.5,1.0,1.0,,,,0.44535,0.5,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,1.0,,,1.5,,,0.3333333333333333,,0.25,,0.3333333333333333,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,1610612760,2010,2009-10,False
200757-201142-201586-201953-2555,1610612760,"Thabo Sefolosha, Kevin Durant, Serge Ibaka, Eric Maynor, Nick Collison","Sefolosha, Durant, Ibaka, Maynor, Collison",200757-201142-201586-201953-2555,OKC,149.0,1,2.0,-1.0,6.0,7.0,1.0,7.0,13,,3.0,,,3.0,,3.0,1.0,,,1.0,3.0,3.0,1.0,3.0,,,1.0,,1.0,1.0,1.0,125.63758389261744,10.5,12.285714285714286,10.5,12.285714285714286,,1.0,,,,0.4196,0.3867,16.7,,0.16666666666666666,,2.0,,,1.0,2.0,1.0,,,2.0,,,0.3333333333333333,,,,,,1.0,,2.0,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,0.6666666666666666,,1.0,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
200757-201145-201566-201586-2555,1610612760,"Thabo Sefolosha, Jeff Green, Russell Westbrook, Serge Ibaka, Nick Collison","Sefolosha, Green, Westbrook, Ibaka, Collison",200757-201145-201566-201586-2555,OKC,24.0,1,,-2.0,1.0,1.0,1.0,1.0,2,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,1.0,1.0,,,,120.0,4.0,20.0,4.0,20.0,,,1.0,1.0,1.0,,,,44.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612760,2010,2009-10,False
200757-201145-201566-201935-2420,1610612760,"Thabo Sefolosha, Jeff Green, Russell Westbrook, James Harden, Nenad Krstic","Sefolosha, Green, Westbrook, Harden, Krstic",200757-201145-201566-201935-2420,OKC,188.0,2,3.0,-2.0,5.0,5.0,5.0,3.0,10,,1.0,1.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,5.0,0.3333333333333333,0.5,0.5,0.6666666666666666,76.59574468085107,13.0,24.6,13.0,16.2,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4705333333333333,0.4705333333333333,10.35,24.7,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,,4.0,4.0,,0.5,0.5,1.0,,,,1.0,1.0,2.0,,0.5,0.5,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,0.25,0.3333333333333333,1.0,1.0,,1.0,1.0,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201145-201566-201586-201935,1610612760,"Kevin Durant, Jeff Green, Russell Westbrook, Serge Ibaka, James Harden","Durant, Green, Westbrook, Ibaka, Harden",201142-201145-201566-201586-201935,OKC,392.0,3,7.0,,16.0,15.0,13.0,6.0,31,1.0,3.0,3.0,3.0,9.0,3.0,18.0,7.0,3.0,3.0,2.0,6.0,7.0,1.0,1.0,1.0,,13.0,0.25,1.0,0.75,1.0,113.87755102040816,11.5,13.866666666666667,11.1875,13.733333333333333,0.08333333333333333,0.25,0.25,0.3,0.6666666666666666,0.513175,0.51377,6.366666666666666,25.566666666666666,0.8125,7.0,18.0,3.0,14.0,1.0,5.0,4.0,8.0,2.0,16.0,14.0,2.0,0.5625,0.5833333333333334,0.7777777777777778,,,,4.0,4.0,4.0,,0.4444444444444444,0.5714285714285714,0.4583333333333333,0.55,,,,,2.0,1.0,1.0,1.0,,1.0,,2.0,,4.0,,1.0,1.0,1.0,,1.0,2.0,1.0,,,,1.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,,0.16666666666666666,,,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.14285714285714285,0.18181818181818182,3.0,5.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,,0.5,0.1111111111111111,0.2,0.2,,0.5,0.4166666666666667,0.6,0.75,1.0,0.4,0.75,0.6014,0.1111111111111111,,1.0,,,,,,1.0,,,,1.0,4.0,,2.0,,2.0,,,4.0,,,,,,,,,,1.0,,,,,1.0,,0.5,0.5,,0.3333333333333333,,,,,,,0.6666666666666666,,0.6666666666666666,,0.6666666666666666,,,0.6666666666666666,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,0.3333333333333333,,,3.0,,,,,,,1610612760,2010,2009-10,False
201142-201145-201566-201586-2420,1610612760,"Kevin Durant, Jeff Green, Russell Westbrook, Serge Ibaka, Nenad Krstic","Durant, Green, Westbrook, Ibaka, Krstic",201142-201145-201566-201586-2420,OKC,1001.0,4,17.0,-6.0,35.0,36.0,17.0,8.0,71,3.0,10.0,5.0,2.0,17.0,6.0,38.0,8.0,2.0,5.0,4.0,11.0,17.0,1.0,6.0,3.0,,17.0,0.2608695652173913,1.0,0.9090909090909091,1.0,102.13786213786214,14.2,14.0,13.6,13.833333333333334,0.13043478260869565,0.43478260869565216,0.21739130434782608,0.2,0.43478260869565216,0.4672295454545454,0.47576,12.829411764705881,24.900000000000002,0.4857142857142857,17.0,32.0,10.0,14.0,5.0,9.0,13.0,24.0,3.0,26.0,14.0,3.0,0.45714285714285713,0.4117647058823529,0.4375,2.0,1.0,,6.0,2.0,4.0,,0.35294117647058826,0.25,0.32608695652173914,0.2,0.6666666666666666,1.0,0.043478260869565216,,5.0,1.0,1.0,1.0,3.0,1.0,1.0,5.0,1.0,11.0,1.0,6.0,3.0,2.0,,1.0,9.0,,,,,,,2.0,1.0,0.16666666666666666,0.16666666666666666,0.2,0.375,,1.0,,0.2,0.2,1.0,0.2,0.28125,0.34615384615384615,,4.0,1.0,,3.0,3.0,6.0,2.0,5.0,,0.6,0.11764705882352941,0.25,0.45454545454545453,0.5,0.5,0.17391304347826086,,,0.3333333333333333,0.3,,0.582075,0.1875,,4.0,,,,1.0,2.0,,,1.0,2.0,,8.0,,4.0,,,1.0,3.0,6.0,1.0,,1.0,5.0,3.0,1.0,2.0,,1.0,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.5,0.3333333333333333,,0.8333333333333334,1.0,0.8571428571428571,,1.0,0.5,1.0,1.0,,,0.5,0.4,0.4,0.75,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201145-201566-201586-2555,1610612760,"Kevin Durant, Jeff Green, Russell Westbrook, Serge Ibaka, Nick Collison","Durant, Green, Westbrook, Ibaka, Collison",201142-201145-201566-201586-2555,OKC,1387.0,4,23.0,9.0,39.0,40.0,13.0,8.0,79,7.0,13.0,5.0,,28.0,6.0,35.0,6.0,,5.0,6.0,16.0,23.0,2.0,5.0,3.0,,13.0,0.17647058823529413,0.75,0.6818181818181818,0.7142857142857143,82.01874549387166,16.153846153846153,18.925,15.307692307692308,18.175,0.20588235294117646,0.38235294117647056,0.14705882352941177,,0.4117647058823529,0.45595441176470586,0.43645,10.299999999999999,25.166666666666668,0.3333333333333333,14.0,44.0,10.0,12.0,5.0,10.0,14.0,16.0,4.0,33.0,12.0,4.0,0.5365853658536586,0.5,0.2727272727272727,1.0,1.0,,12.0,1.0,14.0,1.0,0.42857142857142855,0.16666666666666666,0.4411764705882353,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.029411764705882353,,8.0,2.0,2.0,5.0,6.0,2.0,2.0,7.0,2.0,16.0,1.0,7.0,2.0,1.0,,1.0,5.0,3.0,,,3.0,3.0,2.0,,1.0,0.3333333333333333,0.3333333333333333,0.25,0.35,,1.0,0.6666666666666666,0.4,0.4,1.0,0.4,0.13513513513513514,0.16129032258064516,5.0,8.0,2.0,1.0,1.0,7.0,11.0,1.0,6.0,,0.6875,0.03571428571428571,0.125,0.375,0.3333333333333333,0.5714285714285714,0.23529411764705882,0.625,0.7142857142857143,0.4,0.16666666666666666,1.0,0.47187999999999997,0.25,1.0,6.0,,,,,,,2.0,,,,10.0,2.0,5.0,,3.0,,2.0,9.0,1.0,2.0,1.0,3.0,1.0,,2.0,,,1.0,2.0,,,,,,0.4166666666666667,0.45454545454545453,,,0.4,0.4,,,0.6,1.0,0.6428571428571429,0.16666666666666666,0.75,0.6,0.6,1.0,0.10526315789473684,0.6,,0.46153846153846156,0.46153846153846156,0.3333333333333333,,,,0.5,,,,,,,,,,3.0,,,1.0,,,,,1610612760,2010,2009-10,False
201142-201145-201566-201935-201953,1610612760,"Kevin Durant, Jeff Green, Russell Westbrook, James Harden, Eric Maynor","Durant, Green, Westbrook, Harden, Maynor",201142-201145-201566-201935-201953,OKC,30.0,1,,-2.0,1.0,1.0,1.0,1.0,2,,,,,1.0,,2.0,1.0,,,,,,,,,,1.0,,,,,96.0,7.0,23.0,7.0,2.0,,,,,1.0,0.4632,0.4632,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201145-201566-201935-2420,1610612760,"Kevin Durant, Jeff Green, Russell Westbrook, James Harden, Nenad Krstic","Durant, Green, Westbrook, Harden, Krstic",201142-201145-201566-201935-2420,OKC,80.0,1,1.0,-2.0,2.0,2.0,2.0,,4,,2.0,,,3.0,,2.0,3.0,,,,1.0,2.0,,,,,2.0,,,,,72.0,19.5,20.5,18.0,20.0,,0.6666666666666666,,,0.3333333333333333,0.4612,0.4612,10.1,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,0.3333333333333333,,0.5,0.3333333333333333,,,1.0,0.3333333333333333,,0.5556,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201145-201566-201935-2555,1610612760,"Kevin Durant, Jeff Green, Russell Westbrook, James Harden, Nick Collison","Durant, Green, Westbrook, Harden, Collison",201142-201145-201566-201935-2555,OKC,644.0,5,11.0,-6.0,21.0,19.0,7.0,6.0,40,5.0,1.0,4.0,2.0,13.0,7.0,30.0,4.0,3.0,4.0,1.0,6.0,11.0,5.0,5.0,2.0,,7.0,0.35,0.3333333333333333,0.625,,89.44099378881988,14.523809523809524,17.842105263157894,13.380952380952381,17.473684210526315,0.25,0.05,0.2,0.2857142857142857,0.7,0.51524,0.47823571428571426,5.415384615384616,24.514285714285712,0.3333333333333333,3.0,24.0,1.0,6.0,1.0,8.0,4.0,3.0,,20.0,6.0,,0.5714285714285714,0.42857142857142855,0.25,2.0,3.0,1.0,6.0,1.0,10.0,,0.46153846153846156,0.25,0.525,0.35714285714285715,0.4,0.4,0.15,0.14285714285714285,4.0,1.0,3.0,3.0,6.0,1.0,2.0,3.0,,8.0,2.0,5.0,,,,,1.0,1.0,,,,1.0,1.0,2.0,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.5,0.45454545454545453,0.6666666666666666,,1.0,0.25,0.25,,0.25,0.09523809523809523,0.07142857142857142,3.0,7.0,1.0,,2.0,,4.0,2.0,3.0,1.0,0.6666666666666666,0.15384615384615385,0.2857142857142857,0.42857142857142855,0.75,,0.35,0.42857142857142855,0.6,0.3333333333333333,0.2857142857142857,,0.3873,0.16666666666666666,,1.0,2.0,,,,,,2.0,,,1.0,2.0,,1.0,2.0,1.0,,,4.0,1.0,1.0,,,,,,1.0,2.0,2.0,,,1.0,,,1.0,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,1.0,0.8,,0.5,1.0,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,,1.0,1.0,,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,0.14285714285714285,,3.0,,,1.0,1.0,1.0,,1610612760,2010,2009-10,False
201142-201145-201566-2420-2555,1610612760,"Kevin Durant, Jeff Green, Russell Westbrook, Nenad Krstic, Nick Collison","Durant, Green, Westbrook, Krstic, Collison",201142-201145-201566-2420-2555,OKC,229.0,1,4.0,5.0,8.0,7.0,,5.0,15,1.0,2.0,,,5.0,1.0,7.0,,,,,4.0,4.0,,,,,,0.16666666666666666,,1.0,,94.32314410480349,10.375,20.857142857142858,10.375,20.857142857142858,0.16666666666666666,0.3333333333333333,,,0.5,0.5210166666666667,,8.52,22.8,,4.0,12.0,,,,2.0,2.0,4.0,,12.0,,,0.75,,,1.0,1.0,,4.0,,4.0,,0.8,,0.6666666666666666,,1.0,1.0,0.16666666666666666,,,,,,,,,2.0,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,0.25,0.2857142857142857,2.0,2.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,,,,,,,1.0,,,,,,,,,,,4.0,,2.0,,1.0,1.0,,4.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,1.0,,1.0,1.0,1.0,,,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201145-201586-201935-201953,1610612760,"Kevin Durant, Jeff Green, Serge Ibaka, James Harden, Eric Maynor","Durant, Green, Ibaka, Harden, Maynor",201142-201145-201586-201935-201953,OKC,5.0,1,,-2.0,,1.0,,1.0,1,,,1.0,1.0,,1.0,2.0,,1.0,,,,,,,,,,1.0,,,,288.0,,3.0,,3.0,,,1.0,1.0,1.0,,,,52.4,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612760,2010,2009-10,False
201142-201145-201586-201953-2420,1610612760,"Kevin Durant, Jeff Green, Serge Ibaka, Eric Maynor, Nenad Krstic","Durant, Green, Ibaka, Maynor, Krstic",201142-201145-201586-201953-2420,OKC,25.0,1,,,1.0,,,,1,,1.0,,,1.0,,,,,,,,,,,,,,,,,,57.599999999999994,14.0,,,,,1.0,,,,0.3921,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201145-201586-201953-2555,1610612760,"Kevin Durant, Jeff Green, Serge Ibaka, Eric Maynor, Nick Collison","Durant, Green, Ibaka, Maynor, Collison",201142-201145-201586-201953-2555,OKC,135.0,1,2.0,-1.0,4.0,4.0,,,8,1.0,1.0,,,4.0,,5.0,,,,,1.0,2.0,1.0,1.0,,,,,,1.0,,85.33333333333333,17.75,16.0,17.75,16.0,0.25,0.25,,,0.5,0.463175,,6.525,,,2.0,4.0,,,,,2.0,2.0,,4.0,,,0.4,,,,,,1.0,,,,0.25,,0.25,,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,1.0,,,,,,,,,,,,0.5,,,,,,,,0.2,0.2,1.0,2.0,,,,,,2.0,1.0,,,0.5,0.5,0.5,1.0,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201145-201935-201953-2555,1610612760,"Kevin Durant, Jeff Green, James Harden, Eric Maynor, Nick Collison","Durant, Green, Harden, Maynor, Collison",201142-201145-201935-201953-2555,OKC,147.0,2,2.0,-1.0,6.0,7.0,5.0,4.0,13,,,3.0,3.0,1.0,3.0,6.0,,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,,5.0,0.75,1.0,1.0,,127.3469387755102,11.333333333333334,11.285714285714286,11.333333333333334,11.285714285714286,,,0.75,1.0,1.0,0.4895125,0.48005000000000003,,26.900000000000002,0.8333333333333334,2.0,5.0,2.0,5.0,,,4.0,2.0,,5.0,5.0,,0.5,0.625,1.0,,,,,,,1.0,,,0.375,0.5,,,,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,0.5,,1.0,,,,,,1.0,,,,1.0,1.0,,,,0.25,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,2.0,,,,,,,,1610612760,2010,2009-10,False
201142-201566-201586-201935-2420,1610612760,"Kevin Durant, Russell Westbrook, Serge Ibaka, James Harden, Nenad Krstic","Durant, Westbrook, Ibaka, Harden, Krstic",201142-201566-201586-201935-2420,OKC,50.0,1,1.0,3.0,2.0,1.0,1.0,1.0,3,,1.0,,,3.0,,,1.0,,,,1.0,2.0,,,,,1.0,,,0.3333333333333333,,86.39999999999999,15.5,19.0,15.5,10.0,,0.3333333333333333,,,0.6666666666666666,0.48533333333333334,0.3262,4.733333333333333,,0.5,1.0,3.0,,,,,1.0,1.0,,,,,0.5,,,,,,1.0,,2.0,,0.3333333333333333,,0.3333333333333333,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,0.5,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,2.0,1.0,,,1.0,3.0,,1.0,,1.5,,,0.5,1.0,,0.6666666666666666,0.5,0.5,1.0,,,0.5857,1.0,1.0,,,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,1.0,,,,,0.3333333333333333,,0.5,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612760,2010,2009-10,False
201142-201566-201586-201935-2555,1610612760,"Kevin Durant, Russell Westbrook, Serge Ibaka, James Harden, Nick Collison","Durant, Westbrook, Ibaka, Harden, Collison",201142-201566-201586-201935-2555,OKC,1673.0,5,28.0,15.0,50.0,52.0,23.0,25.0,102,6.0,11.0,5.0,2.0,39.0,5.0,54.0,16.0,2.0,5.0,5.0,22.0,28.0,4.0,6.0,3.0,,23.0,0.11363636363636363,0.7142857142857143,0.9090909090909091,0.7142857142857143,87.79438135086671,14.38,18.346153846153847,14.1,18.0,0.13636363636363635,0.25,0.11363636363636363,0.1111111111111111,0.6136363636363636,0.5024613636363636,0.518313888888889,6.251282051282051,24.5,0.46,12.0,69.0,9.0,29.0,7.0,15.0,13.0,14.0,4.0,61.0,29.0,4.0,0.69,0.6590909090909091,0.42028985507246375,6.0,,,24.0,7.0,28.0,,0.6153846153846154,0.4375,0.6477272727272727,0.5555555555555556,1.0,1.0,,,6.0,3.0,3.0,6.0,3.0,3.0,1.0,11.0,1.0,23.0,,6.0,4.0,2.0,,2.0,4.0,1.0,,,,1.0,1.0,2.0,0.3333333333333333,0.6,0.6,,0.35294117647058826,,,1.0,0.6,0.6,0.3333333333333333,0.6,0.08695652173913043,0.0975609756097561,13.0,22.0,5.0,6.0,11.0,,8.0,3.0,6.0,1.0,0.6666666666666666,0.07692307692307693,0.13636363636363635,0.4,0.5555555555555556,0.16666666666666666,0.5,0.5909090909090909,0.6842105263157895,0.8333333333333334,0.6111111111111112,0.5454545454545454,0.5463666666666667,0.11594202898550725,4.0,5.0,,,,,,2.0,4.0,,,2.0,20.0,8.0,10.0,,5.0,2.0,3.0,15.0,2.0,,2.0,2.0,,,2.0,1.0,,1.0,2.0,,,,1.0,,0.4166666666666667,0.5,,1.0,0.6666666666666666,0.6666666666666666,,,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,,0.38461538461538464,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.6,,,,0.8,,,,,,,,1.0,,3.0,6.0,,,,,,1.0,1610612760,2010,2009-10,False
