EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg3Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,Fg2aBlocked,LongMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,Loose Ball Fouls,SecondChanceCorner3Frequency,FTOffRebounds,Loose Ball Fouls Drawn,OffFTReboundPct,ShortMidRangeAssists,Travels,BlockedAtRim,ShortMidRangePctAssisted,LostBallTurnovers,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3FGA,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceArc3Frequency,HeaveAttempts,BlockedArc3,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,3SecondViolations,StepOutOfBoundsTurnovers,DefensiveGoaltends,Clear Path Fouls,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,HeaveMakes,team_id,year,season,team_vs
101110-1889-200750-2038-436,1610612757,"Martell Webster, Andre Miller, Brandon Roy, Joel Przybilla, Juwan Howard","Webster, Miller, Roy, Przybilla, Howard",101110-1889-200750-2038-436,POR,216.0,2,4.0,8.0,8.0,7.0,2.0,,15.0,2.0,2.0,2.0,2.0,,,4.0,6.0,,,4.0,12.0,4.0,4.0,4.0,,2.0,,2.0,,1.0,4.0,,2.0,3.0,5.0,,5.0,1.0,1.0,4.0,5.0,1.0,3.0,,,,,12.0,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.75,,1.0,,1.0,1.0,,,,1.0,1.0,100.0,,13.625,15.285714285714286,13.625,15.285714285714286,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.43681666666666663,0.375,0.375,9.200000000000001,,2.0,,,,,,2.0,,,3.0,,,,3.0,2.0,,0.5,0.75,,,,,,,,,,0.34485,0.25,0.25,,,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,0.5,0.5,0.5,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-200750-2566-2581,1610612757,"Martell Webster, Andre Miller, Brandon Roy, Travis Outlaw, Steve Blake","Webster, Miller, Roy, Outlaw, Blake",101110-1889-200750-2566-2581,POR,15.0,1,,-2.0,,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,,,13.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-200750-2581-436,1610612757,"Martell Webster, Andre Miller, Brandon Roy, Steve Blake, Juwan Howard","Webster, Miller, Roy, Blake, Howard",101110-1889-200750-2581-436,POR,5.0,1,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.0,,,5.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-200750-436-948,1610612757,"Martell Webster, Andre Miller, Brandon Roy, Juwan Howard, Marcus Camby","Webster, Miller, Roy, Howard, Camby",101110-1889-200750-436-948,POR,230.0,2,4.0,-4.0,7.0,7.0,4.0,1.0,14.0,2.0,2.0,1.0,1.0,,2.0,2.0,4.0,,3.0,2.0,6.0,10.0,2.0,2.0,,1.0,,1.0,,1.0,2.0,,,2.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,,1.0,,,,,4.0,0.5,0.5,,,,0.5,0.2857142857142857,0.375,0.42857142857142855,1.0,,,1.0,0.2,,1.0,1.0,,87.65217391304347,,20.0,12.857142857142858,20.0,12.857142857142858,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,0.14285714285714285,0.2857142857142857,,,,0.7142857142857143,0.5149214285714285,0.125,0.2,6.1,23.633333333333336,7.0,2.0,,1.0,,1.0,4.0,,3.0,6.0,1.0,,,6.0,7.0,,0.2857142857142857,0.375,,0.14285714285714285,,,,0.2857142857142857,0.14285714285714285,,,0.5149214285714285,1.0,1.0,,,2.0,,,,,2.0,2.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,1.0,,,,,0.3333333333333333,,,,0.5,,,,,,,,,,1.0,,0.3333333333333333,,2.0,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201141-201164-201967,1610612757,"Martell Webster, Andre Miller, Greg Oden, Rudy Fernandez, Dante Cunningham","Webster, Miller, Oden, Fernandez, Cunningham",101110-1889-201141-201164-201967,POR,258.0,2,4.0,-4.0,7.0,7.0,,1.0,14.0,,1.0,1.0,2.0,,,2.0,4.0,1.0,2.0,1.0,8.0,12.0,,4.0,3.0,,1.0,1.0,,,3.0,,,,2.0,,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,8.0,,,1.0,0.5,0.5,0.5,0.5833333333333334,0.6666666666666666,0.3333333333333333,,,,,,,,,,78.13953488372093,,14.857142857142858,22.0,14.714285714285714,20.285714285714285,0.16666666666666666,,,,0.16666666666666666,0.3333333333333333,,,,,0.5,0.48233333333333334,0.16666666666666666,0.25,11.8,24.4,,,1.0,2.0,,,,,,,2.0,1.0,1.0,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,0.5,,,,,,,1.0,1.0,,,,,,,,1.0,,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,0.25,1.0,,1.0,,,,,,,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201141-201164-2566,1610612757,"Martell Webster, Andre Miller, Greg Oden, Rudy Fernandez, Travis Outlaw","Webster, Miller, Oden, Fernandez, Outlaw",101110-1889-201141-201164-2566,POR,1102.0,6,18.0,-8.0,31.0,33.0,,1.0,64.0,9.0,12.0,3.0,8.0,,,11.0,23.0,2.0,3.0,7.0,35.0,43.0,8.0,14.0,3.0,4.0,1.0,5.0,,3.0,11.0,1.0,3.0,3.0,6.0,1.0,7.0,3.0,7.0,6.0,8.0,,2.0,4.0,,4.0,2.0,33.0,0.36363636363636365,0.4,0.5,0.6666666666666666,0.6666666666666666,0.4782608695652174,0.5384615384615384,0.603448275862069,0.11538461538461539,0.375,0.08333333333333333,0.5,0.42857142857142855,0.07692307692307693,,,0.3333333333333333,0.4,83.62976406533575,0.5,14.96774193548387,19.333333333333332,14.96774193548387,17.96969696969697,0.46153846153846156,0.75,0.9,0.3333333333333333,0.11538461538461539,0.3076923076923077,,,,,0.5769230769230769,0.5102269230769231,0.10344827586206896,0.08,7.860869565217392,25.433333333333334,,,2.0,3.0,,,,,,,3.0,2.0,1.0,,,,,,1.0,0.11538461538461539,0.6666666666666666,0.6666666666666666,0.5,,,,0.6666666666666666,,,,1.0,1.0,,,2.0,1.0,1.0,,2.0,,,2.0,3.0,1.0,,,,3.0,2.0,1.0,2.0,1.0,1.0,3.0,,,,2.0,,,,1.0,,1.0,1.0,0.13043478260869565,0.16666666666666666,0.6666666666666666,,,0.3333333333333333,,,,0.5,,,,0.25,0.25,0.5,1.0,1.0,,0.563,0.05714285714285714,,,,,,,1.0,,,,,,,4.0,,1.0,,,1.0,0.3333333333333333,,,3.0,,,1.0,,,,,,,,1.0,,,,,,,0.25,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201141-201164-2581,1610612757,"Martell Webster, Andre Miller, Greg Oden, Rudy Fernandez, Steve Blake","Webster, Miller, Oden, Fernandez, Blake",101110-1889-201141-201164-2581,POR,24.0,1,,2.0,1.0,,,,1.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,60.0,,24.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201141-201164-436,1610612757,"Martell Webster, Andre Miller, Greg Oden, Rudy Fernandez, Juwan Howard","Webster, Miller, Oden, Fernandez, Howard",101110-1889-201141-201164-436,POR,275.0,3,5.0,2.0,8.0,8.0,2.0,,16.0,2.0,3.0,,2.0,,,3.0,5.0,,,4.0,10.0,8.0,2.0,4.0,,1.0,,1.0,,1.0,2.0,,,1.0,2.0,,2.0,,2.0,3.0,4.0,,2.0,,,,,10.0,0.3333333333333333,0.3333333333333333,,,,0.6,0.6,0.7142857142857143,,1.0,,,0.5,,,,1.0,,83.78181818181818,,17.125,17.25,17.125,16.0,0.6,0.6666666666666666,1.0,0.5,,0.4,,,,,0.6,0.5121800000000001,0.2857142857142857,0.2857142857142857,7.140000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,0.2,0.3333333333333333,,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201141-201573-201967,1610612757,"Martell Webster, Andre Miller, Greg Oden, Jerryd Bayless, Dante Cunningham","Webster, Miller, Oden, Bayless, Cunningham",101110-1889-201141-201573-201967,POR,107.0,1,2.0,-3.0,3.0,4.0,,,7.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,6.0,,,3.0,,1.0,1.0,1.0,,3.0,,,,,,,2.0,2.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,0.75,0.75,0.5,,,,,,,,,,94.2056074766355,,20.333333333333332,11.5,20.333333333333332,11.5,,,,,,0.5,0.5,1.0,1.0,1.0,0.5,0.5154,,,18.7,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-201587-436,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Nicolas Batum, Juwan Howard","Webster, Miller, Fernandez, Batum, Howard",101110-1889-201164-201587-436,POR,121.0,1,2.0,,5.0,4.0,4.0,,9.0,2.0,4.0,,,1.0,1.0,2.0,4.0,1.0,1.0,,7.0,7.0,4.0,,3.0,2.0,1.0,3.0,1.0,2.0,7.0,,,,,,,,,,,,,,,,,7.0,1.0,1.0,1.0,1.0,1.0,0.5,0.7,0.7,0.2,,,,,,,,,,107.10743801652893,,13.2,13.75,13.2,13.75,0.8,0.5,0.5,1.0,,,0.2,1.0,1.0,1.0,1.0,0.65649,,,,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-201587-948,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Nicolas Batum, Marcus Camby","Webster, Miller, Fernandez, Batum, Camby",101110-1889-201164-201587-948,POR,134.0,1,2.0,4.0,4.0,5.0,,,9.0,1.0,1.0,,2.0,,,2.0,3.0,,,2.0,6.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,2.0,,3.0,,3.0,,3.0,,,2.0,3.0,1.0,1.0,,,,,6.0,0.5,0.5,,,,0.6666666666666666,0.6666666666666666,0.75,,,,1.0,1.0,,,,,1.0,96.71641791044776,,10.5,18.4,10.5,18.4,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,,,,,0.3333333333333333,0.5617333333333333,0.3333333333333333,0.3333333333333333,12.6,,3.0,,,,,,2.0,,,3.0,,,,3.0,3.0,,0.5,0.5,1.0,,,,,,,,,0.4334,0.5,0.75,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,0.5,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-201965-201967,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Jeff Ayres, Dante Cunningham","Webster, Miller, Fernandez, Ayres, Cunningham",101110-1889-201164-201965-201967,POR,68.0,1,1.0,2.0,1.0,2.0,,,3.0,,,,,,,,,1.0,1.0,,3.0,1.0,,,3.0,,1.0,1.0,,,3.0,,,,,,,1.0,1.0,,,,,,,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,,,,,,63.529411764705884,,15.0,26.5,15.0,20.5,,,,,,,,,,,1.0,0.60045,,,,24.3,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.5,1.5,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.60045,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-201965-436,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Jeff Ayres, Juwan Howard","Webster, Miller, Fernandez, Ayres, Howard",101110-1889-201164-201965-436,POR,144.0,1,2.0,2.0,6.0,5.0,,1.0,11.0,,,1.0,3.0,,,1.0,4.0,,1.0,2.0,4.0,2.0,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,3.0,4.0,1.0,5.0,,,1.0,2.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,0.25,0.2,0.3333333333333333,0.2,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,,1.0,1.0,,110.0,1.0,11.0,15.6,10.666666666666666,15.6,,,,,0.2,0.6,,,,,0.2,0.40986,0.16666666666666666,0.2,16.925,24.8,6.0,,,1.0,,1.0,4.0,,1.0,4.0,1.0,,,4.0,6.0,,0.2,0.3333333333333333,1.0,0.2,,,,,0.2,,,0.40986,1.0,1.0,,,,,1.0,,,2.0,2.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,0.25,,1.0,,,,,,,0.5,,,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-201967-2038,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Dante Cunningham, Joel Przybilla","Webster, Miller, Fernandez, Cunningham, Przybilla",101110-1889-201164-201967-2038,POR,87.0,2,1.0,-4.0,3.0,3.0,3.0,,6.0,,1.0,,1.0,,,,2.0,,,,,4.0,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,0.5,,,0.5,,,,,,99.3103448275862,,15.0,14.0,15.0,14.0,0.5,,,,,0.5,,,,,0.5,0.46415,,,9.9,,3.0,1.0,,,,,2.0,,,,,,,,3.0,,,,,,,,,0.5,,,,0.46415,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-201967-436,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Dante Cunningham, Juwan Howard","Webster, Miller, Fernandez, Cunningham, Howard",101110-1889-201164-201967-436,POR,384.0,4,6.0,1.0,13.0,11.0,1.0,,24.0,,,1.0,3.0,1.0,1.0,2.0,4.0,3.0,7.0,3.0,16.0,15.0,2.0,2.0,9.0,1.0,3.0,4.0,1.0,,11.0,,1.0,2.0,3.0,,3.0,,1.0,3.0,3.0,,,,,,,16.0,0.5,0.5,1.0,0.42857142857142855,0.5,0.5,0.5909090909090909,0.625,0.6363636363636364,0.6666666666666666,,1.0,0.75,,,,1.0,1.0,90.0,,15.538461538461538,16.545454545454547,15.538461538461538,16.454545454545453,,,,,0.09090909090909091,0.2727272727272727,0.09090909090909091,1.0,1.0,1.0,0.6363636363636364,0.500235,,,16.125,26.97142857142857,6.0,,2.0,6.0,1.0,4.0,1.0,1.0,4.0,8.0,5.0,2.0,2.0,8.0,6.0,0.25,0.5,0.5833333333333334,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,0.8,0.25,0.4,0.4971125,0.5,0.46153846153846156,,,,,2.0,,,,,1.0,3.0,,,1.0,,,,1.0,1.0,,,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-2038-2566,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Joel Przybilla, Travis Outlaw","Webster, Miller, Fernandez, Przybilla, Outlaw",101110-1889-201164-2038-2566,POR,1140.0,8,19.0,1.0,36.0,33.0,1.0,4.0,69.0,5.0,9.0,7.0,7.0,1.0,1.0,8.0,23.0,3.0,6.0,4.0,29.0,28.0,8.0,8.0,9.0,4.0,3.0,7.0,1.0,3.0,17.0,2.0,1.0,7.0,8.0,4.0,12.0,5.0,10.0,9.0,4.0,,2.0,4.0,,4.0,3.0,25.0,0.5,0.5714285714285714,1.0,0.5,0.5,0.34782608695652173,0.43103448275862066,0.46774193548387094,0.20689655172413793,0.5,0.14285714285714285,1.0,0.5333333333333333,0.23529411764705882,0.2,1.0,0.6,1.0,87.15789473684211,0.75,14.416666666666666,18.818181818181817,14.222222222222221,17.181818181818183,0.3103448275862069,0.5555555555555556,0.625,0.6,0.2413793103448276,0.2413793103448276,0.034482758620689655,1.0,1.0,1.0,0.5172413793103449,0.48134827586206896,0.06451612903225806,0.08,8.304347826086957,24.7,4.0,1.0,2.0,5.0,1.0,2.0,3.0,1.0,2.0,5.0,5.0,2.0,2.0,5.0,4.0,0.5,0.5,0.5,,0.1724137931034483,0.4,0.4,1.0,0.2,0.4,0.5,0.4,0.43301,0.1724137931034483,0.1111111111111111,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,,2.0,2.0,,2.0,,,5.0,3.0,2.0,5.0,4.0,6.0,11.0,1.0,2.0,,5.0,,,,1.0,0.3333333333333333,0.5,0.6666666666666666,0.08695652173913043,0.1111111111111111,0.45454545454545453,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,0.375,,0.2857142857142857,0.3333333333333333,0.14285714285714285,0.14285714285714285,,0.5,1.0,1.0,,0.13793103448275862,,,,,,1.0,1.0,,,,,1.0,3.0,2.0,0.5,1.0,,,,0.14285714285714285,,1.0,,1.0,,,0.5,,,,,,,,2.0,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-2038-2581,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Joel Przybilla, Steve Blake","Webster, Miller, Fernandez, Przybilla, Blake",101110-1889-201164-2038-2581,POR,118.0,1,2.0,-5.0,3.0,4.0,,,7.0,,,,3.0,,,,3.0,,,,,5.0,,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,,,,,1.0,85.42372881355932,,16.333333333333332,17.25,16.333333333333332,16.0,,,,,,1.0,,,,,,0.40313333333333334,,,17.466666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
101110-1889-201164-2038-436,1610612757,"Martell Webster, Andre Miller, Rudy Fernandez, Joel Przybilla, Juwan Howard","Webster, Miller, Fernandez, Przybilla, Howard",101110-1889-201164-2038-436,POR,522.0,5,9.0,7.0,16.0,15.0,2.0,4.0,31.0,3.0,5.0,2.0,7.0,1.0,1.0,5.0,14.0,1.0,3.0,2.0,15.0,8.0,4.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,7.0,4.0,1.0,7.0,8.0,5.0,13.0,1.0,3.0,5.0,2.0,,,3.0,,3.0,3.0,9.0,0.4,0.5,1.0,0.3333333333333333,0.3333333333333333,0.35714285714285715,0.38235294117647056,0.4166666666666667,0.17647058823529413,0.875,0.4444444444444444,1.0,0.8888888888888888,0.45454545454545453,,1.0,0.6666666666666666,1.0,85.51724137931035,1.0,16.3125,17.4,14.5,16.466666666666665,0.29411764705882354,0.6,0.75,0.3333333333333333,0.11764705882352941,0.4117647058823529,0.058823529411764705,1.0,1.0,1.0,0.47058823529411764,0.48726470588235293,,,11.157142857142857,25.0,6.0,2.0,,2.0,,,5.0,,,6.0,2.0,,,6.0,6.0,,0.4,0.5,,0.11764705882352941,,,,0.4,,,,0.46208,0.4,0.375,3.0,4.0,1.0,1.0,1.0,3.0,5.0,,6.0,2.0,2.0,2.0,1.0,,1.0,,,2.0,1.0,1.0,,,3.0,3.0,,1.0,,,1.0,1.0,1.0,0.6,0.4,0.6,0.6,0.07142857142857142,0.2,,,0.5,0.5,0.5,0.5,,1.0,,0.5,0.5,0.14285714285714285,0.14285714285714285,,0.8,0.75,0.5,0.533775,0.4,,,,,,,,,,1.0,,1.0,,3.0,1.0,,,,,,0.3333333333333333,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,True
