EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGA,DefLongMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceFtPoints,SecondChancePoints,FTDefRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTsPct,DefFTReboundPct,OffShortMidRangeReboundPct,SecondChancePointsPct,ShortMidRangeFGM,ShortMidRangeAssists,BadPassSteals,Blocked3s,BlockedCorner3,Blocks,RecoveredBlocks,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFGM,Fg2aBlocked,LostBallTurnovers,PenaltyTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGA,PtsUnassisted3s,OffThreePtRebounds,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,PenaltyFG3M,PenaltyFG3A,Fg3aBlocked,Corner3Assists,LongMidRangeAssists,Travels,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,DefShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SelfOReb,Loose Ball Fouls Drawn,Technical Free Throw Trips,BlockedAtRim,SecondChanceFg3Pct,ShortMidRangePctBlocked,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceCorner3FGM,PtsPutbacks,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,team_id,year,season,team_vs
201202-201563-201596-2047-2548,1610612748,"Joel Anthony, Michael Beasley, Mario Chalmers, Quentin Richardson, Dwyane Wade","Anthony, Beasley, Chalmers, Richardson, Wade",201202-201563-201596-2047-2548,MIA,217.0,2,4.0,3.0,8,7.0,2.0,1.0,15,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,11.0,8.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,11.0,4.0,2.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,0.6428571428571429,0.5,0.6875,0.6666666666666666,0.14285714285714285,0.5,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,99.53917050691244,14.25,14.714285714285714,13.875,14.714285714285714,0.7142857142857143,0.6,0.6,0.3333333333333333,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,0.5,1.0,0.8571428571428571,1.0,0.5503571428571429,0.5155,0.48235,0.14285714285714285,0.16666666666666666,0.36363636363636365,4.066666666666666,25.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201563-201596-2047-2748,1610612748,"Joel Anthony, Michael Beasley, Mario Chalmers, Quentin Richardson, Dorell Wright","Anthony, Beasley, Chalmers, Richardson, Wright",201202-201563-201596-2047-2748,MIA,148.0,1,2.0,-3.0,3,4.0,,,7,1.0,1.0,,,,,,1.0,1.0,2.0,,1.0,,2.0,5.0,,,,,,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,,,,,1.0,1.0,,,,,2.0,,,,1.0,1.0,,,,0.5,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,1.0,,1.0,1.0,,,,1.0,68.1081081081081,22.666666666666668,20.0,22.666666666666668,20.0,0.3333333333333333,1.0,1.0,1.0,,0.3333333333333333,,,,,,,0.6666666666666666,,0.57775,,,,,,5.75,24.4,,4.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201563-201596-2306-2748,1610612748,"Joel Anthony, Michael Beasley, Mario Chalmers, Carlos Arroyo, Dorell Wright","Anthony, Beasley, Chalmers, Arroyo, Wright",201202-201563-201596-2306-2748,MIA,205.0,1,3.0,-8.0,6,6.0,,1.0,12,,,,,,2.0,,,,3.0,,,3.0,3.0,11.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,2.0,2.0,1.0,1.0,3.0,4.0,,2.0,,2.0,,,,,,,,,,,,,0.3,,,,,0.3333333333333333,,,0.3333333333333333,,,,84.29268292682927,19.333333333333332,14.833333333333334,19.333333333333332,14.833333333333334,,,,,0.6666666666666666,,,,,,,,,,0.4028333333333333,,,0.4,0.4,,17.533333333333335,,,,1.0,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201563-201596-2548-2748,1610612748,"Joel Anthony, Michael Beasley, Mario Chalmers, Dwyane Wade, Dorell Wright","Anthony, Beasley, Chalmers, Wade, Wright",201202-201563-201596-2548-2748,MIA,213.0,3,4.0,9.0,8,7.0,5.0,,15,3.0,4.0,,2.0,2.0,,,1.0,5.0,6.0,,1.0,2.0,12.0,3.0,,4.0,4.0,1.0,9.0,8.0,2.0,,1.0,,4.0,,4.0,,2.0,8.0,,3.0,1.0,4.0,,4.0,1.0,,,,,,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,12.0,9.0,5.0,1.0,0.8,0.8,,,,0.8333333333333334,1.0,0.7142857142857143,1.0,0.75,0.9,0.14285714285714285,,0.5,,0.75,0.6666666666666666,,,1.0,1.0,101.40845070422536,10.625,18.285714285714285,10.625,15.142857142857142,0.5714285714285714,0.75,0.75,0.6666666666666666,,0.14285714285714285,,,,,0.5,1.0,0.7142857142857143,,0.5138785714285714,,0.47085,0.14285714285714285,0.16666666666666666,0.75,2.8000000000000003,24.6,0.625,1.0,2.0,,0.2857142857142857,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201563-2047-2306-2548,1610612748,"Joel Anthony, Michael Beasley, Quentin Richardson, Carlos Arroyo, Dwyane Wade","Anthony, Beasley, Richardson, Arroyo, Wade",201202-201563-2047-2306-2548,MIA,341.0,3,6.0,2.0,13,12.0,8.0,,25,2.0,5.0,,1.0,4.0,3.0,1.0,1.0,3.0,8.0,1.0,1.0,6.0,15.0,13.0,,1.0,5.0,6.0,8.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,,4.0,4.0,1.0,5.0,2.0,2.0,2.0,,,,2.0,1.0,3.0,3.0,6.0,,1.0,2.0,15.0,8.0,8.0,2.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.375,0.2,0.5,0.2,0.625,0.5,0.1111111111111111,1.0,0.6666666666666666,0.2,,0.6666666666666666,0.2,0.3333333333333333,,,105.57184750733137,12.23076923076923,15.166666666666666,11.923076923076923,15.166666666666666,0.5555555555555556,0.4,0.5,0.5,0.3333333333333333,0.1111111111111111,1.0,1.0,1.0,,0.8,0.25,0.6666666666666666,1.0,0.5074611111111111,,0.52844,0.1,0.1111111111111111,0.5333333333333333,9.2375,24.7,0.6153846153846154,8.0,,0.8,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,0.125,0.2,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201563-2306-2592-2748,1610612748,"Joel Anthony, Michael Beasley, Carlos Arroyo, James Jones, Dorell Wright","Anthony, Beasley, Arroyo, Jones, Wright",201202-201563-2306-2592-2748,MIA,219.0,1,4.0,-1.0,7,7.0,,2.0,14,1.0,1.0,,,,2.0,1.0,3.0,1.0,5.0,1.0,4.0,,5.0,6.0,2.0,,,,,,2.0,,3.0,1.0,,,,,,,1.0,,1.0,1.0,2.0,3.0,2.0,2.0,,,,,,,1.0,,,,,,5.0,,,,,,,0.25,0.25,0.2,,0.2777777777777778,,0.2777777777777778,,0.4444444444444444,,0.3333333333333333,0.25,,0.3333333333333333,0.2857142857142857,,0.5,,92.05479452054794,17.857142857142858,13.428571428571429,14.857142857142858,13.142857142857142,0.1111111111111111,1.0,1.0,,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.5555555555555556,0.3333333333333333,0.4707444444444444,0.4308,,,,,11.940000000000001,24.95,,7.0,2.0,,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,3.0,1.0,0.3333333333333333,0.5,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201596-2047-2548-2617,1610612748,"Joel Anthony, Mario Chalmers, Quentin Richardson, Dwyane Wade, Udonis Haslem","Anthony, Chalmers, Richardson, Wade, Haslem",201202-201596-2047-2548-2617,MIA,827.0,5,14.0,-6.0,26,28.0,8.0,2.0,54,3.0,4.0,,1.0,1.0,9.0,1.0,2.0,8.0,17.0,2.0,4.0,4.0,26.0,32.0,1.0,2.0,3.0,2.0,9.0,14.0,2.0,6.0,2.0,1.0,7.0,2.0,9.0,1.0,3.0,20.0,1.0,2.0,3.0,6.0,2.0,8.0,4.0,,1.0,,1.0,4.0,5.0,4.0,7.0,8.0,7.0,,2.0,,24.0,9.0,8.0,,0.875,0.875,1.0,0.5,0.5,0.47058823529411764,0.6666666666666666,0.5238095238095238,0.7,0.5416666666666666,0.6428571428571429,0.19047619047619047,0.2,0.6,0.125,0.6666666666666666,0.625,0.2,,,0.6666666666666666,94.02660217654172,16.46153846153846,14.25,16.115384615384617,13.75,0.19047619047619047,0.75,0.75,1.0,0.42857142857142855,0.09523809523809523,0.5,1.0,1.0,,0.2,1.0,0.38095238095238093,0.5,0.46432619047619045,0.3596,0.4734,0.125,0.10526315789473684,0.34615384615384615,11.923529411764704,23.9,0.3076923076923077,17.0,4.0,1.0,0.19047619047619047,,2.0,1.0,,,1.0,1.0,,0.07692307692307693,2.0,1.0,4.0,,,1.0,,,,0.5,0.5,0.5,3.0,,,2.0,,,,,0.3333333333333333,0.3333333333333333,2.0,,1.0,0.5,0.2,,0.09523809523809523,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.25,0.5,1.0,0.6666666666666666,1.0,0.5,0.5,1.0,0.2,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201596-2047-2617-2748,1610612748,"Joel Anthony, Mario Chalmers, Quentin Richardson, Udonis Haslem, Dorell Wright","Anthony, Chalmers, Richardson, Haslem, Wright",201202-201596-2047-2617-2748,MIA,40.0,1,1.0,,1,1.0,1.0,,2,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,72.0,23.0,17.0,23.0,17.0,,,,,1.0,,,,,,,,,,0.3575,,0.3575,,,,14.8,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201596-2306-2617-2748,1610612748,"Joel Anthony, Mario Chalmers, Carlos Arroyo, Udonis Haslem, Dorell Wright","Anthony, Chalmers, Arroyo, Haslem, Wright",201202-201596-2306-2617-2748,MIA,168.0,2,3.0,6.0,5,4.0,,1.0,9,1.0,2.0,,,,2.0,,,2.0,5.0,,,2.0,6.0,,1.0,,,,,2.0,2.0,,,,1.0,,1.0,,1.0,2.0,1.0,,3.0,3.0,1.0,4.0,1.0,,,,,,,,,2.0,2.0,,1.0,,6.0,,,,0.5,0.5,,,,0.4,,0.4,,0.5,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,1.0,,,77.14285714285715,14.0,24.5,13.2,24.5,0.4,0.5,1.0,1.0,0.4,,,,,,,,0.4,,0.44486,0.3305,,0.16666666666666666,0.16666666666666666,,9.86,,,,1.0,1.0,0.2,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,0.2,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
201202-201596-2548-2617-2748,1610612748,"Joel Anthony, Mario Chalmers, Dwyane Wade, Udonis Haslem, Dorell Wright","Anthony, Chalmers, Wade, Haslem, Wright",201202-201596-2548-2617-2748,MIA,1685.0,4,28.0,-6.0,51,50.0,26.0,5.0,101,8.0,15.0,,5.0,9.0,9.0,5.0,12.0,16.0,31.0,5.0,14.0,13.0,60.0,66.0,1.0,9.0,17.0,9.0,33.0,22.0,10.0,9.0,12.0,5.0,11.0,3.0,14.0,3.0,6.0,31.0,1.0,4.0,8.0,13.0,6.0,19.0,4.0,3.0,2.0,1.0,1.0,4.0,6.0,7.0,14.0,13.0,15.0,4.0,5.0,4.0,52.0,33.0,26.0,4.0,0.6875,0.6875,0.6,0.35714285714285715,0.35714285714285715,0.5161290322580645,0.5294117647058824,0.5222222222222223,0.5,0.59,0.5714285714285714,0.3111111111111111,0.3333333333333333,0.6153846153846154,0.06666666666666667,0.8,0.6666666666666666,0.2608695652173913,0.14285714285714285,0.6,1.0,86.31454005934718,16.352941176470587,17.02,14.745098039215685,16.06,0.3333333333333333,0.5333333333333333,0.6666666666666666,0.75,0.2,0.26666666666666666,0.4166666666666667,0.4166666666666667,0.6,,0.375,0.5555555555555556,0.6444444444444445,0.4166666666666667,0.48739777777777776,0.54345,0.4914604166666667,0.10869565217391304,0.15625,0.55,7.438709677419355,24.678571428571427,0.5098039215686274,19.0,7.0,0.7142857142857143,0.15555555555555556,2.0,8.0,1.0,,,0.6666666666666666,1.0,,0.13333333333333333,3.0,3.0,1.0,,,3.0,2.0,0.5,0.6666666666666666,0.42857142857142855,0.6,1.0,5.0,5.0,1.0,2.0,1.0,1.0,0.16129032258064516,0.2,0.5555555555555556,0.5555555555555556,2.0,6.0,5.0,0.625,,1.0,0.044444444444444446,,1.0,2.0,6.0,,2.0,7.0,,,2.0,,,3.0,,,3.0,,0.2857142857142857,,0.6,,,0.5,,0.4,,,,0.041666666666666664,0.25,0.3333333333333333,,1.0,2.0,3.0,2.0,4.0,1.0,2.0,1.0,3.0,0.5,0.2857142857142857,0.05555555555555555,0.2,0.6,0.6666666666666666,0.5,,,,,,,,,,,,,,,,1610612748,2010,2009-10,True
