EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffArc3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,SecondChanceTurnovers,DefensiveGoaltends,Offensive Fouls,Clear Path Fouls,FTOffRebounds,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,Corner3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
101115-1885-1897-200769-200770,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Jordan Farmar","Bynum, Odom, World Peace, Brown, Farmar",101115-1885-1897-200769-200770,LAL,4823.0,26,80.0,-16.0,147.0,153.0,22.0,40.0,18.0,300.0,21.0,39.0,7.0,11.0,3.0,7.0,23.0,11.0,45.0,3.0,9.0,1.0,2.0,7.0,25.0,2.0,1.0,3.0,39.0,107.0,10.0,34.0,18.0,126.0,142.0,8.0,17.0,2.0,2.0,18.0,1.0,9.0,2.0,5.0,4.0,12.0,32.0,46.0,24.0,6.0,10.0,1.0,24.0,7.0,9.0,16.0,8.0,24.0,5.0,3.0,9.0,2.0,5.0,56.0,1.0,19.0,15.0,46.0,6.0,67.0,20.0,87.0,2.0,5.0,2.0,3.0,8.0,3.0,3.0,9.0,1.0,5.0,4.0,17.0,6.0,15.0,27.0,2.0,30.0,3.0,4.0,23.0,1.0,2.0,10.0,1.0,14.0,1.0,1.0,11.0,3.0,15.0,6.0,1.0,108.0,12.0,22.0,3.0,1.0,0.41025641025641024,0.47058823529411764,0.8,0.29411764705882354,0.4,0.30303030303030304,0.3644859813084112,0.47058823529411764,0.1111111111111111,0.3829787234042553,0.42105263157894735,0.2857142857142857,0.4105960264900662,0.45,0.35294117647058826,0.24113475177304963,0.08411214953271028,0.15384615384615385,0.13043478260869565,0.47058823529411764,1.0,0.696969696969697,0.2878787878787879,0.7894736842105263,0.047619047619047616,0.7176470588235294,0.22988505747126436,0.5,0.3333333333333333,0.15151515151515152,0.2,0.5384615384615384,0.7619047619047619,0.8421052631578947,0.7857142857142857,0.8,0.02531645569620253,89.57080655193862,0.4,15.97278911564626,16.176470588235293,15.27891156462585,15.437908496732026,0.2765957446808511,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.16312056737588654,0.30434782608695654,0.35,0.2857142857142857,0.3191489361702128,0.24444444444444444,0.24444444444444444,0.45454545454545453,0.06382978723404255,0.3333333333333333,0.3333333333333333,1.0,0.1773049645390071,0.28,0.28,0.7142857142857143,0.5789473684210527,0.6363636363636364,0.2857142857142857,0.10526315789473684,0.21428571428571427,0.14285714285714285,0.5,0.21428571428571427,0.3333333333333333,0.5177304964539007,0.2916666666666667,0.4804046428571428,0.5126944444444445,0.44913928571428574,0.06666666666666667,0.08620689655172414,0.14285714285714285,0.09523809523809523,9.447663551401869,26.026470588235295,0.14965986394557823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-200769-2756,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Sasha Vujacic","Bynum, Odom, World Peace, Brown, Vujacic",101115-1885-1897-200769-2756,LAL,511.0,3,9.0,5.0,16.0,18.0,8.0,9.0,4.0,34.0,2.0,5.0,2.0,2.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,,,4.0,10.0,4.0,7.0,4.0,24.0,19.0,2.0,2.0,2.0,,10.0,2.0,6.0,1.0,1.0,4.0,11.0,2.0,6.0,9.0,3.0,2.0,,4.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,,,1.0,11.0,2.0,2.0,4.0,1.0,1.0,6.0,4.0,10.0,1.0,,,,,,,,,,,,,2.0,5.0,,4.0,,2.0,4.0,,,,2.0,,,,,,,,,14.0,11.0,8.0,3.0,2.0,0.25,0.3333333333333333,0.75,0.5714285714285714,1.0,0.5714285714285714,0.4,1.0,0.3333333333333333,0.5882352941176471,1.25,0.5,0.631578947368421,1.25,0.6111111111111112,0.4117647058823529,0.2,0.2,,,0.5,0.3333333333333333,0.3333333333333333,0.8,0.6666666666666666,0.625,0.4444444444444444,0.3333333333333333,,0.3333333333333333,1.0,,,0.5,1.0,,0.16666666666666666,95.81213307240704,,12.5,17.27777777777778,11.0625,16.333333333333332,0.29411764705882354,0.4,0.5,,0.058823529411764705,1.0,1.0,,0.23529411764705882,0.25,0.3333333333333333,1.0,0.17647058823529413,0.6666666666666666,0.6666666666666666,1.0,0.23529411764705882,0.5,0.6666666666666666,0.5,0.5,1.0,,0.25,0.42857142857142855,0.14285714285714285,1.0,,,0.7058823529411765,0.5,0.5109735294117648,0.5981333333333333,0.5038,,,0.4166666666666667,0.4583333333333333,8.620000000000001,25.114285714285717,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.14285714285714285,0.25,0.25,0.5,0.25,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-200769-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Derek Fisher","Bynum, Odom, World Peace, Brown, Fisher",101115-1885-1897-200769-965,LAL,1347.0,13,22.0,1.0,47.0,42.0,27.0,19.0,3.0,89.0,4.0,6.0,,,4.0,6.0,8.0,3.0,12.0,,1.0,,,1.0,5.0,2.0,,1.0,13.0,26.0,1.0,6.0,13.0,42.0,41.0,1.0,1.0,2.0,,5.0,6.0,14.0,,1.0,10.0,22.0,14.0,12.0,3.0,,2.0,,5.0,1.0,,7.0,1.0,8.0,1.0,,3.0,2.0,2.0,17.0,3.0,,4.0,14.0,1.0,19.0,3.0,22.0,,2.0,1.0,1.0,7.0,,2.0,1.0,,5.0,1.0,8.0,6.0,6.0,11.0,,11.0,,1.0,17.0,,1.0,6.0,2.0,2.0,,,2.0,,2.0,2.0,,37.0,22.0,27.0,1.0,2.0,0.5384615384615384,0.5833333333333334,1.0,0.16666666666666666,,0.16666666666666666,0.5,1.0,0.42857142857142855,0.453125,0.8333333333333334,0.4,0.525,0.8333333333333334,0.5238095238095238,0.1875,,,,0.875,1.0,0.7777777777777778,,1.0,0.6,0.8181818181818182,0.16666666666666666,,,,,0.7272727272727273,0.6666666666666666,1.0,1.0,,,95.14476614699332,1.0,15.659574468085106,14.547619047619047,15.297872340425531,14.5,0.1875,0.6666666666666666,0.6666666666666666,0.75,0.25,0.75,0.75,0.3333333333333333,0.375,0.25,0.25,0.6666666666666666,0.03125,,,,0.15625,0.2,0.2,1.0,,,,0.6666666666666666,0.26666666666666666,,,0.06666666666666667,,0.375,0.2,0.4636359375,,0.46527999999999997,0.15789473684210525,0.1875,0.11904761904761904,0.5238095238095238,11.434615384615386,25.183333333333334,0.574468085106383,3.0,,,1.0,1.0,,,0.5,,,,0.75,,,,0.5,1.0,0.75,1.0,1.0,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-200769-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Kobe Bryant","Bynum, Odom, World Peace, Brown, Bryant",101115-1885-1897-200769-977,LAL,1416.0,8,24.0,-8.0,47.0,43.0,19.0,26.0,3.0,90.0,7.0,13.0,,2.0,4.0,2.0,7.0,2.0,11.0,1.0,4.0,,1.0,,4.0,,,2.0,11.0,31.0,1.0,8.0,12.0,37.0,45.0,,2.0,1.0,,,5.0,12.0,,3.0,7.0,17.0,12.0,10.0,3.0,,,,4.0,,2.0,6.0,1.0,7.0,,1.0,3.0,2.0,1.0,15.0,1.0,4.0,4.0,8.0,2.0,14.0,5.0,19.0,,3.0,1.0,2.0,3.0,2.0,2.0,4.0,,1.0,1.0,7.0,2.0,3.0,6.0,1.0,12.0,1.0,1.0,16.0,2.0,,8.0,1.0,2.0,,,2.0,,2.0,1.0,,37.0,17.0,19.0,,1.0,0.5454545454545454,0.5454545454545454,1.0,0.125,,0.125,0.3548387096774194,,0.4166666666666667,0.32051282051282054,,0.3333333333333333,0.40217391304347827,,0.4473684210526316,0.20512820512820512,0.06451612903225806,0.15384615384615385,,0.42857142857142855,1.0,0.5714285714285714,0.2,0.8,0.14285714285714285,0.631578947368421,0.18518518518518517,0.3333333333333333,,0.2222222222222222,,0.16666666666666666,0.8333333333333334,1.0,1.0,,,91.52542372881355,0.5,16.72340425531915,14.651162790697674,15.914893617021276,13.279069767441861,0.3333333333333333,0.5384615384615384,0.6363636363636364,0.42857142857142855,0.1794871794871795,0.2857142857142857,0.2857142857142857,1.0,0.28205128205128205,0.18181818181818182,0.18181818181818182,0.5,0.10256410256410256,0.25,0.25,1.0,0.10256410256410256,,,,0.6666666666666666,,,,0.26666666666666666,0.06666666666666667,,0.13333333333333333,,0.5384615384615384,,0.5009948717948718,0.5835,0.47913,0.17777777777777778,0.21621621621621623,,0.4594594594594595,8.667741935483871,24.8875,0.40425531914893614,2.0,,1.0,,,,,,,,,0.25,0.3333333333333333,,,,,0.5,1.0,,1.0,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-200770-2200,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Jordan Farmar, Pau Gasol","Bynum, Odom, World Peace, Farmar, Gasol",101115-1885-1897-200770-2200,LAL,175.0,1,3.0,2.0,5.0,6.0,,,1.0,11.0,1.0,1.0,,,,2.0,3.0,1.0,1.0,,1.0,,,,,,,,4.0,5.0,,1.0,,8.0,6.0,1.0,1.0,,,2.0,,,,,,,4.0,4.0,,,,,,,1.0,2.0,,2.0,,,1.0,,1.0,4.0,,1.0,1.0,,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,6.0,,,,,0.5,0.5,,,,,0.8,1.0,,0.6666666666666666,1.0,,0.6666666666666666,1.0,,0.16666666666666666,0.2,,0.3333333333333333,,,,1.0,1.0,,1.0,0.5,,1.0,,,,,,,1.0,,90.51428571428572,,16.4,15.5,15.8,15.5,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,0.3333333333333333,,0.49865833333333337,0.3606,,,,0.25,,8.24,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-200770-2756,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Jordan Farmar, Sasha Vujacic","Bynum, Odom, World Peace, Farmar, Vujacic",101115-1885-1897-200770-2756,LAL,806.0,6,13.0,,25.0,26.0,3.0,3.0,2.0,51.0,5.0,7.0,1.0,2.0,1.0,,3.0,4.0,9.0,,,,,,2.0,,,,9.0,19.0,,2.0,5.0,23.0,23.0,1.0,3.0,,,2.0,1.0,3.0,,,2.0,4.0,14.0,4.0,,,2.0,,2.0,,,7.0,,7.0,,,4.0,,3.0,14.0,,3.0,3.0,8.0,1.0,12.0,3.0,15.0,,2.0,2.0,,2.0,1.0,1.0,2.0,,1.0,,4.0,,3.0,7.0,1.0,5.0,,1.0,7.0,1.0,,4.0,,,,,,,,,,21.0,4.0,3.0,,,0.7777777777777778,0.875,,,,,0.47368421052631576,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.4791666666666667,0.3333333333333333,0.5,0.09523809523809523,,,,0.5,1.0,0.8888888888888888,0.3,0.6,,0.7857142857142857,0.25,0.5,0.3333333333333333,0.2,,0.5,1.0,1.0,0.75,,,91.1166253101737,,15.92,15.692307692307692,15.44,15.692307692307692,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.8,0.14285714285714285,,,,0.42857142857142855,0.4444444444444444,0.4444444444444444,0.75,,,,,0.09523809523809523,,,,0.6666666666666666,0.5,,,0.3333333333333333,,,,,0.42857142857142855,,0.47728809523809523,0.5594,0.4661,0.16666666666666666,0.18181818181818182,0.08695652173913043,0.17391304347826086,10.357894736842105,25.8,0.12,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-200770-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Jordan Farmar, Kobe Bryant","Bynum, Odom, World Peace, Farmar, Bryant",101115-1885-1897-200770-977,LAL,3527.0,26,59.0,-34.0,112.0,114.0,19.0,85.0,13.0,226.0,8.0,20.0,3.0,7.0,6.0,14.0,28.0,12.0,38.0,4.0,6.0,,,3.0,19.0,3.0,1.0,3.0,34.0,86.0,7.0,25.0,11.0,100.0,134.0,4.0,12.0,4.0,2.0,16.0,9.0,15.0,1.0,3.0,4.0,25.0,30.0,38.0,21.0,,6.0,1.0,18.0,3.0,4.0,15.0,7.0,22.0,3.0,4.0,5.0,3.0,7.0,51.0,4.0,14.0,11.0,24.0,2.0,37.0,18.0,55.0,,8.0,4.0,4.0,8.0,1.0,8.0,7.0,,,3.0,15.0,1.0,13.0,29.0,1.0,19.0,2.0,2.0,15.0,1.0,,7.0,1.0,5.0,,,5.0,,5.0,1.0,,84.0,25.0,19.0,7.0,1.0,0.4411764705882353,0.4838709677419355,1.0,0.28,0.3333333333333333,0.2916666666666667,0.3953488372093023,0.3333333333333333,0.6,0.4009009009009009,0.4375,0.5833333333333334,0.423728813559322,0.47058823529411764,0.625,0.22522522522522523,0.046511627906976744,0.1,0.03571428571428571,0.5333333333333333,1.0,0.6857142857142857,0.2692307692307692,0.5789473684210527,0.25,0.6481481481481481,0.2647058823529412,0.3333333333333333,0.21428571428571427,0.2692307692307692,,0.5625,0.6666666666666666,0.9,0.6666666666666666,0.42857142857142855,,92.27105188545507,0.2,16.821428571428573,14.412280701754385,15.955357142857142,13.631578947368421,0.18018018018018017,0.4,0.4444444444444444,0.625,0.25225225225225223,0.5,0.5185185185185185,0.21428571428571427,0.34234234234234234,0.3157894736842105,0.32432432432432434,0.5833333333333334,0.05405405405405406,0.6666666666666666,0.6666666666666666,1.0,0.17117117117117117,0.15789473684210525,0.15789473684210525,1.0,0.4375,0.42857142857142855,,0.1875,0.3333333333333333,,,0.16666666666666666,0.3333333333333333,0.40540540540540543,0.16666666666666666,0.4513504545454545,0.5251230769230769,0.42718333333333336,0.05982905982905983,0.07608695652173914,0.16,0.25,11.098837209302326,26.708000000000002,0.16964285714285715,2.0,1.0,1.0,1.0,2.0,,1.0,0.5,,0.02631578947368421,,0.2857142857142857,0.0625,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,,1.0,1.0,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-2200-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Pau Gasol, Derek Fisher","Bynum, Odom, World Peace, Gasol, Fisher",101115-1885-1897-2200-965,LAL,296.0,1,5.0,3.0,8.0,8.0,,,,16.0,1.0,1.0,,,,1.0,1.0,4.0,6.0,,,,,,,,,,6.0,8.0,,,,12.0,9.0,,,,,,,,,,,,10.0,2.0,,,,,,,,5.0,,5.0,,,1.0,,4.0,10.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,2.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,12.0,,,,,0.8333333333333334,0.8333333333333334,,,,,0.75,,,0.75,,,0.75,,,,,,,,,0.5,,1.0,,0.6,,,,,,0.5,1.0,,1.0,,,77.83783783783784,,15.875,21.125,15.875,20.625,0.125,1.0,1.0,1.0,0.125,1.0,1.0,,0.75,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,0.125,,0.4433375,,,,,,,14.925,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-2756-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Sasha Vujacic, Derek Fisher","Bynum, Odom, World Peace, Vujacic, Fisher",101115-1885-1897-2756-965,LAL,412.0,4,7.0,-8.0,11.0,14.0,8.0,4.0,2.0,25.0,1.0,3.0,,1.0,2.0,2.0,6.0,1.0,2.0,,,,,,1.0,,,,4.0,11.0,,1.0,2.0,10.0,18.0,,2.0,,,,3.0,7.0,,,2.0,8.0,4.0,4.0,,,,,1.0,,,2.0,,2.0,,,1.0,1.0,,4.0,1.0,1.0,3.0,1.0,,4.0,2.0,6.0,,,,,,,,,,,,,,2.0,4.0,1.0,4.0,1.0,1.0,2.0,,,,1.0,,,,,,,,,10.0,8.0,8.0,1.0,1.0,0.5,0.5,,,,,0.36363636363636365,,0.42857142857142855,0.3333333333333333,,0.42857142857142855,0.38461538461538464,,0.5,0.08333333333333333,,,,,,0.3333333333333333,0.14285714285714285,0.75,1.0,0.5714285714285714,0.25,,,1.0,,1.0,,,0.6666666666666666,1.0,,87.37864077669903,,17.363636363636363,15.785714285714286,14.636363636363637,13.785714285714286,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,0.5,0.5,,,,,,0.08333333333333333,,,,0.5,,,,0.2857142857142857,,,,,0.3333333333333333,,0.45767916666666664,0.5714,0.4553714285714286,,,,0.8,8.209090909090909,26.4,0.7272727272727273,1.0,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
101115-1885-1897-2756-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Sasha Vujacic, Kobe Bryant","Bynum, Odom, World Peace, Vujacic, Bryant",101115-1885-1897-2756-977,LAL,69.0,1,1.0,4.0,3.0,2.0,3.0,2.0,1.0,5.0,,2.0,,1.0,2.0,,,,,,,,,,,,,,,2.0,,,4.0,4.0,,,1.0,,1.0,1.0,,2.0,,,4.0,4.0,,,,,,,,,1.0,,,,,,,,,,,2.0,,2.0,,2.0,2.0,4.0,,,,,,,,,,,,,,,,,3.0,,,6.0,,,2.0,1.0,,,,,,,,,3.0,4.0,3.0,,1.0,,,,,,,,,,,,,0.4,0.25,0.4,,0.5,0.5,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,104.34782608695653,,8.333333333333334,22.0,7.333333333333333,22.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,,0.5725,0.5328,0.5725,0.5,0.5,0.25,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,True
