EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG3M,FG3A,PtsAssisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,FTDefRebounds,Steals,BadPassSteals,Loose Ball Fouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Avg3ptShotDistance,LongMidRangeFGM,Arc3FGM,Arc3FGA,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyDefPoss,SecondChanceCorner3FGA,SecondChanceFG3A,BadPassOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,PenaltyOffPoss,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,Fg2aBlocked,OffThreePtRebounds,LostBallTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,PenaltyFG3M,LostBallSteals,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3FGM,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,PenaltyArc3Accuracy,HeaveAttempts,SecondChanceArc3FGM,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawn,3SecondViolations,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,DefensiveGoaltends,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
101138-101162-1533-1713-200755,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, Vince Carter, JJ Redick","Bass, Gortat, Johnson, Carter, Redick",101138-101162-1533-1713-200755,ORL,166.0,1,3.0,-1.0,6.0,6.0,3.0,12.0,2.0,4.0,2.0,2.0,1.0,2.0,5.0,2.0,6.0,7.0,2.0,2.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,0.4,1.0,0.4,1.0,0.4166666666666667,1.25,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,104.09638554216868,17.666666666666668,10.0,16.166666666666668,10.0,0.8,0.5,0.5,0.2,1.0,1.0,0.8,0.5114799999999999,0.55045,0.3333333333333333,0.3333333333333333,0.8333333333333334,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-1713-2440,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, Vince Carter, Matt Barnes","Bass, Gortat, Johnson, Carter, Barnes",101138-101162-1533-1713-2440,ORL,175.0,1,3.0,2.0,7.0,8.0,1.0,15.0,2.0,3.0,,1.0,,4.0,6.0,,11.0,9.0,,1.0,,,4.0,,1.0,,,2.0,4.0,1.0,5.0,,,,1.0,1.0,,3.0,4.0,,,,,,,11.0,0.6666666666666666,,0.7857142857142857,,0.7857142857142857,,,,1.0,0.5,,1.0,0.5,,1.0,,,123.42857142857143,11.857142857142858,11.5,11.714285714285714,11.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,,1.0,,0.5714285714285714,0.5612357142857143,0.6333,,,,5.116666666666666,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,1.0,0.5,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.14285714285714285,1.0,1.0,1.0,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-1715-200755,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, Jason Williams, JJ Redick","Bass, Gortat, Johnson, Williams, Redick",101138-101162-1533-1715-200755,ORL,332.0,2,6.0,11.0,10.0,9.0,1.0,19.0,2.0,2.0,,,3.0,5.0,7.0,3.0,19.0,8.0,1.0,1.0,,2.0,4.0,,1.0,,,3.0,3.0,1.0,4.0,,,,1.0,1.0,,,1.0,,4.0,4.0,2.0,,3.0,17.0,0.7142857142857143,1.0,0.8888888888888888,1.0,0.95,1.0,,,0.75,0.5,,0.75,0.5,,1.0,,,82.40963855421687,17.6,17.333333333333332,15.6,17.22222222222222,0.2222222222222222,1.0,1.0,0.3333333333333333,,,0.4444444444444444,0.4469944444444444,0.3416,0.3,0.375,0.10526315789473684,10.557142857142859,1.0,2.0,,,2.0,2.0,6.0,3.0,3.0,1.0,4.0,,1.0,1.0,9.0,,,,,0.6,0.6,0.5,1.0,1.0,0.2222222222222222,,,0.5,0.5,0.2222222222222222,0.5,0.5,1.0,,,,,25.5,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2222222222222222,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-1715-2440,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, Jason Williams, Matt Barnes","Bass, Gortat, Johnson, Williams, Barnes",101138-101162-1533-1715-2440,ORL,343.0,1,6.0,-4.0,10.0,10.0,1.0,20.0,2.0,3.0,,1.0,1.0,3.0,6.0,,9.0,13.0,,1.0,,,4.0,,2.0,,1.0,1.0,3.0,2.0,5.0,1.0,,,2.0,2.0,,3.0,4.0,,1.0,,,,,9.0,0.5,,0.45,,0.45,,,,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,83.96501457725947,19.7,14.6,17.3,14.6,0.3,0.6666666666666666,0.6666666666666666,0.1,0.5,,0.7,0.50349,0.5653,,,,5.3500000000000005,1.0,2.0,,3.0,1.0,4.0,2.0,3.0,1.0,1.0,2.0,,1.0,,5.0,1.0,,,,0.3333333333333333,0.3333333333333333,1.0,0.25,0.25,0.4,1.0,1.0,,0.5,0.2,0.5,0.5,,0.3,,,,23.65,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,0.1,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-1715-2554,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, Jason Williams, Mickael Pietrus","Bass, Gortat, Johnson, Williams, Pietrus",101138-101162-1533-1715-2554,ORL,157.0,1,3.0,-4.0,5.0,5.0,,10.0,,,,,3.0,1.0,4.0,,2.0,6.0,,,,,2.0,,,,,2.0,2.0,,2.0,,,,,,,,,,,,,,,2.0,0.25,,0.2,,0.2,,,,0.4,,,0.4,,,,,,91.71974522292993,16.6,14.8,16.6,10.0,,,,0.6,,,0.2,0.43044000000000004,,,,,14.325,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,0.2,,,1.0,,0.2,,,,,,,,25.1,1.0,,1.0,,1.0,,,,,,3.0,,1.0,3.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2,,,,,5.0,,,,,,,,5.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0,0.25,0.2,0.2,0.2,0.43044000000000004,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-200755-201583,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, JJ Redick, Ryan Anderson","Bass, Gortat, Johnson, Redick, Anderson",101138-101162-1533-200755-201583,ORL,689.0,2,11.0,-1.0,22.0,23.0,4.0,45.0,2.0,5.0,1.0,1.0,3.0,8.0,14.0,8.0,24.0,25.0,2.0,2.0,,4.0,10.0,2.0,2.0,1.0,4.0,5.0,9.0,4.0,13.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,3.0,,5.0,9.0,1.0,,2.0,20.0,0.5714285714285714,1.0,0.5,1.0,0.6,1.0,0.8,1.0,0.5555555555555556,0.3333333333333333,0.8,0.6428571428571429,0.375,0.3333333333333333,1.0,0.75,0.14285714285714285,94.04934687953556,15.636363636363637,15.0,14.727272727272727,13.826086956521738,0.3125,0.4,0.5,0.1875,0.5,1.0,0.4375,0.49203125,0.4946,0.11764705882352941,0.13333333333333333,0.16666666666666666,6.8,3.0,6.0,,,,2.0,6.0,,3.0,,3.0,,1.0,1.0,6.0,,2.0,2.0,1.0,0.375,0.42857142857142855,,,,0.125,,0.3333333333333333,0.5,0.5,0.375,0.5,0.5,0.3333333333333333,,,,,25.25,3.0,,2.0,,2.0,,,1.0,,,1.0,,,2.0,1.0,,,0.5,1.0,1.0,0.3333333333333333,0.125,,,,,1.0,,,,1.0,,,,22.0,2.0,8.0,14.0,2.0,24.0,1.0,24.0,22.0,0.5714285714285714,0.5,0.6,0.125,0.49203125,1.0,1.0,2.0,5.0,8.0,1.0,1.0,2.0,5.0,3.0,1.0,1.0,3.0,0.07142857142857142,0.2,0.5,0.5,1.0,0.3125,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-200755-2440,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, JJ Redick, Matt Barnes","Bass, Gortat, Johnson, Redick, Barnes",101138-101162-1533-200755-2440,ORL,1000.0,3,17.0,8.0,32.0,32.0,6.0,64.0,6.0,12.0,2.0,2.0,12.0,11.0,26.0,3.0,34.0,26.0,2.0,4.0,,7.0,14.0,2.0,6.0,,2.0,13.0,15.0,8.0,23.0,,3.0,2.0,,3.0,,3.0,7.0,,7.0,6.0,2.0,,4.0,27.0,0.4230769230769231,0.5,0.45588235294117646,0.4375,0.4722222222222222,0.4375,1.0,,0.7647058823529411,0.4,1.0,0.7894736842105263,0.4,0.6666666666666666,0.8181818181818182,1.0,,92.16,13.1875,18.0625,11.3125,17.4375,0.35294117647058826,0.5,0.5454545454545454,0.35294117647058826,0.25,1.0,0.5882352941176471,0.5213455882352942,0.5114083333333334,0.1111111111111111,0.14285714285714285,0.20588235294117646,8.511538461538462,,2.0,2.0,4.0,3.0,8.0,8.0,9.0,4.0,3.0,7.0,2.0,3.0,,17.0,,3.0,2.0,1.0,0.36363636363636365,0.4,1.0,0.375,0.375,0.23529411764705882,,0.5,0.5,0.5,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,1.0,24.475,5.0,1.0,4.0,,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,0.14285714285714285,1.0,1.0,0.4166666666666667,0.4166666666666667,0.2,0.11764705882352941,0.25,0.25,1.0,0.25,22.0,2.0,4.0,,,1.0,,0.25,14.0,1.0,3.0,13.0,2.0,11.0,,11.0,14.0,0.23076923076923078,0.3,0.34375,0.06666666666666667,0.47396333333333335,0.3235294117647059,0.4375,2.0,4.0,2.0,2.0,2.0,1.0,1.0,,,,,0.07692307692307693,0.08333333333333333,0.4,0.3333333333333333,1.0,0.26666666666666666,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.5,0.5,0.5,0.5,0.5,1.0,0.25,0.06666666666666667,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-200755-2554,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, JJ Redick, Mickael Pietrus","Bass, Gortat, Johnson, Redick, Pietrus",101138-101162-1533-200755-2554,ORL,633.0,3,11.0,-3.0,23.0,21.0,2.0,44.0,5.0,7.0,1.0,1.0,5.0,9.0,16.0,2.0,26.0,29.0,1.0,1.0,,2.0,8.0,2.0,1.0,,2.0,4.0,7.0,2.0,9.0,,,,2.0,2.0,,3.0,6.0,1.0,5.0,2.0,,,1.0,24.0,0.5625,1.0,0.6,0.5,0.6190476190476191,0.5,,,0.6666666666666666,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.2222222222222222,0.5,0.5,1.0,,100.09478672985782,15.73913043478261,12.904761904761905,15.565217391304348,12.142857142857142,0.35,0.7142857142857143,0.7142857142857143,0.25,0.5,1.0,0.55,0.4768325,0.577,0.047619047619047616,0.058823529411764705,0.07692307692307693,7.84375,1.0,4.0,,1.0,2.0,4.0,10.0,3.0,5.0,1.0,6.0,,3.0,1.0,13.0,1.0,,,,0.5555555555555556,0.625,0.5,0.5,0.5,0.2,1.0,,1.0,0.6,0.2,0.25,0.3333333333333333,1.0,0.05,,,,26.35,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,,,,,,,,,0.5,,0.6,0.6,0.3333333333333333,0.15,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,13.0,1.0,1.0,,,1.0,,0.5,7.0,1.0,1.0,2.0,1.0,5.0,,5.0,7.0,0.5,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.4628666666666667,0.19230769230769232,0.30434782608695654,1.0,1.0,,1.0,1.0,,2.0,,,,,0.0625,,0.5,1.0,,0.3333333333333333,1.0,,,,,,1.0,,,1.0,0.25,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-200755-2749,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, JJ Redick, Jameer Nelson","Bass, Gortat, Johnson, Redick, Nelson",101138-101162-1533-200755-2749,ORL,19.0,1,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-101162-1533-2440-2554,1610612753,"Brandon Bass, Marcin Gortat, Anthony Johnson, Matt Barnes, Mickael Pietrus","Bass, Gortat, Johnson, Barnes, Pietrus",101138-101162-1533-2440-2554,ORL,527.0,2,9.0,-1.0,18.0,19.0,1.0,37.0,2.0,3.0,,,2.0,4.0,8.0,1.0,24.0,25.0,,,,,2.0,,1.0,,2.0,3.0,5.0,1.0,6.0,,4.0,2.0,1.0,5.0,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,24.0,0.5,,0.8846153846153846,,0.9230769230769231,,0.8,,0.75,0.25,1.0,0.8333333333333334,0.25,,,1.0,,101.10056925996206,14.5,14.0,13.722222222222221,13.421052631578947,0.23076923076923078,0.6666666666666666,1.0,0.15384615384615385,,,0.6153846153846154,0.49339230769230774,,0.07692307692307693,0.125,,7.45,1.0,3.0,3.0,3.0,5.0,5.0,6.0,15.0,3.0,5.0,8.0,3.0,2.0,,21.0,,3.0,3.0,,0.75,0.75,1.0,1.0,1.0,0.38461538461538464,,,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,,0.23076923076923078,1.0,1.0,1.0,24.1,1.0,2.0,2.0,,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,1.0,0.5,,0.5,0.5,1.0,0.15384615384615385,1.0,1.0,1.0,1.0,9.0,,,,,,,,12.0,2.0,3.0,5.0,3.0,16.0,1.0,16.0,12.0,0.6,0.9375,1.0,0.25,0.48580625,0.6666666666666666,0.6666666666666666,1.0,2.0,1.0,1.0,,2.0,4.0,,,,,0.125,0.3333333333333333,,,,0.25,0.5,,1.0,1.0,,,3.0,,,1.0,,,,,,,0.125,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
