EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SelfORebPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefThreePtRebounds,DefThreePtReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondChanceArc3FGA,SecondChanceFtPoints,Fg2aBlocked,LiveBallTurnovers,BadPassTurnovers,Turnovers,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SecondChanceArc3Frequency,DeadBallTurnovers,PenaltyArc3FGM,PenaltyArc3FGA,Arc3Assists,LongMidRangeAssists,FTDefRebounds,Steals,LostBallSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,ShortMidRangeFGM,SecondChanceArc3FGM,LostBallTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BadPassSteals,ShortMidRangeAssists,Blocked3s,BlockedCorner3,BlockedShortMidRange,DefCorner3ReboundPct,ShortMidRangePctAssisted,Technical Free Throw Trips,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,PtsPutbacks,Loose Ball Fouls,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,DefensiveGoaltends,ThreePtShootingFoulsDrawnPct,LostBallOutOfBoundsTurnovers,BlockedArc3,3SecondViolations,BlockedLongMidRange,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
101138-1713-2554-2730-2749,1610612753,"Brandon Bass, Vince Carter, Mickael Pietrus, Dwight Howard, Jameer Nelson","Bass, Carter, Pietrus, Howard, Nelson",101138-1713-2554-2730-2749,ORL,113.0,2,2.0,-2.0,4.0,4.0,2.0,,,8.0,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,3.0,,,1.0,3.0,5.0,,,,,,,1.0,,,1.0,1.0,2.0,,,,,,1.0,,1.0,,1.0,2.0,,,2.0,2.0,,2.0,,1.0,2.0,1.0,2.0,,,3.0,1.0,2.0,,1.0,1.0,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.375,,0.25,,1.0,,,1.0,,,,,,101.94690265486726,15.0,13.25,15.0,13.25,0.3333333333333333,1.0,1.0,1.0,,0.6666666666666666,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.4579,,0.4087,,,,0.3333333333333333,11.366666666666667,,0.5,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-1715-200755-2554-2730,1610612753,"Brandon Bass, Jason Williams, JJ Redick, Mickael Pietrus, Dwight Howard","Bass, Williams, Redick, Pietrus, Howard",101138-1715-200755-2554-2730,ORL,248.0,1,4.0,2.0,7.0,8.0,,,,15.0,,,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,2.0,5.0,1.0,1.0,1.0,8.0,6.0,,,,,,,,,,,,2.0,2.0,3.0,,,,1.0,1.0,2.0,1.0,,5.0,,,2.0,4.0,,4.0,,,,2.0,2.0,,1.0,8.0,,,,0.5,0.5,1.0,1.0,,,1.0,0.4,,,0.5833333333333334,,,0.5714285714285714,,,0.16666666666666666,1.0,,,1.0,,,,1.0,,87.09677419354838,18.0,15.25,18.0,15.25,,,,,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,0.16666666666666666,,0.435475,,,0.14285714285714285,0.16666666666666666,,,10.58,24.3,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,1.0,,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,0.3333333333333333,0.3333333333333333,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-1715-2440-2554-2730,1610612753,"Brandon Bass, Jason Williams, Matt Barnes, Mickael Pietrus, Dwight Howard","Bass, Williams, Barnes, Pietrus, Howard",101138-1715-2440-2554-2730,ORL,97.0,1,2.0,,3.0,3.0,3.0,3.0,,6.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,1.0,3.0,6.0,6.0,,,,,,,,1.0,1.0,3.0,6.0,,,3.0,,,,,1.0,1.0,1.0,,3.0,,,,,,,,,,2.0,3.0,,,6.0,6.0,3.0,,,,1.0,1.0,,1.0,1.0,,,,1.5,,1.5,1.25,,1.25,1.0,,,,,,,,,,89.0721649484536,18.333333333333332,14.0,18.333333333333332,14.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,,0.4887,,0.4887,,,,1.0,,23.4,1.0,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-200755-2440-2730-2749,1610612753,"Brandon Bass, JJ Redick, Matt Barnes, Dwight Howard, Jameer Nelson","Bass, Redick, Barnes, Howard, Nelson",101138-200755-2440-2730-2749,ORL,30.0,1,,-3.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,3.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,96.0,18.0,12.0,18.0,12.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,0.55875,,0.55875,,,,,,25.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101138-200755-2554-2730-2749,1610612753,"Brandon Bass, JJ Redick, Mickael Pietrus, Dwight Howard, Jameer Nelson","Bass, Redick, Pietrus, Howard, Nelson",101138-200755-2554-2730-2749,ORL,105.0,1,2.0,-6.0,3.0,4.0,1.0,4.0,,7.0,,,,,,,1.0,,2.0,,,,,,,,,,3.0,,,,,6.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,18.666666666666668,12.25,18.666666666666668,12.25,,,,,0.3333333333333333,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.3977,,0.3514,,,,,15.700000000000001,,0.3333333333333333,,,,,,,1.0,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1715-1740-200755,1610612753,"Marcin Gortat, Vince Carter, Jason Williams, Rashard Lewis, JJ Redick","Gortat, Carter, Williams, Lewis, Redick",101162-1713-1715-1740-200755,ORL,192.0,1,3.0,-4.0,5.0,6.0,3.0,4.0,,11.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,1.0,2.0,3.0,,1.0,2.0,6.0,10.0,,,,,,2.0,2.0,,,2.0,6.0,2.0,2.0,,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,3.0,3.0,1.0,2.0,,,6.0,6.0,3.0,,0.5,0.5,,,,,,0.6666666666666666,,1.0,0.5,,1.0,0.6,,1.0,0.25,,,,,,,,,,82.5,17.6,17.333333333333332,17.6,17.333333333333332,0.25,1.0,1.0,1.0,0.25,0.25,,,,,,,0.25,,,,,,,,0.5,1.0,,,0.5,,0.5002625,,0.5056,,,,1.0,7.5,24.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1715-1740-2440,1610612753,"Marcin Gortat, Vince Carter, Jason Williams, Rashard Lewis, Matt Barnes","Gortat, Carter, Williams, Lewis, Barnes",101162-1713-1715-1740-2440,ORL,411.0,2,7.0,15.0,12.0,13.0,12.0,,1.0,25.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,,,1.0,3.0,1.0,1.0,4.0,8.0,2.0,4.0,5.0,19.0,4.0,1.0,2.0,,,2.0,4.0,8.0,2.0,4.0,5.0,19.0,,8.0,3.0,3.0,1.0,1.0,,1.0,1.0,1.0,,3.0,1.0,1.0,6.0,8.0,2.0,10.0,,1.0,1.0,5.0,7.0,1.0,3.0,17.0,19.0,12.0,,,,0.5,0.5,,0.5,0.5,0.5,0.5,0.5,0.5833333333333334,0.5,0.5833333333333334,0.6333333333333333,0.5,0.6333333333333333,0.3333333333333333,0.75,0.25,0.5,0.7777777777777778,0.3333333333333333,1.0,0.5,0.3333333333333333,,87.59124087591242,16.0,16.846153846153847,15.833333333333334,15.846153846153847,0.25,0.6666666666666666,0.6666666666666666,,0.08333333333333333,0.3333333333333333,0.5,0.5,0.25,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,1.0,1.0,0.5,1.0,,,,0.25,0.6666666666666666,0.25,0.3333333333333333,0.5833333333333334,1.0,0.5255791666666666,0.602,0.5255791666666666,0.21428571428571427,0.3,0.10526315789473684,1.0,10.4875,23.075,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,1.0,1.0,,,,,0.08333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1715-1740-2554,1610612753,"Marcin Gortat, Vince Carter, Jason Williams, Rashard Lewis, Mickael Pietrus","Gortat, Carter, Williams, Lewis, Pietrus",101162-1713-1715-1740-2554,ORL,549.0,5,9.0,,16.0,15.0,1.0,,1.0,31.0,,1.0,,,,,2.0,2.0,4.0,1.0,2.0,,,,,,4.0,3.0,7.0,1.0,6.0,4.0,13.0,13.0,,1.0,,,,,,,,,,2.0,4.0,3.0,,4.0,,1.0,1.0,2.0,1.0,,5.0,,,3.0,6.0,,6.0,,1.0,5.0,5.0,4.0,,1.0,13.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,0.16666666666666666,0.42857142857142855,,,0.34615384615384615,,,0.43333333333333335,,,0.46153846153846156,1.0,,,0.8333333333333334,,,,1.0,,81.31147540983606,14.9375,20.666666666666668,14.4375,19.666666666666668,0.07692307692307693,,,,0.15384615384615385,0.3076923076923077,0.5,0.5,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,,,,,,,,,,,,0.5384615384615384,,0.46233846153846153,0.3984,,0.07142857142857142,0.125,,,15.085714285714285,25.55,0.0625,2.0,0.6666666666666666,1.0,0.6666666666666666,,,,,,1.0,2.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,0.5,,,,1.0,,,,,,,0.5,0.5,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1715-200755-201583,1610612753,"Marcin Gortat, Vince Carter, Jason Williams, JJ Redick, Ryan Anderson","Gortat, Carter, Williams, Redick, Anderson",101162-1713-1715-200755-201583,ORL,109.0,1,2.0,,2.0,2.0,,,,4.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,,,,,,,4.0,,,,,,2.0,,2.0,,1.0,4.0,,,,,,,,,,,,,,4.0,,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,52.84403669724771,20.5,34.0,20.5,31.5,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,,,,,,,,,,,,,,,,,0.5,,0.5005,,,,,,,9.45,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1715-200755-2730,1610612753,"Marcin Gortat, Vince Carter, Jason Williams, JJ Redick, Dwight Howard","Gortat, Carter, Williams, Redick, Howard",101162-1713-1715-200755-2730,ORL,64.0,1,1.0,-2.0,2.0,2.0,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,90.0,18.0,14.0,18.0,10.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,0.57825,,,,,,,,23.9,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1715-201583-2554,1610612753,"Marcin Gortat, Vince Carter, Jason Williams, Ryan Anderson, Mickael Pietrus","Gortat, Carter, Williams, Anderson, Pietrus",101162-1713-1715-201583-2554,ORL,176.0,2,3.0,-5.0,5.0,4.0,,1.0,1.0,9.0,1.0,2.0,1.0,1.0,,,,,1.0,,2.0,,,,,,,1.0,3.0,,2.0,,2.0,7.0,1.0,1.0,,,2.0,,,,,,,,2.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,,1.0,4.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,1.0,,0.2,1.0,,0.2,1.0,,0.4,0.25,0.5,,0.25,0.25,,,,,73.63636363636364,19.0,20.25,19.0,16.25,0.4,0.5,0.5,,,0.2,,,0.4,,,,,,,1.0,1.0,,,,,,,,0.8,,0.52552,0.5431,,,,1.0,,7.133333333333333,23.95,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1715-2554-2730,1610612753,"Marcin Gortat, Vince Carter, Jason Williams, Mickael Pietrus, Dwight Howard","Gortat, Carter, Williams, Pietrus, Howard",101162-1713-1715-2554-2730,ORL,183.0,1,3.0,,5.0,5.0,2.0,,,10.0,,,,,,,,1.0,2.0,,,,,,,,,1.0,2.0,,,3.0,5.0,5.0,,,,,,,1.0,,,1.0,1.0,,2.0,,,,,,,,,,,,,2.0,3.0,,3.0,,1.0,2.0,5.0,4.0,,2.0,5.0,1.0,2.0,,,,,,,,,0.5,,,0.5,,,0.625,,0.25,,0.6666666666666666,,,0.75,,,,1.0,,78.68852459016394,18.4,18.2,18.4,15.0,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,0.3669,,0.3887,0.5,0.5,,0.2,15.85,,0.4,1.0,1.0,,1.0,,,,,,1.0,,,,,,,0.5,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1740-200755-2749,1610612753,"Marcin Gortat, Vince Carter, Rashard Lewis, JJ Redick, Jameer Nelson","Gortat, Carter, Lewis, Redick, Nelson",101162-1713-1740-200755-2749,ORL,376.0,5,6.0,4.0,14.0,11.0,4.0,5.0,2.0,25.0,2.0,5.0,1.0,2.0,,,1.0,,1.0,,1.0,,,,,1.0,3.0,3.0,7.0,1.0,4.0,6.0,15.0,11.0,1.0,2.0,,,2.0,,,1.0,1.0,6.0,9.0,2.0,4.0,3.0,,3.0,1.0,1.0,1.0,2.0,,1.0,5.0,,2.0,3.0,3.0,2.0,5.0,,2.0,2.0,5.0,6.0,,2.0,13.0,9.0,4.0,,0.3333333333333333,0.5,1.0,0.25,,1.0,0.25,0.42857142857142855,0.5,,0.4090909090909091,0.5,1.5,0.5357142857142857,0.5,1.125,0.36363636363636365,0.6,0.5,,0.6,0.2857142857142857,,,0.5,,95.74468085106383,15.857142857142858,14.0,15.357142857142858,14.0,0.45454545454545453,0.4,0.5,0.5,0.09090909090909091,0.09090909090909091,,,0.09090909090909091,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,0.8181818181818182,0.3333333333333333,0.5224000000000001,0.48315,0.49095,0.15384615384615385,0.2222222222222222,0.13333333333333333,0.6,4.928571428571429,25.7,0.2857142857142857,,,,,,,1.0,2.0,2.0,2.0,,0.14285714285714285,0.2,1.0,0.6666666666666666,,0.6666666666666666,,,1.0,1.0,1.0,,,3.0,1.0,,,,1.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,2.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1740-2440-2749,1610612753,"Marcin Gortat, Vince Carter, Rashard Lewis, Matt Barnes, Jameer Nelson","Gortat, Carter, Lewis, Barnes, Nelson",101162-1713-1740-2440-2749,ORL,1872.0,9,31.0,5.0,49.0,54.0,27.0,17.0,8.0,103.0,8.0,13.0,,1.0,5.0,6.0,8.0,2.0,9.0,4.0,7.0,1.0,1.0,4.0,6.0,3.0,11.0,16.0,30.0,7.0,18.0,12.0,65.0,60.0,2.0,4.0,2.0,2.0,10.0,9.0,12.0,6.0,13.0,6.0,42.0,10.0,22.0,18.0,3.0,11.0,3.0,5.0,6.0,11.0,4.0,5.0,28.0,3.0,6.0,8.0,14.0,9.0,23.0,,6.0,16.0,10.0,15.0,1.0,5.0,55.0,42.0,27.0,5.0,0.3125,0.3125,0.8571428571428571,0.3888888888888889,1.0,0.46153846153846156,0.3888888888888889,0.5333333333333333,0.5,0.75,0.5520833333333334,0.8333333333333334,0.72,0.5909090909090909,0.8333333333333334,0.7241379310344828,0.375,0.5333333333333333,0.42857142857142855,0.3333333333333333,0.55,0.391304347826087,,,,,79.23076923076923,18.632653061224488,17.75925925925926,17.510204081632654,15.38888888888889,0.2708333333333333,0.6153846153846154,0.6666666666666666,0.625,0.16666666666666666,0.1875,0.2222222222222222,0.25,0.14583333333333334,0.5714285714285714,0.5714285714285714,1.0,0.22916666666666666,0.2727272727272727,0.2727272727272727,0.16666666666666666,,0.16666666666666666,1.0,1.0,0.24,0.8333333333333334,0.24,0.6666666666666666,0.6458333333333334,0.2727272727272727,0.49799479166666666,0.5060666666666667,0.5109400000000001,0.09615384615384616,0.14705882352941177,0.15384615384615385,0.6461538461538462,8.65,24.994444444444444,0.5510204081632653,3.0,0.6,0.5555555555555556,0.6,1.0,,2.0,1.0,1.0,4.0,1.0,0.06666666666666667,0.07692307692307693,0.25,0.6,0.5,0.5,0.16666666666666666,3.0,2.0,7.0,2.0,,3.0,5.0,3.0,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,0.42857142857142855,1.0,,0.6666666666666666,0.28,0.2857142857142857,6.0,1.0,,1.0,3.0,1.0,1.0,0.75,0.75,1.0,1.0,2.0,,,,,,,,,,,2.0,0.1111111111111111,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1740-2554-2749,1610612753,"Marcin Gortat, Vince Carter, Rashard Lewis, Mickael Pietrus, Jameer Nelson","Gortat, Carter, Lewis, Pietrus, Nelson",101162-1713-1740-2554-2749,ORL,1494.0,8,25.0,15.0,50.0,49.0,27.0,35.0,6.0,99.0,10.0,16.0,3.0,4.0,4.0,7.0,9.0,1.0,5.0,,3.0,,,,2.0,2.0,12.0,16.0,30.0,2.0,15.0,14.0,52.0,37.0,5.0,6.0,,,10.0,7.0,15.0,2.0,7.0,13.0,33.0,12.0,20.0,3.0,3.0,12.0,2.0,6.0,1.0,7.0,,5.0,15.0,2.0,5.0,14.0,24.0,7.0,31.0,1.0,6.0,7.0,14.0,17.0,1.0,4.0,42.0,33.0,27.0,1.0,0.375,0.42857142857142855,0.5,0.13333333333333333,,0.2857142857142857,0.13333333333333333,0.5333333333333333,0.8333333333333334,0.4666666666666667,0.4222222222222222,0.8333333333333334,0.45454545454545453,0.49056603773584906,0.8333333333333334,0.5689655172413793,0.3333333333333333,0.9333333333333333,0.38461538461538464,0.15384615384615385,0.9583333333333334,0.2692307692307692,0.3333333333333333,,1.0,0.04,95.42168674698796,15.52,14.653061224489797,14.68,14.63265306122449,0.35555555555555557,0.625,0.6666666666666666,0.5,0.2,0.1111111111111111,0.2,0.2,0.06666666666666667,,,,0.26666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.75,,,,0.3181818181818182,0.5714285714285714,0.09090909090909091,,0.6888888888888889,0.16666666666666666,0.4891922222222222,0.529425,0.4701340909090909,0.08333333333333333,0.12121212121212122,0.19230769230769232,0.6346153846153846,6.466666666666667,26.046666666666667,0.54,9.0,1.0,1.0,1.0,,,1.0,4.0,4.0,4.0,2.0,0.03333333333333333,0.0625,1.0,0.3333333333333333,0.2,0.8333333333333334,,,2.0,5.0,1.0,1.0,1.0,1.0,,,,,5.0,,,,,5.0,1.0,0.5,,1.0,0.5,0.22727272727272727,0.4,5.0,,,,1.0,,,0.5555555555555556,0.5555555555555556,,,1.0,,,,,1.0,,,,,4.0,,,0.3333333333333333,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-1740-2730-2749,1610612753,"Marcin Gortat, Vince Carter, Rashard Lewis, Dwight Howard, Jameer Nelson","Gortat, Carter, Lewis, Howard, Nelson",101162-1713-1740-2730-2749,ORL,3.0,1,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,2.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,,,2.0,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,2.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,960.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,0.5513,0.5513,0.5513,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,1610612753,2010,2009-10,False
101162-1713-200755-201583-2749,1610612753,"Marcin Gortat, Vince Carter, JJ Redick, Ryan Anderson, Jameer Nelson","Gortat, Carter, Redick, Anderson, Nelson",101162-1713-200755-201583-2749,ORL,245.0,2,4.0,2.0,7.0,9.0,4.0,5.0,1.0,16.0,,1.0,,,,1.0,2.0,,1.0,1.0,2.0,,,1.0,1.0,,,2.0,4.0,1.0,2.0,1.0,8.0,6.0,,,,,,,2.0,1.0,1.0,1.0,4.0,,4.0,3.0,,,,,1.0,1.0,1.0,,3.0,,1.0,4.0,4.0,1.0,5.0,,2.0,2.0,2.0,2.0,,,8.0,4.0,4.0,,,,1.0,0.5,,1.0,0.5,0.5,,,0.5833333333333334,,0.5,0.5714285714285714,,0.5,0.3333333333333333,1.0,0.5,,1.0,0.3333333333333333,,,1.0,,94.04081632653062,14.285714285714286,16.11111111111111,13.857142857142858,12.555555555555555,0.16666666666666666,,,,0.3333333333333333,0.16666666666666666,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,0.3333333333333333,,0.3333333333333333,1.0,0.5,,0.5015083333333333,,0.5263666666666666,,,,0.5,10.75,23.0,0.5714285714285714,,,1.0,,,,1.0,1.0,,1.0,1.0,0.25,1.0,1.0,1.0,,,,,,,,,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,2.0,,1.0,,1.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612753,2010,2009-10,False
