EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PlusMinus,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,ShootingFouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Steals,LostBallSteals,Assisted3sPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,Loose Ball Fouls,OffCorner3ReboundPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockedAtRim,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FTDefRebounds,DefFTReboundPct,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,FTOffRebounds,BadPassSteals,FG2APctBlocked,AtRimPctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,Corner3PctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,DefCorner3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,HeaveAttempts,Clear Path Fouls,SecondChanceAtRimPctAssisted,Technical Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,PenaltyCorner3FGM,Defensive 3 Seconds Violations,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,Corner3PctBlocked,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
101150-1882-200760-201152-201160,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Jason Smith","Williams, Brand, Carney, Young, Smith",101150-1882-200760-201152-201160,PHI,109.0,1,2.0,4.0,5.0,5.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,0.5,0.5,1.0,0.8333333333333334,0.8333333333333334,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,118.89908256880734,13.5,11.0,13.5,11.0,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.5023666666666667,3.8,24.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-201578,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Marreese Speights","Williams, Brand, Carney, Young, Speights",101150-1882-200760-201152-201578,PHI,153.0,2,3.0,6.0,6.0,,12.0,2.0,2.0,,1.0,1.0,4.0,6.0,,2.0,9.0,4.0,6.0,,1.0,3.0,3.0,1.0,6.0,1.0,3.0,4.0,6.0,,,,1.0,7.0,,0.75,1.0,,,0.6666666666666666,0.5,0.5625,0.25,,1.0,1.0,1.0,1.0,1.0,112.94117647058825,13.833333333333334,11.666666666666666,13.833333333333334,11.666666666666666,0.25,1.0,1.0,0.5,0.125,,,0.125,0.5,0.50046875,9.799999999999999,23.7,5.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0,0.125,0.375,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.5626,0.125,0.16666666666666666,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-201950,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Jrue Holiday","Williams, Brand, Carney, Young, Holiday",101150-1882-200760-201152-201950,PHI,98.0,1,2.0,3.0,2.0,,5.0,,,,1.0,1.0,,1.0,1.0,2.0,3.0,2.0,,,1.0,,1.0,,3.0,,,,,,,,1.0,3.0,,,,0.5,0.5,,0.5,0.5,0.6666666666666666,,,,,,,73.46938775510205,16.0,25.0,16.0,18.5,,,,,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.5107166666666666,5.2,25.15,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-201975,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Jodie Meeks","Williams, Brand, Carney, Young, Meeks",101150-1882-200760-201152-201975,PHI,169.0,1,3.0,4.0,4.0,,8.0,,,,1.0,1.0,1.0,3.0,1.0,2.0,5.0,6.0,2.0,,1.0,1.0,2.0,,5.0,,2.0,2.0,3.0,,,,1.0,5.0,,1.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.4,,1.0,,1.0,1.0,,68.16568047337277,21.0,21.25,19.75,21.25,,,,,0.2,,,0.2,0.4,0.47458999999999996,13.466666666666667,24.55,-1.0,1.0,,,2.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,0.3333333333333333,,,1.0,,0.4,0.2,1.0,1.0,1.0,,,,,,,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-2223,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Samuel Dalembert","Williams, Brand, Carney, Young, Dalembert",101150-1882-200760-201152-2223,PHI,382.0,3,6.0,11.0,12.0,2.0,23.0,3.0,3.0,,,1.0,6.0,8.0,1.0,1.0,15.0,15.0,6.0,,1.0,3.0,4.0,1.0,9.0,,4.0,4.0,5.0,1.0,1.0,3.0,2.0,13.0,,0.5,0.6,1.0,1.0,0.75,0.8333333333333334,0.8333333333333334,0.1111111111111111,0.3333333333333333,0.5714285714285714,,0.5714285714285714,,,86.70157068062828,16.272727272727273,16.916666666666668,15.818181818181818,16.75,0.3333333333333333,1.0,1.0,0.3333333333333333,,,,0.1111111111111111,0.4444444444444444,0.5111055555555555,9.0125,26.0,,2.0,1.0,1.0,2.0,2.0,3.0,,1.0,1.0,2.0,6.0,2.0,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,0.5,,0.5,1.0,,1.0,1.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,1.0,0.5724,,,0.13333333333333333,1.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,0.7809,0.13333333333333333,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-2574,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Jason Kapono","Williams, Brand, Carney, Young, Kapono",101150-1882-200760-201152-2574,PHI,43.0,1,1.0,1.0,2.0,2.0,3.0,,,,,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,100.46511627906976,18.0,12.5,18.0,12.0,,,,,,,,,,0.3651,15.8,,2.0,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,2.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,,0.3651,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-2584,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Willie Green","Williams, Brand, Carney, Young, Green",101150-1882-200760-201152-2584,PHI,514.0,4,9.0,17.0,15.0,,32.0,1.0,3.0,1.0,2.0,3.0,4.0,11.0,3.0,5.0,18.0,11.0,4.0,,3.0,2.0,5.0,,13.0,2.0,5.0,7.0,10.0,1.0,1.0,3.0,1.0,17.0,,0.5,0.5,0.6,0.6,0.36363636363636365,0.53125,0.5294117647058824,0.3125,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,89.64980544747083,15.647058823529411,16.533333333333335,14.529411764705882,16.533333333333335,0.1875,0.3333333333333333,0.5,,0.125,0.5,0.5,0.1875,0.5,0.495871875,12.736363636363636,24.759999999999998,7.0,2.0,,,2.0,1.0,6.0,1.0,,1.0,1.0,4.0,,1.0,1.0,1.0,3.0,1.0,3.0,,2.0,,1.0,,,,,,,0.25,0.14285714285714285,0.5,0.2222222222222222,,1.0,,,0.125,0.375,0.16666666666666666,0.16666666666666666,1.0,,,0.4324,0.058823529411764705,0.08333333333333333,0.05555555555555555,2.0,9.0,2.0,3.0,2.0,3.0,2.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,,2.0,,,,1.0,2.0,2.0,1.0,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-2738,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Andre Iguodala","Williams, Brand, Carney, Young, Iguodala",101150-1882-200760-201152-2738,PHI,2817.0,10,47.0,89.0,88.0,22.0,177.0,17.0,28.0,,7.0,11.0,28.0,55.0,1.0,18.0,72.0,93.0,24.0,,11.0,12.0,13.0,8.0,27.0,10.0,21.0,33.0,46.0,7.0,5.0,19.0,25.0,63.0,2.0,0.42857142857142855,0.46153846153846156,0.05555555555555555,0.05555555555555555,0.509090909090909,0.4041095890410959,0.43373493975903615,0.2465753424657534,0.3684210526315789,0.7,0.625,0.6739130434782609,0.6,0.5833333333333334,90.47923322683705,17.06741573033708,14.75,15.584269662921349,14.454545454545455,0.3835616438356164,0.6071428571428571,0.7083333333333334,0.47058823529411764,0.0958904109589041,,,0.1506849315068493,0.6301369863013698,0.5095369863013698,7.052727272727273,24.666666666666668,-21.0,10.0,3.0,6.0,11.0,7.0,16.0,13.0,3.0,9.0,9.0,32.0,4.0,4.0,5.0,8.0,13.0,10.0,17.0,,22.0,1.0,7.0,4.0,1.0,4.0,1.0,0.3333333333333333,0.4090909090909091,0.4090909090909091,0.2962962962962963,0.3125,0.3023255813953488,0.14285714285714285,0.3333333333333333,0.7,0.25,0.1506849315068493,0.2191780821917808,0.4375,0.4375,0.5714285714285714,0.5454545454545454,0.5,0.47897142857142855,0.1,0.11475409836065574,0.125,1.0,3.0,1.0,1.0,1.0,7.0,4.0,1.0,0.09090909090909091,0.09090909090909091,1.0,0.09090909090909091,2.0,0.2857142857142857,32.0,4.0,7.0,4.0,10.0,19.0,27.0,,3.0,12.0,2.0,5.0,3.0,,27.0,32.0,0.5263157894736842,0.4107142857142857,0.421875,0.8,0.36363636363636365,0.4,,0.25,0.5714285714285714,0.47165,0.375,0.3595505617977528,2.0,1.0,,5.0,,,3.0,0.09090909090909091,0.14285714285714285,,0.4444444444444444,,4.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,9.0,4.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,0.5,0.1111111111111111,0.09090909090909091,0.2727272727272727,0.75,0.02631578947368421,0.18181818181818182,0.5,1.0,0.14285714285714285,0.17857142857142858,0.2,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-2767,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Royal Ivey","Williams, Brand, Carney, Young, Ivey",101150-1882-200760-201152-2767,PHI,398.0,2,7.0,15.0,14.0,1.0,29.0,3.0,8.0,,,1.0,4.0,12.0,,1.0,11.0,21.0,6.0,,1.0,3.0,3.0,2.0,6.0,,2.0,3.0,6.0,1.0,1.0,3.0,6.0,9.0,,0.75,0.75,,,0.3333333333333333,0.3076923076923077,0.36666666666666664,0.07692307692307693,0.3333333333333333,0.6666666666666666,,0.6666666666666666,1.0,,104.92462311557789,15.666666666666666,11.642857142857142,14.733333333333333,11.571428571428571,0.6153846153846154,0.375,0.42857142857142855,0.6666666666666666,,,,0.07692307692307693,0.6923076923076923,0.5145961538461539,3.9166666666666665,24.7,-10.0,4.0,1.0,2.0,3.0,,1.0,3.0,1.0,3.0,2.0,2.0,,,,2.0,3.0,5.0,4.0,,4.0,,2.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,0.2222222222222222,,,,,0.23076923076923078,0.07692307692307693,,,,0.6666666666666666,0.5,0.504,0.13333333333333333,0.14285714285714285,0.18181818181818182,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,2.0,1.0,,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,0.5,,1.0,,1.0,,0.08333333333333333,0.125,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
101150-1882-200760-201152-947,1610612755,"Lou Williams, Elton Brand, Rodney Carney, Thaddeus Young, Allen Iverson","Williams, Brand, Carney, Young, Iverson",101150-1882-200760-201152-947,PHI,42.0,1,1.0,1.0,1.0,1.0,2.0,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,68.57142857142857,17.0,25.0,14.0,25.0,,,,,,,,,,0.4233,14.8,,,1.0,,,1.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,0.5,,0.5,,,,,0.5,0.5,,,,,,0.4531,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,1.0,,,,,,,,,,0.4233,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612755,2010,2009-10,True
