EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,ShortMidRangeAssists,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceOffPoss,SecondChanceAtRimFGA,Corner3FGA,PenaltyCorner3FGA,SecondChanceFG2A,Fg3aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassTurnovers,SecondChanceTurnovers,FG3APctBlocked,Corner3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,PtsPutbacks,SelfOReb,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,Corner3FGM,Fg2aBlocked,Corner3Assists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,Loose Ball Fouls,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg3Pct,AtRimPctBlocked,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,OffensiveGoaltends,Travels,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,BlockedLongMidRange,3SecondViolations,team_id,year,season,team_vs
201202-2047-2548-2617-2748,1610612748,"Joel Anthony, Quentin Richardson, Dwyane Wade, Udonis Haslem, Dorell Wright","Anthony, Richardson, Wade, Haslem, Wright",201202-2047-2548-2617-2748,MIA,313.0,3,5.0,-4.0,10.0,10,10.0,20,1.0,1.0,,2.0,1.0,1.0,4.0,3.0,11.0,15.0,,2.0,1.0,,1.0,,,3.0,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,,2.0,3.0,3.0,2.0,4.0,,2.0,9.0,,,,0.25,0.5714285714285714,0.6111111111111112,0.42857142857142855,0.5,1.0,0.5,1.0,,92.01277955271566,16.6,14.7,15.5,12.8,0.14285714285714285,1.0,1.0,,0.2857142857142857,,,,0.14285714285714285,0.5714285714285714,0.47849285714285716,0.2222222222222222,0.3333333333333333,11.55,23.599999999999998,1.0,1.0,,,2.0,,,,,,3.0,1.0,1.0,,,,1.0,0.5,0.6666666666666666,,0.6666666666666666,,,,,,,1.0,1.0,,,,1.0,,,0.1,,1.0,3.0,,0.14285714285714285,,,,2.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,,,0.6666666666666666,,0.5,,,0.2857142857142857,1.0,,0.5505,1.0,,,1.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,,,0.18181818181818182,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,0.5,0.5,1.0,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201202-2306-2548-2617-2748,1610612748,"Joel Anthony, Carlos Arroyo, Dwyane Wade, Udonis Haslem, Dorell Wright","Anthony, Arroyo, Wade, Haslem, Wright",201202-2306-2548-2617-2748,MIA,52.0,1,1.0,,2.0,2,2.0,4,,,,,,1.0,1.0,,2.0,2.0,2.0,,,1.0,1.0,,,2.0,,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,2.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,110.76923076923076,14.5,11.5,14.5,11.5,,,,,,,,,,,0.3857,,,4.7,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201202-2548-2592-2617-2748,1610612748,"Joel Anthony, Dwyane Wade, James Jones, Udonis Haslem, Dorell Wright","Anthony, Wade, Jones, Haslem, Wright",201202-2548-2592-2617-2748,MIA,287.0,1,5.0,6.0,9.0,8,7.0,17,2.0,3.0,,,5.0,2.0,3.0,5.0,16.0,10.0,2.0,2.0,5.0,1.0,1.0,1.0,,2.0,,1.0,3.0,,,1.0,,,1.0,1.0,2.0,3.0,2.0,4.0,,1.0,14.0,,0.5,1.0,0.6666666666666666,0.8125,0.8,0.625,1.0,,0.3333333333333333,,,85.29616724738676,14.88888888888889,19.125,14.444444444444445,17.875,0.375,0.6666666666666666,0.6666666666666666,0.5,,,,,0.625,1.0,0.54225625,0.1111111111111111,0.25,2.0,24.94,4.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,10.0,,3.0,,,1.0,10.0,4.0,,0.6,0.6666666666666666,0.6,0.5,0.8,0.8333333333333334,1.0,,,0.6,0.6,,0.6,0.6666666666666666,0.6,0.5754400000000001,0.625,0.4444444444444444,,,3.0,,,,,,1.0,2.0,,,2.0,,1.0,1.0,2.0,,,,,1.0,0.5,0.6666666666666666,,,,1.0,,0.718,1.0,1.0,2.0,1.0,,2.0,2.0,2.0,,,,,1.0,,,,1.0,0.5,0.5,0.5,1.0,,,0.5,0.4,0.5,0.125,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-201596-2047-2048-2548,1610612748,"Michael Beasley, Mario Chalmers, Quentin Richardson, Jamaal Magloire, Dwyane Wade","Beasley, Chalmers, Richardson, Magloire, Wade",201563-201596-2047-2048-2548,MIA,115.0,1,2.0,,4.0,4,3.0,8,,1.0,,,,,1.0,2.0,6.0,6.0,,,,,2.0,,,6.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,2.0,2.0,,,,,6.0,,,,,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,,,100.17391304347825,15.0,13.75,15.0,13.75,0.3333333333333333,,,,,,,,,1.0,0.5157833333333334,,,3.7,23.4,,,,,2.0,,,,,,6.0,,2.0,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-201596-2047-2548-2617,1610612748,"Michael Beasley, Mario Chalmers, Quentin Richardson, Dwyane Wade, Udonis Haslem","Beasley, Chalmers, Richardson, Wade, Haslem",201563-201596-2047-2548-2617,MIA,529.0,3,9.0,-6.0,17.0,18,3.0,35,2.0,4.0,1.0,2.0,3.0,6.0,11.0,3.0,20.0,26.0,8.0,4.0,2.0,4.0,5.0,1.0,1.0,11.0,4.0,4.0,6.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,7.0,4.0,3.0,1.0,2.0,18.0,,0.6666666666666666,0.8,0.5454545454545454,0.6428571428571429,0.6666666666666666,0.21428571428571427,0.5,1.0,1.0,1.0,1.0,95.27410207939509,16.58823529411765,13.722222222222221,16.0,13.722222222222221,0.2857142857142857,0.5,0.5,0.5,0.14285714285714285,0.5,0.5,1.0,0.21428571428571427,0.5,0.4555692307692307,0.13333333333333333,0.16666666666666666,8.336363636363636,38.13333333333333,12.0,2.0,2.0,3.0,2.0,5.0,8.0,2.0,3.0,18.0,3.0,2.0,1.0,1.0,,18.0,12.0,0.5,0.6666666666666666,0.6666666666666666,1.0,0.625,0.7272727272727273,0.75,,1.0,,0.6666666666666666,0.6666666666666666,0.5,0.2727272727272727,0.6666666666666666,1.0,0.48966000000000004,0.9,0.7058823529411765,3.0,5.0,2.0,2.0,0.35714285714285715,0.6,0.6,0.6666666666666666,2.0,2.0,,,2.0,,,2.0,2.0,,,,,0.4,,0.4,,,,1.0,,0.4951,1.0,2.0,4.0,1.0,,2.0,2.0,2.0,2.0,,3.0,,,,,,,0.5,0.5,0.5,0.5,1.0,0.4,0.5,0.36363636363636365,0.5,0.1,,,,,,1.0,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-201596-2047-2548-979,1610612748,"Michael Beasley, Mario Chalmers, Quentin Richardson, Dwyane Wade, Jermaine O'Neal","Beasley, Chalmers, Richardson, Wade, O'Neal",201563-201596-2047-2548-979,MIA,111.0,1,2.0,-2.0,3.0,4,4.0,7,,,,,,,1.0,,,2.0,,,,,,,,,1.0,2.0,3.0,,,3.0,,,1.0,3.0,,,2.0,2.0,,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,90.8108108108108,20.666666666666668,12.25,20.333333333333332,12.25,,,,,,,,,,,0.4477,0.5,0.5,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,1.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-201596-2047-2617-2748,1610612748,"Michael Beasley, Mario Chalmers, Quentin Richardson, Udonis Haslem, Dorell Wright","Beasley, Chalmers, Richardson, Haslem, Wright",201563-201596-2047-2617-2748,MIA,11.0,1,,-2.0,,1,,1,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.9090909090909,,11.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-201596-2306-2617-2748,1610612748,"Michael Beasley, Mario Chalmers, Carlos Arroyo, Udonis Haslem, Dorell Wright","Beasley, Chalmers, Arroyo, Haslem, Wright",201563-201596-2306-2617-2748,MIA,123.0,1,2.0,-1.0,3.0,3,,6,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,5.0,,4.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,4.0,,,,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,1.0,1.0,,1.0,70.2439024390244,23.333333333333332,17.666666666666668,23.333333333333332,17.666666666666668,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.6666666666666666,0.4613666666666667,,,7.3,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-201596-2306-2748-979,1610612748,"Michael Beasley, Mario Chalmers, Carlos Arroyo, Dorell Wright, Jermaine O'Neal","Beasley, Chalmers, Arroyo, Wright, O'Neal",201563-201596-2306-2748-979,MIA,328.0,1,5.0,2.0,8.0,9,,17,1.0,3.0,2.0,5.0,,3.0,9.0,,6.0,4.0,4.0,2.0,,2.0,2.0,,2.0,4.0,3.0,4.0,7.0,2.0,1.0,2.0,,,,2.0,2.0,3.0,,,,,4.0,,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,1.0,0.75,0.8,0.5,1.0,74.6341463414634,19.75,18.88888888888889,16.375,18.444444444444443,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.5555555555555556,0.4,0.4,1.0,,0.3333333333333333,0.4359222222222222,,,11.455555555555556,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,0.1111111111111111,,,,2.0,2.0,,,3.0,,,3.0,3.0,2.0,,,,0.5,,0.5,1.0,,,0.6666666666666666,,0.4835,1.0,,,1.0,,2.0,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.16666666666666666,0.5,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-201596-2548-2617-2748,1610612748,"Michael Beasley, Mario Chalmers, Dwyane Wade, Udonis Haslem, Dorell Wright","Beasley, Chalmers, Wade, Haslem, Wright",201563-201596-2548-2617-2748,MIA,772.0,3,13.0,11.0,26.0,23,4.0,49,2.0,4.0,5.0,8.0,5.0,8.0,17.0,5.0,25.0,14.0,6.0,10.0,5.0,3.0,4.0,,3.0,9.0,4.0,11.0,15.0,2.0,1.0,1.0,1.0,4.0,,5.0,3.0,5.0,9.0,9.0,,2.0,23.0,1.0,0.375,0.42857142857142855,0.47058823529411764,0.4318181818181818,0.46153846153846156,0.22727272727272727,0.2,0.8,0.7272727272727273,,0.5,91.39896373056995,16.307692307692307,15.130434782608695,15.538461538461538,14.73913043478261,0.18181818181818182,0.5,0.5,,0.36363636363636365,0.625,0.625,0.6,0.22727272727272727,0.4090909090909091,0.4478818181818182,0.08333333333333333,0.10526315789473684,10.51764705882353,25.18,12.0,1.0,1.0,2.0,1.0,3.0,7.0,1.0,2.0,13.0,3.0,1.0,1.0,1.0,4.0,13.0,12.0,1.0,0.2,0.5,0.2,0.42857142857142855,0.5,0.5416666666666666,0.6666666666666666,1.0,0.6,0.2,0.2,1.0,0.2222222222222222,0.5,0.2,0.43985555555555556,0.52,0.46153846153846156,1.0,5.0,6.0,,0.22727272727272727,0.2,0.2,,4.0,2.0,,,3.0,,2.0,2.0,4.0,1.0,,,,0.25,0.5,0.3333333333333333,,,,0.5,,0.5092666666666666,1.0,,2.0,1.0,,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,,,,2.0,0.3333333333333333,0.25,0.25,0.5,0.3333333333333333,0.08333333333333333,0.5,0.2222222222222222,,0.08,,,,3.0,1.0,,2.0,,,,,,1.0,0.5,1.0,,,,,,,1.0,,1.0,,,1.0,,,,,,,0.25,,,,1.0,1.0,,,,,,,1610612748,2010,2009-10,False
201563-2047-2306-2548-2617,1610612748,"Michael Beasley, Quentin Richardson, Carlos Arroyo, Dwyane Wade, Udonis Haslem","Beasley, Richardson, Arroyo, Wade, Haslem",201563-2047-2306-2548-2617,MIA,417.0,3,7.0,-10.0,13.0,13,7.0,26,2.0,2.0,,3.0,3.0,2.0,8.0,3.0,5.0,15.0,2.0,2.0,3.0,1.0,1.0,1.0,,2.0,3.0,4.0,4.0,1.0,1.0,,,2.0,,2.0,1.0,3.0,2.0,3.0,1.0,2.0,5.0,1.0,0.5,0.5,0.25,0.18181818181818182,0.20833333333333334,0.2727272727272727,,1.0,1.0,,1.0,89.7841726618705,18.0,14.076923076923077,18.0,14.076923076923077,0.18181818181818182,1.0,1.0,0.5,0.2727272727272727,,,,0.2727272727272727,0.45454545454545453,0.46195909090909093,0.16666666666666666,0.2222222222222222,9.75,24.733333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,0.2727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,0.125,0.3333333333333333,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,1610612748,2010,2009-10,False
201563-2047-2306-2548-979,1610612748,"Michael Beasley, Quentin Richardson, Carlos Arroyo, Dwyane Wade, Jermaine O'Neal","Beasley, Richardson, Arroyo, Wade, O'Neal",201563-2047-2306-2548-979,MIA,3676.0,5,61.0,-7.0,115.0,115,,230,17.0,27.0,16.0,32.0,16.0,38.0,84.0,19.0,116.0,123.0,38.0,38.0,16.0,19.0,26.0,8.0,9.0,59.0,29.0,37.0,50.0,15.0,13.0,8.0,,10.0,3.0,18.0,9.0,24.0,14.0,17.0,1.0,9.0,100.0,,0.5,0.5428571428571428,0.4523809523809524,0.5,0.5225225225225225,0.18446601941747573,0.4444444444444444,0.8055555555555556,0.8,0.7368421052631579,1.0,90.09793253536454,16.57391304347826,15.391304347826088,16.14782608695652,14.852173913043478,0.2621359223300971,0.6296296296296297,0.68,0.47058823529411764,0.3106796116504854,0.5,0.5161290322580645,0.5625,0.1553398058252427,0.44660194174757284,0.4870961165048544,0.08108108108108109,0.09782608695652174,10.342857142857142,24.58421052631579,,8.0,,,9.0,,,,,,21.0,8.0,7.0,6.0,7.0,,,0.7777777777777778,0.47368421052631576,,0.47368421052631576,,,,0.7777777777777778,0.8461538461538461,0.8571428571428571,0.5,0.5,0.75,,,0.5,,,,5.0,25.0,13.0,2.0,0.24271844660194175,0.2,0.25,0.4,13.0,4.0,3.0,,8.0,,3.0,10.0,13.0,5.0,2.0,,,0.2222222222222222,0.3,0.23636363636363636,0.2,,0.02912621359223301,0.4444444444444444,,0.4915285714285714,4.0,,,4.0,5.0,16.0,,6.0,,2.0,,1.0,,11.0,7.0,11.0,,0.5,0.6111111111111112,0.7272727272727273,0.2,0.26666666666666666,,1.0,,,0.13793103448275862,1.0,8.0,1.0,1.0,2.0,3.0,1.0,,,,0.09523809523809523,0.2,1.0,0.375,0.5,0.3333333333333333,0.3333333333333333,1.0,,,1.0,1.0,1.0,1.0,6.0,,,4.0,7.0,1.0,1.0,0.07407407407407407,0.6363636363636364,0.1111111111111111,1.0,1.0,,,,2.0,2.0,0.03125,0.25,,,1610612748,2010,2009-10,False
201563-2047-2548-2617-2748,1610612748,"Michael Beasley, Quentin Richardson, Dwyane Wade, Udonis Haslem, Dorell Wright","Beasley, Richardson, Wade, Haslem, Wright",201563-2047-2548-2617-2748,MIA,350.0,3,6.0,-4.0,13.0,13,1.0,26,1.0,3.0,1.0,1.0,3.0,2.0,4.0,3.0,9.0,13.0,2.0,2.0,3.0,1.0,1.0,1.0,,2.0,2.0,4.0,4.0,1.0,1.0,3.0,,1.0,,4.0,1.0,2.0,4.0,4.0,,2.0,9.0,,0.5,0.5,0.5,0.5,0.5,0.42857142857142855,0.75,1.0,1.0,1.0,1.0,106.97142857142858,12.846153846153847,14.076923076923077,12.846153846153847,14.076923076923077,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,0.14285714285714285,1.0,1.0,,0.42857142857142855,0.8571428571428571,0.5461214285714285,0.2222222222222222,0.3333333333333333,5.5,24.633333333333336,3.0,1.0,,,1.0,,,,,2.0,,1.0,,,1.0,2.0,3.0,,0.3333333333333333,,0.3333333333333333,,,1.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.2222222222222222,0.23076923076923078,,,2.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-2047-2548-2748-979,1610612748,"Michael Beasley, Quentin Richardson, Dwyane Wade, Dorell Wright, Jermaine O'Neal","Beasley, Richardson, Wade, Wright, O'Neal",201563-2047-2548-2748-979,MIA,122.0,1,2.0,-3.0,4.0,4,4.0,8,1.0,2.0,,,1.0,1.0,3.0,1.0,2.0,5.0,,2.0,1.0,,,,,,2.0,2.0,3.0,,,,,,,,1.0,1.0,,,,,,,,,0.3333333333333333,0.25,0.25,0.25,,1.0,0.6666666666666666,1.0,1.0,94.42622950819673,12.0,18.5,12.0,16.25,0.5,0.5,0.5,,,,,,0.25,0.75,0.52525,,,3.8666666666666667,24.3,3.0,,,1.0,,1.0,3.0,,1.0,2.0,,,,,,2.0,3.0,,,,,0.3333333333333333,0.25,0.25,,,,,,,0.25,,,0.52525,1.0,0.75,,1.0,,,0.25,,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,0.5,,0.3333333333333333,1.0,,,1.0,,0.5882,1.0,1.0,2.0,1.0,,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201563-2306-2548-2748-979,1610612748,"Michael Beasley, Carlos Arroyo, Dwyane Wade, Dorell Wright, Jermaine O'Neal","Beasley, Arroyo, Wade, Wright, O'Neal",201563-2306-2548-2748-979,MIA,205.0,2,3.0,2.0,6.0,6,1.0,12,2.0,3.0,,1.0,,3.0,5.0,,6.0,4.0,,6.0,,,,,,,2.0,4.0,5.0,,,1.0,,1.0,,2.0,1.0,2.0,1.0,,,,6.0,,,,0.6,0.6,0.6,,0.5,0.6666666666666666,0.8,1.0,,84.29268292682927,16.166666666666668,18.0,13.833333333333334,17.0,0.6,0.6666666666666666,0.6666666666666666,,0.2,,,,,0.6,0.50692,,,7.720000000000001,,,,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,0.2,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,0.5,,0.5,,,,1.0,,0.6433,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1610612748,2010,2009-10,False
201596-2047-2048-2548-2617,1610612748,"Mario Chalmers, Quentin Richardson, Jamaal Magloire, Dwyane Wade, Udonis Haslem","Chalmers, Richardson, Magloire, Wade, Haslem",201596-2047-2048-2548-2617,MIA,51.0,1,1.0,2.0,2.0,1,1.0,3,,,2.0,2.0,,2.0,2.0,,4.0,2.0,2.0,2.0,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,1.0,,,4.0,,0.5,0.5,1.0,1.0,1.0,,,,,,,84.70588235294117,16.5,18.0,16.5,18.0,,,,,1.0,1.0,1.0,0.5,,,0.4012,,,15.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1610612748,2010,2009-10,False
201596-2047-2306-2617-2748,1610612748,"Mario Chalmers, Quentin Richardson, Carlos Arroyo, Udonis Haslem, Dorell Wright","Chalmers, Richardson, Arroyo, Haslem, Wright",201596-2047-2306-2617-2748,MIA,3.0,1,,-2.0,,1,1.0,1,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
201596-2047-2548-2617-2748,1610612748,"Mario Chalmers, Quentin Richardson, Dwyane Wade, Udonis Haslem, Dorell Wright","Chalmers, Richardson, Wade, Haslem, Wright",201596-2047-2548-2617-2748,MIA,202.0,3,3.0,-8.0,10.0,10,9.0,20,,1.0,,1.0,4.0,,3.0,4.0,2.0,10.0,,,4.0,,,,,,2.0,5.0,5.0,,,1.0,,,,1.0,1.0,4.0,1.0,2.0,,,2.0,3.0,,,,,0.125,0.5714285714285714,1.0,1.0,1.0,,1.0,142.5742574257426,9.4,10.8,9.4,10.8,0.14285714285714285,,,,0.14285714285714285,,,,0.5714285714285714,0.7142857142857143,0.42037142857142856,,,9.733333333333333,25.925,5.0,,,2.0,,,1.0,,2.0,2.0,,,,,2.0,2.0,5.0,,,,,,,0.25,1.0,,1.0,,,,0.6666666666666666,,,0.44533333333333336,1.0,0.5,,1.0,2.0,,0.14285714285714285,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,2.0,,,,,,1.0,,,,1.0,,,,,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
