EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,NonHeaveArc3FGA,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,PlusMinus,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,LongMidRangeFGA,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,LiveBallTurnoverPct,DefShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,DeadBallTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,Corner3Assists,FTDefRebounds,Steals,LostBallSteals,LostBallTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,LongMidRangeAssists,LongMidRangePctAssisted,Offensive Fouls,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PtsUnassisted3s,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,SelfOReb,BadPassSteals,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,3SecondViolations,AtRimPctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Travels,Blocked3s,BlockedArc3,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,BlockedLongMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,OffensiveGoaltends,LostBallOutOfBoundsTurnovers,team_id,year,season,team_vs
101114-101139-101179-200794-201178,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Kyrylo Fesenko","Williams, Miles, Price, Millsap, Fesenko",101114-101139-101179-200794-201178,UTA,76.0,1,1.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,75.78947368421053,25.5,12.5,25.5,12.5,0.5,0.5,1.0,0.507825,24.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-101179-200794-2430,1610612762,"Deron Williams, CJ Miles, Ronnie Price, Paul Millsap, Carlos Boozer","Williams, Miles, Price, Millsap, Boozer",101114-101139-101179-200794-2430,UTA,130.0,1,2.0,5.0,5.0,10.0,,1.0,1.0,1.0,,2.0,2.0,3.0,0.16666666666666666,1.0,,1.0,1.0,,110.76923076923077,12.0,14.0,12.0,14.0,,0.16666666666666666,0.8333333333333334,0.5921500000000001,26.7,2.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,9.0,7.0,1.0,1.0,2.0,6.0,2.0,2.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.75,1.0,0.8,1.0,0.6666666666666666,1.0,0.75,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.75,0.16666666666666666,1.0,1.0,0.5896,0.16666666666666666,0.2,0.2222222222222222,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-1905-200794-2430,1610612762,"Deron Williams, CJ Miles, Andrei Kirilenko, Paul Millsap, Carlos Boozer","Williams, Miles, Kirilenko, Millsap, Boozer",101114-101139-1905-200794-2430,UTA,203.0,2,3.0,6.0,7.0,13.0,,,,,,4.0,4.0,4.0,,1.0,,0.8,1.0,,92.21674876847291,16.5,14.857142857142858,16.5,13.857142857142858,,,,0.396075,,-3.0,,,,,,2.0,1.0,4.0,1.0,3.0,6.0,,,,,2.0,,,,,,,,3.0,2.0,,1.0,,,,,3.0,,,0.25,,0.25,,0.3,,,,,1.0,,,,,,0.5,,,,0.2,0.2,,14.825,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,0.25,1.0,1.0,0.5,0.5,0.5,0.2613,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-1905-201178-2430,1610612762,"Deron Williams, CJ Miles, Andrei Kirilenko, Kyrylo Fesenko, Carlos Boozer","Williams, Miles, Kirilenko, Fesenko, Boozer",101114-101139-1905-201178-2430,UTA,111.0,2,2.0,4.0,2.0,6.0,,1.0,1.0,1.0,,1.0,1.0,2.0,0.3333333333333333,0.3333333333333333,,0.25,,,77.83783783783784,17.25,21.0,15.25,15.0,,0.3333333333333333,0.3333333333333333,0.50155,24.7,3.0,1.0,,,,,2.0,,2.0,2.0,5.0,2.0,,,,,,,,1.0,,3.0,1.0,1.0,2.0,2.0,,,2.0,2.0,2.0,1.0,5.0,,,,,0.5,,0.625,,0.5,0.5,0.5,0.3333333333333333,0.5,,,,,0.6666666666666666,,,,,,,8.35,1.0,,,,,2.0,2.0,,,1.0,,,,2.0,1.0,1.0,,,,,,,0.4,0.25,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-200794-201178-202083,1610612762,"Deron Williams, CJ Miles, Paul Millsap, Kyrylo Fesenko, Wesley Matthews","Williams, Miles, Millsap, Fesenko, Matthews",101114-101139-200794-201178-202083,UTA,334.0,2,6.0,10.0,10.0,20.0,1.0,1.0,2.0,1.0,,4.0,5.0,5.0,0.4,0.5714285714285714,,0.4444444444444444,1.0,,86.22754491017965,14.0,19.4,14.0,17.4,0.2,0.2,0.6,0.5362899999999999,24.05,5.0,,1.0,1.0,,,,3.0,3.0,6.0,15.0,10.0,,,,2.0,4.0,,1.0,2.0,1.0,5.0,,,5.0,8.0,,2.0,1.0,,1.0,,15.0,0.3333333333333333,0.3333333333333333,1.0,,0.9,,0.8333333333333334,,,,,0.5,,0.2,1.0,1.0,1.0,,,,,0.2857142857142857,0.4,,10.133333333333333,10.0,7.0,,2.0,3.0,6.0,15.0,1.0,,1.0,1.0,2.0,3.0,15.0,10.0,0.8333333333333334,1.0,0.5,,,0.4,0.5362899999999999,1.0,1.0,,1.0,3.0,,,1.0,,,,2.0,2.0,1.0,0.5,0.5,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.2,1.0,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-200794-201178-2594,1610612762,"Deron Williams, CJ Miles, Paul Millsap, Kyrylo Fesenko, Kyle Korver","Williams, Miles, Millsap, Fesenko, Korver",101114-101139-200794-201178-2594,UTA,250.0,2,4.0,10.0,9.0,19.0,,,,,,2.0,3.0,3.0,,1.0,,1.0,1.0,,109.44,12.2,14.222222222222221,12.2,14.222222222222221,,,0.4,0.46340000000000003,,3.0,,2.0,2.0,,,1.0,4.0,5.0,5.0,13.0,10.0,,,,2.0,6.0,,1.0,1.0,,2.0,,,4.0,6.0,,2.0,,,,,13.0,0.25,0.25,0.8,,0.8,,0.8125,,,,,,,0.4,1.0,1.0,,0.2,,,,0.2857142857142857,0.2857142857142857,,9.3,3.0,3.0,,2.0,1.0,3.0,5.0,1.0,1.0,1.0,,3.0,4.0,5.0,3.0,0.8333333333333334,1.0,1.0,,,0.4,0.3827,0.38461538461538464,0.3,,,,,,,,,,1.0,1.0,,,,,,,,,,,,2.0,,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-200794-201585-202083,1610612762,"Deron Williams, CJ Miles, Paul Millsap, Kosta Koufos, Wesley Matthews","Williams, Miles, Millsap, Koufos, Matthews",101114-101139-200794-201585-202083,UTA,155.0,1,3.0,6.0,6.0,12.0,,,,,1.0,3.0,4.0,5.0,,1.0,1.0,1.0,,1.0,111.48387096774194,12.833333333333334,13.0,12.5,13.0,,,0.25,0.47295,,1.0,1.0,,1.0,,1.0,3.0,1.0,4.0,4.0,6.0,5.0,,1.0,,,2.0,,,,,,1.0,1.0,2.0,4.0,,2.0,,,,,6.0,,,0.25,,0.25,,0.5,,0.3333333333333333,0.3333333333333333,0.5,1.0,,0.25,,,,0.75,1.0,,0.5841,0.3333333333333333,0.3333333333333333,,6.625,6.0,6.0,1.0,,4.0,4.0,6.0,,,1.0,1.0,,1.0,6.0,6.0,0.5,,1.0,0.3333333333333333,0.3333333333333333,,0.47295,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,0.25,0.25,,,,,,,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-200794-201585-2594,1610612762,"Deron Williams, CJ Miles, Paul Millsap, Kosta Koufos, Kyle Korver","Williams, Miles, Millsap, Koufos, Korver",101114-101139-200794-201585-2594,UTA,77.0,1,1.0,3.0,2.0,5.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,1.0,93.5064935064935,15.333333333333334,15.5,15.333333333333334,15.5,,,,0.4198,,,,,,,,,1.0,3.0,,2.0,2.0,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,2.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,,,,,15.933333333333332,,,,3.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-200794-202083-2430,1610612762,"Deron Williams, CJ Miles, Paul Millsap, Wesley Matthews, Carlos Boozer","Williams, Miles, Millsap, Matthews, Boozer",101114-101139-200794-202083-2430,UTA,5996.0,10,100.0,195.0,197.0,392.0,7.0,24.0,31.0,24.0,16.0,48.0,72.0,110.0,0.18787878787878787,0.7272727272727273,0.6153846153846154,0.6956521739130435,0.8636363636363636,0.6190476190476191,94.14276184122748,15.328205128205129,15.263959390862944,14.394871794871795,14.527918781725889,0.04242424242424243,0.14545454545454545,0.6181818181818182,0.5156603030303031,24.706451612903226,26.0,31.0,45.0,71.0,13.0,20.0,25.0,75.0,134.0,61.0,244.0,218.0,17.0,28.0,39.0,52.0,98.0,22.0,26.0,35.0,19.0,79.0,28.0,38.0,57.0,80.0,4.0,29.0,13.0,12.0,13.0,8.0,205.0,0.3466666666666667,0.40625,0.5597014925373134,0.6071428571428571,0.5545454545454546,0.5666666666666667,0.6019900497512438,0.5735294117647058,0.4745762711864407,0.43037974683544306,0.4,0.6896551724137931,0.6153846153846154,0.4303030303030303,0.6338028169014085,0.7258064516129032,0.4222222222222222,0.15151515151515152,0.6666666666666666,0.65,0.5119153846153845,0.15706806282722513,0.18238993710691823,0.1598360655737705,6.808955223880597,116.0,94.0,15.0,38.0,82.0,44.0,145.0,12.0,4.0,27.0,14.0,33.0,61.0,145.0,116.0,0.5901639344262295,0.4444444444444444,0.6,0.6,0.7142857142857143,0.23030303030303031,0.5122333333333333,0.5942622950819673,0.5948717948717949,9.0,11.0,27.0,9.0,13.0,9.0,7.0,15.0,4.0,10.0,10.0,0.8181818181818182,0.3548387096774194,0.3548387096774194,0.09701492537313433,0.16,0.375,0.375,0.7777777777777778,0.375,32.0,48.0,15.0,2.0,,2.0,12.0,46.0,3.0,14.0,2.0,8.0,18.0,6.0,8.0,1.0,4.0,1.0,7.0,0.21428571428571427,0.5609756097560976,0.5260416666666666,0.8,0.39473684210526316,0.39473684210526316,0.2857142857142857,0.2857142857142857,1.0,0.5,0.6666666666666666,0.020833333333333332,,0.125,5.0,0.3333333333333333,7.0,1.0,1.0,3.0,2.0,5.0,6.0,2.0,6.0,4.0,5.0,12.0,3.0,3.0,6.0,3.0,1.0,2.0,0.1267605633802817,0.3333333333333333,0.3,0.6538461538461539,0.30434782608695654,0.26666666666666666,0.4,0.6,0.07575757575757576,0.13333333333333333,0.15384615384615385,0.03333333333333333,0.03333333333333333,0.25,0.03125,,,,,,,,,,,,,,,,1610612762,2010,2009-10,True
101114-101139-200794-2430-2594,1610612762,"Deron Williams, CJ Miles, Paul Millsap, Carlos Boozer, Kyle Korver","Williams, Miles, Millsap, Boozer, Korver",101114-101139-200794-2430-2594,UTA,2075.0,7,35.0,71.0,69.0,140.0,2.0,18.0,20.0,18.0,3.0,18.0,23.0,33.0,0.32786885245901637,0.8571428571428571,0.5,0.7777777777777778,0.8888888888888888,0.6,97.1566265060241,14.816901408450704,14.826086956521738,14.32394366197183,14.304347826086957,0.03278688524590164,0.29508196721311475,0.6885245901639344,0.5097770491803278,25.22,16.0,8.0,18.0,22.0,3.0,6.0,10.0,27.0,41.0,16.0,88.0,72.0,3.0,7.0,7.0,24.0,30.0,6.0,12.0,17.0,11.0,39.0,5.0,10.0,19.0,20.0,2.0,8.0,3.0,3.0,4.0,3.0,81.0,0.4444444444444444,0.5,0.6585365853658537,0.42857142857142855,0.5901639344262295,0.3333333333333333,0.6285714285714286,0.3888888888888889,0.4166666666666667,0.38461538461538464,0.4,0.8333333333333334,0.75,0.36065573770491804,0.8181818181818182,0.8571428571428571,0.6111111111111112,0.16393442622950818,0.6666666666666666,0.5,0.49535,0.11940298507462686,0.1702127659574468,0.07954545454545454,6.239024390243903,38.0,36.0,5.0,9.0,20.0,6.0,46.0,6.0,2.0,12.0,6.0,6.0,14.0,46.0,38.0,0.6216216216216216,0.5,0.8333333333333334,0.5,0.5,0.14754098360655737,0.491259375,0.5227272727272727,0.5352112676056338,6.0,6.0,15.0,6.0,1.0,5.0,5.0,6.0,2.0,3.0,3.0,0.8333333333333334,0.3,0.3,0.024390243902439025,,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.3333333333333333,10.0,11.0,4.0,,,,12.0,14.0,4.0,12.0,,2.0,6.0,1.0,4.0,,,,4.0,0.3333333333333333,0.7,0.625,1.0,0.4444444444444444,0.4444444444444444,,,,0.34375,0.9090909090909091,,,0.375,1.0,0.25,2.0,1.0,1.0,4.0,2.0,1.0,3.0,,5.0,,1.0,5.0,2.0,,3.0,,,,0.045454545454545456,,0.35714285714285715,1.0,0.2,0.3333333333333333,0.5,,0.04,,,0.1111111111111111,0.1111111111111111,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1610612762,2010,2009-10,True
