EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Arc3FGM,NonHeaveArc3FGM,Arc3Assists,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,PenaltyOffPoss,PenaltyDefPoss,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyOffPossPct,Blocked2s,BlockedAtRim,Blocks,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,OffThreePtRebounds,3SecondViolations,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyFG2A,PenaltyShotQualityAvg,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefCorner3ReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyPointsPct,PenaltyArc3FGA,PtsUnassisted3s,FTDefRebounds,RecoveredBlocks,DefFTReboundPct,BlocksRecoveredPct,PenaltyArc3Frequency,SecondChanceFtPoints,SelfOReb,Travels,SecondChanceTurnovers,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,PenaltyFtPoints,Fg3aBlocked,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,PenaltyTurnovers,SecondChanceArc3FGM,PenaltyArc3FGM,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,HeaveAttempts,team_id,year,season,team_vs
101115-1885-1897-200769-200770,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Jordan Farmar","Bynum, Odom, World Peace, Brown, Farmar",101115-1885-1897-200769-200770,LAL,1169.0,6,19.0,-13.0,33.0,34.0,4.0,67,6.0,7.0,3.0,3.0,5.0,5.0,3.0,9.0,1.0,1.0,4.0,14.0,21.0,1.0,5.0,4.0,35.0,48.0,4.0,4.0,8.0,12.0,16.0,3.0,6.0,4.0,1.0,6.0,1.0,7.0,1.0,3.0,2.0,1.0,15.0,3.0,1.0,5.0,7.0,12.0,4.0,16.0,2.0,1.0,1.0,5.0,1.0,4.0,4.0,2.0,1.0,9.0,6.0,14.0,1.0,7.0,1.0,1.0,6.0,2.0,4.0,1.0,27.0,0.42857142857142855,0.5454545454545454,1.0,0.2,0.2,0.6666666666666666,1.0,0.5961538461538461,1.0,0.625,1.0,0.19230769230769232,0.047619047619047616,0.14285714285714285,0.5555555555555556,0.5,0.7,0.42857142857142855,0.8333333333333334,0.75,0.2727272727272727,0.5,1.0,0.8571428571428571,0.8333333333333334,82.53207869974337,18.363636363636363,16.558823529411764,18.09090909090909,15.735294117647058,0.2692307692307692,0.8571428571428571,1.0,0.5,0.19230769230769232,1.0,1.0,0.4,0.34615384615384615,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.038461538461538464,1.0,1.0,1.0,0.15384615384615385,0.75,1.0,0.46153846153846156,0.48946730769230773,0.544625,0.14285714285714285,0.17391304347826086,0.22857142857142856,9.747619047619047,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-200769-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Derek Fisher","Bynum, Odom, World Peace, Brown, Fisher",101115-1885-1897-200769-965,LAL,70.0,1,1.0,4.0,2.0,1.0,,3,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,,,,2.0,,3.0,,1.0,,1.0,1.0,2.0,,,,1.0,5.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.25,,1.25,,0.5,,,,,1.0,,,1.0,,,,1.0,,61.71428571428571,16.5,37.0,16.5,37.0,,,,,,,,,0.5,1.0,1.0,1.0,,,,,0.5,,,0.5,0.43225,,,,,17.2,25.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-200769-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Shannon Brown, Kobe Bryant","Bynum, Odom, World Peace, Brown, Bryant",101115-1885-1897-200769-977,LAL,9.0,1,,-2.0,1.0,1.0,,2,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320.0,1.0,8.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-200770-2575,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Jordan Farmar, Luke Walton","Bynum, Odom, World Peace, Farmar, Walton",101115-1885-1897-200770-2575,LAL,105.0,1,2.0,1.0,3.0,3.0,,6,,,,,1.0,2.0,,,1.0,1.0,,1.0,2.0,1.0,1.0,,5.0,4.0,,,,2.0,,3.0,,,,1.0,1.0,2.0,1.0,,1.0,,5.0,,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,5.0,1.0,1.0,1.0,1.0,1.0,0.5,,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,,,0.5,,,0.5,,,,1.0,,82.28571428571429,17.333333333333332,17.666666666666668,17.333333333333332,17.666666666666668,,,,,0.6666666666666666,0.5,0.5,1.0,,,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,0.45405,,,,,10.7,22.8,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-200770-2756,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Jordan Farmar, Sasha Vujacic","Bynum, Odom, World Peace, Farmar, Vujacic",101115-1885-1897-200770-2756,LAL,557.0,4,9.0,1.0,14.0,14.0,5.0,28,4.0,6.0,2.0,3.0,,3.0,,1.0,1.0,5.0,4.0,4.0,10.0,2.0,9.0,,14.0,13.0,2.0,3.0,7.0,4.0,4.0,6.0,4.0,4.0,2.0,2.0,2.0,4.0,1.0,2.0,,,10.0,2.0,,2.0,5.0,7.0,6.0,13.0,1.0,1.0,,,,,1.0,,,1.0,1.0,7.0,,1.0,,,,,,,7.0,0.5,1.0,1.0,0.2222222222222222,0.2222222222222222,0.4,0.6666666666666666,0.3684210526315789,0.5,0.3684210526315789,0.5,0.47368421052631576,0.2,,,,0.8333333333333334,0.3333333333333333,1.0,0.875,0.46153846153846156,1.0,1.0,0.75,1.0,72.38779174147217,20.142857142857142,19.642857142857142,17.571428571428573,18.714285714285715,0.3157894736842105,0.6666666666666666,0.6666666666666666,0.5,0.15789473684210525,,,,0.05263157894736842,,,,0.2631578947368421,0.2,0.2,1.0,0.21052631578947367,0.42857142857142855,0.6666666666666666,0.7894736842105263,0.5356263157894737,0.5745166666666667,,,0.5,4.2700000000000005,24.333333333333332,1.0,1.0,1.0,0.25,0.25,1.0,0.25,,,,,,,,,1.0,3.0,1.0,1.0,4.0,4.0,1.0,0.25,0.6666666666666666,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5,1.0,0.42857142857142855,0.3333333333333333,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-200770-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Jordan Farmar, Kobe Bryant","Bynum, Odom, World Peace, Farmar, Bryant",101115-1885-1897-200770-977,LAL,282.0,3,5.0,-3.0,8.0,10.0,,18,1.0,1.0,,,,1.0,2.0,4.0,,,,3.0,6.0,,,2.0,8.0,11.0,,,,4.0,2.0,,,,,2.0,,2.0,,1.0,,1.0,4.0,,,,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,2.0,2.0,,4.0,,,3.0,1.0,2.0,,8.0,0.6666666666666666,0.6666666666666666,,,,0.5,,0.5,,0.5714285714285714,,,,,1.0,,0.6666666666666666,,,0.6666666666666666,,,,1.0,,91.91489361702128,19.625,12.5,19.625,12.5,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,0.6666666666666666,0.5,0.5,0.5,,,,,,,,0.16666666666666666,0.4335833333333334,,0.2857142857142857,0.2857142857142857,,12.183333333333332,,,,,,,,,1.0,,1.0,,0.125,,,,,,,,,,,,,,,,,,,,,,1.0,0.3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-2200-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Pau Gasol, Kobe Bryant","Bynum, Odom, World Peace, Gasol, Bryant",101115-1885-1897-2200-977,LAL,180.0,1,3.0,-3.0,6.0,6.0,,12,1.0,2.0,,,,2.0,,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,,5.0,8.0,,,,,2.0,3.0,,,,,1.0,1.0,1.0,,,,3.0,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,1.0,1.0,,2.0,,,,,,,5.0,,,1.0,1.0,1.0,0.2,,0.4166666666666667,,0.4166666666666667,,0.16666666666666666,,,,,1.0,,1.0,1.0,,,,1.0,,96.0,21.0,9.0,21.0,9.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,,,,0.5,0.5081833333333333,,,,,7.4,22.3,,,,,,,,5.0,,5.0,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,4.0,0.53036,1.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.25,0.5,0.5,1.0,0.4,0.5,0.2,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-2575-965,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Luke Walton, Derek Fisher","Bynum, Odom, World Peace, Walton, Fisher",101115-1885-1897-2575-965,LAL,79.0,1,1.0,-1.0,2.0,3.0,,5,1.0,1.0,,,,,,,,,1.0,1.0,1.0,,1.0,,2.0,3.0,,,,2.0,,,,1.0,,1.0,,1.0,,1.0,,,2.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,0.5,,0.5,,0.5,,,,,1.0,,,1.0,,,,,,91.13924050632912,20.0,13.0,19.0,9.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,,0.5,,,1.0,0.57215,,,,,,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-1897-965-977,1610612747,"Andrew Bynum, Lamar Odom, Metta World Peace, Derek Fisher, Kobe Bryant","Bynum, Odom, World Peace, Fisher, Bryant",101115-1885-1897-965-977,LAL,1204.0,9,20.0,10.0,35.0,37.0,4.0,72,7.0,12.0,2.0,3.0,5.0,8.0,1.0,2.0,1.0,3.0,6.0,13.0,22.0,5.0,9.0,2.0,43.0,33.0,3.0,4.0,6.0,10.0,16.0,6.0,6.0,6.0,2.0,5.0,2.0,7.0,,3.0,2.0,,16.0,2.0,,3.0,9.0,13.0,4.0,17.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,,1.0,6.0,4.0,11.0,1.0,9.0,,3.0,5.0,1.0,3.0,,37.0,0.38461538461538464,0.5,0.4,0.5555555555555556,0.5555555555555556,0.5909090909090909,0.75,0.6612903225806451,0.75,0.6515151515151515,0.75,0.2903225806451613,0.09090909090909091,0.16666666666666666,0.3333333333333333,,0.6428571428571429,0.2222222222222222,1.0,0.7058823529411765,0.3076923076923077,,0.5,0.3333333333333333,1.0,86.11295681063123,17.142857142857142,16.324324324324323,16.97142857142857,15.72972972972973,0.3870967741935484,0.5833333333333334,0.7,0.42857142857142855,0.25806451612903225,0.625,0.625,0.4,0.06451612903225806,0.5,0.5,,0.0967741935483871,0.3333333333333333,0.3333333333333333,,0.1935483870967742,0.75,0.6666666666666666,0.6774193548387096,0.5123,0.5272,0.09090909090909091,0.125,0.13953488372093023,5.531818181818182,25.055555555555557,4.0,4.0,2.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,2.0,3.0,2.0,,0.05714285714285714,1.0,1.0,1.0,,,,,,2.0,1.0,,,0.5,0.6666666666666666,,1.0,1.0,,,,,1.0,0.548375,,1.0,,,,,1.0,,,,,,,,0.5,,,,,1.0,9.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
101115-1885-200747-200769-200770,1610612747,"Andrew Bynum, Lamar Odom, Adam Morrison, Shannon Brown, Jordan Farmar","Bynum, Odom, Morrison, Brown, Farmar",101115-1885-200747-200769-200770,LAL,88.0,1,1.0,,2.0,2.0,1.0,4,,1.0,,1.0,,1.0,,1.0,,,,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,2.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,,1.0,0.3333333333333333,1.0,1.0,1.0,,65.45454545454545,32.0,12.0,23.0,12.0,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,1.0,,0.3333333333333333,0.40863333333333335,0.4988,0.25,0.25,,9.666666666666666,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2010,2009-10,False
