EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,DefensiveGoaltends,FirstChancePoints,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,Corner3FGA,PenaltyCorner3FGA,PenaltyFG2M,PenaltyFG3A,PenaltyPoints,AtRimAssists,DefThreePtRebounds,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,DefThreePtReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,PenaltyCorner3Frequency,PenaltyPointsPct,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,BlocksRecoveredPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceTurnovers,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,Corner3Assists,Loose Ball Fouls Drawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,Loose Ball Fouls,AtRimPctBlocked,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FTOffRebounds,SelfOReb,LostBallSteals,Technical Free Throw Trips,BlockedShortMidRange,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,Defensive 3 Seconds Violations,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Arc3PctBlocked,SecondChanceCorner3FGM,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,BlockedLongMidRange,3SecondViolations,OffensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,team_id,year,season,team_vs
101110-200746-200750-201573-201967,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Dante Cunningham","Webster, Aldridge, Roy, Bayless, Cunningham",101110-200746-200750-201573-201967,POR,85.0,1,1.0,-1.0,3.0,2.0,3.0,5.0,,,,,1.0,,2.0,1.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,,,,,,1.0,2.0,,1.0,1.0,2.0,,,,,3.0,,,,,0.125,0.3333333333333333,0.5,,,,0.5,,,84.70588235294117,15.333333333333334,19.5,15.333333333333334,19.5,,,,,,,,,0.3333333333333333,1.0,0.5330333333333334,0.5330333333333334,,,,25.6,1.0,2.0,,2.0,,,,1.0,1.0,,1.0,1.0,,,0.125,1.0,,1.0,0.6666666666666666,,,,,,1.0,1.0,,,,2.0,,,,1.0,,,,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,0.5,,,1.0,0.3333333333333333,,,,1.0,,,,,,,,,,0.6666666666666666,,0.3333333333333333,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-200750-201573-2581,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Steve Blake","Webster, Aldridge, Roy, Bayless, Blake",101110-200746-200750-201573-2581,POR,963.0,6,16.0,7.0,32.0,32.0,20.0,64.0,1.0,2.0,5.0,11.0,5.0,12.0,22.0,11.0,5.0,41.0,34.0,15.0,6.0,18.0,4.0,1.0,3.0,7.0,,1.0,18.0,8.0,,11.0,18.0,3.0,6.0,5.0,8.0,,2.0,,31.0,20.0,0.25,0.2727272727272727,0.5454545454545454,0.5454545454545454,0.5540540540540541,0.3333333333333333,0.045454545454545456,,,0.8,0.7333333333333333,0.5,1.0,95.70093457943925,14.3125,15.78125,13.96875,14.59375,0.06060606060606061,0.5,0.5,,0.3333333333333333,0.45454545454545453,0.45454545454545453,0.2,0.15151515151515152,0.6060606060606061,0.5017765625,0.5057386363636364,0.05714285714285714,0.08333333333333333,10.381818181818183,25.845454545454547,0.625,22.0,6.0,9.0,6.0,3.0,8.0,8.0,28.0,2.0,3.0,28.0,0.5333333333333333,0.5434782608695652,0.56,0.6,1.0,0.5,0.2727272727272727,0.6666666666666666,0.75,0.3333333333333333,0.18181818181818182,0.13043478260869565,0.6829268292682927,7.0,1.0,3.0,5.0,7.0,1.0,,,5.0,4.0,2.0,4.0,1.0,1.0,10.0,3.0,12.0,2.0,1.0,4.0,1.0,2.0,4.0,7.0,4.0,2.0,1.0,1.0,,,,,1.0,,,1.0,2.0,1.0,,1.0,1.0,,2.0,1.0,0.36363636363636365,1.0,0.4,0.5,0.7,0.7142857142857143,1.0,0.4,0.3333333333333333,0.375,0.3333333333333333,,0.5,0.6666666666666666,1.0,0.2,0.2,1.0,0.6,0.3333333333333333,,,,0.30434782608695654,0.7142857142857143,0.21739130434782608,0.25,0.5200666666666667,0.24390243902439024,,1.0,3.0,0.375,0.2,3.0,2.0,3.0,3.0,,0.5,0.5,1.0,0.6666666666666666,,2.0,0.1111111111111111,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,0.06666666666666667,0.2,,,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,1610612757,2010,2009-10,False
101110-200746-200750-201573-436,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Juwan Howard","Webster, Aldridge, Roy, Bayless, Howard",101110-200746-200750-201573-436,POR,1019.0,7,17.0,8.0,26.0,24.0,14.0,50.0,6.0,9.0,2.0,6.0,2.0,10.0,21.0,6.0,6.0,32.0,24.0,11.0,4.0,16.0,2.0,,2.0,4.0,2.0,,10.0,8.0,2.0,14.0,20.0,5.0,8.0,8.0,7.0,1.0,3.0,,28.0,14.0,0.2,0.2222222222222222,0.47619047619047616,0.48148148148148145,0.5333333333333333,0.2222222222222222,,,1.0,0.8,0.8571428571428571,0.5,0.8571428571428571,70.65750736015701,19.884615384615383,20.916666666666668,17.846153846153847,19.833333333333332,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.3333333333333333,,0.07407407407407407,0.4444444444444444,0.4587907407407407,0.45775666666666665,0.10344827586206896,0.13043478260869565,10.504761904761905,23.883333333333336,0.5384615384615384,5.0,2.0,6.0,4.0,3.0,4.0,4.0,16.0,,4.0,16.0,0.36363636363636365,0.4666666666666667,0.5,1.0,1.0,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,,0.14814814814814814,0.2,0.5,5.0,1.0,2.0,1.0,3.0,1.0,,,1.0,2.0,2.0,4.0,,2.0,4.0,2.0,6.0,2.0,1.0,2.0,1.0,,6.0,6.0,,,2.0,1.0,,,1.0,,2.0,2.0,,,1.0,,,,,2.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5454545454545454,,0.4,0.75,,0.75,,,0.5,0.5,1.0,0.3333333333333333,0.5,,,,0.2,0.3333333333333333,0.06666666666666667,0.5,0.5217416666666667,0.125,,1.0,2.0,0.5,1.0,1.0,1.0,,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,,1.0,,2.0,,,,1.0,,,,,,,,0.06666666666666667,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-200750-201573-948,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Jerryd Bayless, Marcus Camby","Webster, Aldridge, Roy, Bayless, Camby",101110-200746-200750-201573-948,POR,201.0,3,3.0,4.0,6.0,5.0,3.0,11.0,1.0,1.0,1.0,1.0,,3.0,3.0,,2.0,8.0,4.0,1.0,2.0,4.0,,,1.0,1.0,,,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,,1.0,,8.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,0.875,,,,1.0,0.5,0.5,1.0,,78.80597014925372,15.166666666666666,22.0,15.166666666666666,19.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,,0.3333333333333333,0.40093333333333336,0.2854,0.25,0.25,9.6,,0.5,3.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,,1.0,0.3333333333333333,1.0,1.0,1.0,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-200750-201587-436,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Nicolas Batum, Juwan Howard","Webster, Aldridge, Roy, Batum, Howard",101110-200746-200750-201587-436,POR,15.0,1,,2.0,1.0,,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,96.0,15.0,,15.0,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-200750-201967-2581,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Dante Cunningham, Steve Blake","Webster, Aldridge, Roy, Cunningham, Blake",101110-200746-200750-201967-2581,POR,329.0,3,5.0,-9.0,9.0,11.0,,20.0,1.0,4.0,1.0,3.0,1.0,3.0,8.0,1.0,,6.0,15.0,,2.0,4.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,2.0,3.0,1.0,3.0,2.0,,,,,6.0,,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,0.1111111111111111,,,,1.0,0.6666666666666666,1.0,,87.53799392097264,20.444444444444443,13.181818181818182,18.666666666666668,11.636363636363637,0.4444444444444444,0.25,0.25,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.1111111111111111,0.2222222222222222,0.4288222222222222,,,,11.225,24.8,,11.0,1.0,1.0,,,,,,,1.0,,,,,0.5,,0.5,0.1111111111111111,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,2.0,,,,,,,,,1.0,0.2,,0.16666666666666666,,,0.5,,,,,,,,1.0,,,,,,,0.5916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-200750-2038-2581,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Joel Przybilla, Steve Blake","Webster, Aldridge, Roy, Przybilla, Blake",101110-200746-200750-2038-2581,POR,6151.0,15,103.0,-17.0,186.0,186.0,23.0,372.0,7.0,25.0,20.0,57.0,25.0,49.0,120.0,42.0,38.0,178.0,195.0,13.0,48.0,50.0,24.0,6.0,24.0,37.0,2.0,11.0,87.0,46.0,4.0,62.0,87.0,11.0,33.0,48.0,46.0,4.0,17.0,2.0,150.0,23.0,0.4897959183673469,0.5454545454545454,0.4083333333333333,0.43209876543209874,0.489010989010989,0.25925925925925924,0.05,0.04,1.0,0.7076923076923077,0.7532467532467533,0.5416666666666666,0.8,87.08827832872704,18.037634408602152,15.03225806451613,17.467741935483872,14.575268817204302,0.15432098765432098,0.28,0.2916666666666667,0.2857142857142857,0.35185185185185186,0.3508771929824561,0.35714285714285715,0.55,0.15432098765432098,0.49382716049382713,0.48650962732919256,0.4628722222222222,0.10734463276836158,0.12781954887218044,10.784166666666666,24.859523809523807,0.12365591397849462,8.0,22.0,38.0,17.0,3.0,5.0,6.0,29.0,11.0,12.0,29.0,0.38461538461538464,0.5,0.58,1.0,0.8181818181818182,1.0,0.2345679012345679,0.5789473684210527,0.6470588235294118,0.5,0.10493827160493827,0.15789473684210525,0.16292134831460675,21.0,9.0,11.0,1.0,3.0,7.0,,,3.0,14.0,9.0,15.0,,,28.0,10.0,39.0,10.0,7.0,13.0,6.0,5.0,20.0,25.0,13.0,10.0,12.0,9.0,21.0,1.0,3.0,4.0,33.0,2.0,7.0,4.0,5.0,13.0,11.0,13.0,9.0,,5.0,0.9285714285714286,0.3333333333333333,,0.34146341463414637,0.6,0.6,0.7368421052631579,0.36363636363636365,0.2898550724637681,0.19230769230769232,0.2631578947368421,0.5333333333333333,0.2222222222222222,0.2222222222222222,0.17647058823529413,0.6923076923076923,0.28,0.28,0.8571428571428571,0.7333333333333333,0.8181818181818182,,,,0.15789473684210525,0.3333333333333333,0.15789473684210525,0.2916666666666667,0.5110230769230769,0.15730337078651685,4.0,1.0,3.0,0.5,0.3333333333333333,7.0,2.0,10.0,7.0,5.0,0.4117647058823529,0.4117647058823529,1.0,0.6666666666666666,3.0,3.0,0.10526315789473684,,1.0,,,5.0,3.0,,2.0,,,,0.2222222222222222,0.05555555555555555,,4.0,1.0,1.0,0.1111111111111111,1.0,,,2.0,0.017543859649122806,,,0.045454545454545456,,,1.0,,,,,1610612757,2010,2009-10,False
101110-200746-200750-2566-2581,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Travis Outlaw, Steve Blake","Webster, Aldridge, Roy, Outlaw, Blake",101110-200746-200750-2566-2581,POR,374.0,3,6.0,1.0,10.0,10.0,3.0,20.0,,,2.0,5.0,,3.0,13.0,1.0,3.0,12.0,11.0,6.0,,6.0,,,,1.0,,,3.0,2.0,1.0,3.0,9.0,,4.0,4.0,3.0,,,,9.0,3.0,,,0.23076923076923078,0.32142857142857145,0.36666666666666664,0.07142857142857142,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,77.00534759358288,21.2,16.2,20.5,16.2,,,,,0.35714285714285715,0.4,0.4,,,0.6428571428571429,0.4964571428571429,0.5032166666666666,,,7.238461538461538,23.2,0.3,8.0,1.0,8.0,1.0,,1.0,,5.0,,,5.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,,1.0,,0.5714285714285714,0.125,0.125,,0.07142857142857142,,0.4166666666666667,3.0,,4.0,,4.0,,,,,1.0,,4.0,,,3.0,3.0,3.0,,,1.0,,,6.0,6.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,1.0,,1.0,,,0.2,,0.6,,0.6,0.5714285714285714,,0.6666666666666666,,,,,,1.0,,,,,0.6666666666666666,,,,0.565675,0.25,,,,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,2.0,,1.0,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-200750-2581-436,1610612757,"Martell Webster, LaMarcus Aldridge, Brandon Roy, Steve Blake, Juwan Howard","Webster, Aldridge, Roy, Blake, Howard",101110-200746-200750-2581-436,POR,453.0,5,8.0,6.0,15.0,14.0,9.0,29.0,,2.0,3.0,4.0,1.0,4.0,8.0,2.0,5.0,16.0,10.0,3.0,4.0,4.0,1.0,,2.0,3.0,,1.0,7.0,5.0,,5.0,6.0,,2.0,7.0,7.0,,1.0,,16.0,9.0,0.5,0.5,0.5,0.55,0.6153846153846154,0.2,,,,0.8333333333333334,0.7142857142857143,1.0,1.0,92.18543046357617,16.266666666666666,14.928571428571429,16.266666666666666,14.0,0.2,,,,0.4,0.75,0.75,0.3333333333333333,0.1,0.4,0.49402,0.58702,0.09090909090909091,0.1111111111111111,10.45,24.6,0.6,8.0,1.0,2.0,1.0,1.0,2.0,2.0,10.0,1.0,,10.0,0.6666666666666666,0.7,0.7142857142857143,,0.5,,0.2,0.5,0.5,1.0,0.1,0.2,0.625,,,,1.0,2.0,,,,1.0,1.0,,,,,,3.0,3.0,,,1.0,,,1.0,1.0,3.0,,,,3.0,,,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,0.5,,0.5,,,,,0.25,,0.2,,0.5,,,1.0,,,,,,,,,0.4,0.5,0.2,,,,,,1.0,0.5,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,3.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201141-2566-2581,1610612757,"Martell Webster, LaMarcus Aldridge, Greg Oden, Travis Outlaw, Steve Blake","Webster, Aldridge, Oden, Outlaw, Blake",101110-200746-201141-2566-2581,POR,52.0,1,1.0,,2.0,2.0,2.0,4.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,1.0,,2.0,2.0,,,,,,,,,2.0,,,,,,,,,,1.0,1.0,,,110.76923076923076,17.0,9.0,17.0,9.0,,,,,1.0,,,,,,0.3658,0.3658,,,21.3,,1.0,2.0,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201573-201587,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Nicolas Batum","Webster, Aldridge, Fernandez, Bayless, Batum",101110-200746-201164-201573-201587,POR,139.0,3,2.0,5.0,10.0,10.0,10.0,20.0,,,,,1.0,3.0,4.0,4.0,1.0,16.0,11.0,4.0,,6.0,1.0,,,2.0,,,6.0,,1.0,3.0,3.0,,8.0,1.0,2.0,,1.0,,16.0,10.0,,,0.75,0.9375,0.8888888888888888,0.5,,,0.5,,0.6666666666666666,,,207.19424460431654,5.9,8.0,5.9,6.2,,,,,,,,,0.125,1.0,0.5776125,0.5776125,0.1111111111111111,0.2,,23.375,1.0,10.0,3.0,4.0,3.0,3.0,3.0,4.0,16.0,,2.0,16.0,0.75,0.9375,0.8888888888888888,0.6666666666666666,,0.5,0.5,0.75,0.75,,0.375,0.375,1.0,,,,3.0,4.0,1.0,,,1.0,3.0,,,,,,1.0,6.0,,1.0,2.0,,,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,7.0,,0.6666666666666666,0.75,,0.75,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,0.5,0.75,0.125,1.0,,,,1.0,3.0,0.75,1.0,2.0,2.0,,2.0,,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,3.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201573-201965,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Jeff Ayres","Webster, Aldridge, Fernandez, Bayless, Ayres",101110-200746-201164-201573-201965,POR,203.0,1,3.0,-7.0,7.0,8.0,,15.0,,,1.0,2.0,,2.0,3.0,1.0,,7.0,14.0,,4.0,,,,2.0,3.0,,1.0,7.0,1.0,,1.0,2.0,2.0,4.0,1.0,,,,,5.0,,1.0,1.0,0.6666666666666666,0.875,0.875,0.25,,,,1.0,1.0,,,106.4039408866995,14.857142857142858,12.375,13.714285714285714,12.375,,,,,0.5,0.5,0.5,1.0,,0.5,0.5185125,,,,12.933333333333332,24.1,,6.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,0.25,1.0,1.0,1.0,0.25,,,1.0,,,,,,,,,1.0,1.0,1.0,,,2.0,,3.0,,,1.0,,,1.0,1.0,,,2.0,2.0,2.0,1.0,,,4.0,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,0.5,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,0.4024,0.2857142857142857,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201573-201967,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Dante Cunningham","Webster, Aldridge, Fernandez, Bayless, Cunningham",101110-200746-201164-201573-201967,POR,863.0,5,14.0,-5.0,29.0,28.0,10.0,57.0,1.0,3.0,3.0,9.0,5.0,6.0,14.0,8.0,4.0,22.0,27.0,3.0,8.0,4.0,5.0,2.0,4.0,6.0,1.0,1.0,14.0,6.0,2.0,11.0,11.0,1.0,6.0,7.0,6.0,,2.0,,22.0,10.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.4090909090909091,0.44,0.36363636363636365,0.14285714285714285,,1.0,0.6,0.5625,0.6,0.3333333333333333,95.11008111239862,15.689655172413794,14.571428571428571,15.448275862068966,13.785714285714286,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.4090909090909091,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.22727272727272727,0.45454545454545453,0.46892045454545456,0.48058333333333336,0.08333333333333333,0.125,13.785714285714286,24.05,0.3448275862068966,4.0,2.0,2.0,3.0,1.0,2.0,3.0,14.0,2.0,3.0,14.0,0.6666666666666666,0.8333333333333334,0.7777777777777778,0.5,1.0,0.4,0.09090909090909091,1.0,1.0,1.0,0.13636363636363635,0.16666666666666666,0.6363636363636364,1.0,,,1.0,1.0,1.0,,1.0,2.0,2.0,,,,1.0,,4.0,6.0,,1.0,2.0,1.0,,,,2.0,1.0,1.0,1.0,2.0,,,,3.0,,2.0,1.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,0.25,,0.25,,,,0.3333333333333333,,,,,,,,,0.2,0.2,1.0,,,1.0,,,0.16666666666666666,1.0,0.3333333333333333,0.2,,,,1.0,2.0,0.6666666666666666,0.5,1.0,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,0.2222222222222222,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201573-2038,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Joel Przybilla","Webster, Aldridge, Fernandez, Bayless, Przybilla",101110-200746-201164-201573-2038,POR,54.0,2,1.0,2.0,3.0,2.0,3.0,5.0,,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,2.0,1.0,,,,,,,2.0,,2.0,2.0,,1.0,,,,,,2.0,3.0,,,1.0,0.5,0.5,0.5,,,,1.0,1.0,,1.0,133.33333333333334,9.666666666666666,12.5,9.666666666666666,12.5,,,,,,,,,0.5,1.0,0.586125,0.586125,,,,24.3,1.0,,1.0,1.0,,,1.0,1.0,2.0,,,2.0,1.0,0.5,0.5,,1.0,,0.5,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
101110-200746-201164-201573-2581,1610612757,"Martell Webster, LaMarcus Aldridge, Rudy Fernandez, Jerryd Bayless, Steve Blake","Webster, Aldridge, Fernandez, Bayless, Blake",101110-200746-201164-201573-2581,POR,3.0,1,,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,480.0,3.0,,3.0,,,,,,1.0,,,,,,0.2395,0.2395,,,17.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612757,2010,2009-10,False
