EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,HeaveAttempts,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceEfgPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,ThreePtAssists,Arc3Assists,LongMidRangeAssists,Assisted3sPct,PenaltyFg3Pct,LongMidRangePctAssisted,Arc3PctAssisted,PenaltyArc3Accuracy,SecondChanceAtRimFGA,SecondChanceFG2A,OffLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,Corner3FGM,Corner3FGA,Fg2aBlocked,FTDefRebounds,DeadBallTurnovers,LostBallTurnovers,Travels,Offensive Fouls,Offensive Fouls Drawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,SecondChanceAtRimAccuracy,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,BadPassSteals,PenaltyTurnovers,SelfOReb,SelfORebPct,Corner3Assists,BadPassOutOfBoundsTurnovers,Corner3PctAssisted,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,FTOffRebounds,BlockedShortMidRange,OffFTReboundPct,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,3SecondViolations,SecondChanceTurnovers,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefensiveGoaltends,Blocked3s,BlockedArc3,BlockedCorner3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
1729-1730-1884-201154-201569,1610612746,"Ricky Davis, Brian Skinner, Baron Davis, Al Thornton, Eric Gordon","Davis, Skinner, Davis, Thornton, Gordon",1729-1730-1884-201154-201569,LAC,193.0,1,3.0,-3.0,6.0,5.0,6.0,3.0,2.0,11.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,9.0,1.0,1.0,2.0,4.0,1.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,6.0,6.0,0.5,0.5,0.4,0.4,0.5,0.5,0.5,0.2,0.5,1.0,0.5,0.5,1.0,1.0,82.07253886010362,15.166666666666666,20.4,13.833333333333334,19.4,0.4,0.5,0.5,0.2,1.0,1.0,0.2,0.2,0.4,0.5,0.2,0.6,0.4663,0.4663,0.3333333333333333,0.4,0.16666666666666666,1.0,7.675,42.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-1884-201154-948,1610612746,"Ricky Davis, Brian Skinner, Baron Davis, Al Thornton, Marcus Camby","Davis, Skinner, Davis, Thornton, Camby",1729-1730-1884-201154-948,LAC,160.0,1,3.0,7.0,4.0,4.0,,4.0,1.0,8.0,2.0,2.0,,,1.0,1.0,,2.0,,3.0,3.0,2.0,1.0,10.0,3.0,,3.0,,,,,,2.0,,,,3.0,1.0,4.0,,,,1.0,1.0,,,7.0,,,1.0,,0.9,,0.9,1.5,,0.4,,,0.75,1.0,,,72.0,19.75,20.25,18.75,19.25,0.4,1.0,1.0,0.2,1.0,1.0,,0.4,,,,0.8,0.5241399999999999,,,,0.3,,2.733333333333333,26.65,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,0.6666666666666666,0.6666666666666666,0.5,1.0,0.5,1.5,0.75,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-1884-201569-948,1610612746,"Ricky Davis, Brian Skinner, Baron Davis, Eric Gordon, Marcus Camby","Davis, Skinner, Davis, Gordon, Camby",1729-1730-1884-201569-948,LAC,47.0,1,1.0,2.0,3.0,2.0,,2.0,,5.0,,,,,,,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,2.0,,,,1.0,,1.0,,,,,,,,2.0,,,1.0,,0.5,,0.5,,,0.5,,,1.0,,,,153.19148936170214,8.666666666666666,10.5,8.666666666666666,10.5,,,,,,,0.5,0.5,,,,0.5,0.375975,,,,,,16.4,28.0,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-1884-2446-948,1610612746,"Ricky Davis, Brian Skinner, Baron Davis, Rasual Butler, Marcus Camby","Davis, Skinner, Davis, Butler, Camby",1729-1730-1884-2446-948,LAC,103.0,1,2.0,8.0,3.0,3.0,2.0,3.0,,6.0,1.0,1.0,,,,,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,,,,1.0,1.0,1.0,,5.0,2.0,,,,2.0,,2.0,,,,1.0,1.0,1.0,1.0,8.0,5.0,2.0,1.0,1.0,1.1666666666666667,1.25,1.3333333333333333,,1.25,0.3333333333333333,,,1.0,,,,83.88349514563107,15.333333333333334,19.0,15.333333333333334,19.0,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,,,0.5,0.6666666666666666,0.4799166666666667,0.442725,0.3333333333333333,0.5,,0.625,11.05,25.7,0.6666666666666666,1.0,,,1.0,,,2.0,,1.0,1.0,1.0,2.0,,,5.0,,2.0,,0.5,0.5,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-200776-200779-200783,1610612746,"Ricky Davis, Brian Skinner, Mardy Collins, Steve Novak, Craig Smith","Davis, Skinner, Collins, Novak, Smith",1729-1730-200776-200779-200783,LAC,104.0,1,2.0,-2.0,4.0,4.0,1.0,,1.0,8.0,,1.0,,,,,1.0,1.0,,,2.0,1.0,2.0,2.0,4.0,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,1.0,2.0,,1.0,2.0,,1.0,,,,,0.25,,,0.3333333333333333,0.5,,0.5,0.3333333333333333,,,110.76923076923076,16.0,10.0,15.5,9.0,0.3333333333333333,,,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.45389999999999997,,0.25,0.3333333333333333,,,8.65,26.3,0.25,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-200776-201569-2446,1610612746,"Ricky Davis, Brian Skinner, Mardy Collins, Eric Gordon, Rasual Butler","Davis, Skinner, Collins, Gordon, Butler",1729-1730-200776-201569-2446,LAC,14.0,1,,2.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,2.0,,,,1.0,1.0,,,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,102.85714285714286,14.0,,14.0,,,,,1.0,1.0,1.0,,,,,,,0.2963,0.2963,,,,1.0,7.7,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-200779-200783-2742,1610612746,"Ricky Davis, Brian Skinner, Steve Novak, Craig Smith, Sebastian Telfair","Davis, Skinner, Novak, Smith, Telfair",1729-1730-200779-200783-2742,LAC,429.0,1,7.0,4.0,14.0,13.0,,,2.0,27.0,,1.0,,,,1.0,4.0,2.0,,1.0,6.0,4.0,4.0,12.0,8.0,,,,,,,,2.0,,2.0,3.0,6.0,3.0,9.0,2.0,3.0,,3.0,4.0,,2.0,12.0,,,0.16666666666666666,,0.4,,0.5,,,0.4,0.4,1.0,0.7142857142857143,0.42857142857142855,,1.0,90.62937062937063,15.428571428571429,16.384615384615383,13.0,15.76923076923077,0.1,,,0.1,,,0.4,0.2,,,,0.5,0.46692,,0.16666666666666666,0.25,,,13.483333333333334,24.475,,1.0,,1.0,2.0,,1.0,,3.0,2.0,1.0,,1.0,,,3.0,1.0,2.0,,,,0.5,,0.5,,0.5,0.5,1.0,,,1.0,,,0.5,0.5,0.3333333333333333,,0.5,1.0,1.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,,0.6,,0.25,0.25,,,3.0,1.0,1.0,,0.5,,,1.0,,1.0,2.0,0.3333333333333333,0.3333333333333333,0.36625,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-200783-201154-2742,1610612746,"Ricky Davis, Brian Skinner, Craig Smith, Al Thornton, Sebastian Telfair","Davis, Skinner, Smith, Thornton, Telfair",1729-1730-200783-201154-2742,LAC,422.0,3,7.0,7.0,12.0,12.0,,3.0,3.0,24.0,2.0,2.0,,,1.0,3.0,7.0,1.0,,8.0,12.0,1.0,,19.0,12.0,,6.0,,,,,,8.0,,2.0,,6.0,2.0,8.0,1.0,3.0,,3.0,,,,13.0,,,0.6666666666666666,,0.7307692307692307,,0.7307692307692307,1.0,,0.07692307692307693,0.5,,0.6,0.5,,,81.8957345971564,17.083333333333332,18.083333333333332,16.083333333333332,16.833333333333332,0.15384615384615385,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.5384615384615384,0.07692307692307693,,,,0.23076923076923078,0.45059230769230774,,,,0.3157894736842105,,13.808333333333332,25.0,,1.0,,,1.0,,,8.0,,1.0,1.0,4.0,5.0,1.0,,11.0,,6.0,,0.5,0.5714285714285714,1.0,,1.0,1.0,0.6,,,1.0,1.0,0.5,0.5,,1.0,1.0,,,1.0,5.0,,,,,1.0,1.0,,1.0,,,,0.7142857142857143,0.7142857142857143,,,3.0,1.0,1.0,3.0,1.0,,0.6,1.0,,1.0,3.0,0.5,0.3333333333333333,0.4701,,,,,1.0,,,1.0,,,,,,0.5,,,,,1.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-200783-201569-2742,1610612746,"Ricky Davis, Brian Skinner, Craig Smith, Eric Gordon, Sebastian Telfair","Davis, Skinner, Smith, Gordon, Telfair",1729-1730-200783-201569-2742,LAC,156.0,1,3.0,1.0,3.0,4.0,,,1.0,7.0,1.0,1.0,,,,,1.0,1.0,,2.0,2.0,2.0,,4.0,3.0,,2.0,,,,,,2.0,,,1.0,3.0,1.0,4.0,,,,2.0,,,,2.0,,,1.0,,0.5,,0.5,1.0,,0.5,,1.0,1.0,0.5,,,64.61538461538461,28.0,18.0,23.0,18.0,0.25,1.0,1.0,,,,0.25,0.25,,,,0.75,0.512725,,,,0.5,,8.2,24.9,,,,,,,,2.0,,1.0,,1.0,1.0,1.0,,2.0,1.0,2.0,,0.5,0.5,,,,1.0,1.0,0.5,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,1.0,0.25,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
1729-1730-200783-2446-2742,1610612746,"Ricky Davis, Brian Skinner, Craig Smith, Rasual Butler, Sebastian Telfair","Davis, Skinner, Smith, Butler, Telfair",1729-1730-200783-2446-2742,LAC,272.0,1,5.0,-1.0,9.0,8.0,1.0,,,17.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,3.0,5.0,,5.0,11.0,12.0,,,,1.0,,,,6.0,,,,1.0,,1.0,,1.0,,3.0,6.0,,3.0,11.0,,1.0,0.6,,0.6,,0.6875,,,,,,0.5,,,,90.0,12.777777777777779,19.625,12.777777777777779,18.875,0.6,0.3333333333333333,0.3333333333333333,0.2,1.0,1.0,0.2,,1.0,,,0.6,0.49404000000000003,0.6227,0.375,0.375,,,4.42,,0.1111111111111111,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612746,2010,2009-10,True
