EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,AtRimAssists,FTDefRebounds,SelfOReb,BadPassTurnovers,Offensive Fouls,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,ShortMidRangePctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,SelfORebPct,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,FG3M,PtsAssisted3s,ThreePtAssists,Corner3Assists,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,Arc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,PenaltyFg3Pct,OffAtRimReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,AtRimPctBlocked,PenaltyCorner3FGA,Travels,NonShootingPenaltyNonTakeFouls,PenaltyCorner3Frequency,BadPassOutOfBoundsTurnovers,3SecondViolations,SecondChanceFtPoints,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,PenaltyCorner3FGM,PenaltyCorner3Accuracy,FTOffRebounds,BlockedLongMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceArc3FGM,Loose Ball Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Arc3PctBlocked,BlockedCorner3,OffensiveGoaltends,team_id,year,season,team_vs
101126-1718-2570-708-951,1610612738,"Nate Robinson, Paul Pierce, Kendrick Perkins, Kevin Garnett, Ray Allen","Robinson, Pierce, Perkins, Garnett, Allen",101126-1718-2570-708-951,BOS,244.0,4,4.0,,8.0,8.0,4.0,2.0,,16.0,1.0,2.0,,,1.0,1.0,1.0,,2.0,2.0,2.0,3.0,2.0,2.0,9.0,9.0,,,,,1.0,2.0,1.0,4.0,2.0,2.0,2.0,,1.0,1.0,,2.0,,,2.0,1.0,4.0,,4.0,,,2.0,,1.0,,2.0,,,2.0,2.0,,2.0,3.0,1.0,9.0,4.0,4.0,0.5,0.5,0.6666666666666666,,,0.7,,0.5,0.75,,0.5,0.4,,,1.0,1.0,,1.0,,1.0,,,,,1.0,94.42622950819673,16.25,14.25,16.25,14.25,0.4,0.5,0.5,0.2,1.0,1.0,,,0.4,,0.3333333333333333,,0.6666666666666666,0.8,0.47402,,0.46340000000000003,0.2,0.3333333333333333,,0.4444444444444444,3.3333333333333335,25.85,0.5,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,,,,1.0,,0.5,0.5,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,0.5,,,,,0.5,0.5,,0.5,0.5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-1718-2605-739-951,1610612738,"Nate Robinson, Paul Pierce, Marquis Daniels, Rasheed Wallace, Ray Allen","Robinson, Pierce, Daniels, Wallace, Allen",101126-1718-2605-739-951,BOS,87.0,1,1.0,,2.0,2.0,,,,4.0,,,,,,1.0,1.0,,,,1.0,1.0,,1.0,3.0,3.0,,,,,,,,,2.0,,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,2.0,1.0,3.0,,,1.0,1.0,1.0,,,1.0,,,0.75,,,,,,,,,,,,,,,,,66.20689655172414,25.0,18.5,25.0,18.5,,,,1.0,1.0,1.0,1.0,,,,,,,,0.3846,,,0.5,0.5,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-1718-2754-708-739,1610612738,"Nate Robinson, Paul Pierce, Tony Allen, Kevin Garnett, Rasheed Wallace","Robinson, Pierce, Allen, Garnett, Wallace",101126-1718-2754-708-739,BOS,263.0,1,4.0,-9.0,8.0,8.0,,,,16.0,1.0,1.0,,,,1.0,1.0,2.0,,,3.0,4.0,,1.0,7.0,16.0,,,,,,,,,,6.0,,,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,2.0,,,4.0,,,,2.0,,3.0,1.0,1.0,7.0,,,,,0.75,,,0.75,,,0.875,,,,,,0.5,0.25,,,,0.25,,,,,,87.60456273764258,17.75,15.125,17.75,13.0,0.25,1.0,1.0,0.25,1.0,1.0,,0.5,,,,,,0.25,0.50425,,,0.25,0.25,,,11.075,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-1718-708-739-951,1610612738,"Nate Robinson, Paul Pierce, Kevin Garnett, Rasheed Wallace, Ray Allen","Robinson, Pierce, Garnett, Wallace, Allen",101126-1718-708-739-951,BOS,217.0,2,4.0,1.0,5.0,5.0,2.0,,,10.0,1.0,2.0,,,1.0,,,1.0,1.0,,2.0,3.0,1.0,2.0,6.0,5.0,,,,,1.0,,2.0,2.0,,4.0,1.0,1.0,,,,,,,1.0,1.0,3.0,,3.0,,,,,,,,,,1.0,1.0,,2.0,2.0,1.0,6.0,2.0,2.0,,,0.6666666666666666,,,0.5,,,0.6,,0.5,0.25,0.3333333333333333,,,0.5,,1.0,,0.6666666666666666,,,,0.5,1.0,66.3594470046083,18.4,25.0,18.4,25.0,0.5,0.5,1.0,,,,,0.25,0.25,,1.0,,,0.75,0.4460125,,0.447,0.2,0.25,,0.3333333333333333,8.0,25.3,0.4,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-1718-714-739-951,1610612738,"Nate Robinson, Paul Pierce, Michael Finley, Rasheed Wallace, Ray Allen","Robinson, Pierce, Finley, Wallace, Allen",101126-1718-714-739-951,BOS,37.0,1,1.0,,1.0,1.0,,1.0,1.0,2.0,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,0.5,1.0,,,,77.83783783783784,21.0,16.0,18.0,16.0,,,,,,,,0.5,0.5,,,,,0.5,0.42495,0.4644,,,,,,18.1,25.2,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-200765-2754-739,1610612738,"Nate Robinson, Shelden Williams, Rajon Rondo, Tony Allen, Rasheed Wallace","Robinson, Williams, Rondo, Allen, Wallace",101126-200749-200765-2754-739,BOS,185.0,1,3.0,1.0,6.0,5.0,,,1.0,11.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,2.0,,,,,,,2.0,1.0,1.0,,,,,1.0,,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,,1.0,,1.0,,,1.0,3.0,,2.0,2.0,1.0,2.0,,,,,0.25,1.0,,0.2,1.0,,0.3333333333333333,1.0,,0.2,0.25,,1.0,1.0,,,1.0,0.6666666666666666,0.25,,1.0,1.0,,85.62162162162161,15.0,19.0,15.0,18.6,0.4,0.5,1.0,0.2,,,,0.2,0.2,1.0,,,,0.6,0.52696,,,0.16666666666666666,0.2,0.5,,6.675,26.4,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-201175-2605-2754,1610612738,"Nate Robinson, Shelden Williams, Glen Davis, Marquis Daniels, Tony Allen","Robinson, Williams, Davis, Daniels, Allen",101126-200749-201175-2605-2754,BOS,434.0,3,7.0,-1.0,15.0,15.0,15.0,15.0,1.0,30.0,2.0,3.0,,2.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,5.0,4.0,8.0,14.0,15.0,,,,3.0,5.0,4.0,8.0,14.0,4.0,2.0,3.0,1.0,2.0,2.0,,4.0,1.0,,2.0,4.0,6.0,1.0,7.0,1.0,,1.0,1.0,,,2.0,,2.0,2.0,4.0,,4.0,8.0,2.0,14.0,14.0,15.0,0.6666666666666666,0.6666666666666666,0.6,,0.6,0.3333333333333333,,0.3333333333333333,0.5384615384615384,,0.5384615384615384,0.4444444444444444,0.2,,0.5,0.8,,1.0,0.25,0.8571428571428571,0.16666666666666666,,0.3333333333333333,,1.0,99.53917050691244,16.133333333333333,12.8,15.666666666666666,12.133333333333333,0.3333333333333333,0.6666666666666666,1.0,0.1111111111111111,1.0,1.0,,0.1111111111111111,0.3333333333333333,,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.7777777777777778,0.5072055555555556,,0.5072055555555556,0.18181818181818182,0.2857142857142857,,1.0,5.54,24.7,1.0,,2.0,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,2.0,,,,2.0,,,,0.75,1.0,0.1111111111111111,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,1.0,1.0,2.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-201175-2605-714,1610612738,"Nate Robinson, Shelden Williams, Glen Davis, Marquis Daniels, Michael Finley","Robinson, Williams, Davis, Daniels, Finley",101126-200749-201175-2605-714,BOS,486.0,2,8.0,2.0,16.0,18.0,14.0,14.0,,34.0,1.0,1.0,,,,,3.0,2.0,3.0,3.0,2.0,6.0,4.0,7.0,14.0,12.0,,,,1.0,5.0,4.0,5.0,10.0,2.0,2.0,3.0,,1.0,1.0,,2.0,,,1.0,5.0,7.0,,7.0,3.0,1.0,,2.0,,1.0,2.0,,2.0,4.0,4.0,,5.0,8.0,2.0,14.0,10.0,14.0,0.5,0.5,0.3333333333333333,,0.2,0.35,,0.2777777777777778,0.5,,0.4166666666666667,0.4,,,,0.7142857142857143,,0.5,,0.6666666666666666,,,,0.75,0.5,100.74074074074075,13.875,14.666666666666666,13.875,13.61111111111111,0.1,1.0,1.0,0.3,,,,0.2,0.3,,,,0.3333333333333333,0.5,0.464175,,0.44500555555555554,0.16666666666666666,0.25,,0.7142857142857143,10.883333333333333,25.25,0.875,,,1.0,,,,1.0,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,2.0,,,,2.0,,0.25,0.25,0.6666666666666666,,0.1,,,,1.0,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,1.0,2.0,,,1.0,,0.25,,,,1.0,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,,3.0,,1.0,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-2570-2605-2754,1610612738,"Nate Robinson, Shelden Williams, Kendrick Perkins, Marquis Daniels, Tony Allen","Robinson, Williams, Perkins, Daniels, Allen",101126-200749-2570-2605-2754,BOS,114.0,1,2.0,-5.0,3.0,4.0,3.0,4.0,,7.0,,,,,,,1.0,1.0,,,1.0,2.0,,1.0,3.0,8.0,,,,1.0,2.0,,1.0,3.0,2.0,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,3.0,3.0,3.0,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,0.5,,,,,,,,,,,,,88.42105263157895,19.333333333333332,14.0,19.333333333333332,14.0,,,,0.5,,,,0.5,,,,,,,0.32395,,0.32395,,,,1.0,13.15,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-2605-2754-714,1610612738,"Nate Robinson, Shelden Williams, Marquis Daniels, Tony Allen, Michael Finley","Robinson, Williams, Daniels, Allen, Finley",101126-200749-2605-2754-714,BOS,56.0,1,1.0,-2.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,,1.0,,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,10.5,17.5,10.5,17.5,,,,,,,,1.0,,,,,,,0.3252,,0.3252,,,,,19.6,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-2605-714-739,1610612738,"Nate Robinson, Shelden Williams, Marquis Daniels, Michael Finley, Rasheed Wallace","Robinson, Williams, Daniels, Finley, Wallace",101126-200749-2605-714-739,BOS,367.0,1,6.0,4.0,11.0,10.0,11.0,,2.0,21.0,1.0,3.0,2.0,1.0,3.0,,,4.0,2.0,2.0,3.0,7.0,2.0,2.0,11.0,7.0,1.0,2.0,2.0,3.0,7.0,2.0,2.0,11.0,2.0,4.0,2.0,,1.0,2.0,,5.0,,2.0,3.0,4.0,7.0,2.0,9.0,,,2.0,,2.0,,2.0,,2.0,,1.0,,2.0,2.0,,9.0,11.0,11.0,0.3333333333333333,0.5,0.42857142857142855,0.5,0.42857142857142855,0.5,0.5,0.5,0.55,0.5,0.55,0.2222222222222222,,,1.0,0.8,0.5,0.75,,0.7777777777777778,0.4,0.5,,0.5,1.0,82.39782016348775,15.818181818181818,19.3,15.636363636363637,17.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,0.4444444444444444,0.2222222222222222,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.50795,0.68415,0.50795,,,0.18181818181818182,1.0,11.728571428571428,25.2,1.0,1.0,,,1.0,,,,,,,,,,,0.2,,0.5,,,,1.0,3.0,1.0,,,1.0,,,,1.0,1.0,0.5,0.5,1.0,,,,,,2.0,0.5,0.5,,,,,,,,,,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,,,,,0.5,0.5,,,0.5,0.5,0.5,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-2754-708-714,1610612738,"Nate Robinson, Shelden Williams, Tony Allen, Kevin Garnett, Michael Finley","Robinson, Williams, Allen, Garnett, Finley",101126-200749-2754-708-714,BOS,15.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,96.0,,15.0,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-2754-714-739,1610612738,"Nate Robinson, Shelden Williams, Tony Allen, Michael Finley, Rasheed Wallace","Robinson, Williams, Allen, Finley, Wallace",101126-200749-2754-714-739,BOS,86.0,1,1.0,,3.0,3.0,,,,6.0,,1.0,,,,,,1.0,1.0,,1.0,2.0,1.0,,2.0,2.0,,,,,,,,,,2.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,0.5,,,0.3333333333333333,,,0.3333333333333333,,,0.3333333333333333,,,,,,1.0,,1.0,,,,,1.0,100.46511627906976,12.0,16.666666666666668,12.0,16.666666666666668,0.3333333333333333,,,,,,,0.3333333333333333,0.3333333333333333,,,,,0.6666666666666666,0.5213,,,,,,,9.2,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200749-2754-739-951,1610612738,"Nate Robinson, Shelden Williams, Tony Allen, Rasheed Wallace, Ray Allen","Robinson, Williams, Allen, Wallace, Allen",101126-200749-2754-739-951,BOS,144.0,1,2.0,-5.0,5.0,5.0,,,,10.0,,1.0,,,,,,1.0,,,,2.0,1.0,,,5.0,,,,,,,,,,,,,,,,,,,1.0,2.0,3.0,,3.0,,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,1.0,0.5,,1.0,,0.6,,,,1.0,1.0,100.0,17.8,11.0,17.8,10.4,0.3333333333333333,,,,,,,0.3333333333333333,,,,,,0.6666666666666666,0.53035,,,,,,,9.25,23.6,,,,,,1.0,,,1.0,1.0,1.0,,,,0.3333333333333333,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200765-2570-739-951,1610612738,"Nate Robinson, Rajon Rondo, Kendrick Perkins, Rasheed Wallace, Ray Allen","Robinson, Rondo, Perkins, Wallace, Allen",101126-200765-2570-739-951,BOS,68.0,1,1.0,-3.0,2.0,2.0,,,,4.0,1.0,1.0,,,,,,,,,1.0,1.0,,,2.0,5.0,,,,,,,,,2.0,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,2.0,,,1.0,1.0,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,84.70588235294117,14.0,20.0,14.0,20.0,1.0,1.0,1.0,,,,,,,,,,,1.0,0.4944,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-200765-714-739-951,1610612738,"Nate Robinson, Rajon Rondo, Michael Finley, Rasheed Wallace, Ray Allen","Robinson, Rondo, Finley, Wallace, Allen",101126-200765-714-739-951,BOS,3.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-201175-2605-739-951,1610612738,"Nate Robinson, Glen Davis, Marquis Daniels, Rasheed Wallace, Ray Allen","Robinson, Davis, Daniels, Wallace, Allen",101126-201175-2605-739-951,BOS,57.0,1,1.0,-2.0,2.0,1.0,2.0,1.0,,3.0,,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,,2.0,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,75.78947368421053,18.0,21.0,18.0,21.0,0.5,,,,,,,,0.5,,0.5,,0.5,1.0,0.547975,,0.547975,,,,,,24.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-201175-2754-708-951,1610612738,"Nate Robinson, Glen Davis, Tony Allen, Kevin Garnett, Ray Allen","Robinson, Davis, Allen, Garnett, Allen",101126-201175-2754-708-951,BOS,289.0,2,5.0,-2.0,7.0,9.0,2.0,,1.0,16.0,2.0,2.0,1.0,,,,1.0,,1.0,,2.0,3.0,2.0,2.0,9.0,11.0,1.0,1.0,2.0,,,,1.0,1.0,,4.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,3.0,4.0,2.0,6.0,,,2.0,2.0,1.0,,4.0,,2.0,,1.0,,2.0,3.0,1.0,7.0,1.0,2.0,,,0.6666666666666666,1.0,,0.7,1.0,,0.75,1.0,0.5,0.4,,,0.5,0.5,1.0,1.0,1.0,0.5714285714285714,1.0,,,1.0,1.0,79.72318339100346,20.571428571428573,16.11111111111111,20.428571428571427,14.777777777777779,0.4,1.0,1.0,0.2,,,,,0.2,1.0,,,,0.8,0.51128,0.5734,,0.2,0.3333333333333333,0.2222222222222222,0.1111111111111111,2.6999999999999997,23.55,0.2857142857142857,1.0,,,,1.0,1.0,,2.0,2.0,2.0,,,1.0,0.4,,,1.0,,,1.0,1.0,3.0,1.0,,,1.0,,,,1.0,1.0,0.5,0.5,,,0.2,,,,,,,,,,,,,,,,,1.0,,,2.0,,1.0,1.0,,,,1.0,,1.0,,,1.0,0.5,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612738,2010,2009-10,True
101126-201175-2754-739-951,1610612738,"Nate Robinson, Glen Davis, Tony Allen, Rasheed Wallace, Ray Allen","Robinson, Davis, Allen, Wallace, Allen",101126-201175-2754-739-951,BOS,1493.0,7,25.0,6.0,43.0,39.0,10.0,13.0,7.0,82.0,6.0,14.0,5.0,2.0,5.0,6.0,11.0,9.0,4.0,,17.0,34.0,6.0,13.0,50.0,44.0,2.0,6.0,7.0,5.0,9.0,1.0,5.0,15.0,14.0,20.0,4.0,2.0,7.0,8.0,,17.0,2.0,6.0,7.0,6.0,14.0,8.0,22.0,3.0,3.0,3.0,2.0,1.0,,5.0,,,2.0,10.0,2.0,12.0,17.0,8.0,43.0,15.0,10.0,0.4117647058823529,0.4117647058823529,0.5,0.3333333333333333,0.5555555555555556,0.4625,0.2857142857142857,0.5,0.5434782608695652,0.4375,0.625,0.15,0.058823529411764705,,0.6,0.5,0.375,1.0,0.4,0.6842105263157895,0.38095238095238093,,,0.8,1.0,79.08908238446082,17.790697674418606,18.666666666666668,17.325581395348838,17.256410256410255,0.35,0.42857142857142855,0.46153846153846156,0.275,0.5454545454545454,0.6,,0.225,0.1,0.7142857142857143,0.5,0.4,,0.5,0.460805,0.5295916666666667,0.47468000000000005,0.17777777777777778,0.20512820512820512,0.14,0.3,8.129411764705882,24.53333333333333,0.23255813953488372,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,0.09090909090909091,1.0,0.8,,0.05555555555555555,0.3333333333333333,0.2,,,2.0,1.0,3.0,1.0,,2.0,1.0,,,,1.0,1.0,0.16666666666666666,0.16666666666666666,0.5,1.0,0.05,,,,5.0,0.5555555555555556,0.5555555555555556,,,1.0,,1.0,,,,,0.14285714285714285,1.0,,,,,1.0,1.0,5.0,,,3.0,,,,0.25,1.0,,1.0,0.25,0.25,1.0,,0.25,,,,0.07142857142857142,1.0,,3.0,0.1,1.0,,3.0,1.0,0.16666666666666666,0.5,,,,,,,,,,,,,,1610612738,2010,2009-10,True
