EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,SecondChancePointsPct,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShootingFouls,Offensive Fouls Drawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,Corner3Assists,LongMidRangeAssists,Travels,SecondChanceTurnovers,BlockedShortMidRange,PenaltyFg3Pct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,LostBallSteals,OffShortMidRangeReboundPct,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Clear Path Fouls,3SecondViolations,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Blocked3s,BlockedArc3,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3FGM,SecondChanceFG3M,Technical Free Throw Trips,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,BlockedCorner3,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,team_id,year,season,team_vs
1495-1938-201588-2210-686,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Richard Jefferson, Antonio McDyess","Duncan, Ginobili, Hill, Jefferson, McDyess",1495-1938-201588-2210-686,SAS,4865.0,9,151.0,18.0,301.0,89.09352517985612,16.52317880794702,15.56953642384106,81.0,-7.0,150.0,18.0,18.0,27.0,,1.0,18.0,30.0,21.0,55.0,9.0,,57.0,112.0,14.0,29.0,149.0,156.0,3.0,9.0,,7.0,13.0,62.0,52.0,9.0,31.0,33.0,12.0,6.0,68.0,13.0,44.0,4.0,61.0,77.0,10.0,6.0,30.0,35.0,43.0,20.0,6.0,1.0,6.0,3.0,127.0,13.0,18.0,2.0,0.543859649122807,0.5636363636363636,0.5089285714285714,0.3333333333333333,0.47619047619047616,0.3333333333333333,0.5068027210884354,0.4642857142857143,0.1111111111111111,1.0,0.7586206896551724,0.65,0.7307692307692307,0.75,0.7727272727272727,0.6923076923076923,0.5,15.8,15.26,0.21428571428571427,0.6666666666666666,0.72,0.6666666666666666,0.23809523809523808,0.6,0.6428571428571429,0.3333333333333333,0.4365079365079365,0.38181818181818183,0.3888888888888889,0.07142857142857142,0.1111111111111111,,,0.3253968253968254,0.47160714285714284,0.42465555555555556,0.13793103448275862,0.15267175572519084,0.087248322147651,11.291964285714286,24.271428571428572,0.12,16.0,7.0,5.0,,,9.0,13.0,,22.0,4.0,5.0,4.0,12.0,16.0,1.0,11.0,6.0,8.0,11.0,3.0,22.0,6.0,5.0,1.0,2.0,1.0,2.0,2.0,0.6923076923076923,0.6923076923076923,0.6875,0.044642857142857144,0.07407407407407407,0.5,0.21818181818181817,0.3333333333333333,0.23880597014925373,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.75,0.5714285714285714,0.01639344262295082,0.03968253968253968,0.5384615384615384,,,0.5027363636363636,0.1476510067114094,,2.0,6.0,,2.0,,14.0,4.0,1.0,0.14285714285714285,0.14285714285714285,,,,,5.0,2.0,,,4.0,,2.0,13.0,1.0,,5.0,,0.6190476190476191,0.4,0.4,1.0,0.7142857142857143,0.6,,,4.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.07142857142857142,0.06666666666666667,0.01818181818181818,0.1111111111111111,0.14705882352941177,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-201588-2225-2586,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Tony Parker, Keith Bogans","Duncan, Ginobili, Hill, Parker, Bogans",1495-1938-201588-2225-2586,SAS,349.0,2,12.0,12.0,25.0,103.15186246418338,18.666666666666668,18.083333333333332,6.0,13.0,13.0,4.0,6.0,9.0,2.0,3.0,2.0,3.0,,1.0,,,8.0,13.0,1.0,1.0,17.0,4.0,2.0,4.0,,,4.0,6.0,10.0,,3.0,3.0,3.0,,6.0,2.0,3.0,,5.0,8.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,,13.0,4.0,4.0,,0.375,0.5,0.6153846153846154,0.5,0.5714285714285714,0.5,0.5666666666666667,0.5,0.07142857142857142,,0.6,1.0,0.7142857142857143,0.75,,1.0,,9.615384615384615,8.846153846153847,0.6428571428571429,0.6666666666666666,0.75,0.5,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.07142857142857142,,,,0.75,0.6666666666666666,,0.7142857142857143,0.5505714285714286,0.52555,0.06666666666666667,0.07142857142857142,0.23529411764705882,3.876923076923077,22.3,0.3076923076923077,4.0,2.0,1.0,,,2.0,4.0,,4.0,4.0,1.0,1.0,2.0,3.0,,,,,,,,,,,,,,,0.5,0.5,0.5,0.07692307692307693,0.1111111111111111,,0.5,1.0,0.6,0.6666666666666666,,1.0,,,,0.07142857142857142,0.5,,,0.4725333333333333,0.23529411764705882,,,,,,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-201588-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Tony Parker, Matt Bonner","Duncan, Ginobili, Hill, Parker, Bonner",1495-1938-201588-2225-2588,SAS,1528.0,6,49.0,21.0,100.0,94.24083769633508,16.93877551020408,15.755102040816327,25.0,11.0,51.0,18.0,13.0,18.0,3.0,6.0,4.0,8.0,1.0,2.0,8.0,5.0,18.0,28.0,12.0,17.0,65.0,54.0,6.0,9.0,5.0,4.0,22.0,18.0,18.0,8.0,9.0,13.0,8.0,1.0,30.0,5.0,13.0,,18.0,21.0,5.0,5.0,5.0,15.0,20.0,9.0,1.0,,1.0,,63.0,22.0,18.0,1.0,0.5,0.5294117647058824,0.6428571428571429,0.6666666666666666,0.6,0.6428571428571429,0.6914893617021277,0.6875,0.3,,0.8666666666666667,0.625,0.782608695652174,1.0,0.8,0.8333333333333334,,13.686274509803921,13.568627450980392,0.45,0.7222222222222222,0.8666666666666667,0.6153846153846154,0.2,0.5,0.5714285714285714,0.25,0.05,0.5,0.5,0.2,0.42857142857142855,0.5,0.35714285714285715,0.75,0.53912125,0.5064785714285714,0.2391304347826087,0.2727272727272727,0.3384615384615385,4.828571428571428,24.150000000000002,0.35294117647058826,2.0,1.0,4.0,,,1.0,1.0,,2.0,2.0,4.0,,3.0,3.0,2.0,4.0,1.0,4.0,3.0,,7.0,2.0,1.0,,,4.0,1.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.16666666666666666,0.5714285714285714,0.3,,0.17647058823529413,0.4,,,0.8333333333333334,,0.15384615384615385,0.1,1.0,,,0.5665,0.03076923076923077,3.0,4.0,12.0,3.0,4.0,3.0,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.375,1.0,0.375,1.0,1.0,,2.0,,2.0,1.0,,2.0,1.0,1.0,0.4,,0.25,0.25,1.0,1.0,,,0.4,,0.25,,,,,,0.125,,,,1.0,2.0,1.0,0.15384615384615385,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-201588-2225-686,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Tony Parker, Antonio McDyess","Duncan, Ginobili, Hill, Parker, McDyess",1495-1938-201588-2225-686,SAS,2099.0,7,62.0,28.0,127.0,87.12720343020486,15.870967741935484,14.96774193548387,35.0,-18.0,65.0,34.0,7.0,13.0,4.0,9.0,4.0,10.0,10.0,21.0,5.0,3.0,21.0,44.0,13.0,18.0,72.0,90.0,9.0,21.0,7.0,14.0,35.0,22.0,20.0,5.0,11.0,14.0,2.0,3.0,31.0,3.0,14.0,2.0,19.0,28.0,2.0,1.0,17.0,16.0,20.0,3.0,2.0,1.0,3.0,1.0,62.0,35.0,34.0,9.0,0.5238095238095238,0.5789473684210527,0.4772727272727273,0.42857142857142855,0.47368421052631576,0.375,0.5373134328358209,0.4861111111111111,0.22807017543859648,1.0,0.8235294117647058,0.375,0.68,0.6666666666666666,0.8571428571428571,0.375,0.3333333333333333,17.153846153846153,16.523076923076925,0.22807017543859648,0.5384615384615384,0.6363636363636364,0.2857142857142857,0.17543859649122806,0.4,0.4444444444444444,0.75,0.3684210526315789,0.47619047619047616,0.47619047619047616,0.08771929824561403,0.32142857142857145,0.4444444444444444,0.10714285714285714,0.45614035087719296,0.46518859649122807,0.46432142857142855,0.05,0.06382978723404255,0.4861111111111111,10.338636363636363,24.015384615384615,0.5230769230769231,9.0,4.0,8.0,,4.0,5.0,8.0,,10.0,4.0,3.0,3.0,6.0,9.0,,4.0,1.0,2.0,2.0,2.0,6.0,3.0,1.0,,,,7.0,7.0,0.625,0.625,0.625,0.06818181818181818,0.15384615384615385,0.6666666666666666,0.2608695652173913,0.375,0.2903225806451613,0.3333333333333333,,0.75,0.8571428571428571,,,0.14035087719298245,0.5,,0.14285714285714285,0.45811999999999997,0.1388888888888889,1.0,4.0,9.0,1.0,3.0,,6.0,1.0,0.75,0.3076923076923077,0.3076923076923077,0.2,0.2,,0.2,2.0,3.0,1.0,,,1.0,3.0,6.0,,1.0,1.0,0.14285714285714285,0.6,0.375,0.375,1.0,0.5,,0.25,,1.0,0.3333333333333333,,1.0,,,,0.1,,,0.18181818181818182,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-201588-2427-2586,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Roger Mason Jr., Keith Bogans","Duncan, Ginobili, Hill, Mason Jr., Bogans",1495-1938-201588-2427-2586,SAS,37.0,1,1.0,1.0,2.0,77.83783783783784,13.0,13.0,1.0,-1.0,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,24.0,24.0,,,,,,,,,,,,,,,,1.0,0.56175,,,,,,23.4,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-201588-2427-2588,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Roger Mason Jr., Matt Bonner","Duncan, Ginobili, Hill, Mason Jr., Bonner",1495-1938-201588-2427-2588,SAS,16.0,1,1.0,1.0,3.0,270.0,2.0,2.0,,-2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,2.0,,,2.0,,,2.0,,,,,2.0,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,7.0,7.0,,,,,,,,,,,,1.0,,,1.0,1.0,0.4476,0.4476,,,,,24.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-201588-2427-686,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Roger Mason Jr., Antonio McDyess","Duncan, Ginobili, Hill, Mason Jr., McDyess",1495-1938-201588-2427-686,SAS,45.0,1,1.0,,2.0,64.0,17.0,17.0,1.0,-3.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,1.0,,,3.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,28.0,23.0,,,,,0.5,,,,,,,0.5,,,0.5,0.5,0.487025,0.487025,,,,13.0,25.5,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,0.57015,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-201588-2586-686,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Keith Bogans, Antonio McDyess","Duncan, Ginobili, Hill, Bogans, McDyess",1495-1938-201588-2586-686,SAS,142.0,1,5.0,5.0,10.0,101.40845070422534,8.8,8.6,2.0,-6.0,5.0,,,,,,,1.0,,1.0,1.0,,,2.0,1.0,,,6.0,,,,,,,,1.0,,,,,,,2.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,0.5,,0.5,0.5,,,,19.6,19.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,,,,0.3333333333333333,0.4646666666666666,,,,,12.35,24.1,,,,,,,,,,,,,,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-202066-2210-2588,1610612759,"Tim Duncan, Manu Ginobili, Garrett Temple, Richard Jefferson, Matt Bonner","Duncan, Ginobili, Temple, Jefferson, Bonner",1495-1938-202066-2210-2588,SAS,14.0,1,2.0,2.0,3.0,308.57142857142856,2.0,2.0,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,10.0,10.0,,,,,,,,,,,,,,,,1.0,0.46695,0.46695,,,,,23.7,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-2210-2225-2427,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Roger Mason Jr.","Duncan, Ginobili, Jefferson, Parker, Mason Jr.",1495-1938-2210-2225-2427,SAS,60.0,1,2.0,2.0,5.0,120.0,13.0,13.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,4.0,2.0,1.0,1.0,,2.0,4.0,,2.0,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,4.0,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,11.333333333333334,11.333333333333334,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,,1.0,0.674,0.674,0.5,0.5,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-2210-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Matt Bonner","Duncan, Ginobili, Jefferson, Parker, Bonner",1495-1938-2210-2225-2588,SAS,1066.0,8,32.0,14.0,65.0,87.8048780487805,18.28125,16.90625,18.0,-1.0,33.0,11.0,7.0,11.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,9.0,21.0,5.0,15.0,39.0,40.0,3.0,9.0,1.0,5.0,11.0,6.0,12.0,5.0,3.0,5.0,3.0,,12.0,4.0,7.0,2.0,13.0,17.0,,,7.0,15.0,22.0,11.0,2.0,1.0,2.0,1.0,34.0,11.0,11.0,2.0,0.3333333333333333,0.375,0.42857142857142855,0.3333333333333333,0.46153846153846156,0.3,0.5416666666666666,0.4230769230769231,0.19230769230769232,1.0,0.5384615384615384,0.5714285714285714,0.55,0.5,0.5,0.6,0.5,14.575757575757576,13.787878787878787,0.4230769230769231,0.6363636363636364,0.7,0.42857142857142855,0.19230769230769232,0.2,0.2,,0.19230769230769232,0.2,0.2,0.19230769230769232,0.5,0.4,0.1,0.6153846153846154,0.5100596153846154,0.513515,0.3142857142857143,0.36666666666666664,0.28205128205128205,6.699999999999999,25.32,0.3333333333333333,4.0,3.0,,,,2.0,3.0,,5.0,2.0,1.0,,4.0,4.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,1.0,2.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.625,0.047619047619047616,0.09090909090909091,0.5,0.3333333333333333,,0.26666666666666666,0.5,,,1.0,0.5,,,1.0,,,0.5984333333333333,0.1282051282051282,2.0,2.0,6.0,2.0,2.0,2.0,2.0,,1.0,0.4,0.4,0.4,0.4,1.0,0.4,2.0,,,,1.0,,,,,1.0,1.0,,,,,,0.6666666666666666,0.5,,,,0.25,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-2210-2225-686,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Antonio McDyess","Duncan, Ginobili, Jefferson, Parker, McDyess",1495-1938-2210-2225-686,SAS,4055.0,9,129.0,11.0,252.0,89.48951911220716,15.34108527131783,14.62015503875969,68.0,31.0,123.0,20.0,17.0,29.0,2.0,5.0,16.0,37.0,17.0,35.0,14.0,2.0,50.0,101.0,19.0,15.0,154.0,123.0,7.0,17.0,4.0,5.0,25.0,58.0,42.0,14.0,29.0,41.0,11.0,5.0,94.0,11.0,39.0,4.0,54.0,72.0,11.0,8.0,19.0,23.0,19.0,8.0,8.0,7.0,8.0,4.0,135.0,25.0,20.0,2.0,0.58,0.6041666666666666,0.49504950495049505,0.4117647058823529,0.5791666666666667,0.47619047619047616,0.59375,0.5217391304347826,0.15833333333333333,1.0,0.8125,0.8461538461538461,0.819672131147541,0.6428571428571429,0.875,0.75,0.5,16.878048780487806,15.83739837398374,0.24166666666666667,0.5862068965517241,0.68,0.6470588235294118,0.30833333333333335,0.43243243243243246,0.5161290322580645,0.3125,0.2916666666666667,0.4857142857142857,0.4857142857142857,0.11666666666666667,0.23809523809523808,0.4,0.09523809523809523,0.4,0.48854791666666664,0.4905119047619048,0.06299212598425197,0.07407407407407407,0.16233766233766234,9.684158415841585,24.321052631578947,0.16260162601626016,15.0,4.0,5.0,,2.0,5.0,10.0,2.0,19.0,4.0,10.0,1.0,17.0,18.0,1.0,10.0,,7.0,4.0,3.0,14.0,2.0,,2.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6923076923076923,0.09900990099009901,0.13793103448275862,0.7142857142857143,0.3333333333333333,0.16666666666666666,0.3157894736842105,0.25,0.25,,0.8888888888888888,1.0,0.021739130434782608,0.041666666666666664,0.3333333333333333,,0.09523809523809523,0.5108818181818182,0.12337662337662338,10.0,13.0,36.0,10.0,12.0,9.0,11.0,2.0,0.9230769230769231,0.6842105263157895,0.6842105263157895,0.7142857142857143,0.7142857142857143,0.9,0.7142857142857143,3.0,3.0,1.0,1.0,3.0,2.0,3.0,13.0,1.0,4.0,1.0,0.5,0.7647058823529411,0.6,0.75,1.0,0.75,0.3333333333333333,0.5,0.5,3.0,0.19047619047619047,1.0,,,,0.05263157894736842,0.16216216216216217,,,0.5555555555555556,,,,,3.0,,,2.0,0.16666666666666666,2.0,2.0,2.0,1.0,0.2,1.0,1.0,,,,,,,,1610612759,2010,2009-10,False
1495-1938-2225-2427-686,1610612759,"Tim Duncan, Manu Ginobili, Tony Parker, Roger Mason Jr., Antonio McDyess","Duncan, Ginobili, Parker, Mason Jr., McDyess",1495-1938-2225-2427-686,SAS,109.0,1,3.0,3.0,6.0,79.26605504587155,20.0,19.666666666666668,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,3.0,,,6.0,3.0,1.0,1.0,,,2.0,2.0,4.0,,1.0,1.0,1.0,,2.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,6.0,2.0,1.0,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,,,0.5,,0.5,1.0,,,,16.333333333333332,16.333333333333332,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,0.3333333333333333,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.4502333333333333,0.5786,0.3333333333333333,0.3333333333333333,0.3333333333333333,7.366666666666667,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-2225-2586-2588,1610612759,"Tim Duncan, Manu Ginobili, Tony Parker, Keith Bogans, Matt Bonner","Duncan, Ginobili, Parker, Bogans, Bonner",1495-1938-2225-2586-2588,SAS,98.0,2,4.0,3.0,7.0,102.85714285714286,9.75,9.75,2.0,,3.0,2.0,,,,,,1.0,1.0,2.0,,,1.0,3.0,,,2.0,2.0,1.0,2.0,,,2.0,2.0,,,1.0,1.0,,,2.0,,1.0,1.0,2.0,2.0,,,,1.0,,,,,,,2.0,2.0,2.0,,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,1.0,1.0,,1.0,,1.0,,,19.666666666666668,19.666666666666668,,,,,0.3333333333333333,,,,0.6666666666666666,0.5,0.5,,,,,,0.3965666666666667,0.413,,,1.0,16.099999999999998,,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-2225-2586-686,1610612759,"Tim Duncan, Manu Ginobili, Tony Parker, Keith Bogans, Antonio McDyess","Duncan, Ginobili, Parker, Bogans, McDyess",1495-1938-2225-2586-686,SAS,140.0,1,4.0,4.0,8.0,82.28571428571428,13.5,13.5,2.0,,4.0,,1.0,2.0,,,,1.0,,,1.0,,1.0,3.0,1.0,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,2.0,,,,,,0.3333333333333333,,0.25,,0.25,,0.25,,1.0,,1.0,,,,,21.5,21.5,0.5,0.5,1.0,,0.25,,,,,,,0.25,,,,0.75,0.5238625,,,,,3.1,24.2,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
1495-1938-2427-2586-2588,1610612759,"Tim Duncan, Manu Ginobili, Roger Mason Jr., Keith Bogans, Matt Bonner","Duncan, Ginobili, Mason Jr., Bogans, Bonner",1495-1938-2427-2586-2588,SAS,102.0,1,2.0,,5.0,70.58823529411765,22.0,11.5,2.0,4.0,3.0,,2.0,2.0,,,,1.0,,1.0,,,2.0,4.0,,2.0,6.0,2.0,,,,,,,4.0,,,,,,,,1.0,,1.0,2.0,,,,2.0,2.0,2.0,,,,,3.0,,,,,,0.5,,0.5,,0.75,,,,0.5,,0.5,,1.0,,,19.333333333333332,19.333333333333332,0.5,1.0,1.0,,0.25,,,,0.25,,,,,,,0.5,0.492725,,0.5,0.5,,7.3,,,1.0,1.0,,,,1.0,1.0,,3.0,2.0,,,1.0,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,1.5,,,,0.5,,0.5,,,,,,,,1.0,,,0.5937,0.5,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,False
