EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,LongMidRangePctBlocked,LostBallSteals,Travels,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,NonShootingPenaltyNonTakeFouls,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,FTDefRebounds,DefFTReboundPct,SecondChanceTurnovers,Offensive Fouls Drawn,BlockedLongMidRange,3SecondViolations,DefCorner3ReboundPct,PenaltyTurnovers,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,HeaveAttempts,Technical Free Throw Trips,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,Clear Path Fouls,Corner3PctBlocked,team_id,year,season,team_vs
101214-1515-1712-201581-2590,1610612739,"Jawad Williams, Anthony Parker, Antawn Jamison, JJ Hickson, Mo Williams","Williams, Parker, Jamison, Hickson, Williams",101214-1515-1712-201581-2590,CLE,2076.0,3,35.0,-12.0,64.0,66.0,1.0,2.0,9.0,130.0,10.0,20.0,1.0,3.0,7.0,15.0,7.0,18.0,2.0,5.0,1.0,1.0,3.0,8.0,1.0,24.0,53.0,5.0,13.0,2.0,65.0,77.0,3.0,7.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,3.0,18.0,30.0,12.0,3.0,4.0,8.0,3.0,8.0,9.0,4.0,13.0,2.0,2.0,6.0,1.0,2.0,30.0,1.0,8.0,5.0,21.0,26.0,9.0,35.0,1.0,4.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,7.0,8.0,12.0,2.0,1.0,5.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,55.0,3.0,1.0,1.0,0.375,0.4090909090909091,0.8,0.38461538461538464,1.0,0.38461538461538464,0.4528301886792453,0.42857142857142855,1.0,0.4772727272727273,0.5625,0.5,0.47794117647058826,0.5555555555555556,0.5,0.19696969696969696,0.1509433962264151,0.25,0.2,0.5714285714285714,0.75,0.27586206896551724,0.625,0.125,0.7222222222222222,0.24324324324324326,0.2,0.25,0.36363636363636365,0.2,0.6666666666666666,0.5,0.8666666666666667,0.7142857142857143,0.034482758620689655,90.17341040462428,0.5,16.53125,15.424242424242424,15.75,14.954545454545455,0.30303030303030304,0.5,0.6666666666666666,0.6,0.22727272727272727,0.4666666666666667,0.5833333333333334,0.14285714285714285,0.2727272727272727,0.3888888888888889,0.3888888888888889,0.2857142857142857,0.07575757575757576,0.4,0.4,1.0,0.12121212121212122,0.375,0.375,0.6666666666666666,0.375,0.3333333333333333,0.125,1.0,1.0,0.5,0.5,0.375,0.5147007575757576,0.5632875,0.45585,0.029850746268656716,0.037037037037037035,0.15384615384615385,0.046153846153846156,8.492452830188679,24.884615384615383,0.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-1712-201581-2753,1610612739,"Jawad Williams, Anthony Parker, Antawn Jamison, JJ Hickson, Delonte West","Williams, Parker, Jamison, Hickson, West",101214-1515-1712-201581-2753,CLE,521.0,1,9.0,-4.0,17.0,16.0,,,,33.0,2.0,2.0,,,2.0,3.0,2.0,4.0,,2.0,,,,2.0,,6.0,9.0,,4.0,4.0,16.0,20.0,,,,,,,,,,,,10.0,2.0,,,,2.0,,,5.0,,5.0,,,1.0,2.0,2.0,10.0,,,,5.0,5.0,,5.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,3.0,,,2.0,,4.0,,2.0,,,,,,,,16.0,,,,0.8333333333333334,0.8333333333333334,,,,,0.6666666666666666,,,0.46153846153846156,,,0.5333333333333333,,,0.3076923076923077,,,,0.5,0.8333333333333334,,,,0.7142857142857143,,,,,,0.5,1.0,1.0,,,91.20921305182341,,14.588235294117647,17.0625,14.588235294117647,16.875,0.15384615384615385,1.0,1.0,0.5,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,0.3076923076923077,0.5,0.5,1.0,0.15384615384615385,,,,0.15384615384615385,,,,,,,,,,0.46153846153846156,,0.5170923076923077,,,0.13333333333333333,0.18181818181818182,,,11.600000000000001,24.325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-1712-201616-2590,1610612739,"Jawad Williams, Anthony Parker, Antawn Jamison, Darnell Jackson, Mo Williams","Williams, Parker, Jamison, Jackson, Williams",101214-1515-1712-201616-2590,CLE,200.0,1,3.0,-11.0,8.0,8.0,,3.0,,16.0,,1.0,,,,,,3.0,,1.0,,,,,,,4.0,,1.0,,,11.0,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,2.0,2.0,,2.0,,,,1.0,1.0,,2.0,,1.0,3.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.2,0.5,1.0,,0.3333333333333333,1.0,,,,1.0,,,,,,1.0,1.0,,,,115.19999999999999,1.0,17.125,7.875,17.125,7.875,0.2,,,,,,,,0.6,,,,0.2,,,,,,,,,,,,,,0.4,,0.47659,,,,,,,13.7,22.8,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-1712-2590-2753,1610612739,"Jawad Williams, Anthony Parker, Antawn Jamison, Mo Williams, Delonte West","Williams, Parker, Jamison, Williams, West",101214-1515-1712-2590-2753,CLE,40.0,1,1.0,-1.0,2.0,2.0,2.0,2.0,,4.0,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,2.0,3.0,,,,,,,1.0,1.0,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,144.0,,12.0,8.0,12.0,8.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,0.339,,0.339,,,,1.0,19.9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-1712-2590-2760,1610612739,"Jawad Williams, Anthony Parker, Antawn Jamison, Mo Williams, Anderson Varejao","Williams, Parker, Jamison, Williams, Varejao",101214-1515-1712-2590-2760,CLE,412.0,2,7.0,-5.0,14.0,15.0,3.0,4.0,1.0,29.0,1.0,1.0,1.0,1.0,,,2.0,3.0,,1.0,,,,4.0,,3.0,4.0,,5.0,2.0,8.0,13.0,1.0,1.0,,,,2.0,1.0,2.0,,1.0,3.0,2.0,4.0,,,,4.0,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,3.0,3.0,1.0,4.0,,3.0,2.0,,2.0,,4.0,,,4.0,,,,,3.0,,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,6.0,3.0,3.0,1.0,0.3333333333333333,0.3333333333333333,,,,,0.75,1.0,0.5,0.3333333333333333,1.0,0.5,0.36363636363636365,1.0,0.5,0.5555555555555556,,,,,1.0,,,0.2,1.0,0.16666666666666666,,,,0.25,1.0,,1.0,,,101.35922330097088,1.0,15.357142857142858,13.133333333333333,15.142857142857142,12.333333333333334,0.1111111111111111,1.0,1.0,,,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.1111111111111111,,,,0.4444444444444444,,,,1.0,1.0,,,,,0.6666666666666666,,0.5313722222222222,,0.40525,0.1,0.2,0.25,0.375,14.05,25.96,0.21428571428571427,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-1712-2753-2760,1610612739,"Jawad Williams, Anthony Parker, Antawn Jamison, Delonte West, Anderson Varejao","Williams, Parker, Jamison, West, Varejao",101214-1515-1712-2753-2760,CLE,237.0,1,4.0,8.0,7.0,6.0,1.0,,,13.0,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,,4.0,5.0,1.0,1.0,2.0,13.0,5.0,,,,,,,,1.0,,,,6.0,2.0,3.0,,,1.0,1.0,,3.0,1.0,4.0,1.0,,1.0,1.0,1.0,9.0,,,,3.0,3.0,,3.0,,,,,,,,,,,2.0,3.0,,,4.0,,3.0,1.0,2.0,,,,,,,,13.0,,1.0,,0.75,0.75,1.0,1.0,,1.0,0.8,,,0.9166666666666666,,,0.9285714285714286,,,0.16666666666666666,,,,,0.75,,,,0.75,,,,,,,1.0,0.5,,,78.9873417721519,,17.0,19.666666666666668,17.0,19.666666666666668,0.3333333333333333,1.0,1.0,0.5,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,,,0.16666666666666666,1.0,1.0,1.0,,,,,,,0.5,1.0,0.47274166666666667,,0.3842,0.2857142857142857,0.3333333333333333,,,10.72,25.8,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-1712-2753-980,1610612739,"Jawad Williams, Anthony Parker, Antawn Jamison, Delonte West, Zydrunas Ilgauskas","Williams, Parker, Jamison, West, Ilgauskas",101214-1515-1712-2753-980,CLE,152.0,1,3.0,-6.0,4.0,5.0,,,,9.0,,,,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,1.0,,,,1.0,,,,,,,1.0,,,,85.26315789473685,,19.5,14.8,19.5,14.8,,,,,0.5,,,,,,,,0.5,,,,,,,,,,,,,,0.5,,0.500825,,,0.3333333333333333,0.5,,,7.5,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-200081-200789-201581,1610612739,"Jawad Williams, Anthony Parker, Jamario Moon, Daniel Gibson, JJ Hickson","Williams, Parker, Moon, Gibson, Hickson",101214-1515-200081-200789-201581,CLE,38.0,2,1.0,-3.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.89473684210527,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-200081-200789-201616,1610612739,"Jawad Williams, Anthony Parker, Jamario Moon, Daniel Gibson, Darnell Jackson","Williams, Parker, Moon, Gibson, Jackson",101214-1515-200081-200789-201616,CLE,152.0,3,3.0,-4.0,6.0,6.0,3.0,6.0,,12.0,,,,,1.0,1.0,,2.0,,1.0,,,,,,1.0,3.0,,1.0,,2.0,6.0,,,,,,,,2.0,,,,2.0,,,,,,,,1.0,,1.0,,,,1.0,,2.0,,,3.0,1.0,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,3.0,,1.0,1.0,,,,,0.3333333333333333,,,0.25,,,0.25,,,0.25,,,,,1.0,,1.0,,1.0,,,,,,,1.0,,1.0,,113.6842105263158,,14.666666666666666,10.666666666666666,14.666666666666666,10.166666666666666,,,,,0.25,1.0,1.0,1.0,0.5,,,,0.25,,,,,,,,,,,,,,0.25,,0.3991375,,0.3383,,,,,14.333333333333334,24.3,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
101214-1515-200081-200796-2760,1610612739,"Jawad Williams, Anthony Parker, Jamario Moon, Leon Powe, Anderson Varejao","Williams, Parker, Moon, Powe, Varejao",101214-1515-200081-200796-2760,CLE,97.0,1,2.0,-4.0,3.0,3.0,,3.0,,6.0,,,,,,,,,,,,,,2.0,,,,,2.0,,,4.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,1.0,,,89.0721649484536,,20.0,12.333333333333334,20.0,12.333333333333334,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.48795,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612739,2010,2009-10,False
