EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyArc3FGM,PenaltyFG3M,Travels,SecondChanceTurnovers,PenaltyFg3Pct,PenaltyArc3Accuracy,Fg2aBlocked,Offensive Fouls,RecoveredBlocks,FG2APctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,Corner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,Fg3aBlocked,Corner3Assists,SelfOReb,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3FGM,BlockedCorner3,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Clear Path Fouls,team_id,year,season,team_vs
101107-1710-2207-2215-2746,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Jason Collins, Josh Smith","Williams, Bibby, Johnson, Collins, Smith",101107-1710-2207-2215-2746,ATL,144.0,2,2.0,-2.0,5.0,5.0,,4.0,1.0,10.0,,2.0,,1.0,,,,2.0,1.0,2.0,,,,,,,1.0,6.0,,,,2.0,4.0,,1.0,,,,,,,,,2.0,,,,,1.0,,1.0,,,,1.0,2.0,,1.0,,1.0,1.0,2.0,1.0,3.0,,,,,,,,,,,2.0,3.0,1.0,,,,,,,,,2.0,,,,,1.0,1.0,,,,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,,,,,1.0,0.5,0.2,,,0.5,0.2,,,,,1.0,,,,,100.0,16.8,12.0,16.0,11.8,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,1.0,,,,,,,0.3333333333333333,,0.4568666666666667,0.5743,,,,,,9.6,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-1710-2207-2230-2585,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Maurice Evans, Zaza Pachulia","Williams, Bibby, Johnson, Evans, Pachulia",101107-1710-2207-2230-2585,ATL,121.0,1,2.0,-3.0,3.0,4.0,,,,7.0,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,3.0,6.0,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,1.0,1.0,2.0,,1.0,,,,,,3.0,,,,,,,,,,1.0,,,1.0,,,0.75,,,,1.0,,0.3333333333333333,,,,0.3333333333333333,,,,,,1.0,,,,,83.30578512396694,15.333333333333334,18.75,15.333333333333334,15.25,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,0.398,,,0.5,0.5,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-1710-2207-2585-2746,1610612737,"Marvin Williams, Mike Bibby, Joe Johnson, Zaza Pachulia, Josh Smith","Williams, Bibby, Johnson, Pachulia, Smith",101107-1710-2207-2585-2746,ATL,293.0,2,5.0,,8.0,9.0,2.0,6.0,1.0,17.0,2.0,2.0,,,,,,2.0,1.0,2.0,,,,,,,3.0,6.0,,,,6.0,6.0,,,,,,,1.0,,,,2.0,4.0,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,4.0,,4.0,1.0,5.0,,,,1.0,,2.0,,1.0,3.0,2.0,1.0,4.0,2.0,,,,,,,,,6.0,,2.0,,,0.3333333333333333,0.3333333333333333,,,,0.5,,,0.5,,,0.5,,,,0.3333333333333333,,0.8,0.3333333333333333,,,0.8,0.3333333333333333,,1.0,,,1.0,,0.75,,,83.54948805460751,14.25,19.88888888888889,14.0,18.11111111111111,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,0.3333333333333333,,0.46166666666666667,,0.413,,,,,9.533333333333333,,0.25,,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-1710-2230-2585-2746,1610612737,"Marvin Williams, Mike Bibby, Maurice Evans, Zaza Pachulia, Josh Smith","Williams, Bibby, Evans, Pachulia, Smith",101107-1710-2230-2585-2746,ATL,64.0,1,1.0,,2.0,1.0,,,1.0,3.0,1.0,2.0,,,,,,,,,,,,,,,1.0,2.0,,,,2.0,2.0,,,,,,,,,,,2.0,,,,,1.0,,1.0,,1.0,,,2.0,,1.0,,,,,1.0,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,2.0,,,,,1.0,1.0,,,,0.5,,,0.5,,,0.5,,,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,,67.5,16.5,31.0,15.5,27.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.59855,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201043-201952-2037-2585,1610612737,"Marvin Williams, Randolph Morris, Jeff Teague, Jamal Crawford, Zaza Pachulia","Williams, Morris, Teague, Crawford, Pachulia",101107-201043-201952-2037-2585,ATL,110.0,1,2.0,7.0,3.0,4.0,1.0,4.0,1.0,7.0,2.0,2.0,,,,,,,,,,,,,1.0,1.0,2.0,2.0,,1.0,3.0,7.0,,,,,2.0,2.0,,,1.0,2.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,,,,,,,,,,,2.0,3.0,1.0,2.0,,,,,,5.0,2.0,1.0,,,0.5,0.5,,,,1.0,,,0.6666666666666666,,,0.875,1.0,0.5,0.3333333333333333,,,0.5,,0.5,1.0,0.5,1.0,,,1.0,,1.0,,,0.5,,91.63636363636364,7.666666666666667,21.75,7.0,15.5,0.6666666666666666,1.0,1.0,0.5,,,,,,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,,0.6366333333333333,,0.4851,0.5,0.6666666666666666,0.2857142857142857,0.2857142857142857,0.8,25.4,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201043-2037-2207-2746,1610612737,"Marvin Williams, Randolph Morris, Jamal Crawford, Joe Johnson, Josh Smith","Williams, Morris, Crawford, Johnson, Smith",101107-201043-2037-2207-2746,ATL,87.0,1,1.0,,2.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,1.0,2.0,,1.0,1.0,1.0,,,,,,,2.0,4.0,,,,4.0,4.0,1.0,2.0,,,2.0,1.0,3.0,,,2.0,,4.0,,,,,,,,,,,,,2.0,,,1.0,1.0,2.0,3.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,,,0.5,,1.0,,,,1.0,1.0,,,,,,,,,66.20689655172414,19.0,24.5,19.0,13.5,0.5,0.5,0.5,,0.25,,,,0.25,1.0,1.0,,,,,,,1.0,0.5,,0.6666666666666666,0.5,,,0.5,,0.377775,0.4205,0.36456666666666665,,,0.5,0.5,7.7,,0.5,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201143-201238-2037-2230,1610612737,"Marvin Williams, Al Horford, Mario West, Jamal Crawford, Maurice Evans","Williams, Horford, West, Crawford, Evans",101107-201143-201238-2037-2230,ATL,19.0,1,,-2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.78947368421053,,19.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201143-201238-2207-2746,1610612737,"Marvin Williams, Al Horford, Mario West, Joe Johnson, Josh Smith","Williams, Horford, West, Johnson, Smith",101107-201143-201238-2207-2746,ATL,71.0,1,1.0,-2.0,2.0,3.0,1.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,1.0,,101.40845070422534,22.0,9.0,22.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201143-2037-2207-2230,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Joe Johnson, Maurice Evans","Williams, Horford, Crawford, Johnson, Evans",101107-201143-2037-2207-2230,ATL,108.0,3,2.0,-3.0,5.0,2.0,1.0,,,7.0,,,,,,,,,,1.0,,,,,2.0,1.0,,1.0,,2.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,0.125,,,0.6666666666666666,,,,,,,,,,,,,,,,,,93.33333333333333,13.2,21.0,13.2,21.0,,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,,,,,,,,,,1.0,0.6666666666666666,,0.4493,,,0.25,0.5,,,17.8,33.2,0.2,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201143-2037-2207-2585,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Joe Johnson, Zaza Pachulia","Williams, Horford, Crawford, Johnson, Pachulia",101107-201143-2037-2207-2585,ATL,449.0,3,7.0,10.0,13.0,12.0,5.0,1.0,6.0,25.0,2.0,7.0,2.0,3.0,1.0,4.0,2.0,3.0,,2.0,2.0,1.0,1.0,,,,4.0,12.0,1.0,2.0,4.0,15.0,5.0,3.0,4.0,1.0,2.0,11.0,1.0,4.0,1.0,3.0,5.0,,8.0,3.0,,,,1.0,1.0,,,,,3.0,1.0,6.0,2.0,4.0,,6.0,7.0,13.0,2.0,1.0,1.0,,,3.0,,,3.0,2.0,1.0,4.0,5.0,7.0,1.0,4.0,,1.0,1.0,,1.0,4.0,5.0,5.0,1.0,,,,1.0,0.5,0.5,0.3333333333333333,0.75,0.25,0.39285714285714285,0.9,0.2,0.4411764705882353,0.9166666666666666,0.35714285714285715,0.14285714285714285,,,1.0,0.75,0.6666666666666666,1.0,0.8571428571428571,0.7777777777777778,0.8,0.5,,1.0,1.0,1.0,,1.0,0.5,80.17817371937639,17.153846153846153,18.833333333333332,15.461538461538462,18.416666666666668,0.5,0.2857142857142857,0.4,,0.21428571428571427,0.6666666666666666,0.6666666666666666,,0.14285714285714285,,,,0.14285714285714285,,,,,0.6,0.6666666666666666,0.2,0.8,0.25,0.2,,0.6428571428571429,,0.4674,0.5282875,0.49145000000000005,0.23529411764705882,0.26666666666666666,0.7333333333333333,0.3333333333333333,5.95,22.9,0.38461538461538464,,,,1.0,,,2.0,1.0,1.0,0.16666666666666666,,1.0,1.0,1.0,,,1.0,,4.0,,1.0,2.0,1.0,,,,,,,,,1.0,,0.2857142857142857,,,0.2857142857142857,0.5,0.5,1.0,,,,,,1.0,1.0,1.0,,,,,,,,1610612737,2010,2009-10,False
101107-201143-2037-2207-2746,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Joe Johnson, Josh Smith","Williams, Horford, Crawford, Johnson, Smith",101107-201143-2037-2207-2746,ATL,3356.0,10,56.0,,98.0,99.0,28.0,41.0,14.0,197.0,15.0,34.0,6.0,14.0,2.0,10.0,9.0,19.0,8.0,22.0,5.0,1.0,1.0,1.0,12.0,5.0,32.0,75.0,3.0,17.0,27.0,100.0,100.0,6.0,15.0,3.0,1.0,16.0,7.0,20.0,6.0,15.0,32.0,24.0,40.0,9.0,12.0,1.0,12.0,3.0,15.0,1.0,7.0,1.0,4.0,33.0,3.0,14.0,17.0,19.0,4.0,40.0,17.0,57.0,7.0,3.0,4.0,7.0,3.0,4.0,,4.0,11.0,2.0,8.0,25.0,33.0,31.0,3.0,15.0,2.0,10.0,9.0,1.0,12.0,84.0,32.0,28.0,7.0,2.0,0.375,0.4444444444444444,1.0,0.17647058823529413,0.17647058823529413,0.4266666666666667,0.4,0.35,0.3967391304347826,0.4166666666666667,0.3269230769230769,0.4716981132075472,0.42105263157894735,0.47058823529411764,0.18478260869565216,0.6363636363636364,0.8,0.6129032258064516,0.3333333333333333,0.8095238095238095,0.23076923076923078,0.6923076923076923,0.3090909090909091,0.3333333333333333,0.21428571428571427,0.2,0.3333333333333333,0.6,0.7142857142857143,0.5555555555555556,0.8,0.8333333333333334,84.52920143027414,16.193877551020407,17.86868686868687,15.418367346938776,16.767676767676768,0.3695652173913043,0.4411764705882353,0.4838709677419355,0.4666666666666667,0.20652173913043478,0.47368421052631576,0.5,0.1111111111111111,0.2391304347826087,0.36363636363636365,0.36363636363636365,0.5,0.05434782608695652,0.13043478260869565,0.08333333333333333,0.08333333333333333,1.0,0.7777777777777778,0.42857142857142855,0.05555555555555555,0.38461538461538464,0.2,0.038461538461538464,0.19230769230769232,0.5543478260869565,0.08333333333333333,0.48807282608695657,0.5458133333333334,0.4963480769230769,0.14423076923076922,0.1724137931034483,0.16,0.32,7.521333333333334,24.905882352941177,0.2857142857142857,,1.0,,,0.16666666666666666,,4.0,1.0,6.0,0.05333333333333334,0.05263157894736842,0.5,0.5,2.0,,2.0,1.0,,10.0,,2.0,4.0,1.0,3.0,3.0,3.0,,2.0,1.0,,,0.3333333333333333,,0.08823529411764706,,,0.0784313725490196,0.4,0.4,1.0,0.16666666666666666,0.1111111111111111,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1610612737,2010,2009-10,False
101107-201143-2037-2230-2585,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Maurice Evans, Zaza Pachulia","Williams, Horford, Crawford, Evans, Pachulia",101107-201143-2037-2230-2585,ATL,138.0,1,2.0,-3.0,3.0,3.0,,,2.0,6.0,1.0,3.0,1.0,2.0,,,,,,1.0,,,,,,,1.0,4.0,,,,2.0,5.0,1.0,2.0,,,2.0,,,,,,,2.0,,,,,,,,,,,,,2.0,,1.0,,1.0,2.0,3.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,0.25,0.5,,0.25,0.5,,0.25,0.5,,,,,0.5,0.6666666666666666,,,0.5,0.6666666666666666,0.5,1.0,,,,,1.0,,,62.60869565217392,25.333333333333332,20.666666666666668,22.666666666666668,17.333333333333332,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.25,,,,,,,,,1.0,0.5,,,,,,0.75,,0.484575,0.5114,,,,1.0,,6.175,,,,,,,,,,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201143-2037-2230-2746,1610612737,"Marvin Williams, Al Horford, Jamal Crawford, Maurice Evans, Josh Smith","Williams, Horford, Crawford, Evans, Smith",101107-201143-2037-2230-2746,ATL,619.0,4,10.0,-10.0,21.0,22.0,13.0,6.0,4.0,43.0,3.0,6.0,,2.0,1.0,2.0,2.0,7.0,2.0,5.0,2.0,1.0,1.0,,,,7.0,18.0,,2.0,4.0,18.0,28.0,,2.0,1.0,,,5.0,9.0,1.0,4.0,14.0,8.0,6.0,,,,4.0,,4.0,,2.0,,2.0,8.0,1.0,3.0,2.0,4.0,2.0,8.0,4.0,12.0,2.0,1.0,1.0,3.0,1.0,2.0,,2.0,5.0,4.0,5.0,8.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,,1.0,18.0,14.0,13.0,,1.0,0.5714285714285714,0.5714285714285714,,,,0.3888888888888889,,0.5555555555555556,0.35,,0.5,0.42857142857142855,,0.6363636363636364,0.1,0.6,1.0,0.8,0.3,1.0,0.5,0.8571428571428571,0.3333333333333333,,0.3333333333333333,,0.5,0.6666666666666666,,1.0,1.0,1.0,100.03231017770598,15.142857142857142,13.681818181818182,14.571428571428571,12.590909090909092,0.3,0.5,0.6,0.6666666666666666,0.35,0.2857142857142857,0.2857142857142857,,0.25,0.4,0.4,1.0,0.1,,,,,0.6666666666666666,,0.3333333333333333,0.2,0.5,0.1,,0.4,,0.48064,0.5762833333333334,0.468355,0.1,0.1111111111111111,,0.7777777777777778,8.850000000000001,23.2,0.6190476190476191,,,,1.0,,,1.0,,1.0,0.05555555555555555,,0.5,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,0.16666666666666666,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201238-201952-2037-2585,1610612737,"Marvin Williams, Mario West, Jeff Teague, Jamal Crawford, Zaza Pachulia","Williams, West, Teague, Crawford, Pachulia",101107-201238-201952-2037-2585,ATL,330.0,1,6.0,10.0,13.0,13.0,13.0,5.0,1.0,26.0,6.0,6.0,1.0,1.0,6.0,6.0,1.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,8.0,9.0,1.0,1.0,5.0,24.0,14.0,1.0,1.0,,,2.0,8.0,9.0,1.0,5.0,24.0,6.0,10.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,,9.0,,1.0,2.0,2.0,,4.0,1.0,5.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,3.0,5.0,8.0,2.0,4.0,1.0,1.0,,1.0,1.0,22.0,24.0,13.0,2.0,1.0,0.375,0.42857142857142855,1.0,1.0,1.0,0.8888888888888888,1.0,0.8888888888888888,0.95,1.0,0.95,0.9230769230769231,1.0,0.9230769230769231,0.1,,,0.6666666666666666,1.0,1.0,,0.8,1.0,,1.0,,,,1.0,0.5,1.0,,113.45454545454545,10.615384615384615,14.76923076923077,10.615384615384615,14.692307692307692,0.6,1.0,1.0,0.3333333333333333,0.1,1.0,1.0,1.0,0.2,0.5,0.5,,,0.1,1.0,1.0,1.0,1.0,1.0,,0.6,1.0,,0.1,0.7,1.0,0.5503899999999999,0.6879,0.5503899999999999,0.3333333333333333,0.36363636363636365,0.08333333333333333,1.0,4.677777777777778,28.3,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201238-201952-2230-2585,1610612737,"Marvin Williams, Mario West, Jeff Teague, Maurice Evans, Zaza Pachulia","Williams, West, Teague, Evans, Pachulia",101107-201238-201952-2230-2585,ATL,110.0,1,2.0,-4.0,4.0,3.0,4.0,,,7.0,,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.63636363636364,20.25,9.666666666666666,20.25,9.666666666666666,,,,,0.5,,,,0.5,,,,,,,,,,,,,,,,,,0.37465,,0.37465,,,,,11.05,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201238-2207-2230-2585,1610612737,"Marvin Williams, Mario West, Joe Johnson, Maurice Evans, Zaza Pachulia","Williams, West, Johnson, Evans, Pachulia",101107-201238-2207-2230-2585,ATL,3.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2010,2009-10,False
101107-201952-2037-2230-2585,1610612737,"Marvin Williams, Jeff Teague, Jamal Crawford, Maurice Evans, Zaza Pachulia","Williams, Teague, Crawford, Evans, Pachulia",101107-201952-2037-2230-2585,ATL,511.0,1,9.0,-6.0,17.0,17.0,,5.0,2.0,34.0,1.0,4.0,,1.0,,,,4.0,1.0,3.0,1.0,,,1.0,2.0,,2.0,11.0,1.0,3.0,4.0,11.0,17.0,,1.0,,3.0,3.0,,,,,,,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,3.0,,2.0,2.0,2.0,1.0,5.0,2.0,7.0,4.0,2.0,2.0,2.0,2.0,1.0,,,3.0,,2.0,6.0,4.0,5.0,,1.0,,1.0,1.0,,1.0,8.0,,,1.0,,,,1.0,0.3333333333333333,0.3333333333333333,0.18181818181818182,,,0.25,,,0.34375,0.75,,0.21428571428571427,0.6666666666666666,1.0,0.4,0.2222222222222222,0.6666666666666666,,0.5,0.2,0.6666666666666666,,,,0.3333333333333333,,1.0,,0.6666666666666666,95.81213307240704,15.882352941176471,14.176470588235293,15.058823529411764,13.411764705882353,0.2857142857142857,0.25,0.5,,0.2857142857142857,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.07142857142857142,0.14285714285714285,0.5,0.5,1.0,1.0,,,,,,,0.5,0.5,0.4834807692307692,0.5686,,0.125,0.08333333333333333,0.2727272727272727,,8.827272727272726,28.46666666666667,,,,,,,,2.0,1.0,,0.18181818181818182,,,,,,,,,,,,,,,2.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,0.25,,,1610612737,2010,2009-10,False
101107-201952-2037-2585-2746,1610612737,"Marvin Williams, Jeff Teague, Jamal Crawford, Zaza Pachulia, Josh Smith","Williams, Teague, Crawford, Pachulia, Smith",101107-201952-2037-2585-2746,ATL,427.0,3,7.0,-6.0,13.0,14.0,3.0,3.0,,27.0,2.0,3.0,,,1.0,1.0,,1.0,1.0,4.0,,,,,,,3.0,8.0,,,6.0,12.0,18.0,,,,,,1.0,2.0,,1.0,3.0,4.0,2.0,,,,2.0,,2.0,,1.0,,1.0,4.0,,,2.0,1.0,,3.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,2.0,2.0,5.0,7.0,,2.0,,1.0,1.0,,1.0,12.0,3.0,3.0,,,0.6666666666666666,0.6666666666666666,,,,0.375,,0.5,0.375,,0.5,0.5454545454545454,,0.5,,0.5,,0.3333333333333333,,1.0,,0.6,,,,,,0.3333333333333333,,,1.0,1.0,91.05386416861828,15.076923076923077,16.5,15.076923076923077,16.142857142857142,0.375,0.6666666666666666,0.6666666666666666,0.5,0.125,,,,0.5,0.25,0.25,1.0,,,,,,,,,0.5,1.0,,,0.375,,0.4228875,,0.50465,0.2727272727272727,0.2,,0.25,10.95,,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1610612737,2010,2009-10,False
