EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefFTReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,OffRebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyOffPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,Fg2aBlocked,BlockedAtRim,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,ShortMidRangePctBlocked,LongMidRangeFGM,Arc3FGA,PenaltyArc3FGA,FG3A,PenaltyFG3A,NonHeaveArc3FGA,OffThreePtRebounds,SelfOReb,FG3APct,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyArc3Frequency,Avg3ptShotDistance,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,NonShootingFoulsDrawn,LiveBallTurnoverPct,DefCorner3ReboundPct,ShortMidRangeFGM,Offensive Fouls Drawn,3SecondViolations,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3FGA,Arc3FGM,FG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,ShortMidRangeAssists,LongMidRangeAssists,Loose Ball Fouls,Fg3Pct,NonHeaveFg3Pct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,PtsAssisted3s,ThreePtAssists,Arc3Assists,2pt And 1 Free Throw Trips,Assisted3sPct,Arc3PctAssisted,NonShootingPenaltyNonTakeFouls,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,BlockedLongMidRange,NonShootingPenaltyNonTakeFoulsDrawn,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,BadPassOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,Blocked3s,BlockedCorner3,LostBallSteals,PenaltyCorner3FGA,StepOutOfBoundsTurnovers,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Corner3Assists,LostBallTurnovers,DefensiveGoaltends,SecondChanceFg3Pct,OffLongMidRangeReboundPct,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceAtRimPctAssisted,Clear Path Fouls,OffCorner3ReboundPct,Technical Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,team_id,year,season,team_vs
1495-1938-201971-2225-2586,1610612759,"Tim Duncan, Manu Ginobili, DeJuan Blair, Tony Parker, Keith Bogans","Duncan, Ginobili, Blair, Parker, Bogans",1495-1938-201971-2225-2586,SAS,2390.0,15,40.0,1.0,76.0,77.0,17.0,153.0,20.0,26.0,33.0,55.0,88.0,87.0,28.0,14.0,16.0,10.0,34.0,2.0,23.0,31.0,13.0,23.0,77.0,0.42424242424242425,0.4375,0.6,0.5714285714285714,0.6027397260273972,0.6666666666666666,92.18410041841004,16.44736842105263,14.805194805194805,15.131578947368421,14.402597402597403,0.4126984126984127,0.7692307692307693,0.8333333333333334,0.5,0.5396825396825397,0.5099746031746032,7.37090909090909,10.0,3.0,6.0,15.0,14.0,4.0,10.0,11.0,38.0,2.0,7.0,2.0,19.0,8.0,4.0,3.0,6.0,1.0,12.0,20.0,22.0,12.0,5.0,,5.0,4.0,0.4,0.5,0.5,0.7037037037037037,0.3181818181818182,0.6666666666666666,0.7,0.2857142857142857,0.2857142857142857,0.7,0.5,0.8,0.23809523809523808,0.2222222222222222,0.5454545454545454,0.5,0.5263899999999999,0.1643835616438356,0.18461538461538463,0.125,6.0,1.0,1.0,4.0,4.0,9.0,2.0,5.0,9.0,6.0,1.0,0.8,0.9,0.03636363636363636,0.07692307692307693,0.5,0.5555555555555556,0.875,0.2,1.0,0.51791,0.10227272727272728,0.07894736842105263,16.0,,1.0,,5.0,8.0,1.0,8.0,1.0,8.0,1.0,,0.12698412698412698,0.16666666666666666,0.16666666666666666,,0.35714285714285715,0.35714285714285715,0.12698412698412698,0.2,25.8375,6.0,6.0,,,0.5,1.0,8.0,2.0,,0.5333333333333333,0.5333333333333333,,2.0,2.0,,,2.0,1.0,3.0,,0.25,0.25,0.125,0.6,,0.25,0.25,0.25,6.0,2.0,2.0,2.0,1.0,1.0,2.0,,2.0,2.0,,,,,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,0.2222222222222222,,,,,0.09090909090909091,1.0,1.0,,,,,,,1.0,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-201971-2225-714,1610612759,"Tim Duncan, Manu Ginobili, DeJuan Blair, Tony Parker, Michael Finley","Duncan, Ginobili, Blair, Parker, Finley",1495-1938-201971-2225-714,SAS,227.0,2,4.0,2.0,7.0,6.0,,13.0,3.0,3.0,4.0,6.0,9.0,7.0,6.0,3.0,3.0,2.0,6.0,,3.0,4.0,,,9.0,0.75,0.75,0.6666666666666666,0.6666666666666666,0.6428571428571429,,82.46696035242292,15.714285714285714,19.5,13.571428571428571,18.5,0.5,1.0,1.0,0.6666666666666666,0.5,0.52445,6.816666666666666,1.0,,,1.0,2.0,,1.0,,2.0,,,,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,0.6,,,0.6,,,,,1.0,0.16666666666666666,0.3333333333333333,,,0.4403,0.14285714285714285,0.14285714285714285,,,,,,,,,1.0,,,,,,,,,0.6666666666666666,0.5,,,,,,1.0,,,,1.0,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-201971-2427-2586,1610612759,"Tim Duncan, Manu Ginobili, DeJuan Blair, Roger Mason Jr., Keith Bogans","Duncan, Ginobili, Blair, Mason Jr., Bogans",1495-1938-201971-2427-2586,SAS,28.0,1,,,1.0,1.0,,2.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,102.85714285714286,6.0,22.0,6.0,19.0,1.0,,,,1.0,0.3097,3.9,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-202066-2210-2588,1610612759,"Tim Duncan, Manu Ginobili, Garrett Temple, Richard Jefferson, Matt Bonner","Duncan, Ginobili, Temple, Jefferson, Bonner",1495-1938-202066-2210-2588,SAS,744.0,3,12.0,-18.0,26.0,27.0,,53.0,3.0,5.0,8.0,20.0,16.0,34.0,4.0,2.0,2.0,,4.0,2.0,9.0,13.0,5.0,6.0,10.0,0.25,0.2857142857142857,0.4,0.34782608695652173,0.34782608695652173,1.0,102.58064516129032,15.307692307692308,12.814814814814815,14.576923076923077,12.814814814814815,0.21739130434782608,0.6,0.75,,0.34782608695652173,0.4762869565217391,10.440000000000001,4.0,2.0,2.0,7.0,8.0,3.0,3.0,6.0,12.0,2.0,4.0,5.0,2.0,4.0,2.0,1.0,3.0,,6.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.26666666666666666,0.3333333333333333,1.0,1.0,1.0,0.30434782608695654,0.34782608695652173,0.6666666666666666,1.0,0.5816333333333333,,,0.375,,,,,,,1.0,1.0,,,,,,0.05,0.2,,1.0,,,,,,,,,,,4.0,2.0,,3.0,,2.0,,1.0,0.13043478260869565,,,0.07142857142857142,0.5,0.5,0.08695652173913043,,24.066666666666666,3.0,1.0,,,0.5,1.0,1.0,1.0,,0.14285714285714285,0.14285714285714285,1.0,,,,,,,2.0,,,,,0.5,0.043478260869565216,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-202066-2210-686,1610612759,"Tim Duncan, Manu Ginobili, Garrett Temple, Richard Jefferson, Antonio McDyess","Duncan, Ginobili, Temple, Jefferson, McDyess",1495-1938-202066-2210-686,SAS,2850.0,4,48.0,-16.0,87.0,84.0,,171.0,9.0,20.0,27.0,70.0,77.0,93.0,24.0,12.0,14.0,4.0,30.0,3.0,32.0,43.0,12.0,24.0,71.0,0.4444444444444444,0.4444444444444444,0.38571428571428573,0.38461538461538464,0.4318181818181818,0.75,86.4,15.71264367816092,17.654761904761905,14.701149425287356,16.761904761904763,0.2564102564102564,0.45,0.47368421052631576,0.4444444444444444,0.358974358974359,0.47994038461538463,11.17,10.0,,2.0,14.0,36.0,3.0,7.0,6.0,30.0,,10.0,12.0,17.0,11.0,4.0,3.0,8.0,2.0,12.0,14.0,23.0,12.0,1.0,1.0,1.0,,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.6296296296296297,0.23809523809523808,0.8,0.6904761904761905,0.22916666666666666,0.09090909090909091,0.6666666666666666,0.8,,0.1794871794871795,0.46153846153846156,0.2222222222222222,,0.4718375,0.13636363636363635,0.15,0.07792207792207792,,,,,,1.0,1.0,,1.0,,,,0.5,0.014285714285714285,0.05,0.6363636363636364,0.3333333333333333,0.6666666666666666,,,,0.012987012987012988,,17.0,,1.0,,15.0,4.0,,8.0,,4.0,1.0,2.0,0.10256410256410256,0.16666666666666666,0.3333333333333333,0.0425531914893617,0.4166666666666667,0.4166666666666667,0.05128205128205128,,24.2,4.0,2.0,,,0.3333333333333333,0.8,3.0,,1.0,0.21428571428571427,0.21428571428571427,4.0,1.0,2.0,,,1.0,,8.0,1.0,0.25,0.25,,0.5333333333333333,0.05128205128205128,0.25,0.25,0.25,6.0,2.0,1.0,2.0,1.0,1.0,,2.0,,3.0,,,1.0,0.25,0.25,1.0,,,,,1.0,,,,,,,,,,1.0,,,1.0,,2.0,1.0,2.0,,,0.1,1.0,0.1111111111111111,,,0.1111111111111111,,,,,,,1.0,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-202066-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Garrett Temple, Tony Parker, Matt Bonner","Duncan, Ginobili, Temple, Parker, Bonner",1495-1938-202066-2225-2588,SAS,245.0,1,4.0,-1.0,6.0,5.0,,11.0,,1.0,2.0,8.0,4.0,5.0,4.0,2.0,2.0,,4.0,,3.0,6.0,1.0,1.0,4.0,1.0,1.0,0.25,0.2222222222222222,0.2222222222222222,,64.6530612244898,24.166666666666668,20.0,19.166666666666668,18.2,0.1111111111111111,,,,0.2222222222222222,0.39248333333333335,9.05,3.0,,1.0,5.0,2.0,,3.0,,,,2.0,2.0,1.0,3.0,,,,,,1.0,,,,,,,,,,1.0,0.3333333333333333,0.5,0.6,0.42857142857142855,0.5,,0.3333333333333333,,0.5555555555555556,0.2222222222222222,0.3333333333333333,,0.3877,,,,2.0,,,1.0,2.0,2.0,1.0,,2.0,2.0,0.5,0.5,0.5,0.125,,,,1.0,,,0.365,0.5,0.3333333333333333,,,,0.2,1.0,,,1.0,,,1.0,,0.1111111111111111,1.0,,,0.5,0.5,,,22.9,,,,,,1.0,1.0,,,0.2,0.25,1.0,,,,,,1.0,1.0,,,,1.0,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-202066-2427-2588,1610612759,"Tim Duncan, Manu Ginobili, Garrett Temple, Roger Mason Jr., Matt Bonner","Duncan, Ginobili, Temple, Mason Jr., Bonner",1495-1938-202066-2427-2588,SAS,95.0,1,2.0,-1.0,4.0,3.0,,7.0,,,1.0,3.0,3.0,4.0,,,,,,1.0,2.0,2.0,2.0,2.0,3.0,,,0.3333333333333333,0.3333333333333333,0.5,1.0,106.10526315789474,13.25,14.0,13.25,14.0,,,,,,0.4156666666666667,13.633333333333333,,,,1.0,2.0,,,,2.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,0.3333333333333333,0.6666666666666666,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-202066-2586-2588,1610612759,"Tim Duncan, Manu Ginobili, Garrett Temple, Keith Bogans, Matt Bonner","Duncan, Ginobili, Temple, Bogans, Bonner",1495-1938-202066-2586-2588,SAS,225.0,2,4.0,-1.0,5.0,5.0,,10.0,2.0,2.0,3.0,4.0,6.0,7.0,,,,,,,1.0,2.0,,,4.0,,,0.75,0.6,0.6,,64.0,24.0,21.0,23.8,21.0,0.4,1.0,1.0,,0.6,0.49800000000000005,7.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,2.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,0.5,,1.0,,,0.2,0.2,1.0,1.0,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,0.2,1.0,1.0,,,,0.2,,24.7,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-2210-2225-2427,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Roger Mason Jr.","Duncan, Ginobili, Jefferson, Parker, Mason Jr.",1495-1938-2210-2225-2427,SAS,2323.0,16,39.0,-14.0,72.0,76.0,36.0,148.0,13.0,19.0,31.0,53.0,85.0,99.0,30.0,15.0,19.0,9.0,42.0,2.0,23.0,34.0,13.0,23.0,68.0,0.4838709677419355,0.4838709677419355,0.5849056603773585,0.5441176470588235,0.5821917808219178,1.0,91.74343521308653,15.958333333333334,15.447368421052632,14.88888888888889,14.618421052631579,0.27941176470588236,0.6842105263157895,0.8125,0.6923076923076923,0.5,0.48209029850746266,8.367924528301886,10.0,4.0,5.0,21.0,13.0,6.0,8.0,17.0,32.0,,7.0,4.0,17.0,11.0,5.0,4.0,8.0,1.0,11.0,9.0,11.0,5.0,4.0,2.0,4.0,3.0,0.75,0.75,0.7727272727272727,0.7083333333333334,0.3181818181818182,0.4444444444444444,0.6363636363636364,0.34375,0.3,0.8571428571428571,0.75,0.75,0.3088235294117647,0.19117647058823528,0.5,0.8,0.5148571428571429,0.06944444444444445,0.08771929824561403,0.2,21.0,6.0,7.0,10.0,15.0,31.0,3.0,2.0,31.0,21.0,0.6666666666666666,0.5652173913043478,0.62,0.05660377358490566,0.15789473684210525,0.3333333333333333,0.4444444444444444,0.875,0.30434782608695654,0.8571428571428571,0.5108,0.36470588235294116,0.2916666666666667,11.0,2.0,5.0,,7.0,10.0,4.0,15.0,8.0,9.0,4.0,,0.22058823529411764,0.4,0.16666666666666666,,0.5384615384615384,0.5384615384615384,0.14705882352941177,0.17391304347826086,25.88,3.0,1.0,,1.0,0.2727272727272727,0.2,11.0,1.0,1.0,0.5238095238095238,0.5238095238095238,5.0,3.0,4.0,,1.0,3.0,2.0,4.0,,0.26666666666666666,0.2857142857142857,0.18181818181818182,0.5714285714285714,0.07352941176470588,0.3,0.3,0.3333333333333333,12.0,4.0,3.0,1.0,1.0,1.0,3.0,,2.0,4.0,,1.0,1.0,0.2,0.2,1.0,,,,,1.0,4.0,,0.17391304347826086,1.0,1.0,2.0,0.25,0.25,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,0.5,0.3333333333333333,1.0,0.1,,,0.1,1.0,1.0,0.25,0.5,,0.75,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-2210-2225-2586,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Keith Bogans","Duncan, Ginobili, Jefferson, Parker, Bogans",1495-1938-2210-2225-2586,SAS,2449.0,16,41.0,-8.0,77.0,79.0,54.0,156.0,12.0,25.0,23.0,62.0,83.0,91.0,12.0,6.0,12.0,3.0,30.0,1.0,30.0,48.0,12.0,19.0,71.0,0.2608695652173913,0.3157894736842105,0.3709677419354839,0.42948717948717946,0.47701149425287354,0.5,91.72723560636994,16.532467532467532,14.886075949367088,15.324675324675324,14.063291139240507,0.32051282051282054,0.48,0.5714285714285714,0.25,0.5256410256410257,0.49022792207792204,8.680645161290323,13.0,5.0,10.0,15.0,22.0,5.0,14.0,12.0,34.0,8.0,15.0,6.0,23.0,18.0,5.0,4.0,6.0,1.0,10.0,20.0,18.0,8.0,7.0,4.0,7.0,6.0,0.35714285714285715,0.3333333333333333,0.375,0.7419354838709677,0.40540540540540543,0.8571428571428571,0.7631578947368421,0.4,0.4,0.8181818181818182,0.75,0.8571428571428571,0.19230769230769232,0.28205128205128205,0.6666666666666666,0.5,0.5238692307692308,0.09302325581395349,0.11428571428571428,0.14457831325301204,35.0,7.0,13.0,13.0,27.0,41.0,6.0,3.0,41.0,35.0,0.48148148148148145,0.45714285714285713,0.5125,0.0967741935483871,0.16,0.5833333333333334,0.6363636363636364,0.7777777777777778,0.37142857142857144,0.5384615384615384,0.5137514705882352,0.4939759036144578,0.45454545454545453,16.0,2.0,9.0,0.13333333333333333,6.0,13.0,6.0,16.0,8.0,12.0,3.0,2.0,0.20512820512820512,0.375,0.3333333333333333,0.05128205128205128,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.17142857142857143,25.8,4.0,2.0,1.0,1.0,0.4,1.0,5.0,2.0,,0.3333333333333333,0.38461538461538464,3.0,6.0,7.0,3.0,1.0,6.0,2.0,1.0,,0.4375,0.4666666666666667,0.4,0.16666666666666666,0.038461538461538464,0.46153846153846156,0.46153846153846156,0.5,18.0,6.0,5.0,,0.8571428571428571,0.8333333333333334,2.0,2.0,3.0,2.0,,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,1.0,2.0,1.0,0.05714285714285714,2.0,2.0,2.0,0.25,0.3333333333333333,,,,,1.0,,1.0,1.0,2.0,,,0.26666666666666666,1.0,,,,0.06666666666666667,,,,0.2,,0.5,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-2210-2225-2588,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Matt Bonner","Duncan, Ginobili, Jefferson, Parker, Bonner",1495-1938-2210-2225-2588,SAS,2732.0,13,46.0,-13.0,86.0,89.0,38.0,175.0,13.0,19.0,29.0,65.0,82.0,95.0,26.0,13.0,16.0,5.0,35.0,3.0,32.0,49.0,17.0,27.0,68.0,0.4482758620689655,0.5416666666666666,0.4461538461538462,0.43209876543209874,0.45,0.6,92.24011713030747,16.174418604651162,15.067415730337078,15.174418604651162,14.101123595505618,0.2345679012345679,0.6842105263157895,0.8125,0.38461538461538464,0.43209876543209874,0.49071543209876545,10.375384615384615,14.0,5.0,7.0,20.0,26.0,7.0,12.0,14.0,32.0,10.0,14.0,11.0,18.0,17.0,9.0,1.0,10.0,1.0,14.0,17.0,19.0,5.0,1.0,,2.0,3.0,0.5833333333333334,0.5833333333333334,0.5384615384615384,0.8181818181818182,0.3888888888888889,0.6875,0.7631578947368421,0.3617021276595745,0.4666666666666667,0.8571428571428571,0.8461538461538461,1.5,0.24691358024691357,0.32098765432098764,0.5833333333333334,0.7142857142857143,0.5474545454545455,0.05813953488372093,0.07142857142857142,0.17073170731707318,17.0,1.0,4.0,5.0,16.0,15.0,6.0,1.0,15.0,17.0,0.3125,0.29411764705882354,0.3409090909090909,0.09230769230769231,0.15789473684210525,0.16666666666666666,0.75,0.8571428571428571,0.23529411764705882,0.25,0.4616117647058824,0.18292682926829268,0.19767441860465115,12.0,,5.0,0.1,11.0,10.0,1.0,16.0,1.0,10.0,3.0,2.0,0.19753086419753085,0.2727272727272727,0.14285714285714285,0.04878048780487805,0.4230769230769231,0.44,0.12345679012345678,0.058823529411764705,24.83125,4.0,3.0,2.0,4.0,0.2857142857142857,,5.0,2.0,1.0,0.25,0.2777777777777778,6.0,2.0,4.0,3.0,,2.0,1.0,7.0,2.0,0.25,0.25,0.2,0.6363636363636364,0.07407407407407407,0.2,0.2,0.2,9.0,3.0,1.0,,0.75,0.5,6.0,3.0,1.0,,,3.0,2.0,0.3333333333333333,0.3333333333333333,3.0,,,1.0,,8.0,,,,2.0,,,,,,,,,,,,2.0,1.0,1.0,,0.4,1.0,,,,,,,,,,0.5,1.0,0.038461538461538464,,,,,,1.0,,,,1610612759,2010,2009-10,True
1495-1938-2210-2225-686,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Antonio McDyess","Duncan, Ginobili, Jefferson, Parker, McDyess",1495-1938-2210-2225-686,SAS,3831.0,24,64.0,-35.0,122.0,126.0,37.0,248.0,19.0,35.0,47.0,101.0,121.0,156.0,44.0,22.0,23.0,12.0,47.0,4.0,37.0,50.0,16.0,24.0,107.0,0.46808510638297873,0.5,0.46534653465346537,0.4491525423728814,0.48,1.0,93.21848081440876,15.795081967213115,15.11111111111111,14.967213114754099,14.626984126984127,0.2966101694915254,0.5428571428571428,0.6551724137931034,0.631578947368421,0.4406779661016949,0.5033084745762711,9.221782178217822,14.0,3.0,6.0,27.0,39.0,6.0,11.0,14.0,50.0,6.0,10.0,6.0,27.0,13.0,12.0,9.0,4.0,1.0,8.0,16.0,19.0,9.0,4.0,1.0,4.0,1.0,0.5454545454545454,0.5454545454545454,0.5833333333333334,0.675,0.18518518518518517,0.6666666666666666,0.673469387755102,0.18181818181818182,0.2857142857142857,0.7,0.6666666666666666,0.25,0.2288135593220339,0.3305084745762712,0.5454545454545454,0.5,0.53127,0.07317073170731707,0.08490566037735849,0.11570247933884298,39.0,6.0,15.0,16.0,34.0,43.0,7.0,3.0,43.0,39.0,0.47058823529411764,0.48717948717948717,0.4883720930232558,0.06930693069306931,0.17142857142857143,0.1875,0.5714285714285714,0.75,0.38461538461538464,0.4,0.5075282051282052,0.35537190082644626,0.319672131147541,15.0,2.0,5.0,0.037037037037037035,15.0,10.0,2.0,17.0,5.0,10.0,2.0,1.0,0.1440677966101695,0.16666666666666666,,0.01694915254237288,0.38461538461538464,0.38461538461538464,0.0847457627118644,0.05128205128205128,24.241176470588236,4.0,1.0,,2.0,0.5,,13.0,1.0,1.0,0.48148148148148145,0.5,7.0,4.0,4.0,9.0,,4.0,3.0,7.0,1.0,0.23529411764705882,0.23529411764705882,0.23076923076923078,0.4666666666666667,0.059322033898305086,0.4,0.4,0.4,3.0,1.0,1.0,4.0,0.25,0.25,1.0,2.0,3.0,1.0,,2.0,,,,,1.0,0.25,,,3.0,3.0,,0.07692307692307693,1.0,2.0,2.0,0.4,1.0,,,,,,,,,3.0,1.0,,0.125,,,,,,,,,,,0.3333333333333333,1.0,,1.0,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-2210-2225-714,1610612759,"Tim Duncan, Manu Ginobili, Richard Jefferson, Tony Parker, Michael Finley","Duncan, Ginobili, Jefferson, Parker, Finley",1495-1938-2210-2225-714,SAS,329.0,2,5.0,-6.0,9.0,10.0,7.0,19.0,1.0,3.0,4.0,6.0,8.0,14.0,6.0,3.0,3.0,1.0,6.0,,2.0,2.0,3.0,4.0,8.0,0.75,0.75,0.6666666666666666,0.5,0.5,,83.16109422492401,17.88888888888889,16.8,17.88888888888889,15.8,0.375,0.3333333333333333,0.5,1.0,0.625,0.5003875,6.116666666666667,,,,2.0,1.0,,,,2.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,0.5,,0.5,0.5,,,,,,0.25,0.125,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,0.16666666666666666,0.3333333333333333,,0.5,,,,,,0.1111111111111111,,,,,1.0,,,2.0,,,,,0.25,,,,1.0,1.0,,,23.6,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,2.0,,,,,,1.0,1.0,,,,0.5,1.0,0.25,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
