EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG3A,PtsUnassisted2s,NonHeaveArc3FGA,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,FG3APct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,SecondChanceArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,ShootingFouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Fg2aBlocked,OffTwoPtRebounds,Steals,BadPassSteals,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,OffThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChancePointsPct,LongMidRangeAssists,Travels,3SecondViolations,LongMidRangePctAssisted,DefensiveGoaltends,DefThreePtRebounds,Offensive Fouls,NonShootingFoulsDrawn,ShortMidRangePctBlocked,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,PenaltyFtPoints,NonShootingPenaltyNonTakeFoulsDrawn,PtsUnassisted3s,Clear Path Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,2pt And 1 Free Throw Trips,BlockedShortMidRange,OffCorner3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,SelfOReb,SecondChanceFg3Pct,SelfORebPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,Defensive 3 Seconds Violations,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Blocked3s,BlockedArc3,HeaveAttempts,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
101121-101130-1497-1853-201167,1610612743,"Joey Graham, Johan Petro, Chauncey Billups, Anthony Carter, Arron Afflalo","Graham, Petro, Billups, Carter, Afflalo",101121-101130-1497-1853-201167,DEN,91.0,1,2.0,3.0,3.0,3.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,0.5,0.5,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.5,94.94505494505495,12.666666666666666,17.666666666666668,10.333333333333334,16.666666666666668,0.5,1.0,1.0,0.5,1.0,0.5,0.484175,0.55275,0.3333333333333333,0.5,7.7,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1497-201167-2403,1610612743,"Joey Graham, Johan Petro, Chauncey Billups, Arron Afflalo, Nene","Graham, Petro, Billups, Afflalo, Nene",101121-101130-1497-201167-2403,DEN,157.0,1,3.0,-3.0,5.0,5.0,,10.0,1.0,2.0,,,3.0,5.0,,,6.0,,2.0,,,1.0,,1.0,,1.0,,,,2.0,,,,6.0,0.6,0.6,0.6,,,,1.0,1.0,,1.0,91.71974522292993,21.0,10.4,21.0,10.4,0.4,0.5,0.5,,,0.4,0.43587999999999993,,,,6.32,,5.0,5.0,2.0,2.0,2.0,2.0,1.0,9.0,3.0,5.0,6.0,4.0,2.0,2.0,1.0,1.0,4.0,2.0,6.0,5.0,0.6666666666666666,0.6666666666666666,0.6,0.6,0.6,0.4,1.0,1.0,0.5,1.0,0.2,0.4,1.0,0.43587999999999993,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1497-2365-2747,1610612743,"Joey Graham, Johan Petro, Chauncey Billups, Chris Andersen, JR Smith","Graham, Petro, Billups, Andersen, Smith",101121-101130-1497-2365-2747,DEN,96.0,1,2.0,2.0,3.0,2.0,,5.0,1.0,1.0,,,2.0,2.0,,2.0,6.0,,2.0,,,,,,,,,,,2.0,1.0,2.0,1.0,6.0,1.0,1.0,1.0,,,,,,,,75.0,18.333333333333332,20.5,18.333333333333332,20.5,0.5,1.0,1.0,,,,0.44945,,0.3333333333333333,0.3333333333333333,12.3,,,,,,,,1.0,4.0,,,,2.0,1.0,1.0,,1.0,2.0,1.0,,,0.5,0.5,,,,,,,,1.0,0.5,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1497-2403-2747,1610612743,"Joey Graham, Johan Petro, Chauncey Billups, Nene, JR Smith","Graham, Petro, Billups, Nene, Smith",101121-101130-1497-2403-2747,DEN,144.0,1,2.0,6.0,5.0,6.0,,11.0,,,3.0,,1.0,1.0,4.0,,11.0,,,3.0,,3.0,,3.0,,3.0,,,,1.0,,,,11.0,1.0,1.1,1.1,0.8,,,0.75,0.75,1.0,0.5,110.0,13.2,13.0,13.2,12.833333333333334,,,,0.6,,1.0,0.6062000000000001,,,,,25.075,5.0,6.0,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,11.0,2.0,1.0,4.0,1.0,,11.0,,11.0,5.0,1.0,1.0,1.0,1.1,1.1,0.2,1.0,1.0,1.0,,,0.2,1.0,0.6062000000000001,1.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,4.0,9.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,1.0,0.2,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.2,1.0,0.6,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1497-2546-2747,1610612743,"Joey Graham, Johan Petro, Chauncey Billups, Carmelo Anthony, JR Smith","Graham, Petro, Billups, Anthony, Smith",101121-101130-1497-2546-2747,DEN,62.0,1,1.0,-3.0,2.0,3.0,1.0,5.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,,,,,,,,116.1290322580645,8.5,15.0,8.5,14.0,,,,,,1.0,0.5563,,,,,,2.0,3.0,,1.0,,1.0,,3.0,,1.0,,,,,,,,,,2.0,,,,,,1.0,,,,,,1.0,,0.5563,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1853-200764-2124,1610612743,"Joey Graham, Johan Petro, Anthony Carter, Renaldo Balkman, Malik Allen","Graham, Petro, Carter, Balkman, Allen",101121-101130-1853-200764-2124,DEN,354.0,1,6.0,-11.0,14.0,14.0,2.0,28.0,1.0,1.0,4.0,,3.0,8.0,4.0,,6.0,,,4.0,,4.0,,4.0,3.0,7.0,1.0,1.0,4.0,4.0,,,,4.0,0.375,0.25,0.25,0.3333333333333333,,,0.5714285714285714,0.5714285714285714,0.5,1.0,113.89830508474576,13.071428571428571,12.214285714285714,11.642857142857142,11.714285714285714,0.08333333333333333,1.0,1.0,0.3333333333333333,,0.5,0.4613541666666667,0.3426,,,13.675,25.325,,7.0,2.0,2.0,,,5.0,17.0,,,,6.0,3.0,3.0,2.0,1.0,6.0,4.0,,,1.0,1.0,,,,0.16666666666666666,1.0,1.0,1.0,1.0,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,,2.0,1.0,,,1.0,,,,,,0.4,0.3333333333333333,,1.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,0.5,0.5,0.5,0.75,0.25,0.4,0.25,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1853-201167-2124,1610612743,"Joey Graham, Johan Petro, Anthony Carter, Arron Afflalo, Malik Allen","Graham, Petro, Carter, Afflalo, Allen",101121-101130-1853-201167-2124,DEN,270.0,2,4.0,-12.0,9.0,9.0,1.0,18.0,,,1.0,,4.0,5.0,1.0,,8.0,,4.0,1.0,,,,,1.0,1.0,,2.0,3.0,3.0,,,,6.0,0.8,0.6666666666666666,0.6666666666666666,0.16666666666666666,,,,,,,96.0,17.444444444444443,12.555555555555555,16.22222222222222,12.0,,,,0.16666666666666666,,0.5,0.5058416666666666,0.3939,,,10.82,25.3,,5.0,1.0,2.0,,,3.0,20.0,,,,4.0,2.0,2.0,1.0,,4.0,2.0,,,0.5,0.5,,,,0.3333333333333333,0.5,1.0,1.0,,0.5,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,0.2,0.5,1.0,0.5,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,0.3333333333333333,,,,0.25,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1853-201167-2747,1610612743,"Joey Graham, Johan Petro, Anthony Carter, Arron Afflalo, JR Smith","Graham, Petro, Carter, Afflalo, Smith",101121-101130-1853-201167-2747,DEN,45.0,1,1.0,-4.0,1.0,2.0,,3.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.0,26.0,9.5,26.0,9.5,1.0,,,,,,0.4159,,,,12.6,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1853-201951-2124,1610612743,"Joey Graham, Johan Petro, Anthony Carter, Ty Lawson, Malik Allen","Graham, Petro, Carter, Lawson, Allen",101121-101130-1853-201951-2124,DEN,701.0,2,12.0,6.0,24.0,23.0,3.0,47.0,3.0,5.0,2.0,,13.0,18.0,2.0,1.0,30.0,,8.0,2.0,1.0,3.0,1.0,10.0,3.0,13.0,,2.0,5.0,4.0,2.0,2.0,,28.0,0.7222222222222222,0.725,0.7142857142857143,0.1,1.0,1.0,0.75,0.75,,0.75,96.54778887303851,15.083333333333334,14.73913043478261,14.416666666666666,13.91304347826087,0.25,0.6,0.75,0.1,,0.35,0.469955,0.3742,,,10.577777777777778,25.7,9.0,8.0,5.0,5.0,3.0,3.0,8.0,24.0,7.0,9.0,14.0,18.0,9.0,10.0,3.0,2.0,21.0,1.0,14.0,9.0,0.6923076923076923,0.6923076923076923,0.7777777777777778,0.7,0.7,0.25,1.0,1.0,0.6,0.6666666666666666,0.4,0.3,1.0,0.48861,0.4666666666666667,0.375,5.0,0.625,0.625,,,,,1.0,,1.0,1.0,,1.0,3.0,1.0,1.0,1.0,,,,,,,1.0,0.5,,0.5,,,,,,,0.5,0.5,1.0,,,0.1,,0.5,1.0,1.0,2.0,2.0,,1.0,1.0,,,0.05555555555555555,,0.2,0.3333333333333333,,1.0,2.0,2.0,1.0,,3.0,1.0,2.0,0.5,0.5,0.5,0.6,1.0,,1.0,0.06666666666666667,4.0,,,0.8,,6.0,2.0,1.0,0.2,0.75,0.5,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
101121-101130-1853-2124-2747,1610612743,"Joey Graham, Johan Petro, Anthony Carter, Malik Allen, JR Smith","Graham, Petro, Carter, Allen, Smith",101121-101130-1853-2124-2747,DEN,599.0,4,10.0,-9.0,25.0,23.0,1.0,48.0,,3.0,6.0,,4.0,10.0,6.0,5.0,19.0,,4.0,6.0,1.0,4.0,1.0,5.0,1.0,6.0,,3.0,6.0,6.0,3.0,6.0,1.0,19.0,0.4,0.4375,0.5,0.375,1.0,1.0,1.0,0.6666666666666666,,1.0,115.39232053422371,13.6,11.26086956521739,12.68,11.217391304347826,0.1875,,,0.375,,0.5625,0.47868125,,0.058823529411764705,0.09090909090909091,10.24,25.266666666666666,10.0,9.0,3.0,3.0,,,4.0,28.0,1.0,5.0,5.0,4.0,2.0,4.0,1.0,,10.0,3.0,5.0,10.0,0.5,0.5,0.2,0.14285714285714285,0.2777777777777778,0.1875,1.0,1.0,0.3333333333333333,,0.25,,,0.4378642857142857,0.2631578947368421,0.4,1.0,0.25,0.25,,,,,2.0,,2.0,2.0,,2.0,6.0,2.0,2.0,2.0,,,,,,1.0,1.0,0.3333333333333333,,0.3333333333333333,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,0.2857142857142857,,0.3333333333333333,,,3.0,2.0,,,1.0,,,,,,,,,,,,1.0,3.0,2.0,1.0,,,,0.5,,,,,1.0,2.0,,1.0,,,1.0,2.0,,,,,,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2010,2009-10,False
