EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,ShortMidRangeFGA,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGA,PenaltyFG2A,PtsUnassisted3s,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,LiveBallTurnoverPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,FtPoints,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,HeaveAttempts,OffThreePtRebounds,DeadBallTurnovers,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg2Pct,SecondChanceTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,PtsPutbacks,LongMidRangeAssists,Steals,BadPassSteals,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Loose Ball Fouls,Corner3FGA,OffCorner3ReboundPct,Corner3Frequency,ShortMidRangeFGM,SecondChanceCorner3FGA,SelfOReb,LostBallSteals,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,LostBallTurnovers,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,ShortMidRangePctAssisted,DefensiveGoaltends,Corner3FGM,Corner3Assists,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedLongMidRange,Clear Path Fouls,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,BlockedCorner3,Arc3PctBlocked,team_id,year,season,team_vs
101183-200821-201596-2048-2592,1610612748,"Shavlik Randolph, Yakhouba Diawara, Mario Chalmers, Jamaal Magloire, James Jones","Randolph, Diawara, Chalmers, Magloire, Jones",101183-200821-201596-2048-2592,MIA,300.0,1,5.0,8.0,8.0,8.0,2.0,1.0,16.0,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,10.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,4.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,3.0,2.0,1.0,6.0,6.0,2.0,3.0,1.0,10.0,3.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,0.7142857142857143,1.5,0.7142857142857143,1.5,0.5714285714285714,1.0,1.0,0.75,0.8333333333333334,1.0,1.0,0.6666666666666666,1.0,76.8,18.5,19.0,18.5,18.5,0.2857142857142857,1.0,1.0,0.5,0.14285714285714285,0.5714285714285714,0.5,0.5,1.0,1.0,1.0,0.8571428571428571,0.5,0.4807642857142857,0.3258,0.3,6.333333333333333,25.525,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201161-201202-201596-2306,1610612748,"Shavlik Randolph, Daequan Cook, Joel Anthony, Mario Chalmers, Carlos Arroyo","Randolph, Cook, Anthony, Chalmers, Arroyo",101183-201161-201202-201596-2306,MIA,77.0,1,1.0,,2.0,2.0,,,4.0,1.0,3.0,,,,,,1.0,4.0,,,2.0,2.0,,,,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,,1.0,3.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,,,0.25,0.25,,0.25,,,,1.0,,1.0,,1.0,,,74.8051948051948,23.0,15.5,20.0,15.5,0.75,0.3333333333333333,0.5,1.0,,,,,,,,0.75,,0.484425,,,3.45,,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,1.0,0.25,1.0,0.53365,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201161-201202-201596-2548,1610612748,"Shavlik Randolph, Daequan Cook, Joel Anthony, Mario Chalmers, Dwyane Wade","Randolph, Cook, Anthony, Chalmers, Wade",101183-201161-201202-201596-2548,MIA,195.0,1,3.0,,6.0,6.0,6.0,6.0,12.0,,1.0,2.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,6.0,6.0,2.0,2.0,6.0,,,3.0,2.0,2.0,,1.0,1.0,1.0,,3.0,1.0,,1.0,2.0,2.0,,1.0,2.0,6.0,6.0,6.0,,,0.5,1.0,1.0,1.0,,0.6,0.6,0.6,0.6,0.4,1.0,,1.0,0.5,,,,1.0,88.61538461538461,20.166666666666668,12.333333333333334,20.166666666666668,11.666666666666666,0.2,,,,0.4,0.4,1.0,1.0,0.5,0.4,1.0,0.6,1.0,0.47341,0.47341,1.0,14.466666666666667,25.75,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201161-201202-2306-2548,1610612748,"Shavlik Randolph, Daequan Cook, Joel Anthony, Carlos Arroyo, Dwyane Wade","Randolph, Cook, Anthony, Arroyo, Wade",101183-201161-201202-2306-2548,MIA,243.0,2,4.0,4.0,10.0,10.0,9.0,10.0,20.0,3.0,3.0,,1.0,6.0,1.0,5.0,3.0,3.0,1.0,6.0,12.0,8.0,1.0,5.0,10.0,2.0,4.0,,5.0,1.0,1.0,,1.0,,1.0,2.0,1.0,5.0,1.0,7.0,8.0,2.0,4.0,3.0,10.0,10.0,9.0,0.3333333333333333,0.3333333333333333,,0.16666666666666666,0.2,0.2,1.0,0.5,0.5,0.5454545454545454,0.5555555555555556,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,118.51851851851852,12.4,11.9,10.3,11.9,0.3333333333333333,1.0,1.0,0.3333333333333333,,0.6666666666666666,0.16666666666666666,0.16666666666666666,,0.7142857142857143,0.2,1.0,0.2,0.5605625,0.559925,0.8333333333333334,0.7666666666666666,28.3,0.9,1.0,,,,,,1.0,4.0,,1.0,,,,0.3333333333333333,,,,,,0.1,0.25,2.0,2.0,3.0,,,1.0,1.0,,2.0,,0.2857142857142857,2.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201161-201202-2306-2592,1610612748,"Shavlik Randolph, Daequan Cook, Joel Anthony, Carlos Arroyo, James Jones","Randolph, Cook, Anthony, Arroyo, Jones",101183-201161-201202-2306-2592,MIA,471.0,1,8.0,-1.0,13.0,14.0,2.0,2.0,27.0,1.0,3.0,6.0,2.0,2.0,,,4.0,10.0,2.0,2.0,16.0,17.0,,,3.0,2.0,6.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,5.0,,4.0,,4.0,8.0,1.0,3.0,4.0,11.0,3.0,2.0,0.25,0.3333333333333333,0.5,1.0,,1.0,0.4,0.5833333333333334,0.5,0.6153846153846154,0.75,0.16666666666666666,,0.4,,0.36363636363636365,0.2857142857142857,1.0,,,82.54777070063695,17.153846153846153,17.714285714285715,15.76923076923077,14.357142857142858,0.25,0.3333333333333333,0.5,,0.5,0.16666666666666666,1.0,1.0,0.5,,,0.4166666666666667,1.0,0.46783749999999996,0.368,0.1875,11.82,24.95,0.15384615384615385,4.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,1.0,2.0,0.3,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,1.0,0.08333333333333333,0.3333333333333333,0.5140333333333333,0.15384615384615385,0.18181818181818182,,2.0,3.0,,,3.0,,1.0,,,,,2.0,,5.0,1.0,1.0,,,3.0,,3.0,3.0,,3.0,,,,0.5,0.8333333333333334,,,,,,0.3125,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.8333333333333334,1.0,0.16666666666666666,0.3333333333333333,0.5,0.6,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201161-201596-2548-979,1610612748,"Shavlik Randolph, Daequan Cook, Mario Chalmers, Dwyane Wade, Jermaine O'Neal","Randolph, Cook, Chalmers, Wade, O'Neal",101183-201161-201596-2548-979,MIA,62.0,1,1.0,-1.0,2.0,1.0,,1.0,3.0,,,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,0.5,,,1.0,1.0,,,,1.0,69.6774193548387,14.5,33.0,14.5,33.0,,,,,0.5,0.5,,,,,,0.5,,0.49285,,,19.3,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201161-2306-2548-979,1610612748,"Shavlik Randolph, Daequan Cook, Carlos Arroyo, Dwyane Wade, Jermaine O'Neal","Randolph, Cook, Arroyo, Wade, O'Neal",101183-201161-2306-2548-979,MIA,54.0,1,1.0,-4.0,2.0,3.0,,1.0,5.0,,,1.0,,,,,,1.0,,,,4.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,133.33333333333334,18.5,5.666666666666667,18.5,5.666666666666667,,,,,1.0,,,,,,,,,0.4003,,,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201202-201596-2306-2548,1610612748,"Shavlik Randolph, Joel Anthony, Mario Chalmers, Carlos Arroyo, Dwyane Wade","Randolph, Anthony, Chalmers, Arroyo, Wade",101183-201202-201596-2306-2548,MIA,54.0,1,1.0,2.0,1.0,1.0,,,2.0,,,1.0,,,,,1.0,1.0,,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,0.5,,0.5,,0.5,,,,,,,,,53.33333333333333,35.0,19.0,22.0,19.0,,,,,0.5,,,,,,,0.5,,0.47345,,,18.2,24.3,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201202-201596-2306-2748,1610612748,"Shavlik Randolph, Joel Anthony, Mario Chalmers, Carlos Arroyo, Dorell Wright","Randolph, Anthony, Chalmers, Arroyo, Wright",101183-201202-201596-2306-2748,MIA,232.0,1,4.0,2.0,6.0,5.0,,1.0,11.0,1.0,2.0,2.0,,2.0,,,2.0,6.0,,3.0,4.0,2.0,,,,2.0,2.0,,2.0,,1.0,,1.0,,1.0,2.0,,,,,3.0,1.0,2.0,1.0,4.0,,,0.5,0.5,,,,,0.3333333333333333,0.2222222222222222,,0.2222222222222222,,0.3333333333333333,,,,,,,,,68.27586206896552,23.666666666666668,18.0,17.833333333333332,18.0,0.2222222222222222,0.5,0.5,1.0,0.2222222222222222,0.2222222222222222,,,,,,0.5555555555555556,,0.426,,,9.333333333333334,24.933333333333334,,2.0,1.0,2.0,2.0,,3.0,3.0,,,,,,0.75,0.42857142857142855,1.0,1.0,0.2222222222222222,0.3333333333333333,0.4692,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,1.0,,,,,,,,,0.5,,,,,,,,1.0,1.0,,0.1111111111111111,1.0,1.0,1.0,1.0,0.14285714285714285,0.5,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
101183-201202-201596-2548-2592,1610612748,"Shavlik Randolph, Joel Anthony, Mario Chalmers, Dwyane Wade, James Jones","Randolph, Anthony, Chalmers, Wade, Jones",101183-201202-201596-2548-2592,MIA,71.0,1,1.0,5.0,4.0,4.0,4.0,4.0,8.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,7.0,2.0,1.0,1.0,7.0,,4.0,,1.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,,1.0,1.0,7.0,7.0,4.0,,,,1.0,1.0,1.0,0.6666666666666666,0.875,0.875,0.875,0.875,0.25,1.0,1.0,,1.0,,1.0,,,162.25352112676057,7.75,10.0,7.75,10.0,0.25,1.0,1.0,,0.5,0.25,1.0,1.0,,0.25,1.0,0.5,1.0,0.4310125,0.4310125,1.0,13.166666666666666,25.9,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,3.0,,,,,1.0,1.0,,0.25,1.0,,,,2.0,,,,,,,,,,,,,0.6666666666666666,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612748,2010,2009-10,False
