EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,ShortMidRangeAssists,FTDefRebounds,SelfOReb,Travels,Loose Ball Fouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,Clear Path Fouls,BlockedCorner3,HeaveMakes,team_id,year,season,team_vs
101112-200811-201162-201169-201609,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Alando Tucker, Goran Dragic","Frye, Amundson, Dudley, Tucker, Dragic",101112-200811-201162-201169-201609,PHX,232.0,1,4.0,-3.0,7.0,8.0,1.0,15.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,6.0,9.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,0.6666666666666666,1.0,0.6,1.0,0.42857142857142855,1.0,0.42857142857142855,1.0,0.2857142857142857,1.0,0.75,0.5,0.6,0.25,0.5,1.0,1.0,93.10344827586206,13.142857142857142,17.5,13.0,17.25,0.42857142857142855,1.0,1.0,0.6666666666666666,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.0,1.0,0.7142857142857143,0.5730285714285713,0.555,0.3333333333333333,6.720000000000001,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201609-201947,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Goran Dragic, Earl Clark","Frye, Amundson, Dudley, Dragic, Clark",101112-200811-201162-201609-201947,PHX,2413.0,9,40.0,-4.0,73.0,74.0,10.0,147.0,10.0,18.0,2.0,6.0,9.0,2.0,17.0,16.0,37.0,19.0,83.0,87.0,3.0,7.0,11.0,22.0,10.0,2.0,17.0,11.0,21.0,8.0,52.0,9.0,12.0,25.0,12.0,37.0,4.0,1.0,6.0,4.0,16.0,7.0,14.0,72.0,0.6875,0.7333333333333333,0.43243243243243246,0.42857142857142855,0.5535714285714286,0.5625,0.6102941176470589,0.6111111111111112,0.3392857142857143,0.375,0.5217391304347826,0.42857142857142855,0.6578947368421053,0.4,0.2,0.6666666666666666,0.42857142857142855,87.72482387070036,16.19178082191781,16.635135135135137,15.698630136986301,15.756756756756756,0.32142857142857145,0.5555555555555556,0.5882352941176471,0.8,0.16071428571428573,0.03571428571428571,0.30357142857142855,0.75,0.3333333333333333,0.6607142857142857,0.5191741071428572,0.53645,0.13253012048192772,6.937837837837837,25.031578947368423,23.0,7.0,3.0,4.0,2.0,10.0,4.0,1.0,9.0,1.0,1.0,2.0,5.0,10.0,21.0,1.0,1.0,2.0,4.0,6.0,2.0,5.0,13.0,27.0,30.0,9.0,4.0,10.0,9.0,1.0,3.0,3.0,13.0,3.0,3.0,10.0,3.0,2.0,2.0,6.0,1.0,26.0,1.0,1.0,28.0,3.0,13.0,1.0,1.0,6.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,27.0,23.0,1.0,1.0,1.0,0.5263157894736842,1.0,0.4,0.5263157894736842,0.6666666666666666,0.6363636363636364,0.75,0.10810810810810811,0.05555555555555555,0.3,0.8666666666666667,0.3333333333333333,0.375,0.625,0.375,0.5,1.0,0.6,0.5,0.17857142857142858,0.2,0.2857142857142857,0.4444444444444444,0.4444444444444444,0.75,0.5,0.5,1.0,0.5294117647058824,0.5294117647058824,1.0,0.5,0.125,1.0,1.0,0.36363636363636365,0.75,0.45454545454545453,0.4,0.5294117647058824,0.57675,0.208955223880597,0.2765957446808511,0.05,0.3253012048192771,0.3150684931506849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201609-2202,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Goran Dragic, Jason Richardson","Frye, Amundson, Dudley, Dragic, Richardson",101112-200811-201162-201609-2202,PHX,5737.0,27,96.0,-9.0,176.0,182.0,24.0,358.0,32.0,58.0,7.0,18.0,31.0,11.0,45.0,51.0,113.0,56.0,203.0,212.0,8.0,23.0,23.0,64.0,38.0,10.0,43.0,32.0,51.0,20.0,121.0,23.0,48.0,60.0,29.0,89.0,20.0,5.0,10.0,6.0,25.0,27.0,51.0,180.0,0.6274509803921569,0.6956521739130435,0.45132743362831856,0.34782608695652173,0.5236686390532544,0.36538461538461536,0.554945054945055,0.42592592592592593,0.33136094674556216,0.4,0.7272727272727273,0.3709677419354839,0.6962025316455697,0.32222222222222224,0.25,0.7333333333333333,0.7096774193548387,89.85881122537913,16.164772727272727,15.89010989010989,15.488636363636363,15.241758241758241,0.3431952662721893,0.5517241379310345,0.7272727272727273,0.625,0.1834319526627219,0.0650887573964497,0.26627218934911245,0.6923076923076923,0.3888888888888889,0.6745562130177515,0.5171149700598802,0.5244575,0.11330049261083744,6.914159292035398,25.973214285714285,16.0,23.0,4.0,4.0,8.0,24.0,11.0,4.0,21.0,1.0,3.0,2.0,4.0,25.0,26.0,1.0,3.0,4.0,6.0,10.0,3.0,5.0,4.0,25.0,57.0,21.0,16.0,19.0,15.0,4.0,7.0,6.0,7.0,15.0,1.0,15.0,,4.0,2.0,1.0,5.0,33.0,2.0,2.0,35.0,6.0,16.0,1.0,2.0,11.0,6.0,3.0,11.0,7.0,,,2.0,25.0,16.0,1.0,1.0,0.76,0.44642857142857145,0.3333333333333333,0.6,0.46296296296296297,0.6,0.7,0.7352941176470589,0.1415929203539823,0.2413793103448276,0.08333333333333333,0.5384615384615384,0.21428571428571427,0.4230769230769231,0.4375,0.19047619047619047,0.75,0.6,0.3333333333333333,0.6363636363636364,0.14201183431952663,0.3333333333333333,0.36363636363636365,0.3548387096774194,0.3548387096774194,0.6363636363636364,0.36363636363636365,0.36363636363636365,1.0,0.4666666666666667,0.4772727272727273,0.7142857142857143,0.14285714285714285,0.11538461538461539,0.3333333333333333,1.0,0.26666666666666666,1.0,0.26666666666666666,0.5,0.4883720930232558,0.5223423076923077,0.09444444444444444,0.13008130081300814,0.017543859649122806,0.12315270935960591,0.09090909090909091,1.0,1.0,18.0,2.0,1.0,5.0,5.0,5.0,5.0,1.0,2.0,2.0,1.0,0.017857142857142856,0.022222222222222223,0.8333333333333334,0.2857142857142857,0.06756756756756757,0.625,0.06666666666666667,1.0,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201609-255,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Goran Dragic, Grant Hill","Frye, Amundson, Dudley, Dragic, Hill",101112-200811-201162-201609-255,PHX,7867.0,27,131.0,32.0,244.0,246.0,28.0,490.0,30.0,60.0,11.0,20.0,43.0,17.0,51.0,63.0,138.0,68.0,278.0,246.0,12.0,25.0,35.0,60.0,66.0,14.0,51.0,30.0,61.0,14.0,153.0,29.0,61.0,84.0,38.0,122.0,25.0,11.0,20.0,11.0,44.0,41.0,74.0,243.0,0.47619047619047616,0.5357142857142857,0.45652173913043476,0.48,0.5388349514563107,0.5555555555555556,0.5681818181818182,0.5645161290322581,0.3300970873786408,0.45454545454545453,0.7011494252873564,0.38666666666666666,0.6788990825688074,0.32727272727272727,0.35,0.6666666666666666,0.7586206896551724,89.69111478327189,16.274590163934427,15.83739837398374,15.545081967213115,14.955284552845528,0.2912621359223301,0.5,0.5882352941176471,0.4666666666666667,0.2087378640776699,0.0825242718446602,0.24757281553398058,0.7407407407407407,0.55,0.6213592233009708,0.5086788834951457,0.5454375,0.12589928057553956,7.933333333333333,25.00588235294118,17.0,25.0,1.0,2.0,10.0,35.0,23.0,11.0,21.0,,,3.0,5.0,32.0,56.0,2.0,2.0,5.0,3.0,6.0,3.0,5.0,3.0,18.0,93.0,21.0,13.0,31.0,20.0,11.0,11.0,7.0,13.0,14.0,6.0,24.0,1.0,9.0,3.0,6.0,10.0,66.0,3.0,7.0,78.0,2.0,33.0,1.0,4.0,21.0,10.0,11.0,21.0,11.0,,,2.0,18.0,17.0,3.0,,0.96875,0.47058823529411764,1.0,0.6,0.47058823529411764,0.5,0.6818181818181818,0.75,0.09420289855072464,0.15,0.11428571428571428,0.5909090909090909,0.2,0.5,0.28,0.2413793103448276,0.6764705882352942,0.7058823529411765,0.2,0.5238095238095238,0.16990291262135923,0.2857142857142857,0.3225806451612903,0.5348837209302325,0.5348837209302325,0.4782608695652174,0.6470588235294118,0.6470588235294118,1.0,0.4117647058823529,0.4117647058823529,0.9523809523809523,0.09090909090909091,,,,0.18181818181818182,0.5,0.45454545454545453,0.6,0.4117647058823529,0.4683318181818182,0.14285714285714285,0.1952662721893491,0.014492753623188406,0.06474820143884892,0.06967213114754098,,,3.0,,,5.0,10.0,4.0,3.0,3.0,5.0,,,,,0.9090909090909091,,0.041237113402061855,0.5,,,2.0,2.0,2.0,1.0,0.25,0.07407407407407407,1.0,1.0,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201609-2571,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Goran Dragic, Leandro Barbosa","Frye, Amundson, Dudley, Dragic, Barbosa",101112-200811-201162-201609-2571,PHX,7272.0,25,121.0,25.0,237.0,244.0,21.0,481.0,40.0,58.0,9.0,12.0,44.0,22.0,58.0,70.0,124.0,80.0,279.0,254.0,12.0,16.0,32.0,62.0,78.0,10.0,58.0,31.0,55.0,18.0,134.0,14.0,58.0,82.0,24.0,106.0,27.0,11.0,13.0,6.0,34.0,29.0,59.0,247.0,0.44285714285714284,0.47692307692307695,0.5645161290322581,0.75,0.571078431372549,0.631578947368421,0.6017316017316018,0.6666666666666666,0.39215686274509803,0.38235294117647056,0.6590909090909091,0.2641509433962264,0.6814159292035398,0.2376237623762376,0.23076923076923078,0.5555555555555556,0.7058823529411765,95.24752475247524,14.40928270042194,15.807377049180328,13.860759493670885,14.991803278688524,0.28431372549019607,0.6896551724137931,0.7843137254901961,0.45,0.21568627450980393,0.10784313725490197,0.28431372549019607,0.631578947368421,0.75,0.6764705882352942,0.5282752450980392,0.5290916666666666,0.11469534050179211,8.325,24.619999999999997,37.0,38.0,4.0,9.0,13.0,22.0,17.0,9.0,22.0,,,2.0,10.0,31.0,46.0,,3.0,8.0,5.0,14.0,2.0,13.0,10.0,26.0,72.0,22.0,9.0,24.0,15.0,9.0,8.0,10.0,19.0,16.0,3.0,21.0,4.0,7.0,,8.0,6.0,59.0,3.0,8.0,63.0,8.0,31.0,,4.0,16.0,9.0,6.0,16.0,6.0,,,1.0,26.0,37.0,1.0,4.0,0.7741935483870968,0.3875,,0.15384615384615385,0.3875,0.35714285714285715,0.2962962962962963,0.37142857142857144,0.07258064516129033,0.1206896551724138,0.045454545454545456,0.76,0.20833333333333334,0.3333333333333333,0.2222222222222222,0.2,0.7037037037037037,0.7222222222222222,0.8571428571428571,0.375,0.10784313725490197,0.5909090909090909,0.6190476190476191,0.38636363636363635,0.3953488372093023,0.47058823529411764,0.4090909090909091,0.4090909090909091,1.0,0.3793103448275862,0.3793103448275862,0.6818181818181818,0.3333333333333333,,,,0.3333333333333333,0.4444444444444444,0.37037037037037035,0.2,0.3793103448275862,0.541024074074074,0.13656387665198239,0.2108843537414966,,0.0931899641577061,0.15611814345991562,,3.0,21.0,,,5.0,5.0,3.0,3.0,,1.0,1.0,1.0,,,1.0,0.23076923076923078,0.03225806451612903,0.38461538461538464,0.1111111111111111,,,3.0,,2.0,,0.15789473684210525,,,0.022727272727272728,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201609-959,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Goran Dragic, Steve Nash","Frye, Amundson, Dudley, Dragic, Nash",101112-200811-201162-201609-959,PHX,1074.0,11,18.0,5.0,33.0,36.0,3.0,69.0,6.0,9.0,1.0,2.0,10.0,3.0,8.0,15.0,24.0,11.0,48.0,43.0,3.0,5.0,6.0,12.0,18.0,2.0,7.0,6.0,10.0,2.0,24.0,5.0,9.0,11.0,6.0,17.0,,,2.0,2.0,2.0,7.0,9.0,42.0,0.4,0.42857142857142855,0.625,0.6,0.6428571428571429,0.6,0.618421052631579,0.6,0.3142857142857143,1.0,0.8181818181818182,0.5555555555555556,0.7857142857142857,0.35714285714285715,0.3333333333333333,1.0,0.8333333333333334,92.51396648044694,16.636363636363637,14.583333333333334,14.878787878787879,13.694444444444445,0.2571428571428571,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.2857142857142857,0.08571428571428572,0.22857142857142856,0.4,0.5,0.5714285714285714,0.48264852941176467,0.45682,0.125,9.291666666666666,27.245454545454546,18.0,16.0,1.0,2.0,2.0,5.0,7.0,2.0,3.0,,,2.0,5.0,5.0,3.0,,,,5.0,9.0,4.0,7.0,3.0,25.0,12.0,3.0,2.0,4.0,2.0,2.0,4.0,,2.0,,,,,,1.0,1.0,,5.0,,1.0,8.0,1.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,,,,25.0,18.0,1.0,1.0,0.8,0.45454545454545453,,0.5714285714285714,0.5,0.5555555555555556,0.6875,0.6666666666666666,0.08333333333333333,0.2222222222222222,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,,1.0,,0.5,0.14285714285714285,0.4,0.4,0.7,0.7,0.5714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.375,0.375,0.6666666666666666,,,,,0.125,0.5,0.3125,0.4,0.42857142857142855,0.4696166666666667,0.08108108108108109,0.11538461538461539,,0.5208333333333334,0.5454545454545454,2.0,2.0,3.0,1.0,,,,1.0,,,1.0,,,,,,,0.08333333333333333,,0.125,1.0,,,1.0,,0.5,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201947-255,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Earl Clark, Grant Hill","Frye, Amundson, Dudley, Clark, Hill",101112-200811-201162-201947-255,PHX,416.0,2,7.0,,14.0,12.0,1.0,26.0,2.0,3.0,1.0,1.0,2.0,,1.0,5.0,10.0,1.0,13.0,13.0,1.0,1.0,2.0,8.0,2.0,,1.0,4.0,4.0,2.0,8.0,1.0,2.0,2.0,1.0,3.0,,,1.0,1.0,2.0,1.0,2.0,11.0,0.8,0.8,0.5,1.0,0.45454545454545453,1.0,0.5,1.0,0.09090909090909091,0.5,0.6666666666666666,0.2,0.4,0.16666666666666666,,0.5,,90.0,16.142857142857142,15.833333333333334,15.928571428571429,15.166666666666666,0.2727272727272727,0.6666666666666666,1.0,1.0,0.18181818181818182,,0.09090909090909091,1.0,1.0,0.36363636363636365,0.45455,0.5232,0.15384615384615385,8.1,24.6,,,,,3.0,5.0,,,,,,,,,3.0,,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,1.0,7.0,,2.0,6.0,1.0,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,0.2,0.3333333333333333,0.2,,,,0.5,,1.0,,,,0.45454545454545453,0.6,0.75,,,,,,,,,,1.0,,,,,,,,,,0.23076923076923078,0.18181818181818182,0.5,,,,,,,,2.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-201947-959,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Earl Clark, Steve Nash","Frye, Amundson, Dudley, Clark, Nash",101112-200811-201162-201947-959,PHX,9.0,1,,,1.0,1.0,1.0,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,320.0,5.0,4.0,5.0,4.0,,,,,1.0,,,,,,0.2369,,,20.0,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2369,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-2202-255,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Jason Richardson, Grant Hill","Frye, Amundson, Dudley, Richardson, Hill",101112-200811-201162-2202-255,PHX,146.0,2,2.0,,4.0,5.0,,9.0,2.0,2.0,,,,,1.0,3.0,3.0,1.0,6.0,6.0,,,,2.0,4.0,,1.0,1.0,1.0,,2.0,,1.0,2.0,,2.0,,,,,,1.0,1.0,6.0,0.3333333333333333,0.3333333333333333,1.0,,0.75,,0.75,,0.25,,0.5,,0.5,,,,,88.76712328767124,17.5,15.2,17.5,12.2,0.5,1.0,1.0,,,,0.25,,,0.75,0.5368125,,,2.6,25.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.25,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
101112-200811-201162-2202-959,1610612756,"Channing Frye, Lou Amundson, Jared Dudley, Jason Richardson, Steve Nash","Frye, Amundson, Dudley, Richardson, Nash",101112-200811-201162-2202-959,PHX,1815.0,19,30.0,8.0,58.0,57.0,4.0,115.0,12.0,12.0,2.0,2.0,11.0,4.0,16.0,18.0,34.0,20.0,75.0,67.0,3.0,3.0,7.0,22.0,14.0,4.0,15.0,11.0,20.0,9.0,49.0,4.0,16.0,24.0,4.0,28.0,1.0,,4.0,3.0,9.0,4.0,5.0,68.0,0.6111111111111112,0.6875,0.5294117647058824,1.0,0.6388888888888888,0.75,0.6379310344827587,0.7,0.37037037037037035,0.4444444444444444,0.6153846153846154,0.2857142857142857,0.6764705882352942,0.18181818181818182,0.14285714285714285,0.4444444444444444,1.0,91.2396694214876,16.06896551724138,15.491228070175438,15.810344827586206,14.43859649122807,0.2222222222222222,1.0,1.0,0.75,0.2037037037037037,0.07407407407407407,0.2962962962962963,0.5,1.0,0.5925925925925926,0.4927716981132076,0.51465,0.09333333333333334,9.052941176470588,26.365,31.0,27.0,7.0,7.0,2.0,11.0,4.0,3.0,8.0,,1.0,5.0,10.0,11.0,6.0,,1.0,1.0,11.0,18.0,6.0,11.0,3.0,43.0,27.0,8.0,3.0,9.0,6.0,3.0,1.0,,7.0,1.0,1.0,5.0,,1.0,,5.0,,9.0,,1.0,8.0,,3.0,,1.0,2.0,2.0,,2.0,1.0,,,1.0,43.0,31.0,,,0.8181818181818182,0.55,,0.5454545454545454,0.5789473684210527,0.6111111111111112,0.6896551724137931,0.671875,0.08823529411764706,,0.2727272727272727,0.875,,,0.42857142857142855,,0.4444444444444444,1.0,0.6666666666666666,0.5,0.2037037037037037,0.18181818181818182,0.25,0.36363636363636365,0.36363636363636365,0.25,0.75,0.75,1.0,0.5,0.5,0.75,,0.25,,,0.2413793103448276,1.0,0.3448275862068966,0.5,0.5333333333333333,0.4917553571428571,0.05263157894736842,0.08108108108108109,,0.5733333333333334,0.5344827586206896,1.0,1.0,6.0,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,0.5,0.034482758620689655,1.0,,,,,,,,,,,,,,,,,1610612756,2010,2009-10,False
