EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,HeaveAttempts,NonHeaveArc3FGA,OffThreePtRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,Pace,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,Arc3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,Minutes,PlusMinus,DefPoss,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,Avg2ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeAssists,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3FGA,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted3s,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffCorner3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,Corner3FGM,PtsAssisted3s,ThreePtAssists,Corner3Assists,OffTwoPtRebounds,Offensive Fouls,TwoPtShootingFoulsDrawn,Assisted3sPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyCorner3FGA,SecondChanceFtPoints,OffShortMidRangeReboundPct,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsPutbacks,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,SecondChanceTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,SelfORebPct,ShortMidRangePctAssisted,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,LostBallTurnovers,PenaltyCorner3FGM,LostBallOutOfBoundsTurnovers,Travels,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,3SecondViolations,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,team_id,year,season,team_vs
101133-1938-201588-201971-202066,1610612759,"Ian Mahinmi, Manu Ginobili, George Hill, DeJuan Blair, Garrett Temple","Mahinmi, Ginobili, Hill, Blair, Temple",101133-1938-201588-201971-202066,SAS,16.0,1,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,16.0,10.0,1.0,1.0,1.0,1.0,0.39345,0.39345,34.05,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
101133-201588-2225-2427-2588,1610612759,"Ian Mahinmi, George Hill, Tony Parker, Roger Mason Jr., Matt Bonner","Mahinmi, Hill, Parker, Mason Jr., Bonner",101133-201588-2225-2427-2588,SAS,321.0,1,12.0,12.0,1.0,24.0,2.0,,2.0,2.0,,2.0,1.0,1.0,,,6.0,12.0,0.2857142857142857,,,,107.66355140186917,11.666666666666666,11.416666666666666,0.2857142857142857,,0.2857142857142857,0.7142857142857143,0.5391666666666667,0.5391666666666667,33.25,1.0,5.0,-2.0,12.0,12.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,5.0,5.0,9.0,11.0,2.0,5.0,5.0,9.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,6.0,3.0,9.0,9.0,3.0,0.5,0.5,0.4,0.4,0.2857142857142857,0.2857142857142857,0.45,0.45,0.2,0.3333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,15.083333333333334,15.083333333333334,0.42857142857142855,0.3333333333333333,0.5,1.0,0.2857142857142857,0.5,0.5,0.42857142857142855,0.3333333333333333,1.0,2.7600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
101133-201588-2427-2586-2588,1610612759,"Ian Mahinmi, George Hill, Roger Mason Jr., Keith Bogans, Matt Bonner","Mahinmi, Hill, Mason Jr., Bogans, Bonner",101133-201588-2427-2586-2588,SAS,33.0,1,1.0,,,1.0,,,,,,,,,,,,,,,,,43.63636363636363,15.0,15.0,,,,,0.4,,,,1.0,2.0,,,,,,,,,1.0,1.0,,2.0,,,,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,,,,2.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,15.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
101133-201971-202066-2427-2586,1610612759,"Ian Mahinmi, DeJuan Blair, Garrett Temple, Roger Mason Jr., Keith Bogans","Mahinmi, Blair, Temple, Mason Jr., Bogans",101133-201971-202066-2427-2586,SAS,521.0,1,17.0,,1.0,34.0,7.0,,,10.0,,,,7.0,1.0,1.0,7.0,,0.625,0.125,0.09090909090909091,,93.97312859884836,18.58823529411765,17.88235294117647,0.4375,,,0.6875,0.48414375,,24.119999999999997,,9.0,,17.0,15.0,,1.0,,,,,3.0,6.0,,12.0,12.0,,,,,2.0,4.0,,1.0,1.0,,2.0,1.0,5.0,6.0,,,,1.0,1.0,,2.0,6.0,3.0,,,10.0,,,0.3333333333333333,0.3333333333333333,0.5,,0.375,,0.375,,,,,0.7142857142857143,0.3333333333333333,0.6,0.5,1.0,1.0,0.5,12.058823529411764,10.647058823529411,0.0625,,,,,,,,,,14.416666666666666,3.0,5.0,1.0,0.3125,0.6,0.6,0.3333333333333333,3.0,2.0,2.0,1.0,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,0.2,0.2,1.0,1.0,1.0,0.3333333333333333,1.0,0.1875,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
101133-202066-2427-2586-2588,1610612759,"Ian Mahinmi, Garrett Temple, Roger Mason Jr., Keith Bogans, Matt Bonner","Mahinmi, Temple, Mason Jr., Bogans, Bonner",101133-202066-2427-2586-2588,SAS,166.0,1,7.0,,1.0,14.0,,,,1.0,,,,,,1.0,4.0,,0.25,,0.5,,121.44578313253012,14.285714285714286,12.285714285714286,,,,0.75,0.553825,,22.8,,3.0,2.0,7.0,,1.0,2.0,,,,,1.0,3.0,2.0,7.0,5.0,,,,,,2.0,,,1.0,,3.0,1.0,2.0,3.0,1.0,,1.0,2.0,3.0,,1.0,3.0,3.0,2.0,,7.0,,,,,0.3333333333333333,,0.625,,0.7,,,,0.3333333333333333,1.0,1.0,1.0,1.0,,1.0,,9.428571428571429,9.428571428571429,0.5,0.5,0.5,,,,,,,,5.066666666666666,,1.0,,0.25,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,0.25,,,,,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.4079,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
101133-2210-2225-2427-2588,1610612759,"Ian Mahinmi, Richard Jefferson, Tony Parker, Roger Mason Jr., Matt Bonner","Mahinmi, Jefferson, Parker, Mason Jr., Bonner",101133-2210-2225-2427-2588,SAS,58.0,1,1.0,,1.0,3.0,,,,1.0,,1.0,,,1.0,2.0,4.0,,0.5,1.0,1.0,,74.48275862068965,19.0,19.0,,,,0.5,0.543,0.6594,22.8,,1.0,3.0,2.0,2.0,,,,,,1.0,,1.0,3.0,3.0,,,,1.0,1.0,,,,,,,,,2.0,2.0,,,,,,,,,2.0,4.0,1.0,,1.0,1.0,,,,,,,0.375,0.25,,,,1.0,,1.0,,1.0,1.0,,19.5,19.5,,,,,0.5,,,,,0.3333333333333333,5.7,,,,,,,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,0.75,1.0,,0.5,,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,0.3333333333333333,0.5,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-201588-2210-2225,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Richard Jefferson, Tony Parker","Duncan, Ginobili, Hill, Jefferson, Parker",1495-1938-201588-2210-2225,SAS,1292.0,6,42.0,34.0,8.0,84.0,7.0,1.0,4.0,9.0,1.0,6.0,,7.0,2.0,9.0,24.0,34.0,0.23076923076923078,0.4,0.5294117647058824,0.3333333333333333,93.62229102167181,15.714285714285714,14.476190476190476,0.1794871794871795,0.14285714285714285,0.13793103448275862,0.48717948717948717,0.48654487179487177,0.4900965517241379,24.788888888888888,0.8095238095238095,22.0,10.0,42.0,31.0,6.0,10.0,5.0,8.0,9.0,14.0,18.0,30.0,13.0,61.0,51.0,13.0,23.0,12.0,47.0,4.0,32.0,2.0,2.0,5.0,1.0,13.0,5.0,7.0,15.0,4.0,,4.0,1.0,5.0,5.0,8.0,17.0,11.0,14.0,4.0,50.0,47.0,4.0,0.1111111111111111,0.11764705882352941,0.6,0.5652173913043478,0.6153846153846154,0.603448275862069,0.6777777777777778,0.6714285714285714,0.06666666666666667,0.1,0.8,0.7,0.8333333333333334,0.75,0.4,1.0,1.0,0.6666666666666666,15.047619047619047,14.476190476190476,0.2564102564102564,0.6,0.6666666666666666,0.16666666666666666,0.358974358974359,0.6428571428571429,0.6923076923076923,0.27586206896551724,0.625,0.7704918032786885,7.513333333333334,3.0,6.0,,0.15384615384615385,0.5,0.5,,2.0,4.0,4.0,4.0,6.0,11.0,3.0,4.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,5.0,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.7857142857142857,0.7857142857142857,0.5,,0.05128205128205128,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.18032786885245902,,9.0,3.0,,7.0,1.0,4.0,0.75,0.5833333333333334,0.5,1.0,,,,0.5344,0.0975609756097561,0.125,2.0,,0.8,0.06896551724137931,2.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,0.5,0.07142857142857142,1.0,0.3333333333333333,0.2,0.1111111111111111,0.75,0.42857142857142855,0.6666666666666666,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-201588-2210-2427,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Richard Jefferson, Roger Mason Jr.","Duncan, Ginobili, Hill, Jefferson, Mason Jr.",1495-1938-201588-2210-2427,SAS,160.0,1,5.0,5.0,,10.0,1.0,,1.0,2.0,,2.0,,1.0,,,1.0,5.0,0.5,,,,90.0,14.2,14.2,0.25,,0.25,0.75,0.6014875,0.6014875,23.95,1.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,,2.0,2.0,,7.0,6.0,2.0,2.0,,7.0,2.0,2.0,,1.0,2.0,,5.0,,1.0,1.0,1.0,,,,1.0,1.0,2.0,2.0,,,,7.0,7.0,,0.5,0.5,1.0,1.0,0.875,0.875,0.875,0.875,,,1.0,1.0,,1.0,1.0,,,,17.8,17.8,0.25,1.0,1.0,,,,,0.25,1.0,1.0,9.35,1.0,1.0,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.5,0.5,,,,,,0.25,1.0,1.0,1.0,,,3.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,0.25,,,,1.0,,1.0,,1.0,,,,,,,0.5,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-201588-2210-2586,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Richard Jefferson, Keith Bogans","Duncan, Ginobili, Hill, Jefferson, Bogans",1495-1938-201588-2210-2586,SAS,196.0,1,7.0,,,13.0,,,,1.0,,,,,,,2.0,,0.2,,,,95.51020408163265,13.428571428571429,13.428571428571429,,,,0.2,0.42771,,24.1,,3.0,3.0,6.0,,,,,,1.0,1.0,3.0,4.0,2.0,8.0,5.0,,,,,2.0,4.0,,1.0,1.0,,2.0,1.0,,2.0,,,,,,,1.0,1.0,1.0,2.0,,8.0,,,0.3333333333333333,0.3333333333333333,0.75,,0.6,,0.6666666666666666,,,,,,1.0,1.0,,,,1.0,17.0,17.0,,,,,0.2,1.0,1.0,,,,13.575,2.0,3.0,,0.6,0.6666666666666666,0.6666666666666666,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,1.0,,,,,,,,,0.16666666666666666,0.2,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
1495-1938-201588-2210-2588,1610612759,"Tim Duncan, Manu Ginobili, George Hill, Richard Jefferson, Matt Bonner","Duncan, Ginobili, Hill, Jefferson, Bonner",1495-1938-201588-2210-2588,SAS,970.0,6,32.0,6.0,3.0,61.0,5.0,,,6.0,,1.0,,5.0,1.0,4.0,18.0,6.0,0.2222222222222222,0.2,0.21052631578947367,0.25,90.55670103092783,15.78125,15.53125,0.18518518518518517,,,0.4074074074074074,0.4668981481481481,0.5062625,24.733333333333334,0.1875,16.0,,29.0,13.0,4.0,5.0,2.0,3.0,2.0,10.0,6.0,21.0,10.0,25.0,25.0,3.0,7.0,2.0,8.0,8.0,4.0,,4.0,5.0,3.0,11.0,3.0,10.0,14.0,2.0,1.0,1.0,3.0,5.0,,2.0,8.0,10.0,12.0,1.0,19.0,8.0,1.0,0.6666666666666666,0.8,0.2857142857142857,0.42857142857142855,0.2777777777777778,0.375,0.390625,0.4444444444444444,,,0.4,0.8333333333333334,0.75,0.8125,1.0,0.6666666666666666,1.0,0.5,16.03448275862069,15.275862068965518,0.18518518518518517,0.8,0.8,0.75,0.37037037037037035,0.2,0.2,0.375,0.6666666666666666,0.32,9.2,,6.0,,0.2222222222222222,,,,1.0,1.0,1.0,2.0,3.0,6.0,,1.0,3.0,2.0,1.0,,,1.0,,,,,,1.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.75,,,0.037037037037037035,0.2,0.2,0.2,0.24,,3.0,1.0,,3.0,2.0,6.0,1.0,0.21428571428571427,1.0,1.0,,,,0.5418,0.1935483870967742,0.24,1.0,2.0,0.125,0.125,1.0,2.0,,,,,2.0,1.0,1.0,1.0,,,2.0,,,,1.0,0.2,,0.5,1.0,0.6666666666666666,0.5,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612759,2010,2009-10,True
