EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Arc3FGM,Arc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,NonHeaveArc3Accuracy,SecondChancePointsPct,PenaltyOffPoss,ShortMidRangeFGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,ShortMidRangeAssists,FTDefRebounds,Travels,PenaltyTurnovers,Offensive Fouls Drawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyDefPoss,PenaltyAtRimFGA,PenaltyFG2A,Fg2aBlocked,BlockedLongMidRange,OffensiveGoaltends,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyArc3FGA,PenaltyFG2M,PenaltyFG3M,HeaveAttempts,Corner3Assists,AtRimAssists,LiveBallTurnovers,LostBallTurnovers,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceFtPoints,PtsUnassisted3s,SecondChanceCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,BadPassTurnovers,Loose Ball Fouls,BlockedAtRim,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffArc3ReboundPct,DefArc3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,NonShootingPenaltyNonTakeFouls,SelfOReb,Technical Free Throw Trips,3SecondViolations,SelfORebPct,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,DefensiveGoaltends,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Defensive 3 Seconds Violations,Blocked3s,BlockedCorner3,Clear Path Fouls,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,team_id,year,season,team_vs
101142-101145-101235-1536-201939,1610612744,"Ronny Turiaf, Monta Ellis, Kelenna Azubuike, Stephen Jackson, Stephen Curry","Turiaf, Ellis, Azubuike, Jackson, Curry",101142-101145-101235-1536-201939,GSW,207.0,1,3.0,-4.0,5.0,6.0,2.0,11.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,8.0,1.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,1.0,1.0,0.5,0.3333333333333333,0.2857142857142857,0.3333333333333333,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,76.52173913043478,26.8,12.166666666666666,23.4,12.166666666666666,0.16666666666666666,0.5,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.44295833333333334,0.5315,0.14285714285714285,0.2,14.825,24.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-101235-1894-201627,1610612744,"Ronny Turiaf, Monta Ellis, Kelenna Azubuike, Corey Maggette, Anthony Morrow","Turiaf, Ellis, Azubuike, Maggette, Morrow",101142-101145-101235-1894-201627,GSW,355.0,1,6.0,4.0,15.0,14.0,2.0,29.0,2.0,,2.0,,1.0,6.0,3.0,15.0,11.0,1.0,,,3.0,,9.0,,2.0,4.0,5.0,2.0,7.0,1.0,,4.0,4.0,1.0,5.0,2.0,4.0,,8.0,4.0,13.0,,,0.16666666666666666,0.6111111111111112,0.5769230769230769,0.3333333333333333,0.8,0.4,,0.8333333333333334,0.4,0.5,,1.0,117.63380281690141,10.6,14.0,10.466666666666667,13.5,0.2222222222222222,0.2222222222222222,,,,,0.5555555555555556,0.5015,0.5348,0.3076923076923077,0.4,8.866666666666667,25.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,1.0,2.0,2.0,9.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.2222222222222222,0.5,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-101235-1894-201939,1610612744,"Ronny Turiaf, Monta Ellis, Kelenna Azubuike, Corey Maggette, Stephen Curry","Turiaf, Ellis, Azubuike, Maggette, Curry",101142-101145-101235-1894-201939,GSW,204.0,2,3.0,4.0,7.0,6.0,2.0,13.0,1.0,,3.0,2.0,1.0,4.0,3.0,6.0,2.0,3.0,2.0,1.0,2.0,,5.0,1.0,2.0,2.0,3.0,3.0,6.0,,,2.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,6.0,1.0,1.0,0.25,0.35714285714285715,0.375,0.42857142857142855,1.0,0.6666666666666666,0.5,1.0,0.6,0.6666666666666666,0.5,,91.76470588235294,17.0,14.166666666666666,10.857142857142858,14.166666666666666,0.14285714285714285,0.42857142857142855,,,,0.2857142857142857,0.42857142857142855,0.46864999999999996,0.4466625,0.125,0.2,15.45,23.900000000000002,,,,,1.0,1.0,1.0,1.0,,,,3.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,,,,0.14285714285714285,1.0,1.0,1.0,,,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,0.25,1.0,1.0,1.0,1.0,0.25,1.0,0.63345,0.16666666666666666,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-1536-1894-201627,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Corey Maggette, Anthony Morrow","Turiaf, Ellis, Jackson, Maggette, Morrow",101142-101145-1536-1894-201627,GSW,128.0,1,2.0,-2.0,3.0,4.0,1.0,7.0,,,1.0,,,2.0,,,2.0,,,,,,,,1.0,3.0,3.0,1.0,4.0,,,2.0,2.0,1.0,2.0,,,,,,,,,,,,,0.75,0.5,,0.75,0.5,,,0.5,78.75,14.666666666666666,21.0,13.666666666666666,20.5,,0.5,,,,,0.5,0.5187,,,,7.5,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,0.5,,,,,,,,,,,3.0,,,,,,,,,,,2.0,,,3.0,,,,,,,,0.5187,,1.0,4.0,1.0,2.0,1.0,1.0,2.0,0.5,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-1536-1894-201939,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Corey Maggette, Stephen Curry","Turiaf, Ellis, Jackson, Maggette, Curry",101142-101145-1536-1894-201939,GSW,359.0,2,6.0,-1.0,12.0,14.0,1.0,26.0,1.0,,1.0,1.0,3.0,6.0,2.0,12.0,13.0,1.0,2.0,1.0,2.0,,5.0,,2.0,4.0,5.0,2.0,7.0,,,3.0,5.0,,4.0,2.0,6.0,,5.0,2.0,12.0,0.3333333333333333,0.3333333333333333,0.5,0.5625,0.6,0.25,0.5,0.6666666666666666,,0.5,0.6666666666666666,1.0,,0.5,104.28969359331477,14.0,13.642857142857142,12.5,11.857142857142858,0.125,0.125,,,,0.125,0.75,0.5232785714285714,0.366,0.2222222222222222,0.2857142857142857,5.366666666666667,37.35,2.0,4.0,,1.0,,1.0,1.0,3.0,,,4.0,3.0,,,,1.0,,,,,,2.0,,,,,1.0,0.5,1.0,,,,,,0.6,,,0.5,0.5,0.6666666666666666,0.125,,,,1.0,,,,11.0,1.0,,1.0,,2.0,3.0,12.0,,1.0,,4.0,1.0,12.0,11.0,0.6666666666666666,1.0,1.0,1.0,,,0.14285714285714285,0.4963416666666667,1.0,0.9166666666666666,2.0,3.0,5.0,1.0,,,0.16666666666666666,0.25,0.5,,0.42857142857142855,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.5,0.6,0.6428571428571429,0.4,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-1536-201576-201627,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Anthony Randolph, Anthony Morrow","Turiaf, Ellis, Jackson, Randolph, Morrow",101142-101145-1536-201576-201627,GSW,140.0,1,2.0,5.0,5.0,5.0,,10.0,,1.0,1.0,1.0,4.0,4.0,1.0,11.0,6.0,,6.0,3.0,4.0,1.0,9.0,,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,11.0,0.75,0.75,1.0,1.1,1.1,0.2,0.3333333333333333,,,0.3333333333333333,,,,,102.85714285714285,11.8,16.2,11.8,16.2,,0.2,1.0,1.0,1.0,0.2,0.8,0.59946,,,,5.4,24.5,3.0,3.0,,,,,1.0,,,,2.0,3.0,,,,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,0.5,,,0.6,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,2.0,,,,,,,,,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-1536-201576-201939,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Anthony Randolph, Stephen Curry","Turiaf, Ellis, Jackson, Randolph, Curry",101142-101145-1536-201576-201939,GSW,303.0,2,5.0,8.0,10.0,8.0,1.0,18.0,1.0,1.0,1.0,,4.0,6.0,2.0,15.0,7.0,,4.0,2.0,3.0,,7.0,,1.0,2.0,2.0,1.0,3.0,1.0,,2.0,2.0,,4.0,2.0,2.0,,2.0,1.0,14.0,0.5,0.5,0.6666666666666666,0.875,0.8333333333333334,0.25,0.6666666666666666,0.5,,0.6666666666666666,0.5,,,,85.54455445544555,13.3,21.25,13.0,21.25,0.125,0.125,1.0,1.0,,,0.75,0.5321625,,0.1111111111111111,0.14285714285714285,5.8500000000000005,25.45,3.0,4.0,,,2.0,2.0,2.0,1.0,,1.0,4.0,3.0,,2.0,2.0,1.0,1.0,,1.0,,,1.0,,,,,0.5,1.0,1.0,,,0.5,,,0.6666666666666666,,,0.5,0.75,1.0,0.25,1.0,1.0,0.5,,,1.0,0.06666666666666667,2.0,,,,,,,4.0,,,,,,4.0,2.0,1.0,,,,,,,0.59455,0.26666666666666666,0.2,,2.0,2.0,1.0,,,0.16666666666666666,0.25,1.0,,1.0,2.0,,,,2.0,,,,2.0,,,,,,,1.0,1.0,,0.6666666666666666,,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-1536-201939-2740,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Stephen Curry, Andris Biedrins","Turiaf, Ellis, Jackson, Curry, Biedrins",101142-101145-1536-201939-2740,GSW,684.0,1,11.0,,23.0,24.0,5.0,47.0,5.0,1.0,3.0,3.0,5.0,12.0,10.0,26.0,26.0,2.0,6.0,3.0,8.0,1.0,21.0,1.0,4.0,4.0,6.0,5.0,11.0,5.0,2.0,1.0,5.0,,4.0,,4.0,,2.0,1.0,19.0,0.6,0.75,0.4166666666666667,0.5681818181818182,0.5652173913043478,0.45454545454545453,0.5714285714285714,0.5714285714285714,0.2,0.6,0.4166666666666667,0.5,,0.5,98.94736842105263,15.08695652173913,14.041666666666666,13.869565217391305,12.625,0.22727272727272727,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.13636363636363635,0.6363636363636364,0.5215681818181819,0.588025,0.043478260869565216,0.07692307692307693,7.366666666666667,25.43,4.0,4.0,2.0,2.0,2.0,7.0,5.0,1.0,2.0,7.0,4.0,15.0,2.0,7.0,2.0,5.0,2.0,2.0,3.0,,,3.0,1.0,,1.0,,1.0,0.5,0.5,1.0,0.7,0.7,0.6666666666666666,0.6,1.0,,,0.18181818181818182,1.0,1.0,0.3181818181818182,0.2857142857142857,0.2857142857142857,1.0,0.4,1.0,0.2857142857142857,0.2692307692307692,6.0,,1.0,,3.0,4.0,,10.0,,,1.0,,,10.0,6.0,0.7142857142857143,,,,,0.2,,0.51795,0.38461538461538464,0.2608695652173913,,1.0,3.0,1.0,,,0.08333333333333333,,,,0.14285714285714285,1.0,3.0,,4.0,2.0,2.0,,3.0,2.0,4.0,3.0,,,,0.5,0.6666666666666666,0.7142857142857143,0.8,0.5,1.0,1.0,1.0,1.0,,0.5714285714285714,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.2,1.0,0.5,1.0,1.0,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-1894-1904-201228,1610612744,"Ronny Turiaf, Monta Ellis, Corey Maggette, Devean George, C.J. Watson","Turiaf, Ellis, Maggette, George, Watson",101142-101145-1894-1904-201228,GSW,516.0,1,9.0,3.0,17.0,15.0,2.0,32.0,1.0,4.0,4.0,,7.0,8.0,4.0,20.0,17.0,1.0,10.0,5.0,6.0,3.0,13.0,2.0,,3.0,4.0,2.0,6.0,3.0,,3.0,6.0,,2.0,,3.0,1.0,4.0,2.0,16.0,0.7142857142857143,0.7142857142857143,0.875,0.7083333333333334,0.7142857142857143,0.3333333333333333,0.6,,1.0,0.5714285714285714,0.6666666666666666,,,0.5,89.30232558139535,17.058823529411764,15.066666666666666,16.235294117647058,14.533333333333333,0.08333333333333333,0.3333333333333333,1.0,1.0,0.75,,0.5833333333333334,0.4826166666666667,,0.14285714285714285,0.2,10.2125,26.85,2.0,3.0,,,1.0,4.0,1.0,3.0,1.0,4.0,4.0,3.0,,4.0,1.0,1.0,1.0,1.0,3.0,1.0,,2.0,,,,,1.0,0.25,0.25,1.0,1.0,1.0,0.5,,0.6666666666666666,1.0,,0.25,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.25,0.25,1.0,,,0.25,0.2,10.0,1.0,,,,3.0,,13.0,1.0,,,4.0,,13.0,10.0,0.8125,,1.0,1.0,1.0,,,0.43948125,0.65,0.5882352941176471,,1.0,5.0,,,,,,,,0.125,1.0,,,3.0,5.0,1.0,,,1.0,3.0,,,,,0.3333333333333333,1.0,0.8125,0.5,0.5,,,,1.0,,0.375,2.0,,,,1.0,,3.0,,,,,1.0,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
101142-101145-1894-1904-201939,1610612744,"Ronny Turiaf, Monta Ellis, Corey Maggette, Devean George, Stephen Curry","Turiaf, Ellis, Maggette, George, Curry",101142-101145-1894-1904-201939,GSW,85.0,1,1.0,4.0,3.0,3.0,1.0,6.0,,,1.0,,1.0,3.0,,4.0,,1.0,,,,,,,1.0,2.0,3.0,1.0,4.0,,,,,,1.0,,1.0,,2.0,,2.0,,,0.3333333333333333,0.3333333333333333,0.5,,1.0,0.5,,1.0,0.5,1.0,,1.0,101.6470588235294,12.0,16.333333333333332,11.666666666666666,16.333333333333332,,0.3333333333333333,,,,,0.6666666666666666,0.4443,0.5799,,,7.5,,1.0,2.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,,2.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,0.6666666666666666,0.5,1.0,,,,,1.0,1.0,,0.5,3.0,,,,,,2.0,4.0,,,,,,4.0,3.0,0.5,,,,,,,0.4443,1.0,1.0,,2.0,3.0,1.0,,,0.3333333333333333,0.5,,,0.6666666666666666,1.0,,,,1.0,,,,,,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,True
