EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Offensive Fouls Drawn,FirstChancePoints,Fg2Pct,EfgPct,TsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,FTA,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,PenaltyDefPoss,LongMidRangeAssists,Offensive Fouls,LongMidRangePctAssisted,PenaltyOffPoss,PenaltyAtRimFGA,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,SelfOReb,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,PenaltyTsPct,LongMidRangePctBlocked,OffShortMidRangeReboundPct,SelfORebPct,PenaltyAtRimFrequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,PenaltyFG2M,PtsPutbacks,Steals,LostBallSteals,SecondChanceTurnovers,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,OffAtRimReboundPct,SecondChanceFtPoints,FTDefRebounds,DefFTReboundPct,SecondChanceCorner3FGA,Arc3FGA,SecondChanceFG3A,NonHeaveArc3FGA,OffThreePtRebounds,BadPassSteals,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedShortMidRange,AtRimPctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Arc3Frequency,SecondChanceCorner3Frequency,Arc3FGM,FG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3Pct,NonHeaveFg3Pct,OffArc3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,NonHeaveArc3Accuracy,RecoveredBlocks,BlocksRecoveredPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,ThreePtAssists,Arc3Assists,Corner3Assists,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyTurnovers,PenaltyAtRimFGM,PenaltyAtRimAccuracy,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,PenaltyArc3FGM,ShortMidRangeAssists,ShortMidRangePctAssisted,PenaltyArc3Accuracy,HeaveAttempts,Travels,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,Clear Path Fouls,FTOffRebounds,3SecondViolations,OffFTReboundPct,BlockedLongMidRange,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,team_id,year,season,team_vs
101142-101145-101235-1536-201939,1610612744,"Ronny Turiaf, Monta Ellis, Kelenna Azubuike, Stephen Jackson, Stephen Curry","Turiaf, Ellis, Azubuike, Jackson, Curry",101142-101145-101235-1536-201939,GSW,207.0,1,3.0,4.0,6.0,5.0,11.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,5.0,8.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,0.8,0.8,0.8,1.0,0.5,0.5,0.5,1.0,0.5,76.52173913043478,12.166666666666666,26.8,12.166666666666666,23.4,0.2,1.0,1.0,0.4,0.5,0.5,0.4,1.0,1.0,0.2,0.46132,10.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-101235-1894-201627,1610612744,"Ronny Turiaf, Monta Ellis, Kelenna Azubuike, Corey Maggette, Anthony Morrow","Turiaf, Ellis, Azubuike, Maggette, Morrow",101142-101145-101235-1894-201627,GSW,355.0,1,6.0,-4.0,14.0,15.0,29.0,3.0,3.0,1.0,3.0,,3.0,4.0,9.0,11.0,15.0,2.0,,3.0,3.0,4.0,1.0,,3.0,4.0,4.0,,5.0,2.0,9.0,0.4444444444444444,0.4,0.4583333333333333,0.3333333333333333,0.6,,0.6,0.5,,117.63380281690141,14.0,10.6,13.5,10.466666666666667,0.3,1.0,1.0,0.3,0.3333333333333333,0.5,0.3,,,0.4,0.47637999999999997,9.177777777777777,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,0.75,0.75,1.0,1.0,1.0,0.1,0.1111111111111111,0.3333333333333333,0.2,0.16666666666666666,0.3333333333333333,1.0,0.5,1.0,0.1,1.0,1.0,1.0,0.5546,0.16666666666666666,0.18181818181818182,0.18181818181818182,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-101235-1894-201939,1610612744,"Ronny Turiaf, Monta Ellis, Kelenna Azubuike, Corey Maggette, Stephen Curry","Turiaf, Ellis, Azubuike, Maggette, Curry",101142-101145-101235-1894-201939,GSW,204.0,2,3.0,-4.0,6.0,7.0,13.0,,,,,1.0,3.0,1.0,3.0,2.0,6.0,,1.0,1.0,2.0,2.0,,,2.0,1.0,4.0,2.0,2.0,1.0,2.0,0.3333333333333333,0.3333333333333333,0.25,,0.3333333333333333,0.5,0.4,,0.5,91.76470588235294,14.166666666666666,17.0,14.166666666666666,10.857142857142858,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,0.4081333333333333,17.3,,,,,,,,,,2.0,,1.0,1.0,,2.0,,,1.0,,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,0.3333333333333333,,,,,,,0.25,0.25,,,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-1536-1894-201627,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Corey Maggette, Anthony Morrow","Turiaf, Ellis, Jackson, Maggette, Morrow",101142-101145-1536-1894-201627,GSW,128.0,1,2.0,2.0,4.0,3.0,7.0,,1.0,,2.0,,1.0,,4.0,2.0,,,,1.0,1.0,2.0,,,,,,,2.0,,2.0,,,0.2,,0.5,,0.5,,,78.75,21.0,14.666666666666666,20.5,13.666666666666666,0.25,,,0.5,,,0.25,,,0.25,0.358225,8.55,1.0,,1.0,,,2.0,,1.0,,,1.0,,,,,1.0,1.0,,,,,2.0,1.0,,,,,,,0.25,,0.25,0.25,,,1.0,,,1.0,,,0.3769,0.2,0.2,,,3.0,,,,4.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,0.2,1.0,0.5,0.3333333333333333,0.25,0.358225,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-1536-1894-201939,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Corey Maggette, Stephen Curry","Turiaf, Ellis, Jackson, Maggette, Curry",101142-101145-1536-1894-201939,GSW,359.0,2,6.0,1.0,14.0,12.0,26.0,4.0,5.0,1.0,3.0,1.0,6.0,6.0,14.0,13.0,12.0,8.0,,1.0,1.0,5.0,,,2.0,2.0,6.0,,4.0,2.0,9.0,0.42857142857142855,0.42857142857142855,0.40625,,0.3333333333333333,,0.3333333333333333,,,104.28969359331477,13.642857142857142,14.0,11.857142857142858,12.5,0.35714285714285715,0.8,0.8,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.16666666666666666,0.16666666666666666,0.35714285714285715,0.49178571428571427,9.992857142857144,5.0,2.0,2.0,,,1.0,2.0,4.0,4.0,4.0,,2.0,2.0,2.0,4.0,4.0,4.0,1.0,,2.0,,4.0,2.0,0.3333333333333333,0.5,0.5,0.5,0.5,,,,0.5,0.5,0.4,0.5,,0.5,,0.5,1.0,,0.5117,0.125,0.125,0.3076923076923077,,11.0,,1.0,,2.0,,1.0,1.0,3.0,,1.0,1.0,1.0,3.0,2.0,0.75,,0.5,,,0.2434,0.23076923076923078,0.14285714285714285,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-1536-201576-201627,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Anthony Randolph, Anthony Morrow","Turiaf, Ellis, Jackson, Randolph, Morrow",101142-101145-1536-201576-201627,GSW,140.0,1,2.0,-5.0,5.0,5.0,10.0,2.0,2.0,,1.0,,2.0,2.0,5.0,6.0,11.0,2.0,,,,2.0,1.0,1.0,1.0,,,,1.0,,2.0,0.4,0.4,0.5,1.0,,,,,,102.85714285714285,16.2,11.8,16.2,11.8,0.4,1.0,1.0,0.2,,,0.4,,,0.4,0.519,9.2,2.0,1.0,1.0,,,2.0,1.0,1.0,4.0,2.0,,1.0,1.0,1.0,2.0,2.0,2.0,,,,,2.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.5,,1.0,1.0,,0.5821,0.16666666666666666,0.16666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-1536-201576-201939,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Anthony Randolph, Stephen Curry","Turiaf, Ellis, Jackson, Randolph, Curry",101142-101145-1536-201576-201939,GSW,303.0,2,5.0,-8.0,8.0,10.0,18.0,,,,,3.0,6.0,3.0,6.0,7.0,15.0,6.0,,1.0,2.0,3.0,1.0,,2.0,1.0,2.0,,4.0,2.0,7.0,0.5,0.5,0.5,0.5,0.5,,0.5,1.0,,85.54455445544555,21.25,13.3,21.25,13.0,,,,,,,1.0,0.5,0.5,,0.4310333333333333,18.116666666666667,,,,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,0.14285714285714285,0.14285714285714285,,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-1536-201939-2740,1610612744,"Ronny Turiaf, Monta Ellis, Stephen Jackson, Stephen Curry, Andris Biedrins","Turiaf, Ellis, Jackson, Curry, Biedrins",101142-101145-1536-201939-2740,GSW,684.0,1,11.0,,24.0,23.0,47.0,9.0,11.0,,2.0,2.0,5.0,11.0,18.0,26.0,26.0,6.0,4.0,3.0,8.0,12.0,5.0,2.0,5.0,1.0,4.0,,4.0,,22.0,0.6111111111111112,0.5238095238095238,0.5652173913043478,1.0,0.42857142857142855,0.8,0.5833333333333334,0.4,,98.94736842105263,14.041666666666666,15.08695652173913,12.625,13.869565217391305,0.5238095238095238,0.8181818181818182,0.9,0.09523809523809523,,,0.23809523809523808,0.4,0.4,0.6666666666666666,0.5230452380952381,6.883333333333334,3.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,16.0,1.0,8.0,8.0,7.0,16.0,3.0,4.0,,3.0,,,5.0,3.0,0.7272727272727273,0.7272727272727273,0.6666666666666666,0.5,0.5,0.14285714285714285,0.05555555555555555,,0.42857142857142855,0.4,,,0.5,0.7777777777777778,0.047619047619047616,0.25,1.0,1.0,0.5261833333333333,0.13043478260869565,0.15,0.15384615384615385,25.8,6.0,1.0,,0.5,,,,,,,1.0,,1.0,,,,,0.5,,,,,,,,4.0,3.0,,,,,,1.0,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.09090909090909091,0.3333333333333333,1.0,0.8,0.09523809523809523,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-1894-1904-201228,1610612744,"Ronny Turiaf, Monta Ellis, Corey Maggette, Devean George, C.J. Watson","Turiaf, Ellis, Maggette, George, Watson",101142-101145-1894-1904-201228,GSW,516.0,1,9.0,-3.0,15.0,17.0,32.0,2.0,2.0,1.0,3.0,2.0,5.0,5.0,10.0,17.0,20.0,8.0,,1.0,1.0,4.0,3.0,,3.0,2.0,3.0,1.0,2.0,,15.0,0.5,0.5,0.5666666666666667,1.0,1.0,,0.3333333333333333,,,89.30232558139535,15.066666666666666,17.058823529411764,14.533333333333333,16.235294117647058,0.15384615384615385,1.0,1.0,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.38461538461538464,0.4,0.4,0.38461538461538464,0.4604346153846154,12.85,3.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,2.0,2.0,,1.0,1.0,1.0,2.0,2.0,3.0,,3.0,,,4.0,2.0,0.2,0.25,0.5,0.5,0.5,0.23076923076923078,,,0.4,0.42857142857142855,0.3333333333333333,1.0,,0.5,0.07692307692307693,0.5,1.0,,0.6445,0.13333333333333333,0.16666666666666666,0.11764705882352941,24.066666666666666,10.0,,,,,,,,,,,,,,,,,0.5,,,,,,,2.0,3.0,,1.0,,,,,,,,,,2.0,,2.0,1.0,3.0,,,,,0.5,,,0.15384615384615385,,1.0,1.0,3.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
101142-101145-1894-1904-201939,1610612744,"Ronny Turiaf, Monta Ellis, Corey Maggette, Devean George, Stephen Curry","Turiaf, Ellis, Maggette, George, Curry",101142-101145-1894-1904-201939,GSW,85.0,1,1.0,-4.0,3.0,3.0,6.0,,,,2.0,,,,2.0,,4.0,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,,,0.5,,0.5,,,101.6470588235294,16.333333333333332,12.0,16.333333333333332,11.666666666666666,,,,0.6666666666666666,,,,,,0.3333333333333333,0.48435,7.4,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,,,,1.0,,,,,,,,,,,24.9,3.0,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2010,2009-10,False
