EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,Fouls,Loose Ball Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,PenaltyFG3M,PenaltyFtPoints,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefAtRimReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg2ptShotDistance,PenaltyDefPoss,Fg2aBlocked,Steals,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,PtsAssisted3s,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,Assisted3sPct,LiveBallTurnoverPct,DefFTReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,Corner3FGM,PenaltyCorner3FGM,Corner3Assists,BadPassSteals,LostBallTurnovers,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,Offensive Fouls,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,OffTwoPtRebounds,SelfOReb,SecondChanceTurnovers,SecondChanceFg3Pct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,DefCorner3ReboundPct,LongMidRangePctAssisted,PtsPutbacks,LongMidRangePctBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,SecondChanceShotQualityAvg,Offensive Fouls Drawn,Defensive 3 Seconds Violations,OffShortMidRangeReboundPct,OffAtRimReboundPct,NonShootingPenaltyNonTakeFouls,Technical Free Throw Trips,BlockedShortMidRange,SecondChanceAtRimPctAssisted,ShortMidRangePctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,FTOffRebounds,OffFTReboundPct,3SecondViolations,DefensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,HeaveAttempts,3pt And 1 Free Throw Trips,StepOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedArc3,BlockedLongMidRange,Corner3PctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
101189-1501-1890-1891-467,1610612742,"James Singleton, Tim Thomas, Shawn Marion, Jason Terry, Jason Kidd","Singleton, Thomas, Marion, Terry, Kidd",101189-1501-1890-1891-467,DAL,124.0,1,2.0,4.0,4.0,3.0,1.0,8.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,6.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.75,1.0,0.6666666666666666,0.75,1.0,0.6666666666666666,0.25,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,92.9032258064516,12.75,18.25,10.0,17.0,0.75,1.0,1.0,0.3333333333333333,0.25,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.60735,0.6123333333333333,0.25,0.3333333333333333,0.3333333333333333,0.6666666666666666,22.4,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-1891-200826-2400,1610612742,"James Singleton, Tim Thomas, Jason Terry, J.J. Barea, Drew Gooden","Singleton, Thomas, Terry, Barea, Gooden",101189-1501-1891-200826-2400,DAL,89.0,1,1.0,3.0,3.0,3.0,,6.0,,,,,,,,,,1.0,1.0,4.0,2.0,,,,,1.0,1.0,4.0,,,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,2.0,,1.0,4.0,4.0,3.0,,,,,,0.75,,0.75,0.6666666666666666,,0.6666666666666666,0.5,1.0,,,1.0,,,,,97.07865168539325,13.333333333333334,16.333333333333332,13.333333333333334,16.333333333333332,,,,,,,,,,,0.5,0.443725,0.443725,0.3333333333333333,0.5,,1.0,24.9,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-1891-200826-2679,1610612742,"James Singleton, Tim Thomas, Jason Terry, J.J. Barea, Matt Carroll","Singleton, Thomas, Terry, Barea, Carroll",101189-1501-1891-200826-2679,DAL,72.0,1,1.0,2.0,3.0,2.0,,5.0,,1.0,,,,1.0,,,,1.0,,2.0,3.0,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,2.0,2.0,2.0,,,,,,,,,0.5,,0.5,,1.0,,,0.5,,,,,100.0,21.0,10.0,21.0,4.0,1.0,,,,,,,1.0,,,1.0,0.4539,0.4539,,,,1.0,,1.0,-1.0,,,,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-1891-200826-2743,1610612742,"James Singleton, Tim Thomas, Jason Terry, J.J. Barea, Kris Humphries","Singleton, Thomas, Terry, Barea, Humphries",101189-1501-1891-200826-2743,DAL,353.0,2,6.0,12.0,12.0,1.0,,24.0,,1.0,,,,,1.0,,2.0,5.0,4.0,9.0,17.0,,,,,,,2.0,2.0,2.0,1.0,2.0,,5.0,,2.0,2.0,5.0,,5.0,1.0,1.0,2.0,,3.0,,3.0,2.0,,1.0,9.0,2.0,1.0,0.5,0.5,0.4,,,0.3888888888888889,,,0.45,,1.0,0.4444444444444444,0.4,1.0,,0.5714285714285714,,,1.0,1.0,97.90368271954674,13.916666666666666,15.5,13.916666666666666,14.583333333333334,0.1111111111111111,,,,0.1111111111111111,,,,,,0.5555555555555556,0.5096777777777778,,0.1,0.16666666666666666,,0.2222222222222222,24.925,0.08333333333333333,-8.0,1.0,1.0,3.0,,,1.0,2.0,,2.0,,3.0,1.0,,,,,0.25,,0.25,0.5,,,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,12.459999999999999,,1.0,,,,,0.2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-1891-200826-956,1610612742,"James Singleton, Tim Thomas, Jason Terry, J.J. Barea, Erick Dampier","Singleton, Thomas, Terry, Barea, Dampier",101189-1501-1891-200826-956,DAL,137.0,1,2.0,5.0,4.0,4.0,,9.0,,,,,,,1.0,1.0,,1.0,1.0,7.0,,,,,,,1.0,7.0,,,,1.0,,3.0,,,2.0,2.0,,2.0,,,1.0,1.0,,,3.0,4.0,,1.0,7.0,7.0,4.0,,,,,,0.75,,1.5,0.875,,1.1666666666666667,0.5,1.0,,,1.0,,,,,94.59854014598541,12.6,18.5,12.6,18.5,,,,,0.5,,,,,1.0,0.5,0.442025,0.56445,0.3333333333333333,0.5,,1.0,23.0,0.8,7.0,,,,,,1.0,4.0,1.0,4.0,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,,,19.6,,,2.0,,1.0,1.0,,,,,1.0,3.0,1.0,,,,1.0,,,1.0,1.0,,,,,0.5,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-200826-201958-2743,1610612742,"James Singleton, Tim Thomas, J.J. Barea, Rodrigue Beaubois, Kris Humphries","Singleton, Thomas, Barea, Beaubois, Humphries",101189-1501-200826-201958-2743,DAL,97.0,1,2.0,3.0,3.0,3.0,,6.0,1.0,1.0,,,1.0,1.0,,,1.0,2.0,,2.0,2.0,,,,1.0,2.0,,2.0,2.0,,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,,2.0,,,,,1.0,,,,,,2.0,2.0,3.0,1.0,1.0,0.5,,0.5,0.5,,0.5,0.5,,0.5,,1.0,1.0,,1.0,,,1.0,1.0,89.0721649484536,11.0,21.333333333333332,11.0,21.333333333333332,0.5,1.0,1.0,1.0,,,,0.5,1.0,,0.5,0.49015,0.49015,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,3.5,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-201958-2572-2624,1610612742,"James Singleton, Tim Thomas, Rodrigue Beaubois, Josh Howard, Quinton Ross","Singleton, Thomas, Beaubois, Howard, Ross",101189-1501-201958-2572-2624,DAL,76.0,1,1.0,2.0,2.0,,,4.0,,,,,,,,,,,,2.0,6.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,,1.0,2.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,75.78947368421053,20.5,17.5,20.5,17.5,,,,,,,,,,,,,,1.0,1.0,,,,,-4.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-201958-2624-2679,1610612742,"James Singleton, Tim Thomas, Rodrigue Beaubois, Quinton Ross, Matt Carroll","Singleton, Thomas, Beaubois, Ross, Carroll",101189-1501-201958-2624-2679,DAL,486.0,1,8.0,16.0,17.0,8.0,6.0,33.0,1.0,2.0,,,,1.0,1.0,,3.0,8.0,8.0,18.0,19.0,,1.0,4.0,2.0,5.0,3.0,11.0,,6.0,,3.0,,9.0,4.0,1.0,1.0,3.0,6.0,9.0,2.0,1.0,4.0,,1.0,,3.0,4.0,,1.0,14.0,11.0,8.0,,,0.375,,0.4,0.46875,0.75,0.625,0.5,0.6666666666666666,0.6111111111111112,0.5,0.5,0.5,0.8,0.5,0.6,1.0,,0.5,97.77777777777779,17.0625,12.529411764705882,13.9375,11.882352941176471,0.125,0.5,0.5,,0.0625,,,0.125,,,0.625,0.456096875,0.3942,0.058823529411764705,0.1111111111111111,0.2222222222222222,0.6111111111111112,25.5375,0.5,-1.0,2.0,3.0,7.0,2.0,3.0,3.0,3.0,2.0,1.0,,7.0,3.0,,,,,0.375,0.6666666666666666,0.375,1.0,,,0.125,0.4375,0.42857142857142855,0.42857142857142855,0.375,0.6666666666666666,0.42857142857142855,11.7125,2.0,,1.0,,1.0,1.0,,,1.0,1.0,4.0,9.0,3.0,3.0,,1.0,2.0,,1.0,1.0,0.5,1.0,0.5,0.5,,0.25,0.25,0.25,1.0,,,,1.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,0.4,0.6666666666666666,0.75,0.2,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1501-201958-2624-2743,1610612742,"James Singleton, Tim Thomas, Rodrigue Beaubois, Quinton Ross, Kris Humphries","Singleton, Thomas, Beaubois, Ross, Humphries",101189-1501-201958-2624-2743,DAL,478.0,1,8.0,15.0,16.0,,1.0,31.0,,2.0,,,,,1.0,,5.0,9.0,3.0,16.0,21.0,,,,,,,,4.0,6.0,2.0,3.0,,7.0,1.0,2.0,2.0,5.0,1.0,6.0,2.0,,4.0,,2.0,,,,,,16.0,,,0.4,0.4,0.5555555555555556,,,0.6666666666666666,,,0.6666666666666666,,,0.25,0.4,0.6666666666666666,1.0,0.5,0.2,1.0,0.5,1.0,93.38912133891213,17.666666666666668,13.3125,17.333333333333332,12.25,0.16666666666666666,,,,0.08333333333333333,,,,,,0.4166666666666667,0.4370541666666667,,,,,,25.233333333333334,,-5.0,2.0,2.0,2.0,,,2.0,,,,3.0,2.0,2.0,1.0,1.0,1.0,,0.6666666666666666,,0.6666666666666666,,1.0,,0.16666666666666666,0.16666666666666666,1.0,1.0,,,1.0,13.222222222222221,,,1.0,,,,,,2.0,3.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.4166666666666667,0.6,0.6,0.5,,,,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
101189-1717-1890-1891-200826,1610612742,"James Singleton, Dirk Nowitzki, Shawn Marion, Jason Terry, J.J. Barea","Singleton, Nowitzki, Marion, Terry, Barea",101189-1717-1890-1891-200826,DAL,181.0,2,3.0,5.0,5.0,,1.0,10.0,2.0,2.0,1.0,1.0,,,,,2.0,4.0,1.0,5.0,7.0,1.0,1.0,3.0,,,,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,1.0,2.0,,,0.5,1.0,0.5,1.0,,0.4,1.0,,0.5,1.5,,0.2,1.0,1.0,1.0,1.0,0.3333333333333333,,,1.0,79.55801104972376,19.0,17.2,19.0,17.2,0.4,1.0,1.0,0.5,,1.0,1.0,,,,0.6,0.55556,,0.2,0.25,0.6,,24.1,,-2.0,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,0.2,,,,,,7.85,,,,,,,,,,,2.0,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612742,2010,2009-10,True
