EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,DefPoss,PenaltyDefPoss,TotalPoss,FTDefRebounds,DefRebounds,Rebounds,DefFTReboundPct,Pace,SecondsPerPossDef,SecondsExcludingORebsPerPossDef,Minutes,PlusMinus,OffPoss,PenaltyOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,SecondsPerPossOff,SecondsExcludingORebsPerPossOff,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3PctAssisted,Arc3PctBlocked,team_id,year,season,team_vs
1626167-1627783-1628418-1630169-1630174,1610612754,"Myles Turner, Pascal Siakam, Thomas Bryant, Tyrese Haliburton, Aaron Nesmith","Turner, Siakam, Bryant, Haliburton, Nesmith",1626167-1627783-1628418-1630169-1630174,IND,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1440.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,False
1626167-1627783-1628418-1630174-204456,1610612754,"Myles Turner, Pascal Siakam, Thomas Bryant, Aaron Nesmith, T.J. McConnell","Turner, Siakam, Bryant, Nesmith, McConnell",1626167-1627783-1628418-1630174-204456,IND,,1,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630167-204456,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Obi Toppin, T.J. McConnell","Turner, Siakam, Nembhard, Toppin, McConnell",1626167-1627783-1629614-1630167-204456,IND,70.0,1,2.0,2.0,5.0,,1.0,1.0,,102.85714285714285,16.5,16.5,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,6.0,6.0,3.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12.333333333333334,12.333333333333334,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.3947,0.3947,1.0,14.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630169-1630174,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Aaron Nesmith","Turner, Siakam, Nembhard, Haliburton, Nesmith",1626167-1627783-1629614-1630169-1630174,IND,19690.0,22,645.0,103.0,1308.0,19.0,242.0,310.0,0.8260869565217391,95.65871000507872,15.491472868217054,14.87906976744186,328.0,88.0,663.0,144.0,66.0,150.0,41.0,75.0,189.0,343.0,129.0,807.0,719.0,37.0,75.0,50.0,190.0,236.0,142.0,118.0,205.0,25.0,497.0,101.0,72.0,134.0,140.0,159.0,17.0,737.0,184.0,141.0,13.0,0.6243386243386243,0.6378378378378379,0.5510204081632653,0.49333333333333335,0.5804794520547946,0.5555555555555556,0.6118721461187214,0.6176470588235294,0.7318840579710145,0.7124600638977636,0.8,14.627450980392156,14.081447963800905,0.2568493150684932,0.44,0.5,0.1284246575342466,0.5466666666666666,0.5540540540540541,0.6097560975609756,0.5275644082332761,0.513952,0.23543990086741015,8.35131195335277,0.2171945701357466,62.0,82.0,118.0,9.0,15.0,21.0,29.0,33.0,71.0,1.0,4.0,5.0,14.0,67.0,170.0,7.0,14.0,17.0,37.0,100.0,241.0,17.0,33.0,8.0,18.0,12.0,70.0,22.0,51.0,261.0,39.0,8.0,1.0,169.0,67.0,32.0,3.0,87.0,56.0,31.0,51.0,42.0,24.0,40.0,4.0,122.0,68.0,10.0,55.0,31.0,24.0,45.0,2.0,26.0,32.0,4.0,19.0,2.0,7.0,77.0,10.0,13.0,2.0,9.0,8.0,1.0,4.0,9.0,10.0,9.0,3.0,65.0,43.0,4.0,4.0,26.0,2.0,15.0,47.0,27.0,1.0,1.0,9.0,0.87,0.4149377593360996,0.4444444444444444,0.43137254901960786,0.4166666666666667,0.5151515151515151,0.5686274509803921,0.5932203389830508,0.4126712328767123,0.012448132780082987,0.09329446064139942,0.11016949152542373,0.12,0.013333333333333334,0.04225352112676056,0.5844155844155844,0.2857142857142857,0.6971428571428572,0.26143790849673204,0.17391304347826086,0.21993127147766323,0.4166666666666667,0.2261904761904762,0.18181818181818182,0.18,0.15789473684210525,0.640625,0.7222222222222222,0.7435897435897436,0.7129629629629629,0.0390625,0.574468085106383,0.20205479452054795,0.6949152542372882,0.780952380952381,0.6219512195121951,0.6363636363636364,0.12157534246575342,0.4647887323943662,0.4852941176470588,0.9393939393939394,0.2910958904109589,0.3941176470588235,0.3941176470588235,0.835820895522388,0.29411764705882354,0.6,0.4444444444444444,0.0784313725490196,0.25,0.27450980392156865,0.5,0.8571428571428571,0.23015873015873015,0.7241379310344828,0.1111111111111111,0.35714285714285715,0.29365079365079366,0.4594594594594595,0.6147260273972602,0.39644970414201186,0.5393371794871795,0.1015625,0.16290726817042606,0.08674101610904585,25.78589211618257,,,,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630169-1631097,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Bennedict Mathurin","Turner, Siakam, Nembhard, Haliburton, Mathurin",1626167-1627783-1629614-1630169-1631097,IND,1059.0,7,33.0,6.0,68.0,1.0,16.0,18.0,1.0,92.46458923512749,16.666666666666668,16.0,18.0,21.0,35.0,13.0,2.0,4.0,3.0,9.0,10.0,20.0,13.0,48.0,27.0,3.0,7.0,7.0,19.0,16.0,4.0,8.0,11.0,3.0,25.0,7.0,3.0,5.0,12.0,17.0,2.0,48.0,19.0,13.0,2.0,0.8,0.8,0.5,0.42857142857142855,0.625,0.5454545454545454,0.6666666666666666,0.59375,0.875,0.7142857142857143,0.75,14.542857142857143,14.542857142857143,0.14285714285714285,0.5,0.5,0.32142857142857145,0.3333333333333333,0.3333333333333333,1.0,0.5299553571428571,0.49362727272727275,0.3958333333333333,10.45,0.37142857142857144,1.0,5.0,7.0,,,1.0,2.0,2.0,3.0,,,2.0,3.0,3.0,5.0,,,,1.0,5.0,8.0,,,,,,,2.0,4.0,9.0,6.0,,,5.0,3.0,,,3.0,1.0,2.0,3.0,2.0,1.0,1.0,,8.0,2.0,,3.0,2.0,1.0,2.0,,1.0,1.0,,1.0,,,3.0,1.0,1.0,,,,,,2.0,,1.0,,7.0,2.0,1.0,,1.0,,1.0,3.0,2.0,,,,0.6,0.625,,0.5,0.625,,,,0.2857142857142857,,,,,,,0.6666666666666666,,0.6153846153846154,0.1,0.3333333333333333,0.15384615384615385,,,0.16666666666666666,0.5,,0.75,0.4,0.75,1.0,,0.6666666666666666,0.25,0.7142857142857143,0.7142857142857143,0.6,1.0,0.10714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.17857142857142858,0.6,0.6,0.3333333333333333,,,,,,,,,0.18181818181818182,0.5,0.2727272727272727,0.6666666666666666,0.09090909090909091,,0.5357142857142857,0.6,,0.20588235294117646,0.2692307692307692,,25.175,1.0,,,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630169-1641716,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Jarace Walker","Turner, Siakam, Nembhard, Haliburton, Walker",1626167-1627783-1629614-1630169-1641716,IND,309.0,1,12.0,12.0,23.0,1.0,2.0,3.0,1.0,107.18446601941747,14.666666666666666,14.666666666666666,5.0,2.0,11.0,11.0,1.0,2.0,1.0,3.0,6.0,9.0,2.0,17.0,15.0,6.0,9.0,2.0,17.0,8.0,4.0,4.0,5.0,,11.0,,1.0,3.0,1.0,2.0,1.0,17.0,17.0,11.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6818181818181818,0.6818181818181818,0.7083333333333334,0.7083333333333334,,0.5,,12.090909090909092,11.636363636363637,0.18181818181818182,0.5,0.5,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.5628818181818181,0.5628818181818181,1.0,8.244444444444445,1.0,1.0,4.0,4.0,,,4.0,4.0,,,,,,,1.0,2.0,,1.0,1.0,2.0,1.0,2.0,,,,1.0,,,1.0,2.0,3.0,,,,2.0,1.0,,,1.0,1.0,,4.0,,,1.0,,1.0,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,2.0,1.0,0.5,,0.5,0.5,,,,0.18181818181818182,,,,,,,,,1.0,0.3333333333333333,,0.25,,,0.5,,,,1.0,,,,,0.36363636363636365,1.0,1.0,1.0,,,,,,0.18181818181818182,0.5,0.5,1.0,,,,,,1.0,,,0.36363636363636365,1.0,,,0.18181818181818182,0.5,0.5454545454545454,0.5,0.5733,,,,26.4,1.0,,,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630169-1641767,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Tyrese Haliburton, Ben Sheppard","Turner, Siakam, Nembhard, Haliburton, Sheppard",1626167-1627783-1629614-1630169-1641767,IND,1357.0,11,45.0,10.0,87.0,1.0,16.0,21.0,1.0,92.32129697862933,16.177777777777777,14.822222222222223,23.0,-10.0,42.0,7.0,9.0,15.0,1.0,2.0,14.0,26.0,4.0,50.0,60.0,1.0,3.0,,11.0,18.0,10.0,9.0,12.0,,27.0,6.0,7.0,16.0,9.0,10.0,,48.0,11.0,7.0,,0.6428571428571429,0.6923076923076923,0.5384615384615384,0.3333333333333333,0.5897435897435898,0.9166666666666666,0.5952380952380952,0.9166666666666666,0.6,0.6,,14.976190476190476,14.428571428571429,0.38461538461538464,0.6,0.6,0.05128205128205128,0.5,0.5,,0.5210589743589744,0.5521083333333333,0.22,6.949999999999999,0.16666666666666666,5.0,4.0,9.0,1.0,3.0,1.0,2.0,1.0,3.0,,,,,5.0,10.0,,1.0,3.0,3.0,6.0,13.0,1.0,3.0,,1.0,,2.0,3.0,3.0,9.0,9.0,2.0,,10.0,5.0,1.0,,3.0,2.0,1.0,3.0,6.0,2.0,3.0,,9.0,5.0,,2.0,2.0,,5.0,,1.0,2.0,,4.0,1.0,1.0,7.0,1.0,1.0,,1.0,,,,,,3.0,,5.0,3.0,1.0,,2.0,,1.0,4.0,1.0,,,3.0,0.5,0.46153846153846156,,1.0,0.46153846153846156,0.3333333333333333,0.25,0.25,0.3333333333333333,,0.038461538461538464,0.1111111111111111,,,,0.7142857142857143,,0.6,0.25,0.2857142857142857,0.2631578947368421,0.2,0.3333333333333333,,0.2,0.5,0.4,0.8333333333333334,0.5,0.6666666666666666,,0.25,0.23076923076923078,0.4444444444444444,0.5,0.75,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.2564102564102564,0.5,0.5,0.4,0.75,0.3333333333333333,,,,0.25,,,0.3333333333333333,0.5,,,0.5,1.0,0.5641025641025641,0.5,0.6397666666666667,0.14285714285714285,0.17857142857142858,0.04,26.43846153846154,1.0,1.0,0.07142857142857142,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630174-1631097,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Bennedict Mathurin","Turner, Siakam, Nembhard, Nesmith, Mathurin",1626167-1627783-1629614-1630174-1631097,IND,93.0,2,3.0,2.0,5.0,,,,,77.41935483870968,13.666666666666666,10.0,2.0,-4.0,2.0,,,,,,1.0,1.0,,2.0,6.0,,,,,,2.0,,,,,,1.0,2.0,,,,2.0,,,,,,1.0,,0.5,,0.5,,,,,26.0,26.0,,,,,,,,0.71295,,,0.2,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,1.0,,,,,,27.7,,,,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630174-1641767,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, Ben Sheppard","Turner, Siakam, Nembhard, Nesmith, Sheppard",1626167-1627783-1629614-1630174-1641767,IND,20.0,2,2.0,2.0,3.0,,1.0,1.0,,216.0,10.0,10.0,,2.0,1.0,1.0,,,,,,,2.0,2.0,,,,2.0,2.0,,,,,,,1.0,,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612754,2025,2024-25,False
1626167-1627783-1629614-1630174-204456,1610612754,"Myles Turner, Pascal Siakam, Andrew Nembhard, Aaron Nesmith, T.J. McConnell","Turner, Siakam, Nembhard, Nesmith, McConnell",1626167-1627783-1629614-1630174-204456,IND,241.0,3,12.0,3.0,21.0,,4.0,4.0,,125.47717842323651,11.0,10.333333333333334,4.0,-5.0,9.0,2.0,1.0,1.0,,,2.0,3.0,2.0,9.0,14.0,1.0,2.0,,2.0,4.0,,2.0,3.0,,7.0,2.0,3.0,5.0,1.0,2.0,,7.0,2.0,2.0,,1.0,1.0,0.6666666666666666,0.5,0.5833333333333334,0.5,0.6428571428571429,0.5,0.6666666666666666,0.8,0.6666666666666666,12.11111111111111,11.777777777777779,0.16666666666666666,1.0,1.0,,,,,0.547475,0.65935,0.2222222222222222,4.266666666666667,0.2222222222222222,1.0,1.0,2.0,,,1.0,2.0,,,,,,,1.0,3.0,,,,,1.0,3.0,1.0,1.0,,,,2.0,,,3.0,,,,3.0,1.0,,,1.0,1.0,,1.0,1.0,,,,2.0,,,1.0,,1.0,2.0,,1.0,,,1.0,,,2.0,,,,1.0,,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,0.3333333333333333,,,0.3333333333333333,1.0,1.0,1.0,0.5,,,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,,,,1.0,0.3333333333333333,0.5,0.5,1.0,1.0,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5,,,,,0.8333333333333334,0.3333333333333333,0.3502,0.14285714285714285,0.25,0.2222222222222222,25.5,,,,,,1610612754,2025,2024-25,False
