EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,FTA,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,AtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGA,Arc3FGM,SecondChanceFG2A,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,FTDefRebounds,SelfOReb,LostBallSteals,Offensive Fouls Drawn,Technical Free Throw Trips,DefFTReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG3M,PenaltyFG2M,PenaltyFtPoints,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyAtRimAccuracy,SecondChanceArc3FGM,Loose Ball Fouls Drawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyArc3FGM,PenaltyArc3Accuracy,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,LongMidRangePctBlocked,BlockedCorner3,Fg3aBlocked,Charge Fouls Drawn,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls,3pt And 1 Free Throw Trips,BlockedLongMidRange,Corner3PctBlocked,Transition Take Fouls Drawn,OffensiveGoaltends,3SecondViolations,team_id,year,season,team_vs
1627736-1630194-1631093-1631323-1641709,1610612765,"Malik Beasley, Paul Reed, Jaden Ivey, Simone Fontecchio, Ausar Thompson","Beasley, Reed, Ivey, Fontecchio, Thompson",1627736-1630194-1631093-1631323-1641709,DET,206.0,2,3.0,5.0,8.0,7.0,15.0,3.0,3.0,,3.0,4.0,,9.0,4.0,,6.0,,1.0,,3.0,,2.0,4.0,1.0,5.0,,,7.0,,,0.75,0.6428571428571429,0.6428571428571429,0.6666666666666666,,0.8,0.3333333333333333,,1.0,104.85436893203884,11.375,16.428571428571427,11.125,16.142857142857142,0.42857142857142855,1.0,1.0,,,0.5172785714285715,5.6,8.0,6.0,1.0,1.0,,,1.0,,1.0,2.0,,2.0,1.0,3.0,,,2.0,4.0,1.0,3.0,9.0,3.0,2.0,1.0,1.0,,,1.0,2.0,,,2.0,2.0,,,2.0,1.0,1.0,,,,,,,9.0,8.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6428571428571429,1.0,0.6428571428571429,0.42857142857142855,0.25,1.0,1.0,1.0,0.5,,1.0,,1.0,,0.14285714285714285,,,,0.14285714285714285,,,,0.2857142857142857,,0.14285714285714285,0.14285714285714285,,0.2857142857142857,0.5714285714285714,,0.5172785714285715,,,0.2222222222222222,1.0,25.266666666666666,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,0.5,0.5,1.0,,0.5,,,,,1.0,,3.0,,,2.0,,,,,,2.0,,,,,,,,,1.0,0.75,1.0,,,,,1.0,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631093-1631323-1641842,1610612765,"Malik Beasley, Paul Reed, Jaden Ivey, Simone Fontecchio, Ronald Holland II","Beasley, Reed, Ivey, Fontecchio, Holland II",1627736-1630194-1631093-1631323-1641842,DET,1378.0,7,23.0,-1.0,46.0,49.0,95.0,4.0,10.0,3.0,16.0,23.0,6.0,62.0,63.0,14.0,18.0,7.0,13.0,1.0,32.0,4.0,4.0,14.0,5.0,19.0,3.0,7.0,56.0,0.4375,0.5,0.6956521739130435,0.6511627906976745,0.6630434782608695,0.6666666666666666,0.5714285714285714,0.7222222222222222,0.2777777777777778,,0.3333333333333333,99.27431059506532,14.217391304347826,14.775510204081632,13.76086956521739,14.612244897959183,0.23255813953488372,0.4,0.4,0.25,0.06976744186046512,0.5378341463414634,6.726086956521739,10.0,16.0,10.0,2.0,3.0,2.0,2.0,2.0,2.0,18.0,,5.0,8.0,20.0,,,6.0,5.0,4.0,7.0,18.0,18.0,17.0,,6.0,2.0,3.0,1.0,9.0,5.0,3.0,5.0,2.0,1.0,3.0,6.0,11.0,13.0,,3.0,,,,,18.0,10.0,0.75,0.4,0.5714285714285714,0.42105263157894735,0.75,0.75,0.75,0.46511627906976744,,,0.8333333333333334,0.75,0.09090909090909091,1.0,0.09090909090909091,1.0,0.625,,0.23255813953488372,1.0,1.0,1.0,0.046511627906976744,1.0,1.0,1.0,0.4186046511627907,,0.16666666666666666,0.16666666666666666,1.0,0.4166666666666667,0.6976744186046512,0.602275,0.5457863636363637,0.06521739130434782,0.11538461538461539,0.0967741935483871,0.2903225806451613,27.439999999999998,0.21739130434782608,5.0,9.0,3.0,6.0,4.0,6.0,4.0,3.0,1.0,2.0,2.0,,1.0,1.0,0.1111111111111111,0.9,0.9,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.35294117647058826,3.0,2.0,,,3.0,,3.0,,6.0,4.0,1.0,1.0,,,1.0,1.0,,,,,,,,,0.75,0.6,0.75,,0.5,,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,0.4,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631093-1631323-202699,1610612765,"Malik Beasley, Paul Reed, Jaden Ivey, Simone Fontecchio, Tobias Harris","Beasley, Reed, Ivey, Fontecchio, Harris",1627736-1630194-1631093-1631323-202699,DET,183.0,2,3.0,-3.0,7.0,7.0,14.0,,2.0,,1.0,4.0,2.0,4.0,7.0,2.0,,1.0,1.0,,2.0,,2.0,3.0,3.0,6.0,1.0,2.0,4.0,1.0,1.0,0.25,0.14285714285714285,0.25,0.6666666666666666,,0.6,0.5,,1.0,110.16393442622952,14.285714285714286,11.857142857142858,11.571428571428571,10.285714285714286,0.2857142857142857,,,,,0.5403857142857144,4.025,,,2.0,,,,1.0,,,2.0,2.0,,,3.0,2.0,,,,,,,,2.0,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,0.42857142857142855,,,0.5,0.5,1.0,,1.0,,0.5,1.0,0.2857142857142857,,,,0.14285714285714285,,,,0.2857142857142857,1.0,,,,,0.7142857142857143,,,0.125,0.2,,,24.8,,1.0,1.0,,,,,,1.0,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631093-1631323-203501,1610612765,"Malik Beasley, Paul Reed, Jaden Ivey, Simone Fontecchio, Tim Hardaway Jr.","Beasley, Reed, Ivey, Fontecchio, Hardaway Jr.",1627736-1630194-1631093-1631323-203501,DET,150.0,1,2.0,-1.0,4.0,5.0,9.0,1.0,2.0,1.0,1.0,3.0,2.0,4.0,5.0,,2.0,,,,,,,,1.0,1.0,2.0,4.0,3.0,,,0.3333333333333333,0.3333333333333333,0.4,,,,,,,86.4,14.5,18.4,14.25,18.4,0.6666666666666666,0.5,0.5,,0.3333333333333333,0.4325666666666667,14.1,4.0,3.0,,,,,,,,,,,,,,1.0,1.0,3.0,,,4.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,2.0,,,,,4.0,4.0,,,,,0.3333333333333333,0.5,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4325666666666667,0.4,0.4,0.25,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631093-1641842-202699,1610612765,"Malik Beasley, Paul Reed, Jaden Ivey, Ronald Holland II, Tobias Harris","Beasley, Reed, Ivey, Holland II, Harris",1627736-1630194-1631093-1641842-202699,DET,24.0,1,,,1.0,2.0,3.0,,1.0,,1.0,2.0,,2.0,2.0,,2.0,,,,,1.0,,,1.0,1.0,,,,,,0.5,0.5,0.5,,1.0,,1.0,,,180.0,4.0,10.0,3.0,10.0,0.5,,,,,0.61885,2.35,,,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,0.5,0.6571,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,2.0,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631093-202699-203501,1610612765,"Malik Beasley, Paul Reed, Jaden Ivey, Tobias Harris, Tim Hardaway Jr.","Beasley, Reed, Ivey, Harris, Hardaway Jr.",1627736-1630194-1631093-202699-203501,DET,476.0,2,8.0,5.0,14.0,14.0,28.0,2.0,5.0,,4.0,8.0,2.0,19.0,14.0,,8.0,,3.0,,9.0,1.0,5.0,5.0,1.0,6.0,5.0,3.0,17.0,,,0.5,0.6538461538461539,0.7307692307692307,0.7142857142857143,0.25,0.5555555555555556,0.16666666666666666,,0.75,84.70588235294117,16.214285714285715,17.785714285714285,16.214285714285715,15.714285714285714,0.38461538461538464,0.4,0.5,,,0.50765,6.5375,,,3.0,,,1.0,1.0,,,4.0,,,3.0,5.0,,,2.0,1.0,,,2.0,9.0,4.0,1.0,3.0,1.0,,,,2.0,,,,2.0,,2.0,2.0,4.0,,3.0,2.0,2.0,2.0,2.0,2.0,,1.0,0.6,,0.6,1.0,1.0,1.0,0.38461538461538464,0.125,,,,,,,,,1.0,0.23076923076923078,,,,0.07692307692307693,1.0,1.0,1.0,0.3076923076923077,,,,,,0.6153846153846154,0.6376,0.3882,0.23076923076923078,0.375,0.10526315789473684,0.10526315789473684,26.0,,1.0,2.0,1.0,2.0,1.0,2.0,2.0,,,,2.0,,,,,0.6666666666666666,0.6666666666666666,,0.5,0.5,1.0,1.0,0.5,1.0,,,,1.0,,1.0,,,2.0,,1.0,,,,,,2.0,3.0,,,,,,1.0,1.0,1.0,0.2,0.3333333333333333,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631111-1631204-1641842,1610612765,"Malik Beasley, Paul Reed, Wendell Moore Jr., Marcus Sasser, Ronald Holland II","Beasley, Reed, Moore Jr., Sasser, Holland II",1627736-1630194-1631111-1631204-1641842,DET,90.0,1,2.0,3.0,5.0,5.0,10.0,2.0,2.0,1.0,2.0,3.0,,7.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,,,7.0,0.5,0.5,0.6666666666666666,0.875,0.875,,,,,,,160.0,7.2,10.8,7.2,10.8,0.5,1.0,1.0,0.5,0.25,0.5316125,8.866666666666667,,5.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,3.0,1.0,,,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,,1.0,,,,0.25,,,,,,,,,,,,,,,0.25,1.0,1.0,,,,,,,,0.25,,,,,,,24.0,,,,,,,,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631204-1631323-1641709,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Simone Fontecchio, Ausar Thompson","Beasley, Reed, Sasser, Fontecchio, Thompson",1627736-1630194-1631204-1631323-1641709,DET,357.0,2,6.0,1.0,12.0,11.0,23.0,2.0,2.0,1.0,4.0,6.0,2.0,16.0,15.0,6.0,2.0,3.0,5.0,1.0,12.0,,,2.0,1.0,3.0,2.0,4.0,13.0,0.75,0.75,0.6666666666666666,0.6363636363636364,0.6153846153846154,,,0.5,0.25,,,92.77310924369748,14.0,17.181818181818183,13.916666666666666,16.90909090909091,0.18181818181818182,1.0,1.0,0.5,0.09090909090909091,0.495045,7.7,5.0,1.0,3.0,,1.0,,,,,5.0,1.0,3.0,2.0,5.0,1.0,,3.0,2.0,1.0,3.0,8.0,6.0,4.0,1.0,2.0,,1.0,1.0,2.0,2.0,1.0,,,,,,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,8.0,5.0,1.0,0.4,0.3333333333333333,0.5,0.7,1.5,0.6666666666666666,0.45454545454545453,0.16666666666666666,0.3333333333333333,,1.0,0.5,,0.5,,1.0,0.5,0.2727272727272727,1.0,1.0,1.0,,,,,0.45454545454545453,1.0,,,,0.6,0.7272727272727273,,0.436675,0.15384615384615385,0.25,0.1875,0.5,28.939999999999998,0.4166666666666667,1.0,1.0,,2.0,,2.0,2.0,1.0,,,1.0,,,,,0.3333333333333333,0.5,1.0,0.4,0.4,1.0,,0.5,,,,,,1.0,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,1.5,,,,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,0.3333333333333333,,,1.0,,,,,,,1.0,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631204-1631323-1641842,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Simone Fontecchio, Ronald Holland II","Beasley, Reed, Sasser, Fontecchio, Holland II",1627736-1630194-1631204-1631323-1641842,DET,1454.0,7,24.0,-8.0,51.0,49.0,100.0,3.0,12.0,4.0,12.0,30.0,5.0,50.0,58.0,14.0,10.0,7.0,14.0,2.0,35.0,5.0,6.0,14.0,8.0,22.0,5.0,6.0,42.0,0.5833333333333334,0.7,0.4,0.45918367346938777,0.4807692307692308,0.6,0.2777777777777778,0.6086956521739131,0.26666666666666666,,0.5,99.03713892709766,14.215686274509803,14.877551020408163,13.745098039215685,14.061224489795919,0.24489795918367346,0.25,0.3,0.6666666666666666,0.08163265306122448,0.5294142857142857,7.23,5.0,20.0,14.0,1.0,,2.0,4.0,,,15.0,1.0,1.0,7.0,19.0,1.0,,8.0,2.0,,1.0,3.0,21.0,15.0,3.0,7.0,2.0,,3.0,8.0,6.0,3.0,3.0,1.0,3.0,2.0,6.0,8.0,14.0,,3.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,0.3684210526315789,,0.3684210526315789,0.3333333333333333,0.6666666666666666,0.375,0.3877551020408163,0.1,0.07142857142857142,0.5,0.6153846153846154,0.25,0.6,0.2,,0.6666666666666666,0.5,0.2857142857142857,,,,0.08163265306122448,0.5,0.5,1.0,0.30612244897959184,0.16666666666666666,0.3333333333333333,,,0.3333333333333333,0.673469387755102,0.59475,0.41795,0.057692307692307696,0.09090909090909091,0.16,0.06,25.36842105263158,0.09803921568627451,7.0,9.0,4.0,5.0,5.0,5.0,5.0,5.0,,,3.0,1.0,,,,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,4.0,,,,4.0,,1.0,1.0,,4.0,,1.0,,1.0,1.0,,,2.0,,,1.0,,,,0.8,0.5,0.6666666666666666,0.16666666666666666,0.2222222222222222,0.5,0.75,0.5,1.0,,,,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631204-1631323-202699,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Simone Fontecchio, Tobias Harris","Beasley, Reed, Sasser, Fontecchio, Harris",1627736-1630194-1631204-1631323-202699,DET,526.0,3,9.0,5.0,20.0,18.0,38.0,3.0,5.0,2.0,10.0,16.0,2.0,25.0,20.0,8.0,12.0,4.0,5.0,1.0,11.0,3.0,2.0,6.0,6.0,12.0,2.0,2.0,15.0,0.4,0.5714285714285714,0.625,0.5227272727272727,0.5434782608695652,0.6666666666666666,0.5,0.8333333333333334,0.5454545454545454,,1.0,104.03041825095056,14.5,13.11111111111111,14.0,13.11111111111111,0.22727272727272727,0.6,0.6,0.3333333333333333,0.09090909090909091,0.5414681818181818,5.45,17.0,14.0,9.0,7.0,1.0,1.0,2.0,1.0,2.0,4.0,,3.0,1.0,6.0,,,10.0,14.0,1.0,5.0,21.0,3.0,4.0,1.0,1.0,1.0,,3.0,3.0,2.0,2.0,1.0,,2.0,1.0,3.0,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,21.0,17.0,1.0,0.16666666666666666,0.2,0.16666666666666666,0.5526315789473685,0.8333333333333334,0.5526315789473685,0.2727272727272727,0.0625,0.1111111111111111,0.3333333333333333,1.0,0.6,0.6666666666666666,0.5,,1.0,1.0,0.4090909090909091,0.5,0.5,,0.09090909090909091,0.5,0.5,1.0,0.18181818181818182,,0.3684210526315789,0.10526315789473684,0.5,0.15789473684210525,0.6818181818181818,0.522,0.5349947368421052,0.043478260869565216,0.058823529411764705,0.4,0.84,25.583333333333332,0.85,5.0,6.0,5.0,,6.0,,,3.0,1.0,,,,,1.0,,0.6666666666666666,0.75,0.5,,,,0.8333333333333334,,4.0,5.0,,,5.0,,9.0,,,6.0,,1.0,,,,3.0,,,,,,1.0,,,0.8333333333333334,0.6428571428571429,0.8333333333333334,,0.5,1.0,,,0.8,,,0.7142857142857143,,1.0,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,1.0,,1610612765,2025,2024-25,False
1627736-1630194-1631204-1631323-203501,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Simone Fontecchio, Tim Hardaway Jr.","Beasley, Reed, Sasser, Fontecchio, Hardaway Jr.",1627736-1630194-1631204-1631323-203501,DET,83.0,1,1.0,5.0,3.0,4.0,7.0,,,,1.0,1.0,,8.0,3.0,2.0,,1.0,3.0,,8.0,,,2.0,,2.0,,,8.0,1.0,1.0,1.0,1.3333333333333333,1.3333333333333333,,,0.5,,,,121.44578313253012,9.0,14.0,9.0,11.0,,,,,,0.5732,1.9,3.0,3.0,1.0,1.0,,,,,,2.0,,2.0,2.0,2.0,,,,1.0,2.0,2.0,8.0,6.0,2.0,,2.0,,,,1.0,1.0,,,,,,,1.0,1.0,,,,,,,8.0,3.0,1.0,1.0,1.0,1.0,1.3333333333333333,,1.3333333333333333,0.6666666666666666,,,,0.5,,,,,1.0,,0.3333333333333333,,,,,,,,0.6666666666666666,,0.3333333333333333,,,0.6666666666666666,1.0,,0.5732,,,,1.0,25.25,1.0,,1.0,,2.0,,2.0,2.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631204-1641709-202699,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Ausar Thompson, Tobias Harris","Beasley, Reed, Sasser, Thompson, Harris",1627736-1630194-1631204-1641709-202699,DET,141.0,2,2.0,-6.0,5.0,5.0,10.0,,2.0,,1.0,3.0,,2.0,8.0,2.0,,1.0,1.0,,2.0,,,1.0,,1.0,,,2.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.5,,,,102.12765957446808,17.2,11.0,17.2,10.6,0.6666666666666666,,,,,0.4651666666666667,5.766666666666667,5.0,5.0,1.0,1.0,,,,,,,,,,,,,,3.0,,,2.0,,,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,,,,,,,,2.0,5.0,,,,,0.3333333333333333,,0.3333333333333333,,0.3333333333333333,,0.5,1.0,,,,,1.0,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.4651666666666667,,,,1.0,,1.0,,1.0,,,,,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,0.3333333333333333,,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631204-1641709-203501,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Ausar Thompson, Tim Hardaway Jr.","Beasley, Reed, Sasser, Thompson, Hardaway Jr.",1627736-1630194-1631204-1641709-203501,DET,61.0,1,1.0,-1.0,2.0,2.0,4.0,,,1.0,,1.0,2.0,2.0,3.0,,,,,,,,,,,,1.0,2.0,2.0,,,,,0.5,,,,,,,94.42622950819673,10.5,20.0,10.5,20.0,,,,,1.0,0.4497,17.8,2.0,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,2.0,2.0,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4497,0.5,0.5,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631204-202699-203501,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Tobias Harris, Tim Hardaway Jr.","Beasley, Reed, Sasser, Harris, Hardaway Jr.",1627736-1630194-1631204-202699-203501,DET,67.0,1,1.0,-5.0,2.0,3.0,5.0,1.0,2.0,,1.0,2.0,,2.0,7.0,2.0,,1.0,1.0,1.0,2.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,,1.0,,1.0,,,107.46268656716417,20.5,8.666666666666666,19.0,8.666666666666666,1.0,0.5,0.5,1.0,,0.43395,11.2,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631204-203471-203501,1610612765,"Malik Beasley, Paul Reed, Marcus Sasser, Dennis Schröder, Tim Hardaway Jr.","Beasley, Reed, Sasser, Schröder, Hardaway Jr.",1627736-1630194-1631204-203471-203501,DET,55.0,1,1.0,-2.0,2.0,2.0,4.0,,,,,1.0,,,2.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,104.72727272727273,20.5,7.0,20.5,7.0,,,,,,0.573325,2.2,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.5,,,,1.0,,,,,,,0.5,,,,,,,,0.5,,,,,,1.0,,,,,,,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
1627736-1630194-1631323-1641709-1641842,1610612765,"Malik Beasley, Paul Reed, Simone Fontecchio, Ausar Thompson, Ronald Holland II","Beasley, Reed, Fontecchio, Thompson, Holland II",1627736-1630194-1631323-1641709-1641842,DET,28.0,2,,-3.0,,2.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,,13.5,,13.5,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,False
