EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,FTA,Technical Free Throw Trips,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,FoulsDrawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,DefFTReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,ThreePtShootingFoulsDrawnPct,LongMidRangeAssists,OffArc3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,BlockedShortMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,Offensive Fouls,ShortMidRangePctBlocked,SecondChanceFtPoints,Transition Take Fouls,Blocked3s,BlockedArc3,Fg3aBlocked,Travels,Charge Fouls,Clear Path Fouls,DefensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffensiveGoaltends,team_id,year,season,team_vs
1627736-1630595-1631105-1641709-203471,1610612765,"Malik Beasley, Cade Cunningham, Jalen Duren, Ausar Thompson, Dennis Schröder","Beasley, Cunningham, Duren, Thompson, Schröder",1627736-1630595-1631105-1641709-203471,DET,219.0,2,4.0,2.0,7.0,9.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,,10.0,8.0,,4.0,6.0,1.0,1.0,,,2.0,2.0,1.0,,6.0,1.0,2.0,3.0,3.0,2.0,,2.0,1.0,2.0,,,10.0,,,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6,,,1.0,0.6666666666666666,1.0,0.75,0.5,,105.2054794520548,12.714285714285714,14.444444444444445,12.714285714285714,13.333333333333334,0.2,1.0,1.0,,0.2,1.0,1.0,1.0,0.8,1.0,0.56187,6.8,24.2,,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.2,1.0,1.0,,0.4,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1630595-1631105-202699-203471-203501,1610612765,"Cade Cunningham, Jalen Duren, Tobias Harris, Dennis Schröder, Tim Hardaway Jr.","Cunningham, Duren, Harris, Schröder, Hardaway Jr.",1630595-1631105-202699-203471-203501,DET,994.0,4,17.0,21.0,31.0,28.0,59.0,2.0,2.0,4.0,7.0,14.0,19.0,6.0,9.0,3.0,49.0,28.0,8.0,20.0,12.0,7.0,4.0,1.0,4.0,4.0,8.0,2.0,,20.0,5.0,7.0,12.0,13.0,1.0,,2.0,1.0,4.0,3.0,,47.0,0.2857142857142857,0.2857142857142857,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7368421052631579,0.8214285714285714,0.8448275862068966,0.32142857142857145,0.05263157894736842,,0.5,0.7777777777777778,0.8333333333333334,0.8,1.0,0.75,85.4728370221328,15.35483870967742,18.5,14.903225806451612,18.392857142857142,0.07142857142857142,1.0,1.0,,0.25,0.5714285714285714,0.5714285714285714,0.5,0.39285714285714285,0.5714285714285714,0.4743839285714286,7.7631578947368425,25.6,13.0,10.0,1.0,,,1.0,1.0,12.0,16.0,1.0,2.0,,,,1.0,1.0,1.0,,2.0,8.0,10.0,1.0,2.0,2.0,21.0,,1.0,,1.0,,,1.0,1.0,,1.0,,3.0,1.0,2.0,2.0,2.0,2.0,1.0,21.0,13.0,,0.5,1.0,0.8,1.0,0.7916666666666666,1.0,0.8076923076923077,,0.3333333333333333,0.125,,,,0.5,1.0,,0.5,0.5714285714285714,0.75,0.8,0.03571428571428571,0.07142857142857142,,,,,0.08333333333333333,1.0,0.08333333333333333,,0.3991,0.46569583333333336,0.06896551724137931,0.1,0.04081632653061224,0.42857142857142855,0.41935483870967744,,2.0,,1.0,,,6.0,,2.0,4.0,,2.0,1.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,,1.0,1.0,1.0,,,,,0.08333333333333333,,,0.3333333333333333,,,,1.0,1.0,,,,1.0,0.0625,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1630194-1630595-1641842-203471-203501,1610612765,"Paul Reed, Cade Cunningham, Ronald Holland II, Dennis Schröder, Tim Hardaway Jr.","Reed, Cunningham, Holland II, Schröder, Hardaway Jr.",1630194-1630595-1641842-203471-203501,DET,56.0,1,1.0,2.0,2.0,1.0,3.0,,,,,1.0,1.0,,1.0,,2.0,,2.0,,,,,,1.0,,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,2.0,1.0,1.0,,,,1.0,0.5,0.5,0.5,,,,1.0,,1.0,1.0,,77.14285714285714,9.0,38.0,9.0,38.0,,,,,,,,,0.5,,0.51165,8.0,22.3,2.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,1.0,,0.5,,0.5,,,,,,,,,,,0.5,1.0,1.0,,0.5,,,,,,,,,,0.51165,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1630595-1631105-1641709-202699-203471,1610612765,"Cade Cunningham, Jalen Duren, Ausar Thompson, Tobias Harris, Dennis Schröder","Cunningham, Duren, Thompson, Harris, Schröder",1630595-1631105-1641709-202699-203471,DET,100.0,4,2.0,13.0,7.0,2.0,9.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,13.0,,,2.0,3.0,2.0,2.0,,,1.0,1.0,,,3.0,,1.0,2.0,3.0,,,,,1.0,2.0,,11.0,,,0.3333333333333333,1.0,1.0,0.3333333333333333,0.9166666666666666,0.9285714285714286,0.5,,,,1.0,,1.0,,,129.6,11.428571428571429,10.0,11.285714285714286,10.0,0.3333333333333333,0.5,0.5,,0.3333333333333333,1.0,1.0,,0.8333333333333334,1.0,0.4101666666666666,5.766666666666667,25.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,2.0,2.0,1.0,1.0,,2.0,1.0,2.0,3.0,3.0,2.0,13.0,2.0,,1.0,1.0,,,,,,,,1.0,,,,,,,13.0,6.0,,1.0,1.0,0.5,1.0,1.1,1.0,1.0833333333333333,0.5,,0.5,,1.0,,1.0,,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,,,0.2,1.0,0.4,1.0,0.5558,0.43163999999999997,,,0.15384615384615385,1.0,0.8571428571428571,,1.0,,1.0,,,6.0,,1.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,0.2,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1630194-1641709-202699-203471-203501,1610612765,"Paul Reed, Ausar Thompson, Tobias Harris, Dennis Schröder, Tim Hardaway Jr.","Reed, Thompson, Harris, Schröder, Hardaway Jr.",1630194-1641709-202699-203471-203501,DET,16.0,1,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,90.0,15.0,,15.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1630595-1641709-202699-203471-203501,1610612765,"Cade Cunningham, Ausar Thompson, Tobias Harris, Dennis Schröder, Tim Hardaway Jr.","Cunningham, Thompson, Harris, Schröder, Hardaway Jr.",1630595-1641709-202699-203471-203501,DET,39.0,1,1.0,3.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,3.0,,,,3.0,,,,,1.0,1.0,,,3.0,,,1.0,1.0,,,,,1.0,,,3.0,,,1.0,1.0,1.0,,1.5,1.5,1.0,,,,,,,,,73.84615384615384,17.0,22.0,17.0,22.0,,,,,,,,,1.0,,0.55635,,22.2,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1630595-1631105-1641842-203471-203501,1610612765,"Cade Cunningham, Jalen Duren, Ronald Holland II, Dennis Schröder, Tim Hardaway Jr.","Cunningham, Duren, Holland II, Schröder, Hardaway Jr.",1630595-1631105-1641842-203471-203501,DET,223.0,2,4.0,-8.0,6.0,7.0,13.0,1.0,2.0,,2.0,1.0,3.0,,3.0,4.0,6.0,14.0,2.0,,,2.0,,,1.0,,1.0,,1.0,2.0,,,,3.0,,,1.0,,3.0,4.0,,4.0,1.0,1.0,,,,0.3333333333333333,0.16666666666666666,0.375,0.5,,,,,,,,,83.94618834080717,21.0,13.857142857142858,19.0,11.285714285714286,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,,,,0.8333333333333334,,0.534925,8.700000000000001,25.333333333333332,4.0,2.0,1.0,,,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,3.0,,,2.0,4.0,,3.0,,3.0,,,1.0,,,,,3.0,,1.0,1.0,,1.0,,4.0,4.0,1.0,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.5,,1.0,0.6,,,1.0,,,,,,,,0.16666666666666666,0.16666666666666666,,,0.5,0.5,0.6666666666666666,0.5,,,0.54135,0.5365,0.14285714285714285,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,2.0,1.0,,,,,,,,,,,,,1610612765,2025,2024-25,True
1627736-1630194-1641842-203471-203501,1610612765,"Malik Beasley, Paul Reed, Ronald Holland II, Dennis Schröder, Tim Hardaway Jr.","Beasley, Reed, Holland II, Schröder, Hardaway Jr.",1627736-1630194-1641842-203471-203501,DET,89.0,1,1.0,5.0,4.0,3.0,7.0,2.0,2.0,,1.0,2.0,2.0,,2.0,3.0,7.0,2.0,2.0,2.0,,1.0,,,1.0,,1.0,,1.0,2.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,4.0,,4.0,0.5,1.0,,,,1.0,0.5,0.5833333333333334,0.5,,,1.0,,1.0,1.0,,,113.25842696629213,12.0,13.666666666666666,7.75,13.666666666666666,0.5,1.0,1.0,0.5,0.25,,,,1.0,,0.5899,1.2,25.25,4.0,3.0,2.0,1.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,1.0,,3.0,2.0,2.0,,1.0,2.0,6.0,2.0,2.0,,3.0,,,,,1.0,1.0,,2.0,,1.0,,,,,6.0,4.0,,,1.0,1.0,1.0,0.6666666666666666,0.75,0.75,,1.0,1.0,,,1.0,,1.0,,,,,,,0.25,1.0,1.0,,,0.6666666666666666,1.0,,,,0.6044833333333334,0.2,0.3333333333333333,0.42857142857142855,0.8571428571428571,1.0,,,,1.0,,,,,,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,0.3333333333333333,,,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1627736-1630194-1630595-1641842-203471,1610612765,"Malik Beasley, Paul Reed, Cade Cunningham, Ronald Holland II, Dennis Schröder","Beasley, Reed, Cunningham, Holland II, Schröder",1627736-1630194-1630595-1641842-203471,DET,236.0,2,4.0,-3.0,9.0,10.0,19.0,2.0,4.0,,1.0,2.0,7.0,1.0,3.0,,7.0,10.0,2.0,2.0,3.0,1.0,,1.0,1.0,1.0,2.0,,1.0,5.0,2.0,1.0,3.0,6.0,1.0,,2.0,4.0,4.0,,,4.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.35,0.35,0.3,0.14285714285714285,,0.5,0.25,1.0,0.5,0.5,1.0,115.93220338983052,14.222222222222221,10.8,13.222222222222221,9.4,0.4,0.5,0.5,0.5,0.1,,,,0.7,,0.5267299999999999,6.542857142857143,24.266666666666666,6.0,10.0,2.0,,2.0,1.0,3.0,,2.0,1.0,2.0,1.0,,,1.0,,2.0,1.0,3.0,1.0,5.0,1.0,3.0,,5.0,,1.0,2.0,3.0,,,1.0,1.0,,1.0,,1.0,,,2.0,2.0,2.0,,5.0,6.0,,0.3333333333333333,,0.2,0.5,0.3125,0.5,0.3125,0.4,0.5,0.42857142857142855,0.5,0.5,,,1.0,,,0.2,,,0.1,0.2,0.6666666666666666,,0.3333333333333333,,0.375,0.3333333333333333,0.125,,0.531,0.496875,,,0.42857142857142855,0.7142857142857143,0.6666666666666666,,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,0.5,0.5,1.0,1.0,1.0,,,0.25,,,1.0,,,,1.0,0.5,,,,,0.5,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1627736-1630194-1641709-202699-203471,1610612765,"Malik Beasley, Paul Reed, Ausar Thompson, Tobias Harris, Dennis Schröder","Beasley, Reed, Thompson, Harris, Schröder",1627736-1630194-1641709-202699-203471,DET,14.0,1,,1.0,1.0,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,,,0.5,,,,,,,,,,102.85714285714286,14.0,,14.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,1.0,1.0,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1627736-1630194-1630595-202699-203501,1610612765,"Malik Beasley, Paul Reed, Cade Cunningham, Tobias Harris, Tim Hardaway Jr.","Beasley, Reed, Cunningham, Harris, Hardaway Jr.",1627736-1630194-1630595-202699-203501,DET,84.0,1,1.0,5.0,3.0,2.0,5.0,,3.0,,1.0,1.0,4.0,1.0,2.0,,5.0,,2.0,,3.0,1.0,,,1.0,1.0,2.0,,,5.0,,1.0,1.0,4.0,,,,,,1.0,1.0,5.0,1.0,1.0,1.0,0.5,0.5,0.25,0.4166666666666667,0.4166666666666667,0.3333333333333333,,,,0.5,,0.5,,,85.71428571428572,11.666666666666666,24.5,10.333333333333334,23.5,0.5,,,,0.16666666666666666,,,,0.8333333333333334,,0.5594,3.3,24.05,,2.0,1.0,,3.0,,,1.0,1.0,,1.0,,,,,,3.0,,,,,,,,,,1.0,2.0,3.0,2.0,,,,,,,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,0.6666666666666666,1.0,0.75,0.6666666666666666,,,0.5,,0.5,0.5,0.16666666666666666,1.0,1.0,,0.16666666666666666,1.0,,,,,,,,0.55605,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612765,2025,2024-25,True
1627736-1630194-1630595-1631105-203501,1610612765,"Malik Beasley, Paul Reed, Cade Cunningham, Jalen Duren, Tim Hardaway Jr.","Beasley, Reed, Cunningham, Duren, Hardaway Jr.",1627736-1630194-1630595-1631105-203501,DET,46.0,1,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,1.0,,3.0,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,3.0,,,,1.0,1.0,,1.5,0.75,1.0,,,,,,,,,62.60869565217391,18.0,28.0,18.0,28.0,,,,,1.0,1.0,1.0,,1.0,1.0,0.5625,,26.2,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,,3.0,1.0,,1.0,,,,1.5,,0.75,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,0.5625,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1630595-1631105-1641842-202699-203471,1610612765,"Cade Cunningham, Jalen Duren, Ronald Holland II, Tobias Harris, Dennis Schröder","Cunningham, Duren, Holland II, Harris, Schröder",1630595-1631105-1641842-202699-203471,DET,76.0,1,1.0,4.0,2.0,3.0,5.0,1.0,1.0,,,2.0,2.0,,,,4.0,,2.0,2.0,,,,,1.0,,1.0,,1.0,2.0,,1.0,1.0,1.0,,,,,,,,4.0,0.5,0.5,,,,1.0,1.0,1.0,,,,,1.0,,0.5,,,94.73684210526316,12.5,17.0,12.5,17.0,0.5,1.0,1.0,1.0,,,,,0.5,,0.48515,12.3,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1610612765,2025,2024-25,True
1630595-1631105-1641709-202699-203501,1610612765,"Cade Cunningham, Jalen Duren, Ausar Thompson, Tobias Harris, Tim Hardaway Jr.","Cunningham, Duren, Thompson, Harris, Hardaway Jr.",1630595-1631105-1641709-202699-203501,DET,5001.0,6,83.0,-24.0,162.0,165.0,327.0,28.0,51.0,12.0,34.0,46.0,99.0,15.0,49.0,24.0,161.0,185.0,44.0,48.0,36.0,34.0,12.0,13.0,22.0,12.0,34.0,9.0,17.0,80.0,21.0,29.0,52.0,67.0,7.0,4.0,16.0,21.0,38.0,28.0,1.0,145.0,0.4782608695652174,0.5116279069767442,0.8,0.30612244897959184,0.30612244897959184,0.46464646464646464,0.46283783783783783,0.4968944099378882,0.3310810810810811,0.13131313131313133,0.21568627450980393,0.4375,0.5576923076923077,0.6363636363636364,0.5882352941176471,0.65,0.8333333333333334,94.15716856628674,16.166666666666668,14.436363636363636,15.91358024691358,13.642424242424243,0.34459459459459457,0.5490196078431373,0.7,0.6071428571428571,0.22972972972972974,0.35294117647058826,0.36363636363636365,0.75,0.6756756756756757,0.35294117647058826,0.5431050675675675,6.3909090909090915,25.275510204081634,25.0,32.0,15.0,2.0,4.0,3.0,4.0,14.0,32.0,16.0,15.0,1.0,2.0,3.0,4.0,3.0,7.0,3.0,16.0,5.0,11.0,4.0,7.0,5.0,27.0,6.0,4.0,10.0,15.0,,2.0,9.0,3.0,2.0,6.0,1.0,35.0,1.0,14.0,13.0,7.0,13.0,5.0,27.0,25.0,2.0,0.5714285714285714,0.42857142857142855,0.45454545454545453,0.6,0.6111111111111112,0.6666666666666666,0.6428571428571429,0.18867924528301888,0.125,0.16470588235294117,0.21739130434782608,0.2222222222222222,0.16666666666666666,0.44,0.5925925925925926,,0.38461538461538464,0.21621621621621623,0.4375,0.45161290322580644,0.10810810810810811,0.10135135135135136,0.4,0.5,0.1,0.2,0.2222222222222222,0.75,0.2222222222222222,0.75,0.5350785714285714,0.5133694444444444,0.08695652173913043,0.125,0.09937888198757763,0.16770186335403728,0.15432098765432098,4.0,3.0,1.0,3.0,1.0,2.0,9.0,,3.0,5.0,2.0,13.0,5.0,8.0,2.0,,4.0,4.0,,,,0.6666666666666666,1.0,0.7142857142857143,0.35714285714285715,0.25,0.26666666666666666,0.2,0.2,1.0,1.0,1.0,0.5,1.0,0.16666666666666666,,,0.1,,,6.0,1.0,0.3333333333333333,1.0,1.0,0.2,,0.03125,4.0,,,,1.0,1.0,1.0,1.0,1.0,0.02040816326530612,0.0625,0.029411764705882353,0.08333333333333333,,1610612765,2025,2024-25,True
1627736-1631105-1641709-203471-203501,1610612765,"Malik Beasley, Jalen Duren, Ausar Thompson, Dennis Schröder, Tim Hardaway Jr.","Beasley, Duren, Thompson, Schröder, Hardaway Jr.",1627736-1631105-1641709-203471-203501,DET,64.0,1,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,,2.0,2.0,,,,4.0,2.0,,4.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,67.5,13.5,37.0,8.0,37.0,0.5,1.0,1.0,,,,,,0.5,,0.45565,5.5,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,0.5,1.0,1.0,,,,,,,,,,,0.4038,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612765,2025,2024-25,True
1627736-1630595-1641709-202699-203501,1610612765,"Malik Beasley, Cade Cunningham, Ausar Thompson, Tobias Harris, Tim Hardaway Jr.","Beasley, Cunningham, Thompson, Harris, Hardaway Jr.",1627736-1630595-1641709-202699-203501,DET,203.0,1,3.0,-7.0,8.0,8.0,16.0,2.0,3.0,,1.0,2.0,5.0,,1.0,2.0,6.0,13.0,4.0,,,1.0,,,2.0,,2.0,,2.0,4.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,,6.0,1.0,1.0,,,,0.4,0.3333333333333333,0.42857142857142855,0.16666666666666666,,,1.0,1.0,0.5,0.75,1.0,0.5,113.49753694581281,13.875,11.5,13.0,11.5,0.5,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,,,,0.6666666666666666,,0.5636166666666667,9.68,25.2,8.0,8.0,1.0,,,2.0,3.0,,,2.0,,,,,1.0,,,,,2.0,5.0,,1.0,2.0,6.0,,,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,6.0,8.0,,,,0.4,,0.3333333333333333,,0.42857142857142855,0.3333333333333333,,0.25,,,,,,,,,,,0.3333333333333333,,,,,,0.5,0.6666666666666666,0.16666666666666666,,,0.5636166666666667,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,1610612765,2025,2024-25,True
