EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FirstChancePoints,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,Corner3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted3s,Corner3Assists,DeadBallTurnovers,Turnovers,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceFtPoints,PtsAssisted2s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffTwoPtRebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedCorner3,Assisted2sPct,NonPutbacksAssisted2sPct,AtRimPctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,FTOffRebounds,BadPassSteals,LostBallTurnovers,PenaltyTurnovers,Charge Fouls,Transition Take Fouls Drawn,BlockedShortMidRange,OffFTReboundPct,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChanceFg3Pct,OffShortMidRangeReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,FTDefRebounds,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,PenaltyCorner3FGM,SecondChanceTurnovers,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,Travels,LongMidRangeFGM,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,SecondChanceAtRimPctAssisted,Fg3aBlocked,LongMidRangeAssists,Technical Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,team_id,year,season,team_vs
1629029-1629060-1629216-1630559-2544,1610612747,"Luka Dončić, Rui Hachimura, Gabe Vincent, Austin Reaves, LeBron James","Dončić, Hachimura, Vincent, Reaves, James",1629029-1629060-1629216-1630559-2544,LAL,428.0,3,7.0,7.0,14.0,16.0,2.0,30.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,2.0,7.0,21.0,14.0,1.0,1.0,2.0,4.0,6.0,,5.0,1.0,,2.0,5.0,1.0,12.0,1.0,3.0,4.0,8.0,2.0,10.0,,1.0,19.0,1.0,0.2857142857142857,0.2857142857142857,1.0,1.0,0.6666666666666666,1.0,0.7,1.0,0.5833333333333334,,,1.0,1.0,0.25,1.0,0.25,0.25,1.0,1.0,100.93457943925233,14.928571428571429,13.6875,13.928571428571429,13.4375,0.25,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.4166666666666667,0.2,0.2,1.0,1.0,1.0,0.8333333333333334,0.2,0.5465166666666667,0.09523809523809523,3.5,25.357142857142858,11.0,5.0,1.0,1.0,4.0,5.0,3.0,3.0,2.0,6.0,5.0,17.0,,1.0,1.0,1.0,,4.0,,6.0,,1.0,2.0,,,,,14.0,9.0,,0.3333333333333333,1.0,0.6666666666666666,0.7083333333333334,,0.5,0.5,1.0,0.4444444444444444,0.25,0.5250777777777778,0.07692307692307693,0.16666666666666666,0.8095238095238095,0.7857142857142857,2.0,2.0,,,2.0,,,,6.0,3.0,1.0,2.0,,,1.0,,,,,,,,0.6,0.6,,,,,,,,1.0,1.0,,,0.3333333333333333,1.0,,,,0.2222222222222222,1.0,0.2222222222222222,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629020-1629060-1629216-1630559-2544,1610612747,"Jarred Vanderbilt, Rui Hachimura, Gabe Vincent, Austin Reaves, LeBron James","Vanderbilt, Hachimura, Vincent, Reaves, James",1629020-1629060-1629216-1630559-2544,LAL,360.0,1,6.0,-1.0,10.0,11.0,3.0,21.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,,3.0,5.0,7.0,,4.0,11.0,12.0,2.0,2.0,4.0,8.0,,4.0,3.0,,,,1.0,,2.0,4.0,1.0,3.0,5.0,5.0,10.0,2.0,4.0,7.0,,,,0.7142857142857143,1.0,0.45454545454545453,0.5,0.4583333333333333,0.5,0.36363636363636365,,,1.0,0.5,1.0,0.8,0.8333333333333334,1.0,1.0,0.5,84.0,17.8,16.545454545454547,16.4,15.181818181818182,0.2727272727272727,1.0,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.09090909090909091,0.2727272727272727,,,,0.25,1.0,0.6363636363636364,,0.49817272727272727,0.36363636363636365,6.271428571428571,25.7,2.0,3.0,,,,1.0,1.0,2.0,,,,2.0,,,3.0,4.0,,3.0,,3.0,1.0,2.0,,,,,,2.0,2.0,,,0.5,0.5,0.5,,,,,,,0.3618,0.16666666666666666,0.25,0.18181818181818182,0.2,,,1.0,,,2.0,2.0,,2.0,1.0,1.0,,1.0,,,,1.0,,,,,,0.2,0.3333333333333333,,,0.25,0.5,,,1.0,,,,,0.3333333333333333,,0.09090909090909091,,0.5,,,,0.3055,,,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629029-1629060-1630559-1630692-2544,1610612747,"Luka Dončić, Rui Hachimura, Austin Reaves, Jordan Goodwin, LeBron James","Dončić, Hachimura, Reaves, Goodwin, James",1629029-1629060-1630559-1630692-2544,LAL,273.0,1,5.0,,9.0,8.0,1.0,17.0,2.0,2.0,,,1.0,2.0,2.0,,2.0,4.0,5.0,1.0,4.0,11.0,11.0,1.0,1.0,2.0,6.0,3.0,,2.0,,,1.0,2.0,,5.0,1.0,1.0,1.0,2.0,1.0,3.0,,2.0,9.0,1.0,0.25,0.25,0.8,1.0,0.6111111111111112,1.0,0.6111111111111112,1.0,0.4444444444444444,,,1.0,1.0,0.3333333333333333,1.0,0.25,0.5,,1.0,89.67032967032968,15.88888888888889,16.25,15.555555555555555,16.25,0.2222222222222222,1.0,1.0,0.2222222222222222,0.5,0.5,0.2222222222222222,0.2222222222222222,,,,,,0.6666666666666666,,0.5675555555555555,0.18181818181818182,9.120000000000001,24.625,4.0,3.0,1.0,,1.0,,1.0,2.0,,1.0,,2.0,,1.0,,,,1.0,,,,,,,,,,2.0,4.0,,,0.5,0.3333333333333333,0.3333333333333333,,0.5,0.5,1.0,0.3333333333333333,,0.57345,,,0.18181818181818182,0.4444444444444444,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,1.0,1.0,,,,,,,0.25,0.25,,,,,,,,1.0,,,,0.5,,0.1111111111111111,,,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629020-1629029-1629216-1630559,1610612747,"Dorian Finney-Smith, Jarred Vanderbilt, Luka Dončić, Gabe Vincent, Austin Reaves","Finney-Smith, Vanderbilt, Dončić, Vincent, Reaves",1627827-1629020-1629029-1629216-1630559,LAL,379.0,4,6.0,-11.0,13.0,14.0,1.0,27.0,3.0,6.0,,,,,3.0,,3.0,3.0,6.0,1.0,6.0,11.0,22.0,,,,6.0,3.0,,3.0,,,1.0,1.0,,3.0,,3.0,2.0,5.0,2.0,7.0,2.0,2.0,11.0,1.0,0.16666666666666666,0.16666666666666666,0.5,,0.375,,0.4230769230769231,,0.5,,,1.0,1.0,,1.0,0.25,,1.0,1.0,102.58575197889182,15.384615384615385,12.785714285714286,15.0,12.785714285714286,0.5,0.5,0.5,,,,0.25,0.25,,,,,,1.0,,0.5733416666666666,,2.8000000000000003,24.383333333333336,4.0,3.0,1.0,,1.0,2.0,2.0,3.0,,1.0,,4.0,,1.0,1.0,2.0,,1.0,,2.0,,1.0,,1.0,1.0,1.0,1.0,4.0,4.0,,,0.6666666666666666,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,0.25,,0.5403375,0.07692307692307693,0.14285714285714285,0.36363636363636365,0.3076923076923077,2.0,3.0,,,,1.0,1.0,,,,,,2.0,,,,1.0,1.0,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,,,,,,1.0,0.75,0.6666666666666666,,0.5796,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629020-1629029-1629060-1630559,1610612747,"Dorian Finney-Smith, Jarred Vanderbilt, Luka Dončić, Rui Hachimura, Austin Reaves","Finney-Smith, Vanderbilt, Dončić, Hachimura, Reaves",1627827-1629020-1629029-1629060-1630559,LAL,152.0,1,3.0,1.0,5.0,5.0,1.0,10.0,,1.0,,1.0,,2.0,2.0,,2.0,,3.0,1.0,4.0,5.0,4.0,,3.0,,,3.0,,2.0,,1.0,1.0,1.0,,3.0,1.0,1.0,,1.0,3.0,4.0,,,5.0,1.0,0.25,0.25,,,0.21428571428571427,,0.3125,,0.5714285714285714,0.3333333333333333,0.5,,0.5,0.3333333333333333,0.5,0.6,,,,94.73684210526316,18.4,12.0,15.6,12.0,0.14285714285714285,,,0.2857142857142857,,,0.2857142857142857,0.2857142857142857,,,,0.3333333333333333,,0.7142857142857143,,0.5252071428571429,,3.1999999999999997,26.05,5.0,,1.0,,2.0,2.0,,3.0,1.0,4.0,2.0,5.0,,1.0,1.0,1.0,,1.0,,2.0,,1.0,,,,,,5.0,5.0,,0.25,,0.21428571428571427,0.3125,,0.5,0.5,1.0,0.2857142857142857,,0.5252071428571429,0.125,0.25,1.0,1.0,,1.0,,,2.0,,,,,,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,0.2,,,,,,0.14285714285714285,,0.2857142857142857,0.4312,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1628467-1629029-1629060-1630559-2544,1610612747,"Maxi Kleber, Luka Dončić, Rui Hachimura, Austin Reaves, LeBron James","Kleber, Dončić, Hachimura, Reaves, James",1628467-1629029-1629060-1630559-2544,LAL,129.0,1,2.0,2.0,2.0,2.0,1.0,4.0,,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,3.0,2.0,,1.0,1.0,2.0,,,,2.0,,,,1.0,,2.0,2.0,,1.0,1.0,2.0,3.0,,2.0,,,,,1.0,1.0,0.25,0.5,0.25,0.5,0.75,,,1.0,,0.6666666666666666,0.25,0.6666666666666666,1.0,,,44.651162790697676,34.0,30.5,20.5,23.5,,,,0.25,1.0,1.0,0.25,0.5,,,,,,0.75,,0.5187625,1.0,7.4,25.8,2.0,,,,2.0,,1.0,1.0,,3.0,,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,0.25,0.25,,,,,0.5,,0.5187625,,,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,1.0,,1.0,,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,,1.0,,0.3333333333333333,,1.0,,,0.5,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629020-1629216-1629637-1630559-2544,1610612747,"Jarred Vanderbilt, Gabe Vincent, Jaxson Hayes, Austin Reaves, LeBron James","Vanderbilt, Vincent, Hayes, Reaves, James",1629020-1629216-1629637-1630559-2544,LAL,55.0,1,1.0,3.0,2.0,2.0,1.0,4.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,,,3.0,2.0,3.0,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.25,1.5,1.25,1.5,0.5,,,,,,,,,,,104.72727272727273,14.5,13.0,9.0,13.0,,,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,0.5,1.0,0.445925,0.6,7.3,26.1,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.48585,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629020-1629029-1629216-1630559-2544,1610612747,"Jarred Vanderbilt, Luka Dončić, Gabe Vincent, Austin Reaves, LeBron James","Vanderbilt, Dončić, Vincent, Reaves, James",1629020-1629029-1629216-1630559-2544,LAL,243.0,3,4.0,1.0,10.0,9.0,3.0,19.0,1.0,2.0,,,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,11.0,10.0,,,5.0,,3.0,,2.0,1.0,,1.0,3.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,3.0,6.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,1.5,0.6111111111111112,1.25,0.42857142857142855,,,1.0,1.0,0.5,1.0,0.5,1.0,1.0,,112.5925925925926,14.1,11.333333333333334,13.9,11.333333333333334,0.2857142857142857,0.5,0.5,0.14285714285714285,1.0,1.0,0.14285714285714285,0.2857142857142857,0.5,0.5,1.0,,,0.7142857142857143,0.5,0.4900285714285714,0.45454545454545453,8.9,24.833333333333332,6.0,5.0,,1.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,9.0,,,1.0,3.0,1.0,3.0,1.0,4.0,,1.0,1.0,,,1.0,1.0,9.0,6.0,1.0,0.5,0.5,0.5833333333333334,0.6428571428571429,1.0,,,,0.16666666666666666,1.0,0.48125,0.125,0.2,0.8181818181818182,0.6,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,,1.0,1.0,,,0.6666666666666666,0.5,,1.0,,,,1.0,,1.0,1.0,0.14285714285714285,,1.0,0.3333333333333333,0.5,0.16666666666666666,0.54705,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629020-1629029-1629060-1630559-2544,1610612747,"Jarred Vanderbilt, Luka Dončić, Rui Hachimura, Austin Reaves, LeBron James","Vanderbilt, Dončić, Hachimura, Reaves, James",1629020-1629029-1629060-1630559-2544,LAL,40.0,1,1.0,-1.0,1.0,1.0,,2.0,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,72.0,16.0,24.0,16.0,24.0,,,,1.0,,,,,,,,,,,,0.4688,,9.1,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.4688,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629020-1629029-1629060-1629216-2544,1610612747,"Jarred Vanderbilt, Luka Dončić, Rui Hachimura, Gabe Vincent, LeBron James","Vanderbilt, Dončić, Hachimura, Vincent, James",1629020-1629029-1629060-1629216-2544,LAL,58.0,1,1.0,1.0,2.0,1.0,,3.0,1.0,1.0,,,,,,,,1.0,2.0,,,2.0,1.0,,,,,,,,,,,1.0,,2.0,,1.0,,1.0,,1.0,,1.0,2.0,,,,0.5,,0.5,,0.5,,,,,,1.0,,1.0,,,,1.0,74.48275862068965,15.0,28.0,15.0,28.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.6148,,8.45,,2.0,1.0,,,,,1.0,2.0,,,,2.0,,,,,,,,,,,,,,,,2.0,2.0,,,0.5,0.5,0.5,,,,,,,0.6148,,,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,0.5,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1628467-1629029-1629216-1630559-2544,1610612747,"Maxi Kleber, Luka Dončić, Gabe Vincent, Austin Reaves, LeBron James","Kleber, Dončić, Vincent, Reaves, James",1628467-1629029-1629216-1630559-2544,LAL,18.0,1,,-3.0,,1.0,,1.0,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,80.0,,18.0,,18.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1628467-1629020-1629029-1629216-2544,1610612747,"Maxi Kleber, Jarred Vanderbilt, Luka Dončić, Gabe Vincent, LeBron James","Kleber, Vanderbilt, Dončić, Vincent, James",1628467-1629020-1629029-1629216-2544,LAL,150.0,1,2.0,2.0,7.0,6.0,,13.0,2.0,2.0,,,1.0,1.0,,,3.0,3.0,3.0,,3.0,6.0,4.0,,,,,,,2.0,,,,3.0,,6.0,,1.0,2.0,3.0,,3.0,,1.0,6.0,,,,1.0,,0.5,,0.5,,0.5,,,1.0,1.0,,1.0,,,1.0,1.0,124.8,12.285714285714286,10.666666666666666,12.285714285714286,10.666666666666666,0.3333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,,0.5,,,,,,0.8333333333333334,,0.59507,,3.4,33.666666666666664,6.0,6.0,,,3.0,,2.0,2.0,,3.0,,4.0,,,1.0,2.0,,1.0,1.0,,,,,,,,,4.0,6.0,,,1.0,0.4,0.4,,,,,0.6,,0.6369875,,,0.6666666666666666,0.8571428571428571,2.0,2.0,,,,,,,6.0,3.0,2.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,1.0,,,0.5,,,,,,1.0,,,1.0,1.0,,,,0.4,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629060-1629216-1630559-2544,1610612747,"Dorian Finney-Smith, Rui Hachimura, Gabe Vincent, Austin Reaves, LeBron James","Finney-Smith, Hachimura, Vincent, Reaves, James",1627827-1629060-1629216-1630559-2544,LAL,319.0,3,5.0,8.0,11.0,11.0,1.0,22.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,,1.0,4.0,6.0,1.0,2.0,12.0,4.0,1.0,1.0,2.0,,,,1.0,,,,4.0,,8.0,,4.0,2.0,6.0,,6.0,,2.0,10.0,,0.5,0.5,0.6666666666666666,1.0,0.6875,1.0,0.6666666666666666,1.0,0.25,,,1.0,1.0,,1.0,,,1.0,1.0,99.3103448275862,14.272727272727273,14.727272727272727,12.818181818181818,14.727272727272727,0.375,1.0,1.0,0.375,0.3333333333333333,0.3333333333333333,0.125,0.125,,,,1.0,1.0,0.625,,0.5605625,0.16666666666666666,5.083333333333333,25.55,2.0,2.0,1.0,,,1.0,2.0,2.0,,,,4.0,3.0,,1.0,2.0,1.0,3.0,1.0,2.0,,1.0,,,,1.0,1.0,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,0.67905,0.1111111111111111,0.14285714285714285,0.3333333333333333,0.18181818181818182,2.0,2.0,,,,,,,8.0,4.0,3.0,1.0,,,,,1.0,,,1.0,,,1.0,1.0,,,0.5,,,,,,,1.0,,1.0,1.0,,,,1.0,1.0,,0.6195,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629020-1629029-1629060-1629216,1610612747,"Dorian Finney-Smith, Jarred Vanderbilt, Luka Dončić, Rui Hachimura, Gabe Vincent","Finney-Smith, Vanderbilt, Dončić, Hachimura, Vincent",1627827-1629020-1629029-1629060-1629216,LAL,131.0,1,2.0,-5.0,5.0,5.0,,10.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,2.0,3.0,,2.0,4.0,9.0,,,,,,,1.0,,,,2.0,,4.0,,,1.0,1.0,,1.0,,1.0,4.0,,,,0.6666666666666666,,0.4,,0.4,,0.4,,,1.0,,,0.5,,,1.0,,109.92366412213741,14.4,11.8,14.4,11.6,0.2,1.0,1.0,0.4,0.5,0.5,0.2,0.2,,,,,,0.6,,0.53585,,5.8999999999999995,24.85,5.0,5.0,,,1.0,,2.0,3.0,,2.0,,4.0,,,,,,,,,,,,,,,,4.0,5.0,,,0.6666666666666666,0.4,0.4,,,,,0.2,,0.53585,,,1.0,1.0,1.0,1.0,,,1.0,,,,4.0,2.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,0.2,1.0,0.2,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629020-1629216-1630692-2544,1610612747,"Dorian Finney-Smith, Jarred Vanderbilt, Gabe Vincent, Jordan Goodwin, LeBron James","Finney-Smith, Vanderbilt, Vincent, Goodwin, James",1627827-1629020-1629216-1630692-2544,LAL,34.0,1,1.0,,2.0,1.0,,3.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,127.05882352941177,11.0,12.0,11.0,12.0,,,,,,,1.0,,,,,,,1.0,,0.59445,,,22.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1627827-1629020-1629029-1630692-2544,1610612747,"Dorian Finney-Smith, Jarred Vanderbilt, Luka Dončić, Jordan Goodwin, LeBron James","Finney-Smith, Vanderbilt, Dončić, Goodwin, James",1627827-1629020-1629029-1630692-2544,LAL,58.0,1,1.0,1.0,1.0,2.0,,3.0,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,0.25,,1.0,,,1.0,,,1.0,,,,,74.48275862068965,18.0,20.0,18.0,20.0,,,,,,,,1.0,,,,,,1.0,,0.52905,,,25.4,,,,,,1.0,,,,,,,,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
1629020-1629029-1629060-1630692-2544,1610612747,"Jarred Vanderbilt, Luka Dončić, Rui Hachimura, Jordan Goodwin, LeBron James","Vanderbilt, Dončić, Hachimura, Goodwin, James",1629020-1629029-1629060-1630692-2544,LAL,130.0,1,2.0,-3.0,4.0,4.0,1.0,8.0,2.0,3.0,,,,,1.0,,,2.0,3.0,,1.0,4.0,7.0,,,,2.0,,,,,1.0,,1.0,,2.0,,,,,1.0,1.0,2.0,3.0,4.0,,,,0.6666666666666666,,0.5,,0.5,,0.25,0.3333333333333333,,,,,,0.5,,,,88.61538461538463,17.75,14.75,16.0,14.75,0.75,0.6666666666666666,1.0,,,,0.25,,,,,,,1.0,,0.6537625,,1.9666666666666668,22.8,4.0,2.0,,,,,2.0,3.0,,1.0,,4.0,,,,1.0,,,,,,,,,,,,4.0,4.0,,,0.6666666666666666,0.5,0.5,,,,,,,0.6537625,,,1.0,1.0,2.0,3.0,,,1.0,,,,2.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,0.5,0.5,0.3333333333333333,,1.0,1.0,1.0,,,,,,,0.5,,,,,0.75,0.6666666666666666,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1610612747,2025,2024-25,True
