EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,FG2A,OpponentPoints,SecondChanceFG2A,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,ShootingFouls,Fouls,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,ShortMidRangeFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,ShortMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,Points,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,ThreePtAssists,Arc3Assists,DefThreePtRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,Loose Ball Fouls Drawn,FTA,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefThreePtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,Arc3PctAssisted,SecondChancePointsPct,LostBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,AtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Corner3Assists,AtRimAssists,FTDefRebounds,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,PenaltyAtRimFGA,SelfOReb,2pt And 1 Free Throw Trips,SelfORebPct,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceAtRimFGM,PtsPutbacks,SecondChanceAtRimAccuracy,Charge Fouls,DefLongMidRangeReboundPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,AtRimPctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,Offensive Fouls,Offensive Fouls Drawn,DefensiveGoaltends,SecondChanceFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawn,OffLongMidRangeReboundPct,ThreePtShootingFoulsDrawnPct,Travels,LongMidRangeAssists,LongMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,Technical Free Throw Trips,Transition Take Fouls,Clear Path Fouls,Transition Take Fouls Drawn,Arc3PctBlocked,BlockedLongMidRange,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,team_id,year,season,team_vs
1626172-1627741-1630228-1630541-1641764,1610612744,"Kevon Looney, Buddy Hield, Jonathan Kuminga, Moses Moody, Brandin Podziemski","Looney, Hield, Kuminga, Moody, Podziemski",1626172-1627741-1630228-1630541-1641764,GSW,99.0,1,2.0,-1.0,4.0,3.0,1.0,7.0,,1.0,3.0,,,,1.0,3.0,,,,1.0,,,,1.0,,101.81818181818183,12.5,16.333333333333332,12.5,16.333333333333332,,0.51145,,3.2,4.0,,,,1.0,,,1.0,1.0,,1.0,2.0,,1.0,1.0,,1.0,2.0,2.0,,1.0,,1.0,1.0,,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,1.0,1.0,,,,,0.5,,,,0.5,,1.0,,0.51145,1.0,25.3,1.0,1.0,,,,,,,,,1.0,,2.0,2.0,3.0,3.0,,,,,,,,,,0.6666666666666666,1.0,,1.0,0.5,,,,,1.0,,,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,0.5,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630228-1630611-201939,1610612744,"Kevon Looney, Buddy Hield, Jonathan Kuminga, Gui Santos, Stephen Curry","Looney, Hield, Kuminga, Santos, Curry",1626172-1627741-1630228-1630611-201939,GSW,155.0,1,3.0,3.0,7.0,6.0,,13.0,1.0,3.0,6.0,,1.0,,,1.0,2.0,1.0,1.0,3.0,0.3333333333333333,,,,,120.77419354838709,13.142857142857142,10.5,13.142857142857142,10.5,0.16666666666666666,0.5345083333333334,,4.133333333333334,2.0,1.0,,2.0,3.0,,,,1.0,2.0,3.0,9.0,,,1.0,,,1.0,,,3.0,2.0,,2.0,,6.0,,,1.0,9.0,1.0,2.0,,,0.6666666666666666,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,,0.6428571428571429,0.25,0.5,,,,,,,,,0.5,0.6666666666666666,0.6666666666666666,,,,0.8333333333333334,0.6666666666666666,0.4721,0.1111111111111111,25.833333333333332,0.2857142857142857,2.0,1.0,,,1.0,2.0,6.0,2.0,2.0,,1.0,,,,,1.0,,2.0,,,1.0,,,,,,,,0.3333333333333333,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,1.0,,,,0.5,1.0,,,,,,,,,,0.14285714285714285,0.25,,1.0,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630228-1630611-202710,1610612744,"Kevon Looney, Buddy Hield, Jonathan Kuminga, Gui Santos, Jimmy Butler III","Looney, Hield, Kuminga, Santos, Butler III",1626172-1627741-1630228-1630611-202710,GSW,147.0,1,2.0,3.0,5.0,5.0,,10.0,,2.0,2.0,,,,,2.0,1.0,,,,,,,,,97.95918367346938,15.4,14.0,15.4,14.0,,0.6468125,,1.7,5.0,,,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,5.0,,1.0,2.0,1.0,2.0,5.0,2.0,,2.0,1.0,1.0,2.0,,5.0,,1.0,2.0,5.0,5.0,5.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.5,1.0,,1.0,,,,,,0.5,0.5,0.5,,0.5,0.5,1.0,0.5,0.6468125,1.0,26.0,1.0,2.0,,,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,,,0.5,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,1.0,,0.5,0.5,1.0,,,,,,,,,,,1.0,2.0,,,,0.5,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630228-1641764-202710,1610612744,"Kevon Looney, Buddy Hield, Jonathan Kuminga, Brandin Podziemski, Jimmy Butler III","Looney, Hield, Kuminga, Podziemski, Butler III",1626172-1627741-1630228-1641764-202710,GSW,1078.0,3,18.0,9.0,37.0,38.0,6.0,75.0,5.0,16.0,40.0,2.0,2.0,1.0,5.0,16.0,5.0,1.0,4.0,8.0,0.125,0.4,0.3333333333333333,0.3333333333333333,0.5,100.18552875695734,13.135135135135135,15.578947368421053,12.405405405405405,15.368421052631579,0.16129032258064516,0.5491225806451613,0.477575,4.225,14.0,20.0,3.0,4.0,9.0,1.0,1.0,4.0,13.0,6.0,15.0,49.0,3.0,5.0,6.0,2.0,7.0,19.0,22.0,6.0,9.0,4.0,11.0,15.0,2.0,34.0,3.0,7.0,11.0,38.0,19.0,14.0,0.8461538461538461,0.8461538461538461,0.4,0.2857142857142857,0.4,0.8125,0.8333333333333334,0.7096774193548387,0.6153846153846154,0.7424242424242424,0.6785714285714286,0.4838709677419355,0.5384615384615384,0.3333333333333333,0.6470588235294118,0.2,1.0,0.6,1.0,0.6666666666666666,0.2903225806451613,0.4444444444444444,0.4444444444444444,0.2,0.3076923076923077,0.25,0.8387096774193549,0.4444444444444444,0.5264769230769231,0.3877551020408163,24.913333333333334,0.3783783783783784,11.0,5.0,2.0,11.0,3.0,4.0,12.0,4.0,2.0,4.0,4.0,4.0,3.0,9.0,3.0,8.0,1.0,5.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9166666666666666,0.4444444444444444,1.0,,,0.3548387096774194,0.5,0.22448979591836735,1.0,2.0,5.0,,,10.0,1.0,,,2.0,6.0,2.0,9.0,,3.0,5.0,1.0,4.0,5.0,4.0,,0.45454545454545453,1.0,0.8,0.9090909090909091,0.9090909090909091,0.9,,,,0.1935483870967742,0.3333333333333333,0.4,1.0,0.2,0.09375,0.17647058823529413,3.0,3.0,,2.0,,0.23076923076923078,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.06666666666666667,0.16666666666666666,1.0,0.5,1.0,0.4,1.0,1.0,0.23076923076923078,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630228-1641764-203110,1610612744,"Kevon Looney, Buddy Hield, Jonathan Kuminga, Brandin Podziemski, Draymond Green","Looney, Hield, Kuminga, Podziemski, Green",1626172-1627741-1630228-1641764-203110,GSW,249.0,1,4.0,-8.0,8.0,8.0,1.0,16.0,1.0,3.0,14.0,,,1.0,1.0,2.0,,,5.0,5.0,,,0.3333333333333333,0.16666666666666666,,92.5301204819277,20.25,10.875,18.75,10.625,0.14285714285714285,0.4936857142857143,0.53385,14.133333333333333,8.0,2.0,,1.0,4.0,1.0,1.0,4.0,,1.0,4.0,6.0,1.0,,3.0,1.0,4.0,6.0,,3.0,4.0,1.0,,,,,,1.0,1.0,6.0,6.0,8.0,,,0.25,0.25,0.25,,,0.21428571428571427,0.21428571428571427,0.375,0.375,0.5714285714285714,0.25,,0.25,,,,,,0.5714285714285714,0.25,0.25,1.0,0.5714285714285714,0.25,0.5714285714285714,0.25,0.4936857142857143,1.0,25.625,1.0,,3.0,,,3.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,,1.0,,1.0,1.0,,,0.3333333333333333,,,,,,0.2857142857142857,,,,,,,,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,0.2,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630541-1630611-1641764,1610612744,"Kevon Looney, Buddy Hield, Moses Moody, Gui Santos, Brandin Podziemski","Looney, Hield, Moody, Santos, Podziemski",1626172-1627741-1630541-1630611-1641764,GSW,83.0,1,1.0,4.0,4.0,3.0,,7.0,,2.0,,,,,,3.0,,,,,,,,,,121.44578313253012,11.0,13.0,11.0,13.0,,0.50415,,12.2,4.0,3.0,,,1.0,,,1.0,1.0,,1.0,4.0,,1.0,2.0,,1.0,4.0,,,1.0,,,,,,,1.0,3.0,4.0,4.0,4.0,,,,,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,,1.0,,,,,,0.3333333333333333,,,,0.3333333333333333,,0.6666666666666666,,0.50415,1.0,25.0,1.0,1.0,2.0,,,2.0,2.0,,,,2.0,,,,,,1.0,,2.0,,,,,,,,1.0,,,0.3333333333333333,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,0.3333333333333333,,,,,,,,0.25,0.3333333333333333,1.0,1.0,,,,0.3333333333333333,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630541-1641764-202710,1610612744,"Kevon Looney, Buddy Hield, Moses Moody, Brandin Podziemski, Jimmy Butler III","Looney, Hield, Moody, Podziemski, Butler III",1626172-1627741-1630541-1641764-202710,GSW,39.0,1,1.0,,1.0,1.0,,2.0,,1.0,,,,,,1.0,,,,1.0,,,,,,73.84615384615384,23.0,16.0,23.0,1.0,,0.6443,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630541-201939-202710,1610612744,"Kevon Looney, Buddy Hield, Moses Moody, Stephen Curry, Jimmy Butler III","Looney, Hield, Moody, Curry, Butler III",1626172-1627741-1630541-201939-202710,GSW,262.0,3,4.0,-5.0,8.0,9.0,1.0,17.0,1.0,4.0,12.0,,1.0,,,4.0,,,2.0,3.0,0.25,,,,,93.4351145038168,15.125,15.666666666666666,13.0,15.666666666666666,0.16666666666666666,0.5439333333333333,0.5049,5.1,1.0,4.0,,1.0,1.0,,,,2.0,1.0,2.0,7.0,1.0,,,,,,2.0,,1.0,1.0,1.0,2.0,,5.0,,1.0,4.0,7.0,,1.0,0.5,0.5,0.5,,0.5,0.5,,0.5833333333333334,,0.5833333333333334,,0.3333333333333333,1.0,,0.75,,,,,,0.16666666666666666,1.0,1.0,,,,0.8333333333333334,1.0,,,23.95,0.125,3.0,,,,,2.0,3.0,1.0,1.0,2.0,,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,0.5,0.6666666666666666,,,0.5,1.0,,1.0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,0.6666666666666666,,0.6666666666666666,1.0,0.5,,,,0.16666666666666666,,,,,0.16666666666666666,0.25,,,,1.0,,,,,,,,,,,0.3333333333333333,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1630611-1641764-202710,1610612744,"Kevon Looney, Buddy Hield, Gui Santos, Brandin Podziemski, Jimmy Butler III","Looney, Hield, Santos, Podziemski, Butler III",1626172-1627741-1630611-1641764-202710,GSW,49.0,2,1.0,1.0,1.0,2.0,,3.0,,1.0,1.0,,,,,1.0,,,,1.0,,,,,,88.16326530612245,16.0,16.5,16.0,16.5,,0.4524,,14.1,,2.0,,,,,,,1.0,,,2.0,,,,,,,2.0,,,,1.0,1.0,,2.0,,,1.0,2.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1641764-1642366-202710,1610612744,"Kevon Looney, Buddy Hield, Brandin Podziemski, Quinten Post, Jimmy Butler III","Looney, Hield, Podziemski, Post, Butler III",1626172-1627741-1641764-1642366-202710,GSW,136.0,1,2.0,3.0,4.0,3.0,3.0,7.0,1.0,3.0,,1.0,,2.0,4.0,7.0,,,,1.0,,,0.6666666666666666,0.8,1.0,74.11764705882354,22.25,15.666666666666666,20.0,15.666666666666666,0.2,0.48292,0.6377,9.066666666666666,3.0,3.0,,,2.0,,,2.0,,,2.0,3.0,,,2.0,,2.0,3.0,,,2.0,,,,,,2.0,2.0,3.0,,3.0,3.0,,,,,,,,,,0.21428571428571427,0.25,0.4,1.0,1.0,1.0,1.0,1.0,,,,0.4,,,,0.5,,0.6,,0.507225,1.0,26.25,0.75,1.0,3.0,,3.0,3.0,,,,,1.0,,1.0,1.0,1.0,1.0,3.0,,4.0,1.0,1.0,,,,0.5,1.0,1.0,1.0,,0.2,,1.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,0.2,,,,,,,1.0,0.16666666666666666,0.25,,1.0,,,,0.25,,,,,,,,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1641764-201939-202710,1610612744,"Kevon Looney, Buddy Hield, Brandin Podziemski, Stephen Curry, Jimmy Butler III","Looney, Hield, Podziemski, Curry, Butler III",1626172-1627741-1641764-201939-202710,GSW,33.0,1,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,43.63636363636363,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627741-1641764-201939-203110,1610612744,"Kevon Looney, Buddy Hield, Brandin Podziemski, Stephen Curry, Draymond Green","Looney, Hield, Podziemski, Curry, Green",1626172-1627741-1641764-201939-203110,GSW,191.0,1,3.0,-4.0,5.0,5.0,1.0,10.0,3.0,4.0,8.0,,1.0,1.0,1.0,3.0,,,,,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,75.39267015706807,19.0,19.2,18.8,18.4,0.6,0.43768,0.5349,10.45,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,4.0,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,1.0,,2.0,,,2.0,4.0,,1.0,1.0,1.0,,,,0.25,,0.2,,0.3333333333333333,,0.2,,,0.6666666666666666,,,,,,0.2,,,1.0,0.5,,0.2,,0.45285,,24.4,0.2,,2.0,,,,,,,,2.0,,,,,,1.0,,2.0,,,,,,,,0.6666666666666666,,1.0,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,0.5,,,,,0.2,1.0,1.0,,,,,,0.16666666666666666,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1630228-1630311-1630541,1610612744,"Kevon Looney, Gary Payton II, Jonathan Kuminga, Pat Spencer, Moses Moody","Looney, Payton II, Kuminga, Spencer, Moody",1626172-1627780-1630228-1630311-1630541,GSW,168.0,1,3.0,10.0,6.0,5.0,4.0,11.0,,3.0,2.0,1.0,,1.0,5.0,7.0,2.0,,1.0,1.0,,,1.0,0.8333333333333334,,94.28571428571429,16.333333333333332,14.0,12.666666666666666,14.0,,0.610785,0.565175,1.0666666666666667,,,,2.0,6.0,4.0,,,2.0,2.0,7.0,12.0,4.0,,,,,,2.0,,6.0,2.0,1.0,3.0,,8.0,4.0,1.0,2.0,4.0,,,0.5,1.0,0.2857142857142857,,0.2857142857142857,0.6666666666666666,,0.5,,0.5454545454545454,,0.7,1.0,0.8,1.0,0.75,1.0,,,,0.6,0.3333333333333333,0.3333333333333333,0.8,,,1.0,0.3333333333333333,,,25.37142857142857,,3.0,2.0,1.0,8.0,,2.0,6.0,2.0,2.0,,2.0,,,,,2.0,1.0,2.0,,,1.0,1.0,0.8,0.8,,,1.0,,0.3,1.0,0.6666666666666666,,,,,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,0.1,,,,0.2,0.09090909090909091,0.25,,,,,,,,1.0,2.0,1.0,,,,,,,,,,2.0,,,,,,,0.5,,,,1.0,,,,,,,,,,,,,2.0,0.5,1.0,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1630228-1630541-203110,1610612744,"Kevon Looney, Gary Payton II, Jonathan Kuminga, Moses Moody, Draymond Green","Looney, Payton II, Kuminga, Moody, Green",1626172-1627780-1630228-1630541-203110,GSW,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,,,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1630228-1641764-201939,1610612744,"Kevon Looney, Gary Payton II, Jonathan Kuminga, Brandin Podziemski, Stephen Curry","Looney, Payton II, Kuminga, Podziemski, Curry",1626172-1627780-1630228-1641764-201939,GSW,59.0,1,1.0,-1.0,1.0,2.0,,3.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,,73.22033898305085,29.0,15.0,29.0,15.0,1.0,0.4361,,8.5,,,1.0,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1630228-1641764-202710,1610612744,"Kevon Looney, Gary Payton II, Jonathan Kuminga, Brandin Podziemski, Jimmy Butler III","Looney, Payton II, Kuminga, Podziemski, Butler III",1626172-1627780-1630228-1641764-202710,GSW,225.0,2,4.0,-1.0,7.0,9.0,,16.0,4.0,7.0,7.0,,,2.0,2.0,6.0,,,2.0,2.0,,,0.4,0.4,0.3333333333333333,102.4,15.571428571428571,12.88888888888889,14.857142857142858,12.88888888888889,0.5714285714285714,0.46755714285714284,,6.628571428571428,1.0,6.0,1.0,,,,,,2.0,,,6.0,,,2.0,,,,4.0,,,,2.0,2.0,1.0,4.0,,1.0,4.0,5.0,,1.0,1.0,1.0,,,,0.2857142857142857,,0.2857142857142857,,0.3333333333333333,,,1.0,,1.0,,1.0,0.25,0.25,1.0,,,,,,,0.42857142857142855,,0.483,,,0.14285714285714285,3.0,2.0,,1.0,,,,,,2.0,,1.0,,1.0,,2.0,,4.0,,,,,,0.5,1.0,1.0,0.5,1.0,0.42857142857142855,,0.16666666666666666,1.0,,,,,1.0,,,,,,,1.0,1.0,2.0,,,,,,1.0,,1.0,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,0.2222222222222222,0.2222222222222222,,1.0,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1630228-1641764-203110,1610612744,"Kevon Looney, Gary Payton II, Jonathan Kuminga, Brandin Podziemski, Draymond Green","Looney, Payton II, Kuminga, Podziemski, Green",1626172-1627780-1630228-1641764-203110,GSW,8.0,1,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,180.0,8.0,,8.0,,,0.2817,,18.7,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2817,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
1626172-1627780-1630228-202710-203110,1610612744,"Kevon Looney, Gary Payton II, Jonathan Kuminga, Jimmy Butler III, Draymond Green","Looney, Payton II, Kuminga, Butler III, Green",1626172-1627780-1630228-202710-203110,GSW,4.0,1,,2.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,360.0,3.0,,3.0,,,0.4245,,3.0,1.0,,,,,,,,1.0,,,2.0,,1.0,1.0,,,2.0,2.0,,,,1.0,1.0,,2.0,,,,2.0,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.4245,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612744,2025,2024-25,True
