EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,Arc3FGA,PenaltyArc3FGA,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG2M,FG2A,FG3M,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,ShortMidRangeAssists,OffThreePtRebounds,Transition Take Fouls,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,LongMidRangeFGM,Arc3FGM,FtPoints,NonHeaveArc3FGM,Arc3Assists,LongMidRangeAssists,DefThreePtRebounds,ShootingFouls,DefThreePtReboundPct,DefArc3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceCorner3FGA,SecondChanceFG3A,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsUnassisted3s,FTDefRebounds,Loose Ball Fouls Drawn,DefFTReboundPct,DefLongMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3FGM,PenaltyFtPoints,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,PenaltyArc3Accuracy,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,DefCorner3ReboundPct,SelfOReb,SelfORebPct,Loose Ball Fouls,Offensive Fouls,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceArc3FGA,LostBallTurnovers,ShortMidRangePctBlocked,OffAtRimReboundPct,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,SecondChanceFtPoints,NonShootingPenaltyNonTakeFouls,SecondChanceTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,Offensive Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsPutbacks,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Travels,DefensiveGoaltends,StepOutOfBoundsTurnovers,Charge Fouls,OffensiveGoaltends,Clear Path Fouls,SecondChanceCorner3FGM,HeaveAttempts,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,FTOffRebounds,OffFTReboundPct,Corner3PctBlocked,Charge Fouls Drawn,HeaveMakes,team_id,year,season,team_vs
1627750-1628427-1629008-1631124-1631128,1610612743,"Jamal Murray, Vlatko Čančar, Michael Porter Jr., Julian Strawther, Christian Braun","Murray, Čančar, Porter Jr., Strawther, Braun",1627750-1628427-1629008-1631124-1631128,DEN,31.0,1,1.0,-4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,139.3548387096774,7.0,12.0,7.0,12.0,1.0,1.0,1.0,0.54705,0.54705,26.8,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1629008-1631124-201566,1610612743,"Jamal Murray, Vlatko Čančar, Michael Porter Jr., Julian Strawther, Russell Westbrook","Murray, Čančar, Porter Jr., Strawther, Westbrook",1627750-1628427-1629008-1631124-201566,DEN,160.0,1,3.0,4.0,7.0,7.0,7.0,,14.0,1.0,1.0,2.0,7.0,2.0,1.0,,7.0,0.2857142857142857,126.0,9.285714285714286,13.571428571428571,8.0,13.571428571428571,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.5159857142857143,0.5159857142857143,24.9,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,11.0,1.0,1.0,2.0,4.0,5.0,1.0,11.0,2.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,9.0,11.0,0.25,0.25,1.0,0.5,0.5,0.5,0.8,1.0,0.8,0.7857142857142857,1.0,0.7857142857142857,0.7857142857142857,1.0,0.7857142857142857,0.5,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,1.0,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,1.0,1.0,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,1.0,0.14285714285714285,1.0,0.4616,0.14285714285714285,0.2,0.18181818181818182,1.0,8.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1629008-1631128-1631212,1610612743,"Jamal Murray, Vlatko Čančar, Michael Porter Jr., Christian Braun, Peyton Watson","Murray, Čančar, Porter Jr., Braun, Watson",1627750-1628427-1629008-1631128-1631212,DEN,64.0,1,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.3333333333333333,67.5,17.5,29.0,15.0,29.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5668166666666666,0.5668166666666666,26.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,4.0,1.0,1.0,2.0,2.0,2.0,,4.0,4.0,,,2.0,,2.0,,1.0,4.0,,,,1.0,1.0,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,,,,,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,,,,,1.0,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,,0.5,1.0,3.65,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1629008-1631212-201566,1610612743,"Jamal Murray, Vlatko Čančar, Michael Porter Jr., Peyton Watson, Russell Westbrook","Murray, Čančar, Porter Jr., Watson, Westbrook",1627750-1628427-1629008-1631212-201566,DEN,134.0,1,2.0,2.0,5.0,5.0,,,10.0,2.0,,2.0,7.0,,2.0,1.0,,0.5,107.46268656716417,11.2,15.6,11.2,15.6,0.5,,0.75,0.5669875,,26.1,,,1.0,1.0,,,,,1.0,,,,,2.0,2.0,1.0,9.0,,,,,,,,2.0,2.0,3.0,1.0,1.0,2.0,,,5.0,,,2.0,,2.0,,,,,,,,,,1.0,2.0,,1.0,9.0,,0.5,0.5,1.0,0.5,,0.5,1.0,,,0.875,,,0.9,,,,,,1.0,,,,,0.25,1.0,1.0,,,,,0.25,,,,,,,,,,0.2,0.3333333333333333,,,9.35,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1629008-1641816-201566,1610612743,"Jamal Murray, Vlatko Čančar, Michael Porter Jr., Hunter Tyson, Russell Westbrook","Murray, Čančar, Porter Jr., Tyson, Westbrook",1627750-1628427-1629008-1641816-201566,DEN,102.0,1,2.0,-3.0,3.0,3.0,,,6.0,1.0,,3.0,5.0,,1.0,,,0.75,84.70588235294117,20.0,14.0,18.0,14.0,0.25,,0.75,0.5349375,,23.96666666666667,,1.0,,,,,1.0,1.0,,,2.0,,,1.0,1.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,1.0,,,0.25,,,0.25,,,,,,,0.3333333333333333,,,,,,,,0.25,1.0,1.0,,0.5,,,,,,,,,,,,,4.0,,1.0,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1629008-201566-203967,1610612743,"Jamal Murray, Vlatko Čančar, Michael Porter Jr., Russell Westbrook, Dario Šarić","Murray, Čančar, Porter Jr., Westbrook, Šarić",1627750-1628427-1629008-201566-203967,DEN,186.0,1,3.0,5.0,6.0,5.0,,,11.0,1.0,,2.0,4.0,,1.0,1.0,,0.2857142857142857,85.16129032258064,14.333333333333334,20.0,12.833333333333334,19.4,0.14285714285714285,,1.0,0.6080857142857142,,24.85,,1.0,3.0,5.0,,,,,,,1.0,,,3.0,5.0,1.0,9.0,1.0,1.0,2.0,,,,,6.0,,,3.0,,3.0,,3.0,6.0,,3.0,4.0,1.0,5.0,,,,,,,,,,2.0,,,,7.0,,1.0,1.0,,0.5,,0.5,0.6,1.0,,0.6428571428571429,1.0,,0.6428571428571429,1.0,,,1.0,,0.75,0.3333333333333333,,,1.0,0.7142857142857143,0.6,0.6,1.0,,,,,0.14285714285714285,,,,,,,,0.5872,,,0.2222222222222222,,2.12,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1630192-1631212-201566,1610612743,"Jamal Murray, Vlatko Čančar, Zeke Nnaji, Peyton Watson, Russell Westbrook","Murray, Čančar, Nnaji, Watson, Westbrook",1627750-1628427-1630192-1631212-201566,DEN,103.0,1,2.0,-1.0,4.0,4.0,4.0,3.0,8.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,4.0,0.5,111.84466019417476,13.25,12.5,13.25,12.5,0.5,0.5,1.0,0.444475,0.444475,26.7,1.0,,,1.0,,1.0,,,,,,,,,1.0,1.0,5.0,,,,,1.0,1.0,5.0,,,3.0,,1.0,1.0,,,3.0,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,2.0,,1.0,5.0,5.0,,,1.0,1.0,1.0,1.0,,,,0.75,,0.75,0.8333333333333334,,0.8333333333333334,1.0,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,0.3333333333333333,0.5,,1.0,2.9,,,,,,,,1.0,2.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1631124-1631128-1631212,1610612743,"Jamal Murray, Vlatko Čančar, Julian Strawther, Christian Braun, Peyton Watson","Murray, Čančar, Strawther, Braun, Watson",1627750-1628427-1631124-1631128-1631212,DEN,42.0,1,1.0,,1.0,,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,34.285714285714285,21.0,,21.0,,,,1.0,0.5808,0.5808,23.0,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1631124-1631212-201566,1610612743,"Jamal Murray, Vlatko Čančar, Julian Strawther, Peyton Watson, Russell Westbrook","Murray, Čančar, Strawther, Watson, Westbrook",1627750-1628427-1631124-1631212-201566,DEN,92.0,1,2.0,,2.0,3.0,2.0,3.0,5.0,,,,2.0,,,,2.0,,78.26086956521739,10.5,23.666666666666668,10.5,17.666666666666668,,,1.0,0.6591,0.6591,,1.0,,1.0,2.0,1.0,2.0,,,,,,,,1.0,2.0,,2.0,,,,1.0,2.0,,2.0,2.0,,,1.0,,1.0,,1.0,2.0,,2.0,2.0,,2.0,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.5,,0.5,,0.5,,0.5,,,0.6666666666666666,,1.0,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,,,,,1.0,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1631124-201566-201599,1610612743,"Jamal Murray, Vlatko Čančar, Julian Strawther, Russell Westbrook, DeAndre Jordan","Murray, Čančar, Strawther, Westbrook, Jordan",1627750-1628427-1631124-201566-201599,DEN,225.0,1,4.0,-3.0,8.0,9.0,,,17.0,2.0,,2.0,8.0,,2.0,1.0,,0.4,108.8,13.75,12.777777777777779,13.75,12.0,0.4,,0.8,0.5878,,25.85,,,1.0,2.0,,,1.0,1.0,,,,,,2.0,3.0,,5.0,,,,,,,,4.0,,,2.0,,2.0,,1.0,4.0,,2.0,3.0,,3.0,1.0,,1.0,2.0,,2.0,,2.0,,1.0,2.0,,1.0,5.0,,1.0,1.0,,,,,0.6666666666666666,,,0.4,,,0.4166666666666667,,,1.0,0.6666666666666666,,0.6,,,,0.6666666666666666,0.4,0.5,0.5,1.0,0.2,1.0,1.0,,,,,,,,,,,0.16666666666666666,0.25,,,3.233333333333333,1.0,,,,,1.0,,,1.0,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1628427-1631128-201566-203999,1610612743,"Jamal Murray, Vlatko Čančar, Christian Braun, Russell Westbrook, Nikola Jokić","Murray, Čančar, Braun, Westbrook, Jokić",1627750-1628427-1631128-201566-203999,DEN,95.0,1,2.0,2.0,3.0,3.0,1.0,,6.0,2.0,1.0,2.0,,1.0,2.0,,1.0,0.5,90.94736842105263,12.333333333333334,19.333333333333332,10.333333333333334,19.333333333333332,0.5,0.5,0.5,0.5183375,0.512625,25.75,0.3333333333333333,1.0,,,,,1.0,2.0,,,,,,1.0,2.0,,2.0,1.0,1.0,2.0,1.0,1.0,,2.0,,2.0,,,,,,,,,1.0,3.0,1.0,4.0,,,,,,,,,,1.0,,,,,2.0,,,,,,,0.5,1.0,1.0,0.25,1.0,0.5,0.25,1.0,0.5,,0.5,,0.75,0.3333333333333333,,,0.5,,,,,0.5,0.5,0.5,,,,,,,,,,,,,1.0,1.0,9.85,,1.0,,0.5,0.5,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-1629618-1630192-1631212,1610612743,"Jamal Murray, Michael Porter Jr., Jalen Pickett, Zeke Nnaji, Peyton Watson","Murray, Porter Jr., Pickett, Nnaji, Watson",1627750-1629008-1629618-1630192-1631212,DEN,779.0,3,13.0,-2.0,29.0,29.0,2.0,1.0,58.0,8.0,,10.0,37.0,,8.0,11.0,2.0,0.5,107.21437740693197,13.620689655172415,13.241379310344827,13.620689655172415,12.620689655172415,0.4,,0.7,0.5383875,0.4068,25.56,0.06896551724137931,,3.0,4.0,,,2.0,3.0,3.0,2.0,2.0,,,6.0,10.0,7.0,35.0,,,,1.0,1.0,,2.0,6.0,6.0,15.0,3.0,5.0,8.0,2.0,2.0,21.0,,5.0,10.0,,10.0,4.0,2.0,2.0,5.0,,5.0,3.0,8.0,1.0,5.0,3.0,1.0,2.0,35.0,2.0,0.5,0.5,0.7142857142857143,0.7,,0.7,0.6,,1.0,0.825,,1.0,0.8333333333333334,,1.0,0.625,0.625,,0.75,,,0.3333333333333333,1.0,0.2,0.75,0.75,0.6666666666666666,0.15,0.6666666666666666,0.6666666666666666,0.15,0.1,1.0,1.0,1.0,,,,,,0.09523809523809523,0.18181818181818182,,0.05714285714285714,8.24,1.0,,,,,0.5,1.0,5.0,2.0,5.0,3.0,,4.0,5.0,1.0,1.0,0.3333333333333333,0.5,,0.625,0.625,0.6,0.625,,,,,,,6.0,1.0,1.0,1.0,0.5,,,,,,1.0,0.1,,,2.0,,2.0,2.0,1.0,1.0,,,1.0,3.0,2.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
1627750-1629008-1629618-1630192-201566,1610612743,"Jamal Murray, Michael Porter Jr., Jalen Pickett, Zeke Nnaji, Russell Westbrook","Murray, Porter Jr., Pickett, Nnaji, Westbrook",1627750-1629008-1629618-1630192-201566,DEN,76.0,1,1.0,-5.0,2.0,2.0,,,4.0,1.0,,1.0,5.0,,1.0,,,0.3333333333333333,75.78947368421053,31.5,6.5,18.0,6.5,0.3333333333333333,,0.6666666666666666,0.52465,,25.5,,1.0,,1.0,,,,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,2.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.6666666666666666,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,,,,,0.595225,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,0.5,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612743,2025,2024-25,False
