EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Pace,BlocksRecoveredPct,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefTwoPtRebounds,DefTwoPtReboundPct,DefLongMidRangeReboundPct,Arc3FGM,SecondChanceFtPoints,PtsUnassisted3s,NonHeaveArc3FGM,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,NonShootingFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceFG3M,PenaltyFtPoints,HeaveAttempts,Fg2aBlocked,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceArc3FGA,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3FGM,PenaltyArc3Accuracy,Blocked2s,BlockedShortMidRange,BadPassTurnovers,OffAtRimReboundPct,SecondChanceArc3FGM,LostBallSteals,Travels,BlockedAtRim,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Loose Ball Fouls,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,SecondChanceTurnovers,ShortMidRangePctBlocked,3pt And 1 Free Throw Trips,LongMidRangeAssists,LongMidRangePctAssisted,Technical Free Throw Trips,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,3SecondViolations,DefensiveGoaltends,Charge Fouls Drawn,StepOutOfBoundsTurnovers,BlockedCorner3,Corner3PctBlocked,OffensiveGoaltends,Transition Take Fouls,Clear Path Fouls,Transition Take Fouls Drawn,team_id,year,season,team_vs
1626204-1627747-1627777-1629027-1629611,1610612737,"Larry Nance Jr., Caris LeVert, Georges Niang, Trae Young, Terance Mann","Nance Jr., LeVert, Niang, Young, Mann",1626204-1627747-1627777-1629027-1629611,ATL,459.0,1,8.0,2.0,16.0,15.0,10.0,5.0,3.0,31.0,1.0,1.0,3.0,8.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,5.0,4.0,5.0,11.0,1.0,8.0,2.0,15.0,13.0,1.0,3.0,1.0,2.0,2.0,6.0,1.0,6.0,7.0,2.0,8.0,3.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,3.0,1.0,6.0,6.0,4.0,10.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,13.0,7.0,10.0,0.2,0.25,1.0,0.125,0.16666666666666666,0.125,0.45454545454545453,0.3333333333333333,0.3333333333333333,0.34210526315789475,0.25,0.2916666666666667,0.375,0.25,0.2916666666666667,0.42105263157894735,0.16666666666666666,1.0,0.42857142857142855,1.0,0.3076923076923077,1.0,0.4,0.5,1.0,1.0,0.07692307692307693,97.25490196078431,1.0,17.75,11.666666666666666,16.1875,11.666666666666666,0.05263157894736842,1.0,1.0,1.0,0.42105263157894735,0.375,0.375,0.10526315789473684,0.5,0.5,0.15789473684210525,0.3333333333333333,0.3333333333333333,1.0,0.2631578947368421,0.25,0.16666666666666666,0.5,0.3333333333333333,0.47368421052631576,0.46969473684210533,0.4186,0.47652083333333334,0.05,0.08333333333333333,0.13333333333333333,0.4666666666666667,8.563636363636364,25.7,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1627747-1627777-1629611-1630700,1610612737,"Larry Nance Jr., Caris LeVert, Georges Niang, Terance Mann, Dyson Daniels","Nance Jr., LeVert, Niang, Mann, Daniels",1626204-1627747-1627777-1629611-1630700,ATL,26.0,1,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,55.38461538461538,,,10.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1627747-1627777-1630249-1630700,1610612737,"Larry Nance Jr., Caris LeVert, Georges Niang, Vít Krejčí, Dyson Daniels","Nance Jr., LeVert, Niang, Krejčí, Daniels",1626204-1627747-1627777-1630249-1630700,ATL,364.0,1,6.0,2.0,13.0,13.0,2.0,7.0,1.0,26.0,,,2.0,2.0,,1.0,,,,,,6.0,,2.0,3.0,3.0,6.0,4.0,17.0,15.0,,,,2.0,2.0,2.0,,,4.0,4.0,,6.0,,6.0,2.0,2.0,4.0,,,10.0,,,2.0,6.0,1.0,7.0,,,,1.0,1.0,3.0,6.0,2.0,,,,,15.0,4.0,2.0,1.0,1.0,0.6666666666666666,0.5,,0.5,0.6666666666666666,,1.0,0.7222222222222222,,1.0,0.7083333333333334,1.0,1.0,0.6666666666666666,,1.0,,1.0,,,,,1.0,1.0,,102.85714285714286,,16.53846153846154,11.461538461538462,15.846153846153847,11.461538461538462,,,,,0.2222222222222222,1.0,1.0,0.1111111111111111,,,,,,,0.6666666666666666,,,,,0.6666666666666666,0.48381111111111114,,0.45745,0.18181818181818182,0.4,0.11764705882352941,0.23529411764705882,9.066666666666666,27.083333333333332,0.15384615384615385,3.0,1.0,,3.0,2.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.6666666666666666,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1627747-1629027-1629611-1630249,1610612737,"Larry Nance Jr., Caris LeVert, Trae Young, Terance Mann, Vít Krejčí","Nance Jr., LeVert, Young, Mann, Krejčí",1626204-1627747-1629027-1629611-1630249,ATL,406.0,1,7.0,-11.0,17.0,18.0,10.0,7.0,2.0,35.0,2.0,3.0,1.0,3.0,,,1.0,3.0,1.0,,,5.0,2.0,3.0,6.0,1.0,8.0,6.0,15.0,26.0,1.0,1.0,1.0,5.0,3.0,5.0,,2.0,10.0,4.0,2.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,7.0,1.0,1.0,5.0,7.0,2.0,9.0,,1.0,1.0,2.0,4.0,4.0,6.0,2.0,,,,,10.0,10.0,10.0,0.6666666666666666,1.0,1.0,0.125,,0.14285714285714285,0.5,1.0,0.6,0.32142857142857145,1.25,0.42857142857142855,0.4411764705882353,1.25,0.5555555555555556,0.5714285714285714,0.3333333333333333,1.0,0.16666666666666666,1.0,0.2222222222222222,,0.25,,1.0,,,124.13793103448276,,12.588235294117647,10.666666666666666,12.176470588235293,10.666666666666666,0.21428571428571427,0.6666666666666666,1.0,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,,,,0.21428571428571427,0.3333333333333333,0.3333333333333333,1.0,0.35714285714285715,0.5,,,0.2857142857142857,0.7857142857142857,0.5431346153846154,0.5995,0.529725,0.125,0.25,0.3333333333333333,0.6666666666666666,3.85,30.2125,0.5882352941176471,1.0,1.0,,,,,,,1.0,,1.0,,3.0,,,3.0,1.0,,1.0,,,1.0,1.0,,,,,1.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,1.0,1.0,0.2857142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1627747-1629027-1629611-1642258,1610612737,"Larry Nance Jr., Caris LeVert, Trae Young, Terance Mann, Zaccharie Risacher","Nance Jr., LeVert, Young, Mann, Risacher",1626204-1627747-1629027-1629611-1642258,ATL,237.0,1,4.0,-5.0,6.0,7.0,,,1.0,13.0,1.0,1.0,2.0,3.0,,,1.0,1.0,,,,1.0,,3.0,4.0,1.0,2.0,1.0,10.0,15.0,1.0,1.0,1.0,2.0,,,,,,6.0,,3.0,,1.0,3.0,1.0,4.0,1.0,1.0,9.0,1.0,1.0,,,2.0,2.0,,1.0,1.0,1.0,4.0,2.0,1.0,1.0,,,,,8.0,,,1.0,1.0,1.0,0.5,,0.5,0.75,1.0,,0.75,0.5,,0.8333333333333334,0.5,,0.3333333333333333,1.0,,1.0,,1.0,,1.0,,,,,78.9873417721519,,16.0,20.142857142857142,14.0,18.714285714285715,0.16666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,,0.5,0.48025,0.5001,,0.16666666666666666,0.25,0.2,,4.1,26.8,,,,,,,,,,2.0,,,,2.0,1.0,,2.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,0.5,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1627747-1629611-1630249-1630700,1610612737,"Larry Nance Jr., Caris LeVert, Terance Mann, Vít Krejčí, Dyson Daniels","Nance Jr., LeVert, Mann, Krejčí, Daniels",1626204-1627747-1629611-1630249-1630700,ATL,215.0,1,4.0,6.0,8.0,7.0,5.0,,2.0,15.0,3.0,3.0,,1.0,,,,1.0,,,1.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,12.0,6.0,1.0,1.0,,3.0,2.0,3.0,1.0,3.0,7.0,,6.0,3.0,2.0,3.0,,1.0,1.0,,,3.0,1.0,1.0,2.0,4.0,2.0,6.0,,1.0,1.0,1.0,2.0,3.0,4.0,2.0,,,,,9.0,7.0,5.0,,,1.0,0.25,0.3333333333333333,0.25,0.75,1.0,0.6666666666666666,0.5625,1.0,0.5833333333333334,0.6,0.75,0.5833333333333334,0.5,1.0,1.0,0.3333333333333333,1.0,0.5,,0.5,,1.0,,,100.46511627906976,,14.125,14.571428571428571,13.75,14.571428571428571,0.375,1.0,1.0,,0.125,,,,,,0.125,,,,0.375,,0.16666666666666666,,0.3333333333333333,0.875,0.57300625,0.6094,0.56905,0.2,0.3333333333333333,0.25,0.5833333333333334,3.75,25.725,0.625,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.3333333333333333,1.0,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1627777-1629611-1630249-1630700,1610612737,"Larry Nance Jr., Georges Niang, Terance Mann, Vít Krejčí, Dyson Daniels","Nance Jr., Niang, Mann, Krejčí, Daniels",1626204-1627777-1629611-1630249-1630700,ATL,95.0,1,2.0,,4.0,4.0,,,,8.0,,,1.0,1.0,,,,,,,,2.0,,1.0,1.0,,2.0,,2.0,2.0,,,,,,,,,,,2.0,,,2.0,,,,,,,,,,3.0,,3.0,,,,,,,,,,,2.0,2.0,2.0,,,,,,,,,1.0,,,0.3333333333333333,,,0.3333333333333333,,,0.6666666666666666,,,,1.0,,,,,,,,121.26315789473685,1.0,9.5,14.25,9.5,14.25,,,,,0.3333333333333333,1.0,1.0,,,,,,,,0.6666666666666666,,,,,0.6666666666666666,0.5166833333333333,,,,,,,12.4,26.85,,3.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1629027-1629611-1630249-1631243,1610612737,"Larry Nance Jr., Trae Young, Terance Mann, Vít Krejčí, Mouhamed Gueye","Nance Jr., Young, Mann, Krejčí, Gueye",1626204-1629027-1629611-1630249-1631243,ATL,70.0,1,1.0,-2.0,3.0,2.0,,,,5.0,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,,102.85714285714285,,11.666666666666666,17.5,11.666666666666666,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1629027-1629611-1630249-1642258,1610612737,"Larry Nance Jr., Trae Young, Terance Mann, Vít Krejčí, Zaccharie Risacher","Nance Jr., Young, Mann, Krejčí, Risacher",1626204-1629027-1629611-1630249-1642258,ATL,394.0,2,7.0,1.0,12.0,13.0,,,1.0,25.0,2.0,3.0,2.0,3.0,1.0,2.0,,1.0,,,,3.0,,5.0,8.0,2.0,4.0,1.0,17.0,16.0,1.0,1.0,,2.0,,,,,,4.0,6.0,6.0,2.0,3.0,2.0,2.0,4.0,,1.0,10.0,,1.0,1.0,4.0,1.0,5.0,,1.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,15.0,,,0.4,0.5,1.0,0.5,,0.5,0.625,1.0,,0.6666666666666666,1.0,,0.6538461538461539,1.0,,0.3333333333333333,0.3333333333333333,0.5,,0.5714285714285714,0.2,,,,1.0,,,91.37055837563452,,15.083333333333334,16.384615384615383,15.083333333333334,14.615384615384615,0.25,0.6666666666666666,1.0,0.5,0.25,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.5,0.5,0.08333333333333333,,,,0.25,,,,,0.5833333333333334,0.49002083333333335,0.3985,,0.07692307692307693,0.1111111111111111,0.11764705882352941,,7.8125,25.4,,3.0,0.6,,2.0,,,2.0,2.0,1.0,,,,1.0,1.0,,1.0,,,,,,0.6,0.5,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,,,,,,,1.0,,,,,,,0.125,0.3333333333333333,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
1626204-1629027-1629631-1629726-1630249,1610612737,"Larry Nance Jr., Trae Young, De'Andre Hunter, Garrison Mathews, Vít Krejčí","Nance Jr., Young, Hunter, Mathews, Krejčí",1626204-1629027-1629631-1629726-1630249,ATL,822.0,2,14.0,14.0,29.0,30.0,14.0,17.0,2.0,59.0,7.0,7.0,7.0,10.0,,1.0,,1.0,,,,8.0,4.0,14.0,18.0,3.0,9.0,7.0,44.0,30.0,,,1.0,5.0,8.0,10.0,1.0,4.0,19.0,14.0,14.0,9.0,,7.0,7.0,3.0,10.0,,5.0,23.0,1.0,1.0,6.0,12.0,2.0,14.0,,4.0,2.0,3.0,8.0,8.0,8.0,3.0,,,3.0,1.0,39.0,19.0,14.0,0.5,0.5,1.0,0.3333333333333333,0.25,0.375,0.7777777777777778,,0.8,0.6851851851851852,1.5,0.6785714285714286,0.7096774193548387,1.25,0.6785714285714286,0.3333333333333333,0.25,0.6666666666666666,0.2,0.6,0.2222222222222222,,0.25,,0.5,1.0,,103.35766423357664,0.3333333333333333,12.10344827586207,15.7,12.0,14.133333333333333,0.25925925925925924,1.0,1.0,0.7142857142857143,0.37037037037037035,0.7,0.7,0.037037037037037035,,,0.037037037037037035,,,,0.2962962962962963,,,,0.2857142857142857,0.5925925925925926,0.5104096153846154,,0.5100576923076923,0.10344827586206896,0.15,0.11363636363636363,0.4318181818181818,6.405555555555555,27.766666666666666,0.4827586206896552,3.0,0.5,0.5,3.0,2.0,,3.0,3.0,2.0,,3.0,,1.0,,,1.0,2.0,,1.0,,,0.6666666666666666,0.2857142857142857,0.375,0.375,1.0,0.42857142857142855,,,4.0,4.0,,1.0,,1.0,,,,,4.0,,1.0,,,0.3333333333333333,,,,,0.2857142857142857,1.0,1.0,,,1.0,,1.0,1.0,0.25,3.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612737,2025,2024-25,True
